"S1021-545X2013000200003-sza","A historical perspective on the recognition of same-sex unions in South Africa","de Ru, H","Fundamina; 19(2); 221-250","Fundamina","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-545X2013000200003&lang=pt" 
"S1806-83242013000100014-scl","Importance of periodontal ligament thickness","Cuoghi, Osmar Aparecido, Tondelli, Pedro Marcelo, Aiello, Carlos Alberto, Mendonça, Marcos Rogério de, Costa, Silvano Cesar da","Brazilian Oral Research; 27(1); 76-79","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100014&lang=pt" 
"S1806-83242013000100012-scl","Chemical cleaning agents and bonding to glass-fiber posts","Gonçalves, Ana Paula Rodrigues, Ogliari, Aline de Oliveira, Jardim, Patrícia dos Santos, Moraes, Rafael Ratto de","Brazilian Oral Research; 27(1); 70-72","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100012&lang=pt" 
"S1806-83242013000100005-scl","Micro-CT assessment of two different endodontic preparation systems","Moura-Netto, Cacio, Palo, Renato Miotto, Camargo, Carlos Henrique Ribeiro, Pameijer, Cornelis Hans, Bardauil, Marcia Regina Ramalho da Silva","Brazilian Oral Research; 27(1); 26-30","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100005&lang=pt" 
"S1806-83242013000100007-scl","Assessing joint effusion and bone changes of the head of the mandible in MR images of symptomatic patients","Oliveira, Jefferson Xavier de, Rosa, Jucely Aparecida da, Dutra, Marcelo Eduardo Pereira, Santos, Karina Cecilia Panelli, Gil, Cibelle","Brazilian Oral Research; 27(1); 37-41","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100007&lang=pt" 
"S1806-83242013000100002-scl","Caries risk assessment in chilean adolescents and adults and its association with caries experience","Giacaman, Rodrigo Andrés, Miranda Reyes, Paulina, Bravo León, Valeria","Brazilian Oral Research; 27(1); 7-13","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100002&lang=pt" 
"S1806-83242013000100003-scl","Intra-radicular dentin treatments and retention of fiber posts with self-adhesive resin cements","Faria-e-Silva, André Luis, Menezes, Murilo de Sousa, Silva, Fernanda Pereira, Reis, Giselle Rodrigues dos, Moraes, Rafael Ratto de","Brazilian Oral Research; 27(1); 14-19","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100003&lang=pt" 
"S1806-83242013000100004-scl","Biofilm biomass disruption by natural substances with potential for endodontic use","Alves, Flávio Rodrigues Ferreira, Silva, Marlei Gomes, Rôças, Isabela Neves, Siqueira Jr, José Freitas","Brazilian Oral Research; 27(1); 20-25","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100004&lang=pt" 
"S1806-83242013000100008-scl","Association of infantile bruxism and the terminal relationships of the primary second molars","Junqueira, Tatiana Helena, Nahás-Scocate, Ana Carla Raphaelli, Valle-Corotti, Karyna Martins do, Conti, Ana Claudia de Castro Ferreira, Trevisan, Shirley","Brazilian Oral Research; 27(1); 42-47","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100008&lang=pt" 
"S1806-83242013000100009-scl","Reliability of a method to conduct upper airway analysis in cone-beam computed tomography","Souza, Karen Regina Siqueira de, Oltramari-Navarro, Paula Vanessa Pedron, Navarro, Ricardo de Lima, Conti, Ana Cláudia de Castro Ferreira, Almeida, Marcio Rodrigues de","Brazilian Oral Research; 27(1); 48-54","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100009&lang=pt" 
"S1806-83242013000100011-scl","Malocclusion and deleterious oral habits among adolescents in a developing area in northeastern Brazil","Thomaz, Erika Bárbara Abreu Fonseca, Cangussu, Maria Cristina Teixeira, Assis, Ana Marlúcia Oliveira","Brazilian Oral Research; 27(1); 62-69","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100011&lang=pt" 
"S1806-83242013000100006-scl","Assessment of methyl methacrylate genotoxicity by the micronucleus test","Araújo, Amarildo Mariano de, Alves, Guilherme Rodrigues, Avanço, Guilherme Trevisan, Parizi, José Luiz Santos, Nai, Gisele Alborghetti","Brazilian Oral Research; 27(1); 31-36","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100006&lang=pt" 
"S1806-83242013000100010-scl","Response of molars and non-molars to a strict supragingival control in periodontal patients","Angst, Patrícia Daniela Melchiors, Piccinin, Flávia Benetti, Oppermann, Rui Vicente, Marcantonio, Rosemary Adriana Chiérici, Gomes, Sabrina Carvalho","Brazilian Oral Research; 27(1); 55-60","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100010&lang=pt" 
"S1806-83242013000100001-scl","A social movement to reduce caries prevalence in the world","Bönecker, Marcelo, Tenuta, Livia Maria Andaló, Pucca Junior, Gilberto Alfredo, Costa, Patricia Bella, Pitts, Nigel","Brazilian Oral Research; 27(1); 5-6","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000100001&lang=pt" 
"S1516-18462013000100004-scl","Concepções de professores de IES sobre o desempenho comunicacional e expressivo articuladas à avaliação de discentes sobre esta performance","Rezende Netto, Brunella","Revista CEFAC; 15(1); 25-39","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100004&lang=pt" 
"S1516-18462013000100003-scl","Aquisição da coda simples e complexa com /S/ em crianças com desvio fonológico","Mezzomo, Carolina Lisbôa, Giacchini, Vanessa, Dias, Roberta Freitas, Luiz, Simone Weide, Lopes, Silvana Gonçalves","Revista CEFAC; 15(1); 17-24","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100003&lang=pt" 
"S1516-18462013000100011-scl","Perfil de pacientes em uso de via alternativa de alimentação internados em um hospital geral","Nogueira, Serjana Cavalcante Jucá, Carvalho, Ana Paula Cajaseiras de, Melo, Cleysiane Barros de, Morais, Edna Pereira Gomes de, Chiari, Brasília Maria, Gonçalves, Maria Inês Rebelo","Revista CEFAC; 15(1); 94-104","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100011&lang=pt" 
"S1516-18462013000100015-scl","Autoavaliação vocal e qualidade de vida em voz de indivíduos hipertensos","Ribeiro, Vanessa Veis, Santos, Angelika Bissolotti dos, Prestes, Tatiane, Bonki, Eveline, Carnevale, Luciana, Leite, Ana Paula Dassie","Revista CEFAC; 15(1); 128-134","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100015&lang=pt" 
"S1516-18462013000100020-scl","&quot;King archie, who was quite grouchy&quot; - a vocal dysphonia health education project","Dias, Maria Rosário, Pedrosa, Cátia da Silva","Revista CEFAC; 15(1); 172-178","Revista CEFAC","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100020&lang=pt" 
"S1516-18462013000100023-scl","Estudo de caso discutido à luz das diferentes abordagens para a terapia da gagueira","Silva, Larissa Severa da, Ferreira, Maria Inês Dornelles da Costa","Revista CEFAC; 15(1); 196-206","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100023&lang=pt" 
"S1516-18462013000100025-scl","Produção científica em saúde auditiva no Brasil: análise do período de 2000 a 2010","Silva, Kléber Rangel, Ferreira, Marcela Cristina, Guia, Ana Cristina de Oliveira Mares, Oliveira Neto, Raimundo de, Lemos, Stela Maris Aguiar","Revista CEFAC; 15(1); 215-227","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100025&lang=pt" 
"S1516-18462013000100012-scl","Qualidade de vida em sujeitos respiradores orais e oronasais","Nagae, Mirian Hideko, Alves, Marcelo Corrêa, Kinoshita, Renato Lyuti, Bittencourt, Zélia Z L de Camargo, Gagliardo, Heloisa","Revista CEFAC; 15(1); 105-110","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100012&lang=pt" 
"S1516-18462013000100014-scl","Análise das medidas aerodinâmicas no português brasileiro por meio do método multiparamétrico de avaliação vocal objetiva assistida (EVA)","Oliveira, Karina Vitor de, Faria, Bárbara Silveira de, Silva, Juliana Preisser Godoy e, Reis, César, Ghio, Alain, Gama, Ana Cristina Côrtes de","Revista CEFAC; 15(1); 119-127","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100014&lang=pt" 
"S1516-18462013000100026-scl","Distúrbio específico de linguagem: a relevância do diagnóstico inicial","Crestani, Anelise Henrich, Oliveira, Luciéle Dias, Vendruscolo, Josiane Fernanda, Ramos-Souza, Ana Paula","Revista CEFAC; 15(1); 228-237","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100026&lang=pt" 
"S1516-18462013000100024-scl","Produção de conhecimento sobre narrativas orais: contribuições para as investigações em linguagem infantil","Oliveira, Jáima Pinheiro de, Bonki, Eveline, Braga, Tania Moron Saes, Schier, Ana Cândida","Revista CEFAC; 15(1); 207-214","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100024&lang=pt" 
"S1516-18462013000100022-scl","Trabalho fonoaudiologico em oficina de cozinha em um caso de Prader-Willi","Zambotti, Nathalia, Souza, Luiz Augusto de Paula","Revista CEFAC; 15(1); 188-195","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100022&lang=pt" 
"S1516-18462013000100002-scl","Avaliação do grau de inteligibilidade de fala de crianças com desvio fonológico: implicações nas habilidades sociais","Carlino, Fabiana Cristina, Prette, Almir Del, Abramides, Dagma Venturini Marques","Revista CEFAC; 15(1); 10-16","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100002&lang=pt" 
"S1516-18462013000100021-scl","Ambientes linguísticos para a produção das fricativas /z/, /∫/e /ℑ/: variabilidades na aquisição fonológica de seis sujeitos","Wiethan, Fernanda Marafiga, Mota, Helena Bolli","Revista CEFAC; 15(1); 179-187","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100021&lang=pt" 
"S1516-18462013000100007-scl","Avaliação eletrofisiológica da audição em indivíduos após traumatismo cranioencefálico","Marangoni, Andréa Tortosa, Santos, Renata Beatriz Fernandes, Suriano, Ítalo Capraro, Ortiz, Karin Zazo, Gil, Daniela","Revista CEFAC; 15(1); 58-68","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100007&lang=pt" 
"S1516-18462013000100005-scl","Desempenho de escolares com transtorno de déficit de atenção e hiperatividade em tarefas metalinguisticas e de leitura","Cunha, Vera Lúcia Orlandi, Silva, Cláudia da, Lourencetti, Maria Dalva, Padula, Niura Aparecida de Moura Ribeiro, Capellini, Simone Aparecida","Revista CEFAC; 15(1); 40-50","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100005&lang=pt" 
"S1516-18462013000100009-scl","Teste GIN: detecção de gap em crianças com desvio fonológico","Assis, Elaine Feltre, Parreira, Letícia Maria Martins Vasconcelos, Lodi, Débora Fraga","Revista CEFAC; 15(1); 79-88","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100009&lang=pt" 
"S1516-18462013000100017-scl","Prevalência de alterações de fala em crianças por meio de teste de rastreamento","Caldeira, Helena Jesini Meira, Antunes, Stéffany Lara Nunes Oliveira, Rossi-Barbosa, Luiza Augusta Rosa, Freitas, Daniel Antunes, Barbosa, Mirna Rossi, Caldeira, Antônio Prates","Revista CEFAC; 15(1); 144-152","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100017&lang=pt" 
"S1516-18462013000100013-scl","Atividade muscular da mastigação na anquilose temporomandibular","Genaro, Katia Flores, Passos, Dannyelle Christinny Bezerra de Oliveira Freitas, Berretin-Felix, Giédre, Trindade Júnior, Alceu Sérgio","Revista CEFAC; 15(1); 111-118","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100013&lang=pt" 
"S1516-18462013000100006-scl","Correlação entre vocabulário expressivo e extensão média do enunciado em crianças com alteração específica de linguagem","Befi-Lopes, Debora Maria, Nuñes, Camila de Oliveira, Cáceres, Ana Manhani","Revista CEFAC; 15(1); 51-57","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100006&lang=pt" 
"S1516-18462013000100016-scl","Estágio curricular Supervisionado: percepções do aluno-terapêuta em Fonoaudiologia no âmbito hospitalar","Queiroz, Moisés Andrade dos Santos de, Teixeira, Camila Lima Verde, Braga, Cleiciane Martins, Almeida, Kelly Alves de, Pessoa, Rakel Ximenes, Almeida, Rita de Cássia Araújo, Mesquita, Thamyris Marron de, Muniz, Maria Cláudia Mendes Caminha","Revista CEFAC; 15(1); 135-143","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100016&lang=pt" 
"S1516-18462013000100008-scl","Aplicação do teste SSW em indivíduos com perda auditiva neurossensorial usuários e não usuários de aparelho de amplificação sonora individual","Freitas, Mariana Silva, Naves, Kheline, Frizzo, Ana Claudia Figueiredo, Gonçales, Alina Sanches","Revista CEFAC; 15(1); 69-78","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100008&lang=pt" 
"S1516-18462013000100001-scl","Editorial","Capellini, Simone Aparecida","Revista CEFAC; 15(1); 01-09","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100001&lang=pt" 
"S1516-18462013000100019-scl","Tempo de aleitamento materno exclusivo em recém-nascidos prematuros e a termo","Silva, Waléria Ferreira da, Guedes, Zelita Caldeira Ferreira","Revista CEFAC; 15(1); 160-171","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100019&lang=pt" 
"S1516-18462013000100018-scl","Análise das atribuições dos fonoaudiólogos do NASF em municípios da região metropolitana do Recife","Fernandes, Thaís de Lima, Nascimento, Cynthia Maria Barboza do, Sousa, Fabiana de Oliveira Silva","Revista CEFAC; 15(1); 153-159","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100018&lang=pt" 
"S1516-18462013000100010-scl","Apresentação do processo de confecção da cápsula do aparelho de amplificação sonora individual intra-aural por meio de digitalização","Oliveira, Jerusa Roberta Massola de, Amantini, Regina Célia Bortoleto, Dora, Daniela Rossine, Yachioka, Patrícia Lourenço","Revista CEFAC; 15(1); 89-93","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000100010&lang=pt" 
"S0100-39842013000100013-scl","Anomalias congênitas do trato urinário superior: novas imagens das mesmas doenças","Maranhão, Carol Pontes de Miranda, Miranda, Christiana Maia Nobre Rocha de, Santos, Carla Jotta Justo dos, Farias, Lucas de Pádua Gomes de, Padilha, Igor Gomes","Radiologia Brasileira; 46(1); 43-50","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000100013&lang=pt" 
"S0100-39842013000100005-scl","","Silva, Walter Luís Frare da, Indiani, João Maurício Canavezi, Martin, Marcelo Fontalvo, Bruno, Rodrigo Ciotola, Szutan, Luiz Arnaldo, Nacif, Marcelo Souto","Radiologia Brasileira; 46(1); XV-XVI","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000100005&lang=pt" 
"S0718-27242013000300001-chl","ALTEC y la Gestión Tecnológica en Iberoamérica: Gestión de Proyectos, Conocimiento e Innovación Social y Sustentable","González, Domingo, Sbragia, Roberto, Galante, Oscar, Soto, Rocío, Valdivieso, Renato","Journal of technology management &amp; innovation; 8(); 1-1","Journal of technology management &amp; innovation","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300001&lang=pt" 
"S0718-27242013000300002-chl","Performance Evaluation of IT Projects: The Shenhar and Dvir Model","de Oliveira Moraes, Renato, Barbin Laurindo, Fernando José","Journal of technology management &amp; innovation; 8(); 2-2","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300002&lang=pt" 
"S0718-27242013000300005-chl","Analysis of the Seven Dimensions of Knowledge Management in Organizations","Lopes Ferreira, Camila, Pilatti, Luiz Alberto","Journal of technology management &amp; innovation; 8(); 5-5","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300005&lang=pt" 
"S0718-27242013000300004-chl","The Cultural Challenges of Managing Global Project Teams: a Study of Brazilian Multinationals","Rodrigues, Ivete, Sbragia, Roberto","Journal of technology management &amp; innovation; 8(); 4-4","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300004&lang=pt" 
"S0718-27242013000300007-chl","Best Practices in Brazilian Companies","Machado, Catia dos Reis, de Abreu, Aline França, Agrasso Neto, Manoel","Journal of technology management &amp; innovation; 8(); 7-7","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300007&lang=pt" 
"S0718-27242013000300009-chl","Inter-Organizational Knowledge Conversion and Innovative Capacity in Cooperative Networks","Caldas, Patrícia Trindade, Ataíde Cândido, Gesinaldo","Journal of technology management &amp; innovation; 8(); 9-9","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300009&lang=pt" 
"S0718-27242013000300008-chl","El Valor de la Tecnología: Enfoques Novedosos para su Determinación","Jiménez, Claudia-Nelcy, Castellanos, Oscar","Journal of technology management &amp; innovation; 8(); 8-8","Journal of technology management &amp; innovation","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300008&lang=pt" 
"S0718-27242013000300018-chl","Transferencia de Tecnologías a una Cooperativa en Argentina: Un Estudio de Casos","Vila Seoane, Maximiliano Facundo, Guagliano, Leonel Miguel, Galante, Oscar, Arciénaga Morales, Antonio Adrián","Journal of technology management &amp; innovation; 8(); 18-18","Journal of technology management &amp; innovation","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300018&lang=pt" 
"S0718-27242013000300016-chl","Social Technology as a Sustainable Public Policy: The Mandalla Project in Ceará","Souza Costa, Josimar, Grangeiro Ribeiro Maia, Anna Beatriz, Pinheiro de Freitas, Ana Rita, Lázaro da Silva Filho, José Carlos, Sá de Abreu, Mônica Abreu, Teixeira Filho, Marcelo Correia","Journal of technology management &amp; innovation; 8(); 16-16","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300016&lang=pt" 
"S0718-27242013000300017-chl","Social Entrepreneurship: a Reflection for Adopting Public Policies that Support the Third Sector in Brazil","Borges Ladeira, Francielli Martins, Vier Machado, Hilka","Journal of technology management &amp; innovation; 8(); 17-17","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300017&lang=pt" 
"S0718-27242013000300011-chl","Comunidades de Práctica Una Innovación en la Gestión del Conocimiento","Godói-de-Sousa, Edileusa, Eiko Nakata, Lina","Journal of technology management &amp; innovation; 8(); 11-11","Journal of technology management &amp; innovation","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300011&lang=pt" 
"S0718-27242013000300068-chl","Technological Innovation in the Electro-Medical Equipment Sector: Analysis in Latin America","Pereira, César Antonio, Fujino, Asa, Silveira, Marco Antonio","Journal of technology management &amp; innovation; 8(); 68-68","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300068&lang=pt" 
"S0718-27242013000300063-chl","Gestión y Desarrollo de Empresas Innovadoras","Frick, Alexis, Frick, Silvia","Journal of technology management &amp; innovation; 8(); 63-63","Journal of technology management &amp; innovation","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300063&lang=pt" 
"S0718-27242013000300061-chl","Innovation Processes in Small and Medium Enterprises Associated in Networks from the Supermarket Sector","Rodrigues Alves, Rosália, Mariane, Figueira, Carvalho de Castro, Cleber, Yutaka Sugano, Joel, de Souza Soares, Ari","Journal of technology management &amp; innovation; 8(); 61-61","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300061&lang=pt" 
"S0100-69912013000100002-scl","Qualidade de vida de doentes esofagectomizados: adenocarcinoma versus carcinoma epidermoide","Pereira, Maricilda Regina, Lopes, Luiz Roberto, Andreollo, Nelson Adami","Revista do Colégio Brasileiro de Cirurgiões; 40(1); 3-10","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912013000100002&lang=pt" 
"S0365-05962013000100144-scl","3rd International Summer Academy of Practical Dermatology 2013, Munich, 21 - 26 July, 2013","","Anais Brasileiros de Dermatologia; 88(1); 144-145","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000100144&lang=pt" 
"S0482-50042013000100004-scl","Frequência de disfunção sexual em mulheres com doenças reumáticas","Ferreira, Clarissa de Castro, Mota, Licia Maria Henrique da, Oliveira, Ana Cristina Vanderley, Carvalho, Jozélio Freire de, Lima, Rodrigo Aires Corrêa, Simaan, Cezar Kozak, Rabelo, Francieli de Sousa, Sarmento, José Abrantes, Oliveira, Rafaela Braga de, Santos Neto, Leopoldo Luiz dos","Revista Brasileira de Reumatologia; 53(1); 41-46","Revista Brasileira de Reumatologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042013000100004&lang=pt" 
"S0482-50042013000100005-scl","Associação do alelo HLA-DRB1 com suscetibilidade a artrite reumatoide e gravidade da doença na Síria","Mourad, Jamil, Monem, Fawza","Revista Brasileira de Reumatologia; 53(1); 51-56","Revista Brasileira de Reumatologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042013000100005&lang=pt" 
"S0482-50042013000100007-scl","Características de atividade das células natural killer em pacientes com esclerose sistêmica","Salim, Patricia Hartstein, Jobim, Mariana, Bredemeier, Markus, Chies, José Artur Bogo, Brenol, João Carlos Tavares, Jobim, Luiz Fernando, Xavier, Ricardo Machado","Revista Brasileira de Reumatologia; 53(1); 70-74","Revista Brasileira de Reumatologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042013000100007&lang=pt" 
"S0482-50042013000100010-scl","Dermatomiosite e polimiosite: da imunopatologia à imunoterapia (imunobiológicos)","Shinjo, Samuel Katsuyuki, Souza, Fernando Henrique Carlos de, Moraes, Julio Cesar Bertacini de","Revista Brasileira de Reumatologia; 53(1); 105-110","Revista Brasileira de Reumatologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042013000100010&lang=pt" 
"S0482-50042013000100012-scl","Púrpura trombocitopênica trombótica na apresentação de pacientes com lúpus eritematoso sistêmico juvenil","Campos, Lucia M. A., Spadoni, Maria Silvia, Michelin, Cintia M., Jesus, Adriana A., Carneiro, Jorge D. A., Silva, Clovis Artur Almeida da","Revista Brasileira de Reumatologia; 53(1); 123-126","Revista Brasileira de Reumatologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042013000100012&lang=pt" 
"S0482-50042013000100009-scl","Ultrassonografia em portadores de artrite reumatoide: o que o reumatologista clínico deve saber","Arend, Carlos Frederico","Revista Brasileira de Reumatologia; 53(1); 94-100","Revista Brasileira de Reumatologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042013000100009&lang=pt" 
"S0034-75902013000100001-scl","Editorial","Diniz, Eduardo","Revista de Administração de Empresas; 53(1); 03-03","Revista de Administração de Empresas","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902013000100001&lang=pt" 
"S0104-11692013000700015-scl","Ethics constructed through the process of nurse training: conceptions, spaces and strategies","Ramos, Flávia Regina de Souza, Brehmer, Laura Cavalcanti de Farias, Vargas, Mara Ambrosina de Oliveira, Schneider, Dulcinéia Ghizoni, Drago, Laila Crespo","Revista Latino-Americana de Enfermagem; 21(spe); 113-121","Revista Latino-Americana de Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692013000700015&lang=pt" 
"S1727-897X2013000100012-cub","Carta al Editor y Respuesta: algunas consideraciones","Bermúdez Yera, Roberto, Morales Salinas, Alberto","MediSur; 11(1); 87-89","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100012&lang=pt" 
"S1727-897X2013000100003-cub","Propuesta de ejercicios de comprensión auditiva para estudiantes de primer año de la carrera de Medicina","Alejo Segrera, Dileys, Sabatela Hernández, Yaima, Hernández Rodríguez, Lázaro, Padilla Labrada, Miriam","MediSur; 11(1); 6-14","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100003&lang=pt" 
"S1727-897X2013000100001-cub","A propósito del artículo Epidemia de virus de inmunodeficiencia humana/sida. Cienfuegos, 1986- 2011","Vivas Bombino, Luis","MediSur; 11(1); 1-2","MediSur","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2013000100001&lang=pt" 
"S1990-74512013000200014-bol","Base de datos sobre la distribución de los mamíferos medianos y grandes de Bolivia","Terán V., Marcos F.","Tinkazos; 16(34); 177-178","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200014&lang=pt" 
"S1990-74512013000200008-bol","Veinte años de educación en Bolivia:: dos reformas y algunos temas de investigación social","Yapu, Mario","Tinkazos; 16(34); 131-152","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200008&lang=pt" 
"S1990-74512013000200015-bol","","Combès, Isabelle","Tinkazos; 16(34); 178-180","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200015&lang=pt" 
