"S0378-18442007000900006-ven","Efectos e implicaciones de las decisiones estratégicas en las instituciones universitarias","Rodríguez-Ponce, Emilio, Pedraja-Rejas, Liliana","Interciencia; 32(9); 593-600","Interciencia","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442007000900006&lang=pt" 
"S0034-89102007000800004-scl","Tendência da mortalidade por tuberculose no Brasil, 1980 a 2004","Bierrenbach, Ana Luiza, Duarte, Elisabeth Carmen, Gomes, Adriana Bacelar Ferreira, Souza, Maria de Fátima Marinho de","Revista de Saúde Pública; 41(); 15-23","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000800004&lang=pt" 
"S0034-89102007000800011-scl","Vigilância epidemiológica e o sistema de informação da tuberculose no Brasil, 2001-2003","Braga, José Ueleres","Revista de Saúde Pública; 41(); 77-87","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000800011&lang=pt" 
"S0034-89102007000800001-scl","Resposta brasileira à tuberculose: contexto, desafios e perspectivas","Rodrigues, Laura, Barreto, Mauricio, Kramer, Monica, Barata, Rita de C. Barradas","Revista de Saúde Pública; 41(); 1-2","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000800001&lang=pt" 
"S0034-89102007000800002-scl","Avaliação das estratégias de controle da tuberculose no Brasil","Barreira, Draurio, Grangeiro, Alexandre","Revista de Saúde Pública; 41(); 4-8","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000800002&lang=pt" 
"S0034-89102007000800017-scl","Dados de tuberculose do Estado de São Paulo","Galesi, Vera Maria Neder","Revista de Saúde Pública; 41(); 121-121","Revista de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000800017&lang=pt" 
"S0034-89102007000800016-scl","Recente contribuição da Organização Mundial de Saúde para o controle da tuberculose na infância","Sant&#039;Anna, Clemax Couto, Hijjar, Miguel Aiub","Revista de Saúde Pública; 41(); 117-120","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000800016&lang=pt" 
"S0034-89102007000800001-spa","Resposta brasileira à tuberculose: contexto, desafios e perspectivas","Rodrigues, Laura, Barreto, Mauricio, Kramer, Monica, Barata, Rita de C. Barradas","Revista de Saúde Pública; 41(); 1-2","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800001&lang=pt" 
"S0034-89102007000800017-spa","Dados de tuberculose do Estado de São Paulo","Galesi, Vera Maria Neder","Revista de Saúde Pública; 41(); 121-121","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800017&lang=pt" 
"S1516-93322007000300003-scl","Ontogênese, estresse e dependência de substâncias psicoativas","Planeta, Cleopatra da Silva, Cruz, Fábio Cardoso, Marin, Marcelo Tadeu, Aizenstein, Moacyr Luiz, DeLucia, Roberto","Revista Brasileira de Ciências Farmacêuticas; 43(3); 335-346","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300003&lang=pt" 
"S1516-93322007000300007-scl","Cápsulas de sulfato de indinavir: desenvolvimento farmacotécnico-industrial, desenvolvimento do método de dissolução e avaliação","Silva, Rosali Maria Ferreira da, Oliveira, Fábio Henrique Cavalcanti de, Rolim, Clarice Madalena Bueno, Pimentel, Maria Fernanda, Medeiros, Flávia Patrícia Morais de, Albuquerque, Miracy Muniz de, Rolim Neto, Pedro José","Revista Brasileira de Ciências Farmacêuticas; 43(3); 385-395","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300007&lang=pt" 
"S1516-93322007000300006-scl","Redução voltamétrica de artemisinina e sua interação com grupo heme (hemina)","La-Scalea, Mauro Aquiles, Silva, Hélio Santa Rosa Costa, Ferreira, Elizabeth Igne","Revista Brasileira de Ciências Farmacêuticas; 43(3); 371-383","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300006&lang=pt" 
"S1516-93322007000300008-scl","Determination of optimum wavelength and derivative order in spectrophotometry for quantitation of hydroquinone in creams","García, Pedro López, Santoro, Maria Inês Rocha Miritello, Singh, Anil Kumar, Kedor-Hackmann, Erika Rosa Maria","Revista Brasileira de Ciências Farmacêuticas; 43(3); 397-404","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300008&lang=pt" 
"S1516-93322007000300011-scl","Fracionamento a seco da gordura de frango em escala piloto","Chiu, Ming Chih, Grimaldi, Renato, Gioielli, Luiz Antonio","Revista Brasileira de Ciências Farmacêuticas; 43(3); 421-434","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300011&lang=pt" 
"S1516-93322007000300014-scl","Exposição a hidroquinona e ao fenol sobre a resposta inflamatória pulmonar induzida por bactéria","Ferreira, Alexandre, Macedo, Sandra Manoela Dias, Ligeiro-Oliveira, Ana Paula, Lima, Wothan Tavares de, Farsky, Sandra Helena Poliselli, Coelho, Fernando Rodrigues","Revista Brasileira de Ciências Farmacêuticas; 43(3); 455-464","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300014&lang=pt" 
"S1516-93322007000300015-scl","Effect of Stryphnodendron adstringens (barbatimão) bark on animal models of nociception","Melo, Juliana Oliveira de, Endo, Tânia Hiromi, Bersani-Amado, Luiz Eduardo, Svidzinski, Arthur Estivalet, Baroni, Silmara, Mello, João Carlos Palazzo de, Bersani-Amado, Ciomar Aparecida","Revista Brasileira de Ciências Farmacêuticas; 43(3); 465-469","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300015&lang=pt" 
"S1516-93322007000300005-scl","Ingredientes usados na indústria de chocolates","Richter, Marissol, Lannes, Suzana Caetano da Silva","Revista Brasileira de Ciências Farmacêuticas; 43(3); 357-369","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300005&lang=pt" 
"S1516-93322007000300009-scl","Accelerated chemical stability data of O/W fluid emulsions containing the extract of Trichilia catigua Adr. Juss (and) Ptychopetalum olacoides Bentham","Baby, André Rolim, Migliato, Ketylin Fernanda, Maciel, Carolina Penteado Moraes, Zague, Vivian, Pinto, Claudinéia Aparecida Sales de Oliveira, Salgado, Hérida Regina Nunes, Kaneko, Telma Mary, Velasco, Maria Valéria Robles","Revista Brasileira de Ciências Farmacêuticas; 43(3); 405-412","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300009&lang=pt" 
"S1516-93322007000300010-scl","Teste de dissolução para avaliação de liberação de glibenclamida em comprimidos","Nery, Christiane Gino Colu, Pianetti, Gerson Antônio, Pires, Maria Arlete Silva, Moreira-Campos, Ligia Maria, Vianna-Soares, Cristina Duarte","Revista Brasileira de Ciências Farmacêuticas; 43(3); 413-419","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300010&lang=pt" 
"S1516-93322007000300013-scl","Profile of Maytenus aquifolium action over free radicals and reactive oxygen species","Vellosa, José Carlos Rebuglio, Barbosa, Vanessa de Frias, Khalil, Najeh Maissar, Santos, Vânia Aparecida de Freitas Formenton Macedo dos, Furlan, Maysa, Brunetti, Iguatemy Lourenço, Oliveira, Olga Maria Mascarenhas de Faria","Revista Brasileira de Ciências Farmacêuticas; 43(3); 447-453","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300013&lang=pt" 
"S1516-93322007000300016-scl","Use of chloramine-T and two dyes in the sensitive determination of stavudine in pharmaceuticals","Basavaiah, Kanakapura, Ramakrishna, Veeraiah, Anilkumar, Urdigere Rangachar","Revista Brasileira de Ciências Farmacêuticas; 43(3); 471-479","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000300016&lang=pt" 
"S0042-96862007000900015-spa","The high burden of injuries in South Africa","Norman, Rosana, Matzopoulos, Richard, Groenewald, Pam, Bradshaw, Debbie","Bulletin of the World Health Organization; 85(9); 695-702","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000900015&lang=pt" 
"S0042-96862007000900017-spa","Towards sustainable delivery of health services in Afghanistan: options for the future","Sabri, B, Siddiqi, S, Ahmed, AM, Kakar, FK, Perrot, J","Bulletin of the World Health Organization; 85(9); 712-718","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000900017&lang=pt" 
"S0034-89102007000800016-spa","Recente contribuição da Organização Mundial de Saúde para o controle da tuberculose na infância","Sant&#039;Anna, Clemax Couto, Hijjar, Miguel Aiub","Revista de Saúde Pública; 41(); 117-120","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800016&lang=pt" 
"S0034-89102007000800003-spa","Duas décadas de pesquisa em tuberculose no Brasil: estado da arte das publicações científicas","Kritski, Afrânio Lineu, Villa, Tereza Scatena, Trajman, Anete, Lapa e Silva, José Roberto, Medronho, Roberto A., Ruffino-Netto, Antonio","Revista de Saúde Pública; 41(); 9-14","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800003&lang=pt" 
"S0034-89102007000800002-spa","Avaliação das estratégias de controle da tuberculose no Brasil","Barreira, Draurio, Grangeiro, Alexandre","Revista de Saúde Pública; 41(); 4-8","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000800002&lang=pt" 
"S1519-38292007000300008-scl","Avaliação da qualidade das informações em declarações de óbitos infantis","Soares, Janer Aparecida Silveira, Horta, Fátima Maria Barbosa, Caldeira, Antônio Prates","Revista Brasileira de Saúde Materno Infantil; 7(3); 289-295","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300008&lang=pt" 
"S0100-204X2007000900003-scl","Higher glandular trichome density in tomato leaflets and repellence to spider mites","Maluf, Wilson Roberto, Inoue, Irene Fumi, Ferreira, Raphael de Paula Duarte, Gomes, Luiz Antonio Augusto, Castro, Evaristo Mauro de, Cardoso, Maria das Graças","Pesquisa Agropecuária Brasileira; 42(9); 1227-1235","Pesquisa Agropecuária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000900003&lang=pt" 
"S0100-204X2007000900011-scl","Diversidade genética de populações de andiroba no Baixo Acre","Raposo, Andréa, Martins, Karina, Ciampi, Ana Yamaguishi, Wadt, Lúcia Helena de Oliveira, Veasey, Elizabeth Ann","Pesquisa Agropecuária Brasileira; 42(9); 1291-1298","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000900011&lang=pt" 
"S1519-38292007000300003-scl","Exercício aeróbico, treinamento de força muscular e testes de aptidão física para adolescentes com fibrose cística: revisão da literatura","Chaves, Celia Regina Moutinho de Miranda, Oliveira, Cristiano Queiroz de, Britto, José Augusto Alves de, Elsas, Maria Ignez Capella Gaspar","Revista Brasileira de Saúde Materno Infantil; 7(3); 245-250","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300003&lang=pt" 
"S1519-38292007000300004-scl","Práticas e mudanças no comportamento alimentar na população de Brasília, Distrito Federal, Brasil","Marinho, Maria Cristina Sebba, Hamann, Edgar Merchán, Lima, Ana Carolina da Cunha Floresta","Revista Brasileira de Saúde Materno Infantil; 7(3); 251-261","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300004&lang=pt" 
"S1519-38292007000300005-scl","Sobrepeso em adolescentes de 14 a 19 anos em um município da região Sul do Brasil","Costa, Marcia Cristina Dalla, Cordoni Junior, Luiz, Matsuo, Tiemi","Revista Brasileira de Saúde Materno Infantil; 7(3); 263-270","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300005&lang=pt" 
"S1519-38292007000300006-scl","Fatores associados à ocorrência de cesárea e aborto em mulheres selecionadas em um centro de saúde no município do Rio de Janeiro, Brasil","Kac, Gilberto, Silveira, Erika Aparecida, Oliveira, Lívia Costa de, Araújo, Daniele Marano Rocha, Sousa, Elton Bicalho de","Revista Brasileira de Saúde Materno Infantil; 7(3); 271-280","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300006&lang=pt" 
"S1519-38292007000300007-scl","Morbidade hospitalar em crianças indígenas Suruí menores de dez anos, Rondônia, Brasil: 2000 a 2004","Orellana, Jesem Douglas Yamall, Basta, Paulo Cesar, Santos, Ricardo Ventura, Coimbra Jr., Carlos E.A.","Revista Brasileira de Saúde Materno Infantil; 7(3); 281-287","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300007&lang=pt" 
"S1519-38292007000300010-scl","Adequação da assistência pré-natal em gestantes atendidas em dois hospitais de referência para gravidez de alto risco do Sistema Único de Saúde, na cidade de Recife, Estado de Pernambuco","Carvalho, Valéria Conceição Passos de, Araújo, Thália Velho Barreto de","Revista Brasileira de Saúde Materno Infantil; 7(3); 309-317","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300010&lang=pt" 
"S1519-38292007000300011-scl","Marcos referenciais da trajetória das políticas de alimentação e nutrição no Brasil","Arruda, Bertoldo Kruse Grande de, Arruda, Ilma Kruze Grande de","Revista Brasileira de Saúde Materno Infantil; 7(3); 319-326","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300011&lang=pt" 
"S1519-38292007000300012-scl","What not to do in medical statistics","Alexander, Neal","Revista Brasileira de Saúde Materno Infantil; 7(3); 327-338","Revista Brasileira de Saúde Materno Infantil","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300012&lang=pt" 
"S1519-38292007000300002-scl","Micronutrientes na gestação e lactação","Silva, Luciane de Souza Valente da, Thiapó, Ana Paula, Souza, Gisele Gonçalves de, Saunders, Cláudia, Ramalho, Andréa","Revista Brasileira de Saúde Materno Infantil; 7(3); 237-244","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300002&lang=pt" 
"S0376-78922007000300002-esp","Experiencia clínica en el empleo de factores de crecimiento autólogos obtenidos de plasma rico en plaquetas","Montón Echeverría, J., Pérez Redondo, S., Gómez Bajo, G. J.","Cirugía Plástica Ibero-Latinoamericana; 33(3); 155-162","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922007000300002&lang=pt" 
"S0376-78922007000300003-esp","Manejo de morbimortalidad del paciente pediátrico quemado en el hospital &quot;Baca Ortiz&quot; de Quito, Ecuador","Dávalos Dávalos, P., Lorena Dávila, J., Alexandra Meléndez, S.","Cirugía Plástica Ibero-Latinoamericana; 33(3); 163-170","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922007000300003&lang=pt" 
"S0798-72692007000300016-ven","Evolución comparada de la composición química con la edad al corte en las especies Leucaena leucocephala y L. trichodes","Sánchez, Alexander, González Cano, Javier, Faria Mármol, Jesús","Zootecnia Tropical; 25(3); 233-236","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300016&lang=pt" 
"S0798-72692007000300012-ven","Explotación y comercialización de la ostra de mangle, Crassostrea rhizophorae, en algunas playas turísticas del estado Sucre, Venezuela","Gil, Humberto A, Moreno, María A","Zootecnia Tropical; 25(3); 215-219","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300012&lang=pt" 
"S0798-72692007000300010-ven","Canales de mercadeo y comercialización del producto cárnico ovino (Ovis aries) en el estado Lara, Venezuela","D&#039;Aubeterre, Ramón, Delgado, Aleyda, J. Armas, Wilmer, Rueda, Mónica","Zootecnia Tropical; 25(3); 205-209","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300010&lang=pt" 
"S0798-72692007000300011-ven","Aspectos biométricos y dinámica reproductiva de la langosta espinosa, Panulirus argus, en áreas de pesca de la costa norte de la Península de Paria, estado Sucre, Venezuela","Gómez, Gabriel, Guzmán, Ramón, Barrios, Alexander","Zootecnia Tropical; 25(3); 211-214","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300011&lang=pt" 
"S0798-72692007000300009-ven","Caracterización técnica-productiva de los sistemas ganaderos del sur del estado Anzoátegui: Manejo del recurso pastizal","Connell, José, Navarro, Luis, Torrealba, Maily, Rodríguez, Iraida, Guevara, Eunice, Ramírez, Miguel, Alfaro, Coromoto, Tirado, Humberto","Zootecnia Tropical; 25(3); 201-204","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300009&lang=pt" 
"S0798-72692007000300008-ven","Ecología bacteriana relacionada con problemas respiratorios en terneros del estado Monagas","Clavijo, Antonia .M, Alfaro, Coromoto, de Rolo, Morela","Zootecnia Tropical; 25(3); 197-200","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300008&lang=pt" 
"S0798-72692007000300005-ven","Causas de descarte de cerdas en granjas de la región centro occidental de Venezuela durante el período 1996-2002","Saballo, Antonio J, López-Ortega, Aura, Márquez, Adelys A","Zootecnia Tropical; 25(3); 179-187","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300005&lang=pt" 
"S0798-72692007000300004-ven","Evaluación de la flora bacteriana del semen de verracos en granjas porcinas de Venezuela","Pineda, Yuraima, Santander, Jorge","Zootecnia Tropical; 25(3); 173-177","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300004&lang=pt" 
"S0798-72692007000300007-ven","Epidemiología de la leptospirosis bovina en sistemas ganaderos doble propósito del estado Monagas. II. Factores climáticos","Alfaro, Coromoto, Valle, Alberto, Clavijo, Antonia, de Rolo, Mórela, Aranguren, Yudy","Zootecnia Tropical; 25(3); 193-196","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300007&lang=pt" 
"S0798-72692007000300006-ven","Epidemiología de la leptospirosis en sistemas bovinos doble propósito del estado Monagas. I. Localidad y manejo","Alfaro, Coromoto, Clavijo, Antonia, Aranguren, Yudy, de Rolo, Morela, Valle, Alberto","Zootecnia Tropical; 25(3); 189-192","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300006&lang=pt" 
"S0798-72692007000300001-ven","Evaluación del crecimiento compensatorio como estrategia de manejo en vacunos de carne a pastoreo","Molina, Fabiola, Carmona, Daniel, Ojeda, Álvaro","Zootecnia Tropical; 25(3); 149-155","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300001&lang=pt" 
"S0798-72692007000300003-ven","Efecto de la edad de crías ovinas Pelibuey en pastoreo continuo sobre la infestación por estrongílidos gastrointestinales, ganancia de peso y mortalidad","García-Baratute, Amelia, Morales, Gustavo, Sotto, Víctor Ramón, Pino, Luz A","Zootecnia Tropical; 25(3); 167-172","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300003&lang=pt" 
"S0798-72692007000300002-ven","Efecto de la adición de polietilenglicol sobre la degradabilidad in vitro de la materia orgánica y contenido de energía metabolizable en granos de once cultivares de sorgo (Sorghum bicolor)","Víctor, Reina, Ojeda, Álvaro, González, Rafael, Colmenares, Omar","Zootecnia Tropical; 25(3); 157-165","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000300002&lang=pt" 
"S0370-44672007000300013-scl","Viabilidade energético-econômica de habitações de interesse social em Brasília com uso de blocos de concreto e entulho","Sposto, Rosa Maria, Komeno, Márcio Hissashi, Krüger, Eduardo Leite","Rem: Revista Escola de Minas; 60(3); 519-524","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300013&lang=pt" 
"S0370-44672007000300012-scl","Determinação experimental de uma lei física linear que correlacione duas grandezas físicas vetoriais","Ruggeri, Elysio R. F.","Rem: Revista Escola de Minas; 60(3); 513-518","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300012&lang=pt" 
"S0370-44672007000300011-scl","A influência do pH na reologia de polpas de caulim","Cunha, Fabíola Oliveira da, Torem, Mauricio Leonardo, D&#039;Abreu, José Carlos","Rem: Revista Escola de Minas; 60(3); 505-511","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300011&lang=pt" 
"S0370-44672007000300010-scl","Influência de variáveis operacionais no desempenho de classificador aerodinâmico","Tavares, Luís Marcelo Marques, Cunha, Emerson Reikdal da, Almeida, Salvador Luiz de","Rem: Revista Escola de Minas; 60(3); 497-503","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300010&lang=pt" 
"S0370-44672007000300009-scl","Teoria de Kubelka-Munk aplicada na indústria de minerais industriais: predição do teor de contaminantes em caolim","Gonçalves, Ítalo Gomes, Petter, Carlos O.","Rem: Revista Escola de Minas; 60(3); 491-496","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300009&lang=pt" 
"S0370-44672007000300008-scl","Estudo de rotas de concentração para amostras de barita","Papini, Rísia Magriotis, Araujo, Armando Corrêa de, Leite, Aline Pereira, Silva, Renata Corrêa da","Rem: Revista Escola de Minas; 60(3); 483-490","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300008&lang=pt" 
"S0370-44672007000300006-scl","Comportamento geotécnico de rochas brandas na mina Córrego do Sítio, Santa Bárbara (MG)","Lopes, Manoel da Conceição, Lana, Milene Sabino, Ribeiro, Luis Fernando Martins, Silva, Carolina Helena Caldeira","Rem: Revista Escola de Minas; 60(3); 471-476","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300006&lang=pt" 
"S0370-44672007000300005-scl","Condutividade hidráulica saturada de um rejeito de minério de ferro","Santos, Alexandre Gonçalves, Ribeiro, Luís Fernando Martins","Rem: Revista Escola de Minas; 60(3); 465-470","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300005&lang=pt" 
"S0370-44672007000300001-scl","Carta do Editor","Coelho, Jório","Rem: Revista Escola de Minas; 60(3); 439-439","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300001&lang=pt" 
"S0370-44672007000300002-scl","Notícias da REM","","Rem: Revista Escola de Minas; 60(3); 443-450","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300002&lang=pt" 
"S0370-44672007000300004-scl","Mineração subterrânea de carvão X comunidade no seu entorno: um exemplo de Santa Catarina","Ribeiro, José Teodorico de Melo, Ferreira, Gilda Carneiro","Rem: Revista Escola de Minas; 60(3); 459-464","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300004&lang=pt" 
"S0370-44672007000300017-scl","Efeito do Nb na cinética de revenimento de aços de baixo carbono","Hermenegildo, Tahiana Francisca da Conceição, Cota, André Barros","Rem: Revista Escola de Minas; 60(3); 551-556","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300017&lang=pt" 
"S0370-44672007000300003-scl","Feições intempéricas em rochas alcalinas félsicas de Nova Iguaçu, RJ","Motoki, Akihisa, Soares, Rodrigo, Sichel, Susanna Eleonora, Aires, José Ribeiro, Lobato, Marcela","Rem: Revista Escola de Minas; 60(3); 451-458","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300003&lang=pt" 
"S0370-44672007000300014-scl","Comportamento hidrológico de bacias hidrográficas: integração de métodos e aplicação a um estudo de caso","Mata-Lima, Herlander, Vargas, Hugo, Carvalho, Julia, Gonçalves, Marcia, Caetano, Hugo, Marques, Andreia, Raminhos, Cristina","Rem: Revista Escola de Minas; 60(3); 525-536","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300014&lang=pt" 
"S0370-44672007000300015-scl","Biorreagentes: aplicações na remoção de metais pesados contidos em efluentes líquidos por biossorção/bioflotação","Calfa, Bruno Abreu, Torem, Maurício Leonardo","Rem: Revista Escola de Minas; 60(3); 537-542","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300015&lang=pt" 
"S0370-44672007000300016-scl","Oportunidade de produção de aço em Mato Grosso do Sul","Menezes, João Orlando Rodrigues de, Cunha, Osvaldo Galvão Caldas da, Lima, Igor de Abreu e","Rem: Revista Escola de Minas; 60(3); 543-550","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000300016&lang=pt" 
"S1519-38292007000300009-scl","Percepção das mães sobre o cuidado do bebê de baixo peso antes e após implantação do Método Mãe-Canguru em hospital público da cidade de São Paulo, Brasil","Toma, Tereza Setsuko, Venâncio, Sonia Isoyama, Andretto, Daniela de Almeida","Revista Brasileira de Saúde Materno Infantil; 7(3); 297-307","Revista Brasileira de Saúde Materno Infantil","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292007000300009&lang=pt" 
