"S0004-27492010000200009-scl","Causes of interruption of bevacizumab therapy in age-related macular degeneration","Nunes, Renata Portella, Nóbrega, Mário Junqueira, De Novelli, Fernando José, Coral, Samuel Ângelo, Berti, Thais Bacha, Missen, Marina Maria Drumm, Correa, Marina Canuto","Arquivos Brasileiros de Oftalmologia; 73(2); 146-149","Arquivos Brasileiros de Oftalmologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492010000200009&lang=pt" 
"S1699-65852010000100003-esp","Efecto del pulido radicular en la adhesión dentinaria: estudio al microscopio electrónico de barrido (MEB)","Valenzuela Aránguiz, V., Bofill Fontboté, S., Kottmann Ledesma, C., Fodich Satta, I., Brunet Echavarría, J.","Avances en Periodoncia e Implantología Oral; 22(1); 19-25","Avances en Periodoncia e Implantología Oral","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852010000100003&lang=pt" 
"S1699-65852010000100002-esp","La eficacia clínica de la carga convencional, precoz e inmediata en sobredentaduras mandibulares con implantes dentales: Un estudio comparativo a cinco años","Linares Gancedo, D., Medel Soteras, R., Segura Egea, J.J., Poyato Ferrera, M., Velasco Ortega, E.","Avances en Periodoncia e Implantología Oral; 22(1); 11-18","Avances en Periodoncia e Implantología Oral","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852010000100002&lang=pt" 
"S1699-65852010000100005-esp","Análisis microestructural de cinco sistemas de implantes de titanio comercialmente puro","Olate, S., Duque de Miranda Chaves Netto, H., Albergaria-Barbosa, J.R. de","Avances en Periodoncia e Implantología Oral; 22(1); 37-43","Avances en Periodoncia e Implantología Oral","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852010000100005&lang=pt" 
"S1699-65852010000100006-esp","Asociación entre porphyromona gingivalis y proteína C reactiva en enfermedades sistémicas inflamatorias","Ardila Medina, C.M., Lafaurie Villamil, G.I.","Avances en Periodoncia e Implantología Oral; 22(1); 45-53","Avances en Periodoncia e Implantología Oral","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852010000100006&lang=pt" 
"S0034-89102010010900001-scl","Fluoretação da água e mais dentistas no SUS diminuem desigualdades em saúde bucal","Antunes, José Leopoldo Ferreira","Revista de Saúde Pública; 44(2); -","Revista de Saúde Pública","Inglês, Português, Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010010900001&lang=pt" 
"S0034-89102010000200021-scl","Prevalência de extremos antropométricos em crianças do estado de Alagoas","Ferreira, Haroldo da Silva, Luciano, Sandra Cristina Moraes","Revista de Saúde Pública; 44(2); 377-380","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200021&lang=pt" 
"S0034-89102010000200022-scl","Consolidação da área de avaliação de tecnologias em saúde no Brasil","","Revista de Saúde Pública; 44(2); 381-383","Revista de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200022&lang=pt" 
"S1517-45222010000100002-scl","Democracia, Poderes e Segurança: reflexões","Santos, José Vicente Tavares dos","Sociologias; (23); 14-19","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100002&lang=pt" 
"S1517-45222010000100001-scl","Editorial","Brumer, Anita, Baumgarten, Maíra","Sociologias; (23); 09-12","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100001&lang=pt" 
"S1517-45222010000100016-scl","Tempos Líquidos","Basílio, Márcio Pereira","Sociologias; (23); 438-449","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100016&lang=pt" 
"S1517-45222010000100012-scl","Mulheres, Resolução do Conselho de Segurança das Nações Unidas 1325 e a necessidade de planos nacionais","Fritz, Jan Marie","Sociologias; (23); 340-353","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100012&lang=pt" 
"S1517-45222010000100015-scl","O legado de Foucault","Andrade, Daniel Pereira","Sociologias; (23); 428-437","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100015&lang=pt" 
"S1517-45222010000100003-scl","Democracia de Assembleia e Democracia de Parlamento: uma breve história das instituições democráticas","Menezes, Marilde Loiola de","Sociologias; (23); 20-45","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100003&lang=pt" 
"S0034-89102010010900001-spa","Fluoretação da água e mais dentistas no SUS diminuem desigualdades em saúde bucal","Antunes, José Leopoldo Ferreira","Revista de Saúde Pública; 44(2); -","Revista de Saúde Pública","Inglês, Português, Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010010900001&lang=pt" 
"S0034-89102010000200022-spa","Consolidação da área de avaliação de tecnologias em saúde no Brasil","","Revista de Saúde Pública; 44(2); 381-383","Revista de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200022&lang=pt" 
"S1699-65852010000100001-esp","","","Avances en Periodoncia e Implantología Oral; 22(1); 9-9","Avances en Periodoncia e Implantología Oral","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852010000100001&lang=pt" 
"S0034-89102010000200021-spa","Prevalência de extremos antropométricos em crianças do estado de Alagoas","Ferreira, Haroldo da Silva, Luciano, Sandra Cristina Moraes","Revista de Saúde Pública; 44(2); 377-380","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200021&lang=pt" 
"S0034-89102010000200020-spa","Anafilaxia associada à vacina contra sarampo, caxumba e rubéola","Novadzki, Iolanda Maria, Rosario Filho, Nelson","Revista de Saúde Pública; 44(2); 372-376","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200020&lang=pt" 
"S0034-89102010000200015-spa","Household members and health care workers as supervisors of tuberculosis treatment","Maciel, Ethel Leonor Noia, Guidoni, Leticia Molino, Brioshi, Ana Paula, Prado, Thiago Nascimento do, Fregona, Geisa, Hadad, David Jamil, Molino, Lucilia Pereira, Palaci, Moises, Johnson, John L, Dietze, Reynaldo","Revista de Saúde Pública; 44(2); 339-343","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200015&lang=pt" 
"S0034-89102010000200005-spa","Beliefs and attitudes about endemic dental fluorosis among adolescents in rural Brazil","Castilho, Lia Silva de, Ferreira, Efigênia Ferreira e, Velásquez, Leila Nunes Menegasse, Fantinel, Lucia Maria, Perini, Edson","Revista de Saúde Pública; 44(2); 261-266","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200005&lang=pt" 
"S0034-89102010000200004-spa","Growth patterns in early childhood and the onset of menarche before age twelve","Martínez, Jeovany, Araújo, Cora, Horta, Bernardo Lessa, Gigante, Denise Petrucci","Revista de Saúde Pública; 44(2); 249-260","Revista de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200004&lang=pt" 
"S0034-89102010000200001-scl","Características e gastos com alimentação fora do domicílio no Brasil","Bezerra, Ilana Nogueira, Sichieri, Rosely","Revista de Saúde Pública; 44(2); 221-229","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200001&lang=pt" 
"S0034-89102010000200002-scl","Efetividade superior do esquema diário de suplementação de ferro em lactentes","Azeredo, Catarina Machado, Cotta, Rosângela Minardi Mitre, Sant&#039;Ana, Luciana Ferreira da Rocha, Franceschini, Sylvia do Carmo Castro, Ribeiro, Rita de Cássia Lanes, Lamounier, Joel Alves, Pedron, Flávia Araújo","Revista de Saúde Pública; 44(2); 230-239","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200002&lang=pt" 
"S0034-89102010000200004-scl","Growth patterns in early childhood and the onset of menarche before age twelve","Martínez, Jeovany, Araújo, Cora, Horta, Bernardo Lessa, Gigante, Denise Petrucci","Revista de Saúde Pública; 44(2); 249-260","Revista de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200004&lang=pt" 
"S0034-89102010000200006-scl","Fatores associados ao uso pesado de álcool entre estudantes das capitais brasileiras","Galduróz, José Carlos F, Sanchez, Zila van der Meer, Opaleye, Emérita Sátiro, Noto, Ana Regina, Fonseca, Arilton Martins, Gomes, Paulo Leonardo Sirimarco, Carlini, Elisaldo Araújo","Revista de Saúde Pública; 44(2); 267-273","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200006&lang=pt" 
"S0034-89102010000200007-scl","Determinação de áreas prioritárias para ações de controle da dengue","Resendes, Ana Paula da Costa, Silveira, Nelson Artur Prado Rodrigues da, Sabroza, Paulo Chagastelles, Souza-Santos, Reinaldo","Revista de Saúde Pública; 44(2); 274-282","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200007&lang=pt" 
"S0034-89102010000200008-scl","Análise espacial e sazonal da leptospirose no município de São Paulo, SP, 1998 a 2006","Soares, Tatiana Spinelli Martins, Latorre, Maria do Rosário Dias de Oliveira, Laporta, Gabriel Zorello, Buzzar, Márcia Regina","Revista de Saúde Pública; 44(2); 283-291","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200008&lang=pt" 
"S0034-89102010000200009-scl","Classificação de microáreas de risco com uso de mineraçãode dados","Malucelli, Andreia, Stein Junior, Altair von, Bastos, Laudelino, Carvalho, Deborah, Cubas, Marcia Regina, Paraíso, Emerson Cabrera","Revista de Saúde Pública; 44(2); 292-300","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200009&lang=pt" 
"S0034-89102010000200010-scl","Recuperação das principais causas de morte do Nordeste do Brasil: impacto na expectativa de vida","Paes, Neir Antunes, Gouveia, Joseilme Fernandes","Revista de Saúde Pública; 44(2); 301-309","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200010&lang=pt" 
"S0034-89102010000200011-scl","Efeitos das condições macroeconômicas sobre a saúde no Brasil","Jacinto, Paulo de Andrade, Tejada, César Augusto Oviedo, Sousa, Tanara Rosângela Vieira de","Revista de Saúde Pública; 44(2); 310-317","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200011&lang=pt" 
"S0034-89102010000200012-scl","Dimensões da qualidade na avaliação em saúde: concepções de gestores","Bosi, Maria Lúcia Magalhães, Pontes, Ricardo José Soares, Vasconcelos, Suziana Martins de","Revista de Saúde Pública; 44(2); 318-324","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200012&lang=pt" 
"S0034-89102010000200013-scl","Vivências de enfermeiros na assistência à mulher vítima de violência sexual","Reis, Maria José dos, Lopes, Maria Helena Baena de Moraes, Higa, Rosângela, Turato, Egberto Ribeiro, Chvatal, Vera Lucia Soares, Bedone, Aloísio José","Revista de Saúde Pública; 44(2); 325-331","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200013&lang=pt" 
"S0034-89102010000200014-scl","Risco de infecção tuberculosa em agentes comunitários de saúde","Moreira, Tiago Ricardo, Zandonade, Eliana, Maciel, Ethel Leonor Noia","Revista de Saúde Pública; 44(2); 332-338","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200014&lang=pt" 
"S0034-89102010000200015-scl","Household members and health care workers as supervisors of tuberculosis treatment","Maciel, Ethel Leonor Noia, Guidoni, Leticia Molino, Brioshi, Ana Paula, Prado, Thiago Nascimento do, Fregona, Geisa, Hadad, David Jamil, Molino, Lucilia Pereira, Palaci, Moises, Johnson, John L, Dietze, Reynaldo","Revista de Saúde Pública; 44(2); 339-343","Revista de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200015&lang=pt" 
"S0034-89102010000200016-scl","Sobrevida e fatores prognósticos de pacientes com câncer de próstata clinicamente localizado","Migowski, Arn, Silva, Gulnar Azevedo e","Revista de Saúde Pública; 44(2); 344-352","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200016&lang=pt" 
"S0034-89102010000200017-scl","Imunogenicidade da vacina brasileira contra hepatite B em adultos","Moraes, José Cássio de, Luna, Expedito José de Albuquerque, Grimaldi, Rosária Amélia","Revista de Saúde Pública; 44(2); 353-359","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200017&lang=pt" 
"S0034-89102010000200019-scl","Autonomía en la gestión hospitalaria en Chile: los desafíos para el recurso humano en salud","Méndez, Claudio A, Torres A, M Cristina","Revista de Saúde Pública; 44(2); 366-371","Revista de Saúde Pública","Inglês, Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200019&lang=pt" 
"S0034-89102010000200020-scl","Anafilaxia associada à vacina contra sarampo, caxumba e rubéola","Novadzki, Iolanda Maria, Rosario Filho, Nelson","Revista de Saúde Pública; 44(2); 372-376","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200020&lang=pt" 
"S0034-89102010000200018-scl","Políticas de saúde bucal no Brasil e seu impacto sobre as desigualdades em saúde","Antunes, José Leopoldo Ferreira, Narvai, Paulo Capel","Revista de Saúde Pública; 44(2); 360-365","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200018&lang=pt" 
"S1517-45222010000100004-scl","A ideologia de Marx e o discurso de Foucault: convergências e distanciamentos","Machado, Sérgio Bacchi","Sociologias; (23); 46-73","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100004&lang=pt" 
"S1517-45222010000100005-scl","A semidemocracia brasileira: autoritarismo ou democracia?","Nóbrega Jr., José Maria Pereira da","Sociologias; (23); 74-141","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100005&lang=pt" 
"S1517-45222010000100007-scl","Trajetória da revisão judicial no desenho constitucional brasileiro: tutela, autonomia e judicialização","Carvalho, Ernani","Sociologias; (23); 176-207","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100007&lang=pt" 
"S1517-45222010000100009-scl","Agentes globais e esfera local: o pólo automobilístico de Gravataí","Garcia, Sandro Ruduit","Sociologias; (23); 238-266","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100009&lang=pt" 
"S1517-45222010000100011-scl","Mudança tecnológica e qualidade do emprego nas telecomunicações","Mocelin, Daniel Gustavo","Sociologias; (23); 304-339","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100011&lang=pt" 
"S1517-45222010000100013-scl","Catolicismo e ciências sociais no Brasil: mudanças de foco e perspectiva num objeto de estudo","Steil, Carlos Alberto, Herrera, Sonia Reyes","Sociologias; (23); 354-393","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100013&lang=pt" 
"S1517-45222010000100008-scl","Redes tecnossociais e democratização das políticas públicas","Egler, Tamara Tania Cohen","Sociologias; (23); 208-236","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100008&lang=pt" 
"S1517-45222010000100014-scl","O sentimento de insegurança na discursividade sobre o crime","Leal, José Manuel Pires","Sociologias; (23); 394-427","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100014&lang=pt" 
"S0034-89102010000200001-spa","Características e gastos com alimentação fora do domicílio no Brasil","Bezerra, Ilana Nogueira, Sichieri, Rosely","Revista de Saúde Pública; 44(2); 221-229","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200001&lang=pt" 
"S0034-89102010000200002-spa","Efetividade superior do esquema diário de suplementação de ferro em lactentes","Azeredo, Catarina Machado, Cotta, Rosângela Minardi Mitre, Sant&#039;Ana, Luciana Ferreira da Rocha, Franceschini, Sylvia do Carmo Castro, Ribeiro, Rita de Cássia Lanes, Lamounier, Joel Alves, Pedron, Flávia Araújo","Revista de Saúde Pública; 44(2); 230-239","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200002&lang=pt" 
"S0034-89102010000200003-spa","Tendências temporais e fatores associados à duração do aleitamento materno em Pernambuco","Caminha, Maria de Fátima Costa, Batista Filho, Malaquias, Serva, Vilneide Braga, Arruda, Ilma Kruze Grande de, Figueiroa, José Natal, Lira, Pedro Israel Cabral de","Revista de Saúde Pública; 44(2); 240-248","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200003&lang=pt" 
"S0034-89102010000200006-spa","Fatores associados ao uso pesado de álcool entre estudantes das capitais brasileiras","Galduróz, José Carlos F, Sanchez, Zila van der Meer, Opaleye, Emérita Sátiro, Noto, Ana Regina, Fonseca, Arilton Martins, Gomes, Paulo Leonardo Sirimarco, Carlini, Elisaldo Araújo","Revista de Saúde Pública; 44(2); 267-273","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200006&lang=pt" 
"S0034-89102010000200007-spa","Determinação de áreas prioritárias para ações de controle da dengue","Resendes, Ana Paula da Costa, Silveira, Nelson Artur Prado Rodrigues da, Sabroza, Paulo Chagastelles, Souza-Santos, Reinaldo","Revista de Saúde Pública; 44(2); 274-282","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200007&lang=pt" 
"S0034-89102010000200008-spa","Análise espacial e sazonal da leptospirose no município de São Paulo, SP, 1998 a 2006","Soares, Tatiana Spinelli Martins, Latorre, Maria do Rosário Dias de Oliveira, Laporta, Gabriel Zorello, Buzzar, Márcia Regina","Revista de Saúde Pública; 44(2); 283-291","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200008&lang=pt" 
"S0034-89102010000200009-spa","Classificação de microáreas de risco com uso de mineraçãode dados","Malucelli, Andreia, Stein Junior, Altair von, Bastos, Laudelino, Carvalho, Deborah, Cubas, Marcia Regina, Paraíso, Emerson Cabrera","Revista de Saúde Pública; 44(2); 292-300","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200009&lang=pt" 
"S0034-89102010000200010-spa","Recuperação das principais causas de morte do Nordeste do Brasil: impacto na expectativa de vida","Paes, Neir Antunes, Gouveia, Joseilme Fernandes","Revista de Saúde Pública; 44(2); 301-309","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200010&lang=pt" 
"S0034-89102010000200011-spa","Efeitos das condições macroeconômicas sobre a saúde no Brasil","Jacinto, Paulo de Andrade, Tejada, César Augusto Oviedo, Sousa, Tanara Rosângela Vieira de","Revista de Saúde Pública; 44(2); 310-317","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200011&lang=pt" 
"S0034-89102010000200012-spa","Dimensões da qualidade na avaliação em saúde: concepções de gestores","Bosi, Maria Lúcia Magalhães, Pontes, Ricardo José Soares, Vasconcelos, Suziana Martins de","Revista de Saúde Pública; 44(2); 318-324","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200012&lang=pt" 
"S0034-89102010000200013-spa","Vivências de enfermeiros na assistência à mulher vítima de violência sexual","Reis, Maria José dos, Lopes, Maria Helena Baena de Moraes, Higa, Rosângela, Turato, Egberto Ribeiro, Chvatal, Vera Lucia Soares, Bedone, Aloísio José","Revista de Saúde Pública; 44(2); 325-331","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200013&lang=pt" 
"S0034-89102010000200014-spa","Risco de infecção tuberculosa em agentes comunitários de saúde","Moreira, Tiago Ricardo, Zandonade, Eliana, Maciel, Ethel Leonor Noia","Revista de Saúde Pública; 44(2); 332-338","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200014&lang=pt" 
"S0034-89102010000200016-spa","Sobrevida e fatores prognósticos de pacientes com câncer de próstata clinicamente localizado","Migowski, Arn, Silva, Gulnar Azevedo e","Revista de Saúde Pública; 44(2); 344-352","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200016&lang=pt" 
"S0034-89102010000200017-spa","Imunogenicidade da vacina brasileira contra hepatite B em adultos","Moraes, José Cássio de, Luna, Expedito José de Albuquerque, Grimaldi, Rosária Amélia","Revista de Saúde Pública; 44(2); 353-359","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200017&lang=pt" 
"S0034-89102010000200018-spa","Políticas de saúde bucal no Brasil e seu impacto sobre as desigualdades em saúde","Antunes, José Leopoldo Ferreira, Narvai, Paulo Capel","Revista de Saúde Pública; 44(2); 360-365","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200018&lang=pt" 
"S0034-89102010000200019-spa","Autonomía en la gestión hospitalaria en Chile: los desafíos para el recurso humano en salud","Méndez, Claudio A, Torres A, M Cristina","Revista de Saúde Pública; 44(2); 366-371","Revista de Saúde Pública","Inglês, Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000200019&lang=pt" 
"S0034-89102010000200005-scl","Beliefs and attitudes about endemic dental fluorosis among adolescents in rural Brazil","Castilho, Lia Silva de, Ferreira, Efigênia Ferreira e, Velásquez, Leila Nunes Menegasse, Fantinel, Lucia Maria, Perini, Edson","Revista de Saúde Pública; 44(2); 261-266","Revista de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200005&lang=pt" 
"S1517-45222010000100006-scl","Os policiais podem ser controlados?","Oliveira, Antonio","Sociologias; (23); 142-175","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000100006&lang=pt" 
"S0034-89102010000200003-scl","Tendências temporais e fatores associados à duração do aleitamento materno em Pernambuco","Caminha, Maria de Fátima Costa, Batista Filho, Malaquias, Serva, Vilneide Braga, Arruda, Ilma Kruze Grande de, Figueiroa, José Natal, Lira, Pedro Israel Cabral de","Revista de Saúde Pública; 44(2); 240-248","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000200003&lang=pt" 
"S1699-65852010000100004-esp","Efecto de las enterobacterias en pacientes con periodontitis crónica","Ardila Medina, C.M.","Avances en Periodoncia e Implantología Oral; 22(1); 27-35","Avances en Periodoncia e Implantología Oral","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852010000100004&lang=pt" 
"S1678-77572010000200008-scl","Maximal bite force, facial morphology and sucking habits in young children with functional posterior crossbite","Castelo, Paula Midori, Gavião, Maria Beatriz Duarte, Pereira, Luciano José, Bonjardim, Leonardo Rigoldi","Journal of Applied Oral Science; 18(2); 143-148","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000200008&lang=pt" 
"S1678-77572010000200009-scl","Influence of dental metallic artifact from multislice CT in the assessment of simulated mandibular lesions","Perrella, Andréia, Lopes, Patricia M. L., Rocha, Rodney G., Fenyo-Pereira, Marlene, Cavalcanti, Marcelo G. P.","Journal of Applied Oral Science; 18(2); 149-154","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000200009&lang=pt" 
"S1678-77572010000200011-scl","Analysis of the association between lactotransferrin (LTF) gene polymorphism and dental caries","Azevedo, Luiza Foltran, Pecharki, Giovana Daniela, Brancher, João Armando, Cordeiro Junior, Carlos Alberto, Medeiros, Kamilla Gabriella dos Santos, Antunes, Alessandra Armstrong, Arruda, Eduardo Silva, Werneck, Renata Iani, Azevedo, Luciana Reis de, Mazur, Rui Fernando, Moysés, Samuel Jorge, Moysés, Simone Tetü, Faucz, Fábio Rueda, Trevilatto, Paula Cristina","Journal of Applied Oral Science; 18(2); 166-170","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000200011&lang=pt" 
"S1678-77572010000200012-scl","Effect of different topical fluoride applications on the surface roughness of a colored compomer","Avşar, Aysun, Tuloglu, Nuray","Journal of Applied Oral Science; 18(2); 171-177","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000200012&lang=pt" 
"S1678-77572010000200013-scl","Effect of the number of abutments on biomechanics of Branemark prosthesis with straight and tilted distal implants","Naconecy, Marcos Michelon, Geremia, Tomás, Cervieri, André, Teixeira, Eduardo Rolim, Shinkai, Rosemary Sadami","Journal of Applied Oral Science; 18(2); 178-185","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000200013&lang=pt" 
"S1678-77572010000200014-scl","Reliability and discriminatory power of methods for dental plaque quantification","Raggio, Daniela Prócida, Braga, Mariana Minatel, Rodrigues, Jonas Almeida, Freitas, Patrícia Moreira, Imparato, José Carlos Pettorossi, Mendes, Fausto Medeiros","Journal of Applied Oral Science; 18(2); 186-193","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000200014&lang=pt" 
"S1678-77572010000200015-scl","Influence of surface treatment and cyclic loading on the durability of repaired all-ceramic crowns","Attia, Ahmed","Journal of Applied Oral Science; 18(2); 194-200","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000200015&lang=pt" 
"S1678-77572010000200016-scl","Endodontic and prosthetic treatment of teeth with periapical lesions in a 16-year-old-girl","Ayna, Buket, Ayna, Emrah, Çelenk, Sema","Journal of Applied Oral Science; 18(2); 201-206","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000200016&lang=pt" 
