"S0123-34752011000200024-col","Uso de fibrinógeno humano en la generación de soportes para la obtención de equivalentes tisulares","Malagón, Dionisio, Cardozo, Carmen, Godoy, Rubén","Revista Colombiana de Biotecnología; 13(2); 243-252","Revista Colombiana de Biotecnología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34752011000200024&lang=pt" 
"S0004-282X2011000700032-scl","Endometriosis of the sciatic nerve","Teixeira, Alice Becker, Martins, William A., d&#039;Ávila, Rui, Stochero, Luciele, Alberton, Luciele, Bezerra, Sofia, Romero, Alicia C.B., Freitas, Paulo E., Silva, Carlos Eduardo da","Arquivos de Neuro-Psiquiatria; 69(6); 995-996","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700032&lang=pt" 
"S0004-282X2011000700002-scl","Mortality rates due to amyotrophic lateral sclerosis in São Paulo City from 2002 to 2006","Matos, Sheila Evangelista de, Conde, Mônica Tilli Reis Pessoa, Fávero, Francis Meire, Taniguchi, Mauro, Quadros, Abrahão Augusto Juviniano, Fontes, Sissy Veloso, Oliveira, Acary Souza Bulle","Arquivos de Neuro-Psiquiatria; 69(6); 861-866","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700002&lang=pt" 
"S0004-282X2011000700015-scl","Risk and determinant factors for obstructive sleep apnea in patients with epilepsy","Venturi, Monique, Neves, Gisele Schenkel Leite Moura, Pontes, Igor Monteiro, Valois, Andre, Gomes, Marleide da Mota","Arquivos de Neuro-Psiquiatria; 69(6); 924-927","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700015&lang=pt" 
"S0004-282X2011000700012-scl","Fisher revised scale for assessment of prognosis in patients with subarachnoid hemorrhage","Oliveira, Arthur Maynart Pereira, Paiva, Wellingson Silva, Figueiredo, Eberval Gadelha de, Oliveira, Helio Araujo, Teixeira, Manoel Jacobsen","Arquivos de Neuro-Psiquiatria; 69(6); 910-913","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700012&lang=pt" 
"S0004-282X2011000700008-scl","Transcranial sonography as a diagnostic tool for Parkinson&#039;s disease: a pilot study in the city of Rio de Janeiro, Brazil","Fernandes, Rita de Cássia Leite, Rosso, Ana Lucia Zuma de, Vincent, Maurice Borges, Silva, Kátia Silveira da, Bonan, Claudia, Araújo, Nordeval Cavalcante, Berg, Daniela","Arquivos de Neuro-Psiquiatria; 69(6); 892-895","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700008&lang=pt" 
"S0004-282X2011000700009-scl","Temporomandibular disorders in patients with craniocervical dystonia","Costa, André L., Campos, Lidiane S., França Jr., Marcondes C., D&#039;Abreu, Anelyssa","Arquivos de Neuro-Psiquiatria; 69(6); 896-899","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700009&lang=pt" 
"S0004-282X2011000700011-scl","Intravenous thrombolysis is more effective in ischemic cardioembolic strokes than in non-cardioembolic?","Rocha, Sofia, Pires, Arnaldo, Gomes, Joana, Rocha, João, Sousa, Filipa, Pinho, João, Rodrigues, Margarida, Ferreira, Carla, Machado, Álvaro, Maré, Ricardo, Fontes, João Ramalho","Arquivos de Neuro-Psiquiatria; 69(6); 905-909","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700011&lang=pt" 
"S0004-282X2011000700029-scl","Acute intermittent porphyria after gastroplasty","Carvalho, Alzira Alves Siqueira, Arçari, Daniella Dias","Arquivos de Neuro-Psiquiatria; 69(6); 992-992","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700029&lang=pt" 
"S0004-282X2011000700014-scl","Psychiatry disorders and dengue: Is there a relationship?","Caixeta, Leonardo, Azevedo, Paulo Verlaine Borges, Caixeta, Marcelo, Reimer, Cláudio Henrique Ribeiro","Arquivos de Neuro-Psiquiatria; 69(6); 920-923","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700014&lang=pt" 
"S0004-282X2011000700027-scl","Association between a ruptured distal anterior inferior cerebral artery aneurysm and arteriovenous malformation fed by the same artery","Aguiar, Guilherme Brasileiro de, Veiga, José Carlos Esteves, Feres, Felipe Jorge Oberg, Jory, Maurício, Conti, Mário Luiz Marques","Arquivos de Neuro-Psiquiatria; 69(6); 989-990","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700027&lang=pt" 
"S0004-282X2011000700026-scl","Pineal region hemangioblastoma in a patient with Von Hippel-Lindau disease","Isolan, Gustavo Rassier, Ashton-Prolla, Patrícia, Reis, Marcelo Martins dos, Antunes, Ápio Cláudio Martins","Arquivos de Neuro-Psiquiatria; 69(6); 988-988","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000700026&lang=pt" 
"S1139-13752011000400004-esp","Estudio comparativo de incidencia de bacteriemias relacionadas con el catéter de hemodiálisis: bioconectores frente a conexión directa","Cobo Sánchez, José Luis, Sainz Alonso, Rosa Ana, Vicente Jiménez, Mª Yolanda, Cepa García, Hortensia, Pelayo Alonso, Raquel, Menezo Viadero, Raquel, Ibarguren Rodríguez, Emilio, Pérez Garmilla, Ana Isabel, Rojo Tordable, Marina, Begines Ramírez, Ana, Sola García, Mª Teresa, Alonso Nates, Rosa","Revista de la Sociedad Española de Enfermería Nefrológica; 14(4); 230-235","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000400004&lang=pt" 
"S0103-73312011000400018-spa","O patenteamento de polimorfos na indústria farmacêutica e o acesso a medicamentos","Lima, Denise Maria Menezes de, Silveira, Carla Cristina de Freitas da","Physis: Revista de Saúde Coletiva; 21(4); 1515-1536","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400018&lang=pt" 
"S0103-73312011000400007-spa","O enfoque qualitativo na avaliação do consumo alimentar: fundamentos, aplicações e considerações operacionais","Bosi, Maria Lúcia Magalhães, Prado, Shirley Donizete, Lindsay, Ana Cristina, Machado, Márcia Maria Tavares, Carvalho, Maria Claudia da Veiga Soares","Physis: Revista de Saúde Coletiva; 21(4); 1287-1296","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400007&lang=pt" 
"S0103-73312011000400020-spa","Estudo dos modelos assistenciais praticados por operadoras de planos privados de saúde","Freitas, Rosiene Maria de, Cherchiglia, Mariângela Leal, Lana, Francisco Carlos Félix, Malta, Deborah Carvalho, Andrade, Eli Iola Gurgel","Physis: Revista de Saúde Coletiva; 21(4); 1561-1577","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400020&lang=pt" 
"S0103-73312011000400008-spa","O uso de diários como ferramenta de intervenção da Análise Institucional: potencializando reflexões no cotidiano da Saúde Bucal Coletiva","Pezzato, Luciane M., L&#039;abbate, Solange","Physis: Revista de Saúde Coletiva; 21(4); 1297-1314","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400008&lang=pt" 
"S0103-73312011000400002-spa","La investigación cualitativa como práctica social, histórica y política orientada por principios","Peñaranda, Fernando, Bastidas, Miryam, Torres, Julio Nicolas, Escobar, Gloria Matilde","Physis: Revista de Saúde Coletiva; 21(4); 1191-1205","Physis: Revista de Saúde Coletiva","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400002&lang=pt" 
"S0103-73312011000400015-spa","A homossexualidade feminina no campo da saúde: da invisibilidade à violência","Valadão, Rita de Cássia, Gomes, Romeu","Physis: Revista de Saúde Coletiva; 21(4); 1451-1467","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400015&lang=pt" 
"S0103-73312011000400006-spa","Fale com eles! o trabalho interpretativo e a produção de consenso na pesquisa qualitativa em saúde: inovações a partir de desenhos participativos","Campos, Rosana Onocko","Physis: Revista de Saúde Coletiva; 21(4); 1269-1286","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400006&lang=pt" 
"S0103-73312011000400014-spa","Entre normas e práticas: tomada de decisões no processo saúde/doença","Menezes, Rachel Aisengart","Physis: Revista de Saúde Coletiva; 21(4); 1429-1449","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400014&lang=pt" 
"S0103-73312011000400011-spa","O corpo no processo terapêutico","Mendes, Marisa Ferreira","Physis: Revista de Saúde Coletiva; 21(4); 1355-1367","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400011&lang=pt" 
"S0103-73312011000400009-spa","A força-tarefa da psiquiatria do desenvolvimento","Lima, Ana Cristina Costa, Caponi, Sandra Noemi Cucurullo de","Physis: Revista de Saúde Coletiva; 21(4); 1315-1330","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400009&lang=pt" 
"S0103-73312011000400021-spa","Tecendo a rede assistencial em saúde mental com a ferramenta matricial","Sousa, Fernando Sérgio Pereira de, Jorge, Maria Salete Bessa, Vasconcelos, Mardênia Gomes Ferreira, Barros, Márcia Maria Mont&#039;alverne de, Quinderé, Paulo Henrique Dias, Gondim, Luciana Gurgel Farias","Physis: Revista de Saúde Coletiva; 21(4); 1579-1599","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400021&lang=pt" 
"S0103-73312011000400007-scl","O enfoque qualitativo na avaliação do consumo alimentar: fundamentos, aplicações e considerações operacionais","Bosi, Maria Lúcia Magalhães, Prado, Shirley Donizete, Lindsay, Ana Cristina, Machado, Márcia Maria Tavares, Carvalho, Maria Claudia da Veiga Soares","Physis: Revista de Saúde Coletiva; 21(4); 1287-1296","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400007&lang=pt" 
"S0103-73312011000400001-scl","Editorial: Metodologia qualitativa e pesquisa em saúde coletiva","Camargo Jr., Kenneth R. de, Bosi, Maria Lúcia Magalhães","Physis: Revista de Saúde Coletiva; 21(4); 1187-1190","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400001&lang=pt" 
"S0103-73312011000400002-scl","La investigación cualitativa como práctica social, histórica y política orientada por principios","Peñaranda, Fernando, Bastidas, Miryam, Torres, Julio Nicolas, Escobar, Gloria Matilde","Physis: Revista de Saúde Coletiva; 21(4); 1191-1205","Physis: Revista de Saúde Coletiva","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400002&lang=pt" 
"S0103-73312011000400006-scl","Fale com eles! o trabalho interpretativo e a produção de consenso na pesquisa qualitativa em saúde: inovações a partir de desenhos participativos","Campos, Rosana Onocko","Physis: Revista de Saúde Coletiva; 21(4); 1269-1286","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400006&lang=pt" 
"S0103-73312011000400005-scl","Novos objetos e novos desafios para a antropologia da saúde na contemporaneidade","Iriart, Jorge Alberto Bernstein, Caprara, Andrea","Physis: Revista de Saúde Coletiva; 21(4); 1253-1268","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400005&lang=pt" 
"S0103-73312011000400015-scl","A homossexualidade feminina no campo da saúde: da invisibilidade à violência","Valadão, Rita de Cássia, Gomes, Romeu","Physis: Revista de Saúde Coletiva; 21(4); 1451-1467","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400015&lang=pt" 
"S0103-73312011000400014-scl","Entre normas e práticas: tomada de decisões no processo saúde/doença","Menezes, Rachel Aisengart","Physis: Revista de Saúde Coletiva; 21(4); 1429-1449","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400014&lang=pt" 
"S0103-73312011000400017-scl","Entre o conformismo e o sonho: percepções de mulheres em situação de vulnerabilidade social à luz das concepções de Amartya Sen","Magalhães, Kelly Alves, Cotta, Rosângela Minardi Mitre, Gomes, Karine de Oliveira, Franceschinni, Sylvia do Carmo Castro, Batista, Rodrigo Siqueira, Soares, Jéferson Boechat","Physis: Revista de Saúde Coletiva; 21(4); 1493-1514","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400017&lang=pt" 
"S0103-73312011000400022-scl","Viver por um fio","Alves, Hayda","Physis: Revista de Saúde Coletiva; 21(4); 1601-1609","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312011000400022&lang=pt" 
"S1139-13752011000400006-esp","Repercusión del acceso vascular sobre la calidad de vida de los pacientes en tratamiento con hemodiálisis","Pelayo Alonso, Raquel, Cobo Sánchez, José Luis, Reyero López, Marta, Sáenz de Buruaga Perea, Araceli, Tovar Rincón, Alicia, Alonso Nates, Rosa, Begines Ramírez, Ana, Sola García, Mª Teresa, Cano Gil, Alexandra","Revista de la Sociedad Española de Enfermería Nefrológica; 14(4); 242-249","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000400006&lang=pt" 
"S0103-65642011000400001-scl","","Loffredo, Ana Maria","Psicologia USP; 22(4); 700-701","Psicologia USP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642011000400001&lang=pt" 
"S0103-73312011000400004-spa","Inovação em saúde mental: subsídios à construção de práticas inovadoras e modelos avaliativos multidimensionais","Bosi, Maria Lucia Magalhães, Carvalho, Liliane Brandão, Sobreira, Maria Aparecida Alves, Ximenes, Verônica Morais, Liberato, Mariana Tavares Cavalcanti, Godoy, Maria Gabriela Curubeto","Physis: Revista de Saúde Coletiva; 21(4); 1231-1252","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400004&lang=pt" 
"S0103-73312011000400017-spa","Entre o conformismo e o sonho: percepções de mulheres em situação de vulnerabilidade social à luz das concepções de Amartya Sen","Magalhães, Kelly Alves, Cotta, Rosângela Minardi Mitre, Gomes, Karine de Oliveira, Franceschinni, Sylvia do Carmo Castro, Batista, Rodrigo Siqueira, Soares, Jéferson Boechat","Physis: Revista de Saúde Coletiva; 21(4); 1493-1514","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400017&lang=pt" 
"S0103-73312011000400012-spa","Interconexões entre Linguística Aplicada e práticas de atenção à saúde: linguagem e identidades na prevenção de DSTs/Aids entre travestis profissionais do sexo","Borba, Rodrigo","Physis: Revista de Saúde Coletiva; 21(4); 1369-1400","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400012&lang=pt" 
"S0103-73312011000400019-spa","O quadro de trabalhadores federais em saúde no Brasil: uma análise no contexto dos anos 2000","Alberto, Luciane Galdino, Machado, Cristiani Vieira, Teixeira, Márcia","Physis: Revista de Saúde Coletiva; 21(4); 1537-1560","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400019&lang=pt" 
"S0103-73312011000400013-spa","La souffrance comme l&#039;expérience partagée dans l&#039;accompagnement de patients en soins palliatifs","Bogalska-Martin, Ewa","Physis: Revista de Saúde Coletiva; 21(4); 1401-1428","Physis: Revista de Saúde Coletiva","Francês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400013&lang=pt" 
"S0103-73312011000400005-spa","Novos objetos e novos desafios para a antropologia da saúde na contemporaneidade","Iriart, Jorge Alberto Bernstein, Caprara, Andrea","Physis: Revista de Saúde Coletiva; 21(4); 1253-1268","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400005&lang=pt" 
"S0103-73312011000400016-spa","Envelhecimento e rede de apoio social em território rural do Pantanal matogrossense","Pignatti, Marta Gislene, Barsaglini, Reni Aparecida, Senna, Giselle Dantas","Physis: Revista de Saúde Coletiva; 21(4); 1469-1491","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400016&lang=pt" 
"S0103-73312011000400003-spa","Compreender as racionalidades leigas sobre saúde e doença","Silva, Luisa Ferreira da, Alves, Fatima","Physis: Revista de Saúde Coletiva; 21(4); 1207-1229","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400003&lang=pt" 
"S0103-73312011000400010-spa","Pode a testemunha modesta falar? a biomedicina em trânsito paradigmático","Cruz, Alice","Physis: Revista de Saúde Coletiva; 21(4); 1331-1354","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400010&lang=pt" 
"S0103-73312011000400001-spa","Editorial: Metodologia qualitativa e pesquisa em saúde coletiva","Camargo Jr., Kenneth R. de, Bosi, Maria Lúcia Magalhães","Physis: Revista de Saúde Coletiva; 21(4); 1187-1190","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400001&lang=pt" 
"S0103-73312011000400022-spa","Viver por um fio","Alves, Hayda","Physis: Revista de Saúde Coletiva; 21(4); 1601-1609","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000400022&lang=pt" 
"S1139-13752011000400001-esp","2011: Crisis económica y metas pendientes para la enfermería española","Crespo Montero, Rodolfo","Revista de la Sociedad Española de Enfermería Nefrológica; 14(4); 213-213","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000400001&lang=pt" 
"S0121-07932011000400001-col","Causas de enfermedad renal crónica en niños atendidos en el Servicio de Nefrología Pediátrica del Hospital Universitario San Vicente de Paúl, de Medellín, Colombia, entre 1960 y 2010","Piedrahita Echeverry, Vilma María, Prada Meza, María Claudia, Vanegas Ruiz, Juan José, Vélez Echeverry, Catalina, Serna Higuita, Lina María, Serrano Gayubo, Ana Katherina, Flórez, Jesús Antonio, Cornejo Ochoa, José William, Martínez Salas, José","Iatreia; 24(4); 347-352","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400001&lang=pt" 
"S0121-07932011000400002-col","Fracturas supracondíleas del húmero en niños entre 2 y 14 años. Perfil demográfico y de tratamiento en el Hospital Pablo Tobón Uribe, Medellín, Colombia","Valderrama Molina, Carlos O., Sarassa Velásquez, Carlos A., Ramírez Gómez, Ana María, Jiménez Tabares, Juliana, Pineda Garcés, Catalina","Iatreia; 24(4); 353-358","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400002&lang=pt" 
"S0121-07932011000400003-col","Manifestaciones cutáneas de lupus eritematoso sistémico temprano y correlación con la actividad sistémica","Velásquez Franco, Carlos Jaime, Anaya Prada, Andrés, Rodríguez Padilla, Libia María, Vargas Grajales, Francisco Iván, Ramírez Gómez, Luis Alberto","Iatreia; 24(4); 359-364","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400003&lang=pt" 
"S0121-07932011000400004-col","Preferencias de estados de salud y medidas de utilidad","Yepes-Núñez, Juan José, García García, Héctor Iván","Iatreia; 24(4); 365-377","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400004&lang=pt" 
"S0121-07932011000400005-col","Terapia con células madre en cirrosis","Londoño Agudelo, Jéssica María, Niño Pulido, César Daniel, Hoyos Vanegas, Natalia Andrea, Restrepo Gutiérrez, Juan Carlos","Iatreia; 24(4); 378-388","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400005&lang=pt" 
"S0121-07932011000400006-col","Alteraciones del gen c-Myc en la oncogénesis","Ospina Pérez, Mariano, Muñetón Peña, Carlos Mario","Iatreia; 24(4); 389-401","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400006&lang=pt" 
"S0121-07932011000400007-col","Linfoma cutáneo de células T Revisión del tema con énfasis en la inmunopatogénesis","Duque Giraldo, Victoria Eugenia, Velásquez Lopera, Margarita María","Iatreia; 24(4); 402-414","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400007&lang=pt" 
"S0121-07932011000400008-col","Síndrome de Cockayne: informe de dos casos clínicos y revisión de la literatura","Palencia, Cervia Margarita, Tafur, Carlos, Jaimes, Víctor, Cañizalez, Elizabeth, Zambrano Zambrano, Ligia, Gómez López, Simón","Iatreia; 24(4); 415-421","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400008&lang=pt" 
"S0121-07932011000400009-col","Aplicación de la experiencia de aprendizaje mediado a la estrategia de aprendizaje basado en problemas, en estudiantes del tercer semestre de medicina, Universidad Autónoma de Bucaramanga, Colombia","González Olaya, Hilda Leonor, Galindo Cárdenas, Leonor Angélica","Iatreia; 24(4); 422-431","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400009&lang=pt" 
"S0121-07932011000400010-col","Conferencia clínico patológica (CPC): insuficiencia corticosuprarrenal debida a infiltración crónica granulomatosa con necrosis de caseificación","Cataño Correa, Juan Carlos, Gamba Villamil, Juan Diego, Lozano-Bohórquez, Diana Marcela, Arteta Cueto, Ariel","Iatreia; 24(4); 432-439","Iatreia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-07932011000400010&lang=pt" 
"S0034-89102011000600014-scl","Jornadas de trabalho na enfermagem: entre necessidades individuais e condições de trabalho","Silva, Amanda Aparecida, Rotenberg, Lúcia, Fischer, Frida Marina","Revista de Saúde Pública; 45(6); 1117-1126","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600014&lang=pt" 
"S0034-89102011000600008-scl","Pertussis booster vaccine for adolescents and young adults in São Paulo, Brazil","Freitas, Angela Carvalho, Okano, Valdir, Pereira, Júlio Cesar Rodrigues","Revista de Saúde Pública; 45(6); 1162-1171","Revista de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600008&lang=pt" 
"S0034-89102011000600003-scl","Influencia del lugar de origen en la utilización de pruebas de cribado de cáncer ginecológico en España","Sanz-Barbero, Belén, Regidor, Enrique, Galindo, Silvia","Revista de Saúde Pública; 45(6); 1019-1026","Revista de Saúde Pública","Inglês, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600003&lang=pt" 
"S0034-89102011000600009-scl","Análise psicométrica inicial da versão brasileira do DISABKIDS Atopic Dermatitis Module","Deon, Keila Cristiane, Santos, Danielle Maria de Souza Sério dos, Bullinger, Monika, Santos, Claudia Benedita dos","Revista de Saúde Pública; 45(6); 1072-1078","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600009&lang=pt" 
"S0034-89102011000600004-scl","Anemia em gestantes brasileiras antes e após a fortificação das farinhas com ferro","Fujimori, Elizabeth, Sato, Ana Paula Sayuri, Szarfarc, Sophia Cornbluth, Veiga, Gloria Valeria da, Oliveira, Valterlinda Alves de, Colli, Célia, Moreira-Araújo, Regilda Saraiva dos Reis, Arruda, Ilma Kruze Grande de, Uchimura, Taqueco Teruya, Brunken, Gisela Soares, Yuyama, Lucia Kiyoko Ozaki, Muniz, Pascoal Torres, Priore, Silvia Eloiza, Tsunechiro, Maria Alice, Frazão, Andréa das Graças Ferreira, Passoni, Cynthia R Matos Silva, Araújo, Claudia Regina Marchiori Antunes","Revista de Saúde Pública; 45(6); 1027-1035","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600004&lang=pt" 
"S0034-89102011000600007-scl","Comportamento de violência e fatores associados entre estudantes de Barra do Garças, MT","Castro, Marta de Lima, Cunha, Sergio Souza da, Souza, Delma P Oliveira de","Revista de Saúde Pública; 45(6); 1054-1061","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600007&lang=pt" 
"S0034-89102011000600017-scl","Autopercepção da saúde bucal em idosos e fatores associados em Campinas, SP, 2008-2009","Silva, Débora Dias da, Held, Roberta Barros de, Torres, Stella Vidal de Souza, Sousa, Maria da Luz Rosário de, Neri, Anita Liberalesso, Antunes, José Leopoldo Ferreira","Revista de Saúde Pública; 45(6); 1145-1153","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600017&lang=pt" 
"S0034-89102011000600013-scl","Avaliação de um escore clínico para rastreamento de suspeitos de tuberculose pulmonar","Castro, Cristiano Bel Alves de, Costa, Paulo Albuquerque da, Ruffino-Netto, Antonio, Maciel, Ethel Leonor Noia, Kritski, Afranio Lineu","Revista de Saúde Pública; 45(6); 1110-1116","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600013&lang=pt" 
"S0034-89102011000600010-scl","Determinantes do déficit estatural em menores de cinco anos no Estado de Pernambuco","Menezes, Risia Cristina Egito de, Lira, Pedro Israel Cabral de, Leal, Vanessa Sá, Oliveira, Juliana Souza, Santana, Sandra Cristina da Silva, Sequeira, Leopoldina Augusta de Souza, Rissin, Anete, Batista Filho, Malaquias","Revista de Saúde Pública; 45(6); 1079-1087","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600010&lang=pt" 
"S0034-89102011000600006-scl","Freqüência e padrão da violência por parceiro íntimo antes, durante e depois da gravidez","Silva, Elisabete Pereira, Ludermir, Ana Bernarda, Araújo, Thália Velho Barreto de, Valongueiro, Sandra Alves","Revista de Saúde Pública; 45(6); 1044-1053","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000600006&lang=pt" 
