"S0102-64452006000300007-scl","Mariátegui e a questão da educação no Peru","Pericás, Luiz Bernardo","Lua Nova: Revista de Cultura e Política; (68); 169-204","Lua Nova: Revista de Cultura e Política","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452006000300007&lang=pt" 
"S1806-11172006000300010-scl","Técnicas e construções de ensembles de matrizes aleatórias e estatísticas correlatas","Bertuola, A.C., Hussein, M.S., Pato, M.P.","Revista Brasileira de Ensino de Física; 28(3); 333-340","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300010&lang=pt" 
"S1806-11172006000300009-scl","Acerca de viagens aéreas","Boltzmann, L.","Revista Brasileira de Ensino de Física; 28(3); 327-332","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300009&lang=pt" 
"S1806-11172006000300008-scl","Ludwig Boltzmann e a arte de voar","Dahmen, Sílvio R.","Revista Brasileira de Ensino de Física; 28(3); 319-325","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300008&lang=pt" 
"S1806-11172006000300003-scl","Acerca da origem microscópica dos fenômenos macroscópicos","Lebowitz, Joel L.","Revista Brasileira de Ensino de Física; 28(3); 267-268","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300003&lang=pt" 
"S1806-11172006000300001-scl","Um tributo a Boltzmann no centenário de sua morte","Studart, Nelson","Revista Brasileira de Ensino de Física; 28(3); 257-258","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300001&lang=pt" 
"S1806-11172006000300002-scl","Acerca da mecânica estatística","Boltzmann, L.","Revista Brasileira de Ensino de Física; 28(3); 259-266","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300002&lang=pt" 
"S1806-11172006000300016-scl","Abordando o ensino de óptica através da construção de telescópios","Bernardes, Tamara O., Barbosa, Rafael R., Iachel, Gustavo, Batagin Neto, Augusto, Pinheiro, Marco A.L., Scalvi, Rosa M. Fernandes","Revista Brasileira de Ensino de Física; 28(3); 391-396","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300016&lang=pt" 
"S1806-11172006000300015-scl","Estudo do movimento de um corpo sob ação de força viscosa usando uma porção de xampu, régua e relógio","Neves, Ubaldo Martins das","Revista Brasileira de Ensino de Física; 28(3); 387-390","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300015&lang=pt" 
"S1806-11172006000300018-scl","Escritos Populares (um tributo a Ludwig Boltzmann)","Laranjeiras, Cássio C.","Revista Brasileira de Ensino de Física; 28(3); 403-404","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300018&lang=pt" 
"S1806-11172006000300019-scl","","","Revista Brasileira de Ensino de Física; 28(3); 405-405","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300019&lang=pt" 
"S1806-11172006000300004-scl","Boltzmann, física teórica e representação","Videira, Antonio Augusto P.","Revista Brasileira de Ensino de Física; 28(3); 269-280","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300004&lang=pt" 
"S1806-11172006000300006-scl","A heurística de Boltzmann e a emergência do programa mecânico-estatístico","Laranjeiras, Cássio C., Chiappin, José R.N.","Revista Brasileira de Ensino de Física; 28(3); 297-312","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300006&lang=pt" 
"S1806-11172006000300007-scl","A probabilidade na mecânica estatística clássica","Volchan, Sérgio B.","Revista Brasileira de Ensino de Física; 28(3); 313-318","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300007&lang=pt" 
"S1806-11172006000300011-scl","A importância dos dados de cobertura de nuvens e de sua variabilidade: metodologias para aquisição de dados","Echer, M.P. de Souza, Martins, F.R., Pereira, E.B.","Revista Brasileira de Ensino de Física; 28(3); 341-352","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300011&lang=pt" 
"S1806-11172006000300012-scl","Dificuldades dos alunos na aprendizagem da lei de Gauss em ní vel de física geral à luz da teoria dos modelos mentais de Johnson-Laird","Moreira, Marco Antonio, Krey, Isabel","Revista Brasileira de Ensino de Física; 28(3); 353-360","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300012&lang=pt" 
"S1806-11172006000300013-scl","Educação espacial no Ensino Fundamental: uma proposta de trabalho com o princípio da ação e reação","Reis, Norma Teresinha Oliveira, Garcia, Nilson Marcos Dias","Revista Brasileira de Ensino de Física; 28(3); 361-371","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300013&lang=pt" 
"S1806-11172006000300014-scl","Tempo relativístico no início do Ensino Médio","Karam, Ricardo Avelar Sotomaior, Cruz, Sonia Maria Silva Correa de Souza, Coimbra, Débora","Revista Brasileira de Ensino de Física; 28(3); 373-386","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300014&lang=pt" 
"S1806-11172006000300005-scl","A obra de Boltzmann em Física","Dahmen, Sílvio R.","Revista Brasileira de Ensino de Física; 28(3); 281-295","Revista Brasileira de Ensino de Física","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172006000300005&lang=pt" 
"S1516-31802006000400012-scl","Spontaneous cholecystocutaneous fistula: a rare complication of gallbladder disease","Cruz Junior, Ruy Jorge, Nahas, Jorge, Figueiredo, Luiz Francisco Poli de","Sao Paulo Medical Journal; 124(4); 234-236","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400012&lang=pt" 
"S1516-31802006000400013-scl","Brazilian medical students want to learn homeopathy and acupuncture in medical schools","Dantas, Flávio, Rampes, Hagen","Sao Paulo Medical Journal; 124(4); 237-237","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400013&lang=pt" 
"S1516-31802006000400001-scl","Obesity surgery and satiety control","Santos, José Ernesto Dos","Sao Paulo Medical Journal; 124(4); 179-180","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400001&lang=pt" 
"S1516-31802006000400004-scl","Preliminary results from digestive adaptation: a new surgical proposal for treating obesity, based on physiology and evolution","Santoro, Sérgio, Velhote, Manoel Carlos Prieto, Malzoni, Carlos Eduardo, Milleo, Fábio Quirino, Klajner, Sidney, Campos, Fábio Guilherme","Sao Paulo Medical Journal; 124(4); 192-197","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400004&lang=pt" 
"S0104-14282006000300004-scl","Polímeros no espaço sideral?","","Polímeros; 16(3); E10-E20","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300004&lang=pt" 
"S0104-14282006000300005-scl","Estado de mistura e dispersão da fase borrachosa em blendas PVC/NBR","Passador, Fábio R., Pessan, Luiz A., Rodolfo Jr., Antonio","Polímeros; 16(3); 174-181","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300005&lang=pt" 
"S0104-14282006000300008-scl","Influência de diferentes condições higrotérmicas na resistência à tração de compósitos de fibra de carbono/epóxi modificada","Cunha, José Antônio P., Costa, Michelle L., Rezende, Mirabel C.","Polímeros; 16(3); 193-201","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300008&lang=pt" 
"S0104-14282006000300015-scl","Avaliação de clones de borracha natural crua por ensaios padrão e análise dinâmico-mecânica","Dall&#039;Antonia, Ana C., Martins, Maria A., Moreno, Rogério M. B., Mattoso, H. C., Job, Aldo E., Ferreira, Fábio C., Gonçalves, Paulo S.","Polímeros; 16(3); 239-245","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300015&lang=pt" 
"S1516-31802006000400002-scl","Gestational prognostic factors in women with recurrent spontaneous abortion","Caetano, Marcos Roberto, Couto, Egle, Passini Junior, Renato, Simoni, Renata Zaccaria, Barini, Ricardo","Sao Paulo Medical Journal; 124(4); 181-185","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400002&lang=pt" 
"S1516-31802006000400003-scl","Impact on hospital mortality and morbidity of right ventricular involvement among patients with acute left ventricular infarction","Pereira, Afonso Celso, Franken, Roberto Alexandre, Sprovieri, Sandra Regina Schwarzwälder, Golin, Valdir","Sao Paulo Medical Journal; 124(4); 186-191","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400003&lang=pt" 
"S1516-31802006000400005-scl","Complications and risk factors in transrectal ultrasound-guided prostate biopsies","Jesus, Carlos Márcio Nóbrega de, Corrêa, Luiz Antônio, Padovani, Carlos Roberto","Sao Paulo Medical Journal; 124(4); 198-202","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400005&lang=pt" 
"S1516-31802006000400006-scl","Metastatic breast cancer: do current treatments improve quality of life? A prospective study","Amado, Fernanda, Lourenço, Maria Teresa Cruz, Deheinzelin, Daniel","Sao Paulo Medical Journal; 124(4); 203-207","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400006&lang=pt" 
"S1516-31802006000400007-scl","The burden of injury in Brazil, 2003","Gawryszewski, Vilma Pinheiro, Rodrigues, Eugênia Maria Silveira","Sao Paulo Medical Journal; 124(4); 208-213","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400007&lang=pt" 
"S1516-31802006000400008-scl","Climacteric complaints among very low-income women from a tropical region of Brazil","Medeiros, Sebastião Freitas de, Medeiros, Márcia Marly Winck Yamamoto de, Oliveira, Vivaldo Naves de","Sao Paulo Medical Journal; 124(4); 214-218","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400008&lang=pt" 
"S1516-31802006000400009-scl","Effect of metabolic control on the in vitro proliferation of peripheral blood mononuclear cells in type 1 and type 2 diabetic patients","Foss-Freitas, Maria Cristina, Foss, Norma Tiraboschi, Donadi, Eduardo Antonio, Foss, Milton Cesar","Sao Paulo Medical Journal; 124(4); 219-222","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400009&lang=pt" 
"S1516-31802006000400010-scl","Positive correlation between serum and peritoneal fluid CA-125 levels in women with pelvic endometriosis","Amaral, Vivian Ferreira do, Ferriani, Rui Alberto, Sá, Marcos Felipe Silva de, Nogueira, Antonio Alberto, Silva, Julio César Rosa e, Silva, Ana Carolina Japur de Sá Rosa e, Moura, Marcos Dias de","Sao Paulo Medical Journal; 124(4); 223-227","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400010&lang=pt" 
"S1516-31802006000400011-scl","Research publications in the field of health: omission of hypotheses and presentation of common-sense conclusions","Turato, Egberto Ribeiro, Machado, Alexandre Cason, Silva, Douglas Fini, Carvalho, Guilherme Machado de, Verderosi, Natalia Reis, Souza, Thiago Ferreira de","Sao Paulo Medical Journal; 124(4); 228-233","Sao Paulo Medical Journal","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802006000400011&lang=pt" 
"S0104-14282006000300012-scl","Materiais poliméricos para tratamento de água oleosa: utilização, saturação e regeneração","Queiros, Yure G. C., Clarisse, Márcia D., Oliveira, Roberto S., Reis, Breno D., Lucas, Elizabete F., Louvisse, Ana M. T.","Polímeros; 16(3); 224-229","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300012&lang=pt" 
"S0104-14282006000300010-scl","Avaliação do uso de técnicas PIR-G/FT-IR para caracterização de elastômeros","Sanches, Natália B., Diniz, Milton F., Reis, Tiago B., Cassu, Silvana N., Dutra, Rita C. L.","Polímeros; 16(3); 211-216","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300010&lang=pt" 
"S0104-14282006000300006-scl","Caracterização mecânica e morfológica de compósitos de polipropileno e fibras de coco verde: influência do teor de fibra e das condições de mistura","Ishizaki, Marina H., Visconte, Leila L. Y., Furtado, Cristina R. G., Leite, Márcia C. A. M., Leblanc, Jean L.","Polímeros; 16(3); 182-186","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300006&lang=pt" 
"S0104-14282006000300009-scl","Embalagens termoformadas e termoprocessáveis para produtos cárneos processados","Oliveira, Léa M., Sarantópoulos, Claire I. G. L., Cunha, Débora G., Lemos, Aline B.","Polímeros; 16(3); 202-210","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300009&lang=pt" 
"S0104-14282006000300013-scl","Avaliação das propriedades termo-mecânicas de borracha nitrílica após ensaio de compatibilidade de acordo com ASTM D 3455","Meyer, Adailze L., Souza, Gabriel P. de, Oliveira, Suely M. de, Tomczak, Fábio, Wasilkoski, Cleuza, Pinto, Carlos Eduardo da S.","Polímeros; 16(3); 230-234","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300013&lang=pt" 
"S0104-14282006000300007-scl","Mecanismo e resistência à abrasão de compósitos à base de poliéster-SiC para uso em coroas de polimento de rochas ornamentais","Aigueira, Rafaela B., Filgueira, Marcello","Polímeros; 16(3); 187-192","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300007&lang=pt" 
"S0104-14282006000300003-scl","MACRO 2006: a consolidação do Brasil no exterior","","Polímeros; 16(3); E4-E9","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300003&lang=pt" 
"S0104-14282006000300002-scl","Editorial","","Polímeros; 16(3); E1-E1","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300002&lang=pt" 
"S0104-14282006000300001-scl","Mensagem do Presidente da ABPol","Mauler, Raquel S.","Polímeros; 16(3); E1-E1","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300001&lang=pt" 
"S0104-14282006000300011-scl","Substituição de materiais poliméricos através de seletores de materiais e fornecedores: um estudo de caso na indústria automobilística","Bissoto, Isaias, Sydenstricker, Thais H.","Polímeros; 16(3); 217-233","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300011&lang=pt" 
"S0104-14282006000300016-scl","Morfologia de nanocompósitos de polietileno e poliamida-6 contendo argila nacional","Barbosa, Renata, Araújo, Edcleide M., Maia, Larissa F., Pereira, Osanildo D., Melo, Tomás J. A. de, Ito, Edson N.","Polímeros; 16(3); 246-251","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000300016&lang=pt" 
"S0100-46702006000200001-scl","Simultaneous determination of Cd and Pb in antibiotics used in sugar-cane fermentation process by GFAAS","Amorim Filho, V. R., Polito, W. L., Oliveira, S. R., Freschi, G. P. G., Gomes Neto, J. A.","Eclética Química; 31(2); 7-12","Eclética Química","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200001&lang=pt" 
"S0100-46702006000200002-scl","Analysis of metabolites from plants of the Swartzia genus using chemical indexes: evolutionary tendencies","Magalhães, A. F., Tozzi, A. M. G. A., Santos, C. C., Magalhães, E. G.","Eclética Química; 31(2); 13-16","Eclética Química","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200002&lang=pt" 
"S0100-46702006000200004-scl","Determinação de ácidos carboxílicos em composto de resíduos sólidos urbanos por cromatografia gasosa com detector de ionização em chama","Aquino, F. T., Santiago-Silva, M.","Eclética Química; 31(2); 25-30","Eclética Química","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200004&lang=pt" 
"S0100-46702006000200006-scl","Kinetic evaluation of the dehydration of Yb(III) Lu(III) and Y(III) 4-chlorobenzylidenepyruvate by thermogravimetry (TG)","Fernandes, N. S., Araujo, S. A., Ionashiro, M.","Eclética Química; 31(2); 39-43","Eclética Química","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200006&lang=pt" 
"S0100-46702006000200009-scl","Prochloraz residue levels in ginger submitted to Sportak 450 CE&quot; postharvest treatment","Polese, L., Jardim, E. F. G., Navickiene, S., Brito, N. M., Ribeiro, M. L.","Eclética Química; 31(2); 59-62","Eclética Química","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200009&lang=pt" 
"S0100-46702006000200008-scl","A water soluble 3-n-propyl-1-azonia-4-azabicyclo[2.2.2]octanechloride silsesquioxane grafted onto Al/SiO2 surface: chromium adsorption study","Arenas, L. T., Simon, N. M., Gushikem, Y., Costa, T. M. H., Lima, E. C., Benvenutti, E. V.","Eclética Química; 31(2); 53-58","Eclética Química","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200008&lang=pt" 
"S0100-46702006000200003-scl","Magnetic, thermal and spectral characterization of 2,6-dimethoxybenzoates of Co(II), Ni(II) and Cu(II)","Ferenc, W., Walków-Dziewulska, A., Sarzynski, J.","Eclética Química; 31(2); 17-24","Eclética Química","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200003&lang=pt" 
"S0100-46702006000200005-scl","Electrometric studies on formation of cerium vanadates as a function of pH","Prasad, S., Leite, V. D., Santana, R. A.C., Medeiros, E. A.","Eclética Química; 31(2); 31-38","Eclética Química","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200005&lang=pt" 
"S0100-46702006000200007-scl","Determinação de chumbo em álcool combustível por voltametria de redissolução anódica utilizando um eletrodo de pasta de carbono modificado com resina de troca iônica Amberlite IR 120","Bergamini, M. F., Vital, S. I., Santos, A. L., Stradiotto, N. R.","Eclética Química; 31(2); 45-52","Eclética Química","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-46702006000200007&lang=pt" 
"S0101-60832006000200006-scl","Estados hiperprolactinêmicos: inter-relações com o psiquismo","Nahas, Eliana Aguiar Petri, Nahás-Neto, Jorge, Pontes, Anaglória, Dias, Rogério, Fernandes, César Eduardo","Archives of Clinical Psychiatry (São Paulo); 33(2); 68-73","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200006&lang=pt" 
"S0101-60832006000200001-scl","","Soares, Claudio N.","Archives of Clinical Psychiatry (São Paulo); 33(2); 41-41","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200001&lang=pt" 
"S0101-60832006000200002-scl","","Rennó Jr., Joel, Fernandes, César Eduardo","Archives of Clinical Psychiatry (São Paulo); 33(2); 42-42","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200002&lang=pt" 
"S0101-60832006000200005-scl","Efeitos dos esteróides sexuais sobre o humor e a cognição","Rosa e Silva, Ana Carolina J. S., Sá, Marcos Felipe Silva de","Archives of Clinical Psychiatry (São Paulo); 33(2); 60-67","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200005&lang=pt" 
"S0101-60832006000200007-scl","Depressão: o mesmo acometimento para homens e mulheres?","Justo, Luís Pereira, Calil, Helena Maria","Archives of Clinical Psychiatry (São Paulo); 33(2); 74-79","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200007&lang=pt" 
"S0101-60832006000200008-scl","Transtorno bipolar do humor e gênero","Dias, Rodrigo da Silva, Kerr-Corrêa, Florence, Torresan, Ricardo Cezar, Santos, Carlos Henrique R. dos","Archives of Clinical Psychiatry (São Paulo); 33(2); 80-91","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200008&lang=pt" 
"S0101-60832006000200003-scl","Epidemiologia dos transtornos psiquiátricos na mulher","Andrade, Laura Helena S. G. de, Viana, Maria Carmen, Silveira, Camila Magalhães","Archives of Clinical Psychiatry (São Paulo); 33(2); 43-54","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200003&lang=pt" 
"S0101-60832006000200004-scl","Irregularidades menstruais: inter-relações com o psiquismo","Melo, Nilson Roberto de, Machado, Rogério Bonassi, Fernandes, César Eduardo","Archives of Clinical Psychiatry (São Paulo); 33(2); 55-59","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200004&lang=pt" 
"S0102-64452006000200003-scl","Representação: palavras, instituições e idéias","Pitkin, Hanna Fenichel","Lua Nova: Revista de Cultura e Política; (67); 15-47","Lua Nova: Revista de Cultura e Política","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452006000200003&lang=pt" 
"S0102-64452006000200004-scl","Democracia, pluralização da representação e sociedade civil","Lavalle, Adrián Gurza, Houtzager, Peter P., Castello, Graziela","Lua Nova: Revista de Cultura e Política; (67); 49-103","Lua Nova: Revista de Cultura e Política","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452006000200004&lang=pt" 
"S0102-64452006000200006-scl","Representação política, identidade e minorias","Young, Iris Marion","Lua Nova: Revista de Cultura e Política; (67); 139-190","Lua Nova: Revista de Cultura e Política","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452006000200006&lang=pt" 
"S0102-64452006000200007-scl","O que torna a representação democrática?","Urbinati, Nadia","Lua Nova: Revista de Cultura e Política; (67); 191-228","Lua Nova: Revista de Cultura e Política","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452006000200007&lang=pt" 
"S0101-60832006000200009-scl","Transtornos psiquiátricos na gestação e no puerpério: classificação, diagnóstico e tratamento","Camacho, Renata Sciorilli, Cantinelli, Fábio Scaramboni, Ribeiro, Carmen Sylvia, Cantilino, Amaury, Gonsales, Bárbara Karina, Braguittoni, Érika, Rennó Jr., Joel","Archives of Clinical Psychiatry (São Paulo); 33(2); 92-102","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200009&lang=pt" 
"S0101-60832006000200010-scl","Insônia na menopausa e perimenopausa: características clínicas e opções terapêuticas","Soares, Claudio N.","Archives of Clinical Psychiatry (São Paulo); 33(2); 103-109","Archives of Clinical Psychiatry (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832006000200010&lang=pt" 
"S0717-75262006000300004-chl","DRÁSTICA DISMINUCIÓN DE BETA 1 INTEGRINA CARACTERIZA LA TRANSFORMACIÓN CELULAR DEL EPITELIO MAMARIO","Cornejo U, Ricardo","Revista chilena de obstetricia y ginecología; 71(3); 165-169","Revista chilena de obstetricia y ginecología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262006000300004&lang=pt" 
"S0717-75262006000300005-chl","EVOLUCIÓN A UN AÑO DE LOS EFECTOS ADVERSOS, EN UNA COHORTE DE PACIENTES CON IMPLANTE SUBDÉRMICO DE DESOGESTREL","Patiño V, Adolfo, Ruelas C, M. del Rosario, Villarreal R, Enrique, Martínez G, Lidia, Galicia R, Liliana, Vargas D, Emma Rosa","Revista chilena de obstetricia y ginecología; 71(3); 170-173","Revista chilena de obstetricia y ginecología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262006000300005&lang=pt" 
"S0717-75262006000300006-chl","TUMORES ANEXIALES EN NIÑAS Y ADOLESCENTES: EXPERIENCIA DEL HOSPITAL CLÍNICO DE LA UNIVERSIDAD CATÓLICA DE CHILE, 1991-2003","Schulin-Zeuthen P, Carolina, Jourdan H, Francisca de, Merino O, Paulina, Etchegaray A, Alejandra, Pomés C, Cristián, Castiblanco G, Adriana, Cuello F, Mauricio","Revista chilena de obstetricia y ginecología; 71(3); 174-183","Revista chilena de obstetricia y ginecología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262006000300006&lang=pt" 
"S0717-75262006000300007-chl","VALIDACIÓN DE LA CITOLOGIA CÉRVICO UTERINA CONVENCIONAL CON PRUEBA DE REFERENCIA HISTOPATOLÓGICA EN LA IDENTIFICACIÓN DE CÁNCER ESCAMOCELULAR INVASOR","García A, Ernesto, Díaz P, Julio, Melo U, Mario, Parra F, Fabián, Vera C, Lina, Orozco V, Luis","Revista chilena de obstetricia y ginecología; 71(3); 184-188","Revista chilena de obstetricia y ginecología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262006000300007&lang=pt" 
"S0717-75262006000300008-chl","EFECTIVIDAD CLÍNICA DEL MÉTODO MUCOTÉRMICO PARA REGULAR LA FERTILIDAD: RESULTADOS DE UN PROGRAMA APLICADO EN LA COMUNA DE SAN BERNARDO","Arraztoa V, José Antonio, Donoso O, Manuel, Danilla E, Stefan, Mallea J, Ximena, Leiva R, María, Larraín S, Ana, Larraín P, M. Ángeles, Mena G, Patricio","Revista chilena de obstetricia y ginecología; 71(3); 189-195","Revista chilena de obstetricia y ginecología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262006000300008&lang=pt" 
"S0717-75262006000300009-chl","GOBIERNO DEL PARTO EN EL HOSPITAL PADRE HURTADO: UN MODELO PARA CONTENER LA TASA DE CESÁREA Y PREVENIR LA ENCEFALOPATÍA HIPÓXICO-ISQUÉMICA","Latorre R, Rodrigo, Carrillo T, Jorge, Yamamoto C, Masami, Novoa P, José, Valdés V, Alejandra, Insunza F, Álvaro, Paiva W, Enrique","Revista chilena de obstetricia y ginecología; 71(3); 196-200","Revista chilena de obstetricia y ginecología","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262006000300009&lang=pt" 
