"S0100-40422012000700034-scl","Ozonólise: a busca por um mecanismo","Oliveira, Alfredo R. M., Wosch, Celso L.","Química Nova; 35(7); 1482-1485","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000700034&lang=pt" 
"S0104-530X2012000200006-scl","Construction of a model for corporate sustainability assessment: a case study in the textile industry","Zamcopé, Fábio Cristiano, Ensslin, Leonardo, Ensslin, Sandra Rolim","Gestão &amp; Produção; 19(2); 303-321","Gestão &amp; Produção","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200006&lang=pt" 
"S0104-530X2012000200015-scl","Cooperação com empresas de base tecnológica: pesquisa-ação no setor elétrico","Tálamo, José Roberto, Carvalho, Marly Monteiro de","Gestão &amp; Produção; 19(2); 433-444","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200015&lang=pt" 
"S0104-530X2012000200012-scl","Gestão de processos, indicadores analíticos e impactos sobre o desempenho competitivo em grandes e médias empresas brasileiras dos setores da indústria e de serviços","Ladeira, Marcelo Bronzo, Resende, Paulo Tarso Vilela de, Oliveira, Marcos Paulo Valadares de, McCormack, Kevin, Sousa, Paulo Renato de, Ferreira, Reinaldo Lopes","Gestão &amp; Produção; 19(2); 389-404","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200012&lang=pt" 
"S0031-10492012001600001-scl","Structure of Drosophilidae Assemblage (Insecta, Diptera) in Pampa Biome (São Luiz Gonzaga, RS)","Poppe, Jean Lucas, Valente, Vera Lúcia da Silva, Schmitz, Hermes José","Papéis Avulsos de Zoologia (São Paulo); 52(16); 185-195","Papéis Avulsos de Zoologia (São Paulo)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492012001600001&lang=pt" 
"S0031-10492012001800001-scl","A new species of salamander (Bolitoglossa: Plethodontidae) from the Cordillera Oriental of the Colombian Andes","Acosta-Galvis, Andrés R., Gutiérrez-Lamus, Doris L.","Papéis Avulsos de Zoologia (São Paulo); 52(18); 201-218","Papéis Avulsos de Zoologia (São Paulo)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492012001800001&lang=pt" 
"S0031-10492012002200001-scl","Contribution towards the knowledge of Rhinotragini (Coleoptera, Cerambycidae). V. Reconsideration of Rhopalessa rubroscutellaris (Tippmann, 1960)","Clarke, Robin O.S., Martins, Ubirajara R., Santos-Silva, Antonio","Papéis Avulsos de Zoologia (São Paulo); 52(22); 255-259","Papéis Avulsos de Zoologia (São Paulo)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492012002200001&lang=pt" 
"S0031-10492012001900001-scl","Duas espécies de Onciderini (Cerambycidae, Lamiinae) do Institut Royal des Sciences Naturelles de Belgique, Bruxelas","Martins, Ubirajara R., Galileo, Maria Helena M.","Papéis Avulsos de Zoologia (São Paulo); 52(19); 219-221","Papéis Avulsos de Zoologia (São Paulo)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492012001900001&lang=pt" 
"S0031-10492012002100001-scl","List of documented bird species from the municipality of Ubatuba, state of São Paulo, Brazil","Simpson, Rick, Cavarzere, Vagner, Simpson, Elis","Papéis Avulsos de Zoologia (São Paulo); 52(21); 233-254","Papéis Avulsos de Zoologia (São Paulo)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492012002100001&lang=pt" 
"S0047-20852012000200001-scl","Fatores associados a sintomas de transtornos alimentares entre escolares da rede pública da cidade do Salvador, Bahia","Alves, Thaisy Cristina Honorato Santos, Santana, Mônica Leila Portela de, Silva, Rita de Cássia Ribeiro, Pinto, Elizabete de Jesus, Assis, Ana Marlúcia Oliveira","Jornal Brasileiro de Psiquiatria; 61(2); 55-63","Jornal Brasileiro de Psiquiatria","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852012000200001&lang=pt" 
"S0047-20852012000200003-scl","Perfil de humor e fatores associados em participantes de um programa de reabilitação cardiopulmonar e metabólica","Brandt, Ricardo, Viana, Maick da Silveira, Steffens, Ricardo de Azevedo Klumb, Silva, Rodrigo Batalha, Sties, Sabrina Weiss, Gonzáles, Ana Inês, Carvalho, Tales de, Andrade, Alexandro","Jornal Brasileiro de Psiquiatria; 61(2); 72-77","Jornal Brasileiro de Psiquiatria","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852012000200003&lang=pt" 
"S0047-20852012000200004-scl","Efeito de uma intervenção cognitivo-motora sobre os sintomas depressivos de pacientes com doença de Parkinson","Christofoletti, Gustavo, Cândido, Evandro Rocha, Olmedo, Larissa, Miziara, Suzi Rosa Barbosa, Beinotti, Fernanda","Jornal Brasileiro de Psiquiatria; 61(2); 78-83","Jornal Brasileiro de Psiquiatria","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852012000200004&lang=pt" 
"S0047-20852012000200002-scl","Satisfação dos pacientes com os serviços de saúde mental: a percepção de mudanças como preditora","Silva, Mônia Aparecida da, Bandeira, Marina, Scalon, João Domingos, Quaglia, Maria Amélia Cesari","Jornal Brasileiro de Psiquiatria; 61(2); 64-71","Jornal Brasileiro de Psiquiatria","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852012000200002&lang=pt" 
"S0718-090X2012000100001-chl","ARGENTINA: DISPERSIÓN DE LA OPOSICIÓN Y EL AUGE DE CRISTINA FERNÁNDEZ DE KlRCHNER","CATTERBERG, GABRIELA, PALANZA, VALERIA","Revista de ciencia política (Santiago); 32(1); 3-30","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100001&lang=pt" 
"S0718-090X2012000100002-chl","BOLIVIA 2011: GOBERNANDO CON EL CONFLICTO","DEHEZA, GRACE I","Revista de ciencia política (Santiago); 32(1); 31-48","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100002&lang=pt" 
"S0718-090X2012000100003-chl","BRASIL DESPUÉS DE LULA: ¿MÁS DE LO MISMO?","VON BÜLOW, MARISA, LASSANCE, ANTONIO","Revista de ciencia política (Santiago); 32(1); 49-64","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100003&lang=pt" 
"S0718-090X2012000100004-chl","CHILE: EL AÑO EN QUE SALIMOS A LA CALLE","SEGOVIA, CAROLINA, GAMBOA, RICARDO","Revista de ciencia política (Santiago); 32(1); 65-85","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100004&lang=pt" 
"S0718-090X2012000100005-chl","DE URIBE A SANTOS: CAMBIOS Y CONTINUIDADES DE LA POLÍTICA COLOMBIANA EN 2011","WILLS-OTERO, LAURA, BENITO, CHRISTIAN IVÁN","Revista de ciencia política (Santiago); 32(1); 87-107","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100005&lang=pt" 
"S0718-090X2012000100006-chl","COSTA RlCA: RECONFIGURACIÓN POLÍTICA EN UN CONTEXTO DE GOBIERNO DIVIDIDO","ALFARO-REDONDO, RONALD, GÓMEZ-CAMPOS, STEFFAN","Revista de ciencia política (Santiago); 32(1); 109-128","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100006&lang=pt" 
"S0718-090X2012000100007-chl","ECUADOR 2011: REVOLUCIÓN ClUDADANA, ESTABILIDAD PRESIDENCIAL Y PERSONALISMO POLÍTICO","FREIDENBERG, FLAVIA","Revista de ciencia política (Santiago); 32(1); 129-150","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100007&lang=pt" 
"S0718-090X2012000100008-chl","EL SALVADOR: ENTRE EL CONTINUISMO Y LA DESILUSIÓN","RÉSERVE, ROODY","Revista de ciencia política (Santiago); 32(1); 151-169","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100008&lang=pt" 
"S0718-090X2012000100009-chl","ESCENARIOS DE FRAGILIDAD POLÍTICA, BALANCE POLÍTICO: GUATEMALA 2010-2011","LAUTARO ROSAL, RENZO","Revista de ciencia política (Santiago); 32(1); 171-191","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100009&lang=pt" 
"S0718-090X2012000100010-chl","MÉXICO 2010-2011: LOS ÚLTIMOS AÑOS DE UNA GESTIÓN CUESTIONADA","TEMKIN YEDWAB, BENJAMÍN, SALAZAR-ELENA, RODRIGO","Revista de ciencia política (Santiago); 32(1); 193-210","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100010&lang=pt" 
"S0718-090X2012000100011-chl","NlCARAGUA: DEMOCRACIA ELECTORAL SIN CONSENSO SOCIAL","PÉREZ-BALTODANO, ANDRÉS","Revista de ciencia política (Santiago); 32(1); 211-228","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100011&lang=pt" 
"S0718-090X2012000100012-chl","PARAGUAY: CRECIMIENTO ECONÓMICO, CONFLICTO SOCIAL E INCERTIDUMBRE POLÍTICA","ABENTE-BRUN, DIEGO","Revista de ciencia política (Santiago); 32(1); 229-244","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100012&lang=pt" 
"S0718-090X2012000100013-chl","PERÚ 2011: CONTINUIDADES Y CAMBIOS EN LA POLÍTICA SIN PARTIDOS","DARGENT, EDUARDO, MUÑOZ, PAULA","Revista de ciencia política (Santiago); 32(1); 245-268","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100013&lang=pt" 
"S0718-090X2012000100014-chl","URUGUAY: ¿DÓNDE ESTÁ EL PILOTO? A DOS AÑOS DE GOBIERNO DEL PRESIDENTE MUJICA (2010-2011)","MORAES, JUAN ANDRÉS, GUEDES, ALEJANDRO, LUJÁN, DIEGO","Revista de ciencia política (Santiago); 32(1); 269-291","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100014&lang=pt" 
"S0718-090X2012000100015-chl","VENEZUELA 2010-2011: POLARIZACIÓN Y RADICALIZACIÓN DEL PROYECTO SOCIALISTA","LALANDER, RICKARD","Revista de ciencia política (Santiago); 32(1); 293-313","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100015&lang=pt" 
"S0103-21002012000300026-scl","Ressuscitação cardiopulmonar: novas diretrizes de atendimento","Campanharo, Cássia Regina Vancini, Moreira, Rita Simone Lopes, Batista, Ruth Ester Assayag","Acta Paulista de Enfermagem; 25(3); 483-483","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300026&lang=pt" 
"S0103-21002012000300024-scl","Transporte intra-hospitalar de pacientes adultos em estado crítico: complicações relacionadas à equipe, equipamentos e fatores fisiológicos","Almeida, Ana Carolina Goulardins de, Neves, Ana Lúcia Domingues, Souza, Claudenice Leite Bertoli de, Garcia, Júlia Helena, Lopes, Juliana de Lima, Barros, Alba Lucia Bottura Leite de","Acta Paulista de Enfermagem; 25(3); 471-476","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300024&lang=pt" 
"S1516-31802012000300001-scl","More doctors: better attention to the population&#039;s health?","Amaral, José Luiz Gomes do, Pêgo-Fernandes, Paulo Manuel, Bibas, Benoit Jacques","Sao Paulo Medical Journal; 130(3); 139-140","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300001&lang=pt" 
"S1516-31802012000300013-scl","Beta radiation for glaucoma surgery","Kirwan, James F., Rennie, Christina, Evans, Jennifer R.","Sao Paulo Medical Journal; 130(3); 209-209","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300013&lang=pt" 
"S1516-31802012000300012-scl","Antimicrobial prophylaxis for colorectal surgery","Nelson, Richard L., Glenny, Anne Marie, Song, Fujian","Sao Paulo Medical Journal; 130(3); 208-208","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300012&lang=pt" 
"S1516-31802012000300002-scl","Demographic, clinical, laboratory and treatment characteristics of spondyloarthritis patients with and without acute anterior uveitis","Gehlen, Marcelo, Regis, Kelly Cristina, Skare, Thelma Larocca","Sao Paulo Medical Journal; 130(3); 141-144","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300002&lang=pt" 
"S1516-31802012000300004-scl","Auditory processing in children and adolescents in situations of risk and vulnerability","Murphy, Cristina Ferraz Borges, Pontes, Fernanda, Stivanin, Luciene, Picoli, Erica, Schochat, Eliane","Sao Paulo Medical Journal; 130(3); 151-158","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300004&lang=pt" 
"S1516-31802012000300010-scl","Treatment of bilateral mammary ptosis and pectus excavatum through the same incision in one surgical stage","Rocha, Fernando Passos, Pires, Jefferson André, Torres, Vinicius Franchini, Fagundes, Djalma José","Sao Paulo Medical Journal; 130(3); 198-201","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300010&lang=pt" 
"S1516-31802012000300009-scl","Gynecomastia: physiopathology, evaluation and treatment","Barros, Alfredo Carlos Simões Dornellas de, Sampaio, Marcelo de Castro Moura","Sao Paulo Medical Journal; 130(3); 187-197","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300009&lang=pt" 
"S0718-090X2012000100016-chl","George Kateb, Dignidad Humana","KAISER, VANESSA","Revista de ciencia política (Santiago); 32(1); 315-317","Revista de ciencia política (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100016&lang=pt" 
"S0103-21002012000300002-scl","Manejo clínico de úlceras venosas na atenção primária à saúde","Silva, Marcelo Henrique da, Jesus, Maria Cristina Pinto de, Merighi, Miriam Aparecida Barbosa, Oliveira, Deíse Moura de, Santos, Sueli Maria dos Reis, Vicente, Eduardo José Danza","Acta Paulista de Enfermagem; 25(3); 329-333","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300002&lang=pt" 
"S0103-21002012000300003-scl","Bioética e cuidados paliativos: tomada de decisões e qualidade de vida","Wittmann-Vieira, Rosmari, Goldim, José Roberto","Acta Paulista de Enfermagem; 25(3); 334-339","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300003&lang=pt" 
"S0103-21002012000300004-scl","Circulação extracorpórea e complicações no período pós-operatório imediato de cirurgias cardíacas","Torrati, Fernanda Gaspar, Dantas, Rosana Ap. Spadoti","Acta Paulista de Enfermagem; 25(3); 340-345","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300004&lang=pt" 
"S0103-21002012000300005-scl","Assistência de enfermagem às pessoas com transtornos mentais e às famílias na Atenção Básica","Waidman, Maria Angélica Pagliarini, Marcon, Sonia Silva, Pandini, Andressa, Bessa, Jacqueline Botura, Paiano, Marcelle","Acta Paulista de Enfermagem; 25(3); 346-351","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300005&lang=pt" 
"S0103-21002012000300006-scl","Trabalho e qualidade de vida relacionada à saúde de pacientes em diálise peritoneal","Oliveira, Marília Pilotto de, Kusumota, Luciana, Marques, Sueli, Ribeiro, Rita de Cássia Helú Mendonça, Rodrigues, Rosalina Aparecida Partezani, Haas, Vanderlei José","Acta Paulista de Enfermagem; 25(3); 352-357","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300006&lang=pt" 
"S0103-21002012000300007-scl","Avaliação funcional de idosos com déficit cognitivo","Macêdo, Ana Macli Leite, Cerchiari, Ednéia Albino Nunes, Alvarenga, Márcia Regina Martins, Faccenda, Odival, Oliveira, Maria Amélia de Campos","Acta Paulista de Enfermagem; 25(3); 358-363","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300007&lang=pt" 
"S0103-21002012000300008-scl","Escala de coma de Glasgow e qualidade de vida pós-trauma cranioencefálico","Settervall, Cristina Helena Costanti, Sousa, Regina Marcia Cardoso de","Acta Paulista de Enfermagem; 25(3); 364-370","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300008&lang=pt" 
"S0103-21002012000300009-scl","Relações conjugais e familiares de adolescentes após o término da gestação","Maranhão, Thatiana Araújo, Gomes, Keila Rejane Oliveira, Oliveira, Delvianne Costa de","Acta Paulista de Enfermagem; 25(3); 371-377","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300009&lang=pt" 
"S0103-21002012000300010-scl","Ausências dos colaboradores de enfermagem do pronto-socorro de um hospital universitário","Fakih, Flávio Trevisani, Tanaka, Luiza Hiromi, Carmagnani, Maria Isabel Sampaio","Acta Paulista de Enfermagem; 25(3); 378-385","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300010&lang=pt" 
"S0103-21002012000300012-scl","Colonização e translocação bacteriana orofaríngea, gástrica e traqueal em crianças submetidas à ventilação pulmonar mecânica","Kusahara, Denise Miyuki, Canezin, Cristiane Cruz da Silva, Peterlini, Maria Angélica Sorgini, Pedreira, Mavilde da Luz Gonçalves","Acta Paulista de Enfermagem; 25(3); 393-400","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300012&lang=pt" 
"S0103-21002012000300013-scl","Adesão às precauções-padrão de profissionais de enfermagem de um hospital universitário","Malaguti-Toffano, Silmara Elaine, Santos, Cláudia Benedita dos, Canini, Silvia Rita Marin da Silva, Galvão, Marli Terezinha Gimenes, Brevidelli, Maria Meimei, Gir, Elucir","Acta Paulista de Enfermagem; 25(3); 401-407","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300013&lang=pt" 
"S0103-21002012000300014-scl","Serviços de atenção domiciliar na saúde suplementar e a inserção da enfermagem em Belo Horizonte/MG","Silva, Kênia Lara, Sena, Roseni Rosangela de, Silva, Paloma Morais, Braga, Patrícia Pinto, Souza, Caroline Gomes de","Acta Paulista de Enfermagem; 25(3); 408-414","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300014&lang=pt" 
"S0103-21002012000300015-scl","Associação entre gravidez não planejada e o contexto socioeconômico de mulheres em área da Estratégia Saúde da Família","Coelho, Edméia de Almeida Cardoso, Andrade, Maria Lindiane de Souza, Vitoriano, Laís Vilanova Tavares, Souza, Jussilene de Jesus, Silva, Diorlene Oliveira da, Gusmão, Maria Enoy Neves, Nascimento, Enilda Rosendo do, Almeida, Mariza Silva","Acta Paulista de Enfermagem; 25(3); 415-422","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300015&lang=pt" 
"S0103-21002012000300016-scl","Intencionalidades de mulheres que decidem denunciar situações de violência","Vieira, Letícia Becker, Padoin, Stela Maris de Mello, Oliveira, Ivis Emília de Souza, Paula, Cristiane Cardoso de","Acta Paulista de Enfermagem; 25(3); 423-429","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300016&lang=pt" 
"S0103-21002012000300018-scl","Úlcera venosa e terapia compressiva para enfermeiros: desenvolvimento de curso online","Queiroz, Fernanda Mateus, Aroldi, Juscilynne Barros da Costa, Oliveira, Gisele Deneluz Schunck de, Peres, Heloisa Helena Ciqueto, Santos, Vera Lúcia Conceição de Gouveia","Acta Paulista de Enfermagem; 25(3); 435-440","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300018&lang=pt" 
"S0103-21002012000300020-scl","Fatores de risco para trauma vascular durante a quimioterapia antineoplásica: contribuições do emprego do risco relativo","Rodrigues, Cíntia Capucho, Guilherme, Caroline, Costa Júnior, Moacyr Lobo da, Carvalho, Emilia Campos de","Acta Paulista de Enfermagem; 25(3); 448-452","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300020&lang=pt" 
"S0103-21002012000300021-scl","Assessment of metabolic control among patients in a capillary glucose self-monitoring program","Veras, Vivian Saraiva, Araújo, Márcio Flávio Moura de, Rodrigues, Flávia Fernanda Luchetti, Santos, Manoel Antônio dos, Damasceno, Marta Maria Coelho, Zanetti, Maria Lúcia","Acta Paulista de Enfermagem; 25(3); 453-458","Acta Paulista de Enfermagem","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300021&lang=pt" 
"S0103-21002012000300022-scl","Iniciativa Hospital Amigo da Criança: uma política de promoção, proteção e apoio ao aleitamento materno","Figueredo, Sonia Fontes, Mattar, Maria José Guardiã, Abrão, Ana Cristina Freitas de Vilhena","Acta Paulista de Enfermagem; 25(3); 459-463","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300022&lang=pt" 
"S0103-21002012000300023-scl","A rede de relações e interações da equipe de saúde na atenção básica e implicações para a enfermagem","Lanzoni, Gabriela Marcellino de Melo, Meirelles, Betina Hörner Schlindwein","Acta Paulista de Enfermagem; 25(3); 464-470","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300023&lang=pt" 
"S0103-21002012000300025-scl","Distúrbios osteomusculares relacionados ao trabalho em profissionais de enfermagem: revisão integrativa da literatura","Lelis, Cheila Maíra, Battaus, Maria Raquel Brazil, Freitas, Fabiana Cristina Taubert de, Rocha, Fernanda Ludmilla Rossi, Marziale, Maria Helena Palucci, Robazzi, Maria Lucia do Carmo Cruz","Acta Paulista de Enfermagem; 25(3); 477-482","Acta Paulista de Enfermagem","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002012000300025&lang=pt" 
"S1516-31802012000300003-scl","Blood pressure control in hypertensive patients within Family Health Program versus at Primary Healthcare Units: analytical cross-sectional study","Martins, Telma Lima, Atallah, Álvaro Nagib, Silva, Edina Mariko Koga da","Sao Paulo Medical Journal; 130(3); 145-150","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300003&lang=pt" 
"S1516-31802012000300005-scl","Enteral nutrition during bone marrow transplantation in patients with pediatric cancer: a prospective cohort study","Garófolo, Adriana","Sao Paulo Medical Journal; 130(3); 159-166","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300005&lang=pt" 
"S1516-31802012000300006-scl","Morning and nocturnal serum melatonin rhythm levels in patients with major depressive disorder: an analytical cross-sectional study","Khaleghipour, Shahnaz, Masjedi, Mohsen, Ahade, Hassan, Enayate, Meersalahodin, Pasha, Gholamreza, Nadery, Farah, Ahmadzade, Gholamhossein","Sao Paulo Medical Journal; 130(3); 167-172","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300006&lang=pt" 
"S1516-31802012000300007-scl","Is there a need to redo many of the diagnoses of hypertension?","Thalenberg, José Marcos, Luna Filho, Bráulio, Bombig, Maria Teresa Nogueira, Francisco, Yoná Afonso, Póvoa, Rui Manuel dos Santos","Sao Paulo Medical Journal; 130(3); 173-178","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300007&lang=pt" 
"S1516-31802012000300008-scl","Clinical investigations for SUS, the Brazilian public health system","Paula, Ana Patrícia de, Giozza, Silvana Pereira, Pereira, Michelle Zanon, Boaventura, Patrícia Souza, Santos, Leonor Maria Pacheco, Sachetti, Camile Giaretta, Tamayo, César Omar Carranza, Kowalski, Clarissa Campos Guaragna, Elias, Flavia Tavares Silva, Serruya, Suzanne Jacob, Guimarães, Reinaldo","Sao Paulo Medical Journal; 130(3); 179-186","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300008&lang=pt" 
"S1516-31802012000300011-scl","Video laparoscopic intervention for an interstitial pregnancy after failure of clinical treatment","Szylit, Nilson Abrão, Podgaec, Sérgio, Traina, Evelyn, Oliveira, Rita de Cassia Sanches","Sao Paulo Medical Journal; 130(3); 202-207","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000300011&lang=pt" 
"S0104-530X2012000200003-scl","Portfolio theory in the selection of oil investment projects","Simplício, Jalimar Guimarães, Lemme, Celso Funcia, Leal, Ricardo Pereira Câmara","Gestão &amp; Produção; 19(2); 265-272","Gestão &amp; Produção","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200003&lang=pt" 
"S0104-530X2012000200013-scl","Estratégias tecnológicas em transformação: um estudo da indústria farmacêutica brasileira","Santos, Maria Clara Bottino Gonçalves, Pinho, Marcelo","Gestão &amp; Produção; 19(2); 405-418","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200013&lang=pt" 
"S0104-530X2012000200008-scl","A volatilidade de projetos industriais para uso em análise de risco de investimentos","Oliveira, Ronildo Jorge de, Pamplona, Edson de Oliveira","Gestão &amp; Produção; 19(2); 337-345","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200008&lang=pt" 
"S0104-530X2012000200010-scl","Modelo quantitativo para avaliação e melhoria de desempenho do processo de S&amp;OP baseado no diagnóstico e redução de falhas","Pandim, Fabio José, Pereira, Néocles Alves, Politano, Paulo Rogério","Gestão &amp; Produção; 19(2); 361-375","Gestão &amp; Produção","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2012000200010&lang=pt" 
