"S0034-76122013000500011-scl","Percurso recente da política penitenciária no Brasil: o caso de São Paulo","Cruz, Marcus Vinicius Gonçalves da, Souza, Letícia Godinho de, Batitucci, Eduardo Cerqueira","Revista de Administração Pública; 47(5); 1307-1325","Revista de Administração Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122013000500011&lang=pt" 
"S1516-89132013000500009-scl","Cross-species amplification of microsatellite loci developed for Passiflora edulis Sims. in related Passiflora Species","Oliveira, Gilmara Alvarenga Fachardo, Pádua, Juliano Gomes, Costa, Juliana Leles, Jesus, Onildo Nunes de, Carvalho, Fabiana Moraes de, Oliveira, Eder Jorge de","Brazilian Archives of Biology and Technology; 56(5); 785-792","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500009&lang=pt" 
"S1516-89132013000500010-scl","In vitro evaluation of adhesion and aggregation abilities of four potential probiotic strains isolated from guppy (Poecilia reticulata)","Balakrishna, Aparna","Brazilian Archives of Biology and Technology; 56(5); 793-800","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500010&lang=pt" 
"S1516-89132013000500011-scl","Occurrence of sulphate reducing bacteria (SRB) associated with biocorrosion on metallic surfaces in a hydroelectric power station in Ibirama (SC) - Brazil","Marangoni, Paulo Roberto Dantas, Robl, Diogo, Berton, Marcos Antonio Coelho, Garcia, Carlos Mario, Bozza, Angela, Porsani, Mariana Vieira, Dalzoto, Patricia do Rocio, Vicente, Vânia Aparecida, Pimentel, Ida Chapaval","Brazilian Archives of Biology and Technology; 56(5); 801-809","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500011&lang=pt" 
"S1516-89132013000500016-scl","Population dynamics of mixed cultures of yeast and lactic acid bacteria in cider conditions","Dierings, Leila Roseli, Braga, Cíntia Maia, Silva, Karolline Marques da, Wosiacki, Gilvan, Nogueira, Alessandro","Brazilian Archives of Biology and Technology; 56(5); 837-847","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500016&lang=pt" 
"S1516-89132013000500020-scl","Seasonal variability of coastal water quality in bay of Bengal and Palk Strait, Tamilnadu, Southeast Coast of India","Srinivasan, Viswanathan, Natesan, Usha, Parthasarathy, Anitha","Brazilian Archives of Biology and Technology; 56(5); 875-884","Brazilian Archives of Biology and Technology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132013000500020&lang=pt" 
"S1807-59322013001001312-scl","Radiofrequency ablation can reverse the structural remodeling caused by frequent premature ventricular contractions originating from the right ventricular outflow tract even in a normal heart","Fang, Yuqiang, Wen, Chunlan, Yang, Li, Zhang, Xiaoqun, Chu, Wei, Zeng, Chunyu","Clinics; 68(10); 1312-1317","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013001001312&lang=pt" 
"S1807-59322013001001305-scl","Duration effect of desflurane anesthesia and its awakening time and arterial concentration in gynecologic patients","Lin, Tso-Chou, Lu, Chih-Cherng, Hsu, Che-Hao, Wu, Gwo-Jang, Lee, Meei-Shyuan, Ho, Shung-Tai","Clinics; 68(10); 1305-1311","Clinics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322013001001305&lang=pt" 
"S1695-61412013000400021-esp","La filosofía de Patricia Benner y la práctica clínica","Carrillo Algarra, Ana Julia, García Serrano, Lucila, Cárdenas Orjuela, Claudia Marcela, Díaz Sánchez, Ingrid Rocío, Yabrudy Wilches, Nataly","Enfermería Global; 12(32); 346-361","Enfermería Global","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412013000400021&lang=pt" 
"S0066-782X2013003000007-scl","Estudantes de medicina ensinam ressuscitação cardiopulmonar a alunos do fundamental","Ribeiro, Lucas Gaspar, Germano, Rafael, Menezes, Pedro Lugarinho, Schmidt, André, Pazin-Filho, Antônio","Arquivos Brasileiros de Cardiologia; 101(4); 328-335","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000007&lang=pt" 
"S0066-782X2013003000002-scl","Associação entre medidas antropométricas e fatores de risco cardiovascular em crianças e adolescentes","Burgos, Miria Suzana, Burgos, Leandro Tibiriçá, Camargo, Marcelo Dias, Franke, Silvia Isabel Rech, Prá, Daniel, Silva, Antônio Marcos Vargas da, Borges, Tássia Silvana, Todendi, Pâmela Ferreira, Reckziegel, Miriam Beatris, Reuter, Cézane Priscila","Arquivos Brasileiros de Cardiologia; 101(4); 288-296","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000002&lang=pt" 
"S0066-782X2013003000009-scl","Big endotelina-1 e óxido nítrico em pacientes idosos hipertensos com e sem síndrome da apneia-hipopneia obstrutiva do sono","Anunciato, Iara Felicio, Lobo, Rômulo Rebouças, Coelho, Eduardo Barbosa, Verri Jr, Waldiceu Aparecido, Eckeli, Alan Luiz, Évora, Paulo Roberto Barbosa, Nobre, Fernando, Moriguti, Júlio César, Ferriolli, Eduardo, Lima, Nereida Kilza da Costa","Arquivos Brasileiros de Cardiologia; 101(4); 344-351","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000009&lang=pt" 
"S0066-782X2013003000005-scl","Alteração precoce da matriz extracelular e parâmetros diastólicos na síndrome metabólica","Santos, Angela B. S., Junges, Mauricio, Silvello, Daiane, Macari, Adriana, Araújo, Bruno S. de, Seligman, Beatriz G., Duncan, Bruce B., Rohde, Luis Eduardo P., Clausell, Nadine, Foppa, Murilo","Arquivos Brasileiros de Cardiologia; 101(4); 311-316","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000005&lang=pt" 
"S0066-782X2013003000011-scl","Características da arterite de Takayasu no início da doença e de acordo com o gênero","Mont&#039;Alverne, Andrea Rocha de Saboia, Paula, Luiz Eduardo de, Shinjo, Samuel Katsuyuki","Arquivos Brasileiros de Cardiologia; 101(4); 359-363","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000011&lang=pt" 
"S0066-782X2013003000014-scl","Fatores prognósticos em pacientes com síndrome coronária aguda sem elevação do segmento ST","İşcen, Sinan","Arquivos Brasileiros de Cardiologia; 101(4); 373-374","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000014&lang=pt" 
"S0066-782X2013003000018-scl","Paternalismo, autonomia e ontologia","Grinberg, Max, Lopes, Antonio Sergio de Santis Andrade","Arquivos Brasileiros de Cardiologia; 101(4); e83-e85","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000018&lang=pt" 
"S0066-782X2013003000017-scl","Padrão exuberante de realce tardio em paciente com cardiomiopatia hipertrófica","Fernandes, Elsa, Camargo, Gabriel C., Derenne, Maria Eduarda, Rothstein, Tamara, Gottlieb, Ilan","Arquivos Brasileiros de Cardiologia; 101(4); e80-e82","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000017&lang=pt" 
"S0066-782X2013003000016-scl","Denervação renal por ablação com técnica inovadora em hipertensão resistente","Bortolotto, Luiz Aparecido, Midlej-Brito, Thiago, Pisani, Cristiano, Costa-Hong, Valéria, Scanavacca, Maurício","Arquivos Brasileiros de Cardiologia; 101(4); e77-e79","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000016&lang=pt" 
"S0066-782X2013003000001-scl","Impacto da produção científica nacional em cardiologia na qualificação dos periódicos publicados no Brasil","Moreira, Luiz Felipe P.","Arquivos Brasileiros de Cardiologia; 101(4); 286-287","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000001&lang=pt" 
"S0066-782X2013003000013-scl","Impacto na Reclassificação da Hipertensão pela Monitorização Ambulatorial da Pressão Arterial (MAPA) segundo a V Diretriz Brasileira de MAPA","Grezzana, Guilherme Brasil, Stein, Airton Tetelbon, Pellanda, Lúcia Campos","Arquivos Brasileiros de Cardiologia; 101(4); 372-372","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000013&lang=pt" 
"S0066-782X2013003000015-scl","Caso 5/2013 - menino de 4 anos de idade com tumor cardíaco do tipo rabdomioma em ambos os ventrículos e com taquicardias ventriculares repetidas","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 101(4); e74-e76","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013003000015&lang=pt" 
"S1982-56762013000500005-scl","Mass spore production and inoculation of Calonectria pteridis on Eucalyptus spp. under different environmental conditions","Alfenas, Rafael F., Pereira, Olinto L., Freitas, Rodrigo G., Freitas, Camila S., Dita, Miguel A.D., Alfenas, Acelino C.","Tropical Plant Pathology; 38(5); 406-413","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500005&lang=pt" 
"S1982-56762013000500010-scl","Presence of orange rust on sugarcane in the state of Pernambuco, Brazil","Chaves, Andréa, Simões Neto, Djalma Euzébio, Dutra Filho, João de Andrade, Oliveira, Alexandre Campelo de, Rodrigues, Walber Douglas de Lima, Pedrosa, Elvira Maria Régis, Borges, Viviane Jurema Lopes, França, Paulo Roberto Pereira de","Tropical Plant Pathology; 38(5); 443-446","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500010&lang=pt" 
"S1982-56762013000500012-scl","First report of Curtobacterium flaccumfaciens pv. flaccumfaciens on soybean in Brazil","Soares, Rafael Moreira, Fantinato, Gisele Gonçalves Pozzobom, Darben, Luana Mieko, Marcelino-Guimarães, Francismar Correa, Seixas, Claudine Dinali Santos, Carneiro, Geraldo Estevam de Souza","Tropical Plant Pathology; 38(5); 452-454","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500012&lang=pt" 
"S1982-56762013000500006-scl","Induction of suppressiveness to Fusarium wilt of chrysanthemum with composted sewage sludge","Pinto, Zayame Vegette, Morandi, Marcelo Augusto Boechat, Bettiol, Wagner","Tropical Plant Pathology; 38(5); 414-422","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500006&lang=pt" 
"S1982-56762013000500004-scl","Antifungal compounds as a mechanism to control Hemileia vastatrix by antagonistic bacteria","Haddad, Fernando, Saraiva, Rodrigo M., Mizubuti, Eduardo S. G., Romeiro, Reginaldo S., Maffia, Luiz A.","Tropical Plant Pathology; 38(5); 398-405","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500004&lang=pt" 
"S1982-56762013000500011-scl","The wild type of Momordica charantia is not infected by potyviruses that cause disease in papaya and cucurbit crops","Spadotti, David Marques de Almeida, Buriolla, José Edivaldo, Rezende, Jorge Alberto Marques, Souza, Vinicius Castro","Tropical Plant Pathology; 38(5); 447-451","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500011&lang=pt" 
"S0021-75572013000500012-scl","Adiposidade corporal, mas não resistência insulínica, associa-se ao polimorfismo -675 4G/5G no gene PAI-1 em uma amostra de crianças mexicanas","Cruz-Mosso, Ulises de la, Muñoz-Valle, José Francisco, Salgado-Bernabé, Aralia Berenice, Castro-Alarcón, Natividad, Salgado-Goytia, Lorenzo, Sánchez-Corona, José, Flores-Martínez, Silvia Esperanza, Parra-Rojas, Isela","Jornal de Pediatria; 89(5); 492-498","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000500012&lang=pt" 
"S1982-56762013000500002-scl","Volatile organic compounds for the control of Meloidogyne exigua in Coffea arabica","Silva, Willian R. J., Machado, Alan R. T., Campos, Viviane A. C., Zeri, Ana C. M., Campos, Vicente P., Oliveira, Denilson F.","Tropical Plant Pathology; 38(5); 375-386","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500002&lang=pt" 
"S1982-56762013000500003-scl","Increased enzymatic activity in rice leaf blast suppression by crude extract of Epicoccum sp","Sena, Ana P.A., Chaibub, Amanda A., Côrtes, Márcio V.C.B., Silva, Gisele B., Silva-Lobo, Valácia L., Prabhu, Anne S., Filippi, Marta C.C., Araújo, Leila G.","Tropical Plant Pathology; 38(5); 387-397","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500003&lang=pt" 
"S1982-56762013000500007-scl","Controle biológico da murcha do tomateiro causada por Ralstonia solanacearum e Fusarium oxysporum f. sp. lycopersici por rizobactérias","Rocha, Dediel Júnior A., Moura, Andréa B.","Tropical Plant Pathology; 38(5); 423-430","Tropical Plant Pathology","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500007&lang=pt" 
"S1982-56762013000500009-scl","Silicon reduces bacterial speck development on tomato leaves","Andrade, Camila Cristina Lage, Resende, Renata Sousa, Rodrigues, Fabrício Ávila, Ferraz, Hélvio Gledson Maciel, Moreira, Wiler Ribas, Oliveira, José Rogério, Mariano, Rosa Lima Ramos","Tropical Plant Pathology; 38(5); 436-442","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500009&lang=pt" 
"S1982-56762013000500008-scl","Sensitivity of Corynespora cassiicola from soybean to carbendazim and prothioconazole","Xavier, Sheila A., Canteri, Marcelo G., Barros, Daiane C. M., Godoy, Claudia V.","Tropical Plant Pathology; 38(5); 431-435","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500008&lang=pt" 
"S1982-56762013000500001-scl","Breeding for common bean (Phaseolus vulgaris L.) rust resistance in Brazil","Souza, Thiago Lívio P. O., Faleiro, Fábio G., Dessaune, Suelen N., Paula-Junior, Trazilbo J. de, Moreira, Maurilio A., Barros, Everaldo G. de","Tropical Plant Pathology; 38(5); 361-374","Tropical Plant Pathology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762013000500001&lang=pt" 
"S0021-75572013000500009-scl","Epidemiologia das rotaviroses antes e após a introdução da vacina","Assis, Andrêssa S.F., Valle, Daniel A., Antunes, Gustavo R., Tibiriça, Sandra H.C., Assis, Rosane Maria S. de, Leite, José Paulo G., Carvalho, Iná P. de, Silva, Maria Luzia da Rosa e","Jornal de Pediatria; 89(5); 470-476","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000500009&lang=pt" 
"S0004-27492013000500004-scl","Correlation between cup-to-disc ratio and cup/retrobulbar optic nerve diameter proportion assessed by high-resolution ultrasound in glaucomatous eyes","Queiroz, Wilian Silva, Lucena, Daniel da Rocha, Ferreira, Juliana de Lucena Martins, Rodrigues, Maria de Lourdes Veronese, Paula, Jayter Silva","Arquivos Brasileiros de Oftalmologia; 76(5); 274-277","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000500004&lang=pt" 
"S1029-30192013001000001-cub","Estrategias de la Alianza para el Uso Prudente de Antibióticos en Cuba","Morejón García, Moisés","MEDISAN; 17(10); 6018-6020","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000001&lang=pt" 
"S1029-30192013001000002-cub","Factores de riesgo asociados al retardo en la consolidación de las fracturas de tibia tratadas con fijación externa","Montoya Cardero, Luis Enrique, Junco Gelpi, David Alexander, Moncada Josephs, Osmanis, Falcón Martínez, Lázaro, Domínguez Piorno, Raúl","MEDISAN; 17(10); 6022-6030","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000002&lang=pt" 
"S1029-30192013001000003-cub","Eficacia del tratamiento tópico con Vimang® en pacientes con estomatitis subprótesis","Coureaux Rojas, Laritza, Chávez González, Zulema, Toirat Romaní, Yurina, Legna, Ada, Seguén Hernández, Jacquelin","MEDISAN; 17(10); 6031-6038","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000003&lang=pt" 
"S1029-30192013001000004-cub","Incidencia del síndrome metabólico en una comunidad del municipio de II Frente oriental &quot;Frank País García&quot;","Ortiz Pérez, Gerardo, Pérez Salas, Víctor Leandro, Abalos Fernández, Eleanne Yamilé, de la Fe Batista, Lázara Ester","MEDISAN; 17(10); 6039-6045","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000004&lang=pt" 
"S1029-30192013001000005-cub","Ritmos circadiano, circaseptano y circanual en el infarto agudo del miocardio","Ferrer Castro, Jacno E., Oliva Corujo, Lianne, Fong Ocejo, Marlene, Rosell Castillo, Alejandro","MEDISAN; 17(10); 6046-6052","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000005&lang=pt" 
"S1029-30192013001000006-cub","Macrosomía fetal en madres no diabéticas. Caracterización mínima","Toirac Lamarque, Abelardo Salvador, Pascual López, Viviana, Martínez Jiménez, Asdrúbal, Area Suárez, Rosa Isabel","MEDISAN; 17(10); 6052-6062","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000006&lang=pt" 
"S1029-30192013001000007-cub","Riesgo de tromboembolismo pulmonar y tratamiento profiláctico en pacientes graves ingresados en una unidad de cuidados intermedios","Oliva Corujo, Lianne, Vila Benítez, Juan, Peña Oliva, Sándor, Arce Frómeta, Nelson","MEDISAN; 17(10); 6064-6071","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000007&lang=pt" 
"S1029-30192013001000008-cub","Tentativa de suicidio en la población mayor de 15 años durante el bienio 2011-2012","Chacón Veranes, Mariela, Galán Sánchez, Alexander, Guerra Alvarez, Luisa María, Marín Laera, Yoandria, Núñez Naranjo, Julio","MEDISAN; 17(10); 6072-6079","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000008&lang=pt" 
"S1029-30192013001000009-cub","Fisioterapia en mastectomizadas con alteraciones físicas y funcionales en el hombro ipsolateral","Hechavarria Andrial, Zoila Elena, Hernández Zayas, Marcia Sandra, Maturell Lorenzo, Joaquín","MEDISAN; 17(10); 6080-6087","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000009&lang=pt" 
"S1029-30192013001000010-cub","Incidencia del virus C de la hepatitis en pacientes en hemodiálisis","Rodríguez Beyris, Reinaldo Pedro, Rodríguez Constantin, Alejandro, Rodríguez Piña, Surelys Bárbara, Sotomayor Matos, Ignacio, Sánchez Smith, Rafael Abel","MEDISAN; 17(10); 6087-6093","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000010&lang=pt" 
"S1029-30192013001000011-cub","Morbilidad oculta de prediabetes y diabetes mellitus de tipo 2 en pacientes con sobrepeso y obesos","Mora Linares, Onidia, Pérez Rodríguez, Arnoldo, Sánchez Barrero, Rina, Mora Linares, Osmaida Leonor, Puente Maury, Vivian","MEDISAN; 17(10); 6095-7001","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000011&lang=pt" 
"S1029-30192013001000012-cub","Influencia de la resistencia eléctrica en la estimación del agua corporal total y la masa libre de grasa","Morales González, Maraelys, Verdecia Jarque, Manuel, Rubio González, Tamara, Bergues Cabrales, Luis Enrique, Lara Lafargue, Alcibíades, Martínez Tassé, José Pablo","MEDISAN; 17(10); 7002-7011","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000012&lang=pt" 
"S1029-30192013001000013-cub","Aspectos generales sobre el consentimiento informado en Obstetricia y Ginecología","Couto Núñez, Dayana, Nápoles Méndez, Danilo","MEDISAN; 17(10); 7012-7020","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000013&lang=pt" 
"S1029-30192013001000014-cub","Consideraciones antropológicas en el proceso de formación profesional del médico general","Querts Méndez, Odalis, Orozco Hechavarría, Oilda, Montoya Rivera, Jorge, Beltrán Moret, Maidilis, Caballero Herrera, Marcellys Y.","MEDISAN; 17(10); 7021-7030","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000014&lang=pt" 
"S1029-30192013001000015-cub","Meningoencefalitis letal por criptococosis en una mujer de mediana edad","Gámez Rodríguez, Osiel, Romero Calzado, Diana, Bizet Altes, Omar","MEDISAN; 17(10); 7031-7037","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000015&lang=pt" 
"S1029-30192013001000016-cub","Sarcoma de Kaposi en una paciente de Santo Tomé y Príncipe","Elers Bandera, Melba","MEDISAN; 17(10); 7038-7042","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000016&lang=pt" 
"S1029-30192013001000017-cub","Luxación subconjuntival del cristalino por traumatismo contuso","Pérez Alemany, Miguel E., Hormigó Belet, Ana M., Fernández Pérez, Sonia R., Montes Fong, Héctor S., Torres Arafet, Alina","MEDISAN; 17(10); 7043-7048","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000017&lang=pt" 
"S1029-30192013001000018-cub","Propuesta metodológica para la evaluación de la calidad de los servicios clínicos de prótesis estomatológica","Castañeda Deroncelé, Mario","MEDISAN; 17(10); 7049-7056","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000018&lang=pt" 
"S1029-30192013001000019-cub","Consideraciones prácticas sobre la cirugía oftalmológica en el paciente cardiópata","Navarro Scout, Mayelín, Torralbas Reverón, Fredy Eladio","MEDISAN; 17(10); 7057-7065","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000019&lang=pt" 
"S1029-30192013001000020-cub","El proceso de formación axiológica bioética del investigador clínico en las ciencias médicas: un reto necesario en la contemporaneidad","García Céspedes, María Eugenia, Montoya Rivera, Jorge, Verdecia Rosés, Miguel Ernesto","MEDISAN; 17(10); 7066-7076","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013001000020&lang=pt" 
"S0034-70942013000500002-scl","Nova técnica de cateterização de uso prolongado em canal peridural sacral de coelhos","Erkin, Yüksel, Aydın, Zeynep, Taşdöğen, Aydın, Karcı, Ayşe","Revista Brasileira de Anestesiologia; 63(5); 385-388","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500002&lang=pt" 
"S0034-70942013000500009-scl","Cisto assintomático em região da valécula: relato de caso","Yuce, Yucel, Uzun, Sennur, Aypar, Ulku","Revista Brasileira de Anestesiologia; 63(5); 419-421","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500009&lang=pt" 
"S0034-70942013000500014-scl","Associação da catastrofização da dor com a incidência e a intensidade da dor perineal aguda e persistente após parto normal: estudo longitudinal tipo coorte","Soares, Anne Danielle Santos, Couceiro, Tânia Cursino de Menezes, Lima, Luciana Cavalcanti, Flores, Fernanda Lobo Lago, Alcoforado, Eusa Maria Belarmino, Couceiro Filho, Roberto de Oliveira","Revista Brasileira de Anestesiologia; 63(5); 443-443","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500014&lang=pt" 
"S0034-70942013000500001-scl","Recomendações da SBA para anestesia de paciente séptico","Battaglin, Fernando Schuster, Oliveira Filho, Getúlio Rodrigues de","Revista Brasileira de Anestesiologia; 63(5); 377-384","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500001&lang=pt" 
"S0034-70942013000500003-scl","Há risco de êmbolos durante a infusão com o uso de aquecedores com linhas de aquecimento de sangue e líquidos?","Erkin, Yüksel, Taşdöğen, Aydın, Gönüllü, Edip","Revista Brasileira de Anestesiologia; 63(5); 389-392","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500003&lang=pt" 
"S0034-70942013000500004-scl","Oxigênio suplementar em cesariana eletiva sob raquianestesia: manejar um punhal com cuidado","Yalcin, Saban, Aydoğan, Harun, Kucuk, Ahmet, Yuce, Hasan Husnu, Altay, Nuray, Karahan, Mahmut Alp, Buyukfirat, Evren, Camuzcuoğlu, Aysun, İncebıyık, Adnan, Yalcin, Funda, Aksoy, Nurten","Revista Brasileira de Anestesiologia; 63(5); 393-397","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500004&lang=pt" 
"S0034-70942013000500005-scl","Aspectos éticos considerados na relação médico-paciente: vivências de anestesiologistas","Santos, Maria de Fátima Oliveira dos, Fernandes, Maria das Graças Melo, Sousa, Eduardo Sérgio Soares, Oliveira, Harison José de, Ramalho, Gualter Lisboa","Revista Brasileira de Anestesiologia; 63(5); 398-403","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500005&lang=pt" 
"S0034-70942013000500006-scl","A associação de haloperidol, dexametasona e ondansetrona reduz a intensidade de náusea, dor e consumo de morfina após gastrectomia vertical laparoscópica","Benevides, Márcio Luiz, Oliveira, Sérgio de Souza, Aguilar-Nascimento, José Eduardo","Revista Brasileira de Anestesiologia; 63(5); 404-409","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500006&lang=pt" 
"S0034-70942013000500007-scl","Sedação controlada pelo paciente em cirurgia ortopédica sob anestesia regional: uma nova abordagem em sedação","Ekin, Abdulselam, Donmez, Ferah, Taspinar, Vildan, Dikmen, Bayazit","Revista Brasileira de Anestesiologia; 63(5); 410-414","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942013000500007&lang=pt" 
