"S0048-77322014000100003-ven","Comportamiento de anticardiolipinas en gestantes","Girón, Juvenal, Castillo, María Betzabeth, Cabrera, José Alberto","Revista de Obstetricia y Ginecología de Venezuela; 74(1); 10-14","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322014000100003&lang=pt" 
"S0034-77442014000200005-cri","Growth parameters and density variation of a queen conch, Strombus gigas (Neotaenioglossa: Strombidae), population from Xel-Ha park, a marine protected area","Baqueiro Cárdenas, Erick, Aldana Aranda, Dalila","Revista de Biología Tropical; 62(1); 59-72","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200005&lang=pt" 
"S0034-77442014000200006-cri","Seasonal variation in body size and diet of the sea star Astropecten marginatus (Paxillosida, Astropectinidae) off coast of Paraná, Southern Brazil","Guilherme, Pablo D. B., Rosa, Leonardo C.","Revista de Biología Tropical; 62(1); 73-83","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200006&lang=pt" 
"S0034-77442014000200007-cri","Intertidal benthic macrofauna of rare rocky fragments in the Amazon region","Cavalcante Morais, Gisele, Tony Lee, James","Revista de Biología Tropical; 62(1); 84-101","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200007&lang=pt" 
"S0034-77442014000200001-cri","Relaciones suelo-vegetación en una toposecuencia del Escudo Guayanés, Venezuela","Lozada, José Rafael, Soriano, Pilar, Costa, Manuel","Revista de Biología Tropical; 62(1); 1-17","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200001&lang=pt" 
"S0034-77442014000200002-cri","Patrones de distribución de especies arbóreas de dosel y sotobosque a escala local en bosques de tierra firme, Amazonia colombiana","Barreto-Silva, Juan Sebastian, Cárdenas López, Dairon, Duque Montoya, Álvaro Javier","Revista de Biología Tropical; 62(1); 18-28","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200002&lang=pt" 
"S0034-77442014000200003-cri","On Limnocytherina axalapasco, a new freshwater ostracod (Podocopida: Limnocytheridae) from Mexican crater lakes","Cohuo-Durán, Sergio, Pérez, Liseth, Karanovic, Ivana","Revista de Biología Tropical; 62(1); 29-46","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200003&lang=pt" 
"S0034-77442014000200013-cri","Heterogeneidad ambiental y su relación con la diversidad y abundancia de la comunidad de peces en un sistema costero del Golfo de México","Aguirre-León, Arturo, Pérez-Ponce, Hilda Elín, Díaz-Ruiz, Silvia","Revista de Biología Tropical; 62(1); 157-176","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200013&lang=pt" 
"S0034-77442014000200012-cri","Composición por especies y tallas de los peces en la laguna Barra de Navidad, Pacífico central mexicano","González-Sansón, Gaspar, Aguilar-Betancourt, Consuelo, Kosonoy-Aceves, Daniel, Lucano-Ramírez, Gabriela, Ruiz-Ramírez, Salvador, Flores-Ortega, Juan Ramón, Hinojosa-Larios, Ángel, Silva-Bátiz, Francisco de Asís","Revista de Biología Tropical; 62(1); 142-157","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200012&lang=pt" 
"S0034-77442014000200011-cri","Detection of morphometric differentiation in Sattar snowtrout, Schizothorax curvifrons (Cypriniformes: Cyprinidae) from Kashmir Himalaya using a truss network system","Ahmad Mir, Farooq, Iqbal Mir, Javaid, Chandra, Suresh","Revista de Biología Tropical; 62(1); 132-141","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200011&lang=pt" 
"S0034-77442014000200010-cri","Caracterización del comportamiento y las señales vibratorias en Euthyrhynchus floridanus (Hemiptera: Pentatomidae) durante el cortejo y la cópula","Briceño, R. Daniel","Revista de Biología Tropical; 62(1); 118-131","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200010&lang=pt" 
"S0034-77442014000200017-cri","Datos geográficos de los murciélagos (Chiroptera) en el Neotrópico","Noguera-Urbano, Elkin A., Escalante, Tania","Revista de Biología Tropical; 62(1); 211-225","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200017&lang=pt" 
"S0034-77442014000200016-cri","Ecología reproductiva de Geobatrachus walkeri (Anura: Srabomantidae)","Pacheco-Florez, Vanesa, Ramírez-Pinilla, Martha P.","Revista de Biología Tropical; 62(1); 194-210","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200016&lang=pt" 
"S0034-77442014000200015-cri","Reproductive biology of Pleurodema guayapae (Anura: Leptodactylidae: Leiuperinae)","Alonso Valetti, Julián, Grenat, Pablo Raúl, Baraquet, Mariana, Ludovico Martino, Adolfo","Revista de Biología Tropical; 62(1); 184-193","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200015&lang=pt" 
"S0034-77442014000200014-cri","Abundancia y estructura poblacional de Crocodylus acutus (Reptilia: Crocodylidae) en la laguna Palmasola, Oaxaca, México","García-Grajales, Jesús, Buenrostro Silva, Alejandra","Revista de Biología Tropical; 62(1); 177-183","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200014&lang=pt" 
"S0034-77442014000200019-cri","Nupela species (Naviculales: Bacillariophyceae) from Colombian lowland waters including N. acaciensis nov. sp. and N. catatumbensis nov. sp.","Sala, Silvia, Vouilloud, Amelia Alejandra, Plata-Díaz, Yasmin, Pedraza, Edna, Pimienta, Astrid","Revista de Biología Tropical; 62(1); 250-265","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200019&lang=pt" 
"S0034-77442014000200018-cri","Efectos de la estructura del paisaje y de la vegetación en la diversidad de murciélagos filostómidos (Chiroptera: Phyllostomidae) de Oaxaca, México","García-García, José Luis, Santos-Moreno, Antonio","Revista de Biología Tropical; 62(1); 226-249","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200018&lang=pt" 
"S0034-77442014000200028-cri","Reproductive success and genetic diversity of Psychotria hastisepala (Rubiaceae), in fragmented Atlantic forest, Southeastearn Brazil","Silva, Celice A., Vieira, Milene F., Carvalho-Okano, Rita M. de, Oliveira, Luiz O. de","Revista de Biología Tropical; 62(1); 369-380","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200028&lang=pt" 
"S0034-77442014000200029-cri","Técnicas moleculares para la detección de cianobacterias en los embalses Riogrande II y La Fe, Colombia","Hurtado-Alarcón, Julio César, Polanía-Vorenberg, Jaime","Revista de Biología Tropical; 62(1); 381-398","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200029&lang=pt" 
"S0034-77442014000200022-cri","Logging impacts on forest structure and seedling dynamics in a Prioria copaifera (Fabaceae) dominated tropical rain forest (Talamanca, Costa Rica)","Valverde-Barrantes, Oscar J., Rocha, Oscar J.","Revista de Biología Tropical; 62(1); 308-318","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200022&lang=pt" 
"S0034-77442014000200023-cri","Awn length variation and its effect on dispersal unit burial of Trachypogon spicatus (Poaceae)","Johnson, Erica E., Baruch, Zdravko","Revista de Biología Tropical; 62(1); 319-324","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200023&lang=pt" 
"S0034-77442014000200020-cri","Ecogeografía del género Sticta (Ascomycota liquenizados: Lobariaceae) en Colombia","Moncada, Bibiana, Aguirre, Jaime, Lücking, Robert","Revista de Biología Tropical; 62(1); 266-281","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200020&lang=pt" 
"S0034-77442014000200021-cri","Ontogenia de los esporangios, formación y citoquímica de esporas en licopodios (Lycopodiaceae) colombianos","Rincón Baron, Edgar Javier, Hilda Rolleri, Cristina, Alzate Guarin, Fernando, Dorado Gálvez, Jacinta Mireya","Revista de Biología Tropical; 62(1); 282-307","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200021&lang=pt" 
"S0034-77442014000200026-cri","Antioxidant capacity and fatty acid composition of different parts of Adenocarpus complicatus (Fabaceae) from Turkey","Berber, Adnan, Zengin, Gokhan, Aktumsek, Abdurrahman, Sanda, Murad Aydin, Uysal, Tuna","Revista de Biología Tropical; 62(1); 349-358","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200026&lang=pt" 
"S0034-77442014000200027-cri","In vitro propagation of Cyathea atrovirens (Cyatheaceae): spore storage and sterilization conditions","Vargas, Isabel Beatriz de, Droste, Annette","Revista de Biología Tropical; 62(1); 359-368","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200027&lang=pt" 
"S0034-77442014000200024-cri","Flora terrestre de la isla Malpelo (Colombia), Pacífico Oriental Tropical","González-Román, Rubén D., López-Victoria, Mateo, Silverstone-Sopkin, Philip A.","Revista de Biología Tropical; 62(1); 325-334","Revista de Biología Tropical","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200024&lang=pt" 
"S0034-77442014000200025-cri","Forest biomass variation in Southernmost Brazil: the impact of Araucaria trees","Rosenfield, Milena Fermina, Souza, Alexandre F.","Revista de Biología Tropical; 62(1); 335-348","Revista de Biología Tropical","Inglês","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442014000200025&lang=pt" 
"S0379-39622014000100010-cri","Producción y exportación de melón (Cucumis melo) en Costa Rica","Monge-Pérez, José Eladio","Revista Tecnología en Marcha; 27(1); 93-103","Revista Tecnología en Marcha","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0379-39622014000100010&lang=pt" 
"S0379-39622014000100005-cri","Lineamientos para la manufactura de partes de alta precisión","Robles-Obando, Natalia","Revista Tecnología en Marcha; 27(1); 48-56","Revista Tecnología en Marcha","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0379-39622014000100005&lang=pt" 
"S0379-39622014000100012-cri","Análisis de la situación del estado de la Gestión Integral de Residuos (GIR) en el cantón de Guácimo, Costa Rica","Campos-Rodríguez, Rooel, Soto-Córdoba, Silvia","Revista Tecnología en Marcha; 27(1); 114-124","Revista Tecnología en Marcha","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0379-39622014000100012&lang=pt" 
"S0379-39622014000100001-cri","Diseño de un amplificador operacional de transconductancia aplicando técnicas de optimización multiobjetivo","Pereira-Arroyo, Roberto, Molina-Robles, Roberto, Chacón-Rodríguez, Alfonso","Revista Tecnología en Marcha; 27(1); 3-12","Revista Tecnología en Marcha","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0379-39622014000100001&lang=pt" 
"S0379-39622014000100004-cri","Formación acelerada de gránulos productores de hidrógeno para el arranque de reactores UASB utilizando vinazas","González-Ugalde, César, Durán-Herrera, J. Esteban","Revista Tecnología en Marcha; 27(1); 38-47","Revista Tecnología en Marcha","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0379-39622014000100004&lang=pt" 
"S0379-39622014000100009-cri","Principales géneros de nematodos fitoparásitos asociados a plátano y piña en las regiones Huetar Norte y Huetar Atlántica de Costa Rica","Guzmán-Hernández, Tomás de J., Varela-Benavides, Ingrid, Hernández-Villalobos, Silvia, Durán-Mora, Joaquín, Montero-Carmona, Wayner","Revista Tecnología en Marcha; 27(1); 87-92","Revista Tecnología en Marcha","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0379-39622014000100009&lang=pt" 
"S0379-39622014000100006-cri","Evaluación electroquímica de soldaduras en tubos capilares de acero inoxidable","Rodríguez-Yáñez, Javier E., Saborío-Leiva, Ericka, Mora-Montoya, Daniel","Revista Tecnología en Marcha; 27(1); 57-65","Revista Tecnología en Marcha","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0379-39622014000100006&lang=pt" 
"S0379-39622014000100007-cri","Revisión de modelos teóricos de la dinámica de fluidos asociada al flujo de sangre","Ortiz-León, Gabriela, Araya-Luna, Daniel, Vílchez-Monge, Marta","Revista Tecnología en Marcha; 27(1); 67-76","Revista Tecnología en Marcha","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0379-39622014000100007&lang=pt" 
"S1807-59322014000300179-scl","Association of glucocorticoid receptor polymorphisms with clinical and metabolic profiles in polycystic ovary syndrome","Maciel, Gustavo A.Rosa, Moreira, Ricardo P.P., Bugano, Diogo D.G., Hayashida, Sylvia A.Y., Marcondes, José A.M., Gomes, Larissa G., Mendonça, Berenice B., Bachega, Tânia A.S.S., Baracat, Edmund C.","Clinics; 69(3); 179-184","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300179&lang=pt" 
"S1807-59322014000300185-scl","Predictive factors for pelvic magnetic resonance in response to arterial embolization of a uterine leiomyoma","Zlotnik, Eduardo, de Lorenzo Messina, Marcos, Nasser, Felipe, Affonso, Breno Boueri, Baroni, Ronaldo Hueb, Wolosker, Nelson, Baracat, Edmund Chada","Clinics; 69(3); 185-189","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300185&lang=pt" 
"S1807-59322014000300212-scl","Auditory evoked potentials: predicting speech therapy outcomes in children with phonological disorders","Leite, Renata Aparecida, Wertzner, Haydée Fiszbein, Gonçalves, Isabela Crivellaro, Magliaro, Fernanda Cristina Leite, Matas, Carla Gentile","Clinics; 69(3); 212-218","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300212&lang=pt" 
"S1807-59322014000300153-scl","Writing scientific articles like a native English speaker: top ten tips for Portuguese speakers","Marlow, Mariel A.","Clinics; 69(3); 153-157","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300153&lang=pt" 
"S1807-59322014000300158-scl","Sjögren&#039;s syndrome: An underdiagnosed condition in mixed connective tissue disease","Usuba, Fany Solange, Lopes, Jaqueline Barros, Fuller, Ricardo, Yamamoto, Joyce Hisae, Alves, Milton Ruiz, Pasoto, Sandra Gofinet, Caleiro, Maria Teresa C.","Clinics; 69(3); 158-162","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300158&lang=pt" 
"S1807-59322014000300190-scl","Neutrophil-to-lymphocyte ratio and in-hospital mortality in patients with acute heart failure","Turfan, Murat, ErdoĞan, Ercan, Tasal, Abdurrahman, Vatankulu, Mehmet Akif, Jafarov, Parviz, Sönmez, Osman, Ertaş, Gökhan, Bacaksız, Ahmet, Göktekin, Ömer","Clinics; 69(3); 190-193","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300190&lang=pt" 
"S1807-59322014000300198-scl","Depression in hemodialysis patients: the role of dialysis shift","Teles, Flavio, Azevedo, Vega Figueiredo Dourado de, Miranda, Claudio Torres de, Miranda, Milma Pires de Melo, Teixeira, Maria do Carmo, Elias, Rosilene M.","Clinics; 69(3); 198-202","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300198&lang=pt" 
"S0124-00642014000200008-col","Factores correlacionados con la calidad de vida en pacientes diabéticos de bajos ingresos en Bogotá","Muñoz, Diana I., Gómez, Olga L., Ballesteros, Luz Carime","Revista de Salud Pública; 16(2); 246-259","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200008&lang=pt" 
"S0124-00642014000200009-col","Costo-efectividad de 18FDG-PET/CT vs CT al final del tratamiento en pacientes pediátricos con Linfoma Hodgkin","García-Molina, Mario, Chicaíza-Becerra, Liliana, Moreno-Calderon, Alexander, Prieto-Martínez, Víctor, Sarmiento-Urbina, Isabel, Linares-Ballesteros, Adriana","Revista de Salud Pública; 16(2); 260-269","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200009&lang=pt" 
"S0124-00642014000200001-col","Actividad física y sedentarismo: Determinantes sociodemográficos, familiares y su impacto en la salud del adolescente","Lavielle-Sotomayor, Pilar, Pineda-Aquino, Victoria, Jáuregui-Jiménez, Omar, Castillo-Trejo, Martha","Revista de Salud Pública; 16(2); 161-172","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200001&lang=pt" 
"S0124-00642014000200002-col","Prevalência e Tipos de Bullying em Escolares Brasileiros de 13 a 17 anos","Almeida dos Santos, Jalber, Cabral-Xavier, Alidianne F., Martins Paiva, Saul, Leite-Cavalcanti, Alessandro","Revista de Salud Pública; 16(2); 173-183","Revista de Salud Pública","Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200002&lang=pt" 
"S0124-00642014000200004-col","Validez de la cinta braquial para detección de desnutrición aguda en niñas y niños entre 6 y 59 meses de edad en escenarios de emergencias y desastres","Mantilla-Hernández, Laura C, Niño-Bautista, Lucila, Prieto-Pinilla, Elva E, Galvis-Padilla, Diana C, Bueno-Pérez, Inés","Revista de Salud Pública; 16(2); 195-207","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200004&lang=pt" 
"S0124-00642014000200005-col","The role of the neighborhood, family and peers regarding Colombian adolescents&#039; social context and aggressive behavior","Caicedo, Beatriz, Jones, Kelvyn","Revista de Salud Pública; 16(2); 208-220","Revista de Salud Pública","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200005&lang=pt" 
"S0124-00642014000200006-col","O trabalho docente e a qualidade de vida dos professores na educação básica","Felden Pereira, Érico, Teixeira, Clarissa Stefani, Andrade, Rubian D., da Silva-Lopes, Adair","Revista de Salud Pública; 16(2); 221-231","Revista de Salud Pública","Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200006&lang=pt" 
"S0124-00642014000200007-col","Estándares de Acreditación &quot;derechos de pacientes&quot;: revisión y estado actual en Centros de Tratamiento en Drogadicción en Colombia","Zapata-Vanegas, Mario A.","Revista de Salud Pública; 16(2); 232-245","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200007&lang=pt" 
"S0124-00642014000200003-col","Obesidade, condição socioeconômica e hipertensão arterial no Extremo Oeste de Santa Catarina","Antônio De Sá, Clodoaldo, da Silva Corralo, Vanessa, Fachineto, Sandra, Schmidt, Clenise Liliane, Cezar, Marcos Antônio, Grontowski Ribeiro, Cezar","Revista de Salud Pública; 16(2); 184-194","Revista de Salud Pública","Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200003&lang=pt" 
"S0124-00642014000200013-col","Promoción da saúde: Evolução de um paradigma e desafios contemporâneos","Dias, Sónia, Gama, Ana","Revista de Salud Pública; 16(2); 307-317","Revista de Salud Pública","Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200013&lang=pt" 
"S0124-00642014000200012-col","Influencia del clima y de la cobertura vegetal en la ocurrencia del dengue (2001-2010)","Meza-Ballesta, Angye, Gónima, Leonardo","Revista de Salud Pública; 16(2); 293-306","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200012&lang=pt" 
"S0124-00642014000200011-col","Conocimientos, actitudes y prácticas sobre Dengue en un barrio de la ciudad de Cartagena de Indias","Hernández-Escolar, Jacqueline, Consuegra-Mayor, Claudia, Herazo-Beltrán, Yaneth","Revista de Salud Pública; 16(2); 281-292","Revista de Salud Pública","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200011&lang=pt" 
"S0124-00642014000200010-col","ErbB2+ metastatic breast cancer treatment after progression on trastuzumab: a cost-effectiveness analysis for a developing country","Chicaíza-Becerra, Liliana, García-Molina, Mario, Gamboa, Oscar, Castañeda-Orjuela, Carlos","Revista de Salud Pública; 16(2); 270-280","Revista de Salud Pública","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642014000200010&lang=pt" 
"S1807-59322014000300173-scl","Severe hypoxemia during veno-venous extracorporeal membrane oxygenation: exploring the limits of extracorporeal respiratory support","Nunes, Liane Brescovici, Mendes, Pedro Vitale, Hirota, Adriana Sayuri, Barbosa, Edzangela Vasconcelos, Maciel, Alexandre Toledo, Schettino, Guilherme Pinto Paula, Costa, Eduardo Leite Vieira, Azevedo, Luciano Cesar Pontes, Park, Marcelo","Clinics; 69(3); 173-178","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300173&lang=pt" 
"S1807-59322014000300194-scl","Subjective memory complaints in the elderly: a sign of cognitive impairment?","Jacinto, Alessandro Ferrari, Brucki, Sonia Maria Dozzi, Porto, Claudia Sellitto, de Arruda Martins, Milton, Nitrini, Ricardo","Clinics; 69(3); 194-197","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300194&lang=pt" 
"S1807-59322014000300203-scl","Runners in their forties dominate ultra-marathons from 50 to 3,100 miles","Zingg, Matthias Alexander, Rüst, Christoph Alexander, Rosemann, Thomas, Lepers, Romuald, Knechtle, Beat","Clinics; 69(3); 203-211","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300203&lang=pt" 
"S1807-59322014000300168-scl","Evaluation of conjunctival bacterial flora in patients with Stevens-Johnson Syndrome","Frizon, Luciana, Araújo, Marília Cavalcante, Andrade, Larissa, Yu, Maria Cecília Zorat, Wakamatsu, Tais Hitomi, Höfling-Lima, Ana Luisa, Gomes, José Álvaro Pereira","Clinics; 69(3); 168-172","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300168&lang=pt" 
"S1807-59322014000300163-scl","Possible adverse drug events leading to hospital admission in a Brazilian teaching hospital","Varallo, Fabiana Rossi, Capucho, Helaine Carneiro, da Silva Planeta, Cleópatra, de Carvalho Mastroianni, Patrícia","Clinics; 69(3); 163-167","Clinics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322014000300163&lang=pt" 
"S2077-21612014000100005-bol","SOPORTE SOCIAL EN EL CUIDADOR PRIMARIO DE UNA PERSONA CON ALZHEIMER","Ostertag Antezana, Frances N.","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 12(1); 79-99","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612014000100005&lang=pt" 
"S2077-21612014000100003-bol","EVOLUCIÓN DEL CONTRATO PSICOLÓGICO Y EL COMPROMISO ORGANIZACIONAL CON LA EDAD Y LA ANTIGÜEDAD","Böhrt, Raúl, Solares, Lisseth, Romero, Cecilia","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 12(1); 33-63","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612014000100003&lang=pt" 
"S2077-21612014000100007-bol","ACUERDO INTER-JUECES EN EL EMPLEO DE LA ESCALA OBSERVACIONAL DE PRÁCTICAS PARENTALES KIPS EN UNA MUESTRA DE MADRES-NIÑOS CHILENOS DE 36 A 71 MESES","Inostroza R., Carolina, Contreras U., Gisela, Cova S., Félix, Rincón G., Paulina, Grandón F., Pamela, Saldivia B., Sandra","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 12(1); 120-134","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612014000100007&lang=pt" 
"S2077-21612014000100001-bol","ALGUNAS CONSECUENCIAS EN LA SUBJETIVIDAD DE MIGRANTES BOLIVIANOS RESIDENTES EN TRES POBLACIONES DE ESPAÑA","Lopez Vidaurre, Narada Miguel, Lora Fuentes, Mª Elena","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 12(1); 1-20","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612014000100001&lang=pt" 
"S2077-21612014000100004-bol","CONCEPTO DE FELICIDAD EN JÓVENES","Mercado Ibañez, Matías","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 12(1); 64-78","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612014000100004&lang=pt" 
"S2077-21612014000100006-bol","UNA REFLEXIÓN SOBRE LA TERAPIA NARRATIVA EN CONTEXTO DE FORMACIÓN Y APLICACIÓN","Mardones Ibacache, Rodrigo, Albornoz Carrillo, Andrés","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 12(1); 100-119","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612014000100006&lang=pt" 
"S2077-21612014000100002-bol","PSICOANALÍTICAS SOBRE EL ESTUDIO DE LAS PERVERSIONES","Sánchez Domínguez, Juan Pablo","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 12(1); 21-32","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612014000100002&lang=pt" 
"S1676-06032014000100203-scl","Land Flatworms (Platyhelminthes: Tricladida) in Remnants of Deciduous Forest in the Northeast Region Of Southern Brazil","Amaral, Silvana Vargas do, Hack, Ilana Rossi, Iturralde, Giuly Gouvêa, Leal-Zanchet, Ana Maria","Biota Neotropica; 14(1); -","Biota Neotropica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032014000100203&lang=pt" 
"S1676-06032014000100204-scl","Ichthyofauna of the Parnaíba river Basin, Northeastern Brazil","Ramos, Telton Pedro Anselmo, Ramos, Robson Tamar da Costa, Ramos, Stéfane Almeida Q.A.","Biota Neotropica; 14(1); -","Biota Neotropica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032014000100204&lang=pt" 
