"S0864-215X2009000200007-cub","Tumor de células gigantes del extremo distal del radio y reconstrucción ósea","La O Durán, Eldis, Monzón Fernández, Abel Nicolás, Sanz Delgado, Licett","Revista Cubana de Ortopedia y Traumatología; 23(2); -","Revista Cubana de Ortopedia y Traumatología","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2009000200007&lang=pt" 
"S1982-56762009000600003-scl","Controle genético da murcha do fusário (Fusarium oxysporum) em feijoeiro comum","Cândida, Daniella Vieira, Costa, Joaquim Geraldo Caprio, Rava, Carlos Agustin, Carneiro, Monalisa Sampaio","Tropical Plant Pathology; 34(6); 379-384","Tropical Plant Pathology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762009000600003&lang=pt" 
"S1982-56762009000600004-scl","Efeito do aumento da concentração de CO2 atmosférico sobre o oídio e o crescimento de plantas de soja","Lessin, Ricardo Contreira, Ghini, Raquel","Tropical Plant Pathology; 34(6); 385-392","Tropical Plant Pathology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762009000600004&lang=pt" 
"S1982-56762009000600007-scl","Sensitivity to copper in Xanthomonas campestris pv. viticola","Marques, Eder, Uesugi, Carlos Hidemi, Ferreira, Marisa A.S. Velloso","Tropical Plant Pathology; 34(6); 406-411","Tropical Plant Pathology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762009000600007&lang=pt" 
"S0370-44672009000400007-scl","Multiscale modeling of the elastic moduli of lightweight aggregate concretes: numerical estimation and experimental validation","Farage, Michèle Cristina Resende, Beaucour, Anne-Lise, Barra, Luis Paulo da Silva, Ke, Yang, Sanábio, Diogo Ferreira dos Santos, Ferreira, Anna Paula Guida","Rem: Revista Escola de Minas; 62(4); 455-462","Rem: Revista Escola de Minas","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672009000400007&lang=pt" 
"S0718-58392009000400001-chl","Importance of Ionic and Osmotic Components of Salt Stress on the Germination of Four Quinua (Chenopodium quinoa Willd.) Selections","Delatorre-Herrera, José, Pinto, Manuel","Chilean journal of agricultural research; 69(4); 477-485","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400001&lang=pt" 
"S0718-58392009000400002-chl","Inorganic Nutritional Composition of Common Bean (Phaseolus vulgaris L.) Genotypes Race Chile","Paredes C, Mario, Becerra V, Viviana, Tay U, Juan","Chilean journal of agricultural research; 69(4); 486-495","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400002&lang=pt" 
"S0718-58392009000400003-chl","Relationship between Root Growth of &#039;Thompson Seedless&#039; Grapevines and Soil Temperature","Callejas R, Rodrigo, Canales P, Pablo, García de Cortázar G. de C, Víctor","Chilean journal of agricultural research; 69(4); 496-502","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400003&lang=pt" 
"S0718-58392009000400004-chl","Influence of Rootstocks on Nitrogen, Phosphorus and Potassium Content in Petioles of Four Table Grape Varieties","Ibacache G, Antonio, Sierra B, Carlos","Chilean journal of agricultural research; 69(4); 503-508","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400004&lang=pt" 
"S0718-58392009000400005-chl","Paclobutrazol and Cytokinin to Produce Iris (Iris X hollandica Tub.) in Pots","Francescangeli, Nora","Chilean journal of agricultural research; 69(4); 509-515","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400005&lang=pt" 
"S0718-58392009000400006-chl","Identification of Two Species of Fusarium Link that Cause Wilting of Colored Callas (Zantedeschia aethiopica (L.) Spreng.) Cultivated under Greenhouse Conditions in Chile","Ciampi P, Luigi, Nissen M, Juan, Venegas G, Elizabeth, Fuentes P, Ricardo, Costa L, Marcia, Schöbitz T, Renate, Alvarez D, Eduardo, Alvarado A, Pilar","Chilean journal of agricultural research; 69(4); 516-525","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400006&lang=pt" 
"S0718-58392009000400007-chl","Identification and Biological Characterization of Isolates with Activity Inhibitive against Macrophomina phaseolina (Tassi) Goid","Gacitúa A, Sandra, Valiente F, Carolina, Díaz P, Katy, Hernández C, José, Uribe M, Matilde, Sanfuentes V, Eugenio","Chilean journal of agricultural research; 69(4); 526-533","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400007&lang=pt" 
"S0718-58392009000400008-chl","Selection of Entomopathogenic Fungi to Control Varroa destructor (Acari: Varroidae)","Rodríguez, Marta, Gerding, Marcos, France, Andrés","Chilean journal of agricultural research; 69(4); 534-540","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400008&lang=pt" 
"S0718-58392009000400009-chl","Evaluation of Metarhizium anisopliae var. anisopliae Qu-M845 Isolate to Control Varroa destructor (Acari: Varroidae) in Laboratory and Field Trials","Rodríguez, Marta, Gerding, Marcos, France, Andrés, Ceballos, Ricardo","Chilean journal of agricultural research; 69(4); 541-547","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400009&lang=pt" 
"S0718-58392009000400010-chl","Feeding Dry Olive Cake Modifies Subcutaneous Fat Composition in Lambs, Noting Cake Resistance to Degradation and Peroxidation","Vera, Raúl, Aguilar, Claudio, Lira, Rodrigo, Toro, Paula, Barrales, Luis, Peña, Iván, Squella, Fernando, Pérez, Patricio, Quenaya, Javiera, Yutronic, Hanja, Briones, Ignacio","Chilean journal of agricultural research; 69(4); 548-559","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400010&lang=pt" 
"S0718-58392009000400011-chl","Prediction of the Nutritive Value of Pasture Silage by Near Infrared Spectroscopy (NIRS)","Restaino, Ernesto A, Fernández, Enrique G, La Manna, Alejandro, Cozzolino, Daniel","Chilean journal of agricultural research; 69(4); 560-566","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400011&lang=pt" 
"S0718-58392009000400012-chl","Onset of the Rainy Season in the Province of Córdoba (Argentina) Determined by Rainfall Records and Evaluation of its Agricultural Risk Condition","de la Casa, Antonio","Chilean journal of agricultural research; 69(4); 567-576","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400012&lang=pt" 
"S0718-58392009000400013-chl","Pecosa-Baer: A New Cultivar of New Cultivar Cultivar of White Lupin with Determined Bushy Growth Habit, Sweet Grain and High Protein Content","von Baer, Erik, von Baer, Ingrid, Riegel, Ricardo","Chilean journal of agricultural research; 69(4); 577-580","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400013&lang=pt" 
"S0718-58392009000400014-chl","Influence of Vessel Type, Physical State of Medium and Temporary Immersion on the Micropropagation of Three Rhodophiala species","Muñoz, Manuel, Seemann, Peter, Jara, Gloria, Riegel, Ricardo","Chilean journal of agricultural research; 69(4); 581-587","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400014&lang=pt" 
"S0718-58392009000400015-chl","Potential of Spectral Reflectance as Postharvest Classification Tool for Flower Development of Calla Lily (Zantedeschia aethiopica (L.) Spreng.)",". Steidle Neto, Antonio J, Grossi, José A.S, Lopes, Daniela C, Anastácio, Enrique A","Chilean journal of agricultural research; 69(4); 588-592","Chilean journal of agricultural research","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392009000400015&lang=pt" 
"S1415-52732009000600001-scl","Pacientes assintomáticos apresentam infecção relacionada ao cateter venoso utilizado para terapia nutricional parenteral","Machado, Juliana Deh Carvalho, Suen, Vivian Marques Miguel, Figueiredo, José Fernando de Castro, Marchini, Júlio Sérgio","Revista de Nutrição; 22(6); 787-793","Revista de Nutrição","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732009000600001&lang=pt" 
"S0104-07072009000400001-scl","Editorial","Padilha, Maria Itayra, Borenstein, Miriam Susskind","Texto &amp; Contexto - Enfermagem; 18(4); 611-612","Texto &amp; Contexto - Enfermagem","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400001&lang=pt" 
"S0124-00642009000600002-spa","Complicaciones crónicas, hipertensión y obesidad en pacientes diabéticos en Cartagena, Colombia","Alayón, Alicia N, Altamar-López, Diana, Banquez-Buelvas, Clara, Barrios- López, Karen","Revista de Salud Pública; 11(6); 857-864","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600002&lang=pt" 
"S0124-00642009000600001-spa","La preocupante tendencia hacia la desprotección social","Eslava C., Juan Carlos","Revista de Salud Pública; 11(6); 855-855","Revista de Salud Pública","Inglês, Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600001&lang=pt" 
"S0124-00642009000600015-spa","Aspectos psicosociales en universitarias embarazadas","Estupiñán-Aponte, María R., Rodríguez-Barreto, Lucía","Revista de Salud Pública; 11(6); 988-998","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600015&lang=pt" 
"S0124-00642009000600014-spa","Análisis de las competencias directivas de una red de salud pública","Huerta-Riveros, Patricia C., Leyton-Pavez, Carolina E., Saldia-Barahona, Héctor","Revista de Salud Pública; 11(6); 979-987","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600014&lang=pt" 
"S0124-00642009000600013-spa","Costos económicos de la mortalidad evitable en Cartagena, Colombia, 2000-2005","Alvis-Guzmán, Nelson, Alvis-Estrada, Luís","Revista de Salud Pública; 11(6); 970-978","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600013&lang=pt" 
"S0124-00642009000600012-spa","Agenesia en dentición permanente","Diaz-Perez, Raul, Echaverry-Navarrete, Ruben A.","Revista de Salud Pública; 11(6); 961-969","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600012&lang=pt" 
"S0124-00642009000600011-spa","Niveles de excreción urinaria de yodo en escolares del Quindío, 2006-2007","Gallego, Martha L., Loango, Nelsy, Londoño, Ángela L., Landazuri, Patricia","Revista de Salud Pública; 11(6); 952-960","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600011&lang=pt" 
"S0124-00642009000600010-spa","Búsqueda activa de casos de leishmaniasis visceral zoonótica en población infantil indígena y canina colombiana","Romero, Marlyn H., López, Myriam C., Sanchez, Jorge A.","Revista de Salud Pública; 11(6); 944-951","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600010&lang=pt" 
"S0124-00642009000600009-spa","Brote de rabia humana transmitida por gato en el municipio de Santander de Quilichao, Colombia, 2008","Paez, Andrés, Polo, Luis, Heredia, Damaris, Nuñez, Constanza, Rodriguez, Milena, Agudelo, Carlos, Parra, Edgar, Paredes, Andrea, Moreno, Teresa, Rey, Gloria","Revista de Salud Pública; 11(6); 931-943","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600009&lang=pt" 
"S0124-00642009000600008-spa","A multilevel analysis of tuberculosisassociated factors","Gonçalves, Maria Jacirema Ferreira, Leon, Antonio Carlos Ponce de, Penna, Maria Lúcia Fernandes","Revista de Salud Pública; 11(6); 918-930","Revista de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600008&lang=pt" 
"S0124-00642009000600007-spa","Riscos ocupacionais no contexto hospitalar: desafio para a saúde do trabalhador","Oliveira, Joana D&#039;Arc de Souza, Alves, Maria do Socorro da Costa Feitosa, Miranda, Francisco Arnoldo Nunes de","Revista de Salud Pública; 11(6); 909-917","Revista de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600007&lang=pt" 
"S0124-00642009000600006-spa","Concordancia de tres definiciones de síndrome metabólico en pacientes hipertensos","Paternina-Caicedo, Ángel J., Alcalá-Cerra, Gabriel, Paillier-Gonzales, Jaime, Romero-Zarante, Ángela M, Alvis-Guzmán, Nelson","Revista de Salud Pública; 11(6); 898-908","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600006&lang=pt" 
"S0124-00642009000600005-spa","Violencia sexual en jóvenes de 10 a 19 años. Cali, 2001-2006","Restrepo-Gutiérrez, Ana C., Salcedo-Cifuentes, Mercedes, Bermúdez-Escobar, Amparo","Revista de Salud Pública; 11(6); 887-897","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600005&lang=pt" 
"S0124-00642009000600004-spa","Consumo patológico de alcohol entre los estudiantes de la Universidad de Cartagena, 2008","Arrieta Vergara, Katherine M.","Revista de Salud Pública; 11(6); 878-886","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600004&lang=pt" 
"S0124-00642009000600003-spa","Prevalência de doenças crônicas e estado nutricional em um grupo de idosos brasileiros","Leite-Cavalcanti, Christiane, Rodrigues-Gonçalves, Maria da Conceição, Rios-Asciutti, Luiza Sonia, Leite-Cavalcanti, Alessandro","Revista de Salud Pública; 11(6); 865-877","Revista de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000600003&lang=pt" 
"S0120-24482009000400002-col","Estudio del estilo de vida y su relación con factores de riesgo de síndrome metabólico en adultos de mediana edad","Triviño Quintero, Lisbeth Patricia, Dosman González, Viviana Andrea, Uribe Vélez, Yeni Lorena, Agredo Zuñiga, Ricardo Antonio, Jerez Valderrama, Alejandra María, Ramírez Vélez, Robinson","Acta Medica Colombiana; 34(4); 158-163","Acta Medica Colombiana","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482009000400002&lang=pt" 
"S0120-24482009000400006-col","Síndrome de Doege-Potter: Tumor fibroso de pleura irresecable asociado a hipoglucemia","Luján Piedrahíta, Mauricio, Mejía Espinosa, Sergio, Rojas Múnera, Sebastián, Mira Uribe, Sergio","Acta Medica Colombiana; 34(4); 185-188","Acta Medica Colombiana","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482009000400006&lang=pt" 
"S0120-24482009000400004-col","Mieloptisis: Viejos aspectos, nuevos conceptos","Luján, Mauricio, Cardona, Andrés Felipe, Yepes, Andrés, Carrasco, Esther, Revéiz, Ludovic, Brugés, Ricardo, Otero, Jorge Miguel","Acta Medica Colombiana; 34(4); 169-175","Acta Medica Colombiana","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482009000400004&lang=pt" 
"S1794-61902009000200003-col","COMPOSITIONAL AND PETROGENETIC FEATURES OF SCHISTOSE ROCKS OF IBADAN AREA, SOUTHWESTERN NIGERIA","Okunlola, O.A, Adeigbe, O.C, Oluwatoke, O.O","Earth Sciences Research Journal; 13(2); 119-133","Earth Sciences Research Journal","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902009000200003&lang=pt" 
"S1794-61902009000200002-col","CHARACTERIZATION OF VERMICULITE BY XRD AND SPECTROSCOPIC TECHNIQUES","Campos, A, Moreno, S, Molina, R","Earth Sciences Research Journal; 13(2); 108-118","Earth Sciences Research Journal","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902009000200002&lang=pt" 
"S1794-61902009000200001-col","GEOPHYSICAL EVIDENCE FOR AN IMPACT CRATER IN VICHADA, NORTHWESTERN SOUTH AMERICA AND ITS ECONOMIC POTENTIAL","Hernández, Orlando, von Frese, Ralph R.B, Khurama, S","Earth Sciences Research Journal; 13(2); 97-107","Earth Sciences Research Journal","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902009000200001&lang=pt" 
"S1794-61902009000200007-col","STATISTICAL INVESTIGATION OF THE GROUNDWATER SYSTEM IN DARB EL-ARBAEIN, SOUTHWESTERN DESERT, EGYPT","Abdel-Lattif, A, El Kashouty, Mohamed","Earth Sciences Research Journal; 13(2); 166-182","Earth Sciences Research Journal","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902009000200007&lang=pt" 
"S1794-61902009000200006-col","GEOLOGY AND DEPOSITIONAL ENVIRONMENT OF CAMPANO-MAASTRICHTIAN SEDIMENTS IN THE ANAMBRA BASIN, SOUTHEASTERN NIGERIA: EVIDENCE FROM FIELD RELATIONSHIP AND SEDIMENTOLOGICAL STUDY","Adeigbe, O.C, Salufu, A. E","Earth Sciences Research Journal; 13(2); 148-165","Earth Sciences Research Journal","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902009000200006&lang=pt" 
"S1794-61902009000200005-col","MAPPING HIGH-ANGLE BASEMENT FAULTS IN THE MIDDLE BENUE TROUGH, NIGERIA FROM GRAVITY INVERSION SURFACE","Onyedim, G.C, Alagoa, K.D, Adedokun, I.O, Aderogba, A.A, Ovuru, C","Earth Sciences Research Journal; 13(2); 140-147","Earth Sciences Research Journal","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902009000200005&lang=pt" 
"S1794-61902009000200004-col","CRS SEISMIC PROCESSING OF A GEOLOGICAL COMPLEX AREA","Jiménez, Eduardo, Vargas, Carlos A, Montes, Luis A","Earth Sciences Research Journal; 13(2); 134-139","Earth Sciences Research Journal","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902009000200004&lang=pt" 
"S0120-24482009000400005-col","Controversia en relación con el uso de bifosfonatos en pacientes con enfermedad renal","Restrepo Valencia, César Augusto, Manjarrés Iglesias, Gilberto","Acta Medica Colombiana; 34(4); 176-184","Acta Medica Colombiana","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482009000400005&lang=pt" 
"S0120-24482009000400003-col","Factores relacionados con neumonía asociada a ventilación mecánica en una unidad de cuidados intensivos de la Orinoquia colombiana","Neiva Acosta, María Isabel, Gómez Parrado, Claudia Yaneth, Montaño Contreras, Sandra Carolina, Pérez Gutiérrez, Norton, Prieto, Franklyn Edwin, Teresa Castro, Ana","Acta Medica Colombiana; 34(4); 164-168","Acta Medica Colombiana","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482009000400003&lang=pt" 
"S0120-24482009000400008-col","Dermatomiositis amiopática","Restrepo, Juan Pablo, Molina, María del Pilar","Acta Medica Colombiana; 34(4); 190-190","Acta Medica Colombiana","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482009000400008&lang=pt" 
"S0120-24482009000400007-col","","Pinzón Junca, Alfredo","Acta Medica Colombiana; 34(4); 189-189","Acta Medica Colombiana","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482009000400007&lang=pt" 
"S0120-24482009000400001-col","Bifosfonatos en enfermedad renal","Gamarra, Germán","Acta Medica Colombiana; 34(4); 155-157","Acta Medica Colombiana","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482009000400001&lang=pt" 
"S1676-06032009000400001-scl","Balance between food production, biodiversity and ecosystem services in Brazil: a challenge and an opportunity","Martinelli, Luiz Antonio, Filoso, Solange","Biota Neotropica; 9(4); 21-25","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400001&lang=pt" 
"S1676-06032009000400026-scl","Anuran captured in pitfall traps in three agrossystem in Northwestern São Paulo State, Brazil","Silva, Fernando Rodrigues da, Santos, Rodrigo Souza, Nunes, Maria Andréia, Rossa-Feres, Denise de Cerqueira","Biota Neotropica; 9(4); 253-255","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400026&lang=pt" 
"S1676-06032009000400004-scl","Biologia populacional de Corydoras flaveolus (Siluriformes, Callichthyidae) no Rio Passa Cinco, sub-bacia do Rio Corumbataí, São Paulo, Brasil","Rondineli, Giulianna Rodrigues, Braga, Francisco Manoel de Souza","Biota Neotropica; 9(4); 45-53","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400004&lang=pt" 
"S1676-06032009000400005-scl","Phytophagous mites (Tetranychoidea: Tetranychidae, Tenuipalpidae) from natural vegetations in Lara, Venezuela","Vásquez, Carlos, Mondragón, Alcides, Dávila, Martha, Aponte, Orlando","Biota Neotropica; 9(4); 55-58","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400005&lang=pt" 
"S1676-06032009000400007-scl","Coleção de tipos de Plecoptera (Insecta) do Museu Nacional (UFRJ), Rio de Janeiro, Brasil","Silva, Fernanda Avelino Capistrano da, Costa, Janira Martins","Biota Neotropica; 9(4); 67-69","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400007&lang=pt" 
"S1676-06032009000400008-scl","Estrutura e persistência temporal da comunidade de peixes de três riachos do Alto Rio Tocantins, GO","Miranda, Jean Carlos, Mazzoni, Rosana","Biota Neotropica; 9(4); 71-78","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400008&lang=pt" 
"S1676-06032009000400012-scl","Espécies de Scolelepis (Polychaeta, Spionidae) de praias do Estado do Rio de Janeiro, Brasil","Rocha, Marcelo Borges, Radashevsky, Vasily, Paiva, Paulo Cesar","Biota Neotropica; 9(4); 101-108","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400012&lang=pt" 
"S1676-06032009000400011-scl","Trichomyia quimbaya, una nueva especie de Trichomyiinae (Diptera: Psychodidae) de la Cordillera Central de Colombia","Bejarano, Eduar Elías, Pérez-Doria, Alveiro, Sierra, Diana","Biota Neotropica; 9(4); 97-100","Biota Neotropica","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400011&lang=pt" 
"S1676-06032009000400017-scl","Mastofauna de médio e grande porte na RPPN da UNISC, RS, Brasil","Abreu Júnior, Edson Fiedler de, Köhler, Andreas","Biota Neotropica; 9(4); 169-174","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400017&lang=pt" 
"S1676-06032009000400016-scl","Demersal ichthyofauna of the inner continental shelf off Ilhéus, Bahia, Brazil","Moraes, Leonardo Evangelista, Romero, Renato de Mei, Rocha, Gecely Rodrigues Alves, Moura, Rodrigo Leão de","Biota Neotropica; 9(4); 163-168","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400016&lang=pt" 
"S1676-06032009000400033-scl","Reprodução da ave piru-piru (Haematopus palliatus, Temminck 1820, Haematopodidae) no litoral sul do Estado de São Paulo, Brasil","Barbieri, Edison, Delchiaro, Roberta Tonolli Chiavone","Biota Neotropica; 9(4); 285-288","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400033&lang=pt" 
"S1676-06032009000400019-scl","Bats of Buraco das Araras natural reserve, Southwestern Brazil","Cunha, Nicolay Leme da, Fischer, Erich, Carvalho, Luiz Felipe Alves da Cunha, Santos, Carolina Ferreira","Biota Neotropica; 9(4); 189-195","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400019&lang=pt" 
"S1676-06032009000400029-scl","Ingestion of catfish by freshwater stingray: possible mistake or inexperience","Garrone Neto, Domingos, Uieda, Virgínia Sanches","Biota Neotropica; 9(4); 265-267","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400029&lang=pt" 
"S1676-06032009000400024-scl","Population Structure of Mesoclemmys vanderhaegei (Bour, 1973) (Testudines:Chelidae) in the Cerrado of Chapada dos Guimarães, Mato Grosso, Brazil","Brito, Elizângela Silva de, Strussmann, Christine, Penha, Jerry Magno Ferreira","Biota Neotropica; 9(4); 245-248","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400024&lang=pt" 
"S1676-06032009000400030-scl","Distribution extension and sympatric occurrence of Gracilinanus agilis and G. microtarsus (Didelphimorphia, Didelphidae), with cytogenetic notes","Geise, Lena, Astúa, Diego","Biota Neotropica; 9(4); 269-276","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400030&lang=pt" 
"S1676-06032009000400027-scl","Primeiro registro do uso de Bromeliaceae por Elachistocleis ovalis (Schneider, 1799) (Anura: Microhylidae)","Andrade, Edson Victor Euclides de, Albertim, Keitz Moura, Moura, Geraldo Jorge Barbosa de","Biota Neotropica; 9(4); 257-259","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400027&lang=pt" 
"S1676-06032009000400028-scl","Ocorrência de Neoneura maria (Scudder, 1866) (Odonata: Protoneuridae) para a Província de Santiago de Cuba","Carriço, Cesar, Santos, Tatiana Chrysostomo, Costa, Janira Martins, Quinta, Adrian David Trapero","Biota Neotropica; 9(4); 261-263","Biota Neotropica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400028&lang=pt" 
"S1676-06032009000400032-scl","New records of Bentharca asperula (Dall, 1881) (Mollusca, Bivalvia, Arcidae) from Brazil","Passos, Flávio Dias, Birman, Adolpho","Biota Neotropica; 9(4); 281-283","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400032&lang=pt" 
"S1676-06032009000400031-scl","Nuevos registros de flebotomíneos (Diptera: Psychodidae), con el hallazgode Lutzomyia longipalpis (Lutz &amp; Neiva, 1912), en los alrededoresde la Ciudad de Sincelejo, Colombia","Vivero, Rafael José, Bejarano, Eduar Elías, Pérez-Doria, Alveiro, Flórez, Fernando, Estrada, Luis Gregorio, Torres, Carolina, Muskus, Carlos","Biota Neotropica; 9(4); 277-280","Biota Neotropica","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400031&lang=pt" 
"S1676-06032009000400034-scl","Weevils associated with Pistia stratiotes L. (Araceae) in the Central Amazon Region, with new records for Argentinorhynchus Brèthes (Coleoptera, Curculionidae)","Sousa, Wesley Oliveira de, Rosado-Neto, Germano Henrique, Marques, Marinêz Isaac, Adis, Joachim","Biota Neotropica; 9(4); 289-291","Biota Neotropica","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032009000400034&lang=pt" 
