"S0103-33522015000300043-scl","Ambiguidades do momento corporativo: gênese e justificação dos direitos sociais no Brasil","Santos, Ronaldo Teodoro dos","Revista Brasileira de Ciência Política; (17); 43-66","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000300043&lang=pt" 
"S0120-06902015000300006-col","Productive performance and carcass traits of Nellore x Aberdeen Angus and Nellore x Red Angus heifers under tropical conditions","Andrade Moreira, Paulo Sérgio, Lourenço, Fabio José, Polizel Neto, Angelo, Rigatto Martins, Lilian, Mendes Jorge, André, Rodrigues Machado Neto, Otávio","Revista Colombiana de Ciencias Pecuarias; 28(3); 247-254","Revista Colombiana de Ciencias Pecuarias","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300006&lang=pt" 
"S0120-06902015000300004-col","Effects of microencapsulated organic acids and essential oils on growth performance and intestinal flora in weanling pigs","Cho, Jin H, Kim, In H","Revista Colombiana de Ciencias Pecuarias; 28(3); 229-237","Revista Colombiana de Ciencias Pecuarias","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300004&lang=pt" 
"S0120-06902015000300009-col","Genetic diversity of domestic pigs in Tierralta (Colombia) using microsatellites","Pardo, Enrique, Cavadía, Teodora I, Melendez, Iván","Revista Colombiana de Ciencias Pecuarias; 28(3); 272-278","Revista Colombiana de Ciencias Pecuarias","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902015000300009&lang=pt" 
"S2176-94512015000400022-scl","What is the level of evidence of what you are reading?","Martins, Renato Parsekian, Buschang, Peter H.","Dental Press Journal of Orthodontics; 20(4); 22-25","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400022&lang=pt" 
"S2176-94512015000400016-scl","Erratum","","Dental Press Journal of Orthodontics; 20(4); 16-16","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400016&lang=pt" 
"S2176-94512015000400045-scl","Evaluation of stiffness and plastic deformation of active ceramic self-ligating bracket clips after repetitive opening and closure movements","Carneiro, Grace Kelly Martins, Roque, Juliano Alves, Segundo, Aguinaldo Silva Garcez, Suzuki, Hideo","Dental Press Journal of Orthodontics; 20(4); 45-50","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400045&lang=pt" 
"S2176-94512015000400082-scl","Orthodontic approach to treat complex hypodontia using miniscrews in a growing patient","Rédua, Renato Barcellos, Rédua, Paulo Cesar Barbosa, Ferreira, Carlos Eduardo de Almeida, Ortega, Adriana de Oliveira Lira","Dental Press Journal of Orthodontics; 20(4); 82-90","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400082&lang=pt" 
"S2176-94512015000400076-scl","Effects of cervical headgear appliance: a systematic review","Henriques, Fernanda Pinelli, Janson, Guilherme, Henriques, Jose Fernando Castanha, Pupulim, Daniela Cubas","Dental Press Journal of Orthodontics; 20(4); 76-81","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400076&lang=pt" 
"S2176-94512015000400026-scl","An interview with Alvaro Alfredo Figueroa","","Dental Press Journal of Orthodontics; 20(4); 26-31","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400026&lang=pt" 
"S0102-64452015000200001-scl","APRESENTAÇÃO","Reis, Rossana Rocha","Lua Nova: Revista de Cultura e Política; (95); 1-1","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200001&lang=pt" 
"S0102-64452015000200013-scl","A atualidade do rural","Chaguri, Mariana Miggiolaro, Bastos, Elide Rugai","Lua Nova: Revista de Cultura e Política; (95); 13-26","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200013&lang=pt" 
"S0103-37862015000200133-scl","Possíveis relações entre o uso de fontes de informação e a competência em informação","GOMES, Marcos Aurélio, DUMONT, Lígia Maria Moreira","Transinformação; 27(2); 133-143","Transinformação","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862015000200133&lang=pt" 
"S0103-37862015000200157-scl","Acessibilidade do Moodle para surdos: abordagem dos discursos de surdos e ouvintes","FLOR, Carla da Silva, SAITO, Daniela Satomi, PIVETTA, Elisa Maria, ULBRICHT, Vania Ribas, VANZIN, Tarcisio","Transinformação; 27(2); 157-163","Transinformação","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862015000200157&lang=pt" 
"S0103-37862015000200173-scl","O processo de monitoramento informacional do ambiente externo em curtumes de Mato Grosso do Sul","PAULO, Marcia Loureiro, BAPTISTA, Sofia Galvão","Transinformação; 27(2); 173-178","Transinformação","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862015000200173&lang=pt" 
"S0103-37862015000200105-scl","Análise ontológica de definições de informação: em busca da sua essência","MARCONDES, Carlos Henrique","Transinformação; 27(2); 105-122","Transinformação","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862015000200105&lang=pt" 
"S0103-37862015000200123-scl","A hipótese do progresso do conceito e a Ciência da Informação","FRANCELIN, Marivalde Moacir","Transinformação; 27(2); 123-132","Transinformação","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862015000200123&lang=pt" 
"S0103-37862015000200145-scl","Externalización de la gestión documental audiovisual en las televisiones por medio de productoras audiovisuales y agencias de noticias","CALDERA-SERRANO, Jorge","Transinformação; 27(2); 145-156","Transinformação","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862015000200145&lang=pt" 
"S0103-37862015000200179-scl","Ritos de passagem e conhecimento: uma relação de cunho simbólico e cognitivo nas organizações","BRASILEIRO, Fellipe Sá, VIEIRA, Fernando Augusto Alves, HELAL, Diogo Henrique","Transinformação; 27(2); 179-188","Transinformação","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862015000200179&lang=pt" 
"S0103-37862015000200165-scl","La credibilidad de las redes sociales en el ámbito periodístico","CURIEL, Eva Herrero","Transinformação; 27(2); 165-171","Transinformação","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862015000200165&lang=pt" 
"S0102-64452015000200027-scl","Mecanismos sociais da reforma agrária em São Paulo pelo viés etnográfico","Loera, Nashieli Rangel","Lua Nova: Revista de Cultura e Política; (95); 27-56","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200027&lang=pt" 
"S0102-64452015000200181-scl","Trajetória do orçamento participativo de Porto Alegre: representação e elitização política","Fedozzi, Luciano Joel, Martins, André Luis Borges","Lua Nova: Revista de Cultura e Política; (95); 181-224","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200181&lang=pt" 
"S1516-35982015000800283-scl","Performance of broiler chickens supplemented with Mexican oregano oil (Lippia berlandieri Schauer)","Vázquez, Ramón Silva, Meléndez, Lorenzo Antonio Durán, Estrada, Eduardo Santellano, Rodríguez Muela, Carlos, Villalobos, Guillermo Villalobos, Zamora, Gerardo Méndez, Hume, Michael E.","Revista Brasileira de Zootecnia; 44(8); 283-289","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000800283&lang=pt" 
"S0102-64452015000200057-scl","Estado, movimentos e reforma agrária no Brasil: reflexões a partir do Incra","Penna, Camila, Rosa, Marcelo C.","Lua Nova: Revista de Cultura e Política; (95); 57-86","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200057&lang=pt" 
"S0102-64452015000200087-scl","Paradoxos do sindicalismo brasileiro: a CUT e os trabalhadores rurais","Rodrigues, Iram Jácome, Ladosky, Mario Henrique Guedes","Lua Nova: Revista de Cultura e Política; (95); 87-142","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200087&lang=pt" 
"S0102-64452015000200143-scl","Produção e consumo de alimentos: novas redes e atores","Cassol, Abel, Schneider, Sergio","Lua Nova: Revista de Cultura e Política; (95); 143-180","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200143&lang=pt" 
"S0102-64452015000200225-scl","O Estado na democracia deliberativa: as raízes de uma antinomia","Machado, Francisco Mata","Lua Nova: Revista de Cultura e Política; (95); 225-258","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200225&lang=pt" 
"S0102-64452015000200259-scl","(Des)ordem constitucional: engrenagens da máquina ditatorial no Brasil pós-64","Chueiri, Vera Karam de, Câmara, Heloísa Fernandes","Lua Nova: Revista de Cultura e Política; (95); 259-288","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200259&lang=pt" 
"S0102-64452015000200289-scl","Foucault e o ponto cego na análise da guinada punitiva contemporânea","Minhoto, Laurindo Dias","Lua Nova: Revista de Cultura e Política; (95); 289-311","Lua Nova: Revista de Cultura e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000200289&lang=pt" 
"S1516-35982015000800269-scl","Bioavailability of crude protein and lipid from biofloc meals produced in an activated sludge system for white shrimp, Litopenaeus vannamei","Sabry Neto, Hassan, Santaella, Sandra Tédde, Nunes, Alberto Jorge Pinto","Revista Brasileira de Zootecnia; 44(8); 269-275","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000800269&lang=pt" 
"S1516-35982015000800276-scl","Effect of photoperiod on sexual activity of boar","Savić, Radomir, Petrović, Milica","Revista Brasileira de Zootecnia; 44(8); 276-282","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000800276&lang=pt" 
"S1516-35982015000800290-scl","Physicochemical and sensory traits of meat from Santa Inês lambs slaughtered with different subcutaneous fat thicknesses","Andrade, Ana Carla Santana, Santos, Gladston Rafael de Arruda, Macedo, Francisco de Assis Fonseca de, Mora, Natália Holtz Alves Pedroso, Macedo, Rosa Maria Gomes de, Torres, Maryane Gluck","Revista Brasileira de Zootecnia; 44(8); 290-295","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000800290&lang=pt" 
"S1516-35982015000800296-scl","Wasted cabbage (Brassica oleracea) silages treated with different levels of ground corn andsilage inoculant","Rezende, Adauton Vilela de, Rabelo, Carlos Henrique Silveira, Silva, Max Rossi Machado da, Härter, Carla Joice, Veiga, Rosane Micaela","Revista Brasileira de Zootecnia; 44(8); 296-302","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000800296&lang=pt" 
"S2176-94512015000400032-scl","Color stability of ceramic brackets immersed in potentially staining solutions","Guignone, Bruna Coser, Silva, Ludimila Karsbergen, Soares, Rodrigo Villamarim, Akaki, Emilio, Goiato, Marcelo Coelho, Pithon, Matheus Melo, Oliveira, Dauro Douglas","Dental Press Journal of Orthodontics; 20(4); 32-38","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400032&lang=pt" 
"S2176-94512015000400039-scl","Guidelines proposal for clinical recognition of mouth breathing children","Pacheco, Maria Christina Thomé, Casagrande, Camila Ferreira, Teixeira, Lícia Pacheco, Finck, Nathalia Silveira, Araújo, Maria Teresa Martins de","Dental Press Journal of Orthodontics; 20(4); 39-44","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400039&lang=pt" 
"S2176-94512015000400051-scl","Four chemical methods of porcelain conditioning and their influence over bond strength and surface integrity","Stella, João Paulo Fragomeni, Oliveira, Andrea Becker, Nojima, Lincoln Issamu, Marquezan, Mariana","Dental Press Journal of Orthodontics; 20(4); 51-56","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400051&lang=pt" 
"S2176-94512015000400057-scl","Evaluation of an alternative technique to optimize direct bonding of orthodontic brackets to temporary crowns","Dias, Francilena Maria Campos Santos, Pinzan-Vercelino, Célia Regina Maio, Tavares, Rudys Rodolfo de Jesus, Gurgel, Júlio de Araújo, Bramante, Fausto Silva, Fialho, Melissa Nogueira Proença","Dental Press Journal of Orthodontics; 20(4); 57-62","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400057&lang=pt" 
"S2176-94512015000400063-scl","Evaluation of facial morphology and sagittal relationship between dental arches in primary and mixed dentition","Traldi, Aline, Valdrighi, Heloísa Cristina, Souza, Luciane Zanin de, Vedovello, Silvia Amélia Scudeler","Dental Press Journal of Orthodontics; 20(4); 63-67","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400063&lang=pt" 
"S2176-94512015000400068-scl","Craniofacial skeletal pattern: is it really correlated with the degree of adenoid obstruction?","Feres, Murilo Fernando Neuppmann, Muniz, Tomas Salomão, Andrade, Saulo Henrique de, Lemos, Maurilo de Mello, Pignatari, Shirley Shizue Nagata","Dental Press Journal of Orthodontics; 20(4); 68-75","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400068&lang=pt" 
"S2176-94512015000400099-scl","Therapeutic approach to Class II, Division 1 malocclusion with maxillary functional orthopedics","Bittencourt Neto, Aristeu Corrêa de, Saga, Armando Yukio, Pacheco, Ariel Adriano Reyes, Tanaka, Orlando","Dental Press Journal of Orthodontics; 20(4); 99-125","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000400099&lang=pt" 
"S1415-65552015000800002-scl","Constituição de uma Comunidade Virtual de Marca no Lançamento de Novo Produto","Suarez, Maribel Carvalho, Galindo, Flavia Luzia Oliveira da Cunha, Soukup Filho, Vaclav, Machado, Rafael","Revista de Administração Contemporânea; 19(spe2); 117-136","Revista de Administração Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552015000800002&lang=pt" 
"S1415-65552015000800003-scl","Influência de Estresse, Materialismo e Autoestima na Compra Compulsiva de Adolescentes","Medeiros, Fabiana Gama de, Diniz, Ionara Saraí Ferreira Nóbrega, Costa, Francisco José da, Pereira, Rita de Cássia Faria","Revista de Administração Contemporânea; 19(spe2); 137-156","Revista de Administração Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552015000800003&lang=pt" 
"S1415-65552015000800004-scl","Mensuração de Atitude: Proposição de um Protocolo de Elaboração de Escalas","Lucian, Rafael, Dornelas, Jairo Simião","Revista de Administração Contemporânea; 19(spe2); 157-177","Revista de Administração Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552015000800004&lang=pt" 
"S1415-65552015000800005-scl","Quando Forças Opostas Aumentam a Intenção de Compra? Foco Motivacional e Mensagens de Comunicação","Mantovani, Danielle, Barboza, Mariana Monfort, Viacava, Juan José Camou, Prado, Paulo Henrique Muller","Revista de Administração Contemporânea; 19(spe2); 178-196","Revista de Administração Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552015000800005&lang=pt" 
"S1415-65552015000800006-scl","A Contribuição da Produção Científica em Marketing para as Ciências Sociais","Barcelos, Renato Hübner, Rossi, Carlos Alberto Vargas","Revista de Administração Contemporânea; 19(spe2); 197-220","Revista de Administração Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552015000800006&lang=pt" 
"S1415-65552015000800007-scl","Impacto do Sistema de Controle sobre a Venda de Novos Produtos","Vieira, Valter Afonso, Silva, Juliano Domingues, Berbert, Sean Cassiolato, Faia, Valter da Silva","Revista de Administração Contemporânea; 19(spe2); 221-244","Revista de Administração Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552015000800007&lang=pt" 
"S0103-636X2015000200018-scl","Uma Escola Pode e Muito Mais, Senhor!","Fernandes, Filipe Santos","Bolema: Boletim de Educação Matemática; 29(52); 773-778","Bolema: Boletim de Educação Matemática","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200018&lang=pt" 
"S0103-636X2015000200019-scl","Abrindo a caixa preta da escola: uma discussão acerca da cultura escolar e da prática pedagógica do professor de Matemática","Rodrigues, Thiago Donda","Bolema: Boletim de Educação Matemática; 29(52); 779-783","Bolema: Boletim de Educação Matemática","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2015000200019&lang=pt" 
"S1516-84842015000400215-scl","ABO isohemagglutinin titration or hemolysin test: what should we do to reduce the risk of passive hemolysis?","Castilho, Lilian","Revista Brasileira de Hematologia e Hemoterapia; 37(4); 215-216","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000400215&lang=pt" 
"S1415-65552015000800001-scl","Editorial","Kimura, Herbert","Revista de Administração Contemporânea; 19(spe2); 1-1","Revista de Administração Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552015000800001&lang=pt" 
"S2310-38332015000200001-sza","Editorial Comment","Concha, M","South African Journal of Occupational Therapy; 45(2); 2-3","South African Journal of Occupational Therapy","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2310-38332015000200001&lang=pt" 
"S2310-38332015000200002-sza","The reliability of the Motor-Free Visual Perceptual Test (MVPT-3) when translated into Afrikaans, on a first language Afrikaans urban population aged 8 years 0 months to 8 years 11 months","Koch, Lyndsay, Eksteen, Trudie, de Witt, Patricia","South African Journal of Occupational Therapy; 45(2); 4-9","South African Journal of Occupational Therapy","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2310-38332015000200002&lang=pt" 
"S2310-38332015000200003-sza","Clients&#039; perceptions of an occupational therapy intervention at a substance use rehabilitation centre in the Western Cape","Bell, Teneil, Wegner, Lisa, Blake, Lauren, Jupp, Leigh, Nyabenda, Fides, Turner, Tamryn","South African Journal of Occupational Therapy; 45(2); 10-14","South African Journal of Occupational Therapy","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2310-38332015000200003&lang=pt" 
"S2310-38332015000200008-sza","Students&#039; fieldwork experiences of using community entry skills within community development","Vermeulen, Nicola, Bell, Teneil, Amod, Aneesah, Cloete, André, Johannes, Taryn, Williams, Karen","South African Journal of Occupational Therapy; 45(2); 51-55","South African Journal of Occupational Therapy","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2310-38332015000200008&lang=pt" 
"S2310-38332015000200011-sza","The use of Danielson&#039;s Framework in developing a new fieldwork training setting for 3rd year occupational therapy students from the University of the Western Cape","Erasmus, Jane, Vermeulen, Nicola","South African Journal of Occupational Therapy; 45(2); 68-72","South African Journal of Occupational Therapy","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2310-38332015000200011&lang=pt" 
"S1870-39252015000200006-mex","Mercado de trabajo rural y precarización: nuevas condiciones socioeconómicas en el sur del Estado de México","Chong González, Elizabeth Guadalupe, Herrera Tapia, Francisco, Chávez Mejía, Cristina, Sánchez Plata, Fabiana","Región y sociedad; 27(63); 155-179","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200006&lang=pt" 
"S1870-39252015000200004-mex","Valoración económica de bienes públicos: estudio de caso del río Lerma, La Piedad, Michoacán","Gómez Sántiz, Faustino, Guerrero García Rojas, Hilda R.","Región y sociedad; 27(63); 97-126","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200004&lang=pt" 
"S1870-39252015000200005-mex","Subdesarrollo en las localidades pesqueras del municipio de La Paz, Baja California Sur","Tovar Lee, Nezahualpilli, Lluch Cota, Salvador, Urciaga García, José Isabel","Región y sociedad; 27(63); 127-154","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200005&lang=pt" 
"S1870-39252015000200002-mex","El valor de los servicios ambientales en la cuenca baja del río Mayo","Haro Martínez, Alma Angelina, Arias Rojo, Héctor Manuel, Taddei Bringas, Isabel Cristina","Región y sociedad; 27(63); 31-59","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200002&lang=pt" 
"S1870-39252015000200003-mex","Usos sociales del agua y medio ambiente en la cuenca internacional del río Colorado","Samaniego López, Marco Antonio, Díaz Delgado, Carlos","Región y sociedad; 27(63); 61-96","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200003&lang=pt" 
"S1870-39252015000200001-mex","Políticas ambientales en México: El caso de los contaminantes orgánicos persistentes","Villada Canela, Mariana","Región y sociedad; 27(63); 5-29","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200001&lang=pt" 
"S1870-39252015000200008-mex","Mexicanos calificados y deseosos de trabajar: políticas de empleo y agrupaciones sindicales en la industria ferroviaria bajacaliforniana (1902-1955)","Spears Kirkland, Andrea, Heath Constable, Hilarie J., Aceves Calderón, Patricia","Región y sociedad; 27(63); 213-247","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200008&lang=pt" 
"S1870-39252015000200011-mex","RELACIONES, estudios de historia y sociedad","Padilla Calderón, Esther","Región y sociedad; 27(63); 287-298","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200011&lang=pt" 
"S1870-39252015000200012-mex","Movilización, migración y retorno de la niñez migrante: Una mirada antropológica","Ruiz Peralta, Liza Fabiola, García Cárdenas, Eric","Región y sociedad; 27(63); 299-309","Región y sociedad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252015000200012&lang=pt" 
"S0103-21002015000400002-scl","Análise da tendência das taxas de internações por pneumonia bacteriana em crianças e adolescentes","Hatisuka, Marla Fabiula de Barros, Arruda, Guilherme Oliveira de, Fernandes, Carlos Alexandre Molena, Marcon, Sonia Silva","Acta Paulista de Enfermagem; 28(4); 294-300","Acta Paulista de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002015000400002&lang=pt" 
"S0080-62342015000400540-scl","Factors associated with the quality of prenatal care: an approach to premature birth","Melo, Emiliana Cristina, Oliveira, Rosana Rosseto de, Mathias, Thais Aidar de Freitas","Revista da Escola de Enfermagem da USP; 49(4); 0540-0549","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000400540&lang=pt" 
"S0718-58392015000300004-chl","Graft incompatibility in plants: Metabolic changes during formation and establishment of the rootstock/scion union with emphasis on Prunus species","Gainza, Felipe, Opazo, Ismael, Muñoz, Carlos","Chilean journal of agricultural research; 75(); 28-34","Chilean journal of agricultural research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392015000300004&lang=pt" 
"S0718-58392015000300006-chl","Effects of transient soil waterlogging and its importance for rootstock selection","Morales-Olmedo, Michelle, Ortiz, Mauricio, Sellés, Gabriel","Chilean journal of agricultural research; 75(); 45-56","Chilean journal of agricultural research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392015000300006&lang=pt" 
"S0718-58392015000300005-chl","Oxygen diffusion in soils: Understanding the factors and processes needed for modeling","Neira, José, Ortiz, Mauricio, Morales, Luis, Acevedo, Edmundo","Chilean journal of agricultural research; 75(); 35-44","Chilean journal of agricultural research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392015000300005&lang=pt" 
"S0718-58392015000300003-chl","Breeding rootstocks for Prunus species: Advances in genetic and genomics of peach and cherry as a model","Guajardo, Verónica, Hinrichsen, Patricio, Muñoz, Carlos","Chilean journal of agricultural research; 75(); 17-27","Chilean journal of agricultural research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392015000300003&lang=pt" 
"S0718-58392015000300002-chl","Rootstock breeding in Prunus species: Ongoing efforts and new challenges","Gainza, Felipe, Opazo, Ismael, Guajardo, Verónica, Meza, Pablo, Ortiz, Mauricio, Pinochet, Jorge, Muñoz, Carlos","Chilean journal of agricultural research; 75(); 6-16","Chilean journal of agricultural research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392015000300002&lang=pt" 
"S0718-58392015000300009-chl","Non-symbiotic hemoglobin and its relation with hypoxic stress","Riquelme, Alejandro, Hinrichsen, Patricio","Chilean journal of agricultural research; 75(); 80-89","Chilean journal of agricultural research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392015000300009&lang=pt" 
"S0718-58392015000300008-chl","Plant water stress: Associations between ethylene and abscisic acid response","Salazar, Carolina, Hernández, Cristián, Pino, María Teresa","Chilean journal of agricultural research; 75(); 71-79","Chilean journal of agricultural research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392015000300008&lang=pt" 
"S0080-62342015000400550-scl","Effect of reducing sensory and environmental stimuli during hospitalized premature infant sleep","Orsi, Kelly Cristina Sbampato Calado, Llaguno, Nathalie Sales, Avelar, Ariane Ferreira Machado, Tsunemi, Miriam Harumi, Pedreira, Mavilde da Luz Gonçalves, Sato, Mônica Hiromi, Pinheiro, Eliana Moreira","Revista da Escola de Enfermagem da USP; 49(4); 0550-0555","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000400550&lang=pt" 
"S0080-62342015000400556-scl","Understanding child neglect in a gender context: a study performed in a Brazilian city","Egry, Emiko Yoshikawa, Apostólico, Maíra Rosa, Albuquerque, Leda Maria, Gessner, Rafaela, Fonseca, Rosa Maria Godoy Serpa da","Revista da Escola de Enfermagem da USP; 49(4); 0556-0563","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000400556&lang=pt" 
"S0080-62342015000400564-scl","Skin cancer in rural workers: nursing knowledge and intervention","Cezar-Vaz, Marta Regina, Bonow, Clarice Alves, Piexak, Diéssica Roggia, Kowalczyk, Sirlei, Vaz, Jordana Cezar, Borges, Anelise Miritz","Revista da Escola de Enfermagem da USP; 49(4); 0564-0571","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000400564&lang=pt" 
