"S0102-311X2011001100004-scl","Qualidade do cuidado ao acidente vascular cerebral isquêmico no SUS","Rolim, Cristina Lúcia Rocha Cubas, Martins, Monica","Cadernos de Saúde Pública; 27(11); 2106-2116","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011001100004&lang=pt" 
"S1413-81232011001200018-scl","Estratégias alimentares de mães de crianças desnutridas e eutróficas: estudo qualitativo mediante observação gravada em vídeo","Perosa, Gimol Benzaquen, Carvalhaes, Maria Antonieta de Barros Leite, Benício, Maria Helena D&#039;Aquino, Silveira, Flávia Cristina Pereira","Ciência &amp; Saúde Coletiva; 16(11); 4445-4464","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200018&lang=pt" 
"S1413-81232011001200020-scl","Associação do sobrepeso com variáveis sócio-demográficas e estilo de vida em universitários","Silva, Diego Augusto Santos, Quadros, Teresa Maria Bianchini de, Gordia, Alex Pinheiro, Petroski, Edio Luiz","Ciência &amp; Saúde Coletiva; 16(11); 4473-4479","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200020&lang=pt" 
"S1413-81232011001200021-scl","A dimensão ética da formação profissional em saúde: estudo de caso com cursos de graduação em odontologia","Finkler, Mirelle, Caetano, João Carlos, Ramos, Flávia Regina Souza","Ciência &amp; Saúde Coletiva; 16(11); 4481-4492","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200021&lang=pt" 
"S1413-81232011001200022-scl","Fatores sociodemográficos e atividade física de lazer entre homens e mulheres de Duque de Caxias/RJ","Sá Silva, Suzana Patrícia de, Sandre-Pereira, Gilza, Salles-Costa, Rosana","Ciência &amp; Saúde Coletiva; 16(11); 4491-4501","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200022&lang=pt" 
"S1413-81232011001200023-scl","Concepções de gênero, masculinidade e cuidados em saúde: estudo com profissionais de saúde da atenção primária","Machin, Rosana, Couto, Márcia Thereza, Silva, Geórgia Sibele Nogueira da, Schraiber, Lilia Blima, Gomes, Romeu, Santos Figueiredo, Wagner dos, Valença, Otávio Augusto, Pinheiro, Thiago Félix","Ciência &amp; Saúde Coletiva; 16(11); 4503-4512","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200023&lang=pt" 
"S1413-81232011001200024-scl","A atenção básica à saúde do homem sob a ótica do usuário: um estudo qualitativo em três serviços do Rio de Janeiro","Gomes, Romeu, Rebello, Lúcia Emília Figueiredo de Sousa, Nascimento, Elaine Ferreira do, Deslandes, Suely Ferreira, Moreira, Martha Cristina Nunes","Ciência &amp; Saúde Coletiva; 16(11); 4513-4521","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200024&lang=pt" 
"S1413-81232011001200025-scl","Séries de procedimentos odontológicos realizadas nos serviços públicos brasileiros, 1994-2007","Celeste, Roger Keller, Vital, Jacqueline Furtado, Junger, Washington Leite, Reichenheim, Michael Eduardo","Ciência &amp; Saúde Coletiva; 16(11); 4523-4532","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200025&lang=pt" 
"S1413-81232011001200027-scl","Cinco anos da política nacional de humanização: trajetória de uma política pública","Pasche, Dário Frederico, Passos, Eduardo, Hennington, Élida Azevedo","Ciência &amp; Saúde Coletiva; 16(11); 4541-4548","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200027&lang=pt" 
"S1516-35982011001100001-scl","Levedura como pronutriente em dietas para matrizes e alevinos de tilápia-do-nilo","Koch, João Fernando Albers, Pezzato, Luiz Edivaldo, Barros, Margarida Maria, Teixeira, Caroline Pelegrina, Fernandes Junior, Ademir Calvo, Padovani, Carlos Roberto","Revista Brasileira de Zootecnia; 40(11); 2281-2289","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100001&lang=pt" 
"S1516-35982011001100003-scl","Canopy characteristics and behavior of Nellore heifers in Brachiaria brizantha pastures under different grazing heights at a continuous stocking rate","Casagrande, Daniel Rume, Azenha, Mariana Vieira, Valente, André Luis da Silva, Vieira, Bruno Ramalho, Moretti, Matheus Henrique, Ruggieri, Ana Cláudia, Berchielli, Telma Teresinha, Reis, Ricardo Andrade","Revista Brasileira de Zootecnia; 40(11); 2294-2301","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100003&lang=pt" 
"S1516-35982011001100005-scl","Influência da irrigação, da densidade de plantio e da adubação nitrogenada nas características morfogênicas, estruturais e de produção do capim-tanzânia","Magalhães, Marcela de Azevedo, Martuscello, Janaina Azevedo, Fonseca, Dilermando Miranda da, Oliveira, Ivanna Moraes de, Freitas, Fabrício Paiva de, Faria, Dawson José Guimarães, Oliveira, Rubens Alves de, Ribeiro Júnior, José Ivo","Revista Brasileira de Zootecnia; 40(11); 2308-2317","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100005&lang=pt" 
"S1516-35982011001100006-scl","Fermentation parameters, quality and losses in sugarcane silages treated with chemical additives and a bacterial inoculant","Pedroso, André de Faria, Rodrigues, Armando de Andrade, Barioni Júnior, Waldomiro, Souza, Gilberto Batista de","Revista Brasileira de Zootecnia; 40(11); 2318-2322","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100006&lang=pt" 
"S1516-35982011001100007-scl","Capim-braquiária sob lotação contínua e com altura única ou variável durante as estações do ano: morfogênese e dinâmica de tecidos","Santos, Manoel Eduardo Rozalino, Fonseca, Dilermando Miranda da, Gomes, Virgílio Mesquita, Gomide, Carlos Augusto de Miranda, Nascimento Júnior, Domicio do, Queiroz, Domingos Sávio","Revista Brasileira de Zootecnia; 40(11); 2323-2331","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100007&lang=pt" 
"S1516-35982011001100008-scl","Capim-braquiária sob lotação contínua e com altura única ou variável durante as estações do ano: dinâmica do perfilhamento","Santos, Manoel Eduardo Rozalino, Fonseca, Dilermando Miranda da, Gomes, Virgílio Mesquita, Nascimento Júnior, Domicio do, Gomide, Carlos Augusto de Miranda, Sbrissia, André Fischer","Revista Brasileira de Zootecnia; 40(11); 2332-2339","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100008&lang=pt" 
"S1516-35982011001100009-scl","Dinâmica da associação de capim-milhã e capim-de-raiz em pasto diferido","Silva, Marta Gerusa Soares da, Lira, Mario de Andrade, Santos, Mércia Virginia Ferreira dos, Dubeux Junior, José Carlos Batista, Lins, Manuela Menezes, Silva, Camilla Vila Nova Soares","Revista Brasileira de Zootecnia; 40(11); 2340-2346","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011001100009&lang=pt" 
"S1029-30192011001100001-cub","Caracterización clínica e imagenológica de niños y niñas con malformaciones urogenitales","Daricó Méndez, Caridad Luisa, Arencibia Sosa, Heriberto, Silva Ferrera, Jorge","MEDISAN; 15(11); 1503-1509","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100001&lang=pt" 
"S1029-30192011001100002-cub","Mortalidad por tumores malignos en Santiago de Cuba durante 2010","Soler Santana, Raxsy, Soler Santana, Ángel Luis, Carbonell García, Isabel Cristina, Brossard Cisnero, Marlenis","MEDISAN; 15(11); 1510-1516","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100002&lang=pt" 
"S1029-30192011001100003-cub","Algunos aspectos epidemiológicos de la baja visión en pacientes con retinosis pigmentaria en Santiago de Cuba","García Mayet, Idalmis, Freyre Luque, Rásife, García Espinosa, Sarah María, Roncourt Colás, Eudosia, Grenot Mustelier, Yanet","MEDISAN; 15(11); 1517-1524","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100003&lang=pt" 
"S1029-30192011001100004-cub","Factores pronósticos de la mortalidad por traumatismo craneoencefálico grave","Domínguez Peña, Rafael, Hodelín Tablada, Ricardo, Fernández Aparicio, Marco Antonio","MEDISAN; 15(11); 1525-1532","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100004&lang=pt" 
"S1029-30192011001100005-cub","Características clínicas y epidemiológicas de la isquemia cerebral transitoria en pacientes egresados de un hospital provincial universitario","Ricardo Cobas, María del Carmen, Cobas Mesa, Viviano","MEDISAN; 15(11); 1533-1539","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100005&lang=pt" 
"S1029-30192011001100006-cub","Efecto económico del incremento de la estadía hospitalaria promedio","López Veranes, Felipa Nerys, Valenzuela Rodríguez, Carlos Rafael, Rodríguez Chirino, Mirtha Walda, Cosme Casulo, Jorge, Ricardo Cobas, María del Carmen","MEDISAN; 15(11); 1540-1547","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100006&lang=pt" 
"S1029-30192011001100007-cub","Pericoronaritis aguda en adolescentes y adultos jóvenes de un consultorio estomatológico del municipio venezolano de Valencia","Pérez Barrero, Bernardo Ricardo, Duharte Garbey, Carelia, Perdomo Estrada, Cristina, Ferrer Mustelier, Ania, Gan Cardero, Bárbara","MEDISAN; 15(11); 1548-1556","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100007&lang=pt" 
"S1029-30192011001100008-cub","Eficacia del tratamiento acupuntural en pacientes con urgencias hipertensivas en la atención primaria de salud","Chaveco Bautista, Grechel, Mederos Avila, María Esther, Vaillant Orozco, Sucel, Lozada Concepción, María del Carmen, Sánchez Abalo, Tamara","MEDISAN; 15(11); 1557-1565","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100008&lang=pt" 
"S1029-30192011001100009-cub","Relación diagnóstico y supervivencia en el cáncer de colon","Machado Pineda, Milagros, Rodríguez Fernández, Zenén, González Tuero, Jaime Humberto, Rodríguez Ramírez, Rafael","MEDISAN; 15(11); 1566-","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100009&lang=pt" 
"S1029-30192011001100010-cub","Enfermedad tromboembólica venosa en el embarazo y puerperio. Parte 2: Prevención y tratamiento","Nápoles Méndez, Danilo, Couto Núñez, Dayana","MEDISAN; 15(11); 1577-1597","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100010&lang=pt" 
"S1029-30192011001100011-cub","Antibioticoterapia en oftalmología","Vera Vidal, Vivian, Suarez Olivares, Abel Tobías, Ruiz Miranda, Magdevis, Pascual Vera, Hugo","MEDISAN; 15(11); 1598-1608","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100011&lang=pt" 
"S1029-30192011001100012-cub","Modelos de atención a pacientes con enfermedades crónicas no transmisibles en Cuba y el mundo","Jova Morel, Rodolfo, Rodríguez Salvá, Armando, Díaz Piñera, Addys, Balcindes Acosta, Susana, Sosa Lorenzo, Irma, De Vos, Pol, Van der Stuyft, Patrick","MEDISAN; 15(11); 1609-1620","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100012&lang=pt" 
"S1029-30192011001100013-cub","Algunas consideraciones actuales sobre la diagnosis del agujero macular idiopático","Ruiz Miranda, Magdevis, Ramos López, Meisy, Llanes Domínguez, Silvio, Vera Vidal, Vivian, Cotorruelo Martínez, Nadina","MEDISAN; 15(11); 1621-1629","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100013&lang=pt" 
"S1029-30192011001100014-cub","Hemangiopericitoma benigno del mediastino en un adulto","Matos Tamayo, Modesto E, Pascual Bestard, Manuel, Rodríguez Fernández, Zenén, Falcón Vilariño, Carlos, Nazario Dolz, Ana M","MEDISAN; 15(11); 1630-1633","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100014&lang=pt" 
"S1029-30192011001100015-cub","Polimiositis como manifestación paraneoplásica de un cáncer gástrico","Viamonte Tapia, María N, Pérez Cala, Armando, Navarro Cuervo, Carlos, Carmenaty Campo, Norberto, Meriño Hechavarría, Tamara","MEDISAN; 15(11); 1634-1638","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100015&lang=pt" 
"S1029-30192011001100016-cub","Marcapasos desfibrilador automático implantable en familiares con síndrome de Brugada","Pelegrín Martínez, Antonio Ángel, Padró Suárez, Lissetti","MEDISAN; 15(11); 1639-1646","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100016&lang=pt" 
"S1029-30192011001100017-cub","Bases morfofisiopatológicas de la respuesta inflamatoria aguda pulpar","García Cabrera, Lizet, Rodríguez Reyes, Oscar, Calzado de Silva, Milagros","MEDISAN; 15(11); 1647-1655","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100017&lang=pt" 
"S1029-30192011001100018-cub","Las actitudes interferentes hacia el aprendizaje y su corrección: una propuesta desde la Pedagogía","Vallejo Portuondo, Guillermo","MEDISAN; 15(11); 1656-1663","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100018&lang=pt" 
"S1029-30192011001100019-cub","Caracterización epistemológica del proceso de formación inicial del psicólogo en la salud","Guilarte Téllez, Jorge Antonio","MEDISAN; 15(11); 1664-1673","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100019&lang=pt" 
"S1029-30192011001100020-cub","Bioética anglosajona en su 40 aniversario: el traspaso hacia América Latina y su llegada a Cuba","Hodelín Tablada, Ricardo","MEDISAN; 15(11); 1674-1686","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001100020&lang=pt" 
"S0210-56912011000800010-esp","Ventilación mecánica no invasiva como estrategia adyuvante en el manejo del fallo respiratorio agudo secundario a edema pulmonar periparto por preeclampsia severa","Rojas-Suarez, J., Cogollo-González, M., García-Rodríguez, M.C., Paternina-Caicedo, A., Miranda-Quintero, J.","Medicina Intensiva; 35(8); 518-519","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000800010&lang=pt" 
"S0210-56912011000800014-esp","Donantes tipo III de Maastricht","Sánchez-Izquierdo Riera, J.A., Cisneros Alonso, C., García Guijorro, R., Montejo González, J.C., Andrés Belmonte, A.","Medicina Intensiva; 35(8); 524-525","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000800014&lang=pt" 
"S0210-56912011000800013-esp","La fibrinólisis anticipada como alternativa al ictus isquémico agudo tardíamente detectado","Rodríguez Martín, L.J., Gutiérrez Rubio, J.M., Garrote Moreno, J.I., Crespo Velasco, P.","Medicina Intensiva; 35(8); 523-524","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000800013&lang=pt" 
"S0210-56912011000800011-esp","Tratamiento del síndrome de Kounis","Gómez Canosa, M.S., Castro Orjales, M.J., Rodríguez Fariñas, F.J., García Jiménez, A., Gutiérrez Cortés, J.M.","Medicina Intensiva; 35(8); 519-520","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000800011&lang=pt" 
"S0210-56912011000800006-esp","Estándares técnicos y funcionales, y proceso de implantación, de un sistema de información clínica en unidades de cuidados intensivos","Gómez Tello, V., Álvarez Rodríguez, J., Núñez Reiz, A., González Sánchez, J.A., Hernández Abadía de Barbará, A., Martínez Fresneda, M., Morrondo Valdeolmillos, P., Nicolás Arfelis, J.M., Pujol Varela, I., Calvete Chicharro, M.","Medicina Intensiva; 35(8); 484-496","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000800006&lang=pt" 
"S1020-49892011001100002-spa","Prevalence of diabetic retinopathy in Peruvian patients with type 2 diabetes: results of a hospital-based retinal telescreening program","Villena, Jaime E, Yoshiyama, Christian A, Sánchez, Javier E, Hilario, Nélida L, Merin, Lawrence M","Revista Panamericana de Salud Pública; 30(5); 408-414","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100002&lang=pt" 
"S1020-49892011001100015-spa","Evaluación de los sistemas de salud basados en la atención primaria de la salud","González, María del Carmen Sánchez, Nebot-Adell, Carme, Benevides, Iracema de Almeida, Flores, Roger Montes","Revista Panamericana de Salud Pública; 30(5); 503-504","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100015&lang=pt" 
"S1020-49892011001100005-spa","Cutaneous melanoma in Latin America: the need for more data","Schmerling, Rafael A, Loria, Dora, Cinat, Gabriela, Ramos, Wilmer E, Cardona, Andrés F, Sánchez, Jorge L, Martinez-Said, Hector, Buzaid, Antonio C","Revista Panamericana de Salud Pública; 30(5); 431-438","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100005&lang=pt" 
"S1020-49892011001100012-spa","Integrating oral health into Haiti&#039;s National Health Plan: from disaster relief to sustainable development","Estupiñán-Day, Saskia, Lafontant, Christina, Acuña, Maria Cecilia","Revista Panamericana de Salud Pública; 30(5); 484-489","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100012&lang=pt" 
"S1020-49892011001100014-spa","Salud global, diplomacia y el caso del &quot;pepino asesino&quot;","Bernardini-Zambrini, Diego A, Pedrosa, Fernando, Sotelo, Juan Manuel","Revista Panamericana de Salud Pública; 30(5); 501-502","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100014&lang=pt" 
"S1020-49892011001100001-spa","Continuo de conductas alimentarias de riesgo en adolescentes de México","Martínez, Martha Betzaida Altamirano, Lamotte, Barbara Vizmanos, Santoncini, Claudia Unikel","Revista Panamericana de Salud Pública; 30(5); 401-407","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100001&lang=pt" 
"S1020-49892011001100003-spa","Portfólios reflexivos: construindo competências para o trabalho no Sistema Único de Saúde","Cotta, Rosângela Minardi Mitre, Mendonça, Érica Toledo de, Costa, Glauce Dias da","Revista Panamericana de Salud Pública; 30(5); 415-421","Revista Panamericana de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100003&lang=pt" 
"S1020-49892011001100004-spa","Epidemiología genómica y paraparesia espástica tropical asociada a la infección por el virus linfotrópico humano de células T tipo 1","Salcedo-Cifuentes, Mercedes, Domínguez, Martha C, García-Vallejo, Felipe","Revista Panamericana de Salud Pública; 30(5); 422-430","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100004&lang=pt" 
"S1020-49892011001100006-spa","Rhodnius prolixus en Nicaragua: distribución geográfica, control y vigilancia entre 1998 y 2009","Yoshioka, Kota, Tercero, Doribell, Pérez, Byron, Lugo, Emperatriz","Revista Panamericana de Salud Pública; 30(5); 439-444","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100006&lang=pt" 
"S1020-49892011001100009-spa","Patrones de prescripción de antidepresivos en pacientes afiliados al Sistema General de Seguridad Social en Salud de Colombia","Machado-Alba, Jorge E, Plaza, Cristhian David Morales, Gómez, Mónica Johanna Solarte","Revista Panamericana de Salud Pública; 30(5); 461-468","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100009&lang=pt" 
"S1020-49892011001100010-spa","Diferenças regionais e custos dos procedimentos de fisioterapia no Sistema Único de Saúde do Brasil, 1995 a 2008","Castro, Alessandra Paiva de, Neves, Victor Ribeiro, Aciole, Giovanni Gurgel","Revista Panamericana de Salud Pública; 30(5); 469-476","Revista Panamericana de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100010&lang=pt" 
"S1020-49892011001100011-spa","Influence of mental disorders on school dropout in Mexico","Borges, Guilherme, Mora-Icaza, María Elena Medina, Benjet, Corina, Lee, Sing, Lane, Michael, Breslau, Joshua","Revista Panamericana de Salud Pública; 30(5); 477-483","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011001100011&lang=pt" 
"S0718-22282011000200001-chl","Introducción a la Sección Especial","Berger, Christian","Psykhe (Santiago); 20(2); 3-5","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200001&lang=pt" 
"S0718-22282011000200002-chl","Individualizando la Violencia Escolar: Análisis de Prácticas Discursivas en una Escuela Municipal de la Región de Valparaíso","López, Verónica, Carrasco, Claudia, Morales, Macarena, Ayala, Álvaro, López, Joedith, Karmy, Michelle","Psykhe (Santiago); 20(2); 7-23","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200002&lang=pt" 
"S0718-22282011000200003-chl","Percepción de Gravedad, Empatía y Disposición a Intervenir en Situaciones de Bullying Físico, Verbal y Relacional en Profesores de 5° a 8° Básico","Pérez, Verónica","Psykhe (Santiago); 20(2); 25-37","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200003&lang=pt" 
"S0718-22282011000200004-chl","Una Aproximación Relacional a la Violencia Escolar Entre Pares en Adolescentes Chilenos: Perspectiva Adolescente de los Factores Intervinientes","Potocnjak, Maritgen, Berger, Christian, Tomicic, Tatiana","Psykhe (Santiago); 20(2); 39-52","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200004&lang=pt" 
"S0718-22282011000200005-chl","Aggression and Pro-Sociability: Risk and Protective Dynamics in Popularity and Bullying Processes","de Oliveira Dias, Tatiane, Lisboa, Carolina, Koller, Silvia Helena, DeSousa, Diogo","Psykhe (Santiago); 20(2); 53-63","Psykhe (Santiago)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200005&lang=pt" 
"S0718-22282011000200006-chl","Efectividad de Estrategias de Prevención de Violencia Escolar: La Experiencia del Programa Recoleta en Buena","Varela, Jorge","Psykhe (Santiago); 20(2); 65-78","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200006&lang=pt" 
"S0718-22282011000200007-chl","Múltiples Perspectivas Sobre un Problema Complejo: Comentarios Sobre Cinco Investigaciones en Violencia Escolar","Chaux, Enrique","Psykhe (Santiago); 20(2); 79-86","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200007&lang=pt" 
"S0718-22282011000200008-chl","¿Es Despistado o Está Despistado?: Infiriendo la Estabilidad de los Rasgos Psicológicos","Alonqueo, Paula, Soto, Pilar","Psykhe (Santiago); 20(2); 87-100","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200008&lang=pt" 
"S0718-22282011000200009-chl","Homofilia, Selección e Influencia en un Estudio Longitudinal de Drogas en Población Escolar","Valenzuela, Eduardo, Ayala, Cristián","Psykhe (Santiago); 20(2); 101-114","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200009&lang=pt" 
"S0718-22282011000200010-chl","Taxonomía de Pacientes con Diabetes Tipo 2 Basada en sus Representaciones de Enfermedad","Letelier, Constanza J, Núñez, Daniel E, Rey, Ricardo J","Psykhe (Santiago); 20(2); 115-130","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200010&lang=pt" 
"S0718-22282011000200011-chl","Discurso y Pensamiento en el Aula Matemática Chilena","Preiss, David, Larraín, Antonia, Valenzuela, Susana","Psykhe (Santiago); 20(2); 131-146","Psykhe (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282011000200011&lang=pt" 
"S0004-27302011000800011-scl","Síndrome metabólica em crianças e adolescentes: dúvidas na terminologia, mas não nos riscos cardiometabólicos","Damiani, Durval, Kuba, Valesca Mansur, Cominato, Louise, Damiani, Daniel, Dichtchekenian, Vaê, Menezes Filho, Hamilton Cabral de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(8); 576-582","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000800011&lang=pt" 
"S0004-27302011000800001-scl","Endocrinologia pediátrica 2011","Spinola-Castro, Angela Maria, Longui, Carlos Alberto, Guerra-Júnior, Gil","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(8); 499-500","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000800001&lang=pt" 
"S0004-27302011000800002-scl","Aspectos clínicos e moleculares do hipogonadismo hipogonadotrófico isolado congênito","Tusset, Cintia, Trarbach, Éricka B., Silveira, Letícia Ferreira Gontijo, Beneduzzi, Daiane, Montenegro, Luciana, Latronico, Ana Claudia","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(8); 501-511","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000800002&lang=pt" 
"S0004-27302011000800003-scl","New perspectives in the diagnosis of pediatric male hypogonadism: the importance of AMH as a Sertoli cell marker","Grinspon, Romina P., Rey, Rodolfo A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(8); 512-519","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000800003&lang=pt" 
"S0004-27302011000800005-scl","Situação atual da triagem neonatal para hipotireoidismo congênito: críticas e perspectivas","Nascimento, Marilza Leal","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(8); 528-533","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000800005&lang=pt" 
