"S0044-59671985000200403-scl","Protótipo de um cata-àgua que gera 1 Kw de eletricidade.(*)","Harwood, John Harry","Acta Amazonica; 15(3-4); 403-412","Acta Amazonica","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59671985000200403&lang=pt" 
"S0036-46651985000500006-scl","Viscerocutaneous form of loxoscelism and erythrocyte glucose-6-phosphate deficiency","Barretto, Orlando C. O., Cardoso, João Luiz, De Cillo, Domingos","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 264-267","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500006&lang=pt" 
"S0036-46651985000500007-scl","Paracoccidioidomicose subaguda progressiva: tratamento de um doente com anfotericina B e nutrição parenteral","Pereira, Paulo Camara Marques, Barraviera, Benedito, Marcondes, Jussara, Leite, Celso Vieira Souza, Meira, Domingos Alves, Inoue, Tadasi, Morceli, José","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 268-273","Revista do Instituto de Medicina Tropical de São Paulo","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500007&lang=pt" 
"S0036-46651985000500008-scl","Caracterização de cepas de P. falciparum coletadas de pacientes recrudescentes","Rosário, Virgilio E. do, Couto, Álvaro A., Santos, Marco A., Souza, José Maria de","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 274-278","Revista do Instituto de Medicina Tropical de São Paulo","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500008&lang=pt" 
"S0036-46651985000500010-scl","Salmonelose associada à esquistossomose mansônica hépato-esplênica: ação do praziquantel","Shikanai-Yasuda, M. A., Carvalho, S. A. de, Yasuda, P. H., Del Negro, G., Shiroma, M., Amato Neto, V.","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 286-291","Revista do Instituto de Medicina Tropical de São Paulo","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500010&lang=pt" 
"S0036-46651985000500004-scl","Níveis de antitoxina tetânica em migrantes internos em São Paulo, Brasil","Basile, Maria Aparecida, Higashi, Hisako Gondo, Castilho, Euclides Ayres de, Meira, João Alves, Oliveira, Edison Paulo Tavares de, Silva, Guilherme Rodrigues da","Revista do Instituto de Medicina Tropical de São Paulo; 27(5); 249-257","Revista do Instituto de Medicina Tropical de São Paulo","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651985000500004&lang=pt" 
"S0034-89101985000500013-spa","","","Revista de Saúde Pública; 19(5); 493-496","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500013&lang=pt" 
"S0034-89101985000500007-spa","Vacina inativada contra gripe trivalente: estudo comparativo da resposta imunitária pelos métodos de inibição de hemaglutinação e da hemólise radial simples","Mancini, Dalva A. Portari, Nascimento, Elvira M. Mendes do, Tavares, Valéria Rosa, Lucchiari, Maria Auxiliadora, Prado, José Amaral, Soares, Murillo A.","Revista de Saúde Pública; 19(5); 438-443","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500007&lang=pt" 
"S0034-89101985000500001-spa","Varíola e erradicação?","Forattini, Oswaldo Paulo","Revista de Saúde Pública; 19(5); 385-388","Revista de Saúde Pública","Inglês, Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500001&lang=pt" 
"S0034-89101985000500012-spa","","","Revista de Saúde Pública; 19(5); 490-492","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500012&lang=pt" 
"S0034-89101985000500011-spa","Acidentes de motocicleta no município de São Paulo, SP (Brasil): 1. caracterização do acidente e da vítima","Koizumi, Maria Sumie","Revista de Saúde Pública; 19(5); 475-489","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500011&lang=pt" 
"S0034-89101985000500009-spa","A anemia nutricional entre gestantes atendidas em centros de saúde do Estado de São Paulo (Brasil)","Szarfarc, Sophia Cornbluth","Revista de Saúde Pública; 19(5); 450-457","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500009&lang=pt" 
"S0034-89101985000500006-spa","Variações nos níveis das células sangüíneas periféricas encontradas em Holochilus brasiliensis nanus Thomas, 1897, infectados com Schistosoma mansoni Sambon, 1907, próprio da Pré-Amazônia","Bastos, Othon de Carvalho, Silva, Sônia M. F., Leal, Grace Mary J. Pires, Bacelar Neto, João M.","Revista de Saúde Pública; 19(5); 431-437","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500006&lang=pt" 
"S0034-89101985000500004-spa","Intoxicação por chumbo e cádmio em trabalhadores de oficinas para reforma de baterias em Salvador, Brasil","Carvalho, Fernando Martins, Silvany-Neto, Annibal Muniz, Lima, Maria Engrácia Chaves, Tavares, Tania Mascarenhas, Alt, Friedrich","Revista de Saúde Pública; 19(5); 411-420","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500004&lang=pt" 
"S0034-89101985000500003-spa","Produtos de pesca e contaminantes químicos na água da Represa Billings, São Paulo (Brasil)","Rocha, Aristides Almeida, Pereira, Denise Navas, Pádua, Helcias Bernardo de","Revista de Saúde Pública; 19(5); 401-410","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500003&lang=pt" 
"S0034-89101985000500002-spa","O Manicômio Judiciário: saúde ou justiça?","Sá, Evelin Naked de Castro","Revista de Saúde Pública; 19(5); 389-400","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500002&lang=pt" 
"S0034-89101985000500002-scl","O Manicômio Judiciário: saúde ou justiça?","Sá, Evelin Naked de Castro","Revista de Saúde Pública; 19(5); 389-400","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500002&lang=pt" 
"S0034-89101985000500004-scl","Intoxicação por chumbo e cádmio em trabalhadores de oficinas para reforma de baterias em Salvador, Brasil","Carvalho, Fernando Martins, Silvany-Neto, Annibal Muniz, Lima, Maria Engrácia Chaves, Tavares, Tania Mascarenhas, Alt, Friedrich","Revista de Saúde Pública; 19(5); 411-420","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500004&lang=pt" 
"S0034-89101985000500010-scl","Avaliação do impacto da suplementação alimentar a gestantes no cotrole do baixo peso ao nascer no município de São Paulo, SP (Brasil)","Monteiro, Carlos Augusto, Benício, Maria Helena D&#039;Aquino, Lamonica, Isildinha Marques dos Reis, L&#039;Abbate, Solange, Stefanini, Maria Lúcia Rosa, Oshiro, Julieta Hitomi, Pires, Heloisa Bearzotti, Alves, Maria Cecília Goi Porto","Revista de Saúde Pública; 19(5); 458-474","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500010&lang=pt" 
"S0034-89101985000500011-scl","Acidentes de motocicleta no município de São Paulo, SP (Brasil): 1. caracterização do acidente e da vítima","Koizumi, Maria Sumie","Revista de Saúde Pública; 19(5); 475-489","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500011&lang=pt" 
"S0034-89101985000500006-scl","Variações nos níveis das células sangüíneas periféricas encontradas em Holochilus brasiliensis nanus Thomas, 1897, infectados com Schistosoma mansoni Sambon, 1907, próprio da Pré-Amazônia","Bastos, Othon de Carvalho, Silva, Sônia M. F., Leal, Grace Mary J. Pires, Bacelar Neto, João M.","Revista de Saúde Pública; 19(5); 431-437","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500006&lang=pt" 
"S0034-89101985000500003-scl","Produtos de pesca e contaminantes químicos na água da Represa Billings, São Paulo (Brasil)","Rocha, Aristides Almeida, Pereira, Denise Navas, Pádua, Helcias Bernardo de","Revista de Saúde Pública; 19(5); 401-410","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500003&lang=pt" 
"S0034-89101985000500010-spa","Avaliação do impacto da suplementação alimentar a gestantes no cotrole do baixo peso ao nascer no município de São Paulo, SP (Brasil)","Monteiro, Carlos Augusto, Benício, Maria Helena D&#039;Aquino, Lamonica, Isildinha Marques dos Reis, L&#039;Abbate, Solange, Stefanini, Maria Lúcia Rosa, Oshiro, Julieta Hitomi, Pires, Heloisa Bearzotti, Alves, Maria Cecília Goi Porto","Revista de Saúde Pública; 19(5); 458-474","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500010&lang=pt" 
"S0034-89101985000500001-scl","Varíola e erradicação?","Forattini, Oswaldo Paulo","Revista de Saúde Pública; 19(5); 385-388","Revista de Saúde Pública","Inglês, Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500001&lang=pt" 
"S0034-89101985000500013-scl","","","Revista de Saúde Pública; 19(5); 493-496","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500013&lang=pt" 
"S0034-89101985000500009-scl","A anemia nutricional entre gestantes atendidas em centros de saúde do Estado de São Paulo (Brasil)","Szarfarc, Sophia Cornbluth","Revista de Saúde Pública; 19(5); 450-457","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500009&lang=pt" 
"S0034-89101985000500007-scl","Vacina inativada contra gripe trivalente: estudo comparativo da resposta imunitária pelos métodos de inibição de hemaglutinação e da hemólise radial simples","Mancini, Dalva A. Portari, Nascimento, Elvira M. Mendes do, Tavares, Valéria Rosa, Lucchiari, Maria Auxiliadora, Prado, José Amaral, Soares, Murillo A.","Revista de Saúde Pública; 19(5); 438-443","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500007&lang=pt" 
"S0034-89101985000500012-scl","","","Revista de Saúde Pública; 19(5); 490-492","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500012&lang=pt" 
"S0034-89101985000500005-spa","Inibidores bacterianos no leite tipo &#039;&#039;B&quot; comercializado no município de São Paulo, SP (Brasil)","Martins, Jorge Luiz Seferin, Salas Martins, Ignez","Revista de Saúde Pública; 19(5); 421-430","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500005&lang=pt" 
"S0034-89101985000500005-scl","Inibidores bacterianos no leite tipo &#039;&#039;B&quot; comercializado no município de São Paulo, SP (Brasil)","Martins, Jorge Luiz Seferin, Salas Martins, Ignez","Revista de Saúde Pública; 19(5); 421-430","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500005&lang=pt" 
"S0034-89101985000500008-scl","Avaliação das condições de estocagem de vacinas vivas, atenuadas contra o sarampo, em postos de vacinação credenciados e em centros de saúde do Estado de São Paulo (Brasil)","Mendes, Inácio França, Pral, Michel Marie, Miyaki, Cosue, Gallina, Neuza Maria Frazatti, Petricevich, Vera Lucia, Fang, Francisco Liauw Woe, Tuchiya, Hiroko Nakahata, Ninomya, Tuyoshi, Rizzo, Edda de","Revista de Saúde Pública; 19(5); 444-449","Revista de Saúde Pública","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101985000500008&lang=pt" 
"S0034-89101985000500008-spa","Avaliação das condições de estocagem de vacinas vivas, atenuadas contra o sarampo, em postos de vacinação credenciados e em centros de saúde do Estado de São Paulo (Brasil)","Mendes, Inácio França, Pral, Michel Marie, Miyaki, Cosue, Gallina, Neuza Maria Frazatti, Petricevich, Vera Lucia, Fang, Francisco Liauw Woe, Tuchiya, Hiroko Nakahata, Ninomya, Tuyoshi, Rizzo, Edda de","Revista de Saúde Pública; 19(5); 444-449","Revista de Saúde Pública","Português","1985","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101985000500008&lang=pt" 
"S0370-41061985000500001-chl","Glomerulitis Inducida en Ratones Mediante Inmunocomplejos (1C): Efecto del Liquido Amniótico (LA) Sobre la Depuración de 1C y la Histopatología Renal","Cerda, Jorge, Urizar E, Rodrigo, Kaplan, John, Mizejewski, Gerald K, Simon, Robert J","Revista chilena de pediatría; 56(5); 303-315","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000500001&lang=pt" 
"S0370-41061985000500002-chl","Coagulación Intravascular Diseminada Inducida en la Rata","Urizar E, Rodrigo, Cerda, Jorge, Blumenstock A, F., Kaplan, John E, Simon J, Robert J","Revista chilena de pediatría; 56(5); 315-323","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000500002&lang=pt" 
"S0370-41061985000500003-chl","Maduración Ósea de Niños de 0 a 6 Anos. Muñeca y Mano: I Parte. Análisis Cuantitativo","Canals L, Mauricio, Valenzuela Y, Carlos, Vergara V, Pedro","Revista chilena de pediatría; 56(5); 325-328","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000500003&lang=pt" 
"S0370-41061985000500004-chl","Maduración Ósea de Niños de 0 a 6 Años. Muñeca y Mano: II. Parte. Análisis de Probitos para Huesos Aislados","Valenzuela, Carlos, Canals L, Mauricio, Vergara V, Pedro","Revista chilena de pediatría; 56(5); 329-333","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000500004&lang=pt" 
"S0370-41061985000500005-chl","Aprendizaje de la Lecto-Escritura Inicial como Factor Pronostico del Rendimiento Escolar Ulterior","Manterola A, Alejandro, Avendaño P, Patricio, Cotroneo K, Jaime, Avendano B, Alfredo, Valenzuela Y, Carlos","Revista chilena de pediatría; 56(5); 334-339","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000500005&lang=pt" 
"S0370-41061985000500006-chl","Estudio Comparativo Sobre la Actividad de Trimetoprim-Sulfametopirazina y Nitrofurantoina en Infecciones Urinaias del Nino.","González C, Eduardo, Carranza V, Claudio, Soto A, Carlos, Romero P, Patricio","Revista chilena de pediatría; 56(5); 341-344","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000500006&lang=pt" 
"S0370-41061985000500007-chl","Excreción de Calicrema Urinaria en Niños Sanos a Distintas Edades","Saieh A, Carlos, Valdes S, Gloria, Tobar C, Maricarmen, Chacon L, Cecilia, Croxato R, Hector","Revista chilena de pediatría; 56(5); 345-348","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000500007&lang=pt" 
"S0370-41061985000500008-chl","Síndrome de Pierre Robin, Nueva Modalidad de Tratamiento","Rivera G, Nelson, Núñez C, Alejandra","Revista chilena de pediatría; 56(5); 349-351","Revista chilena de pediatría","Espanhol","1985","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061985000500008&lang=pt" 
"S0074-02761985000300001-scl","Further experiments on susceptibility of Biomphalaria amazonica to Schistosoma mansoni","Paraense, W. Lobato, Corrêa, Lygia R.","Memórias do Instituto Oswaldo Cruz; 80(3); 259-262","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300001&lang=pt" 
"S0074-02761985000300002-scl","Estudo morfológico comparativo de ovos e ninfas de Triatoma maculata (Erichson, 1848) e Triatoma pseudomaculata Corrêa &amp; Espínola, 1964 (Hemiptera, Reduviidae, Triatominae)","Goncalves, Teresa Cristina Monte, Jurberg, José, Costa, Jane Margaret, Souza, Wanderley de","Memórias do Instituto Oswaldo Cruz; 80(3); 263-276","Memórias do Instituto Oswaldo Cruz","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300002&lang=pt" 
"S0074-02761985000300003-scl","Ectoparasitos de roedores da região urbana de Belo Horizonte, MG: III. Indices pulicidianos, anoplurianos e acarianos em Rattus Norvegicus norvegicus","Linardi, Pedro Marcos, Botelho, José Ramiro, Cunha, Horácio Capistrano","Memórias do Instituto Oswaldo Cruz; 80(3); 277-284","Memórias do Instituto Oswaldo Cruz","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300003&lang=pt" 
"S0074-02761985000300004-scl","Sobre a variação intra-específica em Triatoma dimidiata (Latreille) e Triatoma infestans (Klug) (Hemiptera, Reduviidae)","Lent, Herman, Jurberg, José","Memórias do Instituto Oswaldo Cruz; 80(3); 285-299","Memórias do Instituto Oswaldo Cruz","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300004&lang=pt" 
"S0074-02761985000300005-scl","Produção e padronização dos antígenos de Paracoccidioides brasiliensis (Pb), Histoplasma capsulatum (Hc) e Aspergillus fumigatus (Af) para uso no imunodiagnóstico: comparação entre as técnicas de imunodifusão e imunoeletroosmoforese","Ferreira-da-Cruz, Maria de Fátima, Galvão-Castro, Bernardo, Wanke, Bodo","Memórias do Instituto Oswaldo Cruz; 80(3); 301-305","Memórias do Instituto Oswaldo Cruz","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300005&lang=pt" 
"S0074-02761985000300006-scl","Taxonomic review of Lutzomyia walkeri (Newstead, 1914) [= Lutzomyia marajoensis (Damasceno &amp; Causey, 1944)] and the resurrection of Lutzomyia dubitans (Sherlock, 1962) (Diptera: Psychodidae)","Feliciangeli, M. Dora","Memórias do Instituto Oswaldo Cruz; 80(3); 307-311","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300006&lang=pt" 
"S0074-02761985000300007-scl","Biotipagem e resistotipagem para o traçado epidemiológico da origem fecal de Klebsiella pneumoniae em infecções urinárias","Pereira, José Augusto Adler, Suassuna, Italo","Memórias do Instituto Oswaldo Cruz; 80(3); 313-320","Memórias do Instituto Oswaldo Cruz","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300007&lang=pt" 
"S0074-02761985000300008-scl","Wyeomyia forcipenis, new species of mosquito (Diptera: Culicidae) from Rio de Janeiro, Brazil","Lourenço-de-Oliveira, Ricardo, Silva, Tereza Fernandes da","Memórias do Instituto Oswaldo Cruz; 80(3); 321-326","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300008&lang=pt" 
"S0074-02761985000300009-scl","Helminths parasites of freshwater fishes from Pirassununga, SP, Brazil","Kohn, A., Fernandes, B. M. M., Macedo, B., Abramson, B.","Memórias do Instituto Oswaldo Cruz; 80(3); 327-336","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300009&lang=pt" 
"S0074-02761985000300010-scl","The retained capacity of Lutzomya longipalpis (Lutz &amp; Neiva) to transmit Leishmania chagasi (Cunha &amp; Chagas) after eight years (64 generations in a closed laboratory colony","Gonçalves, M. de N. A., Ryan, L., Lainson, R., Shaw, J. J.","Memórias do Instituto Oswaldo Cruz; 80(3); 337-338","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300010&lang=pt" 
"S0074-02761985000300011-scl","Aspectos da ecologia dos flebótomos do Parque Nacional da Serra dos Orgãos, Rio de Janeiro: III. Freqüência horária (Diptera, Psychodidae, Phlebotominae)","Aguiar, Gustavo Marins de, Vilela, Maurício Luiz, Schuback, Pedro, Soucasaux, Thais, Azevedo, Alfredo Carlos R.","Memórias do Instituto Oswaldo Cruz; 80(3); 339-348","Memórias do Instituto Oswaldo Cruz","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300011&lang=pt" 
"S0074-02761985000300012-scl","Canine Visceral Leishmaniasis in Rio de Janeiro, Brazil: clinical, parasitological, therapeutical and epidemiological findings (1977-1983)","Marzochi, Mauro C. A., Coutinho, Sergio G., Souza, Wilson J. S. de, Toledo, Luciano M. de, Grimaldi Junior, Gabriel, Momen, Hooman, Pacheco, Raquel da S., Sabroza, Paulo C., Souza, Miguel A. de, Rangel Junior, Francisco B., Tramontano, Neide C.","Memórias do Instituto Oswaldo Cruz; 80(3); 349-357","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300012&lang=pt" 
"S0074-02761985000300013-scl","New morphological data on Opecoeloides pedicathedrae Travassos, Freitas &amp; Buhrnheim, 1966 (Digenea: Opecoelidae)","Fernandes, Berenice M. M., Kohn, Anna, Pinto, R. Magalhães","Memórias do Instituto Oswaldo Cruz; 80(3); 359-361","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300013&lang=pt" 
"S0074-02761985000300014-scl","The changing pattern of pathology due to Schistosoma mansoni infection","Andrade, Zilton A., Bina, José Carlos","Memórias do Instituto Oswaldo Cruz; 80(3); 363-366","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300014&lang=pt" 
"S0074-02761985000300015-scl","Presença do Plasmodium brasilianum em macacos capturados na área de enchimento do reservatório da usina hidrelétrica de Tucuruí, Pará","Arruda, Mércia Eliane de","Memórias do Instituto Oswaldo Cruz; 80(3); 367-369","Memórias do Instituto Oswaldo Cruz","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300015&lang=pt" 
"S0074-02761985000300016-scl","Flagellates in the Malpighian tubules of laboratory-bred Lutzomyia longipalpis fed on a hamster experimentally infected with Leishmania mexicana amazonensis","Rangel, Elizabeth Ferreira, Deane, Leonidas M., Grimaldi Filho, Gabriel, Souza, Nataly A. de, Wermelinger, Eduardo D., Barbosa, André F.","Memórias do Instituto Oswaldo Cruz; 80(3); 371-372","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300016&lang=pt" 
"S0074-02761985000300017-scl","Observations on the sandfly (Diptera: Psychodidae) fauna of Além Paraíba state of Minas Gerais, Brazil, and the isolation of a parasite of the Leishmania braziliensis complex from Psychodopygus hirsuta hirsuta","Rangel, Elizabeth F., Ryan, Lee, Lainson, Ralph, Shaw, Jeffrey J.","Memórias do Instituto Oswaldo Cruz; 80(3); 373-374","Memórias do Instituto Oswaldo Cruz","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761985000300017&lang=pt" 
"S0004-282X1985000300014-scl","Eosinofilorraquia em tumor maligno: apresentação de caso","Reis Filho, João Baptista dos, Zukerman, Eliova, Campos, Roberto","Arquivos de Neuro-Psiquiatria; 43(3); 322-325","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300014&lang=pt" 
"S0004-282X1985000300003-scl","Praziquantel in the cerebrospinal fluid in neurocysticercosis","Spina-França, A., Machado, L. R., Nobrega, J. P. S., Livramento, J. A., Diekmann, H. W., Groll, E., Rezende, G. L. de","Arquivos de Neuro-Psiquiatria; 43(3); 243-259","Arquivos de Neuro-Psiquiatria","Inglês","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300003&lang=pt" 
"S0004-282X1985000300007-scl","Deficiência muscular de carnitina: relato de 8 casos com estudo clínico, eletromiográfico, histoquímico e bioquímico muscular","Werneck, Lineu Cesar, Di Mauro, Salvatore","Arquivos de Neuro-Psiquiatria; 43(3); 281-295","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300007&lang=pt" 
"S0004-282X1985000300006-scl","Topodiagnóstico na paralisia facial periférica","Bento, Ricardo E., Vellutini, Eduardo A. S., Pahl, Felix H., Tedesco-Marchese, A. J., Formigoni, Gilberto S., Navarro, Hector C., Miniti, A.","Arquivos de Neuro-Psiquiatria; 43(3); 275-280","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300006&lang=pt" 
"S0004-282X1985000300002-scl","Degeneração hepatolenticular: avaliação crítica dos critérios diagnósticos em 95 casos","Barbosa, Egberto Reis, Scaff, Milberto, Comerlatti, Luiz Roberto, Canelas, Horacio Martins","Arquivos de Neuro-Psiquiatria; 43(3); 234-242","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300002&lang=pt" 
"S0004-282X1985000300011-scl","Panencefalite esclerosante subaguda em adulto: registro de um caso","Kouyoumdjian, João Aris","Arquivos de Neuro-Psiquiatria; 43(3); 312-315","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300011&lang=pt" 
"S0004-282X1985000300004-scl","Tratamento da doença de Meige com droga agonista de receptores GABA","Andrade, Luiz Augusto Franco de, Bertolucci, Paulo Henrique Ferreira","Arquivos de Neuro-Psiquiatria; 43(3); 260-266","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300004&lang=pt" 
"S0004-282X1985000300005-scl","ELISA (IgG e IgM) no LCR e soro na neurocisticercose em tratamento com praziquantel: comparação com reações de fixação do complemento e imunofluorescência","Livramento, J. A., Costa, Julia M., Machado, L. R., Nobrega, J. P. S., Spina-França, A.","Arquivos de Neuro-Psiquiatria; 43(3); 267-274","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300005&lang=pt" 
"S0004-282X1985000300008-scl","Sarcosporidiose muscular: registro de um caso","Kouyoumdjian, João Aris, Tognola, Waldir Antonio","Arquivos de Neuro-Psiquiatria; 43(3); 296-302","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300008&lang=pt" 
"S0004-282X1985000300009-scl","Coagulação intravascular disseminada e hematoma subdural: relato de caso","Cavalcanti, C. E., Jansen, E.","Arquivos de Neuro-Psiquiatria; 43(3); 303-307","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300009&lang=pt" 
"S0004-282X1985000300010-scl","Paralisia facial bilateral e diabete: registro de um caso","Fortes-Rêgo, J.","Arquivos de Neuro-Psiquiatria; 43(3); 308-311","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300010&lang=pt" 
"S0004-282X1985000300012-scl","Miastenia gravis infantil: relato de caso diagnosticado clinicamente","Lopes, J. Rodrigo, Fontenele, F. A. Silveira","Arquivos de Neuro-Psiquiatria; 43(3); 316-318","Arquivos de Neuro-Psiquiatria","Português","1985","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1985000300012&lang=pt" 
