"S0211-69952011000200016-esp","Factores de riesgo para desarrollar hernias abdominales en enfermos en diálisis peritoneal","Gracia Toledo, M., Borràs Sans, M., Gabarrell, A., Durán, J., Fernández Giráldez, E.","Nefrología (Madrid); 31(2); 218-219","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200016&lang=pt" 
"S0100-40422011000700030-scl","Atividade discursiva na formação de professores de química: a construção do diálogo coletivo","Machado Benite, Claudio R, Dias, Karla Ferreira, Pereira, Lidiane de L. S, Canavarro Benite, Anna M","Química Nova; 34(7); 1281-1287","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700030&lang=pt" 
"S0100-40422011000700032-scl","Importância da logística da via de síntese em Química Verde","Machado, Adélio A. S. C","Química Nova; 34(7); 1291-1297","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700032&lang=pt" 
"S0100-40422011000700024-scl","Do engenho à biorrefinaria: a usina de açúcar como empreendimento industrial para a geração de produtos bioquímicos e biocombustíveis","Rodrigues, José Augusto R","Química Nova; 34(7); 1242-1254","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000700024&lang=pt" 
"S1016-913X2011000100004-per","¿Es la exigencia kantiana de universalización un procedimiento suficiente para establecer contenidos morales-éticos?: Algunas consideraciones acerca de una respuesta negativa a esta pregunta","Marey, Macarena","Areté; 23(1); 79-108","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100004&lang=pt" 
"S1016-913X2011000100002-per","Intrusión pragmática y valor epistémico","Engel, Pascal","Areté; 23(1); 25-52","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100002&lang=pt" 
"S1016-913X2011000100001-per","El proyecto fichteano de un derecho penal independiente de la ética","Arrese Igor, Héctor O.","Areté; 23(1); 7-24","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100001&lang=pt" 
"S1016-913X2011000100008-per","Homenaje a Vicente Santuc S.J.: (1936-2011)","Alegría, Ciro","Areté; 23(1); 189-192","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100008&lang=pt" 
"S1016-913X2011000100009-per","María del Rosario Acosta López (comp.): Reconocimiento y diferencia. Idealismo alemán y hermenéutica: un retorno a las fuentes del debate contemporáneo, Bogotá: Siglo del Hombre Editores/Universidad de los Andes, 2010, 431 pp.","Giusti, Miguel","Areté; 23(1); 193-202","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100009&lang=pt" 
"S1016-913X2011000100010-per","Richard Kearney y Eileen Rizo-Patrón (eds.): Traversing the Heart. Journeys of the Inter-Religious Imagination, Leiden/Boston: Brill, 2010, 502 pp.","Zegarra, Raúl","Areté; 23(1); 203-211","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100010&lang=pt" 
"S1016-913X2011000100005-per","Recepciones pragmatistas de Martin Heidegger","Penelas, Federico","Areté; 23(1); 109-124","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100005&lang=pt" 
"S1016-913X2011000100003-per","Justicia social en clave de capacidades y reconocimiento","Fascioli, Ana","Areté; 23(1); 53-78","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100003&lang=pt" 
"S1016-913X2011000100007-per","De amore: Sócrates y Alcibíades en el Banquete de Platón","Rojas Parma, Lorena","Areté; 23(1); 159-188","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100007&lang=pt" 
"S1016-913X2011000100006-per","Eticidad democrática y lucha por el reconocimiento: una reconstrucción de la influencia de Hegel en la democracia deliberativa","Pereira, Gustavo","Areté; 23(1); 125-158","Areté","Espanhol","2011","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2011000100006&lang=pt" 
"S0185-26982011000100013-mex","Psicología del aprendizaje universitario. La formación en competencias","Marín Méndez, Dora Elena","Perfiles educativos; 33(131); 201-206","Perfiles educativos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982011000100013&lang=pt" 
"S0100-40422011000500001-scl","Química para um mundo melhor","Zucco, César","Química Nova; 34(5); 733-733","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500001&lang=pt" 
"S0100-40422011000500015-scl","Anxiolytic-like effects of erythrinian alkaloids from erythrina suberosa","Serrano, Maria Amélia Rodrigues, Batista, Andrea Nastri de Luca, Bolzani, Vanderlan da Silva, Santos, Luciana de Ávila, Nogueira, Paulo José de Campos, Nunes-de-Souza, Ricardo Luiz, Latif, Abdul, Arfan, Mohammad","Química Nova; 34(5); 808-811","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500015&lang=pt" 
"S0100-40422011000500014-scl","Preparative separation and purification of sesquiterpenoids from tussilago farfara l. by high-speed counter-current chromatography","Wang, Daijie, Fang, Lei, Wang, Xiao, Qiu, Jiying, Huang, Luqi","Química Nova; 34(5); 804-807","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500014&lang=pt" 
"S0100-40422011000500022-scl","Simultaneous spectrophotometric determination of lamivudine and zidovudine in fixed dose combinations using multivariate calibration","Grangeiro Jr., Severino, Albuquerque, Miracy M., Santana, Davi P., Pimentel, Maria Fernanda, Silva, Reniere H. da, Simões, Simone S.","Química Nova; 34(5); 859-863","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500022&lang=pt" 
"S0100-40422011000500023-scl","Construção de uma célula de gás de baixo custo para análise no infravermelho","Colati, Keroly Alaíde Pascoal, Santos, Reginaldo Bezerra dos, Zucolotto Júnior, Carlos Gilmar, Nunes Filho, Evaristo, Cunha, Alfredo Gonçalves","Química Nova; 34(5); 864-867","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500023&lang=pt" 
"S0100-40422011000500017-scl","Discriminação entre estádios de maturação e tipos de processamento de pós-colheita de cafés arábica por microextração em fase sólida e análise de componentes principais","Arruda, Neusa P., Hovell, Ana M. C., Rezende, Claudia M., Freitas, Suely P., Couri, Sonia, Bizzo, Humberto R.","Química Nova; 34(5); 819-824","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500017&lang=pt" 
"S0100-40422011000500028-scl","Estatística aplicada à química: dez dúvidas comuns","Passari, Livia Maria Zambrozi Garcia, Soares, Patricia Kaori, Bruns, Roy Edward, Scarminio, Ieda Spacino","Química Nova; 34(5); 888-892","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500028&lang=pt" 
"S0100-40422011000500027-scl","Development of a flotation-spectrophotometric method for determination of cetylpyridinium chloride in pharmaceutical products","Parham, Hooshang, Moradi, Nahid Pourreza and Darioshi","Química Nova; 34(5); 884-887","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500027&lang=pt" 
"S0100-40422011000500031-scl","A gestão do conhecimento aplicada à reciclagem de componentes automotivos através do tratamento das informações contidas em documentos de patentes","Santos, Adailson da Silva, Santos, Leila Costa de Souza, Souza, Raquel Costa de","Química Nova; 34(5); 905-909","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500031&lang=pt" 
"S1982-45132011000100001-scl","Editorial","Rodrigues, Silvio Carlos","Sociedade &amp; Natureza; 23(1); -","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100001&lang=pt" 
"S1982-45132011000100006-scl","Análise da sustentabilidade do turismo ecológico no município de Bonito, Mato Grosso do Sul na promoção do desenvolvimento regional","Camargo, Luan José Jorge, Camargo, Carolina Maria Jorge, Rondon, Eliazél Vieira, Queiroz, Héllen Prado Benevides, Santos, Selma Rocha dos, Favero, Silvio, Mercante, Mercedes Abid","Sociedade &amp; Natureza; 23(1); 65-75","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100006&lang=pt" 
"S1982-45132011000100014-scl","Proteção à natureza e identidade nacional no Brasil, anos 1920-1940","Azevedo, Carolina","Sociedade &amp; Natureza; 23(1); 163-164","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100014&lang=pt" 
"S1982-45132011000100013-scl","","Laruccia, Mauro Maia","Sociedade &amp; Natureza; 23(1); 161-162","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100013&lang=pt" 
"S0100-40422011000500002-scl","Spectrophotometric determination of famotidine using sulphonphthalein dyes","Basavaiah, Kanakapura, Zenita, Okram","Química Nova; 34(5); 735-742","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500002&lang=pt" 
"S0100-40422011000500003-scl","Mudas de ocotea puberula (lauraceae): identificação e monitoramento de alcaloides aporfinoides","Zanin, Sandra Maria Warumby, Miguel, Obdúlio Gomes, Montrucchio, Deise Prehs, Costa, Camila Klocker, Lagos, Jessé Boquett, Lordello, Ana Luísa Lacava","Química Nova; 34(5); 743-747","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500003&lang=pt" 
"S0100-40422011000500004-scl","Ocorrência de agrotóxicos em águas subterrâneas de áreas adjacentes a lavouras de arroz irrigado","Silva, Diecson Ruy Orsolin da, Avila, Luis Antonio de, Agostinetto, Dirceu, Bundt, Angela Da Cas, Primel, Ednei Gilberto, Caldas, Sergiane Souza","Química Nova; 34(5); 748-752","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500004&lang=pt" 
"S0100-40422011000500005-scl","Caracterização estrutural das substâncias húmicas aquáticas extraídas dos rios itapanhaú e ribeira de iguape","Goveia, Danielle, Rocha, Julio Cesar, Oliveira, Luciana Camargo de, Morais, Leandro Cardoso de, Campos, Valquiria de, Fraceto, Leonardo Fernandes, Rosa, André Henrique","Química Nova; 34(5); 753-758","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500005&lang=pt" 
"S0100-40422011000500006-scl","Diesel/biodiesel soot oxidation with ceo2 and ceo2-zro2-modified cordierites: a facile way of accounting for their catalytic ability in fuel combustion processes","Silva, Rodrigo F., DeOliveira, Edimar, Sousa Filho, Paulo C. de, Neri, Cláudio R., Serra, Osvaldo A.","Química Nova; 34(5); 759-763","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500006&lang=pt" 
"S0100-40422011000500007-scl","Adsorção do corante vermelho congo por derivados da o-carboximetilquitosana hidrofobicamente modificados","Debrassi, Aline, Largura, Maria Claudia Tonelli, Rodrigues, Clóvis Antonio","Química Nova; 34(5); 764-770","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500007&lang=pt" 
"S0100-40422011000500008-scl","Synthesis and biological activity of n-{5-(4-methylphenyl) diazenyl-4-phenyl-1, 3-thiazol-2-yl}benzamide derivatives","Prajapati, Ashishkumar Kantilal, Modi, Vishal Pankajkumar","Química Nova; 34(5); 771-774","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500008&lang=pt" 
"S0100-40422011000500009-scl","Estudos de biodegradação de óleo diesel por consórcio microbiano coletado em Porto Velho - RO, amazônia","Luz, Cleber C., Santos, Elisângela A., Santos, Maria Odaíse S., Mussy, Marília Y., Yamashita, Miyuki, Bastos, Wanderley R., Brucha, Gunther, Reis, Marlon M. Reis e Mariza G.","Química Nova; 34(5); 775-779","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500009&lang=pt" 
"S0100-40422011000500010-scl","Otimização e validação de método empregando quechers modificado e lc-esi-ms/ms para determinação de agrotóxicos em cebola","Rodrigues, Sherol Acosta, Caldas, Sergiane Souza, Furlong, Eliana Badiale, Primel, Ednei Gilberto, Zanella, Renato","Química Nova; 34(5); 780-786","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500010&lang=pt" 
"S0100-40422011000500011-scl","Efficient synthesis of sulfonamide derivatives on solid supports catalyzed using solvent-free and microwave-assisted methods","Camargo-Ordoñez, Argelia, Moreno-Reyes, Christian, Olazarán-Santibáñez, Fabián, Martínez-Hernández, Sheila, Bocanegra-García, Virgilio, Rivera, Gildardo","Química Nova; 34(5); 787-791","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500011&lang=pt" 
"S0100-40422011000500012-scl","Co2 na desidrogenação oxidativa do etilbenzeno utilizando catalisadores compostos de óxido de ferro e óxido de alumínio","Braga, Tiago Pinheiro, Pinheiro, Antônio Narcisio, Valentini, Antoninho","Química Nova; 34(5); 792-797","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500012&lang=pt" 
"S0100-40422011000500013-scl","Determination of polyphenol contents and antioxidant capacity of no-alcoholic red grape products (vitis labrusca) from conventional and organic crops","Machado, Michel Mansur, Montagner, Greice Franciele Feyh dos Santos, Boligon, Aline, Athayde, Margareth Linde, Rocha, Maria Izabel Ugalde Marques da, Lera, Juan Pablo Barrio, Belló, Caroline, Cruz, Ivana Beatrice Mânica da","Química Nova; 34(5); 798-803","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500013&lang=pt" 
"S0100-40422011000500016-scl","Série histórica da composição química de pilhas alcalinas e zinco-carbono fabricadas entre 1991 e 2009","Silva, Bruno Oliveira da, Câmara, Sílvio Carrielo, Afonso, Júlio Carlos, Neumanne, Reiner, Alcover Neto, Arnaldo","Química Nova; 34(5); 812-818","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500016&lang=pt" 
"S0100-40422011000500018-scl","Planejamento fatorial e superfície de resposta: otimização de um método voltamétrico para a determinação de ag(i) empregando um eletrodo de pasta de nanotubos de carbono","Vicentini, Fernando Campanhã, Figueiredo-Filho, Luiz Carlos Soares, Janegitz, Bruno C., Santiago, Aline, Pereira-Filho, Edenir Rodrigues, Fatibello-Filho, Orlando","Química Nova; 34(5); 825-830","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500018&lang=pt" 
"S0100-40422011000500019-scl","Aplicação de quitosana como suporte para a imobilização de enzimas de interesse industrial","Mendes, Adriano A., Oliveira, Pedro C. de, Castro, Heizir F. de, Giordano, Raquel de L. C.","Química Nova; 34(5); 831-840","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500019&lang=pt" 
"S0100-40422011000500020-scl","Cromatografia líquida capilar: estado da arte e aplicações","Silva, Raquel Gomes da Costa, Collins, Carol H., Bottoli, Carla Beatriz Grespan","Química Nova; 34(5); 841-849","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500020&lang=pt" 
"S0100-40422011000500025-scl","Identificação do carbamato de etila durante o armazenamento da cachaça em tonel de carvalho (quercus sp) e recipiente de vidro","Anjos, Jeancarlo Pereira dos, Cardoso, Maria das Graças, Saczk, Adelir Aparecida, Zacaroni, Lidiany Mendonça, Santiago, Wilder Douglas, Dórea, Haroldo Silveira, Machado, Ana Maria de Resende","Química Nova; 34(5); 874-878","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500025&lang=pt" 
"S0100-40422011000500026-scl","Determination of three ultraviolet filters in sunscreen formulations and from skin penetration studies by high-performance liquid chromatography","Vilela, Fernanda Maria Pinto, Fonseca, Yris Maria, Vicentini, Fabiana T. M. C., Fonseca, Maria José Vieira, Amaral, Maria da Penha Henriques do","Química Nova; 34(5); 879-883","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500026&lang=pt" 
"S0100-40422011000500029-scl","Percepção dos pós-graduandos em química da Universidade Federal de Minas Gerais sobre a própria formação docente","Quadros, Ana Luiza de, CarvalhoDa-Silva, Dayse, Silva, Fernando César, Andrade, Frank Pereira de, Aleme, Helga Gabriela, Oliveira, Sheila Rodrigues, Freitas-Silva, Gilson De, Tristão, Juliana Cristina, Santos, Leandro José","Química Nova; 34(5); 893-898","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500029&lang=pt" 
"S0100-40422011000500030-scl","A problematização das atividades experimentais na educação superior em química: uma pesquisa com produções textuais docentes","Gonçalves, Fábio Peres, Marques, Carlos Aberto","Química Nova; 34(5); 899-904","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500030&lang=pt" 
"S1982-45132011000100002-scl","Fluxos polares e o ritmo dos sistemas atmosféricos no nordeste do Estado de São Paulo","Armani, Gustavo, Galvani, Emerson","Sociedade &amp; Natureza; 23(1); 7-22","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100002&lang=pt" 
"S1982-45132011000100003-scl","Avaliação dos efeitos do pastoreio sobre a erosão em margens de canal fluvial em sistema de faxinal","Dias, Wolliver Anderson, Thomaz, Edivaldo Lopes","Sociedade &amp; Natureza; 23(1); 23-35","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100003&lang=pt" 
"S1982-45132011000100004-scl","A emergência de um novo saber geográfico: o retorno da ciência à filosofia","Silveira, Roberison Wittgeinstein Dias da, Vitte, Antônio Carlos","Sociedade &amp; Natureza; 23(1); 37-49","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100004&lang=pt" 
"S1982-45132011000100005-scl","Percepção social no programa de restauração de cursos d&#039;água urbanos em Belo Horizonte","Macedo, Diego Rodrigues, Magalhães Junior, Antonio Pereira","Sociedade &amp; Natureza; 23(1); 51-63","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100005&lang=pt" 
"S1982-45132011000100007-scl","A indústria de cimento no Brasil: origens, consolidação e internacionalização","Santos, Leandro Bruno","Sociedade &amp; Natureza; 23(1); 77-94","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100007&lang=pt" 
"S1982-45132011000100008-scl","Território e política: práxis invertidas e desafios da existência","Pereira, Mirlei Fachini Vicente","Sociedade &amp; Natureza; 23(1); 95-104","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100008&lang=pt" 
"S1982-45132011000100009-scl","Densidades do sistema financeiro: uso corporativo e desigualdades regionais do território brasileiro","Scherma, Ricardo Alberto, Kahil, Samira Peduti","Sociedade &amp; Natureza; 23(1); 105-113","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100009&lang=pt" 
"S1982-45132011000100010-scl","Território político: fundamento e fundação do estado","Cataia, Marcio Antonio","Sociedade &amp; Natureza; 23(1); 115-125","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100010&lang=pt" 
"S1982-45132011000100011-scl","Avaliação da qualidade ambiental urbana da bacia do Ribeirão do Lipa através de indicadores, Cuiabá/MT","Dias, Felipe de Almeida, Gomes, Luiz Airton, Alkmim, Jacqueline Kayser de","Sociedade &amp; Natureza; 23(1); 127-147","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100011&lang=pt" 
"S1982-45132011000100012-scl","Indicadores socioeconômicos e gestão ambiental nos municípios da Bacia Hidrográfica do Rio Apodi-Mossoró, RN","Carvalho, Rodrigo Guimarães de, Kelting, Fátima Maria Soares, Silva, Edson Vicente da","Sociedade &amp; Natureza; 23(1); 143-159","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000100012&lang=pt" 
"S0100-40422011000500021-scl","Electrocatalysis in wastewater treatment: recent mechanism advances","Martínez-Huitle, Carlos A., Andrade, Leonardo S.","Química Nova; 34(5); 850-858","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500021&lang=pt" 
"S0100-40422011000500024-scl","Validação computacional de métodos compostos no estudo de propriedades moleculares","Heerdt, Gabriel, Morgon, Nelson H.","Química Nova; 34(5); 868-873","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000500024&lang=pt" 
"S0104-530X2011000200002-scl","Relação entre montadoras e fornecedores: modelos teóricos e estudos de caso na indústria automobilística Brasileira","Vanalle, Rosangela Maria, Salles, José Antonio Arantes","Gestão &amp; Produção; 18(2); 237-250","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200002&lang=pt" 
"S0104-530X2011000200007-scl","A lógica financeira e o espaço do transporte aéreo comercial Brasileiro","Mundo Neto, Martin","Gestão &amp; Produção; 18(2); 311-324","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200007&lang=pt" 
"S0104-530X2011000200008-scl","Características das transações do etanol carburante entre distribuidoras e revendedores","Lopes, Maíra Bacha, Silva, Andrea Lago da, Paulillo, Luiz Fernando","Gestão &amp; Produção; 18(2); 325-336","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200008&lang=pt" 
"S0211-69952011000200024-esp","Brote lúpico durante la inducción con ciclofosfamida en la nefropatía lúpica proliferativa difusa","Heras, M., Saiz, A., Fernández-Reyes, M.J., Sánchez, R., Zurita, P., Urrego, C.","Nefrología (Madrid); 31(2); 231-233","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200024&lang=pt" 
"S0211-69952011000200005-esp","Calcificación vascular: tipos y mecanismos","Valdivielso, J.M.","Nefrología (Madrid); 31(2); 142-147","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200005&lang=pt" 
"S0211-69952011000200013-esp","Optimismo disposicional en pacientes en hemodiálisis y su influencia en el curso de la enfermedad","Morales García, A.I., Arenas Jiménez, M.D., Reig-Ferrer, A., Álvarez-Ude, F., Malek, T., Moledous, A., Gil, M.T., Cotilla, E.M.","Nefrología (Madrid); 31(2); 199-205","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200013&lang=pt" 
"S0211-69952011000200025-esp","Mieloma múltiple, hipercalcemia severa, insuficiencia renal aguda y fallo multiorgánico por calcinosis","Martínez Mateu, J.G., Losada González, G.P., Munar Vila, M.A., Uriol Rivera, M., Gómez Marqués, G., Tugores, A.C.","Nefrología (Madrid); 31(2); 233-234","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200025&lang=pt" 
"S0211-69952011000200021-esp","Hemodiálisis en intoxicación severa por etanol","Quispe Gonzales, J.O., Gómez Giralda, B., Ruiz-Zorrilla López, C., Acosta Ochoa, M.I., Ampuero Anachuri, K., Molina Miguel, A.","Nefrología (Madrid); 31(2); 226-227","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200021&lang=pt" 
"S0211-69952011000200030-esp","Resúmenes de las Reuniones Científicas de la Sociedad Castellano Astur Leonesa de Nefrología (SCALN)","","Nefrología (Madrid); 31(2); s3-s8","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200030&lang=pt" 
"S0211-69952011000200020-esp","A patient with acute renal failure and episcleritis: is there more than meets the eye?","Bernardo, A.P., Montalbán, J.M., Rocha, E.","Nefrología (Madrid); 31(2); 225-226","Nefrología (Madrid)","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200020&lang=pt" 
"S0211-69952011000200007-esp","Evolución de las plazas asignadas a nefrología en las convocatorias MIR (1985-2008)","Bernis Carro, C.","Nefrología (Madrid); 31(2); 155-161","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200007&lang=pt" 
"S0211-69952011000200003-esp","Poliquistosis renal autosómica dominante y hemoglobina con rasgo falciforme","Peces, R., Peces, C.","Nefrología (Madrid); 31(2); 134-136","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200003&lang=pt" 
"S0211-69952011000200001-esp","¿Qué podemos hacer para que la nefrología sea una especialidad más atractiva para los residentes?","Ortega Suárez, F.","Nefrología (Madrid); 31(2); 129-130","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200001&lang=pt" 
"S0211-69952011000200027-esp","Síndrome hemofagocítico reactivo a infección por citomegalovirus en paciente trasplantado renal","Bea Granell, S., Beneyto Castello, I., Ramos Escorihuela, D., Sánchez Plumed, J., Sánchez Pérez, P., Hernández-Jaras, J., Rivas, S.","Nefrología (Madrid); 31(2); 236-238","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200027&lang=pt" 
"S0211-69952011000200017-esp","Gestación con éxito en una paciente con insuficiencia renal crónica en programa de hemodiálisis","Furaz Czerpak, K.R., Puente García, A., Corchete Prats, E., Moreno, M.A., Martín Hernández, R.","Nefrología (Madrid); 31(2); 219-221","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200017&lang=pt" 
"S0211-69952011000200026-esp","Insuficiencia renal rápidamente progresiva como comienzo de una nefropatía IgA en un anciano","Heras, M., Saiz, A., Pardo, J., Fernández-Reyes, M.J., Sánchez, R., Álvarez-Ude, F.","Nefrología (Madrid); 31(2); 234-236","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200026&lang=pt" 
"S0211-69952011000200028-esp","Recuperación parcial de la función renal tras trasplante autólogo en paciente con enfermedad renal crónica y mieloma múltiple","Alarcón Jiménez, R.M. de, Roca Meroño, S., Álvarez Fernández, G.M., García Hernández, M.A., Navarro Parreño, M.J., Jimeno Griñó, C., Zarco Pedrinaci, E., Molina Núñez, M.","Nefrología (Madrid); 31(2); 238-240","Nefrología (Madrid)","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952011000200028&lang=pt" 
