"S0325-00752012000100001-arg","Compromiso, voluntad y respeto por los valores para iniciar un nuevo siglo","Cardigni, Gustavo","Archivos argentinos de pediatría; 110(1); 2-3","Archivos argentinos de pediatría","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752012000100001&lang=pt" 
"S0035-001X2012000100008-mex","On the centre of mass velocity in molecular dynamics simulations","Méndez-Maldonado, G.A., González-Melchor, M, Alejandre, J, Chapela, G.A.","Revista mexicana de física; 58(1); 55-60","Revista mexicana de física","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2012000100008&lang=pt" 
"S0035-001X2012000100009-mex","On singular lagrangians and Dirac&#039;s method","Cisneros-Parra, J.U.","Revista mexicana de física; 58(1); 61-68","Revista mexicana de física","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2012000100009&lang=pt" 
"S0185-33252012000100001-mex","Sintomatología depresiva leve y enfermedad depresiva","Natera, Guillermina, González-Forteza, Catalina","Salud mental; 35(1); 1-2","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100001&lang=pt" 
"S0185-33252012000100010-mex","&lt;&lt;Pa&#039; qué sirvo yo, mejor me muero&gt;&gt;: Hacia la construcción de la percepción de sintomatología depresiva en una comunidad indígena","Natera Rey, Guillermina, Callejas Pérez, Fransilvania, Barker, Scarlett, Little, Tariana V., Medina Aguilar, Perla","Salud mental; 35(1); 63-70","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100010&lang=pt" 
"S0185-33252012000100011-mex","Frecuencia de los síntomas depresivos entre adultos mayores de la Ciudad de México","Sánchez-García, Sergio, Juárez-Cedillo, Teresa, Gallegos-Carrillo, Katia, Gallo, Joseph J., Wagner, Fernando A., García-Peña, Carmen","Salud mental; 35(1); 71-77","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100011&lang=pt" 
"S0185-33252012000100012-mex","Carta al editor: &lt;&lt;Miedo vital&gt;&gt;. Propuesta de un nuevo constructo de análisis psiquiátrico","Gordillo León, Fernando, Mestas Hernández, Lilia","Salud mental; 35(1); 79-80","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100012&lang=pt" 
"S0185-33252012000100013-mex","Autoevaluación","Heinze, Gerhard","Salud mental; 35(1); 81-82","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100013&lang=pt" 
"S0185-33252012000100002-mex","Enfocando la depresión como problema de salud pública en México","Wagner, Fernando A., González-Forteza, Catalina, Sánchez-García, Sergio, García-Peña, Carmen, Gallo, Joseph J.","Salud mental; 35(1); 3-11","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100002&lang=pt" 
"S0185-33252012000100003-mex","Escala de Depresión del Centro de Estudios Epidemiológicos (CES-D) en México: análisis bibliométrico","González-Forteza, Catalina, Wagner Echeagaray, Fernando A., Jiménez Tapia, Alberto","Salud mental; 35(1); 13-20","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100003&lang=pt" 
"S0185-33252012000100004-mex","Aplicación del análisis estadístico de datos censurados para el manejo de respuestas incompletas en la escala CES-D","Bojorquez-Chapela, Ietza Rocío, Trejo Valdivia, Belem, Salgado de Snyder, V. Nelly","Salud mental; 35(1); 21-27","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100004&lang=pt" 
"S0185-33252012000100005-mex","Prácticas parentales y sintomatología depresiva en adolescentes","Andrade Palos, Patricia, Betancourt Ocampo, Diana, Vallejo Casarín, Alma, Celis Ochoa, Beatriz Segura, Rojas Rivera, Rosa María","Salud mental; 35(1); 29-36","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100005&lang=pt" 
"S0185-33252012000100006-mex","Depresión en adolescentes: El papel de los sucesos vitales estresantes","Veytia López, Marcela, González Arratia López Fuentes, Norma Ivonne, Andrade Palos, Patricia, Oudhof, Hans","Salud mental; 35(1); 37-43","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100006&lang=pt" 
"S0185-33252012000100007-mex","Depresión y comportamiento suicida en estudiantes de educación media superior en Sonora","Cubillas Rodríguez, María José, Román Pérez, Rosario, Abril Valdez, Elba, Galaviz Barreras, Ana Lourdes","Salud mental; 35(1); 45-50","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100007&lang=pt" 
"S0185-33252012000100008-mex","Depresión y consumo de alcohol y tabaco en estudiantes de bachillerato y licenciatura","González-González, Alejandro, Juárez García, Francisco, Solís Torres, Cuauhtémoc, González-Forteza, Catalina, Jiménez Tapia, Alberto, Medina-Mora, María Elena, Fernández-Varela Mejía, Héctor","Salud mental; 35(1); 51-55","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100008&lang=pt" 
"S0185-33252012000100009-mex","Detección de depresión en mujeres embarazadas mexicanas con la CES-D","Lara, Ma. Asunción, Navarrete, Laura","Salud mental; 35(1); 57-62","Salud mental","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252012000100009&lang=pt" 
"S0718-40262012000100001-chl","Edad y Cirugía: Tecnología y Humanismo. ¿Qué lugar le adjudicamos a la ética?","Durand Figueroa, Luis","Revista chilena de cirugía; 64(1); 11-12","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100001&lang=pt" 
"S0718-40262012000100002-chl","Torsión de la anastomosis ileorrectal posterior a una colectomía total por vía laparoscópica","Caselli M, Gino, Besa C, Cecilia, Pinedo M, George","Revista chilena de cirugía; 64(1); 13-14","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100002&lang=pt" 
"S0718-40262012000100004-chl","Histología del anillo inguinal interno en pacientes con hernia inguinal indirecta: serie de casos observacional y descriptiva","Barría M, Carlos, Ayala S, Patricio, Cortés, Víctor J, Jaramillo R, Luis, Contreras G, Mario A, Larraín T, Cristóbal, Tapia P, Rodrigo, Cruces B, Karina S","Revista chilena de cirugía; 64(1); 19-24","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100004&lang=pt" 
"S0718-40262012000100006-chl","Empiema pleural en 343 casos con tratamiento quirúrgico: características, resultados inmediatos y factores asociados a morbilidad y mortalidad","González L, Roberto, Prats M, Rafael, Lazo P, David, Jadue T, Andrés, Mordojovich R, Gerardo, Santolaya C, Raimundo, Rodríguez D, Patricio","Revista chilena de cirugía; 64(1); 32-39","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100006&lang=pt" 
"S0718-40262012000100007-chl","Reconstrucción mamaria con colgajo TRAM pediculado","Ibáñez R, Mauricio, Ibáñez R, Gladys, Pereira C, Nicolás, Mandiola B, Carlos, Andino N, Romina","Revista chilena de cirugía; 64(1); 40-45","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100007&lang=pt" 
"S0718-40262012000100008-chl","Tratamiento quirúrgico de la acalasia esofágica: Experiencia en 328 pacientes","Csendes J, Attila, Braghetto M, Italo, Burdiles P, Patricio, Korn B, Owen, Salas F, Juan E","Revista chilena de cirugía; 64(1); 46-51","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100008&lang=pt" 
"S0718-40262012000100009-chl","Filtraciones en bypass gástrico resectivo por laparotomía en obesidad mórbida","Burgos L, Ana María","Revista chilena de cirugía; 64(1); 52-62","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100009&lang=pt" 
"S0718-40262012000100010-chl","Resultados precoces de la cirugía electiva del cáncer de colon en mayores de 75 años","Barrera E, Alejandro, Bannura C, Guillermo, Illanes F, Felipe, Esperguel G, Carlos, Melo L, Carlos","Revista chilena de cirugía; 64(1); 63-67","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100010&lang=pt" 
"S0718-40262012000100011-chl","Hematoma intramural esofágico","Lombardi A, Juan J, González M, Ignacio, Valdivieso A, Javiera, Correa L, Ismael, Heredia P, Carolina","Revista chilena de cirugía; 64(1); 68-71","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100011&lang=pt" 
"S0718-40262012000100013-chl","Invaginación apendicular","Suazo L, Cristóbal, Burdiles P, Patricio, Larach K, Andrés","Revista chilena de cirugía; 64(1); 76-78","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100013&lang=pt" 
"S0718-40262012000100014-chl","Quiste epidermoide del ciego","Yamanaka, Wataru, Llamosas B, Fernando, Adorno R, Hugo","Revista chilena de cirugía; 64(1); 79-82","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100014&lang=pt" 
"S0718-40262012000100016-chl","Cirugía robótica","Castillo C, Octavio A, Vidal M, Ivar","Revista chilena de cirugía; 64(1); 88-91","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100016&lang=pt" 
"S0718-40262012000100017-chl","Respuestas inflamatorias y de estimulación tumoral después de sigmoidectomía laparoscópica","Bannura C, Guillermo","Revista chilena de cirugía; 64(1); 92-93","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100017&lang=pt" 
"S0718-40262012000100018-chl","Lesiones quísticas del páncreas: cambios en la presentación y manejo en 1.424 pacientes manejados en una sola institución","Espinoza G, Ricardo","Revista chilena de cirugía; 64(1); 92-93","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100018&lang=pt" 
"S0718-40262012000100019-chl","CARTA AL EDITOR","Valdés E, Francisco","Revista chilena de cirugía; 64(1); 94-94","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100019&lang=pt" 
"S0103-50532012000200004-scl","Refining of buriti oil (Mauritia flexuosa) originated from the Brazilian Cerrado: physicochemical, thermal-oxidative and nutritional implications","Aquino, Jailane de Souza, Pessoa, Débora C. N. de Pontes, Araújo, Kassandra de Lourdes G. V., Epaminondas, Poliana S., Schuler, Alexandre Ricardo P., Souza, Antônio G. de, Stamford, Tânia Lúcia M.","Journal of the Brazilian Chemical Society; 23(2); 212-219","Journal of the Brazilian Chemical Society","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532012000200004&lang=pt" 
"S0718-40262012000100005-chl","Manejo quirúrgico del incidentaloma suprarrenal","Gac E, Patricio, Cabané T, Patricio, Jans B, Jaime, Marambio G, Andrés, Díaz B, Mauricio, Araya Q, Verónica, Avillo C, Víctor","Revista chilena de cirugía; 64(1); 25-31","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100005&lang=pt" 
"S0718-40262012000100012-chl","Condrosarcoma tóraco-abdominal","Fuenzalida S, Felipe, Espinoza G, Juan Pablo, Charles C, Roberto, Carrasco A, Gonzalo, Espinoza G, Ricardo","Revista chilena de cirugía; 64(1); 72-75","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100012&lang=pt" 
"S0718-40262012000100015-chl","Reganancia de peso después de la cirugía bariátrica","Papapietro V, Karin","Revista chilena de cirugía; 64(1); 83-87","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100015&lang=pt" 
"S0718-40262012000100003-chl","Ligadura de la arteria coronaria descendente anterior izquierda en ratas: Técnica quirúrgica","Olivares R, Gabriel, Morán V, Sergio, Palacios M, Cristian, Apablaza E, Felipe, Godoy J, Iván, Zalaquett S, Ricardo, Ocaranza J, María Paz","Revista chilena de cirugía; 64(1); 15-18","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100003&lang=pt" 
"S0718-40262012000100020-chl","CRÓNICA","","Revista chilena de cirugía; 64(1); 95-96","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000100020&lang=pt" 
"S1665-64232012000100001-mex","ModusXXI: An Atonal Melody Generator for Ear Training, Based on Lars Edlund&#039;S Modus Novus Methodology","Meave, A., Orduña, F.","Journal of applied research and technology; 10(1); 05-13","Journal of applied research and technology","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232012000100001&lang=pt" 
"S1665-64232012000100002-mex","Photoacoustic Tomography System","Martínez-Ramírez, J. D., Quispe-Siccha, R., García-Segundo, C., González, F. J., Espinosa-Luna, R., Gutiérrez-Juárez, G.","Journal of applied research and technology; 10(1); 14-19","Journal of applied research and technology","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232012000100002&lang=pt" 
"S1665-64232012000100003-mex","Experimental Results of the Superluminescent Fiber Laser Sources for Fiber Optic Sensors","Pinzón-Escobar, E. F., Sandoval-Romero, G. E.","Journal of applied research and technology; 10(1); 20-27","Journal of applied research and technology","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232012000100003&lang=pt" 
"S1665-64232012000100004-mex","A Wavelet Approach to Estimate The Quality of Ground Parts","Rubio, E., Jáuregui-Correa, J.C.","Journal of applied research and technology; 10(1); 28-37","Journal of applied research and technology","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232012000100004&lang=pt" 
"S1665-64232012000100005-mex","Natural Pigment-Based Dye-Sensitized Solar Cells","Hernández-Martínez, A.R., Estevez, M., Vargas, S., Quintanilla, F., Rodríguez, R.","Journal of applied research and technology; 10(1); 38-47","Journal of applied research and technology","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232012000100005&lang=pt" 
"S1665-64232012000100006-mex","Design of Beam-Forming Networks for Multibeam Antenna Arrays Using Coherently Radiating Periodic Structures","Arce, A., Covarrubias, D.H., Panduro, M.A., Garza, L.A.","Journal of applied research and technology; 10(1); 48-56","Journal of applied research and technology","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232012000100006&lang=pt" 
"S1665-64232012000100007-mex","Determination of Phase Transition by Principal Component Analysis Applied to Raman Spectra of Polycristalline BATIO3 at Low and High Temperature","Mejía-Uriarte, E.V., Sato-Berrú, R.Y., Navarrete, M., Kolokoltsev, O., Saniger, J. M.","Journal of applied research and technology; 10(1); 57-62","Journal of applied research and technology","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232012000100007&lang=pt" 
"S1665-64232012000100008-mex","Implementation of Polyvynil-Alcohol Mixed With Nano-Particles as a Near Representation of Biological Tissue: Ultrasonic and PhotoThermal Study","Quispe-Siccha, R. M., Reyes-Ramírez, B., García-Segundo, C., Hevia-Montiel, N., Arámbula-Cosío, F., Sato-Berrú, R., Flores-Flores, J. O.","Journal of applied research and technology; 10(1); 63-72","Journal of applied research and technology","Inglês","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232012000100008&lang=pt" 
"S1983-41952012000100003-scl","Tubos de concreto reforçado com fibras de aço. Parte 2: modelo numérico para simular o ensaio de compressão diametral","Fuente, A. de le, Figueiredo, A. D. de, Aguado, A., Molins, C., Chama Neto, P. J.","Revista IBRACON de Estruturas e Materiais; 5(1); 12-25","Revista IBRACON de Estruturas e Materiais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952012000100003&lang=pt" 
"S1983-41952012000100001-scl","","Campos Filho, Américo, Sousa, José Luiz Antunes de Oliveira e, Silva Filho, Luiz Carlos Pinto da, Toledo Filho, Romildo Dias","Revista IBRACON de Estruturas e Materiais; 5(1); I-I","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952012000100001&lang=pt" 
"S1983-41952012000100002-scl","Steel fiber reinforced concrete pipes: part 1: technological analysis of the mechanical behavior","Figueiredo, A. D. de, Fuente, A. de la, Aguado, A., Molins, C., Chama Neto, P. J.","Revista IBRACON de Estruturas e Materiais; 5(1); 1-11","Revista IBRACON de Estruturas e Materiais","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952012000100002&lang=pt" 
"S1983-41952012000100004-scl","Simplified damage models applied in the numerical analysis of reinforced concrete structures","Pituba, J. J. C., Lacerda, M. M. S.","Revista IBRACON de Estruturas e Materiais; 5(1); 26-37","Revista IBRACON de Estruturas e Materiais","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952012000100004&lang=pt" 
"S1983-41952012000100005-scl","Cement-base bearing pads mortar for connections in the precast concrete: study of surface roughness","Debs, M. K. El, Bellucio, E.K.","Revista IBRACON de Estruturas e Materiais; 5(1); 39-67","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952012000100005&lang=pt" 
"S1983-41952012000100006-scl","The influence of low temperature on the evolution of concrete strength","Cecconello, V., Tutikian, B.","Revista IBRACON de Estruturas e Materiais; 5(1); 68-83","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952012000100006&lang=pt" 
"S1983-41952012000100007-scl","Reliability of buildings in service limit state for maximum horizontal displacements","Corelhano, A. G. B., Corrêa, M. R. S., Beck, A. T.","Revista IBRACON de Estruturas e Materiais; 5(1); 85-103","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952012000100007&lang=pt" 
"S1983-41952012000100008-scl","A variable limit for the instability parameter of wall-frame or core-frame bracing structures","Ellwanger, R. J.","Revista IBRACON de Estruturas e Materiais; 5(1); 104-119","Revista IBRACON de Estruturas e Materiais","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-41952012000100008&lang=pt" 
"S0074-02762012000100006-scl","Genetic diversity of Leishmania infantum field populations from Brazil","Segatto, Marcela, Ribeiro, Lucas Secchim, Costa, Dorcas Lamounier, Costa, Carlos Henrique Nery, Oliveira, Márcia Rosa de, Carvalho, Sílvio Fernando Guimarães, Macedo, Andréa Mara, Valadares, Helder Magno Silva, Dietze, Reynaldo, Brito, Cristiana Ferreira Alves de, Lemos, Elenice Moreira","Memórias do Instituto Oswaldo Cruz; 107(1); 39-47","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000100006&lang=pt" 
"S0074-02762012000100016-scl","DNA multigene sequencing of topotypic specimens of the fascioliasis vector Lymnaea diaphana and phylogenetic analysis of the genus Pectinidens (Gastropoda)","Bargues, Maria Dolores, Mera y Sierra, Roberto Luis, Artigas, Patricio, Mas-Coma, Santiago","Memórias do Instituto Oswaldo Cruz; 107(1); 111-124","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000100016&lang=pt" 
"S0034-98872012000200013-chl","Taquicardiomiopatía, causa reversible de insuficiencia cardiaca: caso clínico","Meyer, Lital, Concepción, Roberto, Zamorano, Nibaldo, Armstrong, Macarena, Castro, Leonardo, Mujica, Maximiliano, Asenjo, Rene","Revista médica de Chile; 140(2); 231-235","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200013&lang=pt" 
"S0034-98872012000200014-chl","Linfoma marginal del bazo asociado a acidosis láctica tipo B: Caso clínico","Vega, Jorge, Rodríguez, María de los Ángeles, Peña, Armando, Vásquez, Alejadro","Revista médica de Chile; 140(2); 236-242","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200014&lang=pt" 
"S0034-98872012000200015-chl","Linfoma relacionado a infección por virus de la inmunodeficiencia humana en un hospital público de Santiago, Chile","Cabrera, María Elena, Silva, Guillermo, Soto, Andrés, Roselló, Rodrigo, Castro, Constanza, Martínez, Virginia, Ballesteros, Juan, Blamey, Rodrigo, Garreaud, Claudia","Revista médica de Chile; 140(2); 243-250","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200015&lang=pt" 
"S0034-98872012000200016-chl","Folatos y riesgo de cáncer de mama: revisión sistemática","Castillo-L, Cecilia, Tur, Josep A, Uauy, Ricardo","Revista médica de Chile; 140(2); 251-260","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200016&lang=pt" 
"S0034-98872012000200017-chl","Eutanasia, suicidio asistido y principio del doble efecto: Réplica al profesor Rodolfo Figueroa","Miranda M, Alejandro","Revista médica de Chile; 140(2); 261-265","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200017&lang=pt" 
"S0034-98872012000200019-chl","Camptocormia: de lo psicogénico a lo orgánico, como etiología de una sorprendente alteración postural y de la marcha","Miranda C, Marcelo","Revista médica de Chile; 140(2); 271-272","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200019&lang=pt" 
"S0034-98872012000200020-chl","Predictive value of Gram staining of low respiratory tract secretions paired to routine culture","Wang, Ming-yi, Ye, Xiao-tao, Xin, Xiao-wen","Revista médica de Chile; 140(2); 273-274","Revista médica de Chile","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200020&lang=pt" 
"S0034-98872012000200010-chl","Trastornos neurológicos en niños con síndrome de Down","Gaete, Beatriz, Mellado, Cecilia, Hernández, Marta","Revista médica de Chile; 140(2); 214-218","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200010&lang=pt" 
"S0034-98872012000200004-chl","Evolución clínica de pacientes chilenos con tirosinemia tipo I tratados con 2-(2-nitro-4-trifluorometilbenzoil)-1,3-ciclohexanediona (NTBC)","Raimann, Erna, Cornejo, Verónica, Arias, Carolina, Cabello, Juan Francisco, Castro, Gabriela, Fernández, Eloina, de la Parra, Alicia","Revista médica de Chile; 140(2); 169-175","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200004&lang=pt" 
"S0034-98872012000200003-chl","Identificación clínica y patológica de las diversas formas de la enfermedad de Creutzfeldt Jakob en Chile","Cartier R, Luis, Quiroz Z, Gonzalo, Leiva H, Marcelo, Vergara R, Carmen","Revista médica de Chile; 140(2); 161-168","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200003&lang=pt" 
"S0034-98872012000200018-chl","El financiamiento de las revistas médicas","Reyes B, Humberto","Revista médica de Chile; 140(2); 266-270","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200018&lang=pt" 
"S0034-98872012000200009-chl","Duración de las licencias médicas FONASA por trastornos mentales y del comportamiento","Miranda H, Gonzalo, Alvarado O, Sergio, Kaufman, Jay S","Revista médica de Chile; 140(2); 207-213","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200009&lang=pt" 
"S0034-98872012000200001-chl","Taquicardia postural ortostática en 15 pacientes: disautonomía compleja","Jiménez-Cohl, Pedro, Earle M, Nicholas, González R, Beltrán, Thieck J, Elfride","Revista médica de Chile; 140(2); 145-152","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200001&lang=pt" 
"S0034-98872012000200002-chl","Daño arterial asociado a la enfermedad renal crónica: evaluación mediante técnicas de laboratorio no invasivo en pacientes hemodializados","Espinoza, Francisco, Kunstmann, Sonia, Urzúa, Alvaro, Michea, Luis, Marusic, Elisa T, Vukusich, Antonio","Revista médica de Chile; 140(2); 153-160","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200002&lang=pt" 
"S0034-98872012000200005-chl","Relación médico-paciente en la Pontificia Universidad Católica de Chile: evaluación de una escala de medición","Rodríguez, Ángel, Mardones, Francisco, Villarroel, Luis","Revista médica de Chile; 140(2); 176-183","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200005&lang=pt" 
"S0034-98872012000200006-chl","Consumo de sustancias y síntomas depresivos en escolares de liceos municipales de Santiago","Rojas, Graciela, Gaete, Jorge, Guajardo, Viviana, Martínez, Vania, Barroilhet, Sergio, Meneses, Juan, Fritsch, Rosemarie, Araya, Ricardo","Revista médica de Chile; 140(2); 184-191","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200006&lang=pt" 
"S0034-98872012000200007-chl","Pain from intramuscular vaccine injection in adults","Sahngun Nahm, Francis, Bok Lee, Pyung, Young Park, Soo, Chul Kim, Yong, Chul Lee, Sang, Yong Shin, Hwa, Joong Lee, Chul","Revista médica de Chile; 140(2); 192-197","Revista médica de Chile","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200007&lang=pt" 
"S0034-98872012000200008-chl","Asociación entre tatuajes, perforaciones y conductas de riesgo en adolescentes","Cossio T, María Laura, Giesen F, Laura, Araya, Gabriela, Pérez-Cotapos S, María Luisa","Revista médica de Chile; 140(2); 198-206","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200008&lang=pt" 
"S0034-98872012000200011-chl","Hipotermia intravascular prolongada en un paciente con hipertensión endocraneana refractaria","Rovegno, Maximiliano, Valenzuela, José Luis, Mellado, Patricio, Andresen, Max","Revista médica de Chile; 140(2); 219-224","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200011&lang=pt" 
"S0034-98872012000200012-chl","Linfoma intravascular de células B grandes: hallazgos clínicos y morfológicos en un caso con desenlace fatal","Tapia E, Oscar, Jiménez P, Paula","Revista médica de Chile; 140(2); 225-230","Revista médica de Chile","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872012000200012&lang=pt" 
"S0871-34132012000100006-prt","Novos Caminhos para a Educação em Saúde","Oliveira, Manuel Cardoso de, Carneiro, Filipa","Arquivos de Medicina; 26(1); 45-47","Arquivos de Medicina","Português","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132012000100006&lang=pt" 
