"S0102-69092001000200006-scl","Revisitando o messianismo no Brasil e profetizando seu futuro","Negrão, Lísias Nogueira","Revista Brasileira de Ciências Sociais; 16(46); 119-129","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000200006&lang=pt" 
"S1516-44462001000200002-scl","Clozapina, esquizofrenia refratária e evidências","Elkis, Helio","Revista Brasileira de Psiquiatria; 23(2); 59-60","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200002&lang=pt" 
"S1516-44462001000200001-scl","Clozapine of treatment resistant-schizophrenia: what are the actual advances?","Bressan, Rodrigo A, Pilowsky, Lyn S, Busatto Filho, Geraldo","Revista Brasileira de Psiquiatria; 23(2); 57-58","Revista Brasileira de Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200001&lang=pt" 
"S1516-44462001000200009-scl","A review of the new minimally invasive brain stimulation techniques in psychiatry","Chae, Jeong-Ho, Li, Xingbao, Nahas, Ziad, Kozel, F. Andrew, George, Mark S.","Revista Brasileira de Psiquiatria; 23(2); 100-109","Revista Brasileira de Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200009&lang=pt" 
"S1516-44462001000200011-scl","Posturas ideológicas contrastan con las respuestas científicas a las necesidades de salud mental de las poblaciones del Brasil y de las Américas","Levav, Itzhak, Gentil, Valentim","Revista Brasileira de Psiquiatria; 23(2); 117-118","Revista Brasileira de Psiquiatria","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000200011&lang=pt" 
"S1516-35982001000400026-scl","Consumo e digestibilidade aparente dos nutrientes da silagem de milho e dos fenos de alfafa e de capim-coastcross, em ovinos","Moreira, Andréia Luciane, Pereira, Odilon Gomes, Garcia, Rasmo, Valadares Filho, Sebastião de Campos, Campos, José Maurício de Souza, Moraes, Salete Alves de, Zervoudakis, Joanis Tilemahos","Revista Brasileira de Zootecnia; 30(3); 1099-1105","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400026&lang=pt" 
"S1516-35982001000400006-scl","Níveis de feno de alfafa e forma física da ração no desempenho de cordeiros em creep feeding","Neres, Marcela Abbado, Garcia, Cledson Augusto, Monteiro, Alda Lúcia Gomes, Costa, Ciniro, Silveira, Antônio Carlos, Rosa, Guilherme Jordão Magalhães","Revista Brasileira de Zootecnia; 30(3); 941-947","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400006&lang=pt" 
"S1516-35982001000400013-scl","Efeito da interação reprodutor x rebanho na acurácia da avaliação genética de reprodutores da raça Holandesa no Brasil","Araújo, Cláudio Vieira de, Torres, Robledo de Almeida, Costa, Cláudio Nápolis, Pereira, Carmen Silva, Lopes, Paulo Sávio, Euclydes, Ricardo Frederico, Torres Filho, Rodolpho de Almeida","Revista Brasileira de Zootecnia; 30(3); 1000-1006","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400013&lang=pt" 
"S1516-35982001000400005-scl","Características morfológicas do Paspalum atratum cv. Pojuca submetido ao pastejo rotacionado. Dinâmica de perfilhamento e elongação de folhas","Cunha, Marcello Augusto Dias da, Leite, Gilberto Gonçalves, Diogo, José Mauro da Silva, Vivaldi, Lúcio J.","Revista Brasileira de Zootecnia; 30(3); 935-940","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400005&lang=pt" 
"S1516-35982001000400029-scl","Efeito do nível de concentrado sobre o peso dos órgãos internos e do conteúdo gastrintestinal de bovinos Nelore não-castrados","Véras, Antonia Sherlânea Chaves, Valadares Filho, Sebastião de Campos, Coelho da Silva, José Fernando, Paulino, Mário Fonseca, Cecon, Paulo Roberto, Valadares, Rilene Ferreira Diniz, Ferreira, Marcelo de Andrade, Fontes, Cristina Maria Sá","Revista Brasileira de Zootecnia; 30(3); 1120-1126","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400029&lang=pt" 
"S1516-35982001000400028-scl","Predição da composição química corporal de bovinos Nelore e F1 Simental x Nelore a partir da composição química da seção Hankins e Howe (Seção HH)","Véras, Antonia Sherlânea Chaves, Valadares Filho, Sebastião de Campos, Coelho da Silva, José Fernando, Paulino, Mário Fonseca, Cecon, Paulo Roberto, Valadares, Rilene Ferreira Diniz, Ferreira, Marcelo de Andrade, Silva, Claudeci Martins da, Silva, Bruno Ceolin da","Revista Brasileira de Zootecnia; 30(3); 1112-1119","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400028&lang=pt" 
"S0034-98872001000600001-chl","Alimentación, tabaquismo e historia reproductiva como factores de riesgo del cáncer de cuello del útero","Atalah S, Eduardo, Urteaga R, Carmen, Rebolledo A, Annabella, A Villegas, Rodrigo","Revista médica de Chile; 129(6); 597-603","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600001&lang=pt" 
"S0034-98872001000600003-chl","Perfil de auto-anticuerpos y lactancia materna en pacientes diabéticos tipo 1","Pérez-Bravo, Francisco, Riesco S, M. Virginia, Albala B, Cecilia, Oyarzún A, Amaya, Santos M, J Luis, Carrasco P, Elena","Revista médica de Chile; 129(6); 611-619","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600003&lang=pt" 
"S0034-98872001000600004-chl","Diagnóstico de diarrea por Clostridium difficile: en busca de un enfoque clínico más eficiente","Alvarez L, Manuel, González D, Robinson, Briceño L, Isabel, Cofre D, Colomba, Labarca L, Jaime, Vial C, Pablo, García C, Patricia","Revista médica de Chile; 129(6); 620-625","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600004&lang=pt" 
"S0034-98872001000600005-chl","Diagnóstico clínico y psicométrico de la depresión en pacientes de medicina general","Ruiz T, Aída, Silva I, Hernán, Miranda C, Eduardo","Revista médica de Chile; 129(6); 627-633","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600005&lang=pt" 
"S0034-98872001000600006-chl","Significado clínico y frecuencia de la alteración genético/molecular 11q23/MLL en lactantes con leucemia aguda en Chile","Cabrera C, María Elena, Campbell B, Myriam, Quintana, Juan, Undurraga S, María Soledad, Ford, Anthony A, Greaves, Mel F","Revista médica de Chile; 129(6); 634-642","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600006&lang=pt" 
"S0034-98872001000600007-chl","Susceptibilidad in vitro de cepas de Helicobacter pylori: aislamiento de cepas resistentes a claritromicina","González C, Carlos, García C, Apolinaria, Daroch M, Fabiola, Kawaguchi P, Fernando, Solar R, Henry, Rivera F, Nancy, Vega C, Edith","Revista médica de Chile; 129(6); 643-646","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600007&lang=pt" 
"S0034-98872001000600008-chl","Automedicación en individuos de la Región de la Araucanía con problemas musculoesqueléticos","Riedemann G, J Pablo, Illesca P, Mónica, Droghetti R, Jacqueline","Revista médica de Chile; 129(6); 647-652","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600008&lang=pt" 
"S0034-98872001000600009-chl","Características de la hospitalización reumatológica en un hospital de nivel terciario","Pacheco R, Daniel, Alvarez C, María Eugenia, Vizcarra, Gloria, Fuentealba P, Carlos, Marinovic, María Angélica, Ballesteros J, Francisco","Revista médica de Chile; 129(6); 653-659","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600009&lang=pt" 
"S0034-98872001000600010-chl","Intoxicación aguda por hierro en un caso","Jover D, Francisco, Andreu G, Lucio, Robert G, Jaqueline, Merino S, Jaime","Revista médica de Chile; 129(6); 660-662","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600010&lang=pt" 
"S0034-98872001000600011-chl","Carcinoma mamario en tejido mamario ectópico: Caso clínico","Pardo S, Mario, Silva F, Fernando, Jiménez B, Paula, Karmelic V, Maira","Revista médica de Chile; 129(6); 663-665","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600011&lang=pt" 
"S0034-98872001000600012-chl","Gota familiar y nefropatía en una mujer joven: Caso clínico","Badilla P, Alejandro, Rojas S, Cecilia","Revista médica de Chile; 129(6); 666-670","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600012&lang=pt" 
"S0034-98872001000600013-chl","Glucotoxicidad y lipotoxicidad: factores en la patogénesis y evolución de la diabetes tipo 2","","Revista médica de Chile; 129(6); 671-679","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600013&lang=pt" 
"S0034-98872001000600014-chl","Aspectos éticos de la investigación biomédica: Conceptos frecuentes en las normas escritas","Lolas S, Fernando","Revista médica de Chile; 129(6); 680-684","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600014&lang=pt" 
"S0034-98872001000600015-chl","&quot;A Milena&quot; (Un ensayo de Medicina Narrativa)","Duclos H, Jaime","Revista médica de Chile; 129(6); 685-687","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600015&lang=pt" 
"S0034-98872001000600016-chl","Potencia de músculos inspiratorios en insuficiencia cardíaca y en enfermedad pulmonar obstructiva crónica","de la Maza, M Pía, Hirsch, Sandra, Bunout, Daniel","Revista médica de Chile; 129(6); 688-690","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600016&lang=pt" 
"S0034-98872001000600017-chl","Efectos adversos del ácido 3,5,3´ Triyodotiroacético en el tratamiento de la obesidad","Devoto C, Enzo, Aravena C, Lucía","Revista médica de Chile; 129(6); 691-693","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600017&lang=pt" 
"S0034-98872001000600018-chl","La Revista Médica de Chile en el sitio WEB www.scielo.cl","Sotomayor S, Humberto","Revista médica de Chile; 129(6); 694-694","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600018&lang=pt" 
"S0034-98872001000600019-chl","NORMAS ÉTICAS DE CIOMS PARA INVESTIGACIÓN BIOMÉDICA","","Revista médica de Chile; 129(6); 695-695","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600019&lang=pt" 
"S0034-98872001000600020-chl","","","Revista médica de Chile; 129(6); 696-697","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600020&lang=pt" 
"S0034-98872001000600002-chl","La clasificación de lesiones coronarias de la Society for Cardiac Angiography and Interventions predice mejor el éxito de la angioplastia coronaria que la del American College of Cardiology/American Heart Association","Dussaillant, Gastón R, Cumsille, Francisco, Ramírez N, Alfredo, Pacheco C, Claudio, Ugalde P, Héctor, Oyonarte G, Miguel","Revista médica de Chile; 129(6); 605-610","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000600002&lang=pt" 
"S0103-50532001000300014-scl","New tetra-acetylated oligosaccharide diterpene from Cupania vernalis","Cavalcanti, Simone B. T., Teles, Helder L., Silva, Dulce H. S., Furlan, Maysa, Young, M. Claudia M., Bolzani, Vanderlan S.","Journal of the Brazilian Chemical Society; 12(3); 413-416","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300014&lang=pt" 
"S0103-50532001000300012-scl","Infraspecific variation in the chemistry of glandular trichomes of two Brazilian Viguiera species (Heliantheae; Asteraceae)","Da Costa, Fernando B., Schorr, Karin, Arakawa, Nilton S., Schilling, Edward E., Spring, Otmar","Journal of the Brazilian Chemical Society; 12(3); 403-407","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300012&lang=pt" 
"S0103-50532001000300008-scl","A new natural auaternary indole slkaloid isolated from Tabernaemontana laeta Mart. (Apocynaceae)","Medeiros, Walter L. B., Vieira, Ivo José C., Mathias, Leda, Braz-Filho, Raimundo, Schripsema, Jan","Journal of the Brazilian Chemical Society; 12(3); 368-372","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300008&lang=pt" 
"S0103-50532001000300006-scl","Chemical composition and anti-inflammatory activity of the hydrodistillate from Mariscus pedunculatus","Siani, Antonio C., Silva, Ana M. P., Nakamura, Marcos J., De Carvalho, Márcia V., Henriques, Maria G. M. O., Ramos, Mônica F. S., Kaiser, Carlos R.","Journal of the Brazilian Chemical Society; 12(3); 354-359","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300006&lang=pt" 
"S0103-50532001000300010-scl","Triterpene benzoates from the bark of Picramnia teapensis (Simaroubaceae)","Rodríguez-Gamboa, Tatiana, Fernandes, João B., Rodrigues Filho, Edson, Silva, M. Fátima das G. F. da, Vieira, Paulo C., Barrios Ch., Mariano, Castro-Castillo, Oscar, Victor, Sandra R., Pagnocca, Fernando C., Bueno, Odair C., Hebling, Maria J. A.","Journal of the Brazilian Chemical Society; 12(3); 386-390","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300010&lang=pt" 
"S0103-50532001000300002-scl","The chemistry of isatins: a review from 1975 to 1999","Silva, Joaquim F. M. da, Garden, Simon J., Pinto, Angelo C.","Journal of the Brazilian Chemical Society; 12(3); 273-324","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300002&lang=pt" 
"S0103-50532001000300005-scl","The reaction of safrole derivatives with aluminum chloride: improved procedures for the preparation of catechols or their mono-O-Methylated Derivatives and a mechanistic interpretation","Amorim, Mauro B. de, Silva, Alcides J. M. da, Costa, Paulo R. R.","Journal of the Brazilian Chemical Society; 12(3); 346-353","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300005&lang=pt" 
"S1516-35982001000400008-scl","Correlações entre componentes anatômicos, químicos e digestibilidade in vitro da matéria seca de gramíneas forrageiras","Paciullo, Domingos Sávio Campos, Gomide, José Alberto, Queiroz, Domingos Sávio, Silva, Eldo Antônio Monteiro da","Revista Brasileira de Zootecnia; 30(3); 955-963","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400008&lang=pt" 
"S1516-35982001000400009-scl","Composição química e digestibilidade in vitro de lâminas foliares e colmos de gramíneas forrageiras, em função do nível de inserção no perfilho, da idade e da estação de crescimento","Paciullo, Domingos Sávio Campos, Gomide, José Alberto, Queiroz, Domingos Sávio, Silva, Eldo Antônio Monteiro da","Revista Brasileira de Zootecnia; 30(3); 964-974","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400009&lang=pt" 
"S1516-35982001000400010-scl","Disponibilidade e valor nutritivo de forragem de leguminosas nativas (Adesmia DC.) e exóticas (Lotus L.)","Scheffer-Basso, Simone Meredith, Jacques, Aino Victor Avila, Dall&#039;Agnol, Miguel, Riboldi, João, Castro, Stela Maris Jesuz","Revista Brasileira de Zootecnia; 30(3); 975-982","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400010&lang=pt" 
"S1516-35982001000400012-scl","Interação reprodutor x rebanho na produção de leite da raça Holandesa no Brasil","Araújo, Cláudio Vieira de, Torres, Robledo de Almeida, Costa, Cláudio Nápolis, Lopes, Paulo Sávio, Pereira, Carmen Silva, Euclydes, Ricardo Frederico, Torres Filho, Rodolpho de Almeida","Revista Brasileira de Zootecnia; 30(3); 992-999","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400012&lang=pt" 
"S1516-35982001000400014-scl","Predição de curvas de crescimento de tecidos de fêmeas suínas por intermédio da função alométrica estendida","Dutra Jr., Wilson Moreira, Ferreira, Aloízio Soares, Donzele, Juarez Lopes, Euclydes, Ricardo Frederico, Tarouco, Jaime Urdapilleta, Cardoso, Leandro Lunardini","Revista Brasileira de Zootecnia; 30(3); 1007-1014","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400014&lang=pt" 
"S1516-35982001000400019-scl","Exigência nutricional de sódio para frangos de corte de 1 a 21 dias de idade","Barros, José Mauricio Sthel de, Gomes, Paulo Cezar, Rostagno, Horacio Santiago, Albino, Luiz Fernando Teixeira, Nascimento, Adriana Helena do","Revista Brasileira de Zootecnia; 30(3); 1044-1051","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400019&lang=pt" 
"S1516-35982001000400023-scl","Efeito da suplementação energética sobre a carcaça de vacas de diferentes idades, terminadas em pastagem cultivada de estação fria sob pastejo horário","Restle, João, Vaz, Fabiano Nunes, Alves Filho, Dari Celestino, Pascoal, Leonir Luiz, Oliveira, André Nunes de, Faturi, Cristian, Arboitte, Miguelângelo Ziegler","Revista Brasileira de Zootecnia; 30(3); 1076-1086","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400023&lang=pt" 
"S1516-35982001000400025-scl","Produção de leite, consumo e digestibilidade aparente dos nutrientes, pH e concentração de amônia ruminal em vacas lactantes recebendo rações contendo silagem de milho e fenos de alfafa e de capim-coastcross","Moreira, Andréia Luciane, Pereira, Odilon Gomes, Garcia, Rasmo, Valadares Filho, Sebastião de Campos, Campos, José Maurício de Souza, Souza, Viviane Glaucia de, Zervoudakis, Joanis Tilemahos","Revista Brasileira de Zootecnia; 30(3); 1089-2001","Revista Brasileira de Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982001000400025&lang=pt" 
"S0103-50532001000300009-scl","The stereochemistry of the Nozaki-Hiyama-Kishi reaction and the construction of 10-membered lactones. The enantioselective total synthesis of (-)-decarestrictine D","Pilli, Ronaldo A., Victor, Mauricio M.","Journal of the Brazilian Chemical Society; 12(3); 373-385","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300009&lang=pt" 
"S0103-50532001000300011-scl","Synthesis of rearranged unsaturated drimane derivatives","Miranda, Domingos S. de, Conceição, Gelson J. A. da, Zukerman-Schpector, Julio, Guerrero, Mário C., Schuchardt, Ulf, Pinto, Angelo C., Rezende, Claudia M., Marsaioli, Anita J.","Journal of the Brazilian Chemical Society; 12(3); 391-402","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000300011&lang=pt" 
"S0048-77322001000200010-ven","Asamblea Ordinaria de Fundasog de Venezuela y de la Sociedad de Obstetricia y Ginecología de Venezuela","","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 125-142","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200010&lang=pt" 
"S0048-77322001000200011-ven","Discurso con motivo del día del médico, realizado el 16-03-2001 en la Maternidad &quot;Concepción Palacios&quot;. Sociedad de Médicos","Sue, Giannina","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 143-144","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200011&lang=pt" 
"S0048-77322001000200006-ven","Lesión intraepitelial cervicalasociada a virus papiloma humano","Scuceces, María, Paneccasio, Ana","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 101-107","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200006&lang=pt" 
"S0048-77322001000200002-ven","Síndrome HELLP en la Maternidad del Hospital &quot;Dr. Adolfo Prince Lara&quot;","López Gómez, José Ramón, Rivs G, Marianela, Colmenares E, Belkis, Alvarado, Samuel, Silva G, Daisy, Capretta, Domebico","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 77-81","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200002&lang=pt" 
"S0048-77322001000200001-ven","Angiopatía de la gestación (El Quijote y la preeclampsia)","Molina Vílchez, Rafael, Herrera L, José Luis","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 73-75","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200001&lang=pt" 
"S0102-09352001000300007-scl","Freqüência de anemia infecciosa em eqüinos no Acre, 1986 a 1996","Santos, R.M.L., Reis, J.K.P., Santos, F.G.A., Oliveira, I.C.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 310-315","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300007&lang=pt" 
"S0102-09352001000300006-scl","Observações clínicas, anatomopatológicas e tratamento de seis casos de dermovilite exsudativa vegetante crônica (cancro da ranilha) de eqüinos","Lacerda Neto, J.C., Martins Filho, L.P., Alessi, A.C., Ferraz, G.C., Marques, J.A., Valadão, C.A.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 303-309","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300006&lang=pt" 
"S0102-09352001000300003-scl","Estimativa dos índices de pneumonia, pela tosse, e de rinite atrófica, por espirros, em suínos","Morés, N., Barioni Junior, W., Sobestansky, J., Dalla Costa, O.A., Piffer, I.A., Paiva, D.P., Guzzo, R., Coimbra, J.B.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 284-289","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300003&lang=pt" 
"S0102-09352001000300005-scl","Avaliação soroepidemiológica do vírus influenza em aves domésticas e silvestres no Estado do Rio de Janeiro","Oliveira Jr., J.G., Belluci, M.S.P., Vianna, J.S.M., Mazur, C., Andrade, C.M., Fedullo, L.P.L., Portz, C., Loureiro, B.O.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 299-302","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300005&lang=pt" 
"S0102-09352001000300010-scl","A new methodology for the improvement of diagnostic immunohistochemistry in canine veterinary pathology: automated system using human monoclonal and polyclonal antibodies","Cassali, G.D., Silva, P., Rêma, A., Gärtner, F., Gobbi, H., Tafuri, W.L., Schmitt, F.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 326-331","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300010&lang=pt" 
"S0102-09352001000300021-scl","Contagem de células somáticas em leite de cabra","Andrade, P.V.D., Souza, M.R., Borges, I., Penna, C.F.A.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 396-400","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300021&lang=pt" 
"S0102-09352001000300019-scl","Interação genótipo-ambiente em algumas características produtivas de gado de corte no Brasil","Ferreira, V.C.P., Penna, V.M., Bergmann, J.A.G., Torres, R.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 385-392","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300019&lang=pt" 
"S0102-09352001000300018-scl","Prevalência da imunodeficiência severa combinada em cavalos da raça Árabe em plantéis de Minas Gerais e São Paulo","Teixeira, C.S., Oliveira, D.A.A., Kuabara, M.Y.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 380-384","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300018&lang=pt" 
"S0102-09352001000300020-scl","Modification of the short osmotic resistance test for evaluating the functional integrity of boar spermatozoa","Nascimento, J.K.F., Nascimento, E.F., Melo, M.I.V.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 393-395","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300020&lang=pt" 
"S0102-09352001000300001-scl","Distribuição temporal e espacial da raiva bovina em Minas Gerais, 1976 a 1997","Silva, J.A., Moreira, E.C., Haddad, J.P.A., Modena, C.M., Tubaldini, M.A.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 01-11","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300001&lang=pt" 
"S0102-09352001000300002-scl","Uso da terra como determinante da distribuição da raiva bovina em Minas Gerais, Brasil","Silva, J.A., Moreira, E.C., Haddad, J.P.A., Sampaio, I.B.M., Modena, C.M., Tubaldini, M.A.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 273-283","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300002&lang=pt" 
"S0102-09352001000300004-scl","Produção e caracterização de anticorpos monoclonais contra o vírus da bronquite infecciosa das galinhas","Cardozo, R.M., Martins, N.R.S., Resende, J.S., Resende, M., Teixeira, A.A.P., Jorge, M.A., Souza, M.B., Epiphanio, E.O.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 290-298","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300004&lang=pt" 
"S0102-09352001000300009-scl","Frequency of canine heartworm disease (D. immitis) in some regions of São Paulo State using a circulating antigen indicator test","Souza, N.F., Larsson, M.H.M.A","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 321-325","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300009&lang=pt" 
