"S1020-49892013000200004-spa","Income-related inequality in health and health care utilization in Chile, 2000 - 2009","Vásquez, Felipe, Paraje, Guillermo, Estay, Manuel","Revista Panamericana de Salud Pública; 33(2); 98-106","Revista Panamericana de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892013000200004&lang=pt" 
"S0185-33252013000100011-mex","Una entrevista al profesor Berríos","","Salud mental; 36(1); 83-84","Salud mental","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252013000100011&lang=pt" 
"S1699-695X2013000100003-esp","La consulta preconcepcional en el Área de Salud de Toledo","Roviralta Puente, Cristina, Rodriguez Valiente, Sonia, Valdez González, Jonathan, Lorenzo Valdez, Alba G., Reynoso Heinsen, Wally J., López de Castro, Francisco","Revista Clínica de Medicina de Familia; 6(1); 10-16","Revista Clínica de Medicina de Familia","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2013000100003&lang=pt" 
"S1699-695X2013000100013-esp","La Salud Familiar al servicio de la Odontología","Díaz Cárdenas, Shyrley, Tirado Amador, Lesbia Rosa, Madera Anaya, Meisser Vidal","Revista Clínica de Medicina de Familia; 6(1); 61-62","Revista Clínica de Medicina de Familia","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2013000100013&lang=pt" 
"S0213-91112013000100022-spa","Las reclamaciones sobre responsabilidad profesional por especialidades en un escenario diferente al estadounidense","Arimany-Manso, Josep, Gómez-Durán, Esperanza L., Aubia-Marimon, J.","Gaceta Sanitaria; 27(1); 92-93","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100022&lang=pt" 
"S0213-91112013000100017-spa","Distribución de la duración de la incapacidad temporal por contingencia común por diagnóstico médico (Cataluña, 2006-2008)","Delclós, Jordi, Gimeno, David, Torá, Isabel, Martínez, José Miguel, Manzanera, Rafael, Jardí, Josefina, Alberti, Constança, Benavides, Fernando G.","Gaceta Sanitaria; 27(1); 81-83","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100017&lang=pt" 
"S0213-91112013000100016-spa","Aspectos prácticos de la fase preanalítica del estudio de biovigilancia BIOAMBIENT.ES","Esteban, Marta, Ruiz-Moraga, Montserrat, Pérez-Gómez, Beatriz, Castaño, Argelia","Gaceta Sanitaria; 27(1); 77-80","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100016&lang=pt" 
"S0213-91112013000100015-spa","Cómo cambiar comportamientos y no morir en el intento: más entornos favorables y menos educación sanitaria","Novoa Pardo, Ana M.","Gaceta Sanitaria; 27(1); 75-76","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100015&lang=pt" 
"S0213-91112013000100014-spa","Educación versus coerción: Una apuesta decidida por la educación para la salud","Pérez Jarauta, María José, Echauri Ozcoidi, Margarita","Gaceta Sanitaria; 27(1); 72-74","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100014&lang=pt" 
"S0213-91112013000100013-spa","El hábito de lectura como factor protector de deterioro cognitivo","Esteve Esteve, Miguel, Collado Gil, Ángel","Gaceta Sanitaria; 27(1); 68-71","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100013&lang=pt" 
"S0213-91112013000100012-spa","Women&#039;s socioeconomic factors associated to the choice of contraceptive method in Spain","Ruiz-Muñoz, Dolores, Pérez, Gloria","Gaceta Sanitaria; 27(1); 64-67","Gaceta Sanitaria","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100012&lang=pt" 
"S0213-91112013000100011-spa","Variabilidad en el consumo de cigarrillos según la fuente de información en España (1993-2009)","Martínez-Sánchez, Jose M., Fu, Marcela, Gallus, Silvano, Sureda, Xisca, La Vecchia, Carlo, Fernández, Esteve","Gaceta Sanitaria; 27(1); 61-63","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100011&lang=pt" 
"S0213-91112013000100010-spa","Prevalencia de consumo de tabaco en vehículos privados","Tolosana, María, Pedrol, M.ª Teresa, Soler, M.ª Teresa, Taló, Meritxell, Godoy, Pere","Gaceta Sanitaria; 27(1); 58-60","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100010&lang=pt" 
"S0213-91112013000100001-spa","Gaceta Sanitaria en 2012","Borrell, Carme, Domínguez-Berjón, M.ª Felicitas, Álvarez-Dardet, Carlos, Bermúdez-Tamayo, Clara, Godoy, Pere, López, María José, Negrín, Miguel Ángel, Pérez, Glòria, Pérez-Farinós, Napoleón, Rodríguez, Marisol, Ruano, Alberto, Vives Cases, Carmen, García, Ana M.","Gaceta Sanitaria; 27(1); 1-4","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100001&lang=pt" 
"S1690-31102013000100005-ven","Diagnóstico y manejo de la hiperprolactinemia","Aguirre, Miguel A, Luna, Magda, Reyes, Yubriangel, Zerpa, Yajaira, Vielma, Marly","Revista Venezolana de Endocrinología y Metabolismo; 11(1); 26-38","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102013000100005&lang=pt" 
"S1690-31102013000100004-ven","Terapéutica en bocio multinodular (bmn): Protocolo del servicio de endocrinología del Instituto Autónomo Hospital Universitario de los Andes","Rincón, Yorgi, Pacheco, Julio, Mederico, Maracelly, Gómez-Pérez, Roald","Revista Venezolana de Endocrinología y Metabolismo; 11(1); 18-25","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102013000100004&lang=pt" 
"S1690-31102013000100007-ven","Síndrome de Williams-Beuren: A propósito de un caso","Ruíz-Morales, Luisana, Lima-Martínez, Marcos M, Quijada, Beatriz, Aguirre-Urdaneta, Miguel A","Revista Venezolana de Endocrinología y Metabolismo; 11(1); 49-54","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102013000100007&lang=pt" 
"S1690-31102013000100006-ven","Manejo de pacientes con acromegalia: Guías Clínicas del Servicio de Endocrinología del Instituto Autónomo Hospital Universitario De Los Andes","Lima-Martínez, Marcos M, Zerpa, José, Guerrero, Yorly, Rivera, Jenny, Gómez-Pérez, Roald","Revista Venezolana de Endocrinología y Metabolismo; 11(1); 39-48","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102013000100006&lang=pt" 
"S1690-31102013000100001-ven","La EndoCardiología: Un Matrimonio Indisoluble","Lima-Martínez, Marcos M","Revista Venezolana de Endocrinología y Metabolismo; 11(1); 1-2","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102013000100001&lang=pt" 
"S1690-31102013000100003-ven","Variables antropométricas que estiman adiposidad como predictores de resistencia a la insulina en mujeres posmenopáusicas con exceso de peso.","Barrios, Yubire, Carías, Diamela, Sánchez Jaeger, Armando, Barón, María Adela, Curiel, Sonia, Fernández, Mariángel","Revista Venezolana de Endocrinología y Metabolismo; 11(1); 9-17","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102013000100003&lang=pt" 
"S1690-31102013000100002-ven","Diabetes ¿Un concepto enfocado en reducción de riesgo cardiovascular?","González Rivas, Juan Pablo","Revista Venezolana de Endocrinología y Metabolismo; 11(1); 3-8","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102013000100002&lang=pt" 
"S0004-27492013000100014-scl","Topiramate-associated acute, bilateral, angle-closure glaucoma: case report","Quagliato, Lucas Barasnevicius, Barella, Kleyton, Abreu Neto, José Maria, Quagliato, Elizabeth Maria Aparecida Barasnevicius","Arquivos Brasileiros de Oftalmologia; 76(1); 48-49","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100014&lang=pt" 
"S0004-27492013000100015-scl","Essential trichomegaly: case report","Rossetto, Julia Dutra, Nascimento, Heloisa, Muccioli, Cristina, Belfort Jr., Rubens","Arquivos Brasileiros de Oftalmologia; 76(1); 50-51","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100015&lang=pt" 
"S0004-27492013000100013-scl","Idiopathic dilated episcleral vessels (Radius-Maumenee syndrome): case report","Stock, Ricardo Alexandre, Fernandes, Natalie Lucas, Pastro, Nathan Lopes, Oliveira, Rafaela Santini de, Bonamigo, Elcio Luiz","Arquivos Brasileiros de Oftalmologia; 76(1); 45-47","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100013&lang=pt" 
"S0004-27492013000100012-scl","Bilateral acute depigmentation of the iris (BADI): first reported case in Brazil","Maestrini, Heloisa Andrade, Maestrini, Angela Andrade, Machado, Danuza de Oliveira, Santos, Daniel Vitor Vasconcelos, Almeida, Homero Gusmão de","Arquivos Brasileiros de Oftalmologia; 76(1); 42-44","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100012&lang=pt" 
"S0004-27492013000100010-scl","Lentes progressivas: análise dos campos intermediário e de perto por deflexometria","Cunha, Celso Marcelo, Correia, Renato José Bett, Sardinha Neto, Antonio Augusto","Arquivos Brasileiros de Oftalmologia; 76(1); 33-37","Arquivos Brasileiros de Oftalmologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100010&lang=pt" 
"S0004-27492013000100003-scl","The need for artificial tears in glaucoma patients: a comparative, retrospective study","Costa, Vital Paulino, Silva, Renata Siqueira da, Ambrósio Jr., Renato","Arquivos Brasileiros de Oftalmologia; 76(1); 6-9","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100003&lang=pt" 
"S0004-27492013000100007-scl","Clinical trials in Brazilian journals of ophthalmology: where we are","Lira, Rodrigo Pessoa Cavalcanti, Leal, Franz Schubert, Gonçalves, Fauze Abdulmassih, Amorim, Fernando Henrique Ramos, Felix, João Paulo Fernandes, Arieta, Carlos Eduardo Leite","Arquivos Brasileiros de Oftalmologia; 76(1); 21-25","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100007&lang=pt" 
"S0102-69092013000100010-scl","Como se fosse bumerangue: Frente Negra Brasileira no circuito transatlântico","Domingues, Petrônio","Revista Brasileira de Ciências Sociais; 28(81); 155-170","Revista Brasileira de Ciências Sociais","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092013000100010&lang=pt" 
"S0004-27492013000100006-scl","Panretinal photocoagulation versus intravitreal injection retreatment pain in high-risk proliferative diabetic retinopathy","Lucena, Célia Regina Farias de Araújo, Ramos Filho, José Afonso, Messias, André Márcio Vieira, Silva, José Aparecido da, Almeida, Felipe Piacentini Paes de, Scott, Ingrid Ursula, Ribeiro, Jefferson Augusto Santana, Jorge, Rodrigo","Arquivos Brasileiros de Oftalmologia; 76(1); 18-20","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100006&lang=pt" 
"S0034-89102013000100017-scl","Uso das redes neurais artificiais na aplicação de metodologia para alocação de recursos da saúde","Rosas, Marina Araújo, Bezerra, Adriana Falangola Benjamin, Duarte-Neto, Paulo José","Revista de Saúde Pública; 47(1); 128-136","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000100017&lang=pt" 
"S0034-89102013000100018-scl","Avaliação de serviços de assistência ambulatorial em aids, Brasil: estudo comparativo 2001/2007","Nemes, Maria Ines Battistella, Alencar, Tatianna Meirelles Dantas, Basso, Cáritas Relva, Castanheira, Elen Rose Lodeiro, Melchior, Regina, Alves, Maria Teresa Seabra Soares De Britto E, Caraciolo, Joselita Maria Magalhães, Santos, Maria Altenfelder","Revista de Saúde Pública; 47(1); 137-146","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000100018&lang=pt" 
"S0034-89102013000100020-scl","Tendências de gerenciamento de unidades de saúde e de pessoas","André, Adriana Maria, Ciampone, Maria Helena Trench, Santelle, Odete","Revista de Saúde Pública; 47(1); 158-163","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000100020&lang=pt" 
"S0034-89102013000100019-scl","Sífilis congênita: evento sentinela da qualidade da assistência pré-natal","Domingues, Rosa Maria Soares Madeira, Saracen, Valeria, Hartz, Zulmira Maria De Araújo, Leal, Maria Do Carmo","Revista de Saúde Pública; 47(1); 147-157","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000100019&lang=pt" 
"S0213-91112013000100021-spa","¿Por qué solicitan cambiar de médico los usuarios de un centro de atención primaria?","García-Basteiro, Alberto L., Vilaseca, Josep María, Trilla, Antoni","Gaceta Sanitaria; 27(1); 91-92","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100021&lang=pt" 
"S0213-91112013000100020-spa","Autovaloración de salud: localización de la pregunta en las encuestas epidemiológicas","Sousa, Thiago Ferreira de, Junior, Jair Sindra Virtuoso, Barbosa, Aline Rodrigues","Gaceta Sanitaria; 27(1); 90-90","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100020&lang=pt" 
"S0213-91112013000100023-spa","La salud en la evaluación de impactos ambientales: Guía metodológica","Martí Boscà, José Vicente","Gaceta Sanitaria; 27(1); 94-94","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100023&lang=pt" 
"S0213-91112013000100018-spa","A propósito de la excepcionalidad de las innovaciones farmacológicas para el cáncer","Cabiedes Miragaya, Laura","Gaceta Sanitaria; 27(1); 84-88","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100018&lang=pt" 
"S0213-91112013000100009-spa","Explicación del tamaño muestral empleado: una exigencia irracional de las revistas biomédicas","Silva Ayçaguer, Luis Carlos, Alonso Galbán, Patricia","Gaceta Sanitaria; 27(1); 53-57","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100009&lang=pt" 
"S0213-91112013000100008-spa","El estado de salud de las personas mayores que sufren insomnio","López-Torres Hidalgo, Jesús, Navarro Bravo, Beatriz, Párraga Martínez, Ignacio, Andrés Pretel, Fernando, Rabanales Sotos, Joseba, Simarro Herráez, María José","Gaceta Sanitaria; 27(1); 47-52","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100008&lang=pt" 
"S0213-91112013000100007-spa","Predictores de la duración de la incapacidad temporal por contingencias comunes en los trastornos de ansiedad","Catalina-Romero, Carlos, Martínez-Muñoz, Paloma, Quevedo-Aguado, Luis, Ruiz-Moraga, Montserrat, Fernández-Labandera, Carlos, Calvo-Bonacho, Eva","Gaceta Sanitaria; 27(1); 40-46","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100007&lang=pt" 
"S0213-91112013000100006-spa","Gender differences in negative mood states in secondary school students: health survey in Catalonia (Spain)","Monteagudo, Mónica, Rodriguez-Blanco, Teresa, Pueyo, Mª Jesús, Zabaleta-del-Olmo, Edurne, Mercader, Mercè, García, José, Pujol, Enriqueta, Bolíbar, Bonaventura","Gaceta Sanitaria; 27(1); 32-39","Gaceta Sanitaria","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100006&lang=pt" 
"S0213-91112013000100005-spa","Factores predictores de éxito según género en el tratamiento del tabaquismo","Marqueta, Adriana, Nerín, Isabel, Jiménez-Muro, Adriana, Gargallo, Pilar, Beamonte, Asunción","Gaceta Sanitaria; 27(1); 26-31","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100005&lang=pt" 
"S0213-91112013000100004-spa","La población inmigrante controla peor su diabetes que la población autóctona","Soler-González, Jorge, Ramon Marsal, Josep, Serna, Caty, Real, Jordi, Cruz, Inés, López, Albert","Gaceta Sanitaria; 27(1); 19-25","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100004&lang=pt" 
"S0213-91112013000100003-spa","Evaluation of primary care: The &quot;Primary Care Assessment Tools - Facility version&quot; for the Spanish health system","Pasarín, M. Isabel, Berra, Silvina, González, Angelina, Segura, Andreu, Tebé, Cristian, García-Altés, Anna, Vallverdú, Inma, Starfield, Barbara","Gaceta Sanitaria; 27(1); 12-18","Gaceta Sanitaria","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100003&lang=pt" 
"S0213-91112013000100002-spa","¿Sirven los estudios de variabilidad geográfica de la práctica para informar la desinversión?: Varias cautelas y algunas reflexiones","Bernal-Delgado, Enrique, García-Armesto, Sandra, Campillo-Artero, Carlos","Gaceta Sanitaria; 27(1); 7-11","Gaceta Sanitaria","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112013000100002&lang=pt" 
"S1135-57272013000100011-esp","Respuesta de los autores: Modelos farmacoeconómicos de simulación, metaanálisis y patrocinio de la industria","Gómez Arrayás, Inmaculada, Suárez Fernández, Carmen, Gómez Cerezo, Jorge F., Betegón Nicolás, Lourdes, de Salas-Cansado, Marina, Rubio-Terrés, Carlos","Revista Española de Salud Pública; 87(1); 95-97","Revista Española de Salud Pública","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272013000100011&lang=pt" 
"S1135-57272013000100011-spa","Respuesta de los autores: modelos farmacoeconómicos de simulación, metaanálisis y patrocinio de la industria","Gómez Arrayás, Inmaculada, Suárez Fernández, Carmen, Gómez Cerezo, Jorge F., Betegón Nicolás, Lourdes, Salas-Cansado, Marina de, Rubio-Terrés, Carlos","Revista Española de Salud Pública; 87(1); 95-97","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100011&lang=pt" 
"S1135-57272013000100010-spa","Modelos farmacoeconómicos de simulación, metaanálisis y patrocinio de la industria","Catalá-López, Ferrán","Revista Española de Salud Pública; 87(1); 91-93","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100010&lang=pt" 
"S1135-57272013000100001-spa","Hacia la cobertura sanitaria universal: el concepto más poderoso que la salud pública puede ofrecer","Pérez Andrés, Cristina","Revista Española de Salud Pública; 87(1); 01-02","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100001&lang=pt" 
"S1135-57272013000100009-spa","Archivos de Prevención de Riesgos Laborales: otra Revista Española de Salud Pública en Medline/Pubmed","García, Ana M., Delclòs, Jordi, Fontcuberta, Laura","Revista Española de Salud Pública; 87(1); 87-89","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100009&lang=pt" 
"S1135-57272013000100008-spa","Trastornos del espectro autista y exposiciones ocupacionales de los progenitores","Pino-López, Manuel, Romero-Ayuso, Dulce M.","Revista Española de Salud Pública; 87(1); 73-85","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100008&lang=pt" 
"S1135-57272013000100006-spa","Análisis espacial de la morbimortalidad del cáncer de mama y cérvix: Villa Clara. Cuba. 2004-2009","Batista Hernández, Norma E., Alegret Rodriguez, Milagros, Antón Fleites, Oscar","Revista Española de Salud Pública; 87(1); 49-57","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100006&lang=pt" 
"S1135-57272013000100005-spa","Aptitud física cardiorrespiratoria y riesgo cardiometabólico en personas adultas jóvenes","Secchi, Jeremías D., García, Gastón C.","Revista Española de Salud Pública; 87(1); 35-48","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100005&lang=pt" 
"S1135-57272013000100004-spa","Coste de la diarrea asociada a Clostridium difficile en España","Asensio, Ángel, Bouza, Emilio, Grau, Santiago, Rubio-Rodríguez, Darío, Rubio-Terrés, Carlos","Revista Española de Salud Pública; 87(1); 25-33","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100004&lang=pt" 
"S1135-57272013000100003-spa","Desarrollo y validación de la BECAD: un instrumento de evaluación basado en la Clasificación Internacional del Funcionamiento, de la Discapacidad y de la Salud","Moro Ipola, Micaela, Mezquita Guillamón, Laura","Revista Española de Salud Pública; 87(1); 11-24","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100003&lang=pt" 
"S1135-57272013000100002-spa","Hacia la cobertura sanitaria universal: conceptos, enseñanzas extraídas y desafíos para las políticas públicas","","Revista Española de Salud Pública; 87(1); 03-09","Revista Española de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100002&lang=pt" 
"S1135-57272013000100007-spa","Shared Decision Making in Breast Cancer Womens&#039; Attitudes","Martín-Fernández, Roberto, Abt-Sacks, Analía, Perestelo-Perez, Lilisbeth, Serrano-Aguilar, Pedro","Revista Española de Salud Pública; 87(1); 59-72","Revista Española de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272013000100007&lang=pt" 
"S0004-27492013000100009-scl","Censo Brasileiro de Cirurgia Refrativa","Vieira Netto, Marcelo, Espíndola, Rodrigo França de, Nogueira, Rafael Garcia Fernandes, Campos, Mauro, Ambrósio Jr., Renato, Andrade, Newton Leitão de","Arquivos Brasileiros de Oftalmologia; 76(1); 29-32","Arquivos Brasileiros de Oftalmologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100009&lang=pt" 
"S0004-27492013000100001-scl","A questão do idioma nas Revistas Oftalmológicas Brasileiras","Chamon, Wallace","Arquivos Brasileiros de Oftalmologia; 76(1); V-VI","Arquivos Brasileiros de Oftalmologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100001&lang=pt" 
"S0004-27492013000100002-scl","Aumento da imunorreatividade ao VEGFR-1 no complexo coroido-escleral em modelo experimental de hipercolesterolemia","Torres, Rogil José de Almeida, Noronha, Lucia de, Casella, Antonio Marcelo Barbante, Torres, Regiane do Rocio de Almeida, Martins, Isabela de Carvalho, Zotz, Rafael, Luchini, Andréa, Hoffmann Filho, Conrado Roberto, Précoma, Dalton Bertolim","Arquivos Brasileiros de Oftalmologia; 76(1); 1-5","Arquivos Brasileiros de Oftalmologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100002&lang=pt" 
"S0004-27492013000100004-scl","The correlation between body mass index and intraocular pressure in children","Albuquerque, Luciano Lira de, Gaete, Maria Isabel Lynch, Figueiroa, José Natal, Alves, João Guilherme Bezerra","Arquivos Brasileiros de Oftalmologia; 76(1); 10-12","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100004&lang=pt" 
"S0004-27492013000100005-scl","Composition of intraocular foreign bodies: experimental study of ultrasonographic presentation","Costa, Márcio Augusto Nogueira, Garcia, Patrícia Novita, Barroso, Letícia Fernandes, Ferreira, Marco Antonio, Okuda, Érika Araki, Allemann, Norma","Arquivos Brasileiros de Oftalmologia; 76(1); 13-17","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100005&lang=pt" 
"S0004-27492013000100008-scl","Influence of English language in the number of citations of articles published in Brazilian journals of Ophthalmology","Lira, Rodrigo Pessoa Cavalcanti, Vieira, Rafael Marsicano Cezar, Gonçalves, Fauze Abdulmassih, Ferreira, Maria Carolina Alves, Maziero, Diana, Passos, Thais Helena Moreira, Arieta, Carlos Eduardo Leite","Arquivos Brasileiros de Oftalmologia; 76(1); 26-28","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100008&lang=pt" 
"S0004-27492013000100011-scl","Assessment of ocular surface toxicity after topical instillation of nitric oxide donors","Cariello, Angelino Julio, Souza, Gabriela Freitas Pereira de, Lowen, Márcia Serva, Oliveira, Marcelo Ganzarolli de, Höfling-Lima, Ana Luisa","Arquivos Brasileiros de Oftalmologia; 76(1); 38-41","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100011&lang=pt" 
"S0004-27492013000100017-scl","Abnormal vascular regulation in the ophthalmic artery of chronic heart failure patients","Meira-Freitas, Daniel, Almeida-Freitas, Daniela B., Paranhos Jr., Augusto","Arquivos Brasileiros de Oftalmologia; 76(1); 57-58","Arquivos Brasileiros de Oftalmologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100017&lang=pt" 
"S0004-27492013000100016-scl","Queratitis fúngica: revisión actual sobre diagnóstico y tratamiento","Mellado, Felipe, Rojas, Tomás, Cumsille, Cristián","Arquivos Brasileiros de Oftalmologia; 76(1); 52-56","Arquivos Brasileiros de Oftalmologia","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492013000100016&lang=pt" 
"S0212-16112013000100030-esp","Diferencias en magnitud de estado nutricional en escolares chilenos según la referencia CDC y OMS 2005-2008","Vásquez, Fabián, Cerda Rioseco, Ricardo, Andrade, Margarita, Morales, Gladys, Gálvez, Patricia, Orellana, Yasna, Leyton, Bárbara","Nutrición Hospitalaria; 28(1); 217-222","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000100030&lang=pt" 
"S0212-16112013000100014-esp","Egg consumption and risk of type 2 diabetes in a Mediterranean cohort: the SUN project","Zazpe, Itziar, Beunza, Juan José, Bes-Rastrollo, Maira, Basterra-Gortari, Francisco Javier, Mari-Sanchis, Amelia, Martínez-González, Miguel Ángel","Nutrición Hospitalaria; 28(1); 105-111","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000100014&lang=pt" 
