"S1727-99332009000100002-per","Diversidad y endemismo de los mamíferos del Perú","Pacheco, Víctor, Cadenillas, Richard, Salas, Edith, Tello, Carlos, Zeballos, Horacio","Revista Peruana de Biología; 16(1); 5-32","Revista Peruana de Biología","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1727-99332009000100002&lang=pt" 
"S0104-06182009000200002-scl","A economia clássica contra os fatos ou Sismondi entre os ricardianos","Arthmar, Rogério","Economia e Sociedade; 18(2); 261-285","Economia e Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182009000200002&lang=pt" 
"S0104-06182009000200003-scl","Redução da desigualdade da distribuição de renda entre 2001 e 2006 nas macrorregiões brasileiras: tendência ou fenômeno transitório?","Cacciamali, Maria Cristina, Camillo, Vladimir Sipriano","Economia e Sociedade; 18(2); 287-315","Economia e Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182009000200003&lang=pt" 
"S0104-06182009000200005-scl","As Kibs e a inovação tecnológica das firmas de serviços","Kubota, Luis Claudio","Economia e Sociedade; 18(2); 349-369","Economia e Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182009000200005&lang=pt" 
"S0104-06182009000200006-scl","Sistemas de moeda local: uma investigação sobre seus potenciais a partir do caso do Banco Bem em Vitória/ES","Menezes, Melissa Silva, Crocco, Marco Aurélio","Economia e Sociedade; 18(2); 371-398","Economia e Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182009000200006&lang=pt" 
"S1519-566X2009000400002-scl","Life history parameters of Trialeurodes vaporariorum (Westwood) (Hemiptera: Aleyrodidae) at different environmental conditions on two bean cultivars","Manzano, Maria R, Lenteren, Joop C van","Neotropical Entomology; 38(4); 452-458","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400002&lang=pt" 
"S1519-566X2009000400007-scl","Microartrópodos de la estepa altoandina altiplánica, con detalle de especies de oribátidos (Oribatida: Acarina)","Covarrubias, Rene","Neotropical Entomology; 38(4); 482-490","Neotropical Entomology","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400007&lang=pt" 
"S1519-566X2009000400013-scl","Efeito da idade, fotoperíodo e disponibilidade de hospedeiro no comportamento de parasitismo de Oomyzus sokolowskii Kurdjumov (Hymenoptera: Eulophidae)","Silva-Torres, Christian S A, Barros, Reginaldo, Torres, Jorge B","Neotropical Entomology; 38(4); 512-519","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400013&lang=pt" 
"S1519-566X2009000400014-scl","Potencial de isolados de Metarhizium anisopliae e Beauveria bassiana e do óleo de Nim no controle do pulgão Lipaphis erysimi (Kalt.) (Hemiptera: Aphididae)","Araujo Jr, José M de, Marques, Edmilson J, Oliveira, José V de","Neotropical Entomology; 38(4); 520-525","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400014&lang=pt" 
"S1519-566X2009000400015-scl","Resistência de genótipos de abobrinha a Bemisia tabaci (Genn.) biótipo B (Hemiptera: Aleyrodidae)","Baldin, Edson L L, Beneduzzi, Ronaldo A, Souza, Douglas R, Souza, Efrain S","Neotropical Entomology; 38(4); 526-530","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400015&lang=pt" 
"S1519-566X2009000400018-scl","Variabilidade Genética em Populações de Aedes aegypti (L.) (Diptera: Culicidae) Utilizando Marcadores de RAPD","Hiragi, Cassia, Simões, Kenya, Martins, Erica, Queiroz, Paulo, Lima, Luzia, Monnerat, Rose","Neotropical Entomology; 38(4); 542-547","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400018&lang=pt" 
"S0034-71672009000400002-scl","Atividades e participação de crianças com Paralisia Cerebral conforme a Classificação Internacional de Funcionalidade, Incapacidade e Saúde","Brasileiro, Ismênia de Carvalho, Moreira, Thereza Maria Magalhães, Jorge, Maria Salete Bessa, Queiroz, Maria Veraci Oliveira, Mont&#039;Alverne, Daniele Gardano Bucharles","Revista Brasileira de Enfermagem; 62(4); 503-511","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400002&lang=pt" 
"S0034-71672009000400003-scl","Curso de Enfermagem da Universidade Federal de Juiz de Fora: 1977-1979","Figueiredo, Mariangela Aparecida Gonçalves, Baptista, Suely de Souza","Revista Brasileira de Enfermagem; 62(4); 512-517","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400003&lang=pt" 
"S0034-71672009000400004-scl","Concepções de acadêmicos de enfermagem sobre usuários de drogas","Lopes, Gertrudes Teixeira, Lemos, Bruna Kelly de Jesus, Lima, Helen Balthazar de, Cordeiro, Bárbara Rodrigues Carvalho, Lima, Luana dos Santos Vasconcellos","Revista Brasileira de Enfermagem; 62(4); 518-523","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400004&lang=pt" 
"S0034-71672009000400005-scl","A prática das equipes de saúde da família: desafios para a promoção de saúde","Horta, Natália de Cássia, Sena, Roseni Rosângela de, Silva, Maria Elizabeth Oliveira, Oliveira, Suelen Rosa de, Rezende, Verônica Amorim","Revista Brasileira de Enfermagem; 62(4); 524-529","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400005&lang=pt" 
"S0034-71672009000400008-scl","Ações de enfermagem para a prevenção da extubação acidental","Castellões, Théia Maria Forny Wanderley, Silva, Lolita Dopico da","Revista Brasileira de Enfermagem; 62(4); 540-545","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400008&lang=pt" 
"S0034-71672009000400009-scl","Atenção ao parto por enfermeiros na Zona Leste do município de São Paulo","Narchi, Nádia Zanon","Revista Brasileira de Enfermagem; 62(4); 546-551","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400009&lang=pt" 
"S0034-71672009000400012-scl","Representações sociais de mulheres que amamentam sobre a amamentação e o uso de chupeta","Marques, Emanuele Souza, Cotta, Rosangela Minardi Mitre, Araújo, Raquel Maria Amaral","Revista Brasileira de Enfermagem; 62(4); 562-569","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400012&lang=pt" 
"S0034-71672009000400015-scl","Cuidados de enfermagem ao idoso com Demência que apresenta sintomas comportamentais","Pestana, Luana Cardoso, Caldas, Célia Pereira","Revista Brasileira de Enfermagem; 62(4); 583-587","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400015&lang=pt" 
"S0034-71672009000400016-scl","Análise das publicações nacionais sobre educação à distância na enfermagem","Camacho, Alessandra Conceição Leite Funchal","Revista Brasileira de Enfermagem; 62(4); 588-593","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400016&lang=pt" 
"S0034-71672009000400018-scl","Sofrimento moral e a dimensão ética no trabalho da enfermagem","Lunardi, Valéria Lerch, Barlem, Edison Luiz Devos, Bulhosa, Michelle Salum, Santos, Silvana Sidney Costa, Lunardi Filho, Wilson Danilo, Silveira, Rosemary Silva da, Bao, Ana Cristina Pretto, Dalmolin, Graziele de Lima","Revista Brasileira de Enfermagem; 62(4); 599-603","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400018&lang=pt" 
"S0034-71672009000400020-scl","Planejamento de recursos humanos de enfermagem: desafio para as lideranças","Magalhães, Ana Maria Muller de, Riboldi, Caren de Oliveira, Dall&#039;Agnol, Clarice Maria","Revista Brasileira de Enfermagem; 62(4); 608-612","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400020&lang=pt" 
"S0034-71672009000400022-scl","Os primórdios do Projeto Larga Escala: tempo de rememorar","Bassinello, Greicelene Aparecida Hespanhol, Bagnato, Maria Helena Salgado","Revista Brasileira de Enfermagem; 62(4); 620-626","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400022&lang=pt" 
"S0034-71672009000400024-scl","Desenvolvimento e implantação de Terapia Assistida por Animais em hospital universitário","Kobayashi, Cassia Tiemi, Ushiyama, Sílvia Tiemi, Fakih, Flávio Trevisan, Robles, Roseli A. M., Carneiro, Ieda Aparecida, Carmagnani, Maria Isabel Sampaio","Revista Brasileira de Enfermagem; 62(4); 632-636","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400024&lang=pt" 
"S0034-71672009000400025-scl","A visibilidade da profissão de enfermeiro: reconhecendo conquistas e lacunas","Erdmann, Alacoque Lorenzini, Fernandes, Juliana Vieira, Melo, Cecília, Carvalho, Bruna Ré, Menezes, Quézia, Freitas, Roberta de, Emarinony, Eduardo, Backes, Marli Terezinha Stein","Revista Brasileira de Enfermagem; 62(4); 637-643","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400025&lang=pt" 
"S0034-71672009000400010-scl","Interpretando as experiências da hospitalização de pacientes com lesão medular","Albuquerque, Ana Lúcia Pereira de, Freitas, Consuelo Helena Aires de, Jorge, Maria Salete Bessa","Revista Brasileira de Enfermagem; 62(4); 552-556","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400010&lang=pt" 
"S0034-71672009000400006-scl","Aplicação do Modelo Calgary para avaliação de famílias de isodos na prática clínica","Silva, Lúcia, Bousso, Regina Szylit, Galera, Sueli Aparecida Frari","Revista Brasileira de Enfermagem; 62(4); 530-534","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000400006&lang=pt" 
"S1519-566X2009000400001-scl","Barcoding lepidoptera: current situation and perspectives on the usefulness of a contentious technique","Silva-Brandão, Karina L, Lyra, Mariana L, Freitas, André V L","Neotropical Entomology; 38(4); 441-451","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400001&lang=pt" 
"S1519-566X2009000400004-scl","Chironomidae assemblage structure in relation to organic enrichment of an aquatic environment","Simião-Ferreira, Juliana, DeMarco Jr, Paulo, Mazão, Gustavo R, Carvalho, Adriana R","Neotropical Entomology; 38(4); 464-471","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400004&lang=pt" 
"S1519-566X2009000400005-scl","Life cycle of Goeldichironomus holoprasinus goeldi (Diptera: Chironomidae) in laboratory","Zilli, Florencia, Marchese, Mercedes, Paggi, Analía","Neotropical Entomology; 38(4); 472-476","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000400005&lang=pt" 
"S1516-89132009000400008-scl","Glucose administration inhibits the hepatic activation of gluconeogenesis promoted by insulin-induced hypoglycemia","Galende, Sharize Betoni, Oliveira Neto, Oswaldo Custódio de, Santos, Leandro Freire dos, Peicher, Márcia Vardanega, Souza, Helenir Medri de, Bazotte, Roberto Barbosa","Brazilian Archives of Biology and Technology; 52(4); 849-854","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400008&lang=pt" 
"S1516-89132009000400001-scl","A new biosurfactant produced by Candida glabrata UCP 1002: characteristics of stability and application in oil recovery","Luna, Juliana Moura de, Sarubbo, Leonie, Campos-Takaki, Galba Maria de","Brazilian Archives of Biology and Technology; 52(4); 785-793","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400001&lang=pt" 
"S1516-89132009000400006-scl","Effect of mannitol on the pharmacokinetics of amikacin in wistar rats","Olguín, Hugo Juárez, Portugal, Miriam Carrasco, Pérez, Janett Flores, Vieyra, Angélica Camacho, Pérez, Carmen Flores, Rodríguez, Alfonso Alfaro","Brazilian Archives of Biology and Technology; 52(4); 835-839","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400006&lang=pt" 
"S1516-89132009000400011-scl","Insecticide distribution model in human tissues viewing worker&#039;s health monitoring programs","Paraíba, Lourival Costa, Castro, Vera Lúcia Scherholz Salgado de, Maia, Aline de Holanda Nunes","Brazilian Archives of Biology and Technology; 52(4); 875-881","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400011&lang=pt" 
"S1516-89132009000400012-scl","Moxidectin interference on motor activity of rats","Rodrigues-Alves, Patrícia de Sá e Benevides, Flório, Jorge Camilo, Lebrun, Ivo, Bernardi, Maria Martha, Spinosa, Helenice de Souza","Brazilian Archives of Biology and Technology; 52(4); 883-891","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400012&lang=pt" 
"S1516-89132009000400013-scl","Cytogenetic characterization of Aloysia virgata Ruiz and Pavan (Verbenaceae)","Brandão, Aline Dias, Viccini, Lyderson Facio, Recco-Pimentel, Shirlei Maria","Brazilian Archives of Biology and Technology; 52(4); 893-899","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400013&lang=pt" 
"S1516-89132009000400023-scl","Physico-chemical quality changes in mangaba (hancornia speciosa gomes) fruit stored at different temperatures","Carnelossi, Marcelo Augusto Gutierrez, Sena, Hildo Costa de, Narain, Narendra, Yaguiu, Paula, Silva, Gabriel Francisco da","Brazilian Archives of Biology and Technology; 52(4); 985-990","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400023&lang=pt" 
"S1516-89132009000400022-scl","Determination of metabolizable energy value of corn with different average geometric diameters for european quails (Coturnix coturnix coturnix)","Rezende, Marcelo José de Mello, Torres, Alessandro Figueiredo, Murata, Luci Sayori, Garcia, José Américo Soares, McManus, Concepta Margaret","Brazilian Archives of Biology and Technology; 52(4); 981-984","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400022&lang=pt" 
"S1516-89132009000400017-scl","Spatial and temporal distribution of ichthyoplankton in the upper Uruguay river, Brazil","Hermes-Silva, Samara, Reynalte-Tataje, David, Zaniboni-Filho, Evoy","Brazilian Archives of Biology and Technology; 52(4); 933-944","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400017&lang=pt" 
"S1516-89132009000400019-scl","Analysis of Mercury-Rich plants and mine tailings using the Hydride-Generation AAS method","Moreno, Fábio Netto, Anderson, Christopher, Stewart, Robert, Robinson, Brett","Brazilian Archives of Biology and Technology; 52(4); 953-960","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400019&lang=pt" 
"S1516-89132009000400027-scl","Allelopathic potential of orsellinic acid derivatives","Peres, Marize Terezinha Lopes Pereira, Mapeli, Ana Maria, Faccenda, Odival, Gomes, Alcir Teixeira, Honda, Neli Kika","Brazilian Archives of Biology and Technology; 52(4); 1019-1026","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400027&lang=pt" 
"S1516-89132009000400029-scl","Reducing COD level on oily effluent by utilizing biosurfactant-producing bacteria","Jacobucci, Daniela Franco Carvalho, Oriani, Maria Raquel de Godoy, Durrant, Lucia Regina","Brazilian Archives of Biology and Technology; 52(4); 1037-1042","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400029&lang=pt" 
"S0103-97332009000400001-scl","Foreword","Mendes, Renio dos Santos, Malacarne, Luiis Carlos, Lenzi, Ervin Kaminski, Evangelista, Luiz Roberto","Brazilian Journal of Physics; 39(2a); -","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400001&lang=pt" 
"S0103-97332009000400003-scl","Recent developments in superstatistics","Beck, Christian","Brazilian Journal of Physics; 39(2a); 357-363","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400003&lang=pt" 
"S0103-97332009000400004-scl","Dynamics towards the Feigenbaum attractor","Robledo, A., Moyano, L. G.","Brazilian Journal of Physics; 39(2a); 364-370","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400004&lang=pt" 
"S0103-97332009000400016-scl","Nonextensive statistical mechanics applied to protein folding problem: kinetics aspects","Dal Molin, J. P., Silva, Marco Antonio Alves da, Silva, I. R. da, Caliri, A.","Brazilian Journal of Physics; 39(2a); 435-438","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400016&lang=pt" 
"S0103-97332009000400015-scl","Critical behavior of the delay-induced chaos transition in a nonlinear model for the immune response","Souza, Elder de, Lyra, Marcelo, Gleria, Iram","Brazilian Journal of Physics; 39(2a); 431-438","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400015&lang=pt" 
"S0103-97332009000400014-scl","Main shocks and evolution of complex earthquake networks","Abe, Sumiyoshi, Suzuki, Norikazu","Brazilian Journal of Physics; 39(2a); 428-430","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400014&lang=pt" 
"S0103-97332009000400013-scl","Generating more realistic complex networks from power-law distribution of fitness","Mendes, G. A., da Silva, L. R.","Brazilian Journal of Physics; 39(2a); 423-427","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400013&lang=pt" 
"S0103-97332009000400009-scl","Some properties of deformed q-numbers","Lobão, Thierry C. Petit, Cardoso, Pedro G. S., Pinho, Suani T. R., Borges, Ernesto P.","Brazilian Journal of Physics; 39(2a); 402-407","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400009&lang=pt" 
"S0103-97332009000400011-scl","Generalized-generalized entropies and limit distributions","Thurner, Stefan, Hanel, Rudolf","Brazilian Journal of Physics; 39(2a); 413-416","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400011&lang=pt" 
"S0103-97332009000400018-scl","Symbolic sequences and Tsallis entropy","Ribeiro, H. V., Lenzi, E. K., Mendes, R. S., Mendes, G. A., da Silva, L. R.","Brazilian Journal of Physics; 39(2a); 444-447","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400018&lang=pt" 
"S0103-97332009000400022-scl","Quantum entanglement in a many-body system exhibiting multiple quantum phase transitions","Zander, C., Plastino, A., Plastino, A. R.","Brazilian Journal of Physics; 39(2a); 464-467","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400022&lang=pt" 
"S0103-97332009000400023-scl","q-distributions in complex systems: a brief review","Picoli Jr., S., Mendes, R. S., Malacarne, L. C., Santos, R. P. B.","Brazilian Journal of Physics; 39(2a); 468-474","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400023&lang=pt" 
"S0103-97332009000400028-scl","Probability distribution in a quantitative linguistic problem","Calderón, F., Curilef, S., Ladrón de Guevara, M. L.","Brazilian Journal of Physics; 39(2a); 500-502","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400028&lang=pt" 
"S0103-97332009000400027-scl","Nonextensivity in a memory network access mechanism","Wedemann, Roseli S., Donangelo, Raul, Carvalho, Luís A. V. de","Brazilian Journal of Physics; 39(2a); 495-499","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400027&lang=pt" 
"S0103-97332009000400030-scl","Nonlocal effects on the thermal behavior of non-crystalline solids","Lenzi, E. K., Astrath, N. G. C., Rossato, R., Evangelista, L. R.","Brazilian Journal of Physics; 39(2a); 507-510","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000400030&lang=pt" 
"S0021-75572009000400003-scl","Composição da flora gastrointestinal e saúde","Vandenplas, Yvan","Jornal de Pediatria; 85(4); 285-286","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000400003&lang=pt" 
"S0021-75572009000400002-scl","Falta de atividade física e excesso de tempo sentado: perigos para a saúde dos jovens?","Tammelin, Tuija","Jornal de Pediatria; 85(4); 283-285","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000400002&lang=pt" 
"S0021-75572009000400001-scl","Atividade física em adolescentes","Andersen, Lars Bo","Jornal de Pediatria; 85(4); 281-283","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000400001&lang=pt" 
"S0021-75572009000400008-scl","Avaliação do efeito da educação nutricional na prevalência de sobrepeso/obesidade e no consumo alimentar de escolares do ensino fundamental","Fernandes, Patrícia S., Bernardo, Carla de O., Campos, Rosângela M. M. B., Vasconcelos, Francisco de A. G. de","Jornal de Pediatria; 85(4); 315-321","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000400008&lang=pt" 
"S0021-75572009000400006-scl","Prevalência de inatividade física e fatores associados em estudantes do ensino médio de escolas públicas estaduais","Ceschini, Fabio L., Andrade, Douglas R., Oliveira, Luis C., Araújo Júnior, Jorge F., Matsudo, Victor K. R.","Jornal de Pediatria; 85(4); 301-306","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000400006&lang=pt" 
"S0021-75572009000400018-scl","Sequestro esplênico agudo em crianças com anemia falciforme","Araujo, Andréa Nogueira","Jornal de Pediatria; 85(4); 373-374","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000400018&lang=pt" 
"S0021-75572009000400017-scl","Ordens de não ressuscitar: prática versus registro em prontuário","Florence, Luiz Guilherme Araujo, Schvartsman, Cláudio, Troster, Eduardo Juan, Gutierrez, Pilar Lecussan, Reis, Amélia Gorete","Jornal de Pediatria; 85(4); 369-372","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000400017&lang=pt" 
"S1516-89132009000400003-scl","Development of modified medium for the enhancement in antifungal activity of P. steckii (MF1 mangrove fungi) against verticillium wilt pathogenic fungi of rose","Sabat, Jyotasanmayee, Gupta, Nibha","Brazilian Archives of Biology and Technology; 52(4); 809-818","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400003&lang=pt" 
"S1516-89132009000400005-scl","Photosynthetic response of soybean to twospotted spider mite (Acari: Tetranychydae) injury","Bueno, Adeney de Freitas, Bueno, Regiane Cristina Oliveira de Freitas, Nabity, Paul David, Higley, Leon George, Fernandes, Odair Aparecido","Brazilian Archives of Biology and Technology; 52(4); 825-834","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400005&lang=pt" 
"S1516-89132009000400007-scl","Evaluation of protein quality from genetically modified and organic soybean in two consecutives generations of wistar rats","Daleprane, Julio Beltrame, Pacheco, Juliana Tomaz, Boaventura, Gilson Teles","Brazilian Archives of Biology and Technology; 52(4); 841-847","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400007&lang=pt" 
"S1516-89132009000400010-scl","Threat of an influenza panzooty: a review based on conservation medicine","Caron, Luiz Felipe, Soccol, Vanete Thomaz","Brazilian Archives of Biology and Technology; 52(4); 863-873","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400010&lang=pt" 
"S1516-89132009000400014-scl","Genetic polymorphism in brazilian microcystis spp. (Cyanobacteria) toxic and non-toxic through RFLP-PCR of the cpcBA-IGS","Bittencourt-Oliveira, Maria do Carmo, Cunha, Maristela Casé Costa, Moura, Ariadne do Nascimento","Brazilian Archives of Biology and Technology; 52(4); 901-909","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400014&lang=pt" 
"S1516-89132009000400015-scl","Life history of Talorchestia deshayesii (Amphipoda, Talitridae) in the Ionian sandy beach (southern Italy)","Prato, Ermelinda, Trono, Annunziata, Biandolino, Francesca","Brazilian Archives of Biology and Technology; 52(4); 911-922","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400015&lang=pt" 
"S1516-89132009000400016-scl","Micropropagation and in vitro conservation of Neoglaziovia variegata (Arr. Cam.) mez, a fiber producing bromeliad from Brazil","Silveira, Daniela Garcia, Souza, Fernanda Vidigal Duarte, Pelacani, Claudinéia Regina, Souza, Antonio da Silva, Ledo, Carlos Alberto da Silva, Santana, José Raniere Ferreira de","Brazilian Archives of Biology and Technology; 52(4); 923-932","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400016&lang=pt" 
"S1516-89132009000400018-scl","The influence of caffeine and thymol on the survival, growth and reproduction of Subulina octona (Brugüière, 1789) (Mollusca, Subulinidae)","Ferreira, Paula, Soares, Geraldo Luiz Gonçalves, D&#039;ávila, Sthefane, Bessa, Elisabeth Cristina de Almeida","Brazilian Archives of Biology and Technology; 52(4); 945-952","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400018&lang=pt" 
"S1516-89132009000400024-scl","Production and characterization of amylases from Zea mays malt","Biazus, Joana Paula Menezes, Souza, Roberto Rodrigues de, Márquez, Jesus Espinoza, Franco, Telma Teixeira, Santana, José Carlos Curvelo, Tambourgi, Elias Basile","Brazilian Archives of Biology and Technology; 52(4); 991-1000","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000400024&lang=pt" 
