"S1516-89132009000600017-scl","Leaf surface characters applied to Lauraceae taxonomy in a Seasonal Forest of Southern Brazil","Ceolin, Guilherme Bordignon, Rosito, Jumaida Maria, Canto-Dorow, Thais Scotti do","Brazilian Archives of Biology and Technology; 52(6); 1453-1460","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600017&lang=pt" 
"S0864-21252009000400002-cub","Consumo de medicamentos referidos por la población adulta de Cuba, año 2007","García Milián, Ana Julia, Alonso Carbonell, Liuba, López Puig, Pedro, Yera Alós, Isis, Ruiz Salvador, Ana Karelia, Blanco Hernández, Neylim","Revista Cubana de Medicina General Integral; 25(4); 5-16","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400002&lang=pt" 
"S0864-21252009000400003-cub","Intervención educativa en diabéticos tipo 2","Pérez Delgado, Anuharys, Alonso Carbonell, Liuba, García Milián, Ana J., Garrote Rodríguez, Ismary, González Pérez, Sandra, Morales Rigau, José Manuel","Revista Cubana de Medicina General Integral; 25(4); 17-29","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400003&lang=pt" 
"S0864-21252009000400004-cub","Intensidad del síndrome climatérico y su relación con algunos factores socioambientales","Yanes Calderón, Margeris, Chio Naranjo, Ileana","Revista Cubana de Medicina General Integral; 25(4); 30-42","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400004&lang=pt" 
"S0864-21252009000400005-cub","Comportamiento del hierro sérico y la inmunidad celular en ancianos institucionalizados en el hogar &quot;Santovenia&quot;","Martínez Grau, Isabel","Revista Cubana de Medicina General Integral; 25(4); 43-53","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400005&lang=pt" 
"S0864-21252009000400006-cub","Diferencias de género en las edades del ciclo vital de 65 años y más en el municipio Guanabacoa","Castañeda Abascal, Ileana, Pérez Labrada, Licet, Sanabria Ramos, Giselda","Revista Cubana de Medicina General Integral; 25(4); 54-64","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400006&lang=pt" 
"S1516-89132009000600002-scl","Morpho-anatomical and micromorphometrical evaluations in soybean genotypes during water stress","Stolf, Renata, Medri, Moacyr Eurípedes, Pimenta, José Antônio, Boeger, Maria Regina Torres, Dias, Jaqueline, Lemos, Noélle Giacomini, Oliveira, Maria Cristina Neves de, Brogin, Rodrigo Luís, Yamanaka, Naoki, Neumaier, Norman, Farias, José Renato Bouça, Nepomuceno, Alexandre Lima","Brazilian Archives of Biology and Technology; 52(6); 1321-1331","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600002&lang=pt" 
"S1516-89132009000600003-scl","Response of Diabrotica speciosa (Coleoptera: Chrysomelidae) to 1,4-dimethoxybenzene and analogs in common bean crop","Marques, Francisco de Assis, Wendler, Edison Perevalo, Macedo, Alexandra, Wosch, Celso Luiz, Maia, Beatriz Helena Sales, Mikami, Adriana Yatie, Arruda-Gatti, Iara Cintra, Pissinati, Aline, Mingotte, Fábio Luiz Checchio, Alves, Amilton, Ventura, Maurício Ursi","Brazilian Archives of Biology and Technology; 52(6); 1333-1340","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600003&lang=pt" 
"S1516-89132009000600004-scl","Soil flood tolerance of seven genotypes of Panicum maximum Jacq.","Silva, Adriane Schio, Laura, Valdemir Antônio, Jank, Liana","Brazilian Archives of Biology and Technology; 52(6); 1341-1348","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600004&lang=pt" 
"S1516-89132009000600008-scl","Effect of an aqueous extract of annatto (Bixa orellana) seeds on lipid profile and biochemical markers of renal and hepatic function in hipercholesterolemic rats","Paula, Heberth de, Pedrosa, Maria Lúcia, Rossoni Júnior, Joamyr Victor, Haraguchi, Fabiano Kenji, Santos, Rinaldo Cardoso dos, Silva, Marcelo Eustáquio","Brazilian Archives of Biology and Technology; 52(6); 1373-1378","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600008&lang=pt" 
"S1516-89132009000600010-scl","Relationship between seminal malondialdehyde levels and sperm quality in fertile and infertile men","Colagar, Abasalt Hosseinzadeh, Pouramir, Mehdi, Marzony, Eisa Tahmasbpour, Jorsaraei, Sayed Gholam Ali","Brazilian Archives of Biology and Technology; 52(6); 1387-1392","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600010&lang=pt" 
"S1516-89132009000600016-scl","Inheritance and linkage relationships of allozyme variants of ilex paraguariensis St. Hil","Wendt, Simone Neumann, Sousa, Valderês Aparecida de, Sebbenn, Alexandre Magno, Sturion, José Alfredo, Luíz, Felipe, Santos, Elisa Caroline da Silva, Quoirin, Marguerite","Brazilian Archives of Biology and Technology; 52(6); 1443-1451","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600016&lang=pt" 
"S1516-89132009000600024-scl","Quantitative differential expression of alpha and beta ryanodine receptor genes in PSE (Pale, Soft, Exudative) meat from two chicken lines: broiler and layer","Oda, Sandra Helena Inoue, Nepomuceno, Alexandre Lima, Ledur, Mônica Corrêa, Oliveira, Maria Cristina Neves de, Marin, Silvana Regina Rockenbach, Ida, Elza Iouko, Shimokomaki, Massami","Brazilian Archives of Biology and Technology; 52(6); 1519-1525","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600024&lang=pt" 
"S1516-89132009000600027-scl","Sperathe effects of solid-state fermentation in the functional properties of defatted rice bran and wheat bran","Silveira, Cristina Moreira da, Badiale-Furlong, Eliana","Brazilian Archives of Biology and Technology; 52(6); 1555-1562","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600027&lang=pt" 
"S1516-89132009000600028-scl","Biodegradation of 2,4 dichlorophenol by Pleurotus ostreatus DSM 1833","Silva, Heloisa Helena Batista da, Schneider, Andréa Lima dos Santos, Wisbeck, Elisabeth, Furlan, Sandra Aparecida","Brazilian Archives of Biology and Technology; 52(6); 1563-1570","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600028&lang=pt" 
"S1516-89132009000600029-scl","Biodegradation of oil refinery residues using mixed-culture of microorganisms isolated from a landfarming","Morais, Eduardo Beraldo de, Tauk-Tornisielo, Sâmia Maria","Brazilian Archives of Biology and Technology; 52(6); 1571-1578","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600029&lang=pt" 
"S1516-89132009000600030-scl","The design of an in vitro fertilization (IVF) laboratory and its importance in risk prevention: applicability of UV radiation","Izquierdo, Enrique Gea, Velasco, Carlos Ángel Benavides, Escudero, José Vicente Maeso, Rodríguez, Antonio García","Brazilian Archives of Biology and Technology; 52(6); 1579-1586","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600030&lang=pt" 
"S0101-74382009000300003-scl","New product development projects evaluation under time uncertainty","Silva, Thiago Augusto de Oliveira, Santiago, Leonardo P.","Pesquisa Operacional; 29(3); 517-532","Pesquisa Operacional","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382009000300003&lang=pt" 
"S0101-74382009000300009-scl","Cálculo do ponto de pedido baseado em previsões de uma política &lt;Q, r&gt; de gestão de estoques","Garcia, Eduardo Saggioro, Ferreira Filho, Virgílio José Martins","Pesquisa Operacional; 29(3); 605-622","Pesquisa Operacional","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382009000300009&lang=pt" 
"S0864-21252009000400007-cub","Necesidades percibidas de atención de salud al adulto mayor desde una perspectiva de género","Rodríguez Cabrera, Aida, Álvarez Vázquez, Luisa, Quevedo Expósito, Fredys Kenia","Revista Cubana de Medicina General Integral; 25(4); 65-76","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400007&lang=pt" 
"S0864-21252009000400008-cub","Comportamiento de la lepra en dos policlínicos del municipio La Lisa","Oramas Fernández, Diana Karina, Cruzata Rodríguez, Larixa, Sotto Vargas, Juan David, Poulot Limonta, Santos","Revista Cubana de Medicina General Integral; 25(4); 77-85","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400008&lang=pt" 
"S0864-21252009000400010-cub","Reflexiones en torno a los problemas éticos y bioéticos en el tratamiento del paciente en fase terminal","Sánchez Muñiz, Marilyn, González Pérez, Camilo","Revista Cubana de Medicina General Integral; 25(4); 98-106","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400010&lang=pt" 
"S0864-21252009000400011-cub","Algunas consideraciones teóricas sobre la pesquisa activa","Fernández Sacasas, José A., Díaz Novás, José","Revista Cubana de Medicina General Integral; 25(4); 107-116","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400011&lang=pt" 
"S0864-21252009000400012-cub","Rehabilitación en atención primaria al paciente con linfedema posmastectomía","Díaz Hernández, Orestes L., García Lizame, María Luisa, Peguero Brínguez, Yanela, Eliseo Mussenden, Osvaldo, Otero Reyes, Manuel","Revista Cubana de Medicina General Integral; 25(4); 117-126","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400012&lang=pt" 
"S0864-21252009000400013-cub","Aspectos básicos del pterigion para médicos generales integrale","Rojas Álvarez, Eduardo","Revista Cubana de Medicina General Integral; 25(4); 127-137","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400013&lang=pt" 
"S0864-21252009000400014-cub","Propuesta de dimensiones configurativas de la promoción de salud","Martínez Pérez, Misleny, Sanabria Ramos, Giselda, Prieto Silva, Rosibel","Revista Cubana de Medicina General Integral; 25(4); 138-150","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400014&lang=pt" 
"S0864-21252009000400015-cub","Caracterización del infarto agudo del miocardio en la clínica popular &quot;Simón Bolívar&quot;","López Ramírez, Mirtha, Quirantes Moreno, Alberto Jesús, López Ramírez, Daymir","Revista Cubana de Medicina General Integral; 25(4); 151-159","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400015&lang=pt" 
"S0864-21252009000400017-cub","Bibliomed sobre influenza humana","","Revista Cubana de Medicina General Integral; 25(4); 172-179","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400017&lang=pt" 
"S0864-21252009000400018-cub","Propuesta didáctica para la promoción de salud en la Universidad de las Ciencias Informáticas","Fernández Cumbá, Edilberto, González Arencibia, Mario, Jaramillo Santana, Nayive, Alfonso Díaz, Laudis","Revista Cubana de Medicina General Integral; 25(4); 180-195","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400018&lang=pt" 
"S0864-21252009000400019-cub","Cambio climático y dengue en Cuba","Lemus Lago, Elia Rosa, Corratgé Delgado, Héctor","Revista Cubana de Medicina General Integral; 25(4); 196-207","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400019&lang=pt" 
"S0864-21252009000400009-cub","Presencia de los atributos para la integración de las redes de servicios de salud","López Puig, Pedro, Alonso Carbonell, Liuba, García Milián, Ana Julia, Fernández Díaz, Ivonne Elena","Revista Cubana de Medicina General Integral; 25(4); 86-97","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400009&lang=pt" 
"S0864-21252009000400016-cub","La dispensarización del riesgo laboral desde la perspectiva de residentes venezolanos de Medicina General Integral","López Espinosa, Guillermo José, Gómez Padrón, Enrique Ivo, Molina García, José Ramón, Yera Alós, Isis Belkis, Valdés Mora, Mariela, Aparicio Manresa, Grisel","Revista Cubana de Medicina General Integral; 25(4); 160-171","Revista Cubana de Medicina General Integral","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252009000400016&lang=pt" 
"S0718-34372009000300001-chl","La Revista Chilena de Derecho cumple 35 años","Vivanco Martínez, Ángela","Revista chilena de derecho; 36(3); 465-466","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300001&lang=pt" 
"S0718-34372009000300002-chl","LOS ÚLTIMOS AVANCES EN LA CODIFICACIÓN DEL DERECHO CIVIL CHINO","Zhang, Lihong","Revista chilena de derecho; 36(3); 467-503","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300002&lang=pt" 
"S0718-34372009000300004-chl","EL SUBLEGADO EN EL DERECHO CIVIL CHILENO","Guzmán Brito, Alejandro","Revista chilena de derecho; 36(3); 527-544","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300004&lang=pt" 
"S0718-34372009000300005-chl","EL CUIDADO PERSONAL DE NIÑOS Y ADOLESCENTES EN LA FAMILIA SEPARADA: CRITERIOS DE RESOLUCIÓN DE CONFLICTOS DE INTERESES ENTRE PADRES E HIJOS EN EL NUEVO DERECHO CHILENO DE FAMILIA","Rodríguez Pinto, María Sara","Revista chilena de derecho; 36(3); 545-586","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300005&lang=pt" 
"S0718-34372009000300006-chl","JUSTICIABILIDAD DE LOS DERECHOS ECONÓMICOS, SOCIALES Y CULTURALES: DISCUSIÓN TEÓRICA","Figueroa G-H, Rodolfo","Revista chilena de derecho; 36(3); 587-620","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300006&lang=pt" 
"S0718-34372009000300008-chl","","Letelier Widow, Gonzalo","Revista chilena de derecho; 36(3); 663-666","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300008&lang=pt" 
"S0718-34372009000300009-chl","ARANCIBIA MATTAR, JAIME; BRAHM GARCIA, ENRIQUE; IRARRÁZAVAL GOMIEN, ANDRÉS (2008): ACTAS DEL CONSEJO DE ESTADO DE CHILE (1976-1990)","Massmann B, Nicolás","Revista chilena de derecho; 36(3); 667-668","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300009&lang=pt" 
"S0718-34372009000300010-chl","ELÍAS DE TEJADA, FRANCISCO (2008): DERECHO POLÍTICO","Oro Tapia, Luis R","Revista chilena de derecho; 36(3); 669-670","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300010&lang=pt" 
"S0718-34372009000300011-chl","CÓMO PROTEGER MEJOR LOS INTERESES DE LAS VÍCTIMAS Y DE ESTA MANERA CONTRIBUIR A LA DISMINUCIÓN DE LA DELINCUENCIA","Piedrabuena Richard, Guillermo","Revista chilena de derecho; 36(3); 671-677","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300011&lang=pt" 
"S0718-34372009000300012-chl","REVISTA CHILENA DE DERECHO: TREINTA Y CINCO AÑOS AL SERVICIO DE LA COMUNIDAD JURÍDICA","Barrientos Zamorano, Marcelo, Soto Téllez, Ximena, Aránguiz Villagrán, Matías, Duhalde Vera, Felipe","Revista chilena de derecho; 36(3); 679-681","Revista chilena de derecho","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372009000300012&lang=pt" 
"S0004-27302009000900001-scl","A insuficiência óssea na doença renal crônica: papel do paratormônio","de-Paula, Francisco José Albuquerque","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(9); 1059-1060","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000900001&lang=pt" 
"S0004-27302009000900003-scl","Heterogeneity of carboxyl-terminal parathyroid hormone circulating forms in patients with hyperparathyroidism due to end stage renal disease","Vieira, José Gilberto H., Kunii, Ilda S., Ohe, Monique N., Carvalho, Aluizio B.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(9); 1074-1078","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000900003&lang=pt" 
"S0004-27302009000900004-scl","Concentração plasmática de 25 hidroxivitamina D em mulheres na pós-menopausa com baixa densidade mineral óssea","Russo, Luis Augusto Tavares, Gregório, Luiz Henrique de, Lacativa, Paulo Gustavo Sampaio, Marinheiro, Lizanka Paola F.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(9); 1079-1087","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000900004&lang=pt" 
"S0004-27302009000900006-scl","Análise crítica dos critérios da OMS, IDF e NCEP para síndrome metabólica em pacientes portadores de diabetes melito tipo 1","Santos, Carlos Eduardo, Schrank, Yolanda, Kupfer, Rosane","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(9); 1096-1102","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000900006&lang=pt" 
"S0004-27302009000900008-scl","Hiperplasia adrenal congênita: estudo qualitativo sobre doença e tratamento, dúvidas, angústias e relacionamentos (parte I)","Telles-Silveira, Mariana, Tonetto-Fernandes, Vânia F., Schiller, Paulo, Kater, Claudio E.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(9); 1112-1124","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000900008&lang=pt" 
"S0004-27302009000900011-scl","Low false-negative rate of cytology in thyroid nodules &gt; 4 cm","Rosario, Pedro Weslley, Salles, Daniela Santos, Bessa, Breno, Purisch, Saulo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(9); 1143-1145","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000900011&lang=pt" 
"S0004-27302009000900015-scl","Theodor Kocher (1841-1917) Nobel Prize Centenary 2009","Kopp, Peter","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(9); 1176-1180","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000900015&lang=pt" 
"S0021-75572009010700001-scl","Pesquisadores detectam que muito ainda precisa ser feito para controlar o diabetes","Liberatore Junior, Raphael Del Roio","Jornal de Pediatria; 85(6); -","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009010700001&lang=pt" 
"S0021-75572009000600001-scl","Controle da glicemia em jovens brasileiros com diabetes tipo 1","Shulman, Rayzel, Palmert, Mark R., Daneman, Denis","Jornal de Pediatria; 85(6); 467-468","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000600001&lang=pt" 
"S0021-75572009000600006-scl","Densidade mineral óssea, composição corporal e ingestão alimentar de adolescentes modelos de passarela","Rodrigues, Alexandra M., Cintra, Isa P., Santos, Luana C., Martini, Ligia A., Mello, Marco T., Fisberg, Mauro","Jornal de Pediatria; 85(6); 503-508","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000600006&lang=pt" 
"S0021-75572009000600009-scl","Qualidade de vida em adolescentes asmáticos: avaliação da gravidade da asma, comorbidade e estilo de vida","Nogueira, Katia T., Silva, José Roberto L., Lopes, Claudia S.","Jornal de Pediatria; 85(6); 523-530","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000600009&lang=pt" 
"S0021-75572009000600004-scl","Perfil clínico e laboratorial de pacientes pediátricos e adolescentes com diabetes tipo 1","Jose, Laura Pereira da Silva, Cardoso-Demartini, Adriane de A., Liberatore Junior, Raphael D. R., Paulino, Maria Fernanda Vanti Macedo, Lemos-Marini, Sofia Helena Valente de, Guerra-Júnior, Gil, Rodrigues, Albertina Gomes","Jornal de Pediatria; 85(6); 490-494","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000600004&lang=pt" 
"S0103-863X2009000300016-scl","Transcendendo o enfoque de gênero no contexto da violência no casal","Wanderbroocke, Ana Claudia Nunes de Souza, More, Carmen Leontina Ojeda Ocampo","Paidéia (Ribeirão Preto); 19(44); 407-408","Paidéia (Ribeirão Preto)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2009000300016&lang=pt" 
"S0103-863X2009000300001-scl","Desbravando os horizontes do conhecimento: universalização e democratização do acesso","Santos, Manoel Antônio dos","Paidéia (Ribeirão Preto); 19(44); 279-281","Paidéia (Ribeirão Preto)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2009000300001&lang=pt" 
"S0103-863X2009000300015-scl","Elaboração de um recurso educativo para identificação e expressão de emoções","Freitas, Lucas Cordeiro, Lemmi, Regina Cavalcanti de Albuquerque","Paidéia (Ribeirão Preto); 19(44); 403-405","Paidéia (Ribeirão Preto)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2009000300015&lang=pt" 
"S0104-87752009000200007-scl","Antes, durante y después de la visita de la &quot;Dama Española&quot;: mortalidad por gripa en Boyacá, Colombia, 1912-1927","Martínez Martín, Abel Fernando, Ospina Díaz, Juan Manuel, Manrique-Abril, Fred Gustavo, Meléndez Alvarez, Bernardo Francisco","Varia Historia; 25(42); 499-517","Varia Historia","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752009000200007&lang=pt" 
"S0104-87752009000200008-scl","A história do livro e da edição: um observatório privilegiado do mundo mental dos homens do século XVIII ao século XX","Mollier, Jean-Yves","Varia Historia; 25(42); 521-537","Varia Historia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752009000200008&lang=pt" 
"S1516-44462009000400016-scl","São Paulo Megacity Mental Health Survey - a population-based epidemiological study of psychiatric morbidity in the São Paulo metropolitan area: aims, design and field implementation","Viana, Maria Carmen, Teixeira, Marlene Galativicis, Beraldi, Fidel, Bassani, Indaiá de Santana, Andrade, Laura Helena","Revista Brasileira de Psiquiatria; 31(4); 375-386","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400016&lang=pt" 
"S1516-44462009000400011-scl","The drug-naïve OCD patients imaging genetics, cognitive and treatment response study: methods and sample description","Hoexter, Marcelo Queiroz, Shavitt, Roseli Gedanke, D&#039;Alcante, Carina Chaubet, Cecconi, Janaina Philippi, Diniz, Juliana Belo, Belotto-Silva, Cristina, Hounie, Ana Gabriela, Borcato, Sonia, Moraes, Ivanil, Joaquim, Marines Alves, Cappi, Carolina, Sampaio, Aline Santos, Mathis, Maria Alice de, Batistuzzo, Marcelo Camargo, Lopes, Antonio Carlos, Rosa, Ana Carolina Ferreira, Muniz, Renan Kawano, Marques, Andrea Horvath, Santos, Luciana Cristina, Taub, Anita, Duran, Fábio Luís de Souza, Dougherty, Darin Dean, Busatto, Geraldo Filho, Bressan, Rodrigo Affonseca, Miguel, Euripedes Constantino","Revista Brasileira de Psiquiatria; 31(4); 349-353","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000400011&lang=pt" 
"S0102-30982009000200007-scl","Perfil demográfico e epidemiológico dos usuários de medicamentos de alto custo no Sistema Único de Saúde","Acurcio, Francisco de Assis, Brandão, Cristina Mariano Ruas, Guerra Júnior, Augusto Afonso, Cherchiglia, Mariângela Leal, Andrade, Iola Gurgel, Almeida, Alessandra Maciel, Silva, Grazielle Dias da, Queiroz, Odilon Vanni de, Faleiros, Daniel Resende","Revista Brasileira de Estudos de População; 26(2); 263-282","Revista Brasileira de Estudos de População","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982009000200007&lang=pt" 
"S0101-20612009000400003-scl","Aplicação do método QDF na avaliação do perfil do consumidor de melão amarelo","Abrahão, Camila, Miguel, Ana Carolina Almeida, Dias, João Ricardo Pecini Stein, Spoto, Marta Helena Fillet, Silva, Paula Porrelli Moreira da","Food Science and Technology (Campinas); 29(4); 716-720","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400003&lang=pt" 
"S0101-20612009000400027-scl","Estudo da saponificação em pigmentos de urucum","Nachtigall, Aline Manke, Silva, Pollyanna Ibrahim, Bertoldi, Michele Corrêa, Stringheta, Paulo Cesar","Food Science and Technology (Campinas); 29(4); 873-878","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400027&lang=pt" 
"S0101-20612009000400001-scl","Efeito da bebida de café descascado sobre a atividade antioxidante, os parâmetros hematológicos e bioquímicos em ratos","Duarte, Stella Maris da Silveira, Abreu, Celeste Maria Patto de, Menezes, Hillary Castle de, Paula, Fernanda Borges de Araujo, Pereira, Rosemary Gualberto Fonseca Alvarenga, Gouvêa, Cibele Marli Cação Paiva","Food Science and Technology (Campinas); 29(4); 703-708","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400001&lang=pt" 
"S0101-20612009000400028-scl","Avaliação da composição química de milho seco e armazenado em silo tipo alambrado com ar natural forçado","Gutkoski, Luiz Carlos, Eichelberger, Luiz, Santin, João Anaracy, Portella, José Antônio, Spier, Franciela, Colussi, Rosana","Food Science and Technology (Campinas); 29(4); 879-885","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400028&lang=pt" 
"S0104-530X2009000400002-scl","Geração de colunas com divisão em clusters para o problema de programação quadrática binária irrestrita","Mauri, Geraldo Regis, Lorena, Luiz Antonio Nogueira","Gestão &amp; Produção; 16(4); 515-525","Gestão &amp; Produção","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2009000400002&lang=pt" 
