"S0034-72992007000300006-scl","Imunoglobulina A secretora, proteínas totais e fluxo de saliva nas ulcerações aftosas recorrentes","Martinez, Kennedy de Oliveira, Mendes, Lauro Lúcio, Alves, José Bento","Revista Brasileira de Otorrinolaringologia; 73(3); 323-328","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000300006&lang=pt" 
"S1516-93322007000200004-scl","Políticas de saúde e alegações de propriedades funcionais e de saúde para alimentos no Brasil","Stringheta, Paulo César, Oliveira, Tânia Toledo de, Gomes, Ricardo Corrêa, Amaral, Maria da Penha Henriques do, Carvalho, Antônio Fernandes de, Vilela, Miriam Aparecida Pinto","Revista Brasileira de Ciências Farmacêuticas; 43(2); 181-194","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200004&lang=pt" 
"S1516-93322007000200006-scl","Determinação de tetraciclina em líquido sinovial de vacas com doença podal","Esteban, Cláudia, Rodrigues, Celso Antonio, Nascimento, Elizabeth de Souza","Revista Brasileira de Ciências Farmacêuticas; 43(2); 205-214","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200006&lang=pt" 
"S1516-93322007000200008-scl","Desenvolvimento e validação de um método cromatográfico em fase gasosa para análise da 3,4-metilenodioximetanfetamina (ecstasy) e outros derivados anfetamínicos em comprimidos","Lasmar, Marcelo Carvalho, Leite, Edna Maria Alvarez","Revista Brasileira de Ciências Farmacêuticas; 43(2); 223-230","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200008&lang=pt" 
"S1516-93322007000200012-scl","Development and in vitro evaluation of extended-release theophylline matrix capsules","Pinheiro, Vanessa Alves, Kaneko, Telma Mary, Velasco, Maria Valéria Robles, Consiglieri, Vladi Olga","Revista Brasileira de Ciências Farmacêuticas; 43(2); 253-261","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200012&lang=pt" 
"S1516-93322007000200014-scl","Profile of susceptibility in vitro of Trichosporon asahii and Trichosporon inkin strains against cyclic imides","Pontes, Zélia Braz Vieira da Silva, Lima, Edeltrudes de Oliveira, Cechinel Filho, Valdir","Revista Brasileira de Ciências Farmacêuticas; 43(2); 273-279","Revista Brasileira de Ciências Farmacêuticas","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200014&lang=pt" 
"S1516-93322007000200017-scl","Determinação da segurança biológica do xampu de cetoconazol: teste de irritação ocular e avaliação do potencial de citotoxicidade in vitro","Staub, Inara, Cruz, Áurea Silveira, Pinto, Terezinha de Jesus Andreoli, Schapoval, Elfrides Eva Scherman, Bergold, Ana Maria","Revista Brasileira de Ciências Farmacêuticas; 43(2); 301-307","Revista Brasileira de Ciências Farmacêuticas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-93322007000200017&lang=pt" 
"S1516-14392007000200004-scl","Synthetic tooth enamel: SEM characterization of a fluoride hydroxyapatite coating for dentistry applications","Oliveira, Marise, Mansur, Herman Sander","Materials Research; 10(2); 115-118","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200004&lang=pt" 
"S1516-14392007000200003-scl","Development of graphite-polymer composites as electrode materials","Calixto, Carolina Maria Fioramonti, Mendes, Renata Kelly, Oliveira, Aline Carlos de, Ramos, Luiz Antonio, Cervini, Priscila, Cavalheiro, Éder Tadeu Gomes","Materials Research; 10(2); 109-114","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200003&lang=pt" 
"S1516-14392007000200007-scl","Elaboration and characterization of nanostructured biocements for biomedical applications","Camargo, Nelson Heriberto Almeida, Soares, Cristina, Gemelli, Enori","Materials Research; 10(2); 135-140","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200007&lang=pt" 
"S1516-14392007000200013-scl","Preparation of PtRu/carbon hybrids by hydrothermal carbonization process","Tusi, Marcelo Marques, Brandalise, Michele, Correa, Olandir Vercino, Oliveira Neto, Almir, Linardi, Marcelo, Spinacé, Estevam Vitorio","Materials Research; 10(2); 171-175","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200013&lang=pt" 
"S1516-14392007000200020-scl","Study of the aluminothermic reduction of niobium pentoxide through thermal analysis experiments and high energy milling processing","De Lazzari, Claudio Parra, Simões, Danielle Goya, Capocchi, José Deodoro Trani","Materials Research; 10(2); 215-218","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200020&lang=pt" 
"S1516-14392007000200019-scl","Rapid manufacturing of polyethylene parts with controlled pore size gradients using selective laser sintering","Salmoria, Gean Vitor, Ahrens, Carlos Henrique, Klauss, Pricila, Paggi, Rodrigo Acacio, Oliveira, Rafael Galet, Lago, Alexandre","Materials Research; 10(2); 211-214","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200019&lang=pt" 
"S1516-14392007000200017-scl","Effect of mechanical alloying and Ti addition on solution and ageing treatment of an AA7050 aluminium alloy","Cardoso, Kátia Regina, Travessa, Dilermando Nagle, Escorial, Asunción García, Lieblich, Marcela","Materials Research; 10(2); 199-203","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200017&lang=pt" 
"S1516-14392007000200002-scl","On the prediction of fatigue crack retardation using Wheeler and Willenborg models","Pereira, Marcos Venicius Soares, Darwish, Fathi Aref Ibrahim, Camarão, Arnaldo Freitas, Motta, Sérgio Henrique","Materials Research; 10(2); 101-107","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200002&lang=pt" 
"S1516-14392007000200005-scl","Attachment of inorganic moieties onto aliphatic polyurethanes","Ayres, Eliane, Vasconcelos, Wander Luiz, Oréfice, Rodrigo Lambert","Materials Research; 10(2); 119-125","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200005&lang=pt" 
"S1516-14392007000200006-scl","Porosity dependence of elastic constants in aluminum nitride ceramics","Yoshimura, Humberto Naoyuki, Molisani, André Luiz, Narita, Nilson Eiji, Cesar, Paulo Francisco, Goldenstein, Hélio","Materials Research; 10(2); 127-133","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200006&lang=pt" 
"S1516-14392007000200008-scl","Analysis of transformations nucleated on non-random sites simulated by cellular automata in three dimensions","Rios, Paulo Rangel, Pereira, Luciana de Oliveira, Oliveira, Flávio Faria de, Assis, Weslley Luiz da Silva, Oliveira, Valmir Torres de","Materials Research; 10(2); 141-146","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200008&lang=pt" 
"S1516-14392007000200012-scl","Bioartificial polymeric materials based on collagen and poly(N-isopropylacrylamide)","Mano, Valdir, Ribeiro e Silva, Maria Elisa Scarpelli","Materials Research; 10(2); 165-170","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200012&lang=pt" 
"S1516-14392007000200014-scl","Sol-Gel SiO2-CaO-P2O5 biofilm with surface engineered for medical application","Federman, Sonia Regina, Costa, Vilma Conceição, Vasconcelos, Daniela Cordeiro Leite, Vasconcelos, Wander Luiz","Materials Research; 10(2); 177-181","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200014&lang=pt" 
"S1516-14392007000200015-scl","Surface area, crystal morphology and characterization of transition alumina powders from a new gibbsite precursor","Vieira Coelho, Antonio Carlos, Souza Santos, Helena de, Kiyohara, Pedro Kuniiko, Marcos, Kelly Nanci Pinto, Souza Santos, Pérsio de","Materials Research; 10(2); 183-189","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200015&lang=pt" 
"S1516-14392007000200016-scl","Degree of conversion and molecular weight of one denture base and three reline resins submitted to post-polymerization treatments","Urban, Vanessa Migliorini, Machado, Ana Lucia, Vergani, Carlos Eduardo, Jorge, Érica Gouveia, Santos, Luís Presley Serejo dos, Leite, Edson Roberto, Canevarolo, Sebastião Vicente","Materials Research; 10(2); 191-197","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200016&lang=pt" 
"S1516-14392007000200021-scl","Characterization of commercial ceramic adsorbents and its application on naphthenic acids removal of petroleum distillates","Silva, Juliana Pereira, Senna, Lilian Ferreira de, Lago, Dalva Cristina Baptista do, Silva Jr., Paulo Ferreira da, Dias, Elton Gonçalves, Figueiredo, Marco Antônio Gaya de, Chiaro, Sandra Shirley Ximenes","Materials Research; 10(2); 219-225","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200021&lang=pt" 
"S0718-34022007000100006-chl","Variaciones recientes del lóbulo Zapata Sur, Glaciar Tyndall: Campo de Hielo Patagónico Sur (Chile)","Araos, José, Godoi, María Angélica, Carvallo, Rubén","Revista de geografía Norte Grande; (37); 75-84","Revista de geografía Norte Grande","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022007000100006&lang=pt" 
"S0718-34022007000100007-chl","Daniel Hiernaux y Alicia Lindón (Directores). Tratado de Geografía Humana","Pérez, Macarena","Revista de geografía Norte Grande; (37); 85-88","Revista de geografía Norte Grande","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022007000100007&lang=pt" 
"S0718-34022007000100008-chl","Mateo Martinic. De la Trapananda al Aysén. Una mirada reflexiva sobre el acontecer de la Región de Aysén desde la Prehistoria hasta nuestros días","Lara, Martín","Revista de geografía Norte Grande; (37); 89-94","Revista de geografía Norte Grande","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022007000100008&lang=pt" 
"S0101-20612007000200018-scl","Estabilidade de ácido ascórbico e antocianinas em néctar de camu-camu (Myrciaria dubia (H. B. K.) McVaugh)","Maeda, Roberto Nobuyuki, Pantoja, Lílian, Yuyama, Lucia Kiyoko Ozaki, Chaar, José Merched","Food Science and Technology (Campinas); 27(2); 313-316","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200018&lang=pt" 
"S0101-20612007000200007-scl","Produção de ácido lático e dextrana utilizando suco de caju como substrato","Honorato, Talita Lopes, Rabelo, Maria Cristiane, Pinto, Gustavo Adolfo Saavedra, Rodrigues, Sueli","Food Science and Technology (Campinas); 27(2); 254-258","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200007&lang=pt" 
"S0101-20612007000200012-scl","Avaliação de mosto de uva fermentado","Mamede, Maria Eugênia de Oliveira, Pastore, Gláucia Maria","Food Science and Technology (Campinas); 27(2); 281-284","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200012&lang=pt" 
"S0101-20612007000200011-scl","Contents of folates in edible mushrooms commercialised in the city of Campinas, São Paulo, Brazil","Furlani, Regina Prado Zanes, Godoy, Helena Teixeira","Food Science and Technology (Campinas); 27(2); 278-280","Food Science and Technology (Campinas)","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200011&lang=pt" 
"S0101-20612007000200017-scl","Influência do uso simultâneo de ácido ascórbico e azodicarbonamida na qualidade do pão francês","Lopes, Alessandra Santos, Ormenese, Rita de Cássia Salvucci Celeste, Montenegro, Flávio Martins, Ferreira Júnior, Patrocínio Gonçalves","Food Science and Technology (Campinas); 27(2); 307-312","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200017&lang=pt" 
"S0101-20612007000200016-scl","Alterações provocadas pela irradiação e armazenamento nos teores de ferro heme em carne de frango","Souza, Adriana Régia Marques de, Arthur, Valter, Canniatti-Brazaca, Solange Guidolin","Food Science and Technology (Campinas); 27(2); 303-306","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200016&lang=pt" 
"S0101-20612007000200019-scl","Fumonisin B1 and ochratoxin A in beers made in Brazil","Kawashima, Luciane Mie, Vieira, Ana Paula, Soares, Lucia Maria Valente","Food Science and Technology (Campinas); 27(2); 317-323","Food Science and Technology (Campinas)","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200019&lang=pt" 
"S0101-20612007000200021-scl","Precisão dos métodos refratométricos para análise de umidade em mel","Cano, Cristiane Bonaldi, Felsner, Maria Lurdes, Bruns, Roy Edward","Food Science and Technology (Campinas); 27(2); 328-332","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200021&lang=pt" 
"S0101-20612007000200025-scl","Desenvolvimento de barras de cereais à base de aveia com alto teor de fibra alimentar","Gutkoski, Luiz Carlos, Bonamigo, Jane Maria de Almeida, Teixeira, Débora Marli de Freitas, Pedó, Ivone","Food Science and Technology (Campinas); 27(2); 355-363","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200025&lang=pt" 
"S0101-20612007000200024-scl","Recuperação e concentração de componentes do aroma de caju (Anacardium occidentale L.) por pervaporação","Assis, André von Randow de, Bizzo, Humberto Ribeiro, Matta, Virgínia Martins da, Cabral, Lourdes Maria Corrêa","Food Science and Technology (Campinas); 27(2); 349-354","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200024&lang=pt" 
"S0101-20612007000200031-scl","Resíduos de antibióticos em leite cru de quatro regiões leiteiras no Brasil","Nero, Luís Augusto, Mattos, Marcos Rodrigues de, Beloti, Vanerli, Barros, Márcia Aguiar Ferreira, Franco, Bernadette Dora Gombossy de Melo","Food Science and Technology (Campinas); 27(2); 391-393","Food Science and Technology (Campinas)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612007000200031&lang=pt" 
"S0104-14282007000200004-scl","Blendas PVC/NBR por processamento reativo I: desenvolvimento do processo de vulcanização Dinâmica in situ","Passador, Fábio R., Pessan, Luiz A., Rodolfo Jr., Antonio","Polímeros; 17(2); 80-84","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200004&lang=pt" 
"S0104-14282007000200006-scl","Moldagem por injeção da PA 6.6 em moldes de estereolitografia metalizados com Ni-P pelo processo electroless","Lencina, Diovani C., Ahrens, Carlos H., Salmoria, Gean V., Lafratta, Fernando H.","Polímeros; 17(2); 88-92","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200006&lang=pt" 
"S0104-14282007000200005-scl","Caracterização mecânica de polipropileno reciclado para a indústria automotiva","Fernandes, Beatriz L., Domingues, Antonio J.","Polímeros; 17(2); 85-87","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200005&lang=pt" 
"S0104-14282007000200003-scl","O geco e os cabelos de Sansão","Crestana, Anna","Polímeros; 17(2); E4-E6","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200003&lang=pt" 
"S0104-14282007000200013-scl","Reciclagem de vidro laminado: utilização dos vidros de baixa granulometria como carga abrasiva na formulação de vernizes de alto tráfego para pisos de madeira","Vargas, Isabella M., Wiebeck, Hélio","Polímeros; 17(2); 137-144","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200013&lang=pt" 
"S0104-14282007000200012-scl","Comparação dos valores de desgaste abrasivo e de microdureza de 13 resinas compostas usadas em odontologia através do método do disco retificado","Bianchi, Eduardo C., Aguiar, Paulo R. de, Alves, Manoel C. S., Freitas, César A. de, Rodrigues, Ana R., Carvalho Jr., Oscar B. de","Polímeros; 17(2); 130-136","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200012&lang=pt" 
"S0101-31572007000200006-scl","Cantillon e Sismondi sobre população, renda e subsistência","Coutinho, Mauricio C.","Revista de Economia Política; 27(2); 242-260","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000200006&lang=pt" 
"S0101-31572007000200007-scl","Regulação de indústrias de rede: entre flexibilidade e estabilidade","Faraco, Alexandre Ditzel, Coutinho, Diogo R.","Revista de Economia Política; 27(2); 261-280","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000200007&lang=pt" 
"S0101-31572007000200008-scl","Building-up influence: post-war industrialization in the State of Minas Gerais, Brazil","Haddad, Eduardo A., Hewings, Geoffrey, Leon, Fernanda, Santos, Raul cristovão dos","Revista de Economia Política; 27(2); 281-300","Revista de Economia Política","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000200008&lang=pt" 
"S0101-31572007000200009-scl","Exportações estaduais no Brasil: estimativas para as elasticidades preço e renda","Neves, Ana Cristina pereira das, Lélis, Marcos Tadeu Caputi","Revista de Economia Política; 27(2); 301-319","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000200009&lang=pt" 
"S0104-14282007000200008-scl","Obtenção de compósitos de resíduos de ardósia e polipropileno","Carvalho, Giovanna M. X. de, Mansur, Herman S., Vasconcelos, Wander L., Oréfice, Rodrigo L.","Polímeros; 17(2); 98-103","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200008&lang=pt" 
"S0104-14282007000200015-scl","Avaliação da aplicabilidade de técnicas MIC/FT-IR/DSC para a caracterização de filmes multicamadas","Nogueira, Luciano M., Dutra, Rita C.L., Diniz, Milton F., Pires, Marcia, Evangelista, Mônica, Santana, Fernanda A., Tomasi, Leandro, Santos, Priscila dos, Nonemacher, Regina","Polímeros; 17(2); 158-165","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200015&lang=pt" 
"S0104-14282007000200011-scl","Síntese e caracterização do copolímero poli (L-co-D,L Ácido Láctico)","Motta, Adriana C., Duek, Eliana A. R.","Polímeros; 17(2); 123-129","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200011&lang=pt" 
"S0104-14282007000200007-scl","Compósitos de borracha natural com polianilina","Galiani, Patrini D., Malmonge, José A., Santos, Daniela P. dos, Malmonge, Luiz F.","Polímeros; 17(2); 93-97","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000200007&lang=pt" 
"S0104-07072007000200002-scl","Saberes de adolescentes: estilo de vida e cuidado à saúde","Ferreira, Márcia de Assunção, Alvim, Neide Aparecida Titonelli, Teixeira, Maria Luiza de Oliveira, Veloso, Raquel Coutinho","Texto &amp; Contexto - Enfermagem; 16(2); 217-224","Texto &amp; Contexto - Enfermagem","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072007000200002&lang=pt" 
"S0104-07072007000200003-scl","Grupo de convivência com pessoas com doença pulmonar obstrutiva crônica: sentimentos e expectativas","Kerkoski, Edilaine, Borenstein, Miriam Süsskind, Gonçalves, Luciana de Oliveira, Francioni, Fabiane Ferreira","Texto &amp; Contexto - Enfermagem; 16(2); 225-232","Texto &amp; Contexto - Enfermagem","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072007000200003&lang=pt" 
"S0104-07072007000200006-scl","Educação popular em saúde no cuidado à criança desnutrida","Frota, Mirna Albuquerque, Albuquerque, Conceição de Maria de, Linard, Andrea Gomes","Texto &amp; Contexto - Enfermagem; 16(2); 246-253","Texto &amp; Contexto - Enfermagem","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072007000200006&lang=pt" 
"S1516-14392007000200009-scl","Poly(borosiloxanes) as precursors for carbon fiber ceramic matrix composites","Siqueira, Renato Luiz, Yoshida, Inez Valéria Pagotto, Pardini, Luiz Claudio, Schiavon, Marco Antônio","Materials Research; 10(2); 147-151","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200009&lang=pt" 
"S1516-14392007000200010-scl","Evaluation of microstructural parameters of human dentin by digital image analysis","Coutinho, Eduardo Tavares, d’Almeida, José Roberto Moraes, Paciornik, Sidnei","Materials Research; 10(2); 153-159","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200010&lang=pt" 
"S1516-14392007000200018-scl","Corrosion control of aluminum surfaces by polypyrrole films: influence of electrolyte","Liu, Andréa Santos, Oliveira, Maria Auxiliadora Silva","Materials Research; 10(2); 205-209","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200018&lang=pt" 
"S1516-14392007000200011-scl","Quantitative analysis of lead in polysulfide-based impression material","Braga, Aparecida Silva, Braga, Sebastião Roberto Silva, Catirse, Alma Blásida Concepción Elizaur Benitez, Vaz, Luis Geraldo, Mollo Junior, Francisco de Assis","Materials Research; 10(2); 161-163","Materials Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392007000200011&lang=pt" 
"S1139-13752007000200006-esp","Los apósitos oclusivos en la ducha diaria: ¿son capaces de reducir las infecciones del orificio de salida del catéter peritoneal?","Lima Comas, Catalina, Alcantud García, María José, Gámez Ráez, Nuria, Pastor Palenzuela, Adelaida, Gómez Marqués, Gonzalo, Morey Molina, Antonio","Revista de la Sociedad Española de Enfermería Nefrológica; 10(2); 72-76","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752007000200006&lang=pt" 
"S1139-13752007000200010-esp","Reacción adversa a la nadroparina cálcica intravenosa en hemodiálisis","Martín Lorenzo, Amelia, Bartolomé Rapado, Cristina, Tamerón Nieto, Arsenio","Revista de la Sociedad Española de Enfermería Nefrológica; 10(2); 83-86","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752007000200010&lang=pt" 
"S1139-13752007000200004-esp","Aproximación a los cuidados informales de enfermos renales crónicos en el complejo hospitalario de Jaén","López Ortega, J, Sánchez Jurado, LI, Mengibar Yeguas, R, Jiménez Jiménez, S, Marchal Ocaña, M","Revista de la Sociedad Española de Enfermería Nefrológica; 10(2); 55-64","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752007000200004&lang=pt" 
"S0102-261X2007000200011-scl","Determinação das concentrações de atividade de 234u e 238u em águas subterrâneas de três poços perfurados em rochas da suíte intrusiva de Itu (SP)","Souza, Francisca de","Revista Brasileira de Geofísica; 25(2); 216-216","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000200011&lang=pt" 
"S0102-261X2007000200010-scl","Avaliação de distorções da rede altimétrica fundamental no Sul/Sudeste do Brasil usando o geóide e GPS","Souza, Deborah Valandro de","Revista Brasileira de Geofísica; 25(2); 215-215","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000200010&lang=pt" 
"S0102-261X2007000200009-scl","Otimização de perfis de reflexão GPR sobre manilhas de concreto e tubulações de PVC instalados no sítio controlado de geofísica rasa do IAG-USP","Lima, Robson Santos","Revista Brasileira de Geofísica; 25(2); 214-214","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000200009&lang=pt" 
"S0102-261X2007000200003-scl","Sondagem elétrica vertical aplicada em pesquisa hidrogeológica na bacia do Parecis, MT","Cutrim, Alterêdo Oliveira, Ruiz, Amarildo Salina, Liporoni, Lucas Matos, Medeiros, Felipe A. de, Barroso, Uendel Chaves, Nascimento, Alexandrino L.","Revista Brasileira de Geofísica; 25(2); 131-140","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000200003&lang=pt" 
"S0102-261X2007000200002-scl","Avaliação hidrogeológica do aqüífero Urucuia na bacia do rio das Fêmeas - BA usando resistividade e polarização elétrica induzida","Amorim Junior, Vicente, Lima, Olivar A.L. de","Revista Brasileira de Geofísica; 25(2); 117-129","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000200002&lang=pt" 
"S1139-13752007000200009-esp","Unidad temporal de hemodiálisis","Álvarez Valdés, Gloria, Fernández Boltá, Marta, Fernández Zapico, Diana, Martínez de Diego, Mª Luisa, San Martín Baragaño, Flor, San Martín Escandón, Cristina, Corujedo Piniella, Julia, López Cobiella, Mercedes, Valero Escudero, Ana Rosa","Revista de la Sociedad Española de Enfermería Nefrológica; 10(2); 82-82","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752007000200009&lang=pt" 
"S1139-13752007000200008-esp","¿Están formados los profesionales que imparten cursos post-grado?","Miguel Montoya, Mercedes","Revista de la Sociedad Española de Enfermería Nefrológica; 10(2); 80-81","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752007000200008&lang=pt" 
"S1139-13752007000200005-esp","Evaluación del dolor crónico en una población de pacientes hemodializados","Rodríguez Calero, Miguel Ángel, Hernández Sánchez, Daniel, Gutiérrez Navarro, Mª José, Juan Amer, Francisca, Calls Ginesta, Jordi","Revista de la Sociedad Española de Enfermería Nefrológica; 10(2); 65-71","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752007000200005&lang=pt" 
"S1139-13752007000200001-esp","","Miranda Camarero, Mª Victoria","Revista de la Sociedad Española de Enfermería Nefrológica; 10(2); 5-6","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752007000200001&lang=pt" 
"S1139-13752007000200007-esp","","Limon, Enrique","Revista de la Sociedad Española de Enfermería Nefrológica; 10(2); 78-79","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752007000200007&lang=pt" 
"S0102-261X2007000200001-scl","Simulação da interação entre águas subterrâneas e superficiais no aqüífero barreiras na região da Lagoa do Bonfim por elementos analíticos","Batista, José Anderson do N., Wendland, Edson, Schulz, Harry Edmar","Revista Brasileira de Geofísica; 25(2); 107-116","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000200001&lang=pt" 
