"S0121-182X2016000100004-col","LA RELACIÓN DE RESPONSABILIDAD ENTRE EL ESTADO Y LOS PROVEEDORES DE SERVICIOS DE TELECOMUNICACIONES","Becerra Ortiz, Jairo Andrés","Prolegómenos; 19(37); 57-66","Prolegómenos","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-182X2016000100004&lang=pt" 
"S2145-132X2016000100011-col","Historia narrativa de la toma y ocupación peruana de Leticia (Colombia, río Amazonas, septiembre de 1932)","Camacho Arango, Carlos","HiSTOReLo. Revista de Historia Regional y Local; 8(15); 335-368","HiSTOReLo. Revista de Historia Regional y Local","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-132X2016000100011&lang=pt" 
"S2145-132X2016000100008-col","Arquitectura ecléctica salesiana como consecuencia material del contexto político republicano en Ibagué (Colombia), 1904","Francel, Andrés, Ojeda, José Alejandro","HiSTOReLo. Revista de Historia Regional y Local; 8(15); 202-237","HiSTOReLo. Revista de Historia Regional y Local","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-132X2016000100008&lang=pt" 
"S2145-132X2016000100005-col","Milicias de pardos en la región de Nueva Galicia (Virreinato de Nueva España). Un análisis de sus prácticas sociales y políticas durante segunda mitad del siglo XVIII","Rojas Galván, José","HiSTOReLo. Revista de Historia Regional y Local; 8(15); 129-163","HiSTOReLo. Revista de Historia Regional y Local","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-132X2016000100005&lang=pt" 
"S2145-132X2016000100003-col","História Local, Espaço e Paisagem em Portugal: Panorâmica historiográfica e estudo de caso sobre a Revista de História (1912-1928)","Bessa Moreira, Nuno","HiSTOReLo. Revista de Historia Regional y Local; 8(15); 60-89","HiSTOReLo. Revista de Historia Regional y Local","Português","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-132X2016000100003&lang=pt" 
"S0718-33052016000100016-chl","Arquitectura de control reactiva para la navegación autónoma de robots móviles","Acosta, Gustavo, Gallardo, José, Pérez, Ricardo","Ingeniare. Revista chilena de ingeniería; 24(1); 173-181","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100016&lang=pt" 
"S0718-33052016000100013-chl","Modelos de optimización para el diseño sostenible de cadenas de suministros de reciclaje de múltiples productos","Feitó Cespón, Michael, Cespón Castro, Roberto, Rubio Rodríguez, Manuel Alejandro","Ingeniare. Revista chilena de ingeniería; 24(1); 135-148","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100013&lang=pt" 
"S0718-33052016000100006-chl","Nuevo enfoque para la localización óptima de reconectadores en sistemas de distribución considerando la calidad del servicio y los costos de inversión","Montoya G, Oscar D, Hincapié I, Ricardo A, Granada E, Mauricio","Ingeniare. Revista chilena de ingeniería; 24(1); 55-69","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100006&lang=pt" 
"S0718-33052016000100012-chl","Clasificación de género utilizando vectores de frecuencia basados en descriptores locales","Aguilar-Torres, Eduardo, Bekios-Calfa, Juan","Ingeniare. Revista chilena de ingeniería; 24(1); 124-134","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100012&lang=pt" 
"S0718-33052016000100004-chl","Analysis of a planar manipulator operated by impulsion forces","Grisales V, Edgar A, Quintero R, Héctor F, Monroy J, Mauricio","Ingeniare. Revista chilena de ingeniería; 24(1); 33-45","Ingeniare. Revista chilena de ingeniería","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100004&lang=pt" 
"S0718-33052016000100014-chl","Formalización de un modelo de trabajo con empresas en una carrera de ingeniería","Schmal Simón, Rodolfo, Rivero Flores, Sabino, Vidal Silva, Cristian","Ingeniare. Revista chilena de ingeniería; 24(1); 149-157","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100014&lang=pt" 
"S0718-33052016000100002-chl","Sistema de reconocimiento de voz mediante wavelets, predicción lineal y redes backpropagation","San Juan, Enrique, Jamett, Marcela, Kaschel, Héctor, Sánchez, Luis","Ingeniare. Revista chilena de ingeniería; 24(1); 8-17","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100002&lang=pt" 
"S0718-33052016000100010-chl","Control de proyectos de software: actualidad y retos para la industria cubana","Marín Sánchez, Jacqueline, Lugo García, José Alejandro","Ingeniare. Revista chilena de ingeniería; 24(1); 102-112","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100010&lang=pt" 
"S0718-33052016000100015-chl","La importancia de los diagramas en la resolución de problemas de cuerpos deformables en Mecánica: el caso de la fuerza de fricción","Moreno Martínez, Nehemías, Font Moll, Vicenç, Ramírez Maciel, Juan C","Ingeniare. Revista chilena de ingeniería; 24(1); 158-172","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100015&lang=pt" 
"S0718-33052016000100009-chl","Influencia del proceso de revenido en el comportamiento mecánico de un acero de fase dual de uso industrial automotriz","Rodríguez-Baracaldo, Rodolfo, Arroyo-Osorio, José Manuel, Parra-Rodríguez, Yeison","Ingeniare. Revista chilena de ingeniería; 24(1); 94-101","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100009&lang=pt" 
"S0718-33052016000100011-chl","Análisis de la productividad para las empresas certificadas y no certificadas en la Coalición Empresarial Anti-Contrabando (CEAC) en la ciudad de Cartagena, Colombia","Fontalvo Herrera, Tomás José","Ingeniare. Revista chilena de ingeniería; 24(1); 113-123","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100011&lang=pt" 
"S0718-33052016000100007-chl","Formulación en opciones reales para la asignación óptima de energía y reserva para una compañía de generación","Mendoza-Mendoza, G.D, Gutiérrez-Alcaraz, G","Ingeniare. Revista chilena de ingeniería; 24(1); 70-84","Ingeniare. Revista chilena de ingeniería","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052016000100007&lang=pt" 
"S0122-93542016000100008-col","Intususcepción ileal generada por Prosthenorchis sp. en un tití gris (Saguinus leucopus) mantenido en un centro de recepción de fauna en Colombia","Rojas-Sereno, Zulma Esperanza, Segura-Monroy, Viviana Marcela, Rincón Aranguri, Mónica Tatiana, Granados Soler, José Luis, Brieva Rico, Claudia","Revista de Medicina Veterinaria; (31); 75-83","Revista de Medicina Veterinaria","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542016000100008&lang=pt" 
"S0100-72032016000100020-scl","Correlação das dosagens de frutosamina e de hemoglobina glicosilada com o perfil glicêmico em gestantes com diabetes mellitus","Fujimoto, Carolina Yumi, Costa, Rafaela Alkmin da, Zaccara, Tatiana de Assunção, Paganotti, Cristiane de Freitas, Francisco, Rossana Pulcineli Vieira","Revista Brasileira de Ginecologia e Obstetrícia; 38(1); 20-26","Revista Brasileira de Ginecologia e Obstetrícia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000100020&lang=pt" 
"S1413-81232016000100129-spa","Infancia y [re]habilitación: realidades político pragmáticas en el contexto colombiano","Pava-Ripoll, Nora Aneth, Granada-Echeverry, Patricia","Ciência &amp; Saúde Coletiva; 21(1); 129-142","Ciência &amp; Saúde Coletiva","Inglês, Espanhol","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100129&lang=pt" 
"S1413-81232016000100091-spa","Avaliação da versão brasileira da escala CRAFFT/CESARE para uso de drogas por adolescentes","Pereira, Bruna Antunes de Aguiar Ximenes, Schram, Patricia Franco Cintra, Azevedo, Renata Cruz Soares de","Ciência &amp; Saúde Coletiva; 21(1); 91-99","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100091&lang=pt" 
"S0122-93542016000100005-col","Capacidad predadora in vitro de hongos nematófagos nativos de Cundinamarca sobre nematodos gastrointestinales de bovinos","Márquez Lara, Dildo, Patiño Burbano, Rocío Esperanza, Cubides Cárdenas, Jaime Andrés, Montero Acero, Karina, Díaz Sabogal, Diego, Gómez Sánchez, Yonattan","Revista de Medicina Veterinaria; (31); 47-55","Revista de Medicina Veterinaria","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542016000100005&lang=pt" 
"S1413-81232016000100017-spa","Risk of alcohol dependence: prevalence, related problems and socioeconomic factors","Martins-Oliveira, Juliana Gabrielle, Jorge, Kelly Oliva, Ferreira, Raquel Conceição, Ferreira, Efigênia Ferreira e, Vale, Míriam Pimenta, Zarzar, Patrícia Maria","Ciência &amp; Saúde Coletiva; 21(1); 17-26","Ciência &amp; Saúde Coletiva","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100017&lang=pt" 
"S0122-93542016000100012-col","Adaptive Responses to Thermal Stress in Mammals","Lenis Sanin, Yasser, Zuluaga Cabrera, Angélica María, Tarazona Morales, Ariel Marcel","Revista de Medicina Veterinaria; (31); 121-135","Revista de Medicina Veterinaria","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542016000100012&lang=pt" 
"S1413-81232016000100213-spa","Presença isolada e combinada de indicadores antropométricos elevados em crianças: prevalência e fatores sociodemográficos associados","Barbosa Filho, Valter Cordeiro, Campos, Wagner de, Fagundes, Ricardo Rosa, Lopes, Adair da Silva, Souza, Evanice Avelino de","Ciência &amp; Saúde Coletiva; 21(1); 213-224","Ciência &amp; Saúde Coletiva","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100213&lang=pt" 
"S1413-81232016000100191-spa","Near miss materno e iniquidades em saúde: análise de determinantes contextuais no Rio Grande do Norte, Brasil","Rosendo, Tatyana Maria Silva de Souza, Roncalli, Angelo Giuseppe","Ciência &amp; Saúde Coletiva; 21(1); 191-201","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100191&lang=pt" 
"S0122-93542016000100006-col","Estudio epidemiológico de paratuberculosis bovina en hatos lecheros del sur de Nariño, Colombia","Benavides Benavides, Bibiana, Arteaga Cadena, Ángela Viviana, Montezuma Misnaza, Carlos Alberto","Revista de Medicina Veterinaria; (31); 57-66","Revista de Medicina Veterinaria","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542016000100006&lang=pt" 
"S0122-93542016000100003-col","Frecuencia de patologías gástricas en burros (Equus africanus asinus) en Córdoba, Colombia","Cardona Álvarez, José Alberto, Arroyave Vanegas, Víctor, Zapata Gil, Andrés Felipe","Revista de Medicina Veterinaria; (31); 23-34","Revista de Medicina Veterinaria","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542016000100003&lang=pt" 
"S1413-81232016000100273-spa","Demographic and health attributes of the Nahua, initial contact population of the Peruvian Amazon","Culqui, Dante R., Ayuso-Alvarez, Ana, Munayco, Cesar V., Quispe-Huaman, Carlos, Mayta-Tristán, Percy, Campos, Juan de Mata Donado","Ciência &amp; Saúde Coletiva; 21(1); 273-284","Ciência &amp; Saúde Coletiva","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100273&lang=pt" 
"S0100-72032016000100004-scl","Estimation of Fetal Weight during Labor: Still a Challenge","Barros, Joana Goulão, Reis, Inês, Pereira, Isabel, Clode, Nuno, Graça, Luís M.","Revista Brasileira de Ginecologia e Obstetrícia; 38(1); 4-8","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000100004&lang=pt" 
"S1413-81232016000100027-spa","Patterns of alcohol use in an elderly sample enrolled in the Family Health Strategy program in the city of Porto Alegre, Brazil","Guidolin, Bruno Luiz, Silva Filho, Irênio Gomes da, Nogueira, Eduardo Lopes, Ribeiro Junior, Francisco Pascoal, Cataldo Neto, Alfredo","Ciência &amp; Saúde Coletiva; 21(1); 27-35","Ciência &amp; Saúde Coletiva","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100027&lang=pt" 
"S0100-72032016000100009-scl","Uso do prontuário eletrônico na assistência pré-natal às portadoras de diabetes na gestação","Feitosa, Alina Coutinho Rodrigues, Ávila, Amado Nizarala de","Revista Brasileira de Ginecologia e Obstetrícia; 38(1); 9-19","Revista Brasileira de Ginecologia e Obstetrícia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000100009&lang=pt" 
"S0100-72032016000100041-scl","Comparison of Classical and Secondary Cytologic Criteria Relative to Hybrid Capture for Diagnosing Cervical-vaginal Infection by Human Papillomavirus","Etchebehere, Renata Margarida, Almeida, Élia Cláudia Souza, Côbo, Eliângela Castro, Duque, Ana Cristina da Rocha, Murta, Eddie Fernando Cândido, Adad, Sheila Jorge","Revista Brasileira de Ginecologia e Obstetrícia; 38(1); 41-46","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000100041&lang=pt" 
"S1413-81232016000100179-spa","Itinerário terapêutico em situações de urgência e emergência pediátrica em uma comunidade quilombola","Siqueira, Samylla Maira Costa, Jesus, Viviane Silva de, Camargo, Climene Laura de","Ciência &amp; Saúde Coletiva; 21(1); 179-189","Ciência &amp; Saúde Coletiva","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100179&lang=pt" 
"S0100-72032016000100027-scl","Avaliação nutricional de gestantes sob acompanhamento em serviços de pré-natal distintos: a região metropolitana e o ambiente rural","Teixeira, Caroline San Severino, Cabral, Antônio Carlos Vieira","Revista Brasileira de Ginecologia e Obstetrícia; 38(1); 27-34","Revista Brasileira de Ginecologia e Obstetrícia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000100027&lang=pt" 
"S1413-81232016000100253-spa","Desigualdades regionais na mortalidade por câncer de colo de útero no Brasil: tendências e projeções até o ano 2030","Barbosa, Isabelle Ribeiro, Souza, Dyego Leandro Bezerra de, Bernal, María Milagros, Costa, Iris do Céu Clara","Ciência &amp; Saúde Coletiva; 21(1); 253-262","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100253&lang=pt" 
"S1413-81232016000100155-spa","Políticas públicas de saúde para deficientes intelectuais no Brasil: uma revisão integrativa","Tomaz, Rodrigo Victor Viana, Rosa, Thiago Lusivo, Van, David Bui, Melo, Débora Gusmão","Ciência &amp; Saúde Coletiva; 21(1); 155-172","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100155&lang=pt" 
"S1413-81232016000100293-spa","Conhecimento dos fatores de risco modificáveis para doença cardiovascular entre mulheres e seus fatores associados: um estudo de base populacional","Bonotto, Gabriel Missaggia, Mendoza-Sassi, Raul Andres, Susin, Lulie Rosane Odeh","Ciência &amp; Saúde Coletiva; 21(1); 293-302","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100293&lang=pt" 
"S1413-81232016000100143-spa","Metodologias de identificação de padrões alimentares a posteriori em crianças brasileiras: revisão sistemática","Carvalho, Carolina Abreu de, Fonsêca, Poliana Cristina de Almeida, Nobre, Luciana Neri, Priore, Silvia Eloiza, Franceschini, Sylvia do Carmo Castro","Ciência &amp; Saúde Coletiva; 21(1); 143-154","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100143&lang=pt" 
"S1413-81232016000100083-spa","Consumo de ansiolíticos benzodiazepínicos: uma correlação entre dados do SNGPC e indicadores sociodemográficos nas capitais brasileiras","Azevedo, Ângelo José Pimentel de, Araújo, Aurigena Antunes de, Ferreira, Maria Ângela Fernandes","Ciência &amp; Saúde Coletiva; 21(1); 83-90","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100083&lang=pt" 
"S1413-81232016000100303-spa","O papel moderador do tipo de família na relação entre incapacidade funcional e qualidade de vida em doentes com lombalgia crônica","Ferreira, Maria Salomé Martins, Pereira, Maria da Graça","Ciência &amp; Saúde Coletiva; 21(1); 303-309","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100303&lang=pt" 
"S0122-93542016000100002-col","Estadio de madurez sexual en toros de la raza nelore","Ramírez López, Camilo José, Rugeles Pinto, Clara Cecilia, Castaño Villadiego, Faider Alberto, Gómez León, Víctor Enrique, Miranda Neto, Tamires, Guimarães, José Domingo","Revista de Medicina Veterinaria; (31); 11-22","Revista de Medicina Veterinaria","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542016000100002&lang=pt" 
"S1413-81232016000100243-spa","Atenção à criança no período neonatal: avaliação do pacto de redução da mortalidade neonatal no Rio Grande do Norte, Brasil","Pinheiro, Josilene Maria Ferreira, Tinoco, Lorena dos Santos, Rocha, Adriana Souza da Silva, Rodrigues, Maísa Paulino, Lyra, Clélia de Oliveira, Ferreira, Maria Ângela Fernandes","Ciência &amp; Saúde Coletiva; 21(1); 243-252","Ciência &amp; Saúde Coletiva","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100243&lang=pt" 
"S1413-81232016000100063-spa","Atividade física de lazer e uso de substâncias lícitas em uma amostra populacional de adultos jovens","Nasser, Roberta Lacerda, Branco, Jerônimo Costa, Lara, Diogo Rizzato, Vecchio, Fabrício Boscolo Del, Wiener, Carolina, Mesquita, Paula, Souza, Luciano Dias de Mattos, Silva, Ricardo Azevedo da, Jansen, Karen","Ciência &amp; Saúde Coletiva; 21(1); 63-70","Ciência &amp; Saúde Coletiva","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232016000100063&lang=pt" 
"S2070-81572016000100018-bol","La nueva lex mercatoria","Ruiz Castellanos, Gerardo","Iuris Tantum Revista Boliviana de Derecho; (21); 340-351","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100018&lang=pt" 
"S2070-81572016000100019-bol","Sobre la ciudadanía en el derecho internacional ¿la ilusión Europea?","Muñoz Aunión, Antonio","Iuris Tantum Revista Boliviana de Derecho; (21); 352-373","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100019&lang=pt" 
"S2070-81572016000100009-bol","La autorregulación del comercio electrónico en Chile*","López Jiménez, David","Iuris Tantum Revista Boliviana de Derecho; (21); 174-208","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100009&lang=pt" 
"S2070-81572016000100015-bol","La negociación colectiva de empresa por representantes de base unitaria. El principio de correspondencia como límite jurisprudencial. Comentario a la sentencia de la audiencia nacional de 9 de marzo de 2015 (proc. 2/2015)","Nieto Rojas, Patricia","Iuris Tantum Revista Boliviana de Derecho; (21); 306-315","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100015&lang=pt" 
"S2070-81572016000100012-bol","La responsabilidad social medioambiental. Análisis jurídico de la directiva 2004/35/CE sobre responsabilidad medioambiental*: quien contamina paga. Diferencias con la responsabilidad social empresarial (RSE)","Marí Farinós, Jesús","Iuris Tantum Revista Boliviana de Derecho; (21); 254-273","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100012&lang=pt" 
"S2070-81572016000100006-bol","El aviso de siniestro y su plazo, los requerimientos de información y el plazo de pronunciamiento del seguro en la atención de un siniestro.","Ortiz Herrera, Enrique Fernando","Iuris Tantum Revista Boliviana de Derecho; (21); 116-131","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100006&lang=pt" 
"S2070-81572016000100003-bol","La orfandad del daño moral: caso Tabasco México","Pérez, Gisela María, Cantoral, Karla","Iuris Tantum Revista Boliviana de Derecho; (21); 48-72","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100003&lang=pt" 
"S2070-81572016000100002-bol","Las dificultades que el actual paradigma subjetivista de la salud comporta en su configuración como derecho humano universal","Talavera Fernández, Pedro","Iuris Tantum Revista Boliviana de Derecho; (21); 16-47","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100002&lang=pt" 
"S2070-81572016000100020-bol","La promoción de la igualdad de género como principio de la economía social en las cooperativas canarias","Domínguez Cabrera, María del pino","Iuris Tantum Revista Boliviana de Derecho; (21); 376-395","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100020&lang=pt" 
"S2070-81572016000100016-bol","Aplicación del derecho extranjero por los tribunales españoles para conocer de un supuesto de responsabilidad civil extracontractual por un accidente de circulación por carretera ocurrido en Portugal. Comentario a la SAP de Pontevedra, sección 6A, 293/2014 de 16 de mayo, rec. 959/2012","Ortega Giménez, Alfonso","Iuris Tantum Revista Boliviana de Derecho; (21); 316-323","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100016&lang=pt" 
"S2070-81572016000100013-bol","&quot;Rebus sic stantibus&quot;: una cláusula notan peligrosa. Comentario a la STS, núm. 591/2014, de 15 de octubre (RJ 2014, 6129)","Orellana, Liliann","Iuris Tantum Revista Boliviana de Derecho; (21); 276-292","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100013&lang=pt" 
"S2070-81572016000100021-bol","El legado de Pablo Dermizaky y su aporte al constitucionalismo boliviano (homenaje póstumo)","Vargas Lima, Alan E","Iuris Tantum Revista Boliviana de Derecho; (21); 398-421","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100021&lang=pt" 
"S2070-81572016000100005-bol","La regulación del régimen económico matrimonial en el ordenamiento jurídico rumano","Quinzá Redondo, Pablo","Iuris Tantum Revista Boliviana de Derecho; (21); 94-115","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100005&lang=pt" 
"S2070-81572016000100004-bol","Evolución de los derechos civiles de la mujer en la legislación Chilena (1855-2015)","Lepin Molina, Cristián","Iuris Tantum Revista Boliviana de Derecho; (21); 74-93","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100004&lang=pt" 
"S2070-81572016000100001-bol","Tecnología y Derecho","","Iuris Tantum Revista Boliviana de Derecho; (21); 11-12","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100001&lang=pt" 
"S2070-81572016000100017-bol","El control de convencionalidad: ¿hacia un no positivismo interamericano?","Henríquez, Miriam Lorena, Núñez, José Ignacio","Iuris Tantum Revista Boliviana de Derecho; (21); 326-339","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100017&lang=pt" 
"S2070-81572016000100014-bol","Límites materiales a la prioridad aplicativa del convenio de empresa: a propósito de la sentencia del tribunal superior de justicia de navarra de 30 de julio de 2014","López Balaguer, Mercedes","Iuris Tantum Revista Boliviana de Derecho; (21); 294-305","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100014&lang=pt" 
"S2070-81572016000100011-bol","Conflictos bancarios con consumidores: ¿un mal endémico o un mal común?","Blanco García, Ana Isabel","Iuris Tantum Revista Boliviana de Derecho; (21); 230-253","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100011&lang=pt" 
"S2070-81572016000100010-bol","El delito de intrusismo informático tras la reforma del CP español de 2015","Colás Turégano, Asunción","Iuris Tantum Revista Boliviana de Derecho; (21); 210-228","Iuris Tantum Revista Boliviana de Derecho","Espanhol","2016","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2070-81572016000100010&lang=pt" 
"S0103-84782016000100076-scl","Precompression stress and compression index depend on the property used to represent the soil deformation in the compression curve","Gubiani, Paulo Ivonir, Jong Van Lier, Quirijn de, Reichert, José Miguel, Goulart, Rafael Ziani, Fontanela, Eracilda","Ciência Rural; 46(1); 76-82","Ciência Rural","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782016000100076&lang=pt" 
"S0103-84782016000100114-scl","Safety of the novel influenza viral vector Brucella abortus vaccine in pregnant heifers","Tabynov, Kaissar, Ryskeldinova, Sholpan, Kydyrbayev, Zhailaubay, Sansyzbay, Abylai","Ciência Rural; 46(1); 114-118","Ciência Rural","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782016000100114&lang=pt" 
"S0103-84782016000100089-scl","Antibioticoterapia em microplantas de abacaxizeiro (Ananas comosus)","Leone, Gabriela Ferraz, Almeida, Cristina Vieira de, Abreu-Tarazi, Monita Fiori de, Batagin-Piotto, Katherine Derlene, Artioli-Coelho, Fabiane Aparecida, Almeida, Marcílio de","Ciência Rural; 46(1); 89-94","Ciência Rural","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782016000100089&lang=pt" 
"S0103-84782016000100184-scl","Beneficiamento pós-colheita de lima ácida &#039;Tahiti&#039; afeta sua qualidade e conservação","Bassan, Meire Menezes, Mourão Filho, Francisco de Assis Alves, Alves, Renan Fernandes, Bezerra, Débora Fernandes, Couto, Hilton Thadeu Zarate, Jacomino, Angelo Pedro","Ciência Rural; 46(1); 184-190","Ciência Rural","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782016000100184&lang=pt" 
