"S0034-71672003000400025-scl","Transdisciplinaridade na educação para a saúde: um planejamento para a graduação do enfermeiro","Silva, Cláudia Regina Lima Duarte da, Ernesto Jacob, Keim, Bertoncini, Judite Hennemann","Revista Brasileira de Enfermagem; 56(4); 424-428","Revista Brasileira de Enfermagem","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672003000400025&lang=pt" 
"S0188-46112003000200006-mex","Una evaluación cuantitativa de los errores en el monitoreo de los cambios de cobertura por comparación de mapas","Mas, Jean-François, Fernández, Tania","Investigaciones geográficas; (51); 73-87","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200006&lang=pt" 
"S0188-46112003000200007-mex","Efecto de los subsidios agropecuarios y apoyos gubernamentales sobre la deforestación durante el período 1990-2000 en la región de Calakmul, Campeche, México","Reyes-Hernández, Humberto, Cortina-Villar, Sergio, Perales-Rivera, Hugo, Kauffer-Michel, Edith, Pat-Fernández, Juan M.","Investigaciones geográficas; (51); 81-106","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200007&lang=pt" 
"S0188-46112003000200008-mex","Escenarios demográficos en América Latina y el Caribe","Ortiz Álvarez, María Inés, Cea Herrera, María Elena, González Sánchez, Jorge","Investigaciones geográficas; (51); 107-124","Investigaciones geográficas","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200008&lang=pt" 
"S0188-46112003000200009-mex","O estado do Rio Grande do Sul-Brasil como um território de internacionalização segmentada do espaço nacional","Rückert, Aldomar A.","Investigaciones geográficas; (51); 125-143","Investigaciones geográficas","Português","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112003000200009&lang=pt" 
"S0103-37862003000200009-scl","Comunicação científica dos docentes da Universidade Federal do Maranhão no período de 1998 a 2001","Pecegueiro, Cláudia Maria Pinho de Abreu, Jesus, Silvana Maria de","Transinformação; 15(2); 209-219","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200009&lang=pt" 
"S0103-37862003000200014-scl","Sistema hipermídia ajudando a construir a pesquisa escolar","Machado, Ana Maria Nogueira, Vidott, Silvana Aparecida Borsetti Gregório","Transinformação; 15(2); 273-281","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200014&lang=pt" 
"S0103-37862003000200007-scl","O profissional da informação no mundo do trabalho e as relações de gênero","Ferreira, Maria Mary","Transinformação; 15(2); 189-201","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200007&lang=pt" 
"S0103-37862003000200008-scl","La investigación en la currícula de las Escuelas de Bibliotecología de la Universidad Tecnológica Metropolitana y de la Universidad de Playa Ancha de Ciencias de la Educación (Chile)","Gómez Fuentes, Héctor, Valenzuela, Cristian","Transinformação; 15(2); 203-208","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200008&lang=pt" 
"S0103-37862003000200006-scl","Pesquisa docente no espaço constitutivo da formação dos profissionais da Ciência da Informação no Brasil","Souza, Francisco das Chagas de","Transinformação; 15(2); 175-187","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200006&lang=pt" 
"S0103-37862003000200005-scl","A pesquisa histórica no ensino: saberes necessários à prática docente","Cavalcante, Lídia Eugenia","Transinformação; 15(2); 165-174","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200005&lang=pt" 
"S0103-37862003000200004-scl","A dimensão pedagógica da pesquisa nos cursos de Biblioteconomia do Mercosul: reflexões sobre uma trajetória de harmonização curricular","Rodrigues, Mara Eliane Fonseca, Guimarães, José Augusto Chaves","Transinformação; 15(2); 149-163","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200004&lang=pt" 
"S0103-37862003000200003-scl","Necesidad de fortalecimiento de la extensión universitaria como componente del proyecto académico, con miras a la evaluación y acreditación","Escobar de Morel, Margarita","Transinformação; 15(2); 135-148","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200003&lang=pt" 
"S0103-37862003000200002-scl","La enseñanza universitaria y su extensión en comunidades de frontera: un proyecto dirigido a promover políticas sociales para el ciudadano como usuario de información y lectura","Sabelli, Martha","Transinformação; 15(2); 119-133","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200002&lang=pt" 
"S0103-37862003000200001-scl","As articulações da pesquisa com o ensino e a extensão nos cursos de Biblioteconomia e Ciência da Informação do Mercosul","Valentim, Marta Lígia Pomim, Barbalho, Célia Regina Simonetti, Rosemberg, Dulcinéia Sarmento, Cunha, Miriam Vieira da","Transinformação; 15(2); 105-117","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200001&lang=pt" 
"S2077-21612003000200004-bol","El niño y la familia desde el psicoanálisis. Una aproximación lacaniana","Lora, Maria Elena","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 1(2); 25-28","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2003","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612003000200004&lang=pt" 
"S2077-21612003000200003-bol","PSICOLOGÍA DE LA SALUD, ANSIEDAD Y TRABAJO BAJO PRESIÓN","Gallegos Vargas, Lizette, Hurtado López, Margareth","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 1(2); 13-24","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2003","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612003000200003&lang=pt" 
"S2077-21612003000200002-bol","NUEVOS ANTEOJOS...","Eguino, Michelle, Jung, Jorge Eduardo","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 1(2); 9-12","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2003","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612003000200002&lang=pt" 
"S2077-21612003000200001-bol","NEGOCIACIÓN PARA LA RESOLUCIÓN DE CONFLICTOS INTERPERSONALES EN UN GRUPO DE ALUMNOS DE SECUNDARIA","Blattmann, Claudia, Jung, Jorge Eduardo","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 1(2); 1-8","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2003","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612003000200001&lang=pt" 
"S2077-21612003000200006-bol","INVESTIGACIÓN Y PSICOANÁLISIS","Soliz Checa, Delia, Unzueta Nostas, Carla Ingrid","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 1(2); 49-57","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2003","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612003000200006&lang=pt" 
"S2077-21612003000200005-bol","EVOLUCIÓN DE LOS MODELOS COGNITIVOS","Pinto, Bismarck","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 1(2); 29-48","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2003","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612003000200005&lang=pt" 
"S1688-03902003000200007-ury","Aportes de la microscopía electrónica de transmisión al diagnóstico de la disquinesia ciliar","Brauer, M. Mónica, Viettro, Lorena","Revista Médica del Uruguay; 19(2); 140-148","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200007&lang=pt" 
"S1688-03902003000200010-ury","Recomendaciones de la Sociedad de Gastroenterología del Uruguay para la detección precoz y el seguimiento del cáncer colorrectal","Iade, Beatriz, Tchekmedyian, Asadur Jorge, Bianchi, Carla, San Martín, Javier, Raggio, Adriana, Rocha, María Amelia, Cohen, Henry","Revista Médica del Uruguay; 19(2); 172-177","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200010&lang=pt" 
"S1688-03902003000200011-ury","Poliposis adenomatosa familiar: Presentación de un caso clínico","Kohen, Susana, Hernández, Nelia, Ono, Akiko","Revista Médica del Uruguay; 19(2); 178-181","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200011&lang=pt" 
"S1688-03902003000200014-ury","Premio Revista Médica del Uruguay - Laboratorio Roemmers","","Revista Médica del Uruguay; 19(2); 148-148","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200014&lang=pt" 
"S1688-03902003000200012-ury","Comentario del trabajo: Efectos de los diferentes sistemas de producción sobre la composición y calidad de las carnes","Gil, Andrés, Huertas, Stella","Revista Médica del Uruguay; 19(2); 182-184","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200012&lang=pt" 
"S1688-03902003000200009-ury","EMECAMDEL. Descripción de una experiencia de educación médica continua","Correa, Humberto","Revista Médica del Uruguay; 19(2); 159-171","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200009&lang=pt" 
"S1688-03902003000200013-ury","Fe de erratas","","Revista Médica del Uruguay; 19(2); 181-181","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200013&lang=pt" 
"S1688-03902003000200002-ury","Juan Carlos Macedo","","Revista Médica del Uruguay; 19(2); 92-92","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200002&lang=pt" 
"S1984-92302003000300002-scl","Avaliação de serviços educacionais no ensino superior: o ponto de vista de alunos regulares e vestibulandos portadores de deficiência","Saeta, Beatriz Regina Pereira, Popadiuk, Silvio, Teixeira, Maria Luiza Mendes","Organizações &amp; Sociedade; 10(27); 27-39","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300002&lang=pt" 
"S1984-92302003000300008-scl","Poder local e gestão urbana: formulação de uma visão estratégica à dinâmica das cidades","Vieira, Marcelo Milano Falcão, Vieira, Euripedes Falcão","Organizações &amp; Sociedade; 10(27); 127-139","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300008&lang=pt" 
"S1984-92302003000300009-scl","A trajetória de democratização da gestão municipal em Recife e Salvador: escolhas políticas e processo decisório","Fernandes, Antônio Sérgio Araújo","Organizações &amp; Sociedade; 10(27); 141-158","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300009&lang=pt" 
"S1984-92302003000300001-scl","Escolhas metodológicas em estudos organizacionais","Vergara, Sylvia Constant, Peci, Alketa","Organizações &amp; Sociedade; 10(27); 13-26","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300001&lang=pt" 
"S1984-92302003000300003-scl","Identidade, legitimação social e teoria organizacional: contribuições de uma análise sociológica da política de gestão de pessoas da natura","Vasconcelos, Isabella Freitas Gouveia de, Vasconcelos, Flávio Carvalho de","Organizações &amp; Sociedade; 10(27); 41-59","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300003&lang=pt" 
"S1984-92302003000300004-scl","A contribuição das redes na formação da cooperação empresarial: um estudo de caso","Laniado, Ruthy Nadia, Baiardi, Amilcar","Organizações &amp; Sociedade; 10(27); 61-74","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300004&lang=pt" 
"S1984-92302003000300005-scl","Os diferentes modelos de família e de empresas familiares e seus respectivos valores: um olhar sobre empresas comerciais em Porto Alegre","Cavedon, Neusa Rolita, Ferraz, Deise Luiza","Organizações &amp; Sociedade; 10(27); 75-91","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300005&lang=pt" 
"S1984-92302003000300006-scl","Evolução estrutural da indústria de energia elétrica: o segmento de distribuição na região nordeste","Santos, Gervásio F., Ghirardi, André G.","Organizações &amp; Sociedade; 10(27); 93-110","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300006&lang=pt" 
"S1984-92302003000300007-scl","Explorando o construto organização de aprendizagem no setor público: uma análise em órgão do poder executivo federal Brasileiro","Guimarães, Tomás de Aquino, Angelim, Gustavo Pereira, Spezia, Domingos Savio, Rocha, Gerlane de Azevedo, Magalhães, Rodrigo Gomes","Organizações &amp; Sociedade; 10(27); 111-125","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300007&lang=pt" 
"S1984-92302003000300010-scl","Clicfilhos.com.br: o dilema de seguir em frente ou parar a trajetória","Frezatti, Fábio","Organizações &amp; Sociedade; 10(27); 161-175","Organizações &amp; Sociedade","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302003000300010&lang=pt" 
"S0103-37862003000200013-scl","Metodologia de Sistemas Flexíveis aplicada a estudos em Ciência da Informação: uma experiência pedagógica","Costa, Sely M.S.","Transinformação; 15(2); 259-271","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200013&lang=pt" 
"S0103-37862003000200012-scl","Investigación de fuentes de información jurídica en materia de discriminación","Cap, Alicia S.","Transinformação; 15(2); 245-258","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200012&lang=pt" 
"S0103-37862003000200010-scl","Estudio de la producción profesional en Bibliotecología en la Argentina: análisis de dominio de la revista Referencias","Liberatore, Gustavo, Coringrato, Marcela, Amerio, Adrián","Transinformação; 15(2); 221-229","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200010&lang=pt" 
"S0103-37862003000200011-scl","Análisis bibliométrico de la producción científica de los investigadores con proyectos aprobados por la Secretaría de Ciencia y Tecnología de la Universidad Nacional de Córdoba: 1996/1999","Bustos Argañaraz, Eugenia, Centeno Sosa, Alicia, Rapela, María Virginia","Transinformação; 15(2); 231-243","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200011&lang=pt" 
"S1870-39252003000200005-mex","La informalidad de los mercados laborales de Sonora y la frontera norte de México","Camberos Castro, Mario, Yáñez Valdez, Jaime Arturo","Región y sociedad; 15(27); 153-178","Región y sociedad","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252003000200005&lang=pt" 
"S1870-39252003000200006-mex","Empresarios e innovación tecnológica en Sinaloa","López Leyva, Santos","Región y sociedad; 15(27); 179-214","Región y sociedad","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252003000200006&lang=pt" 
"S1870-39252003000200001-mex","Política inmigratoria de México y Estados Unidos y algunas de sus consecuencias","Cortés Larrinaga, Mario","Región y sociedad; 15(27); 3-33","Región y sociedad","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252003000200001&lang=pt" 
"S1870-39252003000200002-mex","Las elecciones de gobernador en Sonora, 1997","Poom Medina, Juan, Reynoso, Víctor Manuel","Región y sociedad; 15(27); 35-79","Región y sociedad","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252003000200002&lang=pt" 
"S1870-39252003000200004-mex","Especialización industrial y desarrollo empresarial en Baja California","Mungaray, Alejandro, Cabrera, Claudio","Región y sociedad; 15(27); 107-151","Región y sociedad","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252003000200004&lang=pt" 
"S1870-39252003000200008-mex","","Lara, Francisco","Región y sociedad; 15(27); 221-228","Región y sociedad","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252003000200008&lang=pt" 
"S1870-39252003000200007-mex","","Zapata, Francisco","Región y sociedad; 15(27); 215-220","Región y sociedad","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252003000200007&lang=pt" 
"S1870-39252003000200003-mex","Crecimiento económico y desigualdades regionales en México: el impacto de la infraestructura","Fuentes, Noé Arón","Región y sociedad; 15(27); 81-106","Región y sociedad","Espanhol","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252003000200003&lang=pt" 
"S1688-12492003000300008-ury","Emisiones otoacústicas en recién nacidos con factores de riesgo auditivo","","Archivos de Pediatría del Uruguay; 74(3); 197-202","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300008&lang=pt" 
"S1688-03902003000200003-ury","Onicomicosis: Revisión del tema","Ballesté, Raquel, Mousqués, Nélida, Gezuele, Elbio","Revista Médica del Uruguay; 19(2); 93-106","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200003&lang=pt" 
"S1688-03902003000200001-ury","Mayor visualización para la investigación biomédica en Uruguay","","Revista Médica del Uruguay; 19(2); 91-91","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200001&lang=pt" 
"S1688-03902003000200006-ury","La autopsia histórica: presentación del método y su aplicación al estudio de un hecho violento ocurrido en Uruguay en el año 1972","Rodríguez Almada, Hugo, Verdú Pascual, Fernando A","Revista Médica del Uruguay; 19(2); 126-139","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200006&lang=pt" 
"S1688-03902003000200005-ury","Tendencia de la mortalidad por asma en Uruguay: 1984-2001.: Relación con la venta de medicamentos antiasmáticos","Baluga, Juan Carlos, Sueta, Adriana, Ceni, Martha","Revista Médica del Uruguay; 19(2); 117-124","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200005&lang=pt" 
"S1688-03902003000200004-ury","Fosfomicina trometamol. Una opción terapéutica válida en infecciones urinarias bajas","Pedreira, Walter, Anzalone, Leonardo, Álvez, Marcelo, Cafferatta, Alina","Revista Médica del Uruguay; 19(2); 107-116","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200004&lang=pt" 
"S1688-03902003000200008-ury","HLA-A, -B, -DR en receptores de trasplante de médula ósea en Uruguay.: Sistema nacional de registro, tipificación y búsqueda de donantes de médula ósea y progenitores hematopoyéticos (SINDOME)","Bengochea, Milka, Álvarez, Inés, Hidalgo, Pedro C, Cabrera, Adriana, Senatore, Olga, Toledo, Roberto, Carreto, Elena, Sosa, Martha, Abilleira, Doris, Silva, Ely","Revista Médica del Uruguay; 19(2); 149-158","Revista Médica del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902003000200008&lang=pt" 
"S1688-12492003000200010-ury","Raquicentesis en emergencia","","Archivos de Pediatría del Uruguay; 74(2); 128-132","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200010&lang=pt" 
"S1688-12492003000200014-ury","¿Cuál es la dosis efectiva y segura de ß2-agonistas para utilizar en nebulizaciones o en inhalador presurizado?","","Archivos de Pediatría del Uruguay; 74(2); 144-145","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200014&lang=pt" 
"S1688-12492003000300001-ury","Archivos en SciELO, una realidad","POSE, GUILLERMO, MARINA, CAGGIANI","Archivos de Pediatría del Uruguay; 74(3); 155-155","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300001&lang=pt" 
"S1688-12492003000300002-ury","Reseña histórica del grupo de editores de revistas pediátricas del Cono Sur","PANTOJA LUDUENA, MANUEL, MAZZI GONZALES DE PRADA, EDUARDO","Archivos de Pediatría del Uruguay; 74(3); 156-157","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300002&lang=pt" 
"S1688-12492003000300003-ury","Factores perinatales en el pronóstico del prematuro extremo","BANCALARI, EDUARDO","Archivos de Pediatría del Uruguay; 74(3); 158-165","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300003&lang=pt" 
"S1688-12492003000300010-ury","Vientre grande","","Archivos de Pediatría del Uruguay; 74(3); 208-211","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300010&lang=pt" 
"S1688-12492003000200007-ury","Tratamiento con broncodilatadores en urgencias de pediatría: nebulización versus inhalación con cámara espaciadora","","Archivos de Pediatría del Uruguay; 74(2); 114-118","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200007&lang=pt" 
"S1688-12492003000200005-ury","Uso de adenosina en taquicardia paroxística supraventricular en emergencia","GEROLAMI, ANDREA, DE LEONARDIS, DANIEL, PREGO, JAVIER","Archivos de Pediatría del Uruguay; 74(2); 92-98","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200005&lang=pt" 
"S1688-12492003000200004-ury","Termometría timpánica de infrarrojos en la infancia: Valoración en un departamento de emergencia","PEREYRA, MARíA LUISA, PUJADAS, MóNICA, STEINFELD, PABLO, REVELLO, A.E. HILDA","Archivos de Pediatría del Uruguay; 74(2); 87-91","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200004&lang=pt" 
"S1688-12492003000200008-ury","Exposición accidental a polvo de oro","","Archivos de Pediatría del Uruguay; 74(2); 119-122","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200008&lang=pt" 
"S1688-12492003000200009-ury","Síndrome pulmonar por hantavirus","","Archivos de Pediatría del Uruguay; 74(2); 123-127","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200009&lang=pt" 
"S1688-12492003000300005-ury","Investigación de virus respiratorios en niños menores de dos años hospitalizados por infección respiratoria aguda baja","","Archivos de Pediatría del Uruguay; 74(3); 176-181","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300005&lang=pt" 
"S1688-12492003000300006-ury","Uso del carbón activado en las sospechas de intoxicación en urgencias de pediatría","","Archivos de Pediatría del Uruguay; 74(3); 182-186","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300006&lang=pt" 
"S1688-12492003000300007-ury","Cierre percutáneo del ductus arterioso permeable: Siete años de experiencia","","Archivos de Pediatría del Uruguay; 74(3); 187-196","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300007&lang=pt" 
"S1688-12492003000300009-ury","Enfermedad de Kawasaki en un lactante de dos meses","","Archivos de Pediatría del Uruguay; 74(3); 203-207","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300009&lang=pt" 
"S1688-12492003000200003-ury","Algunas características farmacológicas del midazolam: Riesgos de su uso en la práctica pediátrica general","GARCíA, ALICIA","Archivos de Pediatría del Uruguay; 74(2); 85-86","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200003&lang=pt" 
"S1688-12492003000200002-ury","Controversias en la dosificación de los beta2-adrenérgicos en la crisis asmática: ¿Cuánta medicación es necesaria y cuánta es demasiada","BREA, SYLVIA, SARACHAGA, MARíA JULIA","Archivos de Pediatría del Uruguay; 74(2); 84-84","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200002&lang=pt" 
"S1688-12492003000200001-ury","Avances en pediatría de urgencias","SEHABIAGUE, GRACIELA","Archivos de Pediatría del Uruguay; 74(2); 83-83","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200001&lang=pt" 
"S1688-12492003000300012-ury","Traumatismo de cráneo grave en la unidad de cuidados intensivos de niños","GARCíA, ALICIA, MUñOZ, SILVIA, PéREZ, WALTER, ALBERTI, MARTA, WAJKOPF, SAúL, CARMINATTI, SUSANA","Archivos de Pediatría del Uruguay; 74(3); 219-222","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300012&lang=pt" 
"S1688-12492003000200011-ury","Caída hacia atrás: Hematoma extradural de fosa posterior","","Archivos de Pediatría del Uruguay; 74(2); 133-133","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200011&lang=pt" 
"S1688-12492003000200012-ury","Trastornos paroxísticos no epilépticos","","Archivos de Pediatría del Uruguay; 74(2); 134-136","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200012&lang=pt" 
"S1688-12492003000200013-ury","","Dagnone, D, Matsui, D, Rieder, MJ","Archivos de Pediatría del Uruguay; 74(2); 137-137","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200013&lang=pt" 
"S1688-12492003000300013-ury","","","Archivos de Pediatría del Uruguay; 74(3); 223-224","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300013&lang=pt" 
"S1688-12492003000200006-ury","Enfermedad de Kawasaki","PREGO PETIT, JAVIER","Archivos de Pediatría del Uruguay; 74(2); 99-113","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000200006&lang=pt" 
"S1688-12492003000300004-ury","Bronquiectasias en la infancia","","Archivos de Pediatría del Uruguay; 74(3); 166-175","Archivos de Pediatría del Uruguay","Espanhol","2003","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492003000300004&lang=pt" 
