"S0864-02892001000100009-cub","Estabilidad del producto hemoclasificador Hemo-CIM® Anti-B: Evaluación durante 2 años","Suárez Batista, Lilia E, Rivero Jiménez, René A, Bencomo Hernández, Antonio A, Martínez Solís, Marta N, González Sampedro, Renée, Rodríguez Obaya, Teresita","Revista Cubana de Hematología, Inmunología y Hemoterapia; 17(1); 59-64","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892001000100009&lang=pt" 
"S0103-50532001000200009-scl","Triterpenic acids from Eugenia moraviana","Lunardi, Inês, Peixoto, Juliana L. B., Silva, Cleuza C. da, Shuquel, Ivânia T. A., Basso, Ernani A., Vidotti, Gentil J.","Journal of the Brazilian Chemical Society; 12(2); 180-183","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200009&lang=pt" 
"S0103-50532001000200007-scl","Ionization energies, electron affinities and excitation energies of some steroid hormones calculated with the semiempirical HAM/3 method","Takahata, Yuji, Vendrame, Rosana","Journal of the Brazilian Chemical Society; 12(2); 165-172","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200007&lang=pt" 
"S0103-50532001000200006-scl","FTIR thermal analysis on organofunctionalized silica gel","Foschiera, José L., Pizzolato, Tania M., Benvenutti, Edilson V.","Journal of the Brazilian Chemical Society; 12(2); 159-164","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200006&lang=pt" 
"S0103-50532001000200003-scl","On the adsorption of sulfate on low Miller index Rh(hkl) electrodes: an in situ vibrational analysis","Moraes, Ines R. de, Nart, Francisco C.","Journal of the Brazilian Chemical Society; 12(2); 138-143","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200003&lang=pt" 
"S0103-50532001000200001-scl","Editorial","Andrade, Jailson B. de","Journal of the Brazilian Chemical Society; 12(2); -","Journal of the Brazilian Chemical Society","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200001&lang=pt" 
"S0103-50532001000200002-scl","Organic reaction in water. Part 3¹: diastereoselectivity in Michael additions of thiophenol to nitro olefins in aqueous media","Silva, Flavia M. da, Jones Jr, Joel","Journal of the Brazilian Chemical Society; 12(2); 135-137","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200002&lang=pt" 
"S0103-50532001000200005-scl","A novel dihydroxy nor-guaiane sesquiterpene: synthesis and crystal structure analysis","Zukerman-Schpector, Julio, Caracelli, Ignez, Carvalho, Cristina C., Faria, Mary L. de, Silva, Fernando C., Matias, Luiz G. de O., Brocksom, Timothy J.","Journal of the Brazilian Chemical Society; 12(2); 154-158","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200005&lang=pt" 
"S0103-50532001000200011-scl","Design and construction of an on-line SPE-SFE-CGC system","Pinto, Jair S. S., Cappelaro, Esmeraldo A., Lanças, Fernando M.","Journal of the Brazilian Chemical Society; 12(2); 192-195","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200011&lang=pt" 
"S0103-50532001000200015-scl","Semiempirical and ab initio calculations versus dynamic NMR on conformational analysis of cyclohexyl-N,N-dimethylcarbamate","Basso, Ernani A., Oliveira, Paulo R., Caetano, Josiane, Schuquel, Ivânia T. A.","Journal of the Brazilian Chemical Society; 12(2); 215-222","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200015&lang=pt" 
"S0103-50532001000200012-scl","Volatile substances from male Anastrepha fraterculus wied. (Diptera: Tephritidae): identification and behavioural activity","Lima, Ivanildo S., House, Philip E., Nascimento, Ruth R. do","Journal of the Brazilian Chemical Society; 12(2); 196-201","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200012&lang=pt" 
"S0103-50532001000200004-scl","Biosynthesis significance of iridoids in chemosystematics","Sampaio-Santos, M. Isabel, Kaplan, M. Auxiliadora C.","Journal of the Brazilian Chemical Society; 12(2); 144-153","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200004&lang=pt" 
"S0103-50532001000200010-scl","Chiral liquid-crystalline polyacrylates from (S)-(-)-2-methyl-1-butanol. Synthesis, mesomorphic properties and light scattering","Merlo, Aloir A., Ritter, Olga M. S., Pereira, Fabiano V., Vieira, Carolina H., Silveira, Nádya P. da","Journal of the Brazilian Chemical Society; 12(2); 184-191","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200010&lang=pt" 
"S0103-50532001000200014-scl","Synthesis and spectroscopic behavior of some oxovanadium(IV) and oxovanadium(V) complexes of 7-iodo-8-hydroxyquinoline-5-sulfonate","González-Baró, Ana C., Baran, Enrique J.","Journal of the Brazilian Chemical Society; 12(2); 208-214","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200014&lang=pt" 
"S0103-50532001000200018-scl","Ruthenium and iron complexes with benzotriazole and benzimidazole derivatives as simple models for proton-coupled electron transfer systems","Rocha, Reginaldo C., Rein, Francisca N., Toma, Henrique E.","Journal of the Brazilian Chemical Society; 12(2); 234-242","Journal of the Brazilian Chemical Society","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532001000200018&lang=pt" 
"S0041-87812001000200002-scl","Cost of drugs manufactured by the University Hospital - role of the Central Pharmacy","Marin, Marcia Lucia M., Chaves, Cleuber E., Zanini, Antonio C., Faintuch, Joel, Faintuch, Daniel, Cipriano, Sonia L.","Revista do Hospital das Clínicas; 56(2); 41-46","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000200002&lang=pt" 
"S0041-87812001000200001-scl","Energy expenditure after 2- to 3-hour elective surgical operations","Tannus, Andrea Ferreira Schuwartz, Carvalho, Roberta Loraine Valença de, Suen, Vivian Marques Miguel, Cardoso, João Batista, Okano, Nelson, Marchini, Júlio Sérgio","Revista do Hospital das Clínicas; 56(2); 37-40","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000200001&lang=pt" 
"S0041-87812001000200004-scl","Chemotherapy versus best supportive care in stage IV non-small cell lung cancer, non metastatic to the brain","Anelli, Agnaldo, Lima, Candice A. A., Younes, Riad N., Gross, Jefferson L., Fogarolli, Ricardo","Revista do Hospital das Clínicas; 56(2); 53-58","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000200004&lang=pt" 
"S0041-87812001000200005-scl","Necrotizing fasciitis in a newborn infant: a case report","Krebs, Vera Lúcia Jornada, Koga, Karen Mayumi, Diniz, Edna Maria de Albuquerque, Ceccon, Maria Esther Jurfest, Vaz, Flávio Adolfo Costa","Revista do Hospital das Clínicas; 56(2); 59-62","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000200005&lang=pt" 
"S0041-87812001000200003-scl","Gastric and colorectal cancer mortality in an urban and industrialized area of Brazil","Medrado-Faria, Marcilia de Araujo, Almeida, José Wilson Rodrigues de, Zanetta, Dirce Maria Trevisan","Revista do Hospital das Clínicas; 56(2); 47-52","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000200003&lang=pt" 
"S0101-32622001000100001-scl","Apresentação","Scarpato, Marta","Cadernos CEDES; 21(53); 5-5","Cadernos CEDES","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622001000100001&lang=pt" 
"S0101-32622001000100004-scl","Dança educativa: um fato em escolas de São Paulo","Scarpato, Marta Thiago","Cadernos CEDES; 21(53); 57-68","Cadernos CEDES","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622001000100004&lang=pt" 
"S0037-86822001000200006-scl","Estudo da competência vetorial de Lutzomyia intermedia (Lutz &amp; Neiva, 1912) para Leishmania (Viannia) braziliensis, Vianna, 1911","Silva, Antonio Carlos da, Gomes, Almério de Castro","Revista da Sociedade Brasileira de Medicina Tropical; 34(2); 187-191","Revista da Sociedade Brasileira de Medicina Tropical","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822001000200006&lang=pt" 
"S0037-86822001000200010-scl","AIDS e infecção pelo HIV no Brasil: uma epidemia multifacetada","Brito, Ana Maria de, Castilho, Euclides Ayres de, Szwarcwald, Célia Landmann","Revista da Sociedade Brasileira de Medicina Tropical; 34(2); 207-217","Revista da Sociedade Brasileira de Medicina Tropical","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822001000200010&lang=pt" 
"S0037-86822001000200013-scl","Mudanças no controle da leishmaniose visceral no Brasil","Costa, Carlos Henrique Nery, Vieira, João Batista Furtado","Revista da Sociedade Brasileira de Medicina Tropical; 34(2); 223-228","Revista da Sociedade Brasileira de Medicina Tropical","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822001000200013&lang=pt" 
"S0037-86822001000200001-scl","Clonal structure of Trypanosoma cruzi Colombian strain (biodeme Type III): biological, isoenzymic and histopathological analysis of seven isolated clones","Camandaroba, Edson Luiz Paes, Campos, Rozália Figueira, Magalhães, Juracy Barbosa, Andrade, Sonia G.","Revista da Sociedade Brasileira de Medicina Tropical; 34(2); 151-157","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822001000200001&lang=pt" 
"S1018-130X2001000200002-per","Evaluación de un programa de capacitación en educación sexual y SIDA a docentes del cono norte de Lima - Perú, 1996 - 1997","Gotuzzo Herencia, Eduardo, Peinado, Jesús, Tijero, Martha, Mayorca, Carmen, Badajos, Amparo","Revista Medica Herediana; 12(2); 45-51","Revista Medica Herediana","Espanhol","2001","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2001000200002&lang=pt" 
"S1018-130X2001000200003-per","Comparación de las escalas de Likert y Vigesimal para la evaluación de satisfacción de atención en un hospital del Perú","Llanos Zavalaga, Fernando, Rosas Aguirre, Angel, Mendoza Requena, Daniel, Contreras Ríos, Carlos","Revista Medica Herediana; 12(2); 52-57","Revista Medica Herediana","Espanhol","2001","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2001000200003&lang=pt" 
"S1018-130X2001000200005-per","El paradigma indiciario en la medicina","Lip Licham, César","Revista Medica Herediana; 12(2); 65-74","Revista Medica Herediana","Espanhol","2001","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2001000200005&lang=pt" 
"S1018-130X2001000200001-per","","Porturas Plaza, Fernando","Revista Medica Herediana; 12(2); 43-44","Revista Medica Herediana","Espanhol","2001","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2001000200001&lang=pt" 
"S1018-130X2001000200004-per","Enfermedad de Behcet: estudio clínico y tratamiento en el Hospital Arzobispo Loayza","Alzamora Barrios, Blanca, Martínez Yactayo, Franklin","Revista Medica Herediana; 12(2); 58-64","Revista Medica Herediana","Espanhol","2001","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2001000200004&lang=pt" 
"S0100-40422001000200018-scl","Construção e otimização de um reator de baixo custo para a fotodegradação da matéria orgânica em águas naturais e sua aplicação no estudo da especiação do cobre por voltametria","Campos, M. Lúcia A. M., Mello, Lígia C., Zanette, Dilson R., Sierra, M. Marta de Souza, Bendo, Anderson","Química Nova; 24(2); 257-261","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200018&lang=pt" 
"S0100-40422001000200001-scl","Editorial","Ferreira, Vitor F.","Química Nova; 24(2); 165-165","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200001&lang=pt" 
"S0100-40422001000200009-scl","Alternativas analíticas para determinação de ferro e titânio em cimento Portland","Franco Jr., Jorge de O., Korn, Maria das Graças A., Costa, Antonio Celso S., Santos Jr., Anibal de Freitas, Teixeira, Leonardo S. G.","Química Nova; 24(2); 195-199","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200009&lang=pt" 
"S0100-40422001000200008-scl","Sistema em fluxo para determinação espectrofotométrica de uréia em plasma de sangue animal empregando leguminosa como fonte natural da enzima urease","Luca, Gilmara C., Reis, Boaventura F.","Química Nova; 24(2); 191-194","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200008&lang=pt" 
"S0100-40422001000200007-scl","Sistema de injeção em fluxo espectrofotométrico para monitorar peróxido de hidrogênio em processo de fotodegradação por reação foto-Fenton","Oliveira, Mirela C., Nogueira, Raquel F. Pupo, Gomes Neto, José A., Jardim, Wilson F., Rohwedder, Jarbas J. R.","Química Nova; 24(2); 188-190","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200007&lang=pt" 
"S0100-40422001000200006-scl","Estudo fitoquímico das cascas do caule de Duguetia glabriuscula - Annonaceae, biomonitorado pelo ensaio de toxicidade frente a Artemia salina leach","Siqueira, João Máximo de, Ziminiani, Maria Graziela, Resende, Ubirazilda Maria, Boaventura, Maria Amélia Diamantino","Química Nova; 24(2); 185-187","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200006&lang=pt" 
"S0100-40422001000200005-scl","Combinación de sistemas de flujo de baja y alta presion para la determinacion de Mg, Ca y Sr en salmueras por espectrofotometria de absorcion atomica con llama","Neira, José, Poveda, Irma","Química Nova; 24(2); 180-184","Química Nova","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200005&lang=pt" 
"S0100-40422001000200003-scl","Extração em fase sólida (SPE) e micro extração em fase sólida (SPME) de piretróides em água","Barrionuevo, Wilma Regina, Lanças, Fernando Mauro","Química Nova; 24(2); 172-175","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200003&lang=pt" 
"S0100-40422001000200002-scl","A combustão catalítica do metano: estudo estatístico do efeito das variáveis de preparação e pré-tratamento de catalisadores de paládio suportado sobre a atividade catalítica","Rocha, Maria da Graça Carneiro da, Frety, Roger, Lanteri, Pierre","Química Nova; 24(2); 167-171","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200002&lang=pt" 
"S0100-40422001000200012-scl","Acoplamento cromatografia gasosa - espectrometria de absorção atômica em estudos de especiação: uma revisão","Campos, Reinaldo Calixto de, Grinberg, Patricia","Química Nova; 24(2); 220-227","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200012&lang=pt" 
"S0100-40422001000200004-scl","Comparação entre injeção na coluna (&quot;on-column&quot;) e headspace dinâmico na determinação de benzeno, tolueno e xilenos (BTX) em amostras de água","Gobato, Elaine A. A. F., Lanças, Fernando M.","Química Nova; 24(2); 176-179","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200004&lang=pt" 
"S0100-40422001000200010-scl","Filmes de metal-hexacianoferrato: uma ferramenta em química analítica","Mattos, Ivanildo Luiz de, Gorton, Lo","Química Nova; 24(2); 200-205","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200010&lang=pt" 
"S0100-40422001000200014-scl","Aplicações da química combinatória no desenvolvimento de fármacos","Dias, Ricardo L. Araújo, Corrêa, Arlene G.","Química Nova; 24(2); 236-242","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200014&lang=pt" 
"S0100-40422001000200016-scl","A indústria petroquímica no próximo século: como substituir o petróleo como matéria-prima?","Schuchardt, Ulf, Ribeiro, Marcelo L., Gonçalves, Adilson R.","Química Nova; 24(2); 247-251","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200016&lang=pt" 
"S0100-40422001000200013-scl","Filmes poliméricos ultrafinos produzidos pela técnica de automontagem: preparação, propriedades e aplicações","Paterno, Leonardo Giordano, Mattoso, Luiz Henrique Capparelli, Oliveira Jr., Osvaldo Novais de","Química Nova; 24(2); 228-235","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200013&lang=pt" 
"S0100-40422001000200015-scl","Baterias de níquel-hidreto metálico, uma alternativa para as baterias de níquel-cádmio","Ambrosio, Renato Canha, Ticianelli, Edson Antonio","Química Nova; 24(2); 243-246","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200015&lang=pt" 
"S0100-40422001000200017-scl","Considerações sobre a eletrogeração de peróxido de hidrogênio","Ragnini, Christiane A. R., Di Iglia, Rosana A., Bertazzoli, Rodnei","Química Nova; 24(2); 252-256","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200017&lang=pt" 
"S0100-40422001000200011-scl","Estratégias para a síntese de desoxinucluosídeos","Soares, Marcos C., Souza, Maria Cecília B. V. de, Ferreira, Vítor F.","Química Nova; 24(2); 206-219","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200011&lang=pt" 
"S0100-40422001000200019-scl","Evasão do curso de química da Universidade de Brasília: a interpretação do aluno evadido","Cunha, Aparecida Miranda, Tunes, Elizabeth, Silva, Roberto Ribeiro da","Química Nova; 24(2); 262-280","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200019&lang=pt" 
"S0100-40422001000200020-scl","Mulheres em ciência e tecnologia: ascensão limitada","Soares, Thereza Amélia","Química Nova; 24(2); 281-285","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200020&lang=pt" 
"S0100-40422001000200021-scl","O médico George Thomson e os primeiros desenvolvimentos do conceito de gás","Porto, Paulo Alves","Química Nova; 24(2); 286-292","Química Nova","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422001000200021&lang=pt" 
"S1415-790X2001000100002-spa","Intervenções para reduzir a mortalidade infantil pré-escolar e materna no Brasil","Victora, Cesar G.","Revista Brasileira de Epidemiologia; 4(1); 3-69","Revista Brasileira de Epidemiologia","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2001000100002&lang=pt" 
"S1415-790X2001000100001-spa","Editorial","Carvalheiro, José da Rocha","Revista Brasileira de Epidemiologia; 4(1); 1-2","Revista Brasileira de Epidemiologia","Inglês, Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2001000100001&lang=pt" 
"S1025-028X2001000100001-cub","Reactogenicidad de la vacuna cubana trivalente contra la leptospirosis humana en un ensayo clínico de fase II","Martínez, Raydel, Pérez, Alberto, Baly, Alberto, Baró, Morelia, Menéndez, Reynaldo, Ruíz, Aroldo, López, Amelia Urbino, Díaz, Manuel, Armesto, Marlene","Vaccimonitor; 10(1); 1-7","Vaccimonitor","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2001000100001&lang=pt" 
"S1025-028X2001000100002-cub","Acciones inmunofarmacológicas de las inmunoglobulinas intravenosas","Noda, Amaury, Rodríguez, Boris, Vidal, Arturo, Cádiz, Armando","Vaccimonitor; 10(1); 8-12","Vaccimonitor","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2001000100002&lang=pt" 
"S1025-028X2001000100003-cub","Aplicación de la técnica de inmunoperoxidasa para la titulación de cepas del virus Dengue 1","Aguilar, Alicia, Amin, Nevis, Morier, Luis, Talavera, Arturo, Pérez, Ela María","Vaccimonitor; 10(1); 13-16","Vaccimonitor","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2001000100003&lang=pt" 
"S1025-028X2001000100004-cub","Ensayo in vitro para detectar la presencia de agentes adventicios en un banco de células de trabajo","Pardo, Georgina, Almora, Ernesto, Fidalgo, Odalys, Zamora, Arelys, Rodríguez, Niurka, Pérez, Ela María","Vaccimonitor; 10(1); 17-21","Vaccimonitor","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2001000100004&lang=pt" 
"S1025-028X2001000100005-cub","Primer informe sobre el aislamiento de Helicobacter pylori asociado a enfermedades digestivas en Ciudad de La Habana","Gutiérrez, Beatriz, Vidal, Teresita, Valmaña, Carlos E, Santiesteban, Nancy, González, Nery, Leonard, Ibrahim, Ruiz, Julián, Díaz-Canel, Osvaldo, Martínez, Rolando, Escobar, María del Pilar, Grá, Bienvenido, Galbán, Enrique, González, Miguel, Sierra, Gustavo","Vaccimonitor; 10(1); 22-26","Vaccimonitor","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2001000100005&lang=pt" 
"S1409-00152001000100001-cri","La responsabilidad penal y civil del perito médico","Castro Fernández, Juan Diego","Medicina Legal de Costa Rica; 17(2); 01-04","Medicina Legal de Costa Rica","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152001000100001&lang=pt" 
"S1409-00152001000100003-cri","Neurosis Traumáticas","Mejía Sánchez, Freddy","Medicina Legal de Costa Rica; 17(2); 08-10","Medicina Legal de Costa Rica","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152001000100003&lang=pt" 
"S1409-00152001000100005-cri","El daño corporal: reflexiones médico legales sobre la reparación del daño corporal","Ugalde Lobo, Juan Gerado, Navarro Villalobos, Pablo","Medicina Legal de Costa Rica; 17(2); 15-21","Medicina Legal de Costa Rica","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152001000100005&lang=pt" 
"S1409-00152001000100008-cri","Trastorno mental transitorio","Burgos Mata, Alvaro","Medicina Legal de Costa Rica; 17(2); 37-38","Medicina Legal de Costa Rica","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152001000100008&lang=pt" 
"S1409-00152001000100002-cri","Efectos de las enfermedades y secuelas con la profesión","Aguilar Pérez, Jorge","Medicina Legal de Costa Rica; 17(2); 05-07","Medicina Legal de Costa Rica","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152001000100002&lang=pt" 
"S1409-00152001000100004-cri","El Síndrome de &quot;Burn Out&quot; o Síndrome de Agotamiento Profesional","Castillo Ramírez, Sisy","Medicina Legal de Costa Rica; 17(2); 11-14","Medicina Legal de Costa Rica","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152001000100004&lang=pt" 
"S1409-00152001000100006-cri","Las mujeres centroamericanas y la psiquiatría","Batres Méndez, Gioconda","Medicina Legal de Costa Rica; 17(2); 21-26","Medicina Legal de Costa Rica","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152001000100006&lang=pt" 
"S0001-60022001000100001-cri","La nueva &quot;Regla Pediátrica&quot; y los ensayos clínicos controlados","Arguedas Arguedas, Olga, Mohs Villalta, Edgar","Acta Médica Costarricense; 43(1); 03-04","Acta Médica Costarricense","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022001000100001&lang=pt" 
"S0001-60022001000100002-cri","Taponamiento cardíaco","Salazar Vargas, Carlos","Acta Médica Costarricense; 43(1); 05-06","Acta Médica Costarricense","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022001000100002&lang=pt" 
"S0001-60022001000100003-cri","Taponamiento pericárdico","Sánchez-Suen, Kwok Ho, Padilla-Cuadra, Juan Ignacio","Acta Médica Costarricense; 43(1); 07-10","Acta Médica Costarricense","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022001000100003&lang=pt" 
"S0001-60022001000100007-cri","La linfadenectomía retroperitoneal para el cáncer testicular","Gutiérrez-Góngora, Jaime, Orlich-Castelán, Claudio, Grunhaus-Zeikowicz, Arieh","Acta Médica Costarricense; 43(1); 32-35","Acta Médica Costarricense","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022001000100007&lang=pt" 
"S0001-60022001000100005-cri","EUM: antihipertensivos en la seguridad social y análisis comparativo entre centros de atención médica ambulatoria","Sáenz-Campos, Desirée, Tinoco-Mora, Zahira, Rojas-Mora, Laura","Acta Médica Costarricense; 43(1); 20-26","Acta Médica Costarricense","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022001000100005&lang=pt" 
"S0001-60022001000100006-cri","Bocio en la provincia de Cartago","Fernández-Olaechea, María Dolores, Rodríguez-Aguilar, Sarita, Alfaro-Castro, Thelma, Ascensio-Rivera, Melany","Acta Médica Costarricense; 43(1); 27-31","Acta Médica Costarricense","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022001000100006&lang=pt" 
"S0001-60022001000100008-cri","Trasmisión de Toxoplasma gondii en Costa Rica: Un concepto actualizado","Reyes-Lizano, Liliana, Chinchilla-Carmona, Misael, Guerrero-Bermúdez, Olga M., Arias-Echandi, María Laura, Castro-Castillo, Alfredo","Acta Médica Costarricense; 43(1); 36-38","Acta Médica Costarricense","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022001000100008&lang=pt" 
"S0001-60022001000100009-cri","Cuestionario de autoevaluación: Síncope Neurocardiogénico","","Acta Médica Costarricense; 43(1); 39-40","Acta Médica Costarricense","Espanhol","2001","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022001000100009&lang=pt" 
"S0124-00642001000100001-col","Consideraciones Sobre el Informe de la OMS - 2000","Ugá, Alicia, Almeida, Célia M, Szwarcwald, Célia Landmann, Travassos, Claudia, Viacava, Francisco, Mendes Ribeiro, José, Costa, Nilson de Rosario, Buss, Paulo M, Porto, Silvia M","Revista de Salud Pública; 3(1); 1-12","Revista de Salud Pública","Espanhol","2001","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642001000100001&lang=pt" 
"S0124-00642001000100002-col","Equidad en la Política de Reforma del Sistema de Salud","Martínez, Patricia, Rodríguez, Luis A, Agudelo C, Carlos A","Revista de Salud Pública; 3(1); 13-39","Revista de Salud Pública","Espanhol","2001","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642001000100002&lang=pt" 
"S0124-00642001000100003-col","Evidencia Epidemiológica Para Una Relación Causal Entre Alcohol y Violencia en Colombia","Klevens, Joanne","Revista de Salud Pública; 3(1); 40-50","Revista de Salud Pública","Espanhol","2001","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642001000100003&lang=pt" 
