"S0104-44782009000200014-scl","Avolatilidade eleitoral nos estados sistema partidário e democracia no Brasil","Bohn, Simone R., Paiva, Denise","Revista de Sociologia e Política; 17(33); 187-208","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000200014&lang=pt" 
"S0100-29452009000200002-scl","&#039;Novo fator de impacto&#039;","Ruggiero, Carlos","Revista Brasileira de Fruticultura; 31(2); 2-2","Revista Brasileira de Fruticultura","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200002&lang=pt" 
"S0100-29452009000200016-scl","Condições microclimáticas em um parreiral irrigado coberto com tela plástica","Conceição, Marco Antônio Fonseca, Marin, Fábio Ricardo","Revista Brasileira de Fruticultura; 31(2); 423-431","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200016&lang=pt" 
"S0100-29452009000200003-scl","Fenologia e produção de pessegueiros &#039;granada&#039; com aplicação de cianamida hidrogenada e boro","Nava, Gilmar Antônio, Dalmago, Genei Antonio, Bergamaschi, Homero, Marodin, Gilmar Arduino Bettio","Revista Brasileira de Fruticultura; 31(2); 297-304","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200003&lang=pt" 
"S0100-29452009000200020-scl","Fruit quality of &#039;Tahiti&#039; lime (Citrus latifolia Tanak) grafted on twelve different rootstocks","Stuchi, Eduardo Sanches, Martins, Antonio Baldo Geraldo, Lemo, Rodrigo Rodas, Cantuarias-Avilés, Tatiana","Revista Brasileira de Fruticultura; 31(2); 454-460","Revista Brasileira de Fruticultura","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200020&lang=pt" 
"S0100-29452009000200024-scl","Características físico-químicas de cinco genótipos de maracujazeiro-azedo cultivados no distrito federal","Abreu, Simone de Paula Miranda, Peixoto, José Ricardo, Junqueira, Nilton Tadeu Vilela, Sousa, Marcelo Alves de Figueiredo","Revista Brasileira de Fruticultura; 31(2); 487-491","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200024&lang=pt" 
"S0100-29452009000200026-scl","Desempenho agronômico de genótipos de maracujazeiro-azedo cultivados no Distrito Federal","Maia, Thales Eduardo de Godoy, Peixoto, José Ricardo, Junqueira, Nilton Tadeu Vilela, Sousa, Marcelo Alves de Figueiredo","Revista Brasileira de Fruticultura; 31(2); 500-506","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200026&lang=pt" 
"S0100-29452009000200027-scl","Induction of somatic embryogenesis in immature seeds of guavatree cv. Paluma","Moura, Elisa Ferreira, Motoike, Sérgio Yoshimitsu","Revista Brasileira de Fruticultura; 31(2); 507-511","Revista Brasileira de Fruticultura","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200027&lang=pt" 
"S0100-29452009000200030-scl","Uso de câmara úmida em enxertia hipocotiledonar de maracujazeiro-amarelo sobre três porta-enxertos","Cavichioli, José Carlos, Corrêa, Luiz de Souza, Boliani, Aparecida Conceição, Oliveira, João Carlos de","Revista Brasileira de Fruticultura; 31(2); 532-538","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200030&lang=pt" 
"S0100-29452009000200031-scl","Avaliação física e química da polpa de maracujá congelada comercializada na região de Bauru","Raimundo, Kátia, Magri, Regiane Stela, Simionato, Eliane Maria Ravasi Stéfano, Sampaio, Aloísio Costa","Revista Brasileira de Fruticultura; 31(2); 539-543","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200031&lang=pt" 
"S0100-29452009000200033-scl","Embebição e posição da semente na germinação de clones de porta-enxertos de cajueiro-anão-precoce","Araujo, José Ribamar Gusmão, Cerqueira, Márcia Cristina Mendes, Guiscem, Josiane Marlle, Martins, Moisés Rodrigues, Santos, Francisco Nóbrega dos, Mendonça, Maria Cristina Sousa","Revista Brasileira de Fruticultura; 31(2); 552-558","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200033&lang=pt" 
"S0100-29452009000200035-scl","Fertirrigação da bananeira cv. Prata-Anã com N e K em um argissolo vermelho-amarelo","Santos, Valbério Paolilo dos, Fernandes, Pedro Dantas, Melo, Alberto Soares de, Sobral, Lafayette Franco, Brito, Marcos Eric Barbosa, Dantas, Jolly Dayanne de Melo, Bonfim, Lilianni Vieira","Revista Brasileira de Fruticultura; 31(2); 567-573","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200035&lang=pt" 
"S0100-29452009000200023-scl","Avaliação de cinco seleções de laranjeira &#039;valência&#039; sobre dois porta-enxertos","Tomasetto, Fabio, Stuchi, Eduardo Sanches, Martins, Antonio Baldo Geraldo","Revista Brasileira de Fruticultura; 31(2); 480-486","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200023&lang=pt" 
"S0102-01882009010100001-scl","O Brasil visto de fora","","Revista Brasileira de História; 29(57); -","Revista Brasileira de História","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882009010100001&lang=pt" 
"S1135-57272009000300001-esp","Hacia una mayor adecuación y equidad del programa de ayudas a las personas con dependencia","Gispert Magarolas, Rosa","Revista Española de Salud Pública; 83(3); 355-359","Revista Española de Salud Pública","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272009000300001&lang=pt" 
"S1020-49892009000600001-spa","La Revista inicia una nueva etapa: su publicación solo en formato electrónico","Periago, Mirta Roses","Revista Panamericana de Salud Pública; 25(6); i-iii","Revista Panamericana de Salud Pública","Inglês, Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600001&lang=pt" 
"S1020-49892009000600006-spa","Household food insecurity associated with stunting and underweight among preschool children in Antioquia, Colombia","Hackett, Michelle, Melgar-Quiñonez, Hugo, Álvarez, Martha Cecilia","Revista Panamericana de Salud Pública; 25(6); 506-510","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600006&lang=pt" 
"S1020-49892009000600009-spa","Estudio sobre la exposición ocupacional a sangre y fluidos corporales en el personal de enfermería de un hospital de referencia de Buenos Aires, Argentina","Warley, Eduardo, Pereyra, Nancy, Desse, Javier, Cetani, Silvia, de Luca, Adriana, Tamayo Antabak, Natalia, Szyld, Edgardo","Revista Panamericana de Salud Pública; 25(6); 524-529","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600009&lang=pt" 
"S1020-49892009000600011-spa","Salud pública global: un desafío a los límites de la salud internacional a propósito de la epidemia de influenza humana A","Franco-Giraldo, Álvaro, Álvarez-Dardet, Carlos","Revista Panamericana de Salud Pública; 25(6); 540-547","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600011&lang=pt" 
"S1135-57272009000300010-esp","Comparación del coste de la incapacidad temporal por contingencia común en 2006 entre las provincias de Barcelona y Madrid","Ballesteros Polo, Mónica, Serra Pujadas, Consol, Miguel Martínez, José, Plana Almuni, Manel, Delclos, George L., Benavides, Fernando G.","Revista Española de Salud Pública; 83(3); 453-461","Revista Española de Salud Pública","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272009000300010&lang=pt" 
"S0798-07522009000100007-ven","Especialistas venezolanos opinan sobre prioridades en nutrición","","Anales Venezolanos de Nutrición; 22(1); 41-46","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100007&lang=pt" 
"S0798-07522009000100001-ven","¿La nutrición, prioridad en las políticas públicas?","Landaeta-Jiménez, Maritza","Anales Venezolanos de Nutrición; 22(1); 3-4","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100001&lang=pt" 
"S0798-07522009000100009-ven","Seminario: Fortificación de Alimentos","","Anales Venezolanos de Nutrición; 22(1); 51-52","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100009&lang=pt" 
"S0798-07522009000100003-ven","Indicadores bioquímicos del estado nutricional en adolescentes pre-universitarios de Caracas","Carías, Diamela, Cioccia, Anna María, Gutiérrez, Marlén, Hevia, Patricio, Pérez, Analy","Anales Venezolanos de Nutrición; 22(1); 12-19","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100003&lang=pt" 
"S0798-07522009000100002-ven","Situación socioeconómica, diagnóstico nutricional antropométrico y dietario en niños y adolescentes de Valencia, Venezuela","Acuña G, Iraima, Solano R, Liseti","Anales Venezolanos de Nutrición; 22(1); 5-11","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100002&lang=pt" 
"S0798-07522009000100006-ven","Influencias culturales en el régimen alimentario del venezolano","Calanche Morales, Juan B","Anales Venezolanos de Nutrición; 22(1); 32-40","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100006&lang=pt" 
"S0798-07522009000100005-ven","Factibilidad tecnológica de incorporar germen desgrasado de maíz en la elaboración de pasta corta","Torres, Alexia, Rodríguez, María, Guerra, Marisa, Granito, Marisela","Anales Venezolanos de Nutrición; 22(1); 25-31","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100005&lang=pt" 
"S0798-07522009000100004-ven","Índice de Masa Corporal según grado de desarrollo puberal en varones venezolanos","Guerrero, Arkady, Sánchez Jaeger, Armando","Anales Venezolanos de Nutrición; 22(1); 20-24","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100004&lang=pt" 
"S0798-07522009000100008-ven","Semblanza profesoral del Dr. Virgilio Bosch Román","Lippo de Bécemberg, Itala, Domínguez Delgado, Zury","Anales Venezolanos de Nutrición; 22(1); 47-50","Anales Venezolanos de Nutrición","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-07522009000100008&lang=pt" 
"S0100-512X2009000100001-scl","A função transcendental do Gemüt na Crítica da razão pura","Rohden, Valerio","Kriterion: Revista de Filosofia; 50(119); 7-22","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100001&lang=pt" 
"S0100-512X2009000100003-scl","Habermas, pragmatismo e direito","Herdy, Rachel","Kriterion: Revista de Filosofia; 50(119); 43-61","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100003&lang=pt" 
"S0100-512X2009000100004-scl","Cenários da liberdade de imprensa e opinião pública em Hegel","Bavaresco, Agemir, Konzen, Paulo Roberto","Kriterion: Revista de Filosofia; 50(119); 63-92","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100004&lang=pt" 
"S0100-512X2009000100005-scl","O lirismo em György Lukács","Silva, Arlenice Almeida da","Kriterion: Revista de Filosofia; 50(119); 93-113","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100005&lang=pt" 
"S0100-512X2009000100006-scl","As criações do gênio: Ambivalências da &quot;metafísica da arte&quot; nietzschiana","Araldi, Clademir Luís","Kriterion: Revista de Filosofia; 50(119); 115-136","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100006&lang=pt" 
"S0100-512X2009000100007-scl","","Spinelli, Miguel","Kriterion: Revista de Filosofia; 50(119); 137-158","Kriterion: Revista de Filosofia","Francês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100007&lang=pt" 
"S0100-512X2009000100008-scl","Experiência da transitoriedade: Walter Benjamin e a modernidade de Baudelaire","Gatti, Luciano","Kriterion: Revista de Filosofia; 50(119); 159-178","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100008&lang=pt" 
"S0100-512X2009000100009-scl","Liberdade e conflito: o confronto dos desejos como fundamento da ideia de liberdade em Maquiavel","Ames, José Luiz","Kriterion: Revista de Filosofia; 50(119); 179-196","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100009&lang=pt" 
"S0100-512X2009000100010-scl","","Serra, Alice Mara","Kriterion: Revista de Filosofia; 50(119); 197-213","Kriterion: Revista de Filosofia","Francês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100010&lang=pt" 
"S0100-512X2009000100011-scl","A causalidade em Deleuze: diferença interna e produção de si","Sales, Alessandro Carvalho","Kriterion: Revista de Filosofia; 50(119); 215-231","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100011&lang=pt" 
"S0100-512X2009000100012-scl","Conceitos de filosofia na escola e no mundo e a formação do filósofo segundo I. Kant","Seneda, Marcos César","Kriterion: Revista de Filosofia; 50(119); 233-249","Kriterion: Revista de Filosofia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100012&lang=pt" 
"S0100-512X2009000100002-scl","L&#039;ontologie chez Heidegger et chez Lukacs - Phénoménologie et dialectique","Tertulian, Nicolas","Kriterion: Revista de Filosofia; 50(119); 23-41","Kriterion: Revista de Filosofia","Francês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-512X2009000100002&lang=pt" 
"S0100-83582009000200025-scl","Perspectives for using light quality knowledge as an advanced ecophysiological weed management tool","Merotto Jr., A., Fischer, A.J., Vidal, R.A.","Planta Daninha; 27(2); 407-419","Planta Daninha","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582009000200025&lang=pt" 
"S0100-29452009000200004-scl","Atividade de enzimas relacionadas com a mobilização de carboidratos durante a dormência da nogueira (Juglans Regia)","Citadin, Idemir, Guilliot, Agnès, Bonhomme, Marc, Rageau, Rémy","Revista Brasileira de Fruticultura; 31(2); 305-313","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200004&lang=pt" 
"S0100-29452009000200005-scl","Temperaturas basais e soma térmica para a figueira podada em diferentes épocas","Souza, Adilson Pacheco de, Silva, Andréa Carvalho da, Leonel, Sarita, Escobedo, João Francisco","Revista Brasileira de Fruticultura; 31(2); 314-322","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200005&lang=pt" 
"S0100-29452009000200010-scl","Relações filogenéticas e diversidade de isolados de Guignardia spp oriundos de diferentes hospedeiros nas regiões ITS1-5,8S-ITS2","Wickert, Ester, Goes, Antonio de, Lemos, Eliana Gertrudes de Macedo, Souza, Andressa de, Silveira, Érico Leandro da, Pereira, Fernanda Dias, Rinaldo, Davi","Revista Brasileira de Fruticultura; 31(2); 360-380","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200010&lang=pt" 
"S0100-29452009000200011-scl","Seletividade de agrotóxicos usados na cultura da macieira a Neoseiulus Californicus (McGregor) (Acari: Phytoseiidae)1","Meyer, Geraldine de Andrade, Kovaleski, Adalecio, Valdebenito-Sanhueza, Rosa Maria","Revista Brasileira de Fruticultura; 31(2); 381-387","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200011&lang=pt" 
"S0100-29452009000200013-scl","Custo de produção e rentabilidade do maracujazeiro no mercado agroindustrial da Zona da Mata Mineira","Pimentel, Leonardo Duarte, Santos, Carlos Eduardo Magalhães dos, Ferreira, Ana Carolina Câmara, Martins, Aline Antunes, Wagner Júnior, Américo, Bruckner, Claudio Horst","Revista Brasileira de Fruticultura; 31(2); 397-407","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200013&lang=pt" 
"S0100-29452009000200015-scl","Características físicas e físico-química da casca de mangostão em três períodos da safra","Chisté, Renan Campos, Faria, Lênio José Guerreiro de, Lopes, Alessandra Santos, Mattietto, Rafaella de Andrade","Revista Brasileira de Fruticultura; 31(2); 416-422","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200015&lang=pt" 
"S0100-29452009000200017-scl","Disponibilidade hídrica, radiação solar e fotossíntese em videiras &#039;Cabernet Sauvignon&#039; sob cultivo protegido","Mota, Clenilso Sehnen, Amarante, Cassandro Vidal Talamini do, Santos, Henrique Pessoa dos, Albuquerque, Jackson Adriano","Revista Brasileira de Fruticultura; 31(2); 432-439","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200017&lang=pt" 
"S0100-29452009000200018-scl","Efeito do frio e do desponte na brotação de gemas em pessegueiro","Hawerroth, Fernando José, Petri, José Luiz, Leite, Gabriel Berenhauser, Herter, Flavio Gilberto, Marafon, Anderson Carlos","Revista Brasileira de Fruticultura; 31(2); 440-446","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200018&lang=pt" 
"S0100-29452009000200022-scl","Produção e qualidade de frutos de cultivares de laranja-doce no norte do Paraná","Tazima, Zuleide Hissano, Neves, Carmen Silvia Vieira Janeiro, Stenzel, Neusa Maria Colauto, Ubukata Yada, Inês Fumiko, Leite Junior, Rui Pereira","Revista Brasileira de Fruticultura; 31(2); 474-479","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200022&lang=pt" 
"S0100-29452009000200025-scl","Caracterização físico-química de progênies de maracujá-roxo e maracujá-azedo cultivados no Distrito Federal","Medeiros, Sidney Almeida Filgueira de, Yamanishi, Osvaldo Kiyoshi, Peixoto, José Ricardo, Pires, Márcio Carvalho, Junqueira, Nilton Tadeu Vilela, Ribeiro, Juliana Galvarros Bueno Lobo","Revista Brasileira de Fruticultura; 31(2); 492-499","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200025&lang=pt" 
"S0100-29452009000200029-scl","Fisiologia de mudas de morangueiro produzidas em sistema convencional e em vasos suspensos","Verdial, Marcelo Fontanetti, Tessarioli Neto, João, Minami, Keigo, Scarpare Filho, João Alexio, Christoffoleti, Pedro Jacob, Scarpare, Fabio Vale, Barela, Juliano Francisco, Del Aguila, Juan Saavedra, Kluge, Ricardo Alfredo","Revista Brasileira de Fruticultura; 31(2); 524-531","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200029&lang=pt" 
"S0100-29452009000200032-scl","Comparação entre cultivares de carambola para produção de produtos minimamente processados","Ogassavara, Flávia Okushiro, Durigan, José Fernando, Teixeira, Gustavo Henrique de Almeida, Cunha Júnior, Luís Carlos","Revista Brasileira de Fruticultura; 31(2); 544-551","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200032&lang=pt" 
"S0100-29452009000200034-scl","Cultivo de melão orgânico: fosfatos naturais como fontes alternativas de fósforo","Silva, Davi José, Faria, Clementino Marcos Batista de, Pinto, José Maria, Costa, Nivaldo Duarte, Gava, Carlos Alberto Tuão, Dias, Rita de Cássia Souza, Gomes, Tâmara Cláudia de Araújo, Araújo, José Lincoln Pinheiro de","Revista Brasileira de Fruticultura; 31(2); 559-566","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200034&lang=pt" 
"S0100-29452009000200037-scl","Meio de cultura, concentração de AIB e tempo de cultivo no enraizamento in vitro de amoreira-preta e framboeseira","Leitzke, Luciane Nolasco, Damiani, Cláudia Roberta, Schuch, Márcia Wulff","Revista Brasileira de Fruticultura; 31(2); 582-587","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200037&lang=pt" 
"S0100-29452009000200009-scl","Doenças pós-colheita em variedades de manga cultivadas em Pindorama, São Paulo","Fischer, Ivan Herman, Arruda, Maria Cecília de, Almeida, Aparecida Marques de, Galli, Juliana Altafin, Bertani, Rosemary Marques de Almeida, Jerônimo, Elisangela Marques","Revista Brasileira de Fruticultura; 31(2); 352-359","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200009&lang=pt" 
"S0100-29452009000200014-scl","Atividade microbiana do solo em pomar de laranja em resposta ao cultivo de adubos verdes","Buzinaro, Thais Nucci, Barbosa, José Carlos, Nahas, Ely","Revista Brasileira de Fruticultura; 31(2); 408-415","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200014&lang=pt" 
"S0100-29452009000200021-scl","Produção de frutos e caracterização de ambientes de ocorrência de plantas nativas de araticum no cerrado de Goiás","Braga Filho, Juracy Rocha, Naves, Ronaldo Veloso, Veloso, Valquíria da Rocha Santos, Chaves, Lázaro José, Nascimento, Jorge Luiz do, Aguiar, Ananda Virgínia","Revista Brasileira de Fruticultura; 31(2); 461-473","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200021&lang=pt" 
"S0100-29452009000200028-scl","Desenvolvimento e qualidade nutricional de mudas de mangabeiras cultivadas em substratos contendo fibra de coco e adubação fosfatada","Dias, Thiago Jardelino, Pereira, Walter Esfrain, Cavalcante, Lourival Ferreira, Raposo, Roberto Wagner Cavalcanti, Freire, José Lucínio de Oliveira","Revista Brasileira de Fruticultura; 31(2); 512-523","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200028&lang=pt" 
"S0100-29452009000200036-scl","Repartição e remobilização de nutrientes na bananeira","Moreira, Adônis, Fageria, Nand Kumar","Revista Brasileira de Fruticultura; 31(2); 574-581","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200036&lang=pt" 
"S1020-49892009000600002-spa","Las iniciativas para el control del tabaco en el Congreso de Colombia: 1992-2007","García Ruiz, María A., Rivera-Rodríguez, Diana E., Marín, Yolanda, González, Juan Camilo, Murillo Moreno, Raúl Hernando","Revista Panamericana de Salud Pública; 25(6); 471-480","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600002&lang=pt" 
"S1020-49892009000600003-spa","Economic impact of a rotavirus vaccination program in Mexico","Constenla, Dagna, Velázquez, F. Raúl, Rheingans, Richard D., Antil, Lynn, Cervantes, Yolanda","Revista Panamericana de Salud Pública; 25(6); 481-490","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600003&lang=pt" 
"S1020-49892009000600004-spa","Perfil de risco cardiovascular e autoavaliação da saúde no Brasil: estudo de base populacional","Pereira, Janaina Caldeira, Barreto, Sandhi Maria, Passos, Valéria Maria de Azeredo","Revista Panamericana de Salud Pública; 25(6); 491-498","Revista Panamericana de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600004&lang=pt" 
"S1020-49892009000600005-spa","Gender differences in sex-related alcohol expectancies in young adults from a peri-urban area in Lima, Peru","Gálvez-Buccollini, Juan A., Paz-Soldán, Valerie A., Herrera, Phabiola M., DeLea, Suzanne, Gilman, Robert H.","Revista Panamericana de Salud Pública; 25(6); 499-505","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600005&lang=pt" 
"S1020-49892009000600007-spa","Situación de la atención primaria de salud mental en servicios públicos de El Alto, La Paz, Bolivia","Camacho-Arce, Carmen, Caballero-Baldivieso, Dora, Venegas-Arzabe, Francis","Revista Panamericana de Salud Pública; 25(6); 511-517","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600007&lang=pt" 
"S1020-49892009000600008-spa","Eosinophilic pneumonitis induced by aerosol-administered diesel oil and pyrethrum to mice","Garcia, Maria Lúcia B., Santos, Ubiratan P., Perini, Adenir, Acencio, Milena M. P., Lopes, Fernanda D. T. Q. S., Bueno, Heloisa M. S., Saldiva, Paulo H. N., Martins, Milton A.","Revista Panamericana de Salud Pública; 25(6); 518-523","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600008&lang=pt" 
"S1020-49892009000600012-spa","Desafios para a universalização dos serviços de água e esgoto no Brasil","Galvão Junior, Alceu Castro","Revista Panamericana de Salud Pública; 25(6); 548-556","Revista Panamericana de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000600012&lang=pt" 
"S0102-01882009000100002-scl","A Amazônia no imaginário norte-americano em tempo de guerra","Garfield, Seth","Revista Brasileira de História; 29(57); 19-65","Revista Brasileira de História","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882009000100002&lang=pt" 
"S0100-29452009000200019-scl","Épocas de poda na produção de figos verdes &#039;Roxo de Valinhos&#039; em sistema orgânico na região oeste do Paraná","Dalastra, Idiana Marina, Pio, Rafael, Campagnolo, Marcelo Angelo, Dalastra, Graciela Maiara, Chagas, Edvan Alves, Guimarães, Vandeir Francisco","Revista Brasileira de Fruticultura; 31(2); 447-453","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200019&lang=pt" 
"S0100-29452009000200012-scl","Seletividade de produtos fitossanitários sobre o ácaro predador Agistemus brasiliensis Matioli, Ueckermann &amp; Oliveira (Acari: Stigmaeidae)","Silva, Marcos Zatti da, Oliveira, Carlos Amadeu Leite de, Sato, Mário Eidi","Revista Brasileira de Fruticultura; 31(2); 388-396","Revista Brasileira de Fruticultura","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452009000200012&lang=pt" 
"S0100-84042009000200018-scl","Fenologia reprodutiva de Prepusa montana Mart. (Gentianaceae) em uma área de campo rupestre da Chapada Diamantina, BA, Brasil","Coelho, Aline, Machado, Caio Graco","Brazilian Journal of Botany; 32(2); 405-410","Brazilian Journal of Botany","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042009000200018&lang=pt" 
