"S0325-00752005000100007-arg","Incidencia de extravasación del líquido de perfusión por el uso de catéteres percutáneos","Romaniello, Héctor O.","Archivos argentinos de pediatría; 103(1); 31-35","Archivos argentinos de pediatría","Espanhol","2005","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752005000100007&lang=pt" 
"S0004-06142005000100008-esp","Recidiva malignizada de cuerno cutáneo peneano","Cruz Guerra, Nicolás Alberto, Sáenz Medina, Javier, Ursúa Sarmiento, Inmaculada, Zamora Martínez, Tomás, Madrigal Montero, Remedios, Diego Pinto, David, Tarroc Blanco, Antonio","Archivos Españoles de Urología (Ed. impresa); 58(1); 61-63","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142005000100008&lang=pt" 
"S0004-06142005000100002-esp","Tratamiento quirúrgico del divertículo uretral femenino. Nuestra experiencia: Revisión de la literatura","Cánovas Ivorra, José Antonio, Prieto Chaparro, Luis, Rodríguez Fernández, Elena, López López, Cristóbal, Quílez Fenoll, José Manuel, Romero Maroto, Jesús","Archivos Españoles de Urología (Ed. impresa); 58(1); 04-08","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142005000100002&lang=pt" 
"S0004-06142005000100003-esp","Carcinoma renal quístico multilocular: Estudio clinico-patológico de 14 casos","Romero Ortiz, Ana, López-Beltrán, Antonio, Pérez Luque, Alfonso, Requena Tapia, María José","Archivos Españoles de Urología (Ed. impresa); 58(1); 09-16","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142005000100003&lang=pt" 
"S0004-06142005000100014-esp","Actualización de la clasificación de la OMS de los tumores del urotelio superior","García-Navas, Ricardo, García-González, Ricardo, Pérez-Sanz, Pilar, González-Peramato, Pilar","Archivos Españoles de Urología (Ed. impresa); 58(1); 77-79","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142005000100014&lang=pt" 
"S0004-06142005000100001-esp","Influencia de la consulta por disfunción eréctil en la práctica urológica actual y futura","Vela Navarrete, R.","Archivos Españoles de Urología (Ed. impresa); 58(1); 01-03","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142005000100001&lang=pt" 
"S0004-06142005000100005-esp","Paradigmas urodinamicos: Desde la teoría fibrilar renacentista, hasta la flujometría-doppler actual","Benítez Navío, Julio, Caballero Gómez, Pilar, Pastor Sánchez, Carlos, Ruiz Martínez, Rafael, Pinardo Zabala, Antonio, Rienda Moreno, Miguel Angel, Catalán Bernardos, Benedicta, Ladrón Gil, Concepción","Archivos Españoles de Urología (Ed. impresa); 58(1); 25-42","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142005000100005&lang=pt" 
"S0213-12852005000100002-esp","Biocompatibilidad de los adhesivos dentinarios","Paz Pumpido, F","Avances en Odontoestomatología; 21(1); 339-345","Avances en Odontoestomatología","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852005000100002&lang=pt" 
"S0213-12852005000100003-esp","Adhesión bacteriana a biomateriales","Ábalos, C","Avances en Odontoestomatología; 21(1); 347-353","Avances en Odontoestomatología","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852005000100003&lang=pt" 
"S0213-12852005000100004-esp","Índices epidemiológicos de caries de la población escolar atendida en el Centro de Salud de Barbastro","Santos Martí, J, Rubio García, B, Santos Bistué, C, Rubio Calvo, E","Avances en Odontoestomatología; 21(1); 355-360","Avances en Odontoestomatología","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852005000100004&lang=pt" 
"S0213-12852005000100005-esp","Manejo de las radiaciones ionizantes en instalaciones dentales españolas: intraorales y panorámicos","Jodar, S, Alcaraz, M, Martínez-Beneyto, Y, Pérez, L, Velasco, E, López, M","Avances en Odontoestomatología; 21(1); 361-370","Avances en Odontoestomatología","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852005000100005&lang=pt" 
"S0213-12852005000100001-esp","","","Avances en Odontoestomatología; 21(1); 337-337","Avances en Odontoestomatología","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852005000100001&lang=pt" 
"S1414-32832005000100017-scl","1º Seminário Nacional de Saúde da População Negra","","Interface - Comunicação, Saúde, Educação; 9(16); 179-180","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100017&lang=pt" 
"S1414-32832005000100019-scl","","","Interface - Comunicação, Saúde, Educação; 9(16); 185-190","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100019&lang=pt" 
"S1414-32832005000100018-scl","Ameaça de identidade e permanência da pessoa","L&#039;Abbate, Solange","Interface - Comunicação, Saúde, Educação; 9(16); 183-184","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100018&lang=pt" 
"S1414-32832005000100016-scl","Réplica","Ceccim, Ricardo Burg","Interface - Comunicação, Saúde, Educação; 9(16); 175-177","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100016&lang=pt" 
"S1414-32832005000100001-scl","APRESENTAÇÃO","Paim, Jairnilson Silva","Interface - Comunicação, Saúde, Educação; 9(16); 5-6","Interface - Comunicação, Saúde, Educação","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100001&lang=pt" 
"S1414-32832005000100015-scl","O desafio que a educação permanente tem em si: a pedagogia da implicação","Merhy, Emerson Elias","Interface - Comunicação, Saúde, Educação; 9(16); 172-174","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100015&lang=pt" 
"S1414-32832005000100014-scl","Comentarios estimulados por la lectura del artículo &quot;Educação permanente em saúde: desafio ambicioso e necessário&quot;","Rovere, Mario","Interface - Comunicação, Saúde, Educação; 9(16); 169-171","Interface - Comunicação, Saúde, Educação","Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100014&lang=pt" 
"S1414-32832005000100020-scl","A construção de um modelo de saúde complexo e transdisciplinar","Spagnuolo, Regina Stella, Guerrini, Ivan Amaral","Interface - Comunicação, Saúde, Educação; 9(16); 191-194","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100020&lang=pt" 
"S1414-32832005000100022-scl","Projeto &quot;Doe sangue&quot;","Bossolan, Regina Pagotto, Pompiani, Paulo de Alencar, Hokama, Newton Key, Perosa, Gimol Benzaquen, Toralles-Pereira, Maria Lúcia, Zanini, José Mauro","Interface - Comunicação, Saúde, Educação; 9(16); 207-210","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100022&lang=pt" 
"S1414-32832005000100022-spa","Projeto &quot;Doe sangue&quot;","Bossolan, Regina Pagotto, Pompiani, Paulo de Alencar, Hokama, Newton Key, Perosa, Gimol Benzaquen, Toralles-Pereira, Maria Lúcia, Zanini, José Mauro","Interface - Comunicação, Saúde, Educação; 9(16); 207-210","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100022&lang=pt" 
"S1414-32832005000100018-spa","Ameaça de identidade e permanência da pessoa","L&#039;Abbate, Solange","Interface - Comunicação, Saúde, Educação; 9(16); 183-184","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100018&lang=pt" 
"S1414-32832005000100019-spa","","","Interface - Comunicação, Saúde, Educação; 9(16); 185-190","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100019&lang=pt" 
"S1414-32832005000100007-spa","Era uma vez... contos de fadas e psicodrama auxiliando alunos na conclusão do curso médico","Ramos-Cerqueira, Ana Teresa de Abreu, Lima, Maria Cristina Pereira, Torres, Albina Rodrigues, Reis, José Roberto Tozoni, Fonseca, Neusa Maria Vilela","Interface - Comunicação, Saúde, Educação; 9(16); 81-89","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100007&lang=pt" 
"S1414-32832005000100016-spa","Réplica","Ceccim, Ricardo Burg","Interface - Comunicação, Saúde, Educação; 9(16); 175-177","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100016&lang=pt" 
"S1414-32832005000100015-spa","O desafio que a educação permanente tem em si: a pedagogia da implicação","Merhy, Emerson Elias","Interface - Comunicação, Saúde, Educação; 9(16); 172-174","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100015&lang=pt" 
"S1414-32832005000100020-spa","A construção de um modelo de saúde complexo e transdisciplinar","Spagnuolo, Regina Stella, Guerrini, Ivan Amaral","Interface - Comunicação, Saúde, Educação; 9(16); 191-194","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100020&lang=pt" 
"S1414-32832005000100014-spa","Comentarios estimulados por la lectura del artículo &quot;Educação permanente em saúde: desafio ambicioso e necessário&quot;","Rovere, Mario","Interface - Comunicação, Saúde, Educação; 9(16); 169-171","Interface - Comunicação, Saúde, Educação","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100014&lang=pt" 
"S1414-32832005000100013-spa","Educação Permanente em Saúde: desafio ambicioso e necessário","Ceccim, Ricardo Burg","Interface - Comunicação, Saúde, Educação; 9(16); 161-168","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100013&lang=pt" 
"S1414-32832005000100017-spa","1º Seminário Nacional de Saúde da População Negra","","Interface - Comunicação, Saúde, Educação; 9(16); 179-180","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100017&lang=pt" 
"S1414-32832005000100001-spa","APRESENTAÇÃO","Paim, Jairnilson Silva","Interface - Comunicação, Saúde, Educação; 9(16); 5-6","Interface - Comunicação, Saúde, Educação","Inglês, Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100001&lang=pt" 
"S1414-32832005000100010-scl","Programas de prevenção ao consumo de drogas no Brasil: uma análise da produção científica de 1991 a 2001","Canoletti, Bianca, Soares, Cássia Baldini","Interface - Comunicação, Saúde, Educação; 9(16); 115-129","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100010&lang=pt" 
"S1414-32832005000100012-scl","A saúde sob o olhar do idoso institucionalizado: conhecendo e valorizando sua opinião","Freire Júnior, Renato Campos, Tavares, Maria de Fátima Lobato","Interface - Comunicação, Saúde, Educação; 9(16); 147-158","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100012&lang=pt" 
"S1414-32832005000100021-scl","Jornal Vivo: relato de uma experiência de ensino-aprendizagem na área da saúde","Ruiz-Moreno, Lídia, Romaña, Maria Alicia, Batista, Sylvia Helena, Martins, Maria Aparecida","Interface - Comunicação, Saúde, Educação; 9(16); 195-204","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100021&lang=pt" 
"S1414-32832005000100002-spa","Supervisão de equipes no Programa de Saúde da Família: reflexões acerca do desafio da produção de cuidados","Matumoto, Silvia, Fortuna, Cinira Magali, Mishima, Silvana Martins, Pereira, Maria José Bistafa, Domingos, Nélio Augusto Mesquita","Interface - Comunicação, Saúde, Educação; 9(16); 9-24","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100002&lang=pt" 
"S1414-32832005000100003-spa","O trabalho em equipe no PSF: investigando a articulação técnica e a interação entre os profissionais","Silva, Iêda Zilmara de Queiroz Jorge da, Trad, Leny A. Bomfim","Interface - Comunicação, Saúde, Educação; 9(16); 25-38","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100003&lang=pt" 
"S1414-32832005000100004-spa","Um modelo de educação em saúde para o Programa Saúde da Família: pela integralidade da atenção e reorientação do modelo assistencial","Alves, Vânia Sampaio","Interface - Comunicação, Saúde, Educação; 9(16); 39-52","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100004&lang=pt" 
"S1414-32832005000100005-spa","Rupturas e resoluções no modelo de atenção à saúde: reflexões sobre a estratégia saúde da família com base nas categorias kuhnianas","Scherer, Magda Duarte dos Anjos, Marino, Selma Regina Andrade, Ramos, Flávia Regina Souza","Interface - Comunicação, Saúde, Educação; 9(16); 53-66","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100005&lang=pt" 
"S1414-32832005000100006-spa","A formação médica segundo uma pedagogia de resistência","Pereira, Ondina Pena, Almeida, Tãnia Mara Campos de","Interface - Comunicação, Saúde, Educação; 9(16); 69-79","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100006&lang=pt" 
"S1414-32832005000100008-spa","Grupo de adesão ao tratamento: espaço de &quot;ensinagem&quot; para profissionais de saúde e pacientes","Silveira, Lia Márcia Cruz da, Ribeiro, Victoria Maria Brant","Interface - Comunicação, Saúde, Educação; 9(16); 91-104","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100008&lang=pt" 
"S1414-32832005000100009-spa","Discutindo a relação entre espaço e aprendizagem na formação de profissionais de saúde","Fagundes, Norma Carapiá, Burnham, Teresinha Fróes","Interface - Comunicação, Saúde, Educação; 9(16); 105-114","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100009&lang=pt" 
"S1414-32832005000100010-spa","Programas de prevenção ao consumo de drogas no Brasil: uma análise da produção científica de 1991 a 2001","Canoletti, Bianca, Soares, Cássia Baldini","Interface - Comunicação, Saúde, Educação; 9(16); 115-129","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100010&lang=pt" 
"S1414-32832005000100011-spa","Hermenêutica e narrativa: a experiência de mães de crianças com epidermólise bolhosa congênita","Caprara, Andrea, Veras, Maria do Socorro Castro e","Interface - Comunicação, Saúde, Educação; 9(16); 131-146","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100011&lang=pt" 
"S1414-32832005000100012-spa","A saúde sob o olhar do idoso institucionalizado: conhecendo e valorizando sua opinião","Freire Júnior, Renato Campos, Tavares, Maria de Fátima Lobato","Interface - Comunicação, Saúde, Educação; 9(16); 147-158","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100012&lang=pt" 
"S1414-32832005000100021-spa","Jornal Vivo: relato de uma experiência de ensino-aprendizagem na área da saúde","Ruiz-Moreno, Lídia, Romaña, Maria Alicia, Batista, Sylvia Helena, Martins, Maria Aparecida","Interface - Comunicação, Saúde, Educação; 9(16); 195-204","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832005000100021&lang=pt" 
"S1414-32832005000100011-scl","Hermenêutica e narrativa: a experiência de mães de crianças com epidermólise bolhosa congênita","Caprara, Andrea, Veras, Maria do Socorro Castro e","Interface - Comunicação, Saúde, Educação; 9(16); 131-146","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100011&lang=pt" 
"S1414-32832005000100013-scl","Educação Permanente em Saúde: desafio ambicioso e necessário","Ceccim, Ricardo Burg","Interface - Comunicação, Saúde, Educação; 9(16); 161-168","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100013&lang=pt" 
"S1414-32832005000100002-scl","Supervisão de equipes no Programa de Saúde da Família: reflexões acerca do desafio da produção de cuidados","Matumoto, Silvia, Fortuna, Cinira Magali, Mishima, Silvana Martins, Pereira, Maria José Bistafa, Domingos, Nélio Augusto Mesquita","Interface - Comunicação, Saúde, Educação; 9(16); 9-24","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100002&lang=pt" 
"S1414-32832005000100003-scl","O trabalho em equipe no PSF: investigando a articulação técnica e a interação entre os profissionais","Silva, Iêda Zilmara de Queiroz Jorge da, Trad, Leny A. Bomfim","Interface - Comunicação, Saúde, Educação; 9(16); 25-38","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100003&lang=pt" 
"S1414-32832005000100004-scl","Um modelo de educação em saúde para o Programa Saúde da Família: pela integralidade da atenção e reorientação do modelo assistencial","Alves, Vânia Sampaio","Interface - Comunicação, Saúde, Educação; 9(16); 39-52","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100004&lang=pt" 
"S1414-32832005000100005-scl","Rupturas e resoluções no modelo de atenção à saúde: reflexões sobre a estratégia saúde da família com base nas categorias kuhnianas","Scherer, Magda Duarte dos Anjos, Marino, Selma Regina Andrade, Ramos, Flávia Regina Souza","Interface - Comunicação, Saúde, Educação; 9(16); 53-66","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100005&lang=pt" 
"S1414-32832005000100006-scl","A formação médica segundo uma pedagogia de resistência","Pereira, Ondina Pena, Almeida, Tãnia Mara Campos de","Interface - Comunicação, Saúde, Educação; 9(16); 69-79","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100006&lang=pt" 
"S1414-32832005000100007-scl","Era uma vez... contos de fadas e psicodrama auxiliando alunos na conclusão do curso médico","Ramos-Cerqueira, Ana Teresa de Abreu, Lima, Maria Cristina Pereira, Torres, Albina Rodrigues, Reis, José Roberto Tozoni, Fonseca, Neusa Maria Vilela","Interface - Comunicação, Saúde, Educação; 9(16); 81-89","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100007&lang=pt" 
"S1414-32832005000100008-scl","Grupo de adesão ao tratamento: espaço de &quot;ensinagem&quot; para profissionais de saúde e pacientes","Silveira, Lia Márcia Cruz da, Ribeiro, Victoria Maria Brant","Interface - Comunicação, Saúde, Educação; 9(16); 91-104","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100008&lang=pt" 
"S1414-32832005000100009-scl","Discutindo a relação entre espaço e aprendizagem na formação de profissionais de saúde","Fagundes, Norma Carapiá, Burnham, Teresinha Fróes","Interface - Comunicação, Saúde, Educação; 9(16); 105-114","Interface - Comunicação, Saúde, Educação","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832005000100009&lang=pt" 
"S1025-02552005000100012-cub","Utilización de la mascarilla fastrach en paciente con vía aérea difícil: Primera experiencia en nuestra provincia","López Rabassa, Sahily I., González Rodríguez, Gonzalo Santos, Machado García, Jorge Luis, de León Ortiz, Manuel Arturo, Álvarez Rodríguez, Delimir","Revista Archivo Médico de Camagüey; 9(1); 109-117","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100012&lang=pt" 
"S1025-02552005000100016-cub","Staphylococcus aureus y su identificación en los laboratorios microbiológicos: Revisión bibliográfica","Hernández Betancourt, Oscar, Ulloa Cuesta, Yaidimi, del Río Méndez, Douglas, del Carmen Galdós, María","Revista Archivo Médico de Camagüey; 9(1); 142-152","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100016&lang=pt" 
"S1025-02552005000100001-cub","Medicina basada en la evidencia","Sarduy Ramos, Carlos M.","Revista Archivo Médico de Camagüey; 9(1); 1-4","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100001&lang=pt" 
"S1025-02552005000100013-cub","Textiloma: cuerpo extraño en cavidad abdominal","Rodiles Martínez, Félix, Pacheco Téllez, Francisco","Revista Archivo Médico de Camagüey; 9(1); 118-125","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100013&lang=pt" 
"S1025-02552005000100014-cub","Necrólisis epidérmica tóxica: Presentación de un caso","Paulino Basulto, Rainer, García de Varona, Roberto, Estremera Morales, Nidia, del Sol Serrallonga, Nelson","Revista Archivo Médico de Camagüey; 9(1); 126-131","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100014&lang=pt" 
"S1025-02552005000100010-cub","Cardiopatía isquémica y sus factores de riesgo","Rivero Truit, Fidel, Castro Gutiérrez, Nguyen, Galindo Portuondo, Eduardo, Rodríguez Sed, José","Revista Archivo Médico de Camagüey; 9(1); 83-96","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100010&lang=pt" 
"S1025-02552005000100011-cub","Enfrentamiento de la muerte por el adulto mayor con enfermedad terminal","Torregrosa Cortiñas, Lorena, Núñez Rodríguez, Lisbet María, Morales Obregón, Lesvia, Sablón Pantoja, Yaniert","Revista Archivo Médico de Camagüey; 9(1); 97-108","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100011&lang=pt" 
"S1025-02552005000100006-cub","Diseño y validación de un sistema inmunoenzimático ELISA para cuantificar lipoproteína (a) en suero humano","Jevey González, Aidelian, Pedrosa Amado, Andrés, Nápoles Vega, Ángel, Hernández González, Silvia, Ramírez Zayas, Roger","Revista Archivo Médico de Camagüey; 9(1); 42-51","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100006&lang=pt" 
"S1025-02552005000100015-cub","La dieta y su relevancia en la caries dental y la enfermedad periodontal","Más Sarabia, Maheli, Gómez Meriño, Mercedes, García-Roco Pérez, Oscar","Revista Archivo Médico de Camagüey; 9(1); 132-141","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100015&lang=pt" 
"S1025-02552005000100007-cub","Morbimortalidad por cetoacidosis diabética en la unidad de cuidados intensivos","Pérez Sarmiento, Raúl, Castro Gutiérrez, Nguyen, Rivero Truit, Fidel, Galindo Portuondo, Eduardo","Revista Archivo Médico de Camagüey; 9(1); 52-63","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100007&lang=pt" 
"S1025-02552005000100008-cub","Clasificación actualizada de los factores de riesgo del pie diabético","Rivero Fernández, Fidel, Vejerano García, Pedro, González González, Félix","Revista Archivo Médico de Camagüey; 9(1); 64-72","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100008&lang=pt" 
"S1025-02552005000100009-cub","Morbimortalidad materna en histerectomía obstétrica de urgencia","La Fontaine Terry, Ernesto, Sánchez Lueiro, Mayra, Pugh Provost, Samuel, Estrada Canosa, Humberto","Revista Archivo Médico de Camagüey; 9(1); 73-82","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100009&lang=pt" 
"S1025-02552005000100004-cub","Cardiopatía isquémica: Formas clínicas y complicaciones","Castro Gutiérrez, Nguyen, Rivero Truit, Fidel, Galindo Portuondo, Eduardo, Rodríguez Sed, José, Casares Albernas, Fermín","Revista Archivo Médico de Camagüey; 9(1); 21-31","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100004&lang=pt" 
"S1025-02552005000100002-cub","Tratamiento no operatorio de los traumatismos esplénicos","Koelig Padrón, Raúl, Fragela Pacheco, Adalio, Acosta Varona, José, Pila Pérez, Rafael","Revista Archivo Médico de Camagüey; 9(1); 5-12","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100002&lang=pt" 
"S1025-02552005000100005-cub","Relación de moluscos dulceacuícolas de relevancia sanitaria para la cayería norte de Camagüey: Estudio preliminar","Diéguez Fernández, Lorenzo, Vázquez Capote, Raisa, del Risco Barrios, Ubaldo","Revista Archivo Médico de Camagüey; 9(1); 32-41","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100005&lang=pt" 
"S1025-02552005000100003-cub","Alteraciones psicológicas del paciente portador de catarata senil bilateral","Ibáñez Morales, Marianela, Ramos González, Noslando, Rodríguez Romero, Armando, Muñoz Estrada, Lissette","Revista Archivo Médico de Camagüey; 9(1); 13-20","Revista Archivo Médico de Camagüey","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552005000100003&lang=pt" 
"S0210-48062005000200015-esp","Tratamiento de la cistitis hemorrágica por ciclofosfamida: Revisión de la literatura a propósito de un caso","Serrano Frago, P., Allepuz Losa, C., Gil Martínez, P., Allué López, M., Mallén Mateo, E., Sancho Serrano, C., Rioja Sanz, L.A.","Actas Urológicas Españolas; 29(2); 230-233","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200015&lang=pt" 
"S0210-48062005000200004-esp","Porfirinas en Cálculos Renales (Revisión)","Traba Villameytide, MªL.","Actas Urológicas Españolas; 29(2); 163-169","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200004&lang=pt" 
