"S0104-42302015000100004-scl","Femoral neck fracture in children: treatment and complications","Akkari, M, Santili, C, Akel, E, Angelim, R","Revista da Associação Médica Brasileira; 61(1); 5-7","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000100004&lang=pt" 
"S2176-94512015000100097-scl","Alternative treatment for open bite Class III malocclusion in a child with Williams-Beuren syndrome","Vieira, Giovanni Modesto, Franco, Eduardo Jacomino, Rocha, Denise Falcão Pinheiro da, Oliveira, Laudimar Alves de, Amorim, Rivadávio Fernandes Batista","Dental Press Journal of Orthodontics; 20(1); 97-107","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100097&lang=pt" 
"S2176-94512015000100085-scl","Cephalometric variables used to predict the success of interceptive treatment with rapid maxillary expansion and face mask. A longitudinal study","Nardoni, Daniele Nóbrega, Siqueira, Danilo Furquim, Cardoso, Mauricio de Almeida, Capelozza Filho, Leopoldino","Dental Press Journal of Orthodontics; 20(1); 85-96","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100085&lang=pt" 
"S2176-94512015000100079-scl","Base of the skull morphology and Class III malocclusion in patients with unilateral cleft lip and palate","Tinano, Mariana Maciel, Martins, Milene Aparecida Torres Saar, Bendo, Cristiane Baccin, Mazzieiro, Ênio","Dental Press Journal of Orthodontics; 20(1); 79-84","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100079&lang=pt" 
"S0100-69912015000200037-scl","Endovascular treatment of popliteal artery aneurysm. Early and midterm results","Domingues, Rodrigo Borges, Araújo, André Camacho Oliveira, van Bellen, Bonno","Revista do Colégio Brasileiro de Cirurgiões; 42(1); 37-42","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000200037&lang=pt" 
"S0100-69912015000200009-scl","Assesment of the treatment of earlobe keloids with triamcinolone injections, surgical resection, and local pressure","Carvalhaes, Silvia Mandello, Petroianu, Andy, Ferreira, Mauro Augusto Tostes, Barros, Virgínea Magalhães de, Lopes, Raquel Virgínea","Revista do Colégio Brasileiro de Cirurgiões; 42(1); 09-13","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000200009&lang=pt" 
"S0100-69912015000200001-scl","Has ethics changed or is it currently not being applied?","Cordeiro, Fernando","Revista do Colégio Brasileiro de Cirurgiões; 42(1); 01-02","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000200001&lang=pt" 
"S0100-69912015000200014-scl","Submandibular gland excision","Carvalho, Alexandre Sanfurgo de, Dedivitis, Rogério Aparecido, Castro, Mario Augusto Ferrari de, Nardi, Carlos Eduardo Molinari","Revista do Colégio Brasileiro de Cirurgiões; 42(1); 14-17","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000200014&lang=pt" 
"S0100-69912015000200067-scl","Treatment of gastrointestinal stromal tumor (GIST) during bariatric surgery","Barros, Fernando de, Nahoum, Guilherme Pinheiro, Almeida, Bruno Jorge de","Revista do Colégio Brasileiro de Cirurgiões; 42(1); 67-68","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000200067&lang=pt" 
"S0873-65612015000100009-prt","Saberes e práticas de cura nas igrejas neotradicionais em Luanda: carismas, participação e trajetórias das mulheres","Viegas, Fátima, Varanda, Jorge","Etnográfica; 19(1); 189-224","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100009&lang=pt" 
"S0873-65612015000100008-prt","Geração, presença e memória: a Igreja Tocoísta em Angola","Blanes, Ruy Llera, Sarró, Ramon","Etnográfica; 19(1); 169-187","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100008&lang=pt" 
"S0873-65612015000100001-prt","De cara com a violência: um exercício de escrita etnográfica","Monroy, Silvia","Etnográfica; 19(1); 05-27","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100001&lang=pt" 
"S0873-65612015000100003-prt","Práticas socializadoras do gosto sexual e do exercício do sexo","Gomes, Elias Evangelista","Etnográfica; 19(1); 51-57","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100003&lang=pt" 
"S0873-65612015000100002-prt","Representaciones de migrantes senegaleses en la sociedad porteña de Buenos Aires: apuntes sobre exotismo y exotización","Morales, Orlando Gabriel, Kleidermacher, Gisele","Etnográfica; 19(1); 29-50","Etnográfica","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100002&lang=pt" 
"S0873-65612015000100005-prt","La ville dans la ville: sur la densité relationnelle d’un espace public à Lisbonne","Rigal, Francis","Etnográfica; 19(1); 99-120","Etnográfica","Francês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100005&lang=pt" 
"S0873-65612015000100004-prt","Movimientos sociales y apropiaciones colectivas en la Barcelona post-15M: el papel de la Assemblea Social del Poblenou","López, José Antonio Mansilla","Etnográfica; 19(1); 77-97","Etnográfica","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100004&lang=pt" 
"S0873-65612015000100007-prt","Arte e etnografia cokwe: antes e depois de Marie-Louise Bastin","Porto, Nuno","Etnográfica; 19(1); 139-168","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100007&lang=pt" 
"S0873-65612015000100006-prt","Introdução: Angola na passagem do tempo","Varanda, Jorge","Etnográfica; 19(1); 123-138","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000100006&lang=pt" 
"S2176-94512015000100045-scl","Perception of the relationship between TMD and orthodontic treatment among orthodontists","Coêlho, Thaís Gonzalez da Silveira, Caracas, Hugo Cesar Pinto Marques","Dental Press Journal of Orthodontics; 20(1); 45-51","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100045&lang=pt" 
"S2176-94512015000100040-scl","Perception of adults&#039; smile esthetics among orthodontists, clinicians and laypeople","Cotrim, Enio Ribeiro, Vasconcelos Júnior, Átila Valadares, Haddad, Ana Cristina Soares Santos, Reis, Sílvia Augusta Braga","Dental Press Journal of Orthodontics; 20(1); 40-44","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100040&lang=pt" 
"S2176-94512015000100059-scl","Comparison of clinical bracket point registration with 3D laser scanner and coordinate measuring machine","Nouri, Mahtab, Farzan, Arash, Baghban, Ali Reza Akbarzadeh, Massudi, Reza","Dental Press Journal of Orthodontics; 20(1); 59-65","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000100059&lang=pt" 
"S0104-11692015000100001-scl","The nurse in the context of chronic disease","Gallani, Maria Cecilia Bueno Jayme","Revista Latino-Americana de Enfermagem; 23(1); 1-2","Revista Latino-Americana de Enfermagem","Inglês, Espanhol, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000100001&lang=pt" 
"S1134-80462015000100007-esp","Efectividad del láser de baja frecuencia en el tratamiento del dolor en pacientes con epicondilalgia lateral: un overview de revisiones sistemáticas","Aguilera Eguía, R.A., Zafra Santos, E.O., Rojas López, D.K., Saavedra Rozas, P.A., Cofre Bolados, C.","Revista de la Sociedad Española del Dolor; 22(1); 39-47","Revista de la Sociedad Española del Dolor","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462015000100007&lang=pt" 
"S0102-86502015000200134-scl","Effects of blocking αvβ3 integrin by a recombinant RGD disintegrin on remodeling of wound healing after induction of incisional hernia in rats","Oliveira, Claudio Ricardo de, Marqueti, Rita de Cassia, Cominetti, Marcia Regina, Douat, Estela Sant&#039;Ana Vieira, Ribeiro, Juliana Uema, Pontes, Carmen Lucia Salla, Borghi-Silva, Audrey, Selistre-de-Araujo, Heloisa Sobreiro","Acta Cirurgica Brasileira; 30(2); 134-142","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000200134&lang=pt" 
"S0102-86502015000200115-scl","Pentoxifylline and prostaglandin E1 action on ischemia and reperfusion of small intestine tissue in rats. An immunohistochemical study","Brasileiro, José Lacerda, Ramalho, Rondon Tosta, Aydos, Ricardo Dutra, Silva, Iandara Schettert, Takita, Luis Carlos, Marks, Guido, Assis, Peterson Vieira de","Acta Cirurgica Brasileira; 30(2); 115-119","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000200115&lang=pt" 
"S0102-86502015000200100-scl","Which is the best route of administration for cell therapy in experimental model of small-for size syndrome in rats?","Nacif, Lucas Souto, Ferreira, Amanda Olivotti, Maria, Durvanei Augusto, Kubrusly, Márcia Saldanha, Molan, Nilza, Chaib, Eleazar, D&#039;Albuquerque, Luiz Carneiro, Andraus, Wellington","Acta Cirurgica Brasileira; 30(2); 100-106","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000200100&lang=pt" 
"S0102-86502015000200151-scl","Study of the clinical and histopathological repercussions of the &quot;omental band&quot; in dogs&#039; stomach","Siqueira, Sávio Lana, Silva, Adriana Torres da, Bráulio, Cléber Stockler Ribeiro, Jalles, Marina Paranhos, Mendes, Guilherme Matos Serretti, Carmo, Pedro Sérgio Cascimiro Nicolau do, Camargos, Maria Luiza Lopes","Acta Cirurgica Brasileira; 30(2); 151-159","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000200151&lang=pt" 
"S0102-86502015000200160-scl","Portland cement versus MTA as a root-end filling material. A pilot study","Silva, Sérgio Ribeiro da, Silva Neto, José Dias da, Veiga, Daniela Francescato, Schnaider, Taylor Brandão, Ferreira, Lydia Masako","Acta Cirurgica Brasileira; 30(2); 160-164","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000200160&lang=pt" 
"S0102-86502015000200143-scl","Outcome of pigs with short gut syndrome submitted to orthotopic intestinal transplantation","Llanos, Juan Carlos, Ruiz, Philip, Takahashi, Hidenori, Delacruz, Victor, Bakonyi Neto, Alexandre","Acta Cirurgica Brasileira; 30(2); 143-150","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000200143&lang=pt" 
"S0102-86502015000200087-scl","Hemodynamic changes with two lipid emulsions for treatment of bupivacaine toxicity in swines","Udelsmann, Artur, Melo, Marcos De Simone","Acta Cirurgica Brasileira; 30(2); 87-93","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000200087&lang=pt" 
"S0102-86502015000200094-scl","Low-level laser therapy modulates musculoskeletal loss in a skin burn model in rats","Martins, Francielle, Rennó, Ana Cláudia Muniz, Oliveira, Flávia de, Minatel, Natália Peruchi, Bortolin, Jeferson André, Quintana, Hananiah Tardivo, Aveiro, Mariana Chaves","Acta Cirurgica Brasileira; 30(2); 94-99","Acta Cirurgica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502015000200094&lang=pt" 
"S2359-39972015000100089-scl","Accelerated fracture healing with teriparatide","Borges, João Lindolfo C","Archives of Endocrinology and Metabolism; 59(1); 89-89","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000100089&lang=pt" 
"S2359-39972015000100084-scl","Association of primary hyperparathyroidism and humoral hypercalcemia of malignancy in a patient with clear cell renal carcinoma","Gomes, Letícia da Silva, Kulak, Carolina A. M., Costa, Tatiana Munhoz da Rocha Lemos, Vasconcelos, Evandro Cezar Guerreiro, Carvalho, Maurício de, Borba, Victoria Zeghbi Cochenski","Archives of Endocrinology and Metabolism; 59(1); 84-88","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000100084&lang=pt" 
"S2359-39972015000100059-scl","Relationship between pre-sarcopenia, sarcopenia and bone mineral density in elderly men","Pereira, Fernando Borges, Leite, André Ferreira, Paula, Ana Patrícia de","Archives of Endocrinology and Metabolism; 59(1); 59-65","Archives of Endocrinology and Metabolism","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000100059&lang=pt" 
"S2359-39972015000100003-scl","The challenge of new directions","Bronstein, Marcello D.","Archives of Endocrinology and Metabolism; 59(1); 3-3","Archives of Endocrinology and Metabolism","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000100003&lang=pt" 
"S2359-39972015000100001-scl","Collaboration and learning","Dib, Sergio A.","Archives of Endocrinology and Metabolism; 59(1); 1-2","Archives of Endocrinology and Metabolism","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972015000100001&lang=pt" 
"S1130-63432015000100009-esp","Dosificación de cefotaxima en pacientes obesos","March López, P., Pardo Pastor, J., Clot Silla, E., Redondo Capafons, S.","Farmacia Hospitalaria; 39(1); 64-65","Farmacia Hospitalaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432015000100009&lang=pt" 
"S1130-63432015000100004-esp","Influencia de las creencias hacia los medicamentos en la adherencia al tratamiento concomitante en pacientes VIH+","Haro Márquez, Carmen, Cantudo Cuenca, María Rosa, Almeida González, Carmen Victoria, Morillo Verdugo, Ramón","Farmacia Hospitalaria; 39(1); 23-28","Farmacia Hospitalaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432015000100004&lang=pt" 
"S2007-09342015000100013-mex","Los procesos de extensión rural en México","Rendón Medel, Roberto, Roldán Suárez, Elizabeth, Hernández Hernández, Belén, Cadena Íñiguez, Pedro","Revista mexicana de ciencias agrícolas; 6(1); 151-161","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100013&lang=pt" 
"S2007-09342015000100008-mex","El valor potencial de los residuos sólidos orgánicos, rurales y urbanos para la sostenibilidad de la agricultura","Quispe Limaylla, Aníbal","Revista mexicana de ciencias agrícolas; 6(1); 83-95","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100008&lang=pt" 
"S2007-09342015000100009-mex","Efecto del volumen y el pH del agua en el control de Ixophorus unisetus (J. Presl.) Schltdl. con glifosato","Esqueda Esquivel, Valentín A., Tosquy Valle, Oscar Hugo","Revista mexicana de ciencias agrícolas; 6(1); 97-109","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100009&lang=pt" 
"S2007-09342015000100002-mex","Características morfométricas y calidad de gel en sábila (Aloe barbadensis M.) aplicando algaenzimas y composta","Pedroza-Sandoval, Aurelio, Aba-Guevara, Cinthia Guadalupe, Samaniego-Gaxiola, José Alfredo, Trejo-Calzada, Ricardo, Sánchez-Cohen, Ignacio, Chávez-Rivero, José Antonio","Revista mexicana de ciencias agrícolas; 6(1); 7-18","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100002&lang=pt" 
"S2007-09342015000100003-mex","Desarrollo del sector microfinanciero en México: indicadores profundidad y amplitud 1996-2012","Álvarez González, Evelina, Hernández Romero, Oliverio, Vivar Miranda, Rufino","Revista mexicana de ciencias agrícolas; 6(1); 19-31","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100003&lang=pt" 
"S2007-09342015000100001-mex","Editorial","","Revista mexicana de ciencias agrícolas; 6(1); i-iii","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100001&lang=pt" 
"S2007-09342015000100006-mex","Cambios en la estructura y el funcionamiento de los agroecosistemas por migración familiar en Jamapa, Veracruz, México","Rosales Martínez, Verónica, Martínez Dávila, Juan Pablo, Galicia Galicia, Francisco","Revista mexicana de ciencias agrícolas; 6(1); 59-70","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100006&lang=pt" 
"S2007-09342015000100007-mex","Evaluación agronómica de híbridos de cacao (Theobroma cacao L.) para selección de alto rendimiento y resistencia en campo a moniliasis","Solís Bonilla, José Luis, Zamarripa Colmenero, Alfredo, Pecina Quintero, Víctor, Garrido Ramírez, Eduardo, Hernández Gómez, Elizabeth","Revista mexicana de ciencias agrícolas; 6(1); 71-82","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100007&lang=pt" 
"S2007-09342015000100004-mex","Rendimiento de maíces nativos e híbridos en diferente fecha de siembra y sus unidades calor","Tadeo-Robledo, Margarita, Zamudio-González, Benjamín, Espinosa-Calderón, Alejandro, Turrent-Fernández, Antonio, Cárdenas-Marcelo, Alma Lili, López-López, Consuelo, Arteaga-Escamilla, Israel, Valdivia-Bernal, Roberto","Revista mexicana de ciencias agrícolas; 6(1); 33-43","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100004&lang=pt" 
"S2007-09342015000100005-mex","Preferencias de consumo por productos derivados del cocotero en la Península de Yucatán, México","Uzcanga Pérez, Nelda Guadalupe, Camarena Gómez, Dena María Jesús, Cortazar Ríos, Matilde, Góngora Pérez, Rubén Darío","Revista mexicana de ciencias agrícolas; 6(1); 45-57","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100005&lang=pt" 
"S2007-09342015000100019-mex","Efecto de plantas hospederas en la inducción enzimática detoxificativa de Bemisia tabaci (Gennadius)","Cerna Chávez, Ernesto, Martínez Martínez, Yoseni, Landeros Flores, Jerónimo, Hernández Bautista, Omegar, Ochoa Fuentes, Yisa","Revista mexicana de ciencias agrícolas; 6(1); 223-229","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100019&lang=pt" 
"S2007-09342015000100018-mex","Efecto de bocashi y fertilizantes de liberación lenta en algunas propiedades de suelos con maíz","Bautista-Cruz, Angélica, Cruz Domínguez, Gricel, Rodríguez-Mendoza, María de las Nieves","Revista mexicana de ciencias agrícolas; 6(1); 217-222","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100018&lang=pt" 
"S2007-09342015000100011-mex","Evaluación de la sustentabilidad del sistema de papel amate","Fuentes Castillo, María Janet, Jiménez Velázquez, Mercedes Aurelia, García Cué, José Luís, Caamal Cauich, Ignacio","Revista mexicana de ciencias agrícolas; 6(1); 125-138","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100011&lang=pt" 
"S2007-09342015000100010-mex","Viabilidad de polen, receptividad del estigma y tipo de polinización en cinco especies Echeveria en condiciones de invernadero","Rodríguez-Rojas, Teresa J., Andrade-Rodríguez, María, Canul-Ku, Jaime, Castillo-Gutiérrez, Antonio, Martínez-Fernández, Edgar, Guillén-Sánchez, Dagoberto","Revista mexicana de ciencias agrícolas; 6(1); 111-123","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100010&lang=pt" 
"S2007-09342015000100012-mex","Modelos de intermediación en la extensión agrícola","Rendón-Medel, Roberto, Díaz-José, Julio, Hernández-Hernández, Belén, Camacho-Villa, Tania Carolina","Revista mexicana de ciencias agrícolas; 6(1); 139-150","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100012&lang=pt" 
"S2007-09342015000100015-mex","Extensionismo agrícola en el uso de tecnologías de la información y comunicación (TIC) en Chiapas y Oaxaca","González Tena, Pablo Alejandro, Rendón Medel, Roberto, Sangerman-Jarquín, Dora Ma., Cruz Castillo, Juan Guillermo, Díaz José, Julio","Revista mexicana de ciencias agrícolas; 6(1); 175-186","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100015&lang=pt" 
"S2007-09342015000100014-mex","Propiedades dimensionales e inerciales del sistema fruto-pedicelo del mango relacionadas con la cosecha por vibración","Mayans Céspedes, Pedro Ramón, López Cansteñs, Gilberto de Jesús, Romanchik Kriuchkova, Eugenio, Pérez Sobrevilla, Luciano","Revista mexicana de ciencias agrícolas; 6(1); 163-173","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100014&lang=pt" 
"S2007-09342015000100017-mex","Manejo integrado de nutrientes en sistemas agrícolas intensivos: revisión","Gutiérrez Castorena, Edgar Vladimir, Gutiérrez Castorena, Ma. del Carmen, Ortiz Solorio, Carlos Alberto","Revista mexicana de ciencias agrícolas; 6(1); 201-215","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100017&lang=pt" 
"S2007-09342015000100016-mex","Análisis panbiogeográfico de Diospyros spp. (Ebenaceae) en México","García Díaz, Roger, Cuevas Sánchez, Jesús Axayacatl, Segura Ledesma, Sergio, Basurto Peña, Francisco","Revista mexicana de ciencias agrícolas; 6(1); 187-200","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100016&lang=pt" 
"S2007-09342015000100020-mex","Respuesta del Silk Balling a humedad edáfica y densidad de población en líneas de maíz","Cervantes-Ortiz, Francisco, Cadenas-Tepoxteco, Jorge Luis, Raya-Pérez, Juan Carlos, Andrio-Enríquez, Enrique, Rangel-Lucio, José Antonio, Guevara-Acevedo, Luis Patricio, Rodríguez-Herrera, Sergio, Mendoza-Elos, Mariano","Revista mexicana de ciencias agrícolas; 6(1); 231-241","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100020&lang=pt" 
"S2007-09342015000100021-mex","Variabilidad genética de cultivo in vitro de aguacate raza mexicana","Cerda-Hurtado, Ivón Montserrat, Ojeda-Zacarías, Ma. Del Carmen, Iracheta-Donjuan, Leobardo, Martínez-De la Cerda, Jesús, Torres-Castillo, Jorge Ariel, Gutiérrez-Díez, Adriana","Revista mexicana de ciencias agrícolas; 6(1); 243-250","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100021&lang=pt" 
"S2007-09342015000100022-mex","Nematodos fitoparásitos y su relación con factores edáficos de papaya en Colima, México","Martínez Gallardo, José Ángel, Díaz Valdés, Tomás, Partida Ruvalcaba, Leopoldo, Allende Molar, Raúl, Valdez Torres, José Benigno, Carrillo Fasio, José Armando","Revista mexicana de ciencias agrícolas; 6(1); 251-257","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000100022&lang=pt" 
"S0213-91112015000100012-spa","The measurement of social capital","Villalonga-Olives, Ester, Kawachi, Ichiro","Gaceta Sanitaria; 29(1); 62-64","Gaceta Sanitaria","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112015000100012&lang=pt" 
"S0213-91112015000100010-spa","Resultados de un programa de telemedicina para pacientes con diabetes tipo 2 en atención primaria","López-Torres, Jesús, Rabanales, Joseba, Fernández, Rafael, López, Francisco J., Panadés, Llanos, Romero, Victoria","Gaceta Sanitaria; 29(1); 55-58","Gaceta Sanitaria","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112015000100010&lang=pt" 
"S0213-91112015000100015-spa","Es necesario rotular con más claridad los tubos emisores de luz ultravioleta C para la prevención de lesiones en la piel y los ojos","Alonso Pérez de Ágreda, Juan Pablo, Guimbao Bescós, Joaquín, Estupiñán Romero, Francisco Ramón, Compés Dea, Cecilia, Aznar Brieba, Amaya, Lázaro Belanche, M.ª Ángeles, Alonso Esteban, Rafael","Gaceta Sanitaria; 29(1); 73-74","Gaceta Sanitaria","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112015000100015&lang=pt" 
"S0213-91112015000100017-spa","Encuesta epidemiológica frente a historia clínica digital en la investigación de un brote por Cryptosporidium en una guardería","Onieva-García, María Ángeles, Molina-Rueda, María José, Almagro-López, Diego, Almagro-Nievas, Diego","Gaceta Sanitaria; 29(1); 76-77","Gaceta Sanitaria","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112015000100017&lang=pt" 
"S0213-91112015000100014-spa","Factores de riesgo cardiovascular y síndrome metabólico en población adulta joven","González-Solanellas, Matilde, Grau-Carod, Montserrat, Zabaleta-del-Olmo, Edurne, Moreno-Feliu, Ricard, Romagosa-Pérez-Portabella, Ana, Juanpere-Simó, Sara, Bernaus-Miquel, Núria","Gaceta Sanitaria; 29(1); 72-73","Gaceta Sanitaria","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112015000100014&lang=pt" 
"S0213-91112015000100019-spa","El artículo que se convirtió en propuesta rechazada por el Parlamento","Tuells, José","Gaceta Sanitaria; 29(1); 78-79","Gaceta Sanitaria","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112015000100019&lang=pt" 
"S0213-91112015000100018-spa","Efecto del Real Decreto-Ley 16/2012 sobre el consumo de fármacos excluidos de la financiación pública en Navarra","Aldaz, Pablo, Escalada, David, Martínez-Monreal, Blanca, Azparren, Ana, Eugenia Ursúa, M.","Gaceta Sanitaria; 29(1); 77-78","Gaceta Sanitaria","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112015000100018&lang=pt" 
"S0213-91112015000100016-spa","Estudio sobre la importancia y la seguridad de uso de las contraseñas en el ámbito laboral sanitario","Fernández-Alemán, José Luis, Sánchez-Henarejos, Ana, García-Amicis, Víctor Manuel, Toval, Ambrosio, Sánchez-García, Ana Belén, Hernández-Hernández, Isabel","Gaceta Sanitaria; 29(1); 74-76","Gaceta Sanitaria","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112015000100016&lang=pt" 
