"S0034-75232009000400008-cub","Mecanismos fisiopatógicos en la muerte encefálica","Machado, Calixto, Pérez-Nellar, Jesús, Scherle, Claudio","Revista Cubana de Medicina; 48(4); 204-212","Revista Cubana de Medicina","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232009000400008&lang=pt" 
"S0104-07072009000400002-scl","El curriculum de enfermería como prototipo de tejné: racionalidad instrumental y tecnológica","Moya, José Luis Medina, Prado, Marta Lenise do","Texto &amp; Contexto - Enfermagem; 18(4); 617-626","Texto &amp; Contexto - Enfermagem","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400002&lang=pt" 
"S0104-07072009000400003-scl","Maria Lucia Pimentel de Assis Moura &quot; liderança da enfermagem frente ao conselho regional de enfermagem de São Paulo","Dourado, Edilmar Pereira Vilela, Arone, Evanisa Maria","Texto &amp; Contexto - Enfermagem; 18(4); 627-634","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400003&lang=pt" 
"S0104-07072009000400004-scl","Desenvolvimento da assistência médica e de enfermagem aos doentes mentais no Brasil: os discursos fundadores do hospício","Peres, Maria Angélica de Almeida, Barreira, Ieda de Alencar","Texto &amp; Contexto - Enfermagem; 18(4); 635-642","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400004&lang=pt" 
"S0104-07072009000400005-scl","Maria Rosa Sousa Pinheiro e a reconfiguração da enfermagem brasileira","Oguisso, Taka, Campos, Paulo Fernando de Souza, Santiago, Emiliane Silva","Texto &amp; Contexto - Enfermagem; 18(4); 643-651","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400005&lang=pt" 
"S0104-07072009000400006-scl","A educação em saúde como estratégia para o cuidado à gestante, puérpera e ao recém-nascido","Santos, Regiane Veloso, Penna, Cláudia Maria de Mattos","Texto &amp; Contexto - Enfermagem; 18(4); 652-660","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400006&lang=pt" 
"S0104-07072009000400007-scl","O legado de Florence Nightingale: uma viagem no tempo","Costa, Roberta, Padilha, Maria Itayra, Amante, Lúcia Nazareth, Costa, Eliani, Bock, Lisnéia Fabiani","Texto &amp; Contexto - Enfermagem; 18(4); 661-669","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400007&lang=pt" 
"S0104-07072009000400008-scl","O ensino de administração na graduação: percepção de enfermeiros egressos","Meira, Maria Dyrce Dias, Kurcgant, Paulina","Texto &amp; Contexto - Enfermagem; 18(4); 670-679","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400008&lang=pt" 
"S0104-07072009000400009-scl","A formação dos profissionais da saúde e a pedagogia inscrita no trabalho do Programa de Saúde da Família","Villa, Eliana Aparecida, Aranha, Antonia Vitoria Soares","Texto &amp; Contexto - Enfermagem; 18(4); 680-687","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400009&lang=pt" 
"S0104-07072009000400010-scl","Enfermeiras brasileiras na retaguarda da Segunda Guerra Mundial: repercussões dessa participação","Oliveira, Alexandre Barbosa de, Santos, Tânia Cristina Franco, Barreira, Ieda de Alencar, Lopes, Gertrudes Teixeira, Almeida Filho, Antônio José de, Amorim, Wellington Mendonça de","Texto &amp; Contexto - Enfermagem; 18(4); 688-696","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400010&lang=pt" 
"S0104-07072009000400011-scl","Especializaçao em projetos assistenciais de enfermagem: contribuições na prática profissional dos egressos","Oliveira, Naiana Alves, Thofehrn, Maira Buss, Cecagno, Diana, Siqueira, Hedi Crecencia Heckler de, Porto, Adrize Rutz","Texto &amp; Contexto - Enfermagem; 18(4); 697-704","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400011&lang=pt" 
"S0104-07072009000400012-scl","O Ensino da cancerologia na enfermagem no Brasil e a contribuição da Escola Paulista de Enfermagem-Universidade Federal de São Paulo","Gutiérrez, Maria Gaby Rivero de, Domenico, Edvane Birelo Lopes De, Moreira, Marléa Chagas, Silva, Lúcia Marta Giunta da","Texto &amp; Contexto - Enfermagem; 18(4); 705-712","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400012&lang=pt" 
"S0104-07072009000400013-scl","Questão ético-moral na formação dos enfermeiros e médicos: efeitos de sentidos nos discursos docentes","Caregnato, Rita Catalina Aquino, Martini, Rosa Maria Filipozzi, Mutti, Regina Maria Varini","Texto &amp; Contexto - Enfermagem; 18(4); 713-721","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400013&lang=pt" 
"S0104-07072009000400014-scl","Disseminação de valores éticos no ensino do cuidar em enfermagem: estudo fenomenológico","Carneiro, Alan Dionizio, Costa, Solange Fátima Geraldo da, Pequeno, Marconi José Pimentel","Texto &amp; Contexto - Enfermagem; 18(4); 722-730","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400014&lang=pt" 
"S0104-07072009000400015-scl","Estratégias de luta das enfermeiras da Maternidade Leila Diniz para implantação de um modelo humanizado de assistência ao parto","Mouta, Ricardo José Oliveira, Progianti, Jane Márcia","Texto &amp; Contexto - Enfermagem; 18(4); 731-740","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400015&lang=pt" 
"S0104-07072009000400016-scl","Representações da enfermagem na imprensa da Cruz Vermelha Brasileira (1942-1945)","Mecone, Márcia Cristina da Cruz, Freitas, Genival Fernandes de","Texto &amp; Contexto - Enfermagem; 18(4); 741-749","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400016&lang=pt" 
"S0104-07072009000400017-scl","Cuidado compartilhado: uma perspectiva de cuidar do idoso fundamentada na educação em saúde","Teixeira, Maria Luiza de Oliveira, Ferreira, Márcia de Assunção","Texto &amp; Contexto - Enfermagem; 18(4); 750-758","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400017&lang=pt" 
"S0104-07072009000400018-scl","Eloita Pereira Neves: baluarte da enfermagem da Universidade Federal de Santa Catarina","Borenstein, Miriam Süsskind, Oliveira, Maria Emília de, Santos, Evanguelia Kotzias Atherino dos, Maliska, Isabel Cristina Alves","Texto &amp; Contexto - Enfermagem; 18(4); 759-765","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400018&lang=pt" 
"S0104-07072009000400019-scl","Thinking about place: researching and reading the global history of nursing","D&#039;Antonio, Patricia","Texto &amp; Contexto - Enfermagem; 18(4); 766-772","Texto &amp; Contexto - Enfermagem","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400019&lang=pt" 
"S0104-07072009000400020-scl","Maria Cecília Puntel de Almeida: a trajetória de uma protagonista da enfermagem brasileira","Mishima, Silvana Martins, Fortuna, Cinira Magali, Scochi, Carmen Gracinda Silvan, Pereira, Maria José Bistafa, Lima, Regina Aparecida Garcia de, Matumoto, Silvia","Texto &amp; Contexto - Enfermagem; 18(4); 773-780","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400020&lang=pt" 
"S0104-07072009000400021-scl","Historical amnesia and its consequences: the need to build histories of practice","Nelson, Sioban","Texto &amp; Contexto - Enfermagem; 18(4); 781-787","Texto &amp; Contexto - Enfermagem","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400021&lang=pt" 
"S0104-07072009000400022-scl","A bioética nas contingências do tempo presente - a crítica como destino?","Ramos, Flávia Regina Souza, Nitschke, Rosane Gonçalves, Borges, Laurete Medeiros","Texto &amp; Contexto - Enfermagem; 18(4); 788-796","Texto &amp; Contexto - Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072009000400022&lang=pt" 
"S1519-566X2009000600012-scl","Rhinoleucophenga joaquina sp. nov. (Diptera: Drosophilidae) from the Neotropical region","Schmitz, Hermes J, Gottschalk, Marco S, Valente, Vera L S","Neotropical Entomology; 38(6); 786-790","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000600012&lang=pt" 
"S0104-06182009000300008-scl","América Latina: notas sobre a crise","Cano, Wilson","Economia e Sociedade; 18(3); 603-621","Economia e Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182009000300008&lang=pt" 
"S1413-70542009000600008-scl","Desempenho de bananeiras consorciadas com leguminosas herbáceas perenes","Perin, Adriano, Guerra, José Guilherme Marinho, Espindola, José Antonio Azevedo, Teixeira, Marcelo Grandi, Busquet, Rubens Nei Briançon","Ciência e Agrotecnologia; 33(6); 1511-1517","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600008&lang=pt" 
"S1413-70542009000600027-scl","Evaluation of sugar cane bagasse subjected to haying and ensiling","Pereira, Rosana Cristina, Evangelista, Antônio Ricardo, Muniz, Joel Augusto","Ciência e Agrotecnologia; 33(6); 1649-1654","Ciência e Agrotecnologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600027&lang=pt" 
"S1413-70542009000600001-scl","Aclimatização de mudas micropropagadas de helicônia em ambiente protegido em função do tipo de substrato","Rocha, Eliana Lee Jorge, Carvalho, Ana Cristina Portugal Pinto de, Azevedo, Benito Moreira de, Marinho, Albanise Barbosa, Viana, Thales Vinicius de Araujo, Vasconcelos, Denise Vieira","Ciência e Agrotecnologia; 33(6); 1457-1462","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600001&lang=pt" 
"S1413-70542009000600006-scl","Densidades populacionais para cultivares alternativas de feijoeiro no norte de minas gerais","Alves, Anatércia Ferreira, Andrade, Messias José Bastos de, Rodrigues, João Roberto de Mello, Vieira, Neiva Maria Batista","Ciência e Agrotecnologia; 33(6); 1495-1502","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600006&lang=pt" 
"S1413-70542009000600004-scl","Boro e nitrogênio na incidência de hastes ocas e no rendimento de brócolis","Campagnol, Rafael, Nicolai, Marcelo, Mello, Simone da Costa, Abrahão, Camila, Barbosa, José Carlos","Ciência e Agrotecnologia; 33(6); 1477-1485","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600004&lang=pt" 
"S1413-70542009000600026-scl","Effect of mineral protein suplements on live weight gain of grazing cattle","Rezende, Lucas Alberto Teixeira de, Teixeira, Júlio César, Evangelista, Antônio Ricardo, Pérez, Juan Ramón Olalquiaga, Muniz, Joel Augusto, Gonçalves, Clenderson Corradi de Mattos","Ciência e Agrotecnologia; 33(6); 1643-1648","Ciência e Agrotecnologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000600026&lang=pt" 
"S0210-56912009000900008-esp","Neumonía y síndrome de distrés respiratorio agudo producido por el virus influenza A (H1N1)","Haro López, C. de, Ferrer Roca, R., Vallés Daunis, J.","Medicina Intensiva; 33(9); 455-458","Medicina Intensiva","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912009000900008&lang=pt" 
"S1516-89132009000600005-scl","Statistical optimization of culture conditions by response surface methodology for synthesis of lipase with Enterobacter aerogenes","Kumari, Annapurna, Mahapatra, Paramita, Banerjee, Rintu","Brazilian Archives of Biology and Technology; 52(6); 1349-1356","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600005&lang=pt" 
"S1516-89132009000600015-scl","Gills of juvenile fish piaractus mesopotamicus as histological biomarkers for experimental sub-lethal contamination with the Organophosphorus Azodrin®400","Rudnicki, Cácia Aparecida Mendes, Melo, Gisele Cristiane, Donatti, Lucélia, Kawall, Helena Gonçalves, Fanta, Edith","Brazilian Archives of Biology and Technology; 52(6); 1431-1441","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600015&lang=pt" 
"S0210-56912009000900011-esp","La cuarta edad ante la medicina intensiva","Obón Azuara, B., Gutiérrez Cía, I., Sánchez Polo, C.","Medicina Intensiva; 33(9); 461-461","Medicina Intensiva","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912009000900011&lang=pt" 
"S0103-97332009000600001-scl","6 MV wedge photon beam profiles with the fricke xylenol gel dosimeter","Oliveira, Lucas N. de, Calcina, Carmen Sandra Guzmán, Cavalcante, Fernanda, Almeida, Adelaide de, Almeida, Carlos Eduardo de","Brazilian Journal of Physics; 39(4); 615-618","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600001&lang=pt" 
"S0103-97332009000600004-scl","A lumped parameter model of free expanding plasma focus","González, J., Barbaglia, M., Casanova, F., Clausse, A.","Brazilian Journal of Physics; 39(4); 633-637","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600004&lang=pt" 
"S0103-97332009000600013-scl","Graphene to graphite: electronic changes within DFT calculations","AlZahrani, A.Z., Srivastava, G.P.","Brazilian Journal of Physics; 39(4); 694-698","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600013&lang=pt" 
"S0103-97332009000600003-scl","Thickness dependence of the properties of indium tin oxide (ITO) FILMS prepared by activated reactive evaporation","Benoy, M.D., Mohammed, E.M., Suresh Babu, M., Binu, P.J, Pradeep, B.","Brazilian Journal of Physics; 39(4); 629-632","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600003&lang=pt" 
"S0103-97332009000600008-scl","Pairing gap energy correction in Shell model for the neutron-rich tin isotopes","Aissaoui, L., Benrachi, F., Boumala, D.","Brazilian Journal of Physics; 39(4); 663-666","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600008&lang=pt" 
"S0103-97332009000600010-scl","Effect of an columnar defect on vortex configuration in a superconducting mesoscopic sample","Barba-Ortega, J., Becerra, Ariel, González, J.D.","Brazilian Journal of Physics; 39(4); 673-676","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600010&lang=pt" 
"S0103-97332009000600015-scl","Aspects of nonrelativistic quantum gravity","Hansson, Johan","Brazilian Journal of Physics; 39(4); 707-710","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600015&lang=pt" 
"S0103-97332009000600017-scl","Phenomenological Model for the metal-insulator transition in two dimensions","Weisz, J.F","Brazilian Journal of Physics; 39(4); 715-717","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600017&lang=pt" 
"S0210-56912009000900007-esp","Consideraciones generales sobre la muerte encefálica y recomendaciones sobre las decisiones clínicas tras su diagnóstico","Escudero, D., Matesanz, R., Soratti, C. Alberto, Flores, J. Ignacio","Medicina Intensiva; 33(9); 450-454","Medicina Intensiva","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912009000900007&lang=pt" 
"S0210-56912009000900003-esp","Discrepancias entre el diagnóstico clínico y el diagnóstico anatomopatológico en la mortalidad temprana del trasplante pulmonar","González Castro, A., Llorca, J., Fernández-Miret, B., Suberviola Cañas, B., Miñambres, E.","Medicina Intensiva; 33(9); 424-430","Medicina Intensiva","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912009000900003&lang=pt" 
"S0210-56912009000900004-esp","Volver a empezar","Seller-Pérez, G., Hinojosa-Pérez, R.","Medicina Intensiva; 33(9); 431-433","Medicina Intensiva","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912009000900004&lang=pt" 
"S0210-56912009000900005-esp","Muerte encefálica: repercusión sobre órganos y tejidos","Domínguez-Roldán, J.M., García-Alfaro, C., Jimenéz-González, P.I., Hernández-Hazañas, F., Gascón Castillo, M.L., Egea Guerrero, J.J.","Medicina Intensiva; 33(9); 434-441","Medicina Intensiva","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912009000900005&lang=pt" 
"S0100-83582009000500025-scl","Seletividade do oxyfluorfen para a cultura do pinhão-manso","Gonçalves, K.S, São José, A.R, Velini, E.D","Planta Daninha; 27(spe); 1111-1116","Planta Daninha","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582009000500025&lang=pt" 
"S0100-83582009000500023-scl","Fitotoxicidade de herbicidas a diferentes cultivares de milho-pipoca","Freitas, S.P, Moreira, J.G, Freitas, I.L.J, Freitas Júnior, S.P, Amaral Júnior, A.T, Silva, V.Q.R","Planta Daninha; 27(spe); 1095-1103","Planta Daninha","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582009000500023&lang=pt" 
"S1413-73722009000400001-scl","Acessibilidade ao conhecimento: fator de impacto para o desenvolvimento humano","Barroco, Sonia Mari Shima","Psicologia em Estudo; 14(4); 619-620","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000400001&lang=pt" 
"S1413-73722009000400016-scl","Dimensões de personalidade, qualidade de vida e depressão em idosas","Irigaray, Tatiana Quarti, Schneider, Rodolfo Herberto","Psicologia em Estudo; 14(4); 759-766","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000400016&lang=pt" 
"S0210-56912009000900001-esp","El diagnóstico de la muerte encefálica en Latinoamérica","Matesanz, R.","Medicina Intensiva; 33(9); 413-414","Medicina Intensiva","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912009000900001&lang=pt" 
"S1315-85972009000300004-ven","Competencias y organización en Venezuela de los servicios de salud y seguridad en el trabajo","Luis Eduardo, Díaz, Añez Castillo, María Alejandra","Gaceta Laboral; 15(3); 74-92","Gaceta Laboral","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-85972009000300004&lang=pt" 
"S1315-85972009000300005-ven","La protección del trabajador inmigrante en situación irregular dentro el ordenamiento jurídico venezolano","Bermúdez Abreu, Yoselyn, Hernández Jiménez, Orielle","Gaceta Laboral; 15(3); 93-112","Gaceta Laboral","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-85972009000300005&lang=pt" 
"S1315-85972009000300002-ven","Aportes para una incierta reforma de la Ley Orgánica del Trabajo en Venezuela","Mora Bastidas, Freddy Alberto","Gaceta Laboral; 15(3); 36-52","Gaceta Laboral","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-85972009000300002&lang=pt" 
"S1315-85972009000300003-ven","Diagnóstico y prospectiva de la administración de recursos humanos","Ganga Contreras, Francisco, Vera Garnica, José, Araya Moreno, Justo Eduardo","Gaceta Laboral; 15(3); 53-73","Gaceta Laboral","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-85972009000300003&lang=pt" 
"S1315-85972009000300001-ven","Migración y gobierno: Atención a migrantes internacionales en el estado de México","Baca Tavira, Norma","Gaceta Laboral; 15(3); 05-35","Gaceta Laboral","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-85972009000300001&lang=pt" 
"S1516-89132009000600007-scl","Xylanase production by a thermo-tolerant Bacillus species under solid-state and submerged fermentation","Gupta, Uma, Kar, Rita","Brazilian Archives of Biology and Technology; 52(6); 1363-1371","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600007&lang=pt" 
"S1516-89132009000600018-scl","Microscopic morphology and testis morphometry of captivity-bred Adult bullfrogs (Lithobates catesbeianus Shaw, 1802)","Carlos, Jaqueline, Matta, Sérgio Luis Pinto da","Brazilian Archives of Biology and Technology; 52(6); 1461-1472","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600018&lang=pt" 
"S1516-89132009000600020-scl","Selective agent and A. tumefaciens overgrowth-control antibiotics in Eucalyptus camaldulensis Cotiledonary culture","Quisen, Regina, Oliveira, Yohana de, Pileggi, Marcos, Cuquel, Francine, Quoirin, Marguerite","Brazilian Archives of Biology and Technology; 52(6); 1485-1492","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600020&lang=pt" 
"S1516-89132009000600021-scl","The influence of freezing rates on bovine pericardium tissue Freeze-drying","Borgognoni, Camila Figueiredo, Tattini Junior, Virgilio, Ayrosa, Ana Maria Irene Bartolomeu, Polakiewicz, Bronislaw, Leirner, Adolfo Alberto, Maizato, Marina Junko Shiotsu, Higa, Olga Zazuco, Beppu, Marisa Masumi, Pitombo, Ronaldo Nogueira de Moraes","Brazilian Archives of Biology and Technology; 52(6); 1493-1504","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600021&lang=pt" 
"S1516-89132009000600025-scl","Ozone: an emerging technology for the seafood industry","Gonçalves, Alex Augusto","Brazilian Archives of Biology and Technology; 52(6); 1527-1539","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600025&lang=pt" 
"S1516-89132009000600026-scl","Rheological properties of emulsions stabilized by green banana (Musa cavendishii) pulp fitted by power law model","Izidoro, Dayane Rosalyn, Scheer, Agnes de Paula, Sierakowsk, Maria-Rita","Brazilian Archives of Biology and Technology; 52(6); 1541-1553","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600026&lang=pt" 
"S0103-97332009000600002-scl","LRS Bianchi type -V cosmology with heat flow in scalar: tensor theory","Singh, C.P.","Brazilian Journal of Physics; 39(4); 619-628","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600002&lang=pt" 
"S0103-97332009000600005-scl","Effects of Ag addition on some physical properties of granular YBa2Cu3O7-δ superconductor","Azambuja, Paula de, Rodrigues Júnior, Pedro, Jurelo, Alcione Roberto, Serbena, Francisco Carlos, Foerster, Carlos Eugênio, Costa, Rosângela Menegotto, Souza, Gelson Biscaia de, Lepienski, Carlos Maurício, Chinelatto, Adilson Luiz","Brazilian Journal of Physics; 39(4); 638-644","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600005&lang=pt" 
"S0103-97332009000600006-scl","Instantonic methods for quantum tunneling in finite size","Zoli, Marco","Brazilian Journal of Physics; 39(4); 645-651","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600006&lang=pt" 
"S0103-97332009000600007-scl","Low-energy parabosonic membrane: new critical dimensions and deformed noncommutativity","Khodja, L., Belaloui, N.","Brazilian Journal of Physics; 39(4); 652-662","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600007&lang=pt" 
"S0103-97332009000600009-scl","Analysis of fluctuation conductivity of polycrystalline Er1-xPr xBa2Cu3O7-δsuperconductors","Jurelo, A.R., Menegotto Costa, R., Andrade, A.V.C. de, Júnior, P.R., Cruz, G.K. da, Lopes, C.S., Santos, M. dos, Sousa, W.T.B. de","Brazilian Journal of Physics; 39(4); 667-672","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600009&lang=pt" 
"S0103-97332009000600011-scl","Experimental evidence of an optical shutter in cholesteric phase of a double hydrogen bonded liquid crystal","Vijayakumar, V.N., Madhu Mohan, M.L.N.","Brazilian Journal of Physics; 39(4); 677-683","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600011&lang=pt" 
"S0103-97332009000600012-scl","Phenomenological analysis of elastic scattering reactions using different models","Badran, R. I., Badahdah, H.","Brazilian Journal of Physics; 39(4); 684-693","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600012&lang=pt" 
"S0103-97332009000600016-scl","Heisenberg spin textures on a cylinder with topological defects","Paula, L.A.N. de","Brazilian Journal of Physics; 39(4); 711-714","Brazilian Journal of Physics","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332009000600016&lang=pt" 
"S0100-83582009000500020-scl","Resistência de genótipos de soja ao herbicida glyphosate","Matsuo, E, Sediyama, T, Cruz, C.D, Silva, A.A, Oliveira, R.C.T, Nogueira, A.P.O, Tancredi, F.D","Planta Daninha; 27(spe); 1063-1073","Planta Daninha","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582009000500020&lang=pt" 
"S1413-73722009000400002-scl","Pensando o sujeito: um diálogo entre Castoriadis e González Rey","Motta, Maria Alice Alves da, Urt, Sônia da Cunha","Psicologia em Estudo; 14(4); 621-629","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000400002&lang=pt" 
"S1413-73722009000400003-scl","Justiça distributiva: uma revisão da literatura psicossocial e desenvolvimentista","Sampaio, Leonardo Rodrigues, Camino, Cleonice P. Santos, Roazzi, Antonio","Psicologia em Estudo; 14(4); 631-640","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000400003&lang=pt" 
"S1413-73722009000400004-scl","Errância e normalização social: um estudo sobre andarilhos de estrada","Nascimento, Eurípedes Costa do, Justo, José Sterza, França, Sonia Aparecida Moreira","Psicologia em Estudo; 14(4); 641-648","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000400004&lang=pt" 
"S1413-73722009000400005-scl","A pouca visibilidade da mulher brasileira no tráfico de drogas","Souza, Kátia Ovídia José de","Psicologia em Estudo; 14(4); 649-657","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000400005&lang=pt" 
