"S1517-86922011000200012-scl","A influência da fadiga neuromuscular e da acidose metabólica sobre a corrida de 400 metros","Pelicer, Flávio Roberto, Higino, Wonder Passoni, Horita, Ricardo Yoshio, Meira, Franco Carlos, Alves, Alexandre Policher","Revista Brasileira de Medicina do Esporte; 17(2); 127-131","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000200012&lang=pt" 
"S0188-88972011000100003-mex","New distribution ranges and records of caridean shrimps (Crustacea: Decapoda: Caridea) from the west coast of Mexico","Hendrickx, Michel E., Wicksten, Mary K.","Hidrobiológica; 21(1); 26-33","Hidrobiológica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-88972011000100003&lang=pt" 
"S0188-88972011000100004-mex","Macronutrient uptake and carotenoid/chlorophyll a ratio in the dinoflagellate Amphidinium carteri Hulburt, cultured under different nutrient and light conditions","Valenzuela-Espinoza, Enrique, Millán-Núñez, Roberto, Santamaría-del-Ángel, Eduardo, Trees, Charles C.","Hidrobiológica; 21(1); 34-48","Hidrobiológica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-88972011000100004&lang=pt" 
"S0188-88972011000100005-mex","Calidad físico-química y microbiólogica del agua en parques acuáticos","Díaz-Solano, Beatriz Helena, Esteller, María Vicenta, Garrido Hoyos, Sofía Esperanza","Hidrobiológica; 21(1); 49-62","Hidrobiológica","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-88972011000100005&lang=pt" 
"S0188-88972011000100006-mex","Calidad y aptitud de uso agrícola y doméstico del agua del acuífero del río Sinaloa, porción costera","Peinado-Guevara, Héctor José, Green-Ruiz, Carlos René, Herrera-Barrientos, Jaime, Escolero-Fuentes, Óscar Arnoldo, Delgado-Rodríguez, Omar, Belmonte-Jiménez, Salvador Isidro, Ladrón de Guevara, María de los Ángeles","Hidrobiológica; 21(1); 63-76","Hidrobiológica","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-88972011000100006&lang=pt" 
"S0188-88972011000100007-mex","Biología reproductiva de la medusa bola de cañón Stomolophus meleagris en la laguna Las Guásimas, Sonora, México","Carvalho-Saucedo, Liliana, López-Martínez, Juana, García-Domínguez, Federico, Rodríguez-Jaramillo, Carmen, Padilla- Serrato, Jesús","Hidrobiológica; 21(1); 77-88","Hidrobiológica","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-88972011000100007&lang=pt" 
"S0188-88972011000100008-mex","Additional record of Janetogalathea californiensis (Anomura: Galatheidae) from the central Gulf of California, Mexico, with notes on its distribution","Hendrickx, Michel E., Ayón Parente, Manuel, Serrano, David","Hidrobiológica; 21(1); 89-94","Hidrobiológica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-88972011000100008&lang=pt" 
"S0188-88972011000100009-mex","Nuevos datos de Gibberula conejoensis(Mollusca: Gastropoda: Cystiscidae) en Venezuela","Álvarez, Beatriz, Bastidas, Brynelly, Caballer, Manuel","Hidrobiológica; 21(1); 95-98","Hidrobiológica","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-88972011000100009&lang=pt" 
"S0185-11012011000100001-mex","FUNDPAR: A program for Deriving Fundamental Parameters from Equivalent Widths","Saffe, C","Revista mexicana de astronomía y astrofísica; 47(1); 03-14","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100001&lang=pt" 
"S0185-11012011000100010-mex","H II Regions and Protosolar Abundances in Galactic Chemical Evolution","Carigi, L., Peimbert, M","Revista mexicana de astronomía y astrofísica; 47(1); 139-158","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100010&lang=pt" 
"S0185-11012011000100011-mex","Temperature, brightness and spectral index of the Cygnus radio loop","Borka Jovanovic, V., Urosevic, D","Revista mexicana de astronomía y astrofísica; 47(1); 159-171","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100011&lang=pt" 
"S0185-11012011000100012-mex","A variant of the Titius-Bode Law","Flores-Gutiérrez, J. Daniel, García-Guerra, Carlos","Revista mexicana de astronomía y astrofísica; 47(1); 173-184","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100012&lang=pt" 
"S0185-11012011000100013-mex","uvby-β Photoelectric Photometry of the Open Clusters NGC 1647 and NGC 1778","Guerrero, C. A., Peña, J. H., Sareyan, J. P","Revista mexicana de astronomía y astrofísica; 47(1); 185-192","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100013&lang=pt" 
"S0185-11012011000100014-mex","Erratum","Neria, C., Gómez, Y., Rodríguez, L. F","Revista mexicana de astronomía y astrofísica; 47(1); 193-193","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100014&lang=pt" 
"S0185-11012011000100002-mex","The Parker instability in axisymmetric filaments: final equilibria with longitudinal magnetic field","Sánchez-Salcedo, F. J., Santillán, A","Revista mexicana de astronomía y astrofísica; 47(1); 15-29","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100002&lang=pt" 
"S0185-11012011000100003-mex","Mid-Infrared Observations of Planetary Nebulae detected in the GLIMPSE 3D Survey","Quino-Mendoza, J. A., Phillips, J. P., Ramos-Larios, G","Revista mexicana de astronomía y astrofísica; 47(1); 31-48","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100003&lang=pt" 
"S0185-11012011000100004-mex","Planetary nebulae in the inner Milky Way II: the Bulge-Disk transition","Cavichia, O., Costa, R. D. D., Maciel, W. J","Revista mexicana de astronomía y astrofísica; 47(1); 49-61","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000100004&lang=pt" 
"S1137-66272011000100002-esp","Calidad de vida relacionada con la salud en los servicios de Oncología del Hospital de Navarra: Grupo de Calidad de Vida de la EORTC","Arrarás, J. I., Arias de la Vega, F., Illarramendi, J. J., Manterola, A., Salgado, E., Domínguez, M. A., Vera, R.","Anales del Sistema Sanitario de Navarra; 34(1); 9-20","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100002&lang=pt" 
"S1137-66272011000100003-esp","Análisis de calidad percibida y expectativas de pacientes en el proceso asistencial de diálisis","Prieto, M.A., Escudero, M.J., Suess, A., March, J.C., Ruiz, A., Danet, A.","Anales del Sistema Sanitario de Navarra; 34(1); 21-31","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100003&lang=pt" 
"S1870-39252011000100001-mex","50 en 22, región y sociedad un ciclo que reinicia","Lara Enríquez, Blanca E.","Región y sociedad; 23(50); 8-10","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100001&lang=pt" 
"S1870-39252011000100010-mex","Análisis de un sistema de innovación regional: una aproximación para el caso de la Región de Los Lagos, Chile","Díaz López, Guillermo Alfredo","Región y sociedad; 23(50); 249-278","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100010&lang=pt" 
"S1870-39252011000100011-mex","Política nacional para el desarrollo sustentable de océanos y costas en México: génesis y gestión","Azuz, Isaac, Rivera-Arriaga, Evelia, Muñoz, Patricia, Ortega-Rubio, Alfredo","Región y sociedad; 23(50); 279-289","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100011&lang=pt" 
"S1870-39252011000100002-mex","La comunidad académica y sus medios: la consolidación de una revista de ciencias sociales","Contreras, Oscar F.","Región y sociedad; 23(50); 11-22","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100002&lang=pt" 
"S1870-39252011000100003-mex","El trabajo flexible y la poca inversión en la educación de las mujeres en la frontera México-Estados Unidos","Valdéz-Gardea, Gloria Ciria, Ochoa O&#039;Leary, Anna, González, Norma","Región y sociedad; 23(50); 23-54","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100003&lang=pt" 
"S1870-39252011000100004-mex","Migración y desigualdad laboral y salarial por género y estatus migratorio de las sinaloenses en Phoenix, Arizona","Montoya Zavala, Erika","Región y sociedad; 23(50); 55-80","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100004&lang=pt" 
"S1870-39252011000100005-mex","Trayectoria de vida y formas de acceso al poder de catorce presidentas municipales de Tlaxcala, 1992-2010","Vázquez García, Verónica, Chávez Arellano, María Eugenia","Región y sociedad; 23(50); 81-114","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100005&lang=pt" 
"S1870-39252011000100006-mex","Regímenes de planificación transfronteriza: México-Estados Unidos","Peña Medina, Sergio","Región y sociedad; 23(50); 115-151","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100006&lang=pt" 
"S1870-39252011000100007-mex","A través del cristal. La experiencia del consumo de metanfetaminas en Tijuana","Jiménez Silvestre, Karina, Castillo Franco, P. Isaías","Región y sociedad; 23(50); 153-183","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100007&lang=pt" 
"S1870-39252011000100008-mex","Comportamiento alimentario y perfil de consumo de los sonorenses: el caso de las comidas internacionales","Sandoval Godoy, Sergio A., Camarena Gómez, Dena M.","Región y sociedad; 23(50); 185-213","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100008&lang=pt" 
"S1870-39252011000100009-mex","Cultura política: una propuesta socio-antropológica de la construcción de sentido en la política","Castro Domingo, Pablo","Región y sociedad; 23(50); 215-247","Región y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252011000100009&lang=pt" 
"S1316-33612011000100008-ven","Sosalriego: Un procedimiento para diagnosticar los riesgos de sodificación y salinización del suelo con el agua de riego","Villafañe, Roberto","Bioagro; 23(1); 57-64","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100008&lang=pt" 
"S1316-33612011000100009-ven","Técnica de tinción de estructuras fúngicas con colorantes vegetales como una alternativa no contaminante","González, María S, Diamont P, Diego, Gutiérrez, Bárbara","Bioagro; 23(1); 65-68","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100009&lang=pt" 
"S1316-33612011000100002-ven","Análisis de la agresividad y concentración de las precipitaciones en Venezuela: Ii. Región noroccidental","Cortez, Adriana, Rodríguez, María F, Rey, Juan C, Lobo, Deyanira, Parra, Raquel M, Ovalles, Francisco, Gabriels, Donald","Bioagro; 23(1); 13-18","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100002&lang=pt" 
"S1316-33612011000100003-ven","Evaluación del complejo enzimático producido mediante el cocultivo de Aspergillus sp. y Trichoderma sp. en fase sólida sobre residuos de palma","Manjarrés, Katherine, Piñeros, Yineth, Rodríguez-Sandoval, Eduardo","Bioagro; 23(1); 19-26","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100003&lang=pt" 
"S1316-33612011000100001-ven","Métodos de evaluación y reacción de cultivares para resistencia al añublo de la vaina del arroz causado por Rhizoctonia solani AG-1 IA","González-Vera, Alex, Graterol, Eduardo, Borges, Brígida, Hernández, Francis","Bioagro; 23(1); 3-12","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100001&lang=pt" 
"S1316-33612011000100006-ven","Crecimiento y dinámica de acumulación de nutrientes en caña de azúcar. I. macronutrientes","Rengel, Marcos, Gil, Fernando, Montaño, José","Bioagro; 23(1); 43-50","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100006&lang=pt" 
"S1316-33612011000100007-ven","Caracterización del fruto y semilla de frutopan (Artocarpus camansi blanco)","Nuñez, Juan, Ortiz de Bertorelli, Ligia, Graziani de Fariñas, Lucía, Ramírez, Alejandra, Trujillo, América","Bioagro; 23(1); 51-56","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100007&lang=pt" 
"S1316-33612011000100004-ven","Método modificado de obtención de adn genómico en orquídeas (Cattleya spp.): Para amplificación con marcadores moleculares","Pérez-Almeida, Iris, Angulo Graterol, Luis, Osorio, Gustavo, Ramis, Catalina, Bedoya, Ángela María, Figueroa-Ruiz, Rosana, Molina, Sandy, Infante, Diógenes","Bioagro; 23(1); 27-34","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100004&lang=pt" 
"S1316-33612011000100005-ven","Dinámica del flujo de bióxido de carbono y de energía sobre un pastizal natural del norte de México","Zermeño-González, Alejandro, Ríos-Estudillo, Jorge Aimir, Gil Marin, José Alexander, Cadena-Zapata, Martín, Villarreal-Quintanilla, José Ángel","Bioagro; 23(1); 35-42","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100005&lang=pt" 
"S1316-33612011000100010-ven","Primer reporte de la mancha bacteriana en parchita (Passiflora edulis Sims f. flavicarpa) en Venezuela","Escalona, Yoleidy, Contreras, Nancy","Bioagro; 23(1); 69-75","Bioagro","Espanhol","2011","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612011000100010&lang=pt" 
"S1137-66272011000100009-esp","Cirugía de la fibrilación auricular","Hernández-Estefanía, R., Martín Trenor, A., Levy Praschker, B., Rábago, G.","Anales del Sistema Sanitario de Navarra; 34(1); 83-95","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100009&lang=pt" 
"S1137-66272011000100005-esp","Perfil de sensibilización alérgica en inmigrantes residentes en la zona centro de España","Domínguez-Ortega, J., González de Olano, D., Trujillo, M.J., Henríquez, A., Losada, A., Rodríguez-Domínguez, B.","Anales del Sistema Sanitario de Navarra; 34(1); 43-50","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100005&lang=pt" 
"S1137-66272011000100011-esp","Hemoneumotórax espontáneo masivo idiopático en una mujer joven","Belzunegui, T., Jean Louis, C., Beaumont, C., Oteiza, J.","Anales del Sistema Sanitario de Navarra; 34(1); 101-104","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100011&lang=pt" 
"S1137-66272011000100006-esp","Utilidad y validez de un instrumento basado en indicadores de la Nursing Outcomes Classification como ayuda al diagnóstico de pacientes crónicos de Atención Primaria con gestión ineficiente de la salud propia","Morilla-Herrera, J. C., Morales-Asencio, J. M., Fernández-Gallego, M. C., Berrobianco Cobos, E., Delgado Romero, A.","Anales del Sistema Sanitario de Navarra; 34(1); 51-61","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100006&lang=pt" 
"S1137-66272011000100014-esp","Acidosis láctica por metformina desencadenada por una insuficiencia renal aguda","Macías-Robles, M.D., Maciá-Bobes, C., Yano-Escudero, R., Fernández-Diéguez, O., Álvarez-Lecue, O.","Anales del Sistema Sanitario de Navarra; 34(1); 115-118","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100014&lang=pt" 
"S1137-66272011000100012-esp","Diagnóstico tardío de déficit de α-1-antitripsina","Rodríguez, P., Puga, A., García-Sanz, M.T., Calvo, U., Taboada, J.C., González-Barcala, F.J.","Anales del Sistema Sanitario de Navarra; 34(1); 105-108","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100012&lang=pt" 
"S1137-66272011000100010-esp","¡Doctor, me caigo!","Azanza, J.M., Pérez Gómez, J.M.","Anales del Sistema Sanitario de Navarra; 34(1); 97-100","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100010&lang=pt" 
"S1137-66272011000100013-esp","Aspergilosis pulmonar necrotizante crónica como complicación de silicosis","Blanco, J.J., González Barcala, F.J., Álvarez Moure, M.A., González Mao, M.C., Temes, E., Guerra, J.L.","Anales del Sistema Sanitario de Navarra; 34(1); 109-114","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100013&lang=pt" 
"S1137-66272011000100004-esp","Opiniones y expectativas de pacientes con enfermedades relacionadas con la exposición al amianto","Prieto, M.A., Suess, A., March, J.C., Danet, A., Pérez Corral, O., Martín, A.","Anales del Sistema Sanitario de Navarra; 34(1); 33-41","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100004&lang=pt" 
"S1137-66272011000100015-esp","Resúmenes de proyectos de investigación concedidos al Departamento de Salud","","Anales del Sistema Sanitario de Navarra; 34(1); 119-132","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100015&lang=pt" 
"S1137-66272011000100001-esp","Gripe A (H1N1): segundo acto","Miró, Ò., Trilla, A.","Anales del Sistema Sanitario de Navarra; 34(1); 5-8","Anales del Sistema Sanitario de Navarra","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272011000100001&lang=pt" 
"S0123-885X2011000200014-col","El liberalismo comoonto-tecnología de la autorregulación: Una lectura de la analítica foucaultiana de la gubernamentalidad","Chirolla, Gustavo","Revista de Estudios Sociales; (39); 164-167","Revista de Estudios Sociales","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2011000200014&lang=pt" 
"S1413-294X2011000100001-scl","III Encontro latinoamericano de intercâmbio universitário em psicologia","Sarriera, Jorge Castellá","Estudos de Psicologia (Natal); 16(1); 03-04","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100001&lang=pt" 
"S1413-294X2011000100007-scl","Diferenças no investimento materno em função de variáveis socioambientais","Tokumaru, Rosana Suemi, Zortea, Tiago Carlos, Howat-Rodrigues, Anna Beatriz Carnielli, Andrade, Alexsandro Luiz De","Estudos de Psicologia (Natal); 16(1); 49-55","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100007&lang=pt" 
"S1413-294X2011000100003-scl","","López, Wilson López, Silva, Luis Manuel, García-Cepero, María Caridad, Bustamante, María Constanza Aguilar, López, Eduardo Aguado","Estudos de Psicologia (Natal); 16(1); 17-22","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100003&lang=pt" 
"S0123-12942011000100008-col","Efectividad de las estrategias de retención universitaria: la función del docente","Pineda-Báez, Clelia, Pedraza-Ortiz, Alexandra, Moreno, Iván Darío","Educación y Educadores; 14(1); 119-135","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100008&lang=pt" 
"S0123-12942011000100009-col","The Professional Needs of Clinical Practice Supervisors","Amador-Watson, Clara, Sebastian, Joan P.","Educación y Educadores; 14(1); 137-165","Educación y Educadores","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100009&lang=pt" 
"S0123-12942011000100002-col","Territorio, familia y héroe: un análisis de textos escolares chilenos","León-Donoso, Abelardo, Alvarado-Barría, Patricio","Educación y Educadores; 14(1); 13-25","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100002&lang=pt" 
"S0123-12942011000100003-col","El uso de la televisión en comunidades educativas.: Estudio cualitativo en Buenos Aires, Argentina","Nigro, Patricia","Educación y Educadores; 14(1); 29-47","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100003&lang=pt" 
"S0123-12942011000100001-col","Presentación","Parra Moreno, Ciro","Educación y Educadores; 14(1); 9-9","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100001&lang=pt" 
"S0123-12942011000100006-col","Un modelo de tutoría universitaria para el aprendizaje de materiales instruccionales","Ortega-Andrade, Norma Angélica","Educación y Educadores; 14(1); 85-104","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100006&lang=pt" 
"S0123-12942011000100007-col","A Teacher Training Experience Based on Work with Communities in California","Rodriguez-Valls, Fernando, Montes, Adonay Antonio","Educación y Educadores; 14(1); 105-118","Educación y Educadores","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100007&lang=pt" 
"S0123-12942011000100004-col","El valor predictivo de los exámenes de Estado frente al rendimiento académico universitario","Pereira, Catherine, Hernández, Giovanni, Gómez, Ignacio","Educación y Educadores; 14(1); 51-65","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100004&lang=pt" 
"S0123-12942011000100005-col","Estilo cognitivo y logro académico","López-Vargas, Omar, Hederich-Martínez, Christian, Camargo-Uribe, Ángela","Educación y Educadores; 14(1); 67-82","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100005&lang=pt" 
"S0123-12942011000100011-col","Indicadores de calidad de las plataformas educativas digitales","Ardila-Rodríguez, Mireya","Educación y Educadores; 14(1); 189-206","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100011&lang=pt" 
"S0123-12942011000100010-col","Propuesta para la medición del impacto de las TIC en la enseñanza universitaria","Ávila-Fajardo, Gloria Patricia, Riascos-Erazo, Sandra Cristina","Educación y Educadores; 14(1); 169-188","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100010&lang=pt" 
"S0123-12942011000100012-col","Gobernar la universidad pública: un problema político-administrativo","Cortés-Moreno, Daniel Alberto","Educación y Educadores; 14(1); 209-219","Educación y Educadores","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-12942011000100012&lang=pt" 
"S1413-294X2011000100002-scl","Una aproximación a los postgrados e investigación en psicología paraguaya","Coppari, Norma B.","Estudos de Psicologia (Natal); 16(1); 05-15","Estudos de Psicologia (Natal)","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100002&lang=pt" 
"S1413-294X2011000100004-scl","La investigación en Psicología de la Salud en Cuba: experiencias y potencialidades","Calatayud, Francisco Morales","Estudos de Psicologia (Natal); 16(1); 23-30","Estudos de Psicologia (Natal)","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100004&lang=pt" 
"S1413-294X2011000100005-scl","Dispositivos de repressão e varejo do tráfico de drogas: reflexões acerca do Racismo de Estado","Vianna, Priscila Cravo, Neves, Claudia Elizabeth Abbês Baêta","Estudos de Psicologia (Natal); 16(1); 31-38","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100005&lang=pt" 
"S1413-294X2011000100006-scl","O desenvolvimento emocional em crianças submetidas a transplante hepático","Anton, Márcia Camaratta, Piccinini, Cesar Augusto","Estudos de Psicologia (Natal); 16(1); 39-47","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100006&lang=pt" 
"S1413-294X2011000100008-scl","Possibilidades de uso da teoria das representações sociais para os estudos pessoa-ambiente","Polli, Gislei Mocelin, Kuhnen, Ariane","Estudos de Psicologia (Natal); 16(1); 57-64","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100008&lang=pt" 
"S1413-294X2011000100009-scl","A emergência da noção de comportamento simbólico em neuropsicopatologia","Verissimo, Danilo Saretta","Estudos de Psicologia (Natal); 16(1); 65-73","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100009&lang=pt" 
"S1413-294X2011000100010-scl","Deve-se retribuir? Gratidão e dívida simbólica na infância","Castro, Fernanda Maria Palhares, Rava, Paula Grazziotin Silveira, Hoefelmann, Tatiana Buchabqui, Pieta, Maria Adélia Minghelli, Freitas, Lia Beatriz de Lucca","Estudos de Psicologia (Natal); 16(1); 75-82","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100010&lang=pt" 
"S1413-294X2011000100011-scl","Pesquisa clínica em saúde mental: o ponto de vista dos usuários sobre a experiência de ouvir vozes","Muñoz, Nuria Malajovich, Serpa Jr, Octavio Domont de, Leal, Erotildes Maria, Dahl, Catarina Magalhães, Oliveira, Iraneide Castro de","Estudos de Psicologia (Natal); 16(1); 83-89","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100011&lang=pt" 
"S1413-294X2011000100012-scl","Distância social dos profissionais de saúde em relação à dependência de substâncias psicoativas","Soares, Rhaisa Gontijo, Silveira, Pollyanna Santos da, Martins, Leonardo Fernandes, Gomide, Henrique Pinto, Lopes, Thais Medeiros, Ronzani, Telmo Mota","Estudos de Psicologia (Natal); 16(1); 91-98","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100012&lang=pt" 
"S1413-294X2011000100013-scl","Motivação à prática regular de atividade física: um estudo exploratório","Balbinotti, Marcos Alencar Abaide, Barbosa, Marcus Levi Lopes, Balbinotti, Carlos Adelar Abaide, Saldanha, Ricardo Pedrozo","Estudos de Psicologia (Natal); 16(1); 99-106","Estudos de Psicologia (Natal)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-294X2011000100013&lang=pt" 
