"S1316-33612008000100005-ven","Selección y evaluación de rizobacterias promotoras del crecimiento en pimentón y maíz","Reyes, Isbelia, Alvarez, Luimar, El-Ayoubi, Hind, Valery, Alexis","Bioagro; 20(1); 37-48","Bioagro","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612008000100005&lang=pt" 
"S1413-81232008000200021-scl","Síntese das reflexões da reunião sobre ética em pesquisa qualitativa em Saúde, Guarujá, SP","Guerriero, Iara Coelho Zito","Ciência &amp; Saúde Coletiva; 13(2); 459-463","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200021&lang=pt" 
"S1413-81232008000200020-scl","Ethics in epidemiological research","Barata, Rita Barradas","Ciência &amp; Saúde Coletiva; 13(2); 453-548","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200020&lang=pt" 
"S1413-81232008000200017-scl","Ética na pesquisa em ciências humanas: novos desafios","Diniz, Debora","Ciência &amp; Saúde Coletiva; 13(2); 417-426","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200017&lang=pt" 
"S1413-81232008000200022-scl","Corpos e prazeres nos circuitos de homossociabilidade masculina do Centro do Rio de Janeiro","Rios, Luis Felipe","Ciência &amp; Saúde Coletiva; 13(2); 465-475","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200022&lang=pt" 
"S1413-81232008000200031-scl","O Método 6: ética","Lorenzo, Cláudio","Ciência &amp; Saúde Coletiva; 13(2); 545-547","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200031&lang=pt" 
"S1413-81232008000200014-scl","Pesquisa participante e formação ética do pesquisador na área da saúde","Schmidt, Maria Luisa Sandoval","Ciência &amp; Saúde Coletiva; 13(2); 391-398","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200014&lang=pt" 
"S1413-81232008000200031-spa","O Método 6: ética","Lorenzo, Cláudio","Ciência &amp; Saúde Coletiva; 13(2); 545-547","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200031&lang=pt" 
"S1413-81232008000200007-spa","Methodological procedures and ethical decisions","Silva, Franklin Leopoldo e","Ciência &amp; Saúde Coletiva; 13(2); 324-328","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200007&lang=pt" 
"S1413-81232008000200005-spa","Rigor and ethics: challenges in qualitative research","Angelo, Margareth","Ciência &amp; Saúde Coletiva; 13(2); 318-320","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200005&lang=pt" 
"S1413-81232008000200004-spa","A difficult dialogue","Sarti, Cynthia Andersen","Ciência &amp; Saúde Coletiva; 13(2); 315-318","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200004&lang=pt" 
"S1413-81232008000200003-spa","On ethics regimes and the problem of maintaining the face of qualitative research: a commentary on Iara C. Z. Guerriero&#039;s and Sueli Dallari&#039;s paper","van den Hoonaard, Will C.","Ciência &amp; Saúde Coletiva; 13(2); 312-314","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200003&lang=pt" 
"S1413-81232008000200001-spa","Repensando ética na pesquisa qualitativa em saúde","Guerriero, Iara Coelho Zito, Zicker, Fabio","Ciência &amp; Saúde Coletiva; 13(2); 300-300","Ciência &amp; Saúde Coletiva","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200001&lang=pt" 
"S1413-81232008000200028-spa","Adequação de recursos humanos ao PSF: percepção de formandos de dois modelos de formação acadêmica em odontologia","Sanchez, Heriberto Fiúza, Drumond, Marisa Maia, Vilaça, Ênio Lacerda","Ciência &amp; Saúde Coletiva; 13(2); 523-531","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200028&lang=pt" 
"S1413-81232008000200027-spa","Afecção do tendão supra-espinal e afastamento laboral","Almeida, Josiane Schadeck de, Carvalho Filho, Guaracy, Pastre, Carlos Marcelo, Lamari, Neuseli Marino, Pastre, Eliane Cristina","Ciência &amp; Saúde Coletiva; 13(2); 517-522","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200027&lang=pt" 
"S1413-81232008000200026-spa","Prevalência de sintomas osteomusculares e fatores associados em trabalhadores de uma indústria metalúrgica de Canoas - RS","Picoloto, Daiana, Silveira, Elaine da","Ciência &amp; Saúde Coletiva; 13(2); 507-516","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200026&lang=pt" 
"S1413-81232008000200024-spa","Proteção, promoção e apoio ao aleitamento materno em um hospital universitário","Almeida, Gabriela Gracia de, Spiri, Wilza Carla, Juliani, Carmen Maria Casquel Monti, Paiva, Bianca Sakamoto Ribeiro","Ciência &amp; Saúde Coletiva; 13(2); 487-494","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200024&lang=pt" 
"S1413-81232008000200023-spa","Hipertensão em segmentos sociais pauperizados da região do Vale do Paraíba São Paulo","Martins, Ignez Salas, Oliveira, Denize Cristina de, Marinho, Sheila Pita, Araújo, Eutália Aparecida Cândico de","Ciência &amp; Saúde Coletiva; 13(2); 477-486","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200023&lang=pt" 
"S1413-81232008000200021-spa","Síntese das reflexões da reunião sobre ética em pesquisa qualitativa em Saúde, Guarujá, SP","Guerriero, Iara Coelho Zito","Ciência &amp; Saúde Coletiva; 13(2); 459-463","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200021&lang=pt" 
"S1413-81232008000200020-spa","Ethics in epidemiological research","Barata, Rita Barradas","Ciência &amp; Saúde Coletiva; 13(2); 453-548","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200020&lang=pt" 
"S1413-81232008000200017-spa","Ética na pesquisa em ciências humanas: novos desafios","Diniz, Debora","Ciência &amp; Saúde Coletiva; 13(2); 417-426","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200017&lang=pt" 
"S1413-81232008000200016-spa","Os níveis de ética de Henri Atlan e o desafio do &quot;quarto nível&quot;","Aleksandrowicz, Ana Maria Coutinho","Ciência &amp; Saúde Coletiva; 13(2); 407-416","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200016&lang=pt" 
"S1413-81232008000200015-spa","Ethics in research with human beings: some issues about Psychology","Koller, Sílvia Helena","Ciência &amp; Saúde Coletiva; 13(2); 399-406","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200015&lang=pt" 
"S1413-81232008000200014-spa","Pesquisa participante e formação ética do pesquisador na área da saúde","Schmidt, Maria Luisa Sandoval","Ciência &amp; Saúde Coletiva; 13(2); 391-398","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200014&lang=pt" 
"S1413-81232008000200013-spa","Beyond the informed consent procedure: continuing consent in human research","Mueller, Mary-Rose, Instone, Susan","Ciência &amp; Saúde Coletiva; 13(2); 381-389","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200013&lang=pt" 
"S1413-81232008000200012-spa","Re-imagining the &quot;subject: &quot;conceptual and ethical considerations on the participant in qualitative research","van den Hoonaard, Will C.","Ciência &amp; Saúde Coletiva; 13(2); 371-379","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200012&lang=pt" 
"S1413-81232008000200009-spa","Research and the (free and) informed consent","Concone, Maria Helena Villas Bôas, Cerveny, Ceneide Maria De Oliveira","Ciência &amp; Saúde Coletiva; 13(2); 341-349","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200009&lang=pt" 
"S1413-81232008000200006-spa","Ethical guidelines and qualitative research on health","Macedo, Rosa Maria Stefanini de","Ciência &amp; Saúde Coletiva; 13(2); 320-324","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200006&lang=pt" 
"S1413-81232008000200002-spa","The need for adequate ethical guidelines for qualitative health research","Guerriero, Iara Coelho Zito, Dallari, Sueli Gandolfi","Ciência &amp; Saúde Coletiva; 13(2); 303-311","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200002&lang=pt" 
"S1413-81232008000200001-scl","Repensando ética na pesquisa qualitativa em saúde","Guerriero, Iara Coelho Zito, Zicker, Fabio","Ciência &amp; Saúde Coletiva; 13(2); 300-300","Ciência &amp; Saúde Coletiva","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200001&lang=pt" 
"S1413-81232008000200002-scl","The need for adequate ethical guidelines for qualitative health research","Guerriero, Iara Coelho Zito, Dallari, Sueli Gandolfi","Ciência &amp; Saúde Coletiva; 13(2); 303-311","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200002&lang=pt" 
"S1413-81232008000200008-scl","Anthropological contributions for thinking and acting in the health area and its ethical dilemas","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 13(2); 329-339","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200008&lang=pt" 
"S1413-81232008000200010-scl","Ethical aspects considered by researchers who use qualitative approaches in health","Nunes, Everardo Duarte","Ciência &amp; Saúde Coletiva; 13(2); 351-360","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200010&lang=pt" 
"S1413-81232008000200011-scl","O modelo bioético principialista para a análise da moralidade da pesquisa científica envolvendo seres humanos ainda é satisfatório?","Schramm, Fermin Roland, Palácios, Marisa, Rego, Sergio","Ciência &amp; Saúde Coletiva; 13(2); 361-370","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200011&lang=pt" 
"S1413-81232008000200013-scl","Beyond the informed consent procedure: continuing consent in human research","Mueller, Mary-Rose, Instone, Susan","Ciência &amp; Saúde Coletiva; 13(2); 381-389","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200013&lang=pt" 
"S1413-81232008000200015-scl","Ethics in research with human beings: some issues about Psychology","Koller, Sílvia Helena","Ciência &amp; Saúde Coletiva; 13(2); 399-406","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200015&lang=pt" 
"S1413-81232008000200016-scl","Os níveis de ética de Henri Atlan e o desafio do &quot;quarto nível&quot;","Aleksandrowicz, Ana Maria Coutinho","Ciência &amp; Saúde Coletiva; 13(2); 407-416","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200016&lang=pt" 
"S1413-81232008000200018-scl","Uma revisão sistemática sobre a produção científica com ênfase na relação entre saúde e meio ambiente","Camponogara, Silviamar, Kirchhof, Ana Lucia Cardoso, Ramos, Flávia Regina Souza","Ciência &amp; Saúde Coletiva; 13(2); 427-439","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200018&lang=pt" 
"S1413-81232008000200019-scl","Reviewing the environmental and human health knowledge base of carbon nanotubes","Helland, Aasgeir, Wick, Peter, Koehler, Andreas, Schmid, Kaspar, Som, Claudia","Ciência &amp; Saúde Coletiva; 13(2); 441-452","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200019&lang=pt" 
"S1413-81232008000200023-scl","Hipertensão em segmentos sociais pauperizados da região do Vale do Paraíba São Paulo","Martins, Ignez Salas, Oliveira, Denize Cristina de, Marinho, Sheila Pita, Araújo, Eutália Aparecida Cândico de","Ciência &amp; Saúde Coletiva; 13(2); 477-486","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200023&lang=pt" 
"S1413-81232008000200024-scl","Proteção, promoção e apoio ao aleitamento materno em um hospital universitário","Almeida, Gabriela Gracia de, Spiri, Wilza Carla, Juliani, Carmen Maria Casquel Monti, Paiva, Bianca Sakamoto Ribeiro","Ciência &amp; Saúde Coletiva; 13(2); 487-494","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200024&lang=pt" 
"S1413-81232008000200025-scl","A dieta ayurvédica e a consulta de enfermagem: uma proposta de cuidado","Gasperi, Patrícia De, Raduns, Vera, Ghiorzi, Ângela Rosa","Ciência &amp; Saúde Coletiva; 13(2); 495-506","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200025&lang=pt" 
"S1413-81232008000200026-scl","Prevalência de sintomas osteomusculares e fatores associados em trabalhadores de uma indústria metalúrgica de Canoas - RS","Picoloto, Daiana, Silveira, Elaine da","Ciência &amp; Saúde Coletiva; 13(2); 507-516","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200026&lang=pt" 
"S1413-81232008000200027-scl","Afecção do tendão supra-espinal e afastamento laboral","Almeida, Josiane Schadeck de, Carvalho Filho, Guaracy, Pastre, Carlos Marcelo, Lamari, Neuseli Marino, Pastre, Eliane Cristina","Ciência &amp; Saúde Coletiva; 13(2); 517-522","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200027&lang=pt" 
"S1413-81232008000200028-scl","Adequação de recursos humanos ao PSF: percepção de formandos de dois modelos de formação acadêmica em odontologia","Sanchez, Heriberto Fiúza, Drumond, Marisa Maia, Vilaça, Ênio Lacerda","Ciência &amp; Saúde Coletiva; 13(2); 523-531","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200028&lang=pt" 
"S1413-81232008000200029-scl","Exposição ocupacional por uso de mercúrio em odontologia: uma revisão bibliográfica","Grigoletto, Jamyle Calencio, Oliveira, Aline da Silva, Muñoz, Susana Inés Segura, Alberguini, Leny Borghesan Albertini, Takayanagui, Angela Maria Magosso","Ciência &amp; Saúde Coletiva; 13(2); 533-542","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000200029&lang=pt" 
"S1413-81232008000200008-spa","Anthropological contributions for thinking and acting in the health area and its ethical dilemas","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 13(2); 329-339","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200008&lang=pt" 
"S1413-81232008000200010-spa","Ethical aspects considered by researchers who use qualitative approaches in health","Nunes, Everardo Duarte","Ciência &amp; Saúde Coletiva; 13(2); 351-360","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200010&lang=pt" 
"S1413-81232008000200018-spa","Uma revisão sistemática sobre a produção científica com ênfase na relação entre saúde e meio ambiente","Camponogara, Silviamar, Kirchhof, Ana Lucia Cardoso, Ramos, Flávia Regina Souza","Ciência &amp; Saúde Coletiva; 13(2); 427-439","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200018&lang=pt" 
"S1413-81232008000200019-spa","Reviewing the environmental and human health knowledge base of carbon nanotubes","Helland, Aasgeir, Wick, Peter, Koehler, Andreas, Schmid, Kaspar, Som, Claudia","Ciência &amp; Saúde Coletiva; 13(2); 441-452","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200019&lang=pt" 
"S1413-81232008000200022-spa","Corpos e prazeres nos circuitos de homossociabilidade masculina do Centro do Rio de Janeiro","Rios, Luis Felipe","Ciência &amp; Saúde Coletiva; 13(2); 465-475","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200022&lang=pt" 
"S1413-81232008000200025-spa","A dieta ayurvédica e a consulta de enfermagem: uma proposta de cuidado","Gasperi, Patrícia De, Raduns, Vera, Ghiorzi, Ângela Rosa","Ciência &amp; Saúde Coletiva; 13(2); 495-506","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200025&lang=pt" 
"S1413-81232008000200029-spa","Exposição ocupacional por uso de mercúrio em odontologia: uma revisão bibliográfica","Grigoletto, Jamyle Calencio, Oliveira, Aline da Silva, Muñoz, Susana Inés Segura, Alberguini, Leny Borghesan Albertini, Takayanagui, Angela Maria Magosso","Ciência &amp; Saúde Coletiva; 13(2); 533-542","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200029&lang=pt" 
"S1413-81232008000200011-spa","O modelo bioético principialista para a análise da moralidade da pesquisa científica envolvendo seres humanos ainda é satisfatório?","Schramm, Fermin Roland, Palácios, Marisa, Rego, Sergio","Ciência &amp; Saúde Coletiva; 13(2); 361-370","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000200011&lang=pt" 
"S0034-89102008000200030-spa","Rev. Saúde Pública 2007;41(6):1070","","Revista de Saúde Pública; 42(2); 388-388","Revista de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200030&lang=pt" 
"S0102-311X2008000400025-spa","Qualidade de vida e percepção da doença entre portadores de hipertensão arterial","Brito, Daniele Mary Silva de, Araújo, Thelma Leite de, Galvão, Marli Teresinha Gimeniz, Moreira, Thereza Maria Magalhães, Lopes, Marcos Venícios de Oliveira","Cadernos de Saúde Pública; 24(4); 933-940","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000400025&lang=pt" 
"S0102-311X2008000400023-spa","Fatores associados à continuidade interpessoal na atenção à saúde: estudo de base populacional","Rosa Filho, Luiz Artur, Fassa, Anaclaudia Gastal, Paniz, Vera Maria Vieira","Cadernos de Saúde Pública; 24(4); 915-925","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000400023&lang=pt" 
"S0102-311X2008000400021-spa","Revised criteria for the assessment and interpretation of occlusal deviations in the deciduous dentition: a public health perspective","Almeida, Eliete Rodrigues de, Narvai, Paulo Capel, Frazão, Paulo, Guedes-Pinto, Antonio Carlos","Cadernos de Saúde Pública; 24(4); 897-904","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000400021&lang=pt" 
"S0102-311X2008000400016-spa","Complete treatment of uncertainties in a model for dengue R0 estimation","Coelho, Flávio Codeço, Codeço, Cláudia Torres, Struchiner, Claudio José","Cadernos de Saúde Pública; 24(4); 853-861","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000400016&lang=pt" 
"S0102-311X2008000400013-spa","Prevalência do beber e dirigir em Belo Horizonte, Minas Gerais, Brasil","Campos, Valdir Ribeiro, Salgado, Rogério, Rocha, Mariela Campos, Duailibi, Sérgio, Laranjeira, Ronaldo","Cadernos de Saúde Pública; 24(4); 829-834","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000400013&lang=pt" 
"S0102-311X2008000400005-spa","Assessment of human health risk from organochlorine pesticide residues in Cidade dos Meninos, Duque de Caxias, Rio de Janeiro, Brazil","Asmus, Carmen Ildes R. Fróes, Alonzo, Herling Gregorio Aguilar, Palácios, Marisa, Silva, Alexandre Pessoa da, Filhote, Maria Isabel de Freitas, Buosi, Daniela, Câmara, Volney de Magalhães","Cadernos de Saúde Pública; 24(4); 755-766","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000400005&lang=pt" 
"S0102-311X2008000400003-spa","Evolução histórica das bulas de medicamentos no Brasil","Caldeira, Telma Rodrigues, Neves, Eugênio Rodrigo Zimmer, Perini, Edson","Cadernos de Saúde Pública; 24(4); 737-743","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000400003&lang=pt" 
"S0034-89102008000200023-spa","Atenção aos tabagistas pela capacitação de profissionais da rede pública","Azevedo, Renata Cruz Soares de, Higa, Celina Matiko Hori, Assumpção, Isilda Sueli Andreolli Mira de, Fernandes, Rejane Firmino, Boscolo, Marília Montoya, Frazatto, Cecília Regina Gonzaga, Goulart, Welson","Revista de Saúde Pública; 42(2); 353-355","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200023&lang=pt" 
"S0034-89102008000200022-spa","Alcoolemia em vítimas fatais de acidentes de trânsito no Distrito Federal, Brasil","Modelli, Manoel Eugenio dos Santos, Pratesi, Riccardo, Tauil, Pedro Luiz","Revista de Saúde Pública; 42(2); 350-352","Revista de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200022&lang=pt" 
"S0034-89102008000200017-spa","Brazilian WHOQOL-OLD Module version: a Rasch analysis of a new instrument","Chachamovich, Eduardo, Fleck, Marcelo P, Trentini, Clarissa, Power, Mick","Revista de Saúde Pública; 42(2); 308-316","Revista de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200017&lang=pt" 
"S0034-89102008000200015-spa","Percepção de risco, atitudes e práticas no uso de agrotóxicos entre agricultores de Culturama, MS","Recena, Maria Celina Piazza, Caldas, Eloisa Dutra","Revista de Saúde Pública; 42(2); 294-301","Revista de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200015&lang=pt" 
"S0034-89102008000200013-spa","Condutas pós-exposição ocupacional a material biológico na odontologia","Garcia, Leila Posenato, Blank, Vera Lúcia Guimarães","Revista de Saúde Pública; 42(2); 279-286","Revista de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200013&lang=pt" 
"S0034-89102008000200006-spa","Ronco habitual e apnéia obstrutiva observada em adultos: estudo de base populacional, Pelotas, RS","Noal, Ricardo B, Menezes, Ana M B, Canani, Simone F, Siqueira, Fernando V","Revista de Saúde Pública; 42(2); 224-233","Revista de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200006&lang=pt" 
"S0034-89102008000200005-spa","Medidas antropométricas segundo aptidão cardiorrespiratória em militares da ativa, Brasil","Oliveira, Eduardo de Almeida Magalhães, Anjos, Luiz Antonio dos","Revista de Saúde Pública; 42(2); 217-223","Revista de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200005&lang=pt" 
"S0034-89102008000200004-spa","Fatores associados à atividade física na população portuguesa","Camões, M, Lopes, C","Revista de Saúde Pública; 42(2); 208-216","Revista de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200004&lang=pt" 
"S0034-89102008000200003-spa","Knowledge, attitude and practice of mammography among women users of public health services","Marinho, Luiz Alberto Barcelos, Cecatti, José Guilherme, Osis, Maria José Duarte, Gurgel, Maria Salete Costa","Revista de Saúde Pública; 42(2); 200-207","Revista de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200003&lang=pt" 
"S0034-89102008000200001-spa","Integrated Management of Childhood Illness: efficiency of primary health in Northeast Brazil","Amorim, Débora G, Adam, Taghreed, Amaral, João J F, Gouws, Eleanor, Bryce, Jennifer, Victora, Cesar G","Revista de Saúde Pública; 42(2); 183-190","Revista de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102008000200001&lang=pt" 
"S0102-311X2008000400003-scl","Evolução histórica das bulas de medicamentos no Brasil","Caldeira, Telma Rodrigues, Neves, Eugênio Rodrigo Zimmer, Perini, Edson","Cadernos de Saúde Pública; 24(4); 737-743","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000400003&lang=pt" 
"S0102-311X2008000400005-scl","Assessment of human health risk from organochlorine pesticide residues in Cidade dos Meninos, Duque de Caxias, Rio de Janeiro, Brazil","Asmus, Carmen Ildes R. Fróes, Alonzo, Herling Gregorio Aguilar, Palácios, Marisa, Silva, Alexandre Pessoa da, Filhote, Maria Isabel de Freitas, Buosi, Daniela, Câmara, Volney de Magalhães","Cadernos de Saúde Pública; 24(4); 755-766","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000400005&lang=pt" 
"S0102-311X2008000400011-scl","Avaliação do Programa Saúde da Família nos municípios do Estado de Santa Catarina, Brasil","Henrique, Flávia, Calvo, Maria Cristina Marino","Cadernos de Saúde Pública; 24(4); 809-819","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000400011&lang=pt" 
"S0102-311X2008000400021-scl","Revised criteria for the assessment and interpretation of occlusal deviations in the deciduous dentition: a public health perspective","Almeida, Eliete Rodrigues de, Narvai, Paulo Capel, Frazão, Paulo, Guedes-Pinto, Antonio Carlos","Cadernos de Saúde Pública; 24(4); 897-904","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000400021&lang=pt" 
"S0102-311X2008000400023-scl","Fatores associados à continuidade interpessoal na atenção à saúde: estudo de base populacional","Rosa Filho, Luiz Artur, Fassa, Anaclaudia Gastal, Paniz, Vera Maria Vieira","Cadernos de Saúde Pública; 24(4); 915-925","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000400023&lang=pt" 
