"S0034-76122010000200006-scl","Reelection incentives and political budget cycle: evidence from Brazil","Klein, Fabio Alvim","Revista de Administração Pública; 44(2); 283-337","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000200006&lang=pt" 
"S0212-16112010000200015-esp","Polymorphism Trp64Arg of beta 3 adrenoreceptor gene: allelic frequencies and influence on insulin resistance in a multicenter study of Castilla-León","Luis, D. A. de, Ballesteros, M., Ruiz, E., Muñoz, C., Penacho, A., Iglesias, P., López Guzmán, A., Maldonado, A., Cordero, M., San Martín, L., Puigdevall, V., Romero, E., González Sagrado, M., Izaola, O., Conde, R.","Nutrición Hospitalaria; 25(2); 299-303","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200015&lang=pt" 
"S0212-16112010000200012-esp","Effects of telmisartan vs olmesartan on metabolic parameters, insulin resistance and adipocytokines in hypertensive obese patients","Luis, D. A. de, Conde, R., González-Sagrado, M., Aller, R., Izaola, O., Dueñas, A., Pérez Castrillón, J. L., Romero, E.","Nutrición Hospitalaria; 25(2); 275-279","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200012&lang=pt" 
"S0212-16112010000200023-esp","Primer ensayo sobre las ciencias de ejercicio y de la nutrición","Culebras, Jesús","Nutrición Hospitalaria; 25(2); 325-325","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200023&lang=pt" 
"S0212-16112010000200022-esp","Un planeta de gordos y hambrientos: la industria alimentaria al desnudo","Guardiola, Jorge","Nutrición Hospitalaria; 25(2); 324-325","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000200022&lang=pt" 
"S1413-70542010000200008-scl","Efeito de recipientes e substratos utilizados na produção de mudas de cafeeiro no desenvolvimento inicial em casa de vegetação, sob estresse hídrico","Vallone, Haroldo Silva, Guimarães, Rubens José, Mendes, Antônio Nazareno Guimarães, Cunha, Rodrigo Luz da, Carvalho, Gladyston Rodrigues, Dias, Fábio Pereira","Ciência e Agrotecnologia; 34(2); 320-328","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200008&lang=pt" 
"S1413-70542010000200021-scl","Efeito do escaldamento nas propriedades tecnológicas e reológicas da massa e do pão de queijo","Machado, Antônio Vitor, Pereira, Joelma","Ciência e Agrotecnologia; 34(2); 421-427","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200021&lang=pt" 
"S1413-70542010000200016-scl","Reatividade de escórias silicatadas da indústria siderúrgica","Pereira, Hamilton Seron, Gama, Ailton Junio Manzi, Camargo, Mônica Sartori de, Korndorfer, Gaspar Henrique","Ciência e Agrotecnologia; 34(2); 382-390","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200016&lang=pt" 
"S1413-70542010000200007-scl","Efeito da temperatura de secagem na qualidade de grãos de aveia branca","Oliveira, Leandro da Conceição, Gutkoski, Luiz Carlos, Elias, Moacir Cardoso, Mazzutti, Simone, Aosani, Elvio, Rocha, Jeferson Cunha da","Ciência e Agrotecnologia; 34(2); 313-319","Ciência e Agrotecnologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542010000200007&lang=pt" 
"S0037-86822010000200005-scl","Comparison between clinical and ultrasonographic findings in cases of periportal fibrosis in an endemic area for schistosomiasis mansoni in Brazil","Prata, Aluízio, Ruiz-Guevara, Raiza, Antunes, Carlos Mauricio de Figueiredo, Marinho, Carolina Coimbra, Queiroz, Leonardo Campos, Voieta, Izabela, Lambertucci, José Roberto","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 129-134","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200005&lang=pt" 
"S0037-86822010000200007-scl","Progressão da circulação do vírus do dengue no Estado da Bahia, 1994-2000","Melo, Maria Suely Silva, Barreto, Florisneide Rodrigues, Costa, Maria da Conceição Nascimento, Morato, Vanessa Cristina, Teixeira, Maria Gloria","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 139-144","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200007&lang=pt" 
"S0037-86822010000200010-scl","Anofelinos de Santa Catarina (Diptera: Culicidae), Brasil","Portes, Maria da Graça Teixeira, Rossi, Juliana Chedid Nogared, Nascimento, João Cezar do, Zeccer, Suzana, Silva, Luis Antonio","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 156-160","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200010&lang=pt" 
"S0037-86822010000200011-scl","Aspectos funcionais respiratórios na leptospirose humana","Fontes, Ana Paula Argolo, Ribeiro, Diogo Piva, Jesus, Larissa Smith Barreto de, Almeida, Maria Luíza Dória, Silva, Ângela Maria da","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 161-165","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200011&lang=pt" 
"S0037-86822010000200013-scl","Morbidade da doença de Chagas em pacientes autóctones da microrregião do Rio Negro, Estado do Amazonas","Brum-Soares, Lucia Maria, Xavier, Sérgio Salles, Sousa, Andréa Silvestre de, Borges-Pereira, José, Ferreira, João Marcos Bemfica Barbosa, Costa, Inez Ribeiro, Junqueira, Angela Cristina Verissimo, Coura, José Rodrigues","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 170-177","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200013&lang=pt" 
"S0037-86822010000200015-scl","Reações adversas em pacientes com doença de Chagas tratados com benzonidazol, no Estado do Ceará","Pontes, Vânia Maria Oliveira de, Souza Júnior, Alcidésio Sales de, Cruz, Francisco Marcondes Tavares da, Coelho, Helena Lutéscia Luna, Dias, Aparecida Tiemi Nagao, Coêlho, Ivo Castelo Branco, Oliveira, Maria de Fátima","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 182-187","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200015&lang=pt" 
"S0037-86822010000200008-scl","Análise da distribuição espaço-temporal de dengue e da infestação larvária no município de Tupã, Estado de São Paulo","Barbosa, Gerson Laurindo, Lourenço, Roberto Wagner","Revista da Sociedade Brasileira de Medicina Tropical; 43(2); 145-151","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000200008&lang=pt" 
"S0021-75572010000200003-scl","Avaliação do grau de controle clínico, espirométrico e da intensidade do processo inflamatório na asma","Andrade, Cláudia R. de, Chatkin, José Miguel, Camargos, Paulo Augusto M.","Jornal de Pediatria; 86(2); 93-100","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200003&lang=pt" 
"S0021-75572010000200004-scl","O diagnóstico de síndrome metabólica é aplicável às crianças?","Pergher, Rafael Nardini Queiroz, Melo, Maria Edna de, Halpern, Alfredo, Mancini, Marcio Corrêa","Jornal de Pediatria; 86(2); 101-108","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200004&lang=pt" 
"S0021-75572010000200007-scl","Síndrome de Turner: um diagnóstico pediátrico frequentemente realizado por não pediatras","Carvalho, Annelise B., Guerra-Junior, Gil, Baptista, Maria Tereza M., Marques-de-Faria, Antonia Paula, Lemos-Marini, Sofia H. V. de, Maciel-Guerra, Andréa T.","Jornal de Pediatria; 86(2); 121-125","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200007&lang=pt" 
"S0021-75572010000200008-scl","Consumo de semente de linhaça durante a lactação afeta peso e nível de hemoglobina na prole de ratas","Cardozo, Ludmila F. M. F., Soares, Lavínia L., Chagas, Maurício A., Boaventura, Gilson T.","Jornal de Pediatria; 86(2); 126-130","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200008&lang=pt" 
"S0021-75572010000200009-scl","Análise de um sistema de avaliação de aprendizagem para internato em pediatria baseado em exame clínico objetivo estruturado, observação de prática clínica e exame escrito","Sandoval, Gloria E., Valenzuela, Patricia M., Monge, Marcela M., Toso, Paulina A., Triviño, Ximena C., Wright, Ana C., Paris, Enrique, Sánchez, Ignacio, Valdivia, Gonzalo S.","Jornal de Pediatria; 86(2); 131-136","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200009&lang=pt" 
"S0021-75572010000200010-scl","Níveis plasmáticos de cafeína no cordão umbilical e apneia da prematuridade","Hentges, Cláudia Regina, Guedes, Renata Rostirola, Silveira, Rita C., Procianoy, Renato S.","Jornal de Pediatria; 86(2); 137-142","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200010&lang=pt" 
"S0021-75572010000200011-scl","Aquisição de habilidades motoras até a marcha independente em prematuros de muito baixo peso","Volpi, Sandra C. P., Rugolo, Lígia M. S. S., Peraçoli, José C., Corrente, José Eduardo","Jornal de Pediatria; 86(2); 143-148","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200011&lang=pt" 
"S0021-75572010000200012-scl","Perfuração dos lóbulos das orelhas como fator de risco para o desenvolvimento de alergia de contato ao níquel","Brandão, Marilda H. T., Gontijo, Bernardo, Girundi, Marcela A., Castro, Maria C. M. de","Jornal de Pediatria; 86(2); 146-154","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200012&lang=pt" 
"S0021-75572010000200013-scl","Caracterização de genótipos de rotavírus em creches: era pré- e pós-vacinação contra o rotavírus","Morillo, Simone G., Luchs, Adriana, Cilli, Audrey, Costa, Fernanda F., Carmona, Rita de Cassia C., Timenetsky, Maria do Carmo S. T.","Jornal de Pediatria; 86(2); 155-158","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200013&lang=pt" 
"S0021-75572010000200014-scl","Marcadores eletrocardiográficos para detecção precoce de doença cardíaca em pacientes com talassemia beta maior","Nisli, Kemal, Taner, Yavuz, Naci, Oner, Zafer, Salcioglu, Zeynep, Karakas, Aygun, Dindar, Aydogan, Umrah, Eker, Rukiye, Ertugrul, Turkan","Jornal de Pediatria; 86(2); 159-162","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200014&lang=pt" 
"S0021-75572010000200015-scl","Teste de desencadeamento aberto no diagnóstico de alergia à proteína do leite de vaca","Correa, Fernanda Ferreira, Vieira, Mário César, Yamamoto, Danielle Reis, Speridião, Patrícia da Graça Leite, Morais, Mauro Batista de","Jornal de Pediatria; 86(2); 163-163","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200015&lang=pt" 
"S1415-43662010000400011-scl","Eficiência energética de tratores agrícolas fabricados no Brasil","Silveira, Gastão M. da, Sierra, Jacinto G.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 418-424","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400011&lang=pt" 
"S0042-96862010000400005-spa","Urbanization and health","","Bulletin of the World Health Organization; 88(4); 245-246","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400005&lang=pt" 
"S1676-24442010000200004-scl","Dificuldades na identificação laboratorial da talassemia alfa","Dias-Penna, Karlla Greick Batista, Melo-Reis, Paulo Roberto de, Mesquita, Mauro Meira de, Silva, Jairo Batista da, Bataus, Luiz Artur Mendes","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); 91-97","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200004&lang=pt" 
"S1676-24442010000200005-scl","Carcinoma mucinoso invasor da mama e seus diagnósticos diferenciais em biópsia por agulha grossa: revisão da literatura","Zanetti, Juliana Silva, Ribeiro-Silva, Alfredo","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); 99-104","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200005&lang=pt" 
"S1676-24442010000200007-scl","Immunohistochemical assessment of E-cadherin, β-catenin, CEACAM-1 and PTEN: tumor progression markers in melanoma","Jung, Juliana Elizabeth, Anselmi Júnior, Raul, Gennaro, Lucas, Leme, Fernanda El Ghoz, Martins, Ana Paula Camargo, Hirth, Carlos G., Torres, Luiz Fernando Bleggi, Noronha, Lúcia de","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); 111-118","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200007&lang=pt" 
"S1676-24442010000200011-scl","Density of Langerhans cells in the keratocystic odontogenic tumor","Meira, Thiago Martins, Melo, Leonardo Araújo, Gurgel, Clarissa Araújo Silva, Ramos, Eduardo Antônio Gonçalves, Santos, Luciano Cincurá, Vita, Waldécio dos Santos, Santos, Jean Nunes dos","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); 135-141","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200011&lang=pt" 
"S1676-24442010000200012-scl","Validação de metodologia analítica e estudo de estabilidade para quantificação sérica de paracetamol","Sebben, Viviane Cristina, Lugoch, Rosemeri de Wallau, Schlinker, Cristina Simões, Arbo, Marcelo Dutra, Vianna, Renata Loureiro","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); 143-148","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200012&lang=pt" 
"S0042-96862010000400010-spa","Implementation of co-trimoxazole prophylaxis and isoniazid preventive therapy for people living with HIV","Date, Anand A, Vitoria, Marco, Granich, Reuben, Banda, Mazuwa, Fox, Mayada Youssef, Gilks, Charlie","Bulletin of the World Health Organization; 88(4); 241-241","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400010&lang=pt" 
"S0042-96862010000400011-spa","Global disparities in the epilepsy treatment gap: a systematic review","Meyer, Ana-Claire, Dua, Tarun, Ma, Juliana, Saxena, Shekhar, Birbeck, Gretchen","Bulletin of the World Health Organization; 88(4); 260-266","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400011&lang=pt" 
"S0042-96862010000400012-spa","Fatal injuries among urban children in South Africa: risk distribution and potential for reduction","Burrows, Stephanie, Niekerk, Ashley van, Laflamme, Lucie","Bulletin of the World Health Organization; 88(4); 267-272","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400012&lang=pt" 
"S0042-96862010000400013-spa","National survey of tuberculosis prevalence in Viet Nam","Hoa, Nguyen Binh, Sy, Dinh Ngoc, Nhung, Nguyen Viet, Tiemersma, Edine W, Borgdorff, Martien W, Cobelens, Frank GJ","Bulletin of the World Health Organization; 88(4); 273-280","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400013&lang=pt" 
"S0042-96862010000400015-spa","Care seeking at time of childbirth, and maternal and perinatal mortality in Matlab, Bangladesh","Ronsmans, Carine, Chowdhury, Mahbub Elahi, Koblinsky, Marge, Ahmed, Anisuddin","Bulletin of the World Health Organization; 88(4); 289-296","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400015&lang=pt" 
"S0042-96862010000400016-spa","Level of urbanization and noncommunicable disease risk factors in Tamil Nadu, India","Allender, Steven, Lacey, Ben, Webster, Premila, Rayner, Mike, Deepa, Mohan, Scarborough, Peter, Arambepola, Carukshi, Datta, Manjula, Mohan, Viswanathan","Bulletin of the World Health Organization; 88(4); 297-304","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400016&lang=pt" 
"S0042-96862010000400017-spa","Narrowing socioeconomic inequality in child stunting: the Brazilian experience, 1974-2007","Monteiro, Carlos Augusto, Benicio, Maria Helena D&#039;Aquino, Conde, Wolney Lisboa, Konno, Silvia, Lovadino, Ana Lucia, Barros, Aluisio JD, Victora, Cesar Gomes","Bulletin of the World Health Organization; 88(4); 305-311","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400017&lang=pt" 
"S0042-96862010000400018-spa","Structured approaches for the screening and diagnosis of childhood tuberculosis in a high prevalence region of South Africa","Hatherill, Mark, Hanslo, Monique, Hawkridge, Tony, Little, Francesca, Workman, Lesley, Mahomed, Hassan, Tameris, Michele, Moyo, Sizulu, Geldenhuys, Hennie, Hanekom, Willem, Geiter, Lawrence, Hussey, Gregory","Bulletin of the World Health Organization; 88(4); 312-320","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000400018&lang=pt" 
"S1676-24442010000200003-scl","Comparação entre dois métodos de detecção de DNA de papilomavírus humano em carcinoma epidermoide de lábio","Demathe, Adriana, Bernabé, Daniel Galera, Garcia, José Fernando, Nunes, Caris Maroni, Miyahara, Glauco Issamu","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); 85-90","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200003&lang=pt" 
"S1676-24442010000200006-scl","Tumor endometrioide borderline de ovário em adolescente: relato de caso","Santos, Tamara Carvalho dos, Zanvettor, Paulo, Araújo, Iguaracyra Barreto de Oliveira","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); 105-110","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200006&lang=pt" 
"S1130-01082010000400012-esp","Co-existing primary intra-abdominal and pelvic myxoid liposarcomas: report of a case","Lin, C. T., Hsu, K. F., Hsu, P. S., Wu, C. C., Kuo, S. M., Fu, C. Y., Hong, Z. J., Jao, S. W.","Revista Española de Enfermedades Digestivas; 102(4); 284-285","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400012&lang=pt" 
"S1130-01082010000400013-esp","Necrosis hepática secundaria a intoxicación por organofosforados","Adán Merino, L., Gómez Senent, S., Gea Rodríguez, F., Alonso Gamarra, E., Martín Arranz, E., Segura Cabral, J. M.","Revista Española de Enfermedades Digestivas; 102(4); 285-286","Revista Española de Enfermedades Digestivas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400013&lang=pt" 
"S1130-01082010000400015-esp","Angiosarcoma primario de colon como causa de hemorragia digestiva baja masiva","Pascual, M., Juanpere, N., Alameda, F., Pera, M.","Revista Española de Enfermedades Digestivas; 102(4); 288-289","Revista Española de Enfermedades Digestivas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400015&lang=pt" 
"S1130-01082010000400007-esp","Metastatic malignant melanoma of duodenum: the tip of the iceberg","Leite, S., Rodrigues, A., Pinto, J., Afonso, M., Veloso, R., Carvalho, J., Fraga, J.","Revista Española de Enfermedades Digestivas; 102(4); 270-271","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400007&lang=pt" 
"S1130-01082010000400002-esp","Heartburn and other related symptoms are independent of body mass index in irritable bowel syndrome","Schmulson, M., Pulido, D., Escobar, C., Farfán-Labone, B., Gutiérrez-Reyes, G., López-Alvarenga, J. C.","Revista Española de Enfermedades Digestivas; 102(4); 229-233","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400002&lang=pt" 
"S1130-01082010000400008-esp","Hernia diafragmática de Morgagni-Larrey como causa de obstrucción intestinal en una paciente con síndrome de Marfan","Martínez-Lesquereux, L., Parada-González, P., Macías-García, F., Beiras-Torrado, A.","Revista Española de Enfermedades Digestivas; 102(4); 272-274","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400008&lang=pt" 
"S1130-01082010000400014-esp","Síndrome colestásico secundario a hepatotoxicidad por labetalol","Vicuña Arregui, M., Ruiz-Clavijo García, D., Zozaya Urmeneta, J. M., Bolado Concejo, F., Nantes Castillejo, O.","Revista Española de Enfermedades Digestivas; 102(4); 287-287","Revista Española de Enfermedades Digestivas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400014&lang=pt" 
"S1130-01082010000400016-esp","Schwannoma of the rectum: report of a case and review of the literature","Hsu, K. F., Lin, C. T., Wu, C. C., Hsiao, C. W., Lee, T. Y., Mai, C. M., Jin, J. S., Jao, S. W.","Revista Española de Enfermedades Digestivas; 102(4); 289-291","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400016&lang=pt" 
"S1130-01082010000400009-esp","Intraabdominal hemophilic pseudotumor: case report","García-Pérez, R., Torres-Salmerón, G., Sánchez-Bueno, F., García-López, A., Parrilla-Paricio, P.","Revista Española de Enfermedades Digestivas; 102(4); 275-280","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400009&lang=pt" 
"S1130-01082010000400011-esp","Pólipo fibroide inflamatorio gástrico","Ortiz-Moyano, C., Martínez-García, R. C., Sánchez-Muñoz, D., Romero-Gómez, M.","Revista Española de Enfermedades Digestivas; 102(4); 282-283","Revista Española de Enfermedades Digestivas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400011&lang=pt" 
"S1130-01082010000400005-esp","Sedation with propofol controlled by endoscopists during percutaneous endoscopic gastrostomy","García-Suárez, C., López-Rosés, L., Olivencia, P., Lancho, A., González-Ramírez, A., Santos, E., Carral, D., Castro, E., Ávila, S.","Revista Española de Enfermedades Digestivas; 102(4); 249-256","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400005&lang=pt" 
"S1130-01082010000400003-esp","Predictive baseline criteria of primary therapeutic failure in chronic hepatitis C genotype 1","Cuenca, F., Fernández, C., Devesa, M. J., López-Alonso, G., Mayol, J., Suárez, A., Ortega, L., Díaz-Rubio, M., Ladero, J. M.","Revista Española de Enfermedades Digestivas; 102(4); 234-238","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400003&lang=pt" 
"S1130-01082010000400004-esp","Management of colonic volvulus: Experience in 75 patients","Mulas, C., Bruna, M., García-Armengol, J., Roig, J. V.","Revista Española de Enfermedades Digestivas; 102(4); 239-248","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400004&lang=pt" 
"S1130-01082010000400001-esp","Gastro-esophageal reflux disease and irritable bowel syndrome: why are they associated?","Rey, E., García-Arredondo, M.","Revista Española de Enfermedades Digestivas; 102(4); 225-228","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400001&lang=pt" 
"S1676-24442010000200002-scl","Carcinoma mucinoso invasor da mama e seus diagnósticos diferenciais na biópsia percutânea com agulha grossa","Gobbi, Helenice","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); -","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200002&lang=pt" 
"S1130-01082010000400010-esp","Porfiria hepatocutánea o cutánea tarda","Boixeda de Miquel, D., Foruny Olcina, J. R.","Revista Española de Enfermedades Digestivas; 102(4); 281-281","Revista Española de Enfermedades Digestivas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400010&lang=pt" 
"S1676-24442010000200001-scl","Renoir: a dor passa, mas a beleza permanece","","Jornal Brasileiro de Patologia e Medicina Laboratorial; 46(2); -","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442010000200001&lang=pt" 
"S1130-01082010000400006-esp","Barrett´s esophagus: a review","Ciriza-de-los-Ríos, C.","Revista Española de Enfermedades Digestivas; 102(4); 257-269","Revista Española de Enfermedades Digestivas","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082010000400006&lang=pt" 
"S1413-82712010000100001-scl","Editorial","Rueda, Fabián Javier Marín","Psico-USF; 15(1); V-VI","Psico-USF","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712010000100001&lang=pt" 
"S1413-82712010000100009-scl","Avaliação e desenvolvimento da compreensão em leitura no ensino fundamental","Santos, Acácia Aparecida Angeli dos, Oliveira, Evelin Zago de","Psico-USF; 15(1); 81-91","Psico-USF","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712010000100009&lang=pt" 
"S1851-82652010000100001-arg","¿Qué historia de la salud y la enfermedad?","Armus, Diego","Salud colectiva; 6(1); 5-10","Salud colectiva","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652010000100001&lang=pt" 
"S1851-82652010000100002-arg","Por una epistemología de la Salud Colectiva: los conceptos sociológicos","Duarte Nunes, Everardo","Salud colectiva; 6(1); 11-19","Salud colectiva","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652010000100002&lang=pt" 
"S1851-82652010000100005-arg","La coparticipación provincial por salud en el Gran Buenos Aires: reflexiones en torno a la política local (2000-2005)","Chiara, Magdalena, Di Virgilio, Mercedes, Ariovich, Ana","Salud colectiva; 6(1); 47-64","Salud colectiva","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652010000100005&lang=pt" 
"S1851-82652010000100008-arg","Anticonceptivos en el Sur, Seguridad Nacional en el Norte","Necochea López, Raúl","Salud colectiva; 6(1); 103-111","Salud colectiva","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652010000100008&lang=pt" 
