"S0102-311X2013001000012-scl","O autor responde","Paim, Jairnilson Silva","Cadernos de Saúde Pública; 29(10); 1952-1953","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013001000012&lang=pt" 
"S0365-05962013000500732-scl","Comparative study of actinic keratosis treatment with 3% diclofenac sodium and 5% 5-fluorouracil","Segatto, Majorie Mergen, Dornelles, Sergio Ivan Torres, Silveira, Vera Bauer, Frantz, Gabriela de Oliveira","Anais Brasileiros de Dermatologia; 88(5); 732-738","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500732&lang=pt" 
"S0365-05962013000500748-scl","American cutaneous leishmaniasis: epidemiological profile of patients treated in Londrina from 1998 to 2009","Pontello Junior, Rubens, Gon, Airton dos Santos, Ogama, Alessandra","Anais Brasileiros de Dermatologia; 88(5); 748-753","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500748&lang=pt" 
"S0365-05962013000500817-scl","Dermoscopy examination of petechial lesions in a patient with Dermatitis Herpetiformis","Criado, Paulo Ricardo, Chiacchio, Nilton Gioia Di, Santos, Leopoldo Duailibe Nogueira","Anais Brasileiros de Dermatologia; 88(5); 817-819","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500817&lang=pt" 
"S0365-05962013000500828-scl","Case for diagnosis","Lencastre, Andre, Cabete, Joana, Apetato, Maria Margarida","Anais Brasileiros de Dermatologia; 88(5); 828-830","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500828&lang=pt" 
"S0365-05962013000500755-scl","Prognosis of patients with systemic lupus erythematosus and discoid lesions","Skare, Thelma Larocca, Stadler, Barbara, Weingraber, Emilio, De Paula, Diogo F.","Anais Brasileiros de Dermatologia; 88(5); 755-758","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500755&lang=pt" 
"S0365-05962013000500799-scl","Chronic graft-versus-host disease: clinical presentation of multiple lesions of lichenoid and atrophic pattern","Vasconcelos, Luiza, Vieira, Erica Cristina, Minicucci, Eliana Maria, Salvio, Ana Gabriela, Souza, Mair Pedro de, Marques, Mariangela Esther Alencar, Marques, Silvio Alencar","Anais Brasileiros de Dermatologia; 88(5); 799-802","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500799&lang=pt" 
"S0365-05962013000500850-scl","Fingertip and nasal tip thermal burn in crack cocaine user","Bernardes Filho, Fred, Silva, Ystannyslau Bernardes da, Martins, Luiz Gustavo, Sasso, Leticia Soares, Abreu, Marilda Aparecida Milanez Morgado de","Anais Brasileiros de Dermatologia; 88(5); 850-852","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500850&lang=pt" 
"S0365-05962013000500853-scl","Comments regarding the article: case for diagnosis: Abrikossoff Tumor: unusual location","Delfini Filho, Oswaldo","Anais Brasileiros de Dermatologia; 88(5); 853-853","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500853&lang=pt" 
"S0365-05962013000500803-scl","Pigmented eccrine poroma: report of an atypical case with the use of dermoscopy","Almeida, Fabiana Carvalho de, Cavalcanti, Silvana Maria de Morais, Medeiros, Angela Cristina Rapela, Teixeira, Marcia Almeida Galvao","Anais Brasileiros de Dermatologia; 88(5); 803-806","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500803&lang=pt" 
"S0365-05962013000500842-scl","Pyschodermatology: a trip through history","Franca, Katlein, Chacon, Anna, Ledon, Jennifer, Savas, Jessica, Nouri, Keyvan","Anais Brasileiros de Dermatologia; 88(5); 842-843","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500842&lang=pt" 
"S0365-05962013000500796-scl","Erosive pustular dermatosis of the scalp successfully treated with oral prednisone and topical tacrolimus","Zahdi, Mariana Ribas, Seidel, Gabriela Bestani, Soares, Vanessa Cristina, Freitas, Camila Fernanda Novak Pinheiro de, Mulinari-Brenner, Fabiane Andrade","Anais Brasileiros de Dermatologia; 88(5); 796-798","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500796&lang=pt" 
"S0365-05962013000500826-scl","Case for diagnosis","Cabral, Rita, Coutinho, Ines, Reis, Jose Pedro","Anais Brasileiros de Dermatologia; 88(5); 826-827","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500826&lang=pt" 
"S0365-05962013000500847-scl","The use of the Er:YAG 2940nm laser associated with amorolfine lacquer in the treatment of onychomycosis","Morais, Orlando Oliveira de, Costa, Izelda Maria Carvalho, Gomes, Ciro Martins, Shinzato, Dayane Higa, Ayres, Guilherme Marreta Cavalcanti, Cardoso, Rayane Marques","Anais Brasileiros de Dermatologia; 88(5); 847-849","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500847&lang=pt" 
"S0365-05962013000500719-scl","Cytokine detection for the diagnosis of chromium allergy","Martins, Luis Eduardo Agner Machado, Reis, Vitor Manoel Silva dos","Anais Brasileiros de Dermatologia; 88(5); 719-725","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500719&lang=pt" 
"S0102-09352013000500005-scl","Anemia mielotísica por osteopetrose em um cão: relato de caso","Mendes Neto, E.C., Gruchouskei, L., Viott, A.M., Nunes, A.C.B., Fukushima, F.B., Oyafuso, M.K.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1291-1296","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500005&lang=pt" 
"S0365-05962013000500787-scl","Understanding the type 1 reactional state for early diagnosis and treatment: a way to avoid disability in leprosy","Nery, Jose Augusto da Costa, Bernardes Filho, Fred, Quintanilha, Juliana, Machado, Alice Miranda, Oliveira, Soraya de Souza Chantre, Sales, Anna Maria","Anais Brasileiros de Dermatologia; 88(5); 787-792","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500787&lang=pt" 
"S0365-05962013000500739-scl","Comparative study of the prevalence of sepsis in patients admitted to dermatology and internal medicine wards","Almeida, Luiz Mauricio Costa, Diniz, Michelle dos Santos, Diniz, Lorena dos Santos, Machado-Pinto, Jackson, Silva, Francisco Chagas Lima","Anais Brasileiros de Dermatologia; 88(5); 739-747","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500739&lang=pt" 
"S0102-09352013000500004-scl","A case report of renal cell carcinoma in a dog","Paşca, A.-S., Lazăr, M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1286-1290","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500004&lang=pt" 
"S0102-09352013000500003-scl","Diffuse heterotopic hair in a canine uterus: case report","Malm, C., Serakides, R., Silva, J.F., Nascimento, E.F., Boeloni, J.N., Viana, F.A.B., Souza, E.M., Ocarino, N.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1281-1285","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500003&lang=pt" 
"S0102-09352013000500017-scl","Electrocardiographic study in the American Quarter Horse breed","Mantovani, M.M., Tsuruta, S.A., Muzzi, R.A.L., Machado, T., Pádua, M.F.S., Coimbra, C., Muzzi, L.A.L., Jacomini, J.O.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1389-1393","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500017&lang=pt" 
"S0102-09352013000500016-scl","Comparação dos índices de eficiência reprodutiva por diferentes métodos em rebanhos bovinos leiteiros","Pereira, P.A.C., Ferreira, A.M., Carvalho, L.B., Verneque, R.S., Henry, M., Leite, R.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1383-1388","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500016&lang=pt" 
"S0102-09352013000500022-scl","Associação fitoterápica no tratamento de feridas cutâneas induzidas em equinos","Ribeiro, G., Silva, M.A.G., Martins, C.B., Borges, V.P., Lacerda Neto, J.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1427-1433","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500022&lang=pt" 
"S0102-09352013000500023-scl","Fotoperíodo sobre parâmetros fisiológicos relacionados ao estresse em alevinos de tilápia-do-nilo","Veras, G.C., Murgas, L.D.S., Zangeronimo, M.G., Rosa, P.V., Leon, J.A.S., Salaro, A.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1434-1440","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500023&lang=pt" 
"S0102-09352013000500029-scl","Effects of sex and genotype on performance and yield characteristics of free range broiler chickens","Del Castilho, C.C., Santos, T.T, Rodrigues, C.A.F., Torres Filho, R.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1483-1490","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500029&lang=pt" 
"S0102-09352013000500033-scl","Seleção genômica ampla para curvas de crescimento","Silva, F.F., Rocha, G.S., Resende, M.D.V., Guimarães, S.E.F., Peternelli, L.A., Duarte, D.A.S., Azevedo, C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1519-1526","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500033&lang=pt" 
"S0102-09352013000500042-scl","Cyrtoneurina pararescita (Diptera: Muscidae) (Couri, 1995) como novo hospedeiro de Nasonia vitripennis (Walker) (Hymenoptera: Pteromalidae)","Marchiori, C.H., Borges, L.M.F., Ferreira, L.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1581-1583","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500042&lang=pt" 
"S0102-09352013000500041-scl","Leiomioma ovariano, tumor de células da granulosa e ovário policístico em cadela: uma rara associação","Boeloni, J.N., Silva, J.F., Nascimento, E.F., Serakides, R., Ocarino, N.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1577-1580","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500041&lang=pt" 
"S0102-09352013000500040-scl","Atividade folicular ovariana em avestruz (Struthio camelus) avaliada por ultrassonografia e sua relação com fotoperíodo e postura","Pezoa Poblete, P.C., Moustacas, V.S., Oliveira, C.H., Xavier, P.R., Lanna, L.L., Marques Júnior, A.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1573-1576","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500040&lang=pt" 
"S0102-09352013000500039-scl","Economic impact of Rhipicephalus (Boophilus) microplus: estimate of decreased milk production on a dairy farm","Rodrigues, D.S., Leite, R.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1570-1572","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500039&lang=pt" 
"S1413-35552013000500494-scl","The Brazilian version of the SRS-22r questionnaire for idiopathic scoliosis","Camarini, Paula M. F., Rosanova, Giselle C. L., Gabriel, Bruna S., Gianini, Priscila E. S., Oliveira, Anamaria S.","Brazilian Journal of Physical Therapy; 17(5); 494-505","Brazilian Journal of Physical Therapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552013000500494&lang=pt" 
"S1413-35552013000500427-scl","Evaluation of the neuromuscular compartments in the peroneus longus muscle through electrical stimulation and accelerometry","Mendez, Guillermo A., Gatica, Valeska F., Guzman, Eduardo E., Soto, Alex E.","Brazilian Journal of Physical Therapy; 17(5); 427-434","Brazilian Journal of Physical Therapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552013000500427&lang=pt" 
"S1413-35552013000500458-scl","Gross Motor Function Classification System Expanded &amp; Revised (GMFCS E &amp; R): reliability between therapists and parents in Brazil","Silva, Daniela B. R., Pfeifer, Luzia I., Funayama, Carolina A. R.","Brazilian Journal of Physical Therapy; 17(5); 458-463","Brazilian Journal of Physical Therapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552013000500458&lang=pt" 
"S1413-35552013000500419-scl","Heart Rate Variability at rest and after the 6-minute walk test (6MWT) in children with cystic fibrosis","Florencio, Rencio, Fregonezi, Guilherme, Brilhante, Silvia, Borghi-Silva, Audrey, Dias, Fernando, Resqueti, Vanessa","Brazilian Journal of Physical Therapy; 17(5); 419-426","Brazilian Journal of Physical Therapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552013000500419&lang=pt" 
"S1413-35552013000500487-scl","Strength of the respiratory and lower limb muscles and functional capacity in chronic stroke survivors with different physical activity levels","Polese, Janaine C., Pinheiro, Marina B., Faria, Christina D. C. M., Britto, Raquel R., Parreira, Veronica F., Teixeira-Salmela, Luci F.","Brazilian Journal of Physical Therapy; 17(5); 487-493","Brazilian Journal of Physical Therapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552013000500487&lang=pt" 
"S1413-35552013000500450-scl","Relationship between body balance, lung function, nutritional status and functional capacity in adults with cystic fibrosis","Penafortes, Jennifer T. S., Guimaraes, Fernando S., Moco, Vanessa J. Ribeiro, Almeida, Vivian P., Menezes, Sara L. S., Lopes, Agnaldo J.","Brazilian Journal of Physical Therapy; 17(5); 450-457","Brazilian Journal of Physical Therapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552013000500450&lang=pt" 
"S1413-35552013000500479-scl","The influence of stimulus phase duration on discomfort and electrically induced torque of quadriceps femoris","Liebano, Richard E., Rodrigues, Thais A., Murazawa, Martha T., Ward, Alex R.","Brazilian Journal of Physical Therapy; 17(5); 479-486","Brazilian Journal of Physical Therapy","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552013000500479&lang=pt" 
"S0021-75572013000500001-scl","Coinfecção viral respiratória e gravidade da doença clínica","Tran, Dat","Jornal de Pediatria; 89(5); 421-423","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000500001&lang=pt" 
"S0021-75572013000500002-scl","&quot;Menos é mais&quot;: diminuindo os dias de antibiótico na UTIN","Kaufman, David","Jornal de Pediatria; 89(5); 424-425","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000500002&lang=pt" 
"S0021-75572013000500004-scl","Impacto dos polimorfismos genéticos SLCO1B1 sobre a hiperbilirrubinemia neonatal: revisão sistemática com metanálise","Liu, Jiebo, Long, Jun, Zhang, Shaofang, Fang, Xiaoyan, Luo, Yuyuan","Jornal de Pediatria; 89(5); 434-443","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000500004&lang=pt" 
"S0021-75572013000500016-scl","Reclassificação da doença inflamatória intestinal com cápsula endoscópica em crianças","Joshi, Shruti Shree, Vyas, Arpita Kalla, Vyas, Dinesh, Kalla, Rahul","Jornal de Pediatria; 89(5); 514-515","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000500016&lang=pt" 
"S0021-75572013000500017-scl","Resposta à &quot;Reclassificação da doença inflamatória intestinal com cápsula endoscópica em crianças&quot;","Sant&#039;Anna, Ana","Jornal de Pediatria; 89(5); 515-515","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000500017&lang=pt" 
"S0102-09352013000500008-scl","Trânsito de suídeos em Minas Gerais, Brasil","Oliveira, C.S.F., Gonçalves, J.P.M., Utsch, J.B., Nicolino, R.R., Silva, M.X., Haddad, J.P.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1313-1320","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500008&lang=pt" 
"S0102-09352013000500019-scl","Correlação entre a contagem automática de células somáticas e a porcentagem de neutrófilos pela citometria de fluxo e pela técnica de citocentrifugação","Mira, C.S., Della Libera, A.M.M.P., Souza, F.N., Blagitz, M.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1403-1408","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500019&lang=pt" 
"S0102-09352013000500025-scl","Desempenho de vacas Girolando mantidas em pastejo de Tifton 85 irrigado ou sequeiro","Teixeira, A.M., Jayme, D.G., Sene, G.A., Fernandes, L.O., Barreto, A.C., Rodrigues Júnior, D.J., Coutinho, A.C., Glória, J.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1447-1453","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500025&lang=pt" 
"S0102-09352013000500026-scl","Viabilidade econômica do uso de fontes lipídicas na dieta de vacas em lactação","Murta, R.M., Veloso, C.M., Silva, F.F., Pires, A.J.V., Rocha Neto, A.L., Costa, L.T., Santana Júnior, H.A.D.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1454-1462","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500026&lang=pt" 
"S0102-09352013000500028-scl","Evaluation of chromium concentration in cattle feces using different acid digestion and spectrophotometric quantification techniques","Souza, N.K.P., Detmann, E., Pina, D.S., Valadares Filho, S.C., Sampaio, C.B., Queiroz, A.C., Veloso, C.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1472-1482","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500028&lang=pt" 
"S0365-05962013000500760-scl","Psoriasis: correlation between severity index (PASI) and systemic treatment","Silva, Maria Flavia Pereira da, Fortes, Maria Rita Parise, Miot, Luciane Donida Bartoli, Marques, Silvio Alencar","Anais Brasileiros de Dermatologia; 88(5); 760-763","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500760&lang=pt" 
"S0365-05962013000500700-scl","Paracoccidioidomycosis: epidemiological, clinical, diagnostic and treatment up-dating","Marques, Silvio Alencar","Anais Brasileiros de Dermatologia; 88(5); 700-711","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500700&lang=pt" 
"S0365-05962013000500775-scl","Cutaneous field cancerization: clinical, histopathological and therapeutic aspects","Torezan, Luis Antonio Ribeiro, Festa-Neto, Cyro","Anais Brasileiros de Dermatologia; 88(5); 775-786","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500775&lang=pt" 
"S0365-05962013000500726-scl","Differences in age and topographic distribution of the different histological subtypes of basal cell carcinoma, Taubaté (SP), Brazil","Ferreira, Flavia Regina, Pevide, Bruna da Costa, Rodrigues, Rafaela Fabri, Nascimento, Luiz Fernando Costa, Lira, Marcia Lanzoni de Alvarenga","Anais Brasileiros de Dermatologia; 88(5); 726-730","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500726&lang=pt" 
"S0365-05962013000500712-scl","Dermoscopic features of thin melanomas: a comparative study of melanoma in situ and invasive melanomas smaller than or equal to 1mm","Silva, Vanessa Priscilla Martins da, Ikino, Juliana Kida, Sens, Mariana Mazzochi, Nunes, Daniel Holthausen, Di Giunta, Gabriella","Anais Brasileiros de Dermatologia; 88(5); 712-717","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500712&lang=pt" 
"S0365-05962013000500764-scl","Update on therapy for superficial mycoses: review article part I","Dias, Maria Fernanda Reis Gavazzoni, Quaresma-Santos, Maria Victoria Pinto, Bernardes-Filho, Fred, Amorim, Adriana Gutstein da Fonseca, Schechtman, Regina Casz, Azulay, David Rubem","Anais Brasileiros de Dermatologia; 88(5); 764-774","Anais Brasileiros de Dermatologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962013000500764&lang=pt" 
"S0102-09352013000500001-scl","Ações de vigilância para influenza aviária desenvolvida no Brasil, no período de 2004 e 2007","Mota, M.A., Lima, F.S., Oliveira, P.F.N., Guimarães, M.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1265-1273","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500001&lang=pt" 
"S0102-09352013000500002-scl","Aspectos clínicos, cirúrgicos e epidemiológicos da luxação de patela em cães atendidos no Hospital Veterinário, no período de janeiro de 2000 a julho de 2010: estudo retrospectivo","Lara, J.S., Oliveira, H.P., Alves, E.G.L., Silva, R.F., Resende, C.M.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1274-1280","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500002&lang=pt" 
"S0102-09352013000500006-scl","Anestesia local por tumescência com lidocaína em cadelas submetidas a mastectomia","Abimussi, C.J.X., Ferreira, J.Z., Floriano, B.P., Paes, F., Perri, S.H.V., Oliva, V.N.L.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1297-1305","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500006&lang=pt" 
"S0102-09352013000500007-scl","Hematologic changes in propofol-anesthetized dogs with or without tramadol administration","Costa, P.F., Nunes, N., Belmonte, E.A., Moro, J.V., Lopes, P.C.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1306-1312","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500007&lang=pt" 
"S0102-09352013000500009-scl","Soroprevalência de pseudorraiva, peste suína clássica e brucelose em suínos do estado do Piauí","Braga, J.F.V., Teixeira, M.P.F., Franklin, F.L.A.A., Souza, J.A.T., Silva, S.M.M.S., Guedes, R.M.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1321-1328","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500009&lang=pt" 
"S0102-09352013000500010-scl","Morphometry and histomorphometry of the testis in crossbred pigs fed diets with different protein levels","Valença, R.M.B., Silva Junior, V.A., Araújo, L.P.C., Reis, J.C., Guerra, M.M.P., Soares, P.C., Costa, A.N.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1329-1338","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500010&lang=pt" 
"S0102-09352013000500011-scl","Proteinograma sérico, com ênfase em proteínas de fase aguda, de bovinos sadios e bovinos portadores de enfermidade aguda de ocorrência natural","Simplício, K.M.M.G., Sousa, F.C., Fagliari, J.J., Silva, P.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1339-1347","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500011&lang=pt" 
"S0102-09352013000500012-scl","Aspectos reprodutivos e produtivos de vacas da raça Holandesa com puerpério normal ou patológico","Martins, T.M., Santos, R.L., Paixão, T.A., Costa, É.A., Pires, A.C., Borges, Á.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1348-1356","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500012&lang=pt" 
"S0102-09352013000500013-scl","Desempenho e parâmetros sanguíneos de bezerros leiteiros que receberam sucedâneo lácteo ou silagem de colostro","Ferreira, L.S., Bittar, C.M.M., Silva, J.T., Soares, M.C., Oltramari, C.E., Nápoles, G.G.O., Paula, M.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1357-1366","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500013&lang=pt" 
"S0102-09352013000500014-scl","Vacinação com Escherichia coli J5 no pré-parto e ocorrência de mastite e produção de leite de vacas mestiças leiteiras","Maia, P.V., Molina, L.R., Facury Filho, E.J., Gonçalves, R.L., Moreira, L.P.V., Carvalho, A.Ú.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1367-1375","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500014&lang=pt" 
"S0102-09352013000500015-scl","Qualidade do corpo lúteo e do embrião de ovelhas Santa Inês superovuladas com FSH associado à rbST","Rocha do Nascimento, I.M., Sousa Júnior, A., Castelo Branco, M.A., Carvalho, Y.N.T., Mota, L.H.C.M., Ferreira, S.B., Souza, I.O.T, Moraes Júnior, F.J., Leal, T.M., Souza, J.A.T.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(5); 1376-1382","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000500015&lang=pt" 
