"S1517-45222010000300010-scl","Flexibilidade e crise do emprego industrial - sindicatos, regiões e novas ações empresariais","Ramalho, José Ricardo","Sociologias; 12(25); 252-284","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000300010&lang=pt" 
"S0034-75152010000400010-cub","Estudio de compatibilidad química del extracto seco de Rhizophora mangle L. y diferentes excipientes farmacéuticos por análisis térmico","Pérez Bueno, Tania, Martínez Álvarez, Luis, Soler Roger, Dulce María, Rodríguez Perdomo, Yanet","Revista Cubana de Farmacia; 44(4); 512-518","Revista Cubana de Farmacia","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152010000400010&lang=pt" 
"S0034-75152010000400011-cub","Inducción de la actividad de lacasa en Ganoderma sp. y actividad antioxidante de su biomasa","Arboleda Echavarría, Carolina, Mejia Gallón, Amanda Inés","Revista Cubana de Farmacia; 44(4); 519-532","Revista Cubana de Farmacia","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152010000400011&lang=pt" 
"S0034-75152010000400012-cub","Farmacocinética y farmacodinámica, implicación en un uso más racional de los antimicrobianos: implication in a more rationale use of antimicrobials","Noda Albelo, Amaury L., Vidal Tallet, Arturo","Revista Cubana de Farmacia; 44(4); 533-546","Revista Cubana de Farmacia","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152010000400012&lang=pt" 
"S0034-75152010000400013-cub","Las Buenas Prácticas en la Producción de Biológicos y los Sistemas de Gestión de la Calidad","Quintana Esquivel, Marisel Guadalupe, Apezteguía Rodríguez, Isabel","Revista Cubana de Farmacia; 44(4); 547-557","Revista Cubana de Farmacia","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152010000400013&lang=pt" 
"S0034-75152010000400014-cub","Joaquín Francisco Lastres y Juiz: el primer farmacéutico Rector de la Universidad de La Habana","Marchante Castellanos, Pilar, Merchán González, Francisco","Revista Cubana de Farmacia; 44(4); 558-569","Revista Cubana de Farmacia","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152010000400014&lang=pt" 
"S0034-75152010000400015-cub","Museo de la Farmacia Habanera y el adulto mayor: cita con el patrimonio farmacéutico y con temas de educación para la salud","Sedeño Argilagos, Caridad, Pavón Pérez, Jessy, González Escobar, Raimara, González Navarro, Lisset, González Espino, Basilio Gerardo","Revista Cubana de Farmacia; 44(4); 570-577","Revista Cubana de Farmacia","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152010000400015&lang=pt" 
"S0100-879X2010001200007-scl","The modified 2VO ischemia protocol causes cognitive impairment similar to that induced by the standard method, but with a better survival rate","Cechetti, F., Worm, P.V., Pereira, L.O., Siqueira, I.R., A. Netto, C.","Brazilian Journal of Medical and Biological Research; 43(12); 1178-1183","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200007&lang=pt" 
"S0100-879X2010001200001-scl","Reversible flow of cholesteryl ester between high-density lipoproteins and triacylglycerol-rich particles is modulated by the fatty acid composition and concentration of triacylglycerols","Cazita, P.M., Castilho, L.N., Carvalho, M.D.T., Sesso, A.C., Oliveira, H.C.F., Quintão, E.C.R.","Brazilian Journal of Medical and Biological Research; 43(12); 1135-1142","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200001&lang=pt" 
"S0100-879X2010001200014-scl","Intravenous regional block is similar to sympathetic ganglion block for pain management in patients with complex regional pain syndrome type I","Nascimento, M.S.A., Klamt, J.G., Prado, W.A.","Brazilian Journal of Medical and Biological Research; 43(12); 1239-1244","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200014&lang=pt" 
"S0210-48062010001000035-esp","Fístula recto-protato uretral","Vega Vega, A., O&#039;Callahan, W., Smith, T.","Actas Urológicas Españolas; 34(10); 930-930","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010001000035&lang=pt" 
"S0210-48062010001000003-esp","La comunicación de malas noticias en medicina","Peña, J.A., Solé-Balcells, F.X.","Actas Urológicas Españolas; 34(10); 832-834","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010001000003&lang=pt" 
"S1415-790X2010000400009-scl","Prevalence of patients with respiratory symptoms through active case finding and diagnosis of pulmonary tuberculosis among prisoners and related predictors in a jail in the city of Carapicuíba, Brazil","Vieira, Amadeu A., Ribeiro, Sandra A., Siqueira, Ana M. de, Galesi, Vera M. N., Santos, Laedi A. R. dos, Golub, Jonathan E.","Revista Brasileira de Epidemiologia; 13(4); 641-650","Revista Brasileira de Epidemiologia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2010000400009&lang=pt" 
"S0080-62342010000400036-scl","Prazer e sofrimento no trabalho da equipe de enfermagem: reflexão à luz da psicodinâmica Dejouriana","Martins, Júlia Trevisan, Robazzi, Maria Lúcia do Carmo Cruz, Bobroff, Maria Cristina Cescatto","Revista da Escola de Enfermagem da USP; 44(4); 1107-1111","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400036&lang=pt" 
"S1516-80342010000400003-scl","Qualidade de vida em voz: o impacto de uma disfonia de acordo com gênero, idade e uso vocal profissional","Putnoki, Daniele de Souza, Hara, Fabiana, Oliveira, Gisele, Behlau, Mara","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 485-490","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400003&lang=pt" 
"S1516-80342010000400004-scl","Análise de características vocais e de aspectos psicológicos em indivíduos com transtorno obsessivo-compulsivo","Cassol, Mauriceia, Reppold, Caroline Tozzi, Ferrão, Ygor, Gurgel, Léia Gonçalves, Almada, Cecília Pereira","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 491-496","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400004&lang=pt" 
"S1516-80342010000400005-scl","Avaliação vocal e cervicoescapular em militares instrumentistas de sopro","Silvério, Kelly Cristina Alves, Pereira, Eliane Cristina, Menoncin, Laiza Maia, Dias, Cláudio Antonio Sorondo, Santos Junior, Celso Luis Gonçalves dos, Schwartzman, Paulo Prieto Y","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 497-504","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400005&lang=pt" 
"S1516-80342010000400006-scl","Riscos ocupacionais na legislação trabalhista brasileira: destaque para aqueles relativos à saúde e à voz do professor","Servilha, Emilse Aparecida Merlin, Leal, Rayana de Oliveira França, Hidaka, Mariene Terumi Umeoka","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 505-513","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400006&lang=pt" 
"S1516-80342010000400007-scl","Efeitos auditivos em operadores de empilhadeira","Lacerda, Adriana, Garofani, Vanessa Gregorczyk, Ribeiro, Leila, Marques, Jair Mendes","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 514-519","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400007&lang=pt" 
"S1516-80342010000400008-scl","O impacto da tontura na qualidade de vida de indivíduos com migrânea","Fortes, Richelle Corrêa Sá, Vicente, Joice Souza, Lanzetta, Bianca Pinheiro","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 520-525","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400008&lang=pt" 
"S1516-80342010000400009-scl","Efeito da aclimatização em novos usuários de próteses auditivas lineares e não lineares","Petry, Tiago, Santos, Sinéia Neujahr dos, Costa, Maristela Julio","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 526-532","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400009&lang=pt" 
"S1516-80342010000400010-scl","Resolução temporal auditiva em idosos","Liporaci, Flávia Duarte, Frota, Silvana Maria Monte Coelho","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 533-539","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400010&lang=pt" 
"S1516-80342010000400012-scl","Escala de leitura: proposta de avaliação das competências leitoras","Kida, Adriana de Souza Batista, Chiari, Brasília Maria, Ávila, Clara Regina Brandão de","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 546-553","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400012&lang=pt" 
"S1516-80342010000400013-scl","Desvio fonológico: aspectos sobre produção, percepção e escrita","Mezzomo, Carolina Lisbôa, Mota, Helena Bolli, Dias, Roberta Freitas","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 554-560","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400013&lang=pt" 
"S1516-80342010000400014-scl","Confiabilidade das transcrições fonológicas de crianças com alteração específica de linguagem","Befi-Lopes, Debora Maria, Paula, Erica Macêdo de, Toba, Joyce Raquel, Monteiro, Telma Iacovino","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 561-565","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400014&lang=pt" 
"S1516-80342010000400015-scl","Estado nutricional e desenvolvimento da linguagem em crianças de uma creche pública","Santos, Juliana Nunes, Lemos, Stela Maris Aguiar, Lamounier, Joel Alves","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 566-571","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400015&lang=pt" 
"S1516-80342010000400016-scl","Seguimento ambulatorial de um grupo de prematuros e a prevalência do aleitamento na alta hospitalar e ao sexto mês de vida: contribuições da fonoaudiologia","Czechowski, Aliana Eduarda, Fujinaga, Cristina Ide","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 572-577","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400016&lang=pt" 
"S1516-80342010000400017-scl","A prevalência do uso de sonda nasogástrica em bebês portadores de fissura de lábio e/ou palato","Ninno, Camila Queiroz de Moraes Silveira Di, Vieira, Fernanda Cristina de Faria, Lemos, Angélica Maria Moreira, Silva, Luana Farnezi, Rocha, Christiane Marize Garcia, Norton, Rocksane de Carvalho, Machado, Cíntia Santos Silva, Britto, Denise Brandão de Oliveira e","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 578-583","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400017&lang=pt" 
"S1516-80342010000400018-scl","Características da fonetografia em mulheres com equilíbrio dentofacial","Santos, Cibele Carmello, Mituuti, Cláudia Tiemi, Berretin-Felix, Giédre, Teles, Lídia Cristina da Silva","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 584-588","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400018&lang=pt" 
"S1516-80342010000400023-scl","Peak nasal inspiratory flow: uma possível ferramenta para a motricidade orofacial?","Motta, Andréa Rodrigues, Bommarito, Silvana, Chiari, Brasília Maria","Revista da Sociedade Brasileira de Fonoaudiologia; 15(4); 609-614","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000400023&lang=pt" 
"S0037-86822010000600014-scl","Aspectos micológicos e suscetibilidade in vitro de leveduras do gênero Candida em pacientes HIV-positivos provenientes do Estado de Mato Grosso","Favalessa, Olivia Cometti, Martins, Marilena dos Anjos, Hahn, Rosane Christine","Revista da Sociedade Brasileira de Medicina Tropical; 43(6); 673-677","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000600014&lang=pt" 
"S0037-86822010000600016-scl","Contaminação bacteriana em concentrados plaquetários: identificação, perfil de sensibilidade aos antimicrobianos e sepse associada à transfusão","Martini, Rosiéli, Kempfer, Cláudia Barbisan, Rodrigues, Mônica de Abreu, Kuhn, Fábio Teixeira, Rigatti, Fabiane, Ratzlaff, Viviane, Segala, Zanoni, Hörner, Rosmari","Revista da Sociedade Brasileira de Medicina Tropical; 43(6); 682-685","Revista da Sociedade Brasileira de Medicina Tropical","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000600016&lang=pt" 
"S1806-83242010000400008-scl","Relationship among malocclusion, number of occlusal pairs and mastication","Rios-Vera, Vanesa, Sánchez-Ayala, Alfonso, Senna, Plínio Mendes, Watanabe-Kanno, Gustavo, Cury, Altair Antoninha Del Bel, Garcia, Renata Cunha Matheus Rodrigues","Brazilian Oral Research; 24(4); 419-424","Brazilian Oral Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242010000400008&lang=pt" 
"S1806-83242010000400009-scl","Association between overbite and craniofacial growth pattern","Claro, Cristiane Aparecida de Assis, Abrão, Jorge, Reis, Silvia Augusta Braga","Brazilian Oral Research; 24(4); 425-432","Brazilian Oral Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242010000400009&lang=pt" 
"S1806-83242010000400004-scl","Accuracy of three electronic apex locators in the presence of different irrigating solutions","Carvalho, Ana Laura Pion, Moura-Netto, Cacio, Moura, Abilio Albuquerque Maranhão de, Marques, Márcia Martins, Davidowicz, Harry","Brazilian Oral Research; 24(4); 394-398","Brazilian Oral Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242010000400004&lang=pt" 
"S1806-83242010000400016-scl","Assessment of simulated mandibular condyle bone lesions by cone beam computed tomography","Marques, Alexandre Perez, Perrella, Andréia, Arita, Emiko Saito, Pereira, Marlene Fenyo Soeiro de Matos, Cavalcanti, Marcelo de Gusmão Paraíso","Brazilian Oral Research; 24(4); 467-474","Brazilian Oral Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242010000400016&lang=pt" 
"S1806-83242010000400012-scl","Comparison of different methods involved in the planning of clinical crown lengthening surgery","Zanatta, Fabricio Batistin, Giacomelli, Bruno Rodrigues, Dotto, Patricia Pasquali, Fontanella, Vânia Regina Camargo, Rosing, Cassiano Kuchenbecker","Brazilian Oral Research; 24(4); 443-448","Brazilian Oral Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242010000400012&lang=pt" 
"S1806-83242010000400007-scl","Susceptibility of planktonic cultures of Streptococcus mutans to photodynamic therapy with a light-emitting diode","Costa, Anna Carolina Borges Pereira a, Chibebe Junior, José, Pereira, Cristiane Aparecida, Machado, Ana Karina da Silva, Beltrame Junior, Milton, Junqueira, Juliana Campos, Jorge, Antonio Olavo Cardoso","Brazilian Oral Research; 24(4); 413-418","Brazilian Oral Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242010000400007&lang=pt" 
"S0103-50532010001200010-scl","Surface modification of alumina nanoparticles with silane coupling agents","Prado, Luis A. S. A., Sriyai, Montira, Ghislandi, Marcos, Barros-Timmons, Ana, Schulte, Karl","Journal of the Brazilian Chemical Society; 21(12); 2238-2245","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200010&lang=pt" 
"S0103-50532010001200005-scl","Ultrafast dynamics of solvation: the story so far","Nome, René A.","Journal of the Brazilian Chemical Society; 21(12); 2189-2204","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200005&lang=pt" 
"S0042-96862010001200006-spa","Now it&#039;s free, how to pay for it? Sierra Leone&#039;s dilemma","","Bulletin of the World Health Organization; 88(12); 883-884","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200006&lang=pt" 
"S0042-96862010001200004-spa","Vaccine innovation done differently","Widdus, Roy","Bulletin of the World Health Organization; 88(12); 880-880","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200004&lang=pt" 
"S0042-96862010001200005-spa","Mother or nothing: the agony of infertility","","Bulletin of the World Health Organization; 88(12); 881-882","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200005&lang=pt" 
"S0042-96862010001200003-spa","New disability weights for the global burden of disease","Salomon, Joshua A","Bulletin of the World Health Organization; 88(12); 879-879","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200003&lang=pt" 
"S0042-96862010001200002-spa","Containing antimicrobial resistance: a renewed effort","Weerasuriya, Krisantha, Stelling, John, O&#039;Brien, Thomas F","Bulletin of the World Health Organization; 88(12); 878-878","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200002&lang=pt" 
"S0042-96862010001200001-spa","In this month&#039;s bulletin","","Bulletin of the World Health Organization; 88(12); 877-877","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200001&lang=pt" 
"S0042-96862010001200008-spa","Recent news from WHO","","Bulletin of the World Health Organization; 88(12); 886-886","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200008&lang=pt" 
"S0042-96862010001200007-spa","Maasai couples seek safer solutions to infertility","","Bulletin of the World Health Organization; 88(12); 885-886","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200007&lang=pt" 
"S0042-96862010001200010-spa","Paediatric surgery and anaesthesia in south-western Uganda: a cross-sectional survey","Walker, Isabeau A, Obua, Apunyo D, Mouton, Falan, Ttendo, Steven, Wilson, Iain H","Bulletin of the World Health Organization; 88(12); 897-906","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200010&lang=pt" 
"S0042-96862010001200012-spa","Acupuncture-related adverse events: a systematic review of the Chinese literature","Zhang, Junhua, Shang, Hongcai, Gao, Xiumei, Ernst, Edzard","Bulletin of the World Health Organization; 88(12); 915-921","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200012&lang=pt" 
"S0042-96862010001200015-spa","Engaging hospitals to meet tuberculosis control targets in China: using the Internet as a tool to put policy into practice","Wang, Lixia, Liu, Xiaoqiu, Huang, Fei, Hennig, Cornelia, Uplekar, Mukund, Jiang, Shiwen","Bulletin of the World Health Organization; 88(12); 937-942","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200015&lang=pt" 
"S0042-96862010001200019-spa","Traditional medicine: a global perspective","Marcus, Donald M","Bulletin of the World Health Organization; 88(12); 953-953","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200019&lang=pt" 
"S0042-96862010001200017-spa","Time for new recommendations on cotrimoxazole prophylaxis for HIV-exposed infants in developing countries?","Coutsoudis, Anna, Coovadia, Hoosen M, Kindra, Gurpreet","Bulletin of the World Health Organization; 88(12); 949-950","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200017&lang=pt" 
"S0042-96862010001200018-spa","Universal antiretroviral treatment: the challenge of human resources","Bärnighausen, Till, Bloom, David E, Humair, Salal","Bulletin of the World Health Organization; 88(12); 951-952","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200018&lang=pt" 
"S0042-96862010001200020-spa","","Bishai, David, Bonnenfant, Yung-Ting, Darwish, Manal, Adam, Taghreed, Bathija, Heli, Johansen, Elise, Huntington, Dale","Bulletin of the World Health Organization; 88(12); 956-956","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010001200020&lang=pt" 
"S1415-790X2010000400009-spa","Prevalence of patients with respiratory symptoms through active case finding and diagnosis of pulmonary tuberculosis among prisoners and related predictors in a jail in the city of Carapicuíba, Brazil","Vieira, Amadeu A., Ribeiro, Sandra A., Siqueira, Ana M. de, Galesi, Vera M. N., Santos, Laedi A. R. dos, Golub, Jonathan E.","Revista Brasileira de Epidemiologia; 13(4); 641-650","Revista Brasileira de Epidemiologia","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2010000400009&lang=pt" 
"S0100-879X2010001200013-scl","The efficacy of YKL-40 and CA125 as biomarkers for epithelial ovarian cancer","Zou, L., He, X., Zhang, J.W.","Brazilian Journal of Medical and Biological Research; 43(12); 1232-1238","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200013&lang=pt" 
"S0100-879X2010001200006-scl","Increased levels of glutamate in the central nervous system are associated with behavioral symptoms in experimental malaria","Miranda, A.S., Vieira, L.B., Lacerda-Queiroz, N., Souza, A.H., Rodrigues, D.H., Vilela, M.C., Gomez, M.V., Machado, F.S., Rachid, M.A., Teixeira, A.L.","Brazilian Journal of Medical and Biological Research; 43(12); 1173-1177","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200006&lang=pt" 
"S0100-879X2010001200009-scl","Antipyretic and antioxidant activities of 5-trifluoromethyl-4,5-dihydro-1H-pyrazoles in rats","Pasin, J.S.M., Ferreira, A.P.O., Saraiva, A.L.L., Ratzlaff, V., Andrighetto, R., Machado, P., Marchesan, S., Zanette, R.A., Bonacorso, H.G., Zanatta, N., Martins, M.A.P., Ferreira, J., Mello, C.F.","Brazilian Journal of Medical and Biological Research; 43(12); 1193-1202","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200009&lang=pt" 
"S0100-879X2010001200005-scl","Clinical and immunological features of patients with atopy and concomitant HTLV-1 infection","Gaspar-Sobrinho, F.P., Souza-Machado, A., Santos, S.B., Orge, G., Lessa, H.A., Cruz, A.A., Carvalho, E.M.","Brazilian Journal of Medical and Biological Research; 43(12); 1167-1172","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200005&lang=pt" 
"S0100-879X2010001200004-scl","A clinical gamma camera-based pinhole collimated system for high resolution small animal SPECT imaging","Mejia, J., Galvis-Alonso, O.Y., Castro, A.A.de, Braga, J., Leite, J.P., Simões, M.V.","Brazilian Journal of Medical and Biological Research; 43(12); 1160-1166","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200004&lang=pt" 
"S0100-879X2010001200003-scl","Rabbit model of uncontrolled hemorrhagic shock and hypotensive resuscitation","Rezende-Neto, J.B., Rizoli, S.B., Andrade, M.V., Lisboa, T.A., Cunha-Melo, J.R.","Brazilian Journal of Medical and Biological Research; 43(12); 1153-1159","Brazilian Journal of Medical and Biological Research","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2010001200003&lang=pt" 
"S0080-62342010000400003-scl","The demands of family caregivers of elderly individuals with dementia","Gratao, Aline Cristina Martins, Vale, Francisco de Assis C. do, Roriz-Cruz, Matheus, Haas, Vanderlei José, Lange, Celmira, Talmelli, Luana Flávia da Silva, Rodrigues, Rosalina Aparecida Partezani","Revista da Escola de Enfermagem da USP; 44(4); 873-880","Revista da Escola de Enfermagem da USP","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400003&lang=pt" 
"S0080-62342010000400004-scl","Fatores de risco para diabetes mellitus tipo 2 entre adolescentes","Vasconcelos, Hérica Cristina Alves de, Araújo, Márcio Flávio Moura de, Damasceno, Marta Maria Coelho, Almeida, Paulo César de, Freitas, Roberto Wagner Júnior Freire de","Revista da Escola de Enfermagem da USP; 44(4); 881-887","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400004&lang=pt" 
"S0080-62342010000400005-scl","Sexuality in the puerperium: the experience of a group of women","Salim, Natália Rejane, Gualda, Dulce Maria Rosa","Revista da Escola de Enfermagem da USP; 44(4); 888-895","Revista da Escola de Enfermagem da USP","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400005&lang=pt" 
"S0080-62342010000400006-scl","O cuidado de enfermagem para com o ser portador de pé diabético: um enfoque fenomenológico","Moreira, Ricardo Castanho, Sales, Catarina Aparecida","Revista da Escola de Enfermagem da USP; 44(4); 896-903","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400006&lang=pt" 
"S0080-62342010000400007-scl","Abandono do tratamento de tuberculose e relações de vínculo com a equipe de saúde da família","Souza, Káren Mendes Jorge de, Sá, Lenilde Duarte de, Palha, Pedro Fredemir, Nogueira, Jordana de Almeida, Villa, Tereza Cristina Scatena, Figueiredo, Danielle Alves","Revista da Escola de Enfermagem da USP; 44(4); 904-910","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400007&lang=pt" 
"S0080-62342010000400010-scl","Avaliação de programa de ensino-aprendizagem sobre metabolismo de cálcio e fósforo para pacientes em hemodiálise","Araujo, Lílian Peres Righetto de, Figueiredo, Ana Elizabeth Prado Lima, d&#039;Avila, Domingos Otavio Lorenzoni","Revista da Escola de Enfermagem da USP; 44(4); 928-932","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400010&lang=pt" 
"S0080-62342010000400011-scl","Nível de independência funcional e déficit cognitivo em idosos com doença de Alzheimer","Talmelli, Luana Flávia da Silva, Gratão, Aline Cristina Martins, Kusumota, Luciana, Rodrigues, Rosalina Aparecida Partezani","Revista da Escola de Enfermagem da USP; 44(4); 933-939","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400011&lang=pt" 
