"S1134-928X2010000200005-esp","Los cambios estructurales y competenciales hacen posible la visibilidad de la invisible función de la Enfermería en el sistema sanitario","Quintanilla Martínez, Manuel, Fernández Cano, María Isabel","Gerokomos; 21(2); 70-72","Gerokomos","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2010000200005&lang=pt" 
"S0103-51502010000200009-scl","Treinamento de marcha, cardiorrespiratório e muscular após acidente vascular encefálico: estratégias, dosagens e desfechos","Ovando, Angélica Cristiane, Michaelsen, Stella Maris, Dias, Jonathan Ache, Herber, Vanessa","Fisioterapia em Movimento; 23(2); 253-269","Fisioterapia em Movimento","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502010000200009&lang=pt" 
"S0120-24482010000200003-col","Experiencia en acromegalia en el Hospital de San José Reporte de serie de casos 1990-2007","Tovar, Henry, Rojas, William","Acta Medica Colombiana; 35(2); 48-52","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200003&lang=pt" 
"S0120-24482010000200002-col","Diabetes mellitus, factor de riesgo de severidad de enfermedad isquémica crítica aterosclerótica y de viabilidad de miembros inferiores: a risk factor for severity of critical atherosclerotic ischemic disease and for lower limb viability","Martínez, Octavio, Castrillón, Víctor Alfonso","Acta Medica Colombiana; 35(2); 40-47","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200002&lang=pt" 
"S0120-24482010000200001-col","El Toque de Midas","Matijasevic, Eugenio","Acta Medica Colombiana; 35(2); 37-39","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200001&lang=pt" 
"S0120-24482010000200007-col","Necrosis tubular aguda por hipercalcemia secundaria a intoxicación por vitamina D","Etayo, Edwin Harvey, Restrepo, César A","Acta Medica Colombiana; 35(2); 100-103","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200007&lang=pt" 
"S0120-24482010000200006-col","Hipocalcemia por dependencia tipo I de vitamina D en un paciente con nefrolitiasis por ácido úrico","César A, Restrepo, Benjumea, Angela María","Acta Medica Colombiana; 35(2); 96-99","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200006&lang=pt" 
"S0120-24482010000200005-col","Papel del estrés oxidativo y nitrosativo en la hipertrofia cardiaca y remodelación ventricular","Giraldo, Alejandro","Acta Medica Colombiana; 35(2); 82-95","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200005&lang=pt" 
"S0120-24482010000200004-col","Cáncer de pulmón de célula no pequeña metastásico Tratamiento actual basado en la evidencia* (ONCOLGroup)","Castro, Carlos, Cardona, Andrés Felipe, Revéiz, Ludovic, Serrano, Silvia Juliana, Carranza, Hernán, Vargas, Carlos Alberto, Reguart, Noemí, Campo, Felipe, Ospina, Édgar Guillermo, Sánchez, Oswaldo, Torres, Diana, Otero, Jorge Miguel","Acta Medica Colombiana; 35(2); 53-81","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200004&lang=pt" 
"S0120-24482010000200009-col","Signo del halo reverso","Carrillo, Jorge Alberto, Ojeda, Paulina, Pardo, Juan Mauricio","Acta Medica Colombiana; 35(2); 105-105","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200009&lang=pt" 
"S0120-24482010000200008-col","Lapsus Medicus: to &quot;Epaminize","Pinzón, Alfredo","Acta Medica Colombiana; 35(2); 104-104","Acta Medica Colombiana","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482010000200008&lang=pt" 
"S1870-35422010000100006-mex","Experimentos numéricos en el aula sobre fenómenos difusivos: difusión anómala en sistemas físicos y biológicos","Rojas, J.F., Morales, M.A.","Revista mexicana de física E; 56(1); 41-50","Revista mexicana de física E","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-35422010000100006&lang=pt" 
"S1870-35422010000100009-mex","Critical strings and analyticity of the ζ function analyticity","Martínez-y-Romero, R.P., Rangel Orduña, Macbeth Baruch","Revista mexicana de física E; 56(1); 75-82","Revista mexicana de física E","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-35422010000100009&lang=pt" 
"S1984-29612010000200008-scl","Soroprevalência de anticorpos anti-Ehrlichia canis em cães de Cuiabá, Mato Grosso","Silva, José Nivaldo da, Almeida, Arleana do Bom Parto Ferreira de, Boa Sorte, Eveline da Cruz, Freitas, Agrádia Gonçalves de, Santos, Luana Gabriela Ferreira do, Aguiar, Daniel Moura, Sousa, Valéria Régia Franco","Revista Brasileira de Parasitologia Veterinária; 19(2); 108-111","Revista Brasileira de Parasitologia Veterinária","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612010000200008&lang=pt" 
"S0034-75232010000200005-cub","Sarcoidosis una granulomatosis sistémica de etiología no definida: a non-defined systemic granulomatosis","Fiterre Lancís, Irene, Herrer Quintana, Yolanda, Martínez Fernández, Liodelvio, Mir Narbona, Ioana, Redondo Concepción, Marianela, Escofet Noa, Marieta","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200005&lang=pt" 
"S0034-75232010000200006-cub","Síndrome de Sjögren","Martínez Larrarte, José Pedro, Reyes Pineda, Yusimí","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200006&lang=pt" 
"S0034-75232010000200007-cub","Neumoperitoneo espontáneo no quirúrgico","de la Torre Silva, Caridad, Oliva Venereo, Dinorah, Ochoa Cabrera, Félix, Viñas Martinez, Arturo Luis, García López, Maibel","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200007&lang=pt" 
"S0034-75232010000200008-cub","Nódulo de la hermana María José&quot; en tumor de ovario gigante","León Álvarez, Jorge Luis, Roselló Silva, Nelson, Ochoa Montes, Luis Alberto, Llorens Núñez, Martha, Rigal Lobaina, Mailen, Chacón Medina, Ada Iris","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200008&lang=pt" 
"S0034-75232010000200009-cub","Pseudoaneurisma ventricular izquierdo posterior a infarto reciente del miocardio","Valiente Mustelier, Juan, Cabrera Rego, Julio Oscar, García Fernández, Raymid","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200009&lang=pt" 
"S0034-75232010000200010-cub","Tumor del corpúsculo carotídeo","Otero Reyes, Manuel, García Lizame, María L, Musenden, Osvaldo Eliseo, Peguero Brínguez, Yanela, Díaz Hernández, Orestes","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200010&lang=pt" 
"S0034-75232010000200012-cub","CONVOCATORIA","","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200012&lang=pt" 
"S0034-75232010000200002-cub","Interferón alfa 2b recombinante más ribavirina en el tratamiento de la hepatitis crónica C","Sánchez Rodríguez, Yoan Antonio, Arús Soler, Enrique, Grá Oramas, Bienvenido, López Saura, Pedro, Nodarse Cuní, Hugo","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200002&lang=pt" 
"S0034-75232010000200003-cub","Aterosclerosis coronaria subclínica detectada por tomografía axial multicorte y su asociación con la hiperglucemia","Buchaca Faxas, Emilio F, Bencomo Rodríguez, Llimia, Bermúdez Rojas, Sergio, Hierro García, Daniel, Mora Díaz, Isabel, Rodríguez Amador, Lays, Fernández Valdés, Francisco","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200003&lang=pt" 
"S0034-75232010000200004-cub","Diagnósticos clínicos al ingreso y al egreso de pacientes hospitalizados en Medicina Interna, Geriatría e Infecciosos","Espinosa Brito, Alfredo D, Figueiras Ramos, Benigno, Rivero Berovides, Juan D, del Sol Padrón, Luis G, Santos Peña, Moisés A, Rocha Quintana, Maikel","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200004&lang=pt" 
"S0034-75232010000200001-cub","Tolerancia del tratamiento con interferón estándar y ribavirina en pacientes cirróticos por virus de la hepatitis C","Dorta Guridi, Zaily, Castellanos Fernández, Marlen, Nodarse Cuní, Hugo, Arús Soler, Enrique, Pérez Triana, Frank, González Fabián, Licet","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200001&lang=pt" 
"S0034-75232010000200011-cub","Endocarditis fúngica sobre catéter","Viles Bertran, Dolors, Pueo Crespo, Eva, Bergua Martínez, Clara","Revista Cubana de Medicina; 49(2); -","Revista Cubana de Medicina","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232010000200011&lang=pt" 
"S0101-47142010000100006-scl","Encantamento do rosto: poses e retratos de cinema","Maciel, Ana Carolina de Moura Delfim","Anais do Museu Paulista: História e Cultura Material; 18(1); 179-205","Anais do Museu Paulista: História e Cultura Material","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-47142010000100006&lang=pt" 
"S1413-86702010000300004-scl","Towards the complete eradication of mother-to-child HIV/HBV coinfection at Saint Camille Medical Centre in Burkina Faso, Africa","Ilboudo, Denise, Simpore, Jacques, Ouermi, Djeneba, Bisseye, Cyrille, Sagna, Tani, Odolini, Silvia, Buelli, Fabio, Pietra, Virginio, Pignatelli, Salvatore, Gnoula, Charlemagne, Nikiema, Jean-Baptiste, Musumeci, Salvatore","Brazilian Journal of Infectious Diseases; 14(3); 219-224","Brazilian Journal of Infectious Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702010000300004&lang=pt" 
"S1413-86702010000300009-scl","Evaluation of procalcitonin and neopterin level in serum of patients with acute bacterial infection","Pourakbari, Babak, Mamishi, Setareh, Zafari, Javid, Khairkhah, Hanieh, Ashtiani, Mohammad H, Abedini, Masomeh, Afsharpaiman, Shahla, Rad, Soroush Seifi","Brazilian Journal of Infectious Diseases; 14(3); 252-255","Brazilian Journal of Infectious Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702010000300009&lang=pt" 
"S0104-59702010010600001-scl","A cerebralização da fadiga: uma análise da hipótese cerebral no caso da síndrome da fadiga crônica","Zorzanelli, Rafaela","História, Ciências, Saúde-Manguinhos; 17(2); -","História, Ciências, Saúde-Manguinhos","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010010600001&lang=pt" 
"S1413-35552010010600001-scl","Efeito da adição da corrente elétrica de alta voltagem ao tratamento convencional do entorse de tornozelo numa etapa aguda","Sandoval, Maria Cristina","Brazilian Journal of Physical Therapy; 14(3); -","Brazilian Journal of Physical Therapy","Português, Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552010010600001&lang=pt" 
"S1984-29612010000200014-scl","Animal cysticercosis in indigenous Brazilian villages","Aragão, Samuel Carvalho de, Biondi, Germano Francisco, Lima, Luis Gustavo Ferraz, Nunes, Cáris Maroni","Revista Brasileira de Parasitologia Veterinária; 19(2); 132-134","Revista Brasileira de Parasitologia Veterinária","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612010000200014&lang=pt" 
"S0124-59962010000100005-col","LA CRISIS ACTUAL Y LA CULPABILIDAD DE LA TEORÍA MACROECONÓMICA","Ormerod, Paul","Revista de Economía Institucional; 12(22); 111-128","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100005&lang=pt" 
"S0124-59962010000100004-col","LA PREGUNTA DE LOS 100 MIL MILLONES","Haldane, Andrew G.","Revista de Economía Institucional; 12(22); 83-110","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100004&lang=pt" 
"S0124-59962010000100007-col","ECONOMÍA POLÍTICA DE LA REFORMA DEL SISTEMA COLOMBIANO DE PENSIONES","Moreno R., Álvaro Martín, Ortiz, Fabio","Revista de Economía Institucional; 12(22); 167-192","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100007&lang=pt" 
"S0124-59962010000100003-col","REPENSAR LA POLÍTICA MACROECONÓMICA","Blanchard, Olivier, Dell’Ariccia, Giovanni, Mauro, Paolo","Revista de Economía Institucional; 12(22); 61-82","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100003&lang=pt" 
"S0124-59962010000100002-col","LA CRISIS","Greenspan, Alan","Revista de Economía Institucional; 12(22); 15-60","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100002&lang=pt" 
"S0124-59962010000100001-col","","","Revista de Economía Institucional; 12(22); 05-12","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100001&lang=pt" 
"S1794-61902010000100001-col","DETERMINATION OF EFFECTIVE ELASTIC THICKNESS OF THE COLOMBIAN ANDES USING SATELLITE-DERIVED GRAVITY DATA","Galán, Remy A., Casallas, Iván F","Earth Sciences Research Journal; 14(1); 7-16","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100001&lang=pt" 
"S1794-61902010000100002-col","PETROGRAPHY AND APPLICATION OF THE RIETVELD METHOD TO THE QUANTITATIVE ANALYSIS OF PHASES OF NATURAL CLINKER GENERATED BY COAL SPONTANEOUS COMBUSTION","Henao M., José Antonio, Carreño P., Angélica María, Quintero D., John Alexander, Candela H., Sol Angel, Ríos R., Carlos Alberto, Ramos G., Miguel A., Pinilla A., Jesús Andelfo","Earth Sciences Research Journal; 14(1); 17-30","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100002&lang=pt" 
"S1794-61902010000100003-col","ENSO MODULATIONS ON STREAMFLOW CHARACTERISTICS","Marti, Ali Ihsan, Yerdelen, Cahit, Kahya, Ercan","Earth Sciences Research Journal; 14(1); 31-43","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100003&lang=pt" 
"S1794-61902010000100004-col","GEOPHYSICAL CONTRIBUTION TO EVALUATE THE HYDROTHERMAL POTENTIALITY IN EGYPT: CASE STUDY: HAMMAM FARAUN AND ABU SWIERA, SINAI, EGYPT","Atya, Magdy A., Khachay, Olga A., Abdel Latif, Aiman, Khachay, Oleg Y., El-Qady, Gad M., Taha, Ayman I.","Earth Sciences Research Journal; 14(1); 44-62","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100004&lang=pt" 
"S1794-61902010000100005-col","GROUNDWATER INVESTIGATION IN AWLAD SALAMEH, SOUTHERN SOHAG, UPPER EGYPT","Abdel Latif, Aiman, El Kashouty, Mohamed","Earth Sciences Research Journal; 14(1); 63-75","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100005&lang=pt" 
"S1794-61902010000100006-col","CSEM IMAGING OF THE NEAR SURFACE DYNAMICS AND ITS IMPACT FOR FOUNDATION STABILITY AT QUARTER 27,15th OF MAY CITY, HELWAN, EGYPT","Atya, Magdy A., Khachay, Olga A., Solimán, Mamdouh M., Khachay, Oleg Yu, Khalil, Ahmed B., Gaballah, Mahmoud, Shaaban, Fathy F., El Hemali, Ibrahim A.","Earth Sciences Research Journal; 14(1); 76-87","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100006&lang=pt" 
"S1794-61902010000100007-col","SEISMIC GEOHISTORY AND DIFFERENTIAL INTERFORMATIONAL VELOCITY ANALYSIS IN THE ANAMBRA BASIN, NIGERIA","Ekine, A.S., Onuoha, K. M.","Earth Sciences Research Journal; 14(1); 88-99","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100007&lang=pt" 
"S1794-61902010000100008-col","INTEGRATED ASSESSMENTS OF POSSIBLE EFFECTS OF HYDROCARBON AND SALT WATER INTRUSION ON THE GROUNDWATER OF IGANMU AREA OF LAGOS METROPOLIS, SOUTHWESTERN NIGERIA","Ayolabi, Elijah A., Folorunso, Adetayo F., Obende Phillips, W.","Earth Sciences Research Journal; 14(1); 100-110","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100008&lang=pt" 
"S1794-61902010000100009-col","ACTIVITY AND Vp/Vs RATIO OF VOLCANO-TECTONIC SEISMIC SWARM ZONES AT NEVADO DEL RUIZ VOLCANO, COLOMBIA","Londoño B., John Makario","Earth Sciences Research Journal; 14(1); 111-124","Earth Sciences Research Journal","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902010000100009&lang=pt" 
"S0124-59962010000100006-col","ECONOMÍA DE LA CULTURA. UNA NUEVA ÁREA DE ESPECIALIZACIÓN DE LA ECONOMÍA","Palma M., Luis Antonio, Aguado Q., Luis Fernando","Revista de Economía Institucional; 12(22); 129-165","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100006&lang=pt" 
"S0124-59962010000100009-col","CAMBIOS EN LAS CONCESIONES VIALES EN URUGUAY: UN ANÁLISIS BASADO EN LA TEORÍA DE SUBASTAS","Pereyra, Andrés","Revista de Economía Institucional; 12(22); 215-236","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100009&lang=pt" 
"S0124-59962010000100008-col","LA GUERRA CIVIL DE 1876-1877 EN LOS ANDES NORORIENTALES COLOMBIANOS","Sastoque R., Edna Carolina, García M., Mario","Revista de Economía Institucional; 12(22); 193-214","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100008&lang=pt" 
"S0124-59962010000100012-col","VALORES, BIENES PÚBLICOS Y DESARROLLO HUMANO","Ferrari, César","Revista de Economía Institucional; 12(22); 265-276","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100012&lang=pt" 
"S0124-59962010000100013-col","SOBRE “EL SUJETO ECONÓMICO Y LA RACIONALIDAD EN ADAM SMITH”: CONFUSIONES Y LUGARES COMUNES","Hurtado, Jimena, Mesa, Santiago","Revista de Economía Institucional; 12(22); 277-286","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100013&lang=pt" 
"S0124-59962010000100010-col","CÁTEDRA DE HISTORIA DE LA CIVILIZACIÓN: LA ENSEÑANZA DE LA HISTORIA Y SUS DIRECTRICES","Braudel, Fernand","Revista de Economía Institucional; 12(22); 239-246","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100010&lang=pt" 
"S0124-59962010000100011-col","EL ARTE DE ECIFAR ENTRE ADULTOS AVEZADOS. ¿SE PUEDE CONFIAR EN LOS ECONOMISTAS?","Reinhardt, Uwe E.","Revista de Economía Institucional; 12(22); 249-264","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100011&lang=pt" 
"S0124-59962010000100016-col","ANIMAL SPIRITS: CÓMO INFLUYE LA PSICOLOGÍA HUMANA EN LA ECONOMÍA","Fuentes C., Daniel","Revista de Economía Institucional; 12(22); 307-313","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100016&lang=pt" 
"S0124-59962010000100017-col","PROSPERIDAD Y VIOLENCIA. ECONOMÍA POLÍTICA DEL DESARROLLO","López C., Fernando","Revista de Economía Institucional; 12(22); 315-320","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100017&lang=pt" 
"S0124-59962010000100014-col","EL KIOSCO DE LA LUZ EN EL CENTENARIO DE LA INDEPENDENCIA","Correa R., Juan Santiago","Revista de Economía Institucional; 12(22); 287-290","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100014&lang=pt" 
"S0124-59962010000100015-col","CÓMO ME CONVERTÍ EN KEYNESIANO. SEGUNDAS REFLEXIONES EN MEDIO DE UNA CRISIS","Posner, Richard","Revista de Economía Institucional; 12(22); 293-305","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100015&lang=pt" 
"S0124-59962010000100018-col","DEMOCRACIA, IMPERIALISMO, GUERRAS Y GENOCIDIO","Castrillón, Alberto","Revista de Economía Institucional; 12(22); 321-331","Revista de Economía Institucional","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-59962010000100018&lang=pt" 
"S1413-86702010000300010-scl","Metabolic syndrome in HIV-infected patients receiving antiretroviral therapy in Latin America","Alvarez, C, Salazar, R, Galindez, J, Rangel, F, CastaÃ±eda, ML, Lopardo, G, Cuhna, CA, Roldan, Y, Sussman, O, Gutierrez, G, Cure-Bolt, N, Seas, C, Carcamo, C, Castrillo, M","Brazilian Journal of Infectious Diseases; 14(3); 256-263","Brazilian Journal of Infectious Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702010000300010&lang=pt" 
"S1413-86702010000300011-scl","The epidemiology of sepsis in a Brazilian teaching hospital","Kauss, IAM, Grion, Cintia MC, Cardoso, LTQ, Anami, EHT, Nunes, LB, Ferreira, GL, Matsuo, T, Bonametti, AM","Brazilian Journal of Infectious Diseases; 14(3); 264-270","Brazilian Journal of Infectious Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702010000300011&lang=pt" 
"S1413-86702010000300019-scl","The emerging of the fifth malaria parasite (Plasmodium knowlesi): a public health concern?","Sabbatani, Sergio, Fiorino, Sirio, Manfredi, Roberto","Brazilian Journal of Infectious Diseases; 14(3); 299-309","Brazilian Journal of Infectious Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702010000300019&lang=pt" 
"S1679-87592010000700008-scl","Study of the equatorial Atlantic Ocean mixing layer using a one-dimensional turbulence model","Skielka, Udo Tersiano, Soares, Jacyra, Oliveira, Amauri Pereira de","Brazilian Journal of Oceanography; 58(spe3); 57-69","Brazilian Journal of Oceanography","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592010000700008&lang=pt" 
"S0104-59702010000200002-scl","A cerebralização da fadiga: uma análise da hipótese cerebral no caso da síndrome da fadiga crônica","Ortega, Francisco, Zorzanelli, Rafaela","História, Ciências, Saúde-Manguinhos; 17(2); 289-305","História, Ciências, Saúde-Manguinhos","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702010000200002&lang=pt" 
"S1413-35552010000300012-scl","Effect of high-voltage pulsed current plus conventional treatment on acute ankle sprain","Sandoval, Maria Cristina, Ramirez, Carolina, Camargo, Diana M., Salvini, Tania F.","Brazilian Journal of Physical Therapy; 14(3); 193-199","Brazilian Journal of Physical Therapy","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552010000300012&lang=pt" 
"S1984-29612010000200005-scl","Nematoides anisaquídeos e cestoides Trypanorhyncha de importância em saúde pública em Aluterus monoceros (Linnaeus, 1758) no Estado do Rio de Janeiro, Brasil","Dias, Fátima de Jesus Esteves, São Clemente, Sérgio Carmona de, Knoff, Marcelo","Revista Brasileira de Parasitologia Veterinária; 19(2); 94-97","Revista Brasileira de Parasitologia Veterinária","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612010000200005&lang=pt" 
"S1984-29612010000200009-scl","Antigenic characterization of Trypanosoma evansi using sera from experimentally and naturally infected bovines, equines, dogs, and coatis","Aquino, Lúcia Padilha Cury Thomaz, Machado, Rosangela Zacarias, Lemos, Karen Regina, Marques, Luiz Carlos, Garcia, Marcos Valerio, Borges, Gustavo Puia","Revista Brasileira de Parasitologia Veterinária; 19(2); 112-118","Revista Brasileira de Parasitologia Veterinária","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612010000200009&lang=pt" 
"S1984-29612010000200010-scl","Association between seropositivity for Neospora caninum and reproductive performance of beef heifers in the Pantanal of Mato Grosso do Sul, Brazil","Andreotti, Renato, Barros, Jacqueline Cavalcante, Pereira, Anselmo Ranier, Oshiro, Leandra Marla, Cunha, Rodrigo Casquero, Figueiredo Neto, Leonardo Francisco","Revista Brasileira de Parasitologia Veterinária; 19(2); 119-123","Revista Brasileira de Parasitologia Veterinária","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612010000200010&lang=pt" 
"S0100-84042010000200003-scl","Corticolous green algae from tropical forest remnants in the northwest region of São Paulo State, Brazil","Lemes-Da-Silva, Nadia Martins, Branco, Luis Henrique Zanini, Necchi-Júnior, Orlando","Brazilian Journal of Botany; 33(2); 215-226","Brazilian Journal of Botany","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042010000200003&lang=pt" 
"S1852-99922010000200001-arg","La educación de posgrado: desafío y compromiso","Fajre, Luis E.","Revista argentina de radiología; 74(2); 125-126","Revista argentina de radiología","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-99922010000200001&lang=pt" 
"S1852-99922010000200002-arg","Editorial de contenido","","Revista argentina de radiología; 74(2); 127-128","Revista argentina de radiología","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-99922010000200002&lang=pt" 
"S1852-99922010000200003-arg","Dr. Christofredo Jakob: Historia de la Escuela Neurobiológica Germano-argentina","Besada, Cristina H.","Revista argentina de radiología; 74(2); 133-139","Revista argentina de radiología","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-99922010000200003&lang=pt" 
