"S1413-81232007000500015-spa","Adolescentes em conflito com a lei","Priuli, Roseana Mara Aredes, Moraes, Maria Silvia de","Ciência &amp; Saúde Coletiva; 12(5); 1185-1192","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500015&lang=pt" 
"S0100-67622007000500009-scl","Avaliação da carga de trabalho físico e análise biomecânica de trabalhadores da carbonização em fornos tipo &quot;rabo-quente&quot;","Minette, Luciano José, Pimenta, Alexandre Santos, Faria, Manoel Marques de, Souza, Amaury Paulo de, Silva, Emília Pio da, Fiedler, Nilton César","Revista Árvore; 31(5); 853-858","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500009&lang=pt" 
"S0100-67622007000500012-scl","Tendência de crescimento de povoamento de eucalipto após aplicação de desbaste","Gorgens, Eric Bastos, Leite, Helio Garcia, Nogueira, Gilciano Saraiva, Dias, Andrea Nogueira","Revista Árvore; 31(5); 879-885","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500012&lang=pt" 
"S1020-49892007000900015-spa","Sobre la renovación de la atención primaria de salud en las Américas","Morales, Luis G., Humberto Blanco, Jorge","Revista Panamericana de Salud Pública; 22(4); 292-293","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900015&lang=pt" 
"S0100-67622007000500001-scl","Aclimatização ex vitro de plantes propagadas pela enxertia in vitro de clones de Eucalyptus urophylla x E. grandis","Bandeira, Fabiana Schmidt, Xavier, Aloisio, Otoni, Wagner Campos, Lani, Elisonete Ribeiro Garcia","Revista Árvore; 31(5); 773-781","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500001&lang=pt" 
"S0100-67622007000500002-scl","Nutrição fosfática e micorriza arbuscular na redução da toxicidade de cádmio em trema [Trema micrantha (L.) Blum.]","Soares, Cláudio Roberto Fonsêca Sousa, Siqueira, José Oswaldo, Carvalho, Janice Guedes de, Guilherme, Luiz Roberto Guimarães","Revista Árvore; 31(5); 783-792","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500002&lang=pt" 
"S0100-67622007000500003-scl","Dinâmica de populações de espécies lenhosas de Cerrado, Balsas, Maranhão","Aquino, Fabiana de Gois, Walter, Bruno Machado Teles, Ribeiro, José Felipe","Revista Árvore; 31(5); 793-803","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500003&lang=pt" 
"S0100-67622007000500004-scl","Análise comparativa das características da serrapilheira e do solo em cafezais (Coffea arabica L.) cultivados em sistema agroflorestal e em monocultura, na Zona da Mata MG","Campanha, Mônica Matoso, Santos, Ricardo Henrique Silva, Freitas, Gilberto Bernardo de, Martinez, Hermínia Emília Prieto, Jaramillo-Botero, Catalina, Garcia, Silvana Lages","Revista Árvore; 31(5); 805-812","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500004&lang=pt" 
"S0100-67622007000500005-scl","Efeito de rizobabactérias sobre o enraizamento e crescimento de clones de eucalipto em diferentes condições de propagação clonal","Mafia, Reginaldo Gonçalves, Alfenas, Acelino Couto, Maffia, Luiz Antônio, Ferreira, Eraclides Maria, Siqueira, Leandro de","Revista Árvore; 31(5); 813-821","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500005&lang=pt" 
"S0100-67622007000500006-scl","Estrutura do componente arbustivo-arbóreo de dois estádios sucessionais de floresta estacional semidecidual na Reserva Florestal Mata do Paraíso, Viçosa, MG, Brasil","Pinto, Sheila Isabel do Carmo, Martins, Sebastião Venâncio, Silva, Aderbal Gomes da, Barros, Nairam Felix de, Dias, Herly Carlos Teixeira, Scoss, Leandro Moraes","Revista Árvore; 31(5); 823-833","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500006&lang=pt" 
"S0100-67622007000500011-scl","Alteração estrutural de áreas de florestas exploradas convencionalmente em planos de manejo, nos domínios de floresta Atlântica, Minas Gerais, Brasil","Coelho, Danilo José da Silva, Souza, Agostinho Lopes de, Soares, Carlos Pedro Boechat, Meira Neto, João Augusto Alves, Leite, Helio Garcia","Revista Árvore; 31(5); 867-877","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500011&lang=pt" 
"S0100-67622007000500015-scl","Composição florística e espectro biológico na Estação Ecológica de Santa Bárbara, estado de São Paulo, Brasil","Meira Neto, João Augusto Alves, Martins, Fernando Roberto, Valente, Gilmar Edilberto","Revista Árvore; 31(5); 907-922","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500015&lang=pt" 
"S0100-67622007000500018-scl","Avaliação econômica de sistemas agroflorestais implantados para recuperação de reserva legal no Pontal do Paranapanema, São Paulo","Rodrigues, Elisangela Ronconi, Cullen Jr., Laury, Beltrame, Tiago Pavan, Moscogliato, Antonio Vicente, Silva, Ivan Crespo da","Revista Árvore; 31(5); 941-948","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500018&lang=pt" 
"S0100-67622007000500020-scl","Chloroplastid pigment contents and chlorophyll a fluorescence in Amazonian tropical three species","Morais, Ronaldo Ribeiro de, Gonçalves, José Francisco de Carvalho, Santos Júnior, Ulysses Moreira dos, Dünisch, Oliver, Santos, André Luis Wendt dos","Revista Árvore; 31(5); 959-966","Revista Árvore","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500020&lang=pt" 
"S0100-67622007000500021-scl","Controle da abscisão foliar e morfogênese in vitro em culturas de Anadenanthera colubrina (Vell.) Brenan var. cebil (Griseb) Altschul","Nepomuceno, Cristina Ferreira, Rios, Ana Paula de Souza, Queiroz, Sandra Regina de Oliveira Domingos, Pelacani, Claudinéia Regina, Santana, José Raniere Ferreira de","Revista Árvore; 31(5); 967-975","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500021&lang=pt" 
"S1020-49892007000900001-spa","Frequent HTLV-1 infection in the offspring of Peruvian women with HTLV-1-associated myelopathy/tropical spastic paraparesis or strongyloidiasis","Gotuzzo, Eduardo, Moody, Joel, Verdonck, Kristien, Cabada, Miguel M., González, Elsa, Van Dooren, Sonia, Vandamme, Anne-Mieke, Terashima, Angélica, Vermund, Sten H.","Revista Panamericana de Salud Pública; 22(4); 223-230","Revista Panamericana de Salud Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900001&lang=pt" 
"S0100-67622007000500008-scl","Ajuste de modelos estocásticos lineares e não-lineares para a descrição do perfil longitudinal de árvores","Pires, Leonardo Machado, Calegario, Natalino","Revista Árvore; 31(5); 845-852","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500008&lang=pt" 
"S0100-67622007000500019-scl","Estimativa da produção anual de serapilheira dos bosques de mangue no Furo Grande, Bragança-Pará","Fernandes, Marcus Emanuel Barroncas, Nascimento, Antonia Aparecida Monteiro do, Carvalho, Muzenilha Lira","Revista Árvore; 31(5); 949-958","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500019&lang=pt" 
"S0100-67622007000500016-scl","Avaliação da biomassa de raízes finas em área de empréstimo submetida a diferentes composições de espécies","Valcarcel, Ricardo, Valente, Flávio Dias Wanderley, Morokawa, Maira Jardineiro, Cunha Neto, Felipe Vieira, Pereira, Carlos Rodrigues","Revista Árvore; 31(5); 923-930","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500016&lang=pt" 
"S0100-67622007000500014-scl","Propriedades de chapas de aglomerado confeccionadas com misturas de partículas de Eucalyptus spp e Pinus elliottii","Cabral, Carla Priscilla, Vital, Benedito Rocha, Lucia, Ricardo Marius Della, Pimenta, Alexandre Santos","Revista Árvore; 31(5); 897-905","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500014&lang=pt" 
"S0100-67622007000500017-scl","Análise hidrológica e socioambiental da bacia hidrográfica do córrego Romão dos Reis, Viçosa-MG","Santos, Genice Vieira, Dias, Herly Carlos Teixeira, Silva, Ana Paula de Souza, Macedo, Maria de Nazaré Costa de","Revista Árvore; 31(5); 931-940","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500017&lang=pt" 
"S0100-67622007000500007-scl","Qualidade de mudas de eucalipto produzidas sob diferentes lâminas de irrigação e dois tipos de substrato","Lopes, Jane Luísa Wadas, Guerrini, Iraê Amaral, Saad, João Carlos Cury","Revista Árvore; 31(5); 835-843","Revista Árvore","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622007000500007&lang=pt" 
"S0034-72992007000500001-scl","Classificação de complicações orbitárias de rinosinusites: respostas simples e práticas","Voegels, Richard Louis, Pinna, Fabio de Rezende","Revista Brasileira de Otorrinolaringologia; 73(5); 578-578","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500001&lang=pt" 
"S0034-72992007000500004-scl","Efeito da acupuntura sobre as emissões otoacústicas de pacientes com zumbido","Azevedo, Renata Frasson de, Chiari, Brasilia Maria, Okada, Daniel Mochida, Onishi, Ektor Tsuneo","Revista Brasileira de Otorrinolaringologia; 73(5); 599-607","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500004&lang=pt" 
"S0034-72992007000500022-scl","Osteoma da orelha média","Barbosa, Vinicius Cotta, Santos, Marco Aurélio Rocha, Becker, Helena Maria Gonçalves, Diniz, Renata Furletti","Revista Brasileira de Otorrinolaringologia; 73(5); 719-719","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500022&lang=pt" 
"S0034-72992007000500021-scl","Neurinoma cervical faríngeo: disfagia e disfonia","Maffei, Carla, Gonçalves, Maria Ines Rebelo, Mello, Marçal Motta de, h. kluppel Jr., Jaerilson, Camargo, Paulo Antonio Monteiro","Revista Brasileira de Otorrinolaringologia; 73(5); 718-718","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500021&lang=pt" 
"S0034-72992007000500015-scl","Complicações orbitárias da rinossinusite aguda: uma nova classificação","Cruz, Antonio Augusto Velasco e, Demarco, Ricardo Cassiano, Valera, Fabiana Cardoso Pereira, Santos, Antônio Carlos dos, Anselmo-Lima, Wilma Therezinha, Marquezini, Regina Maria da Silva","Revista Brasileira de Otorrinolaringologia; 73(5); 684-688","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500015&lang=pt" 
"S0034-72992007000500019-scl","Surdez súbita unilateral como manifestação de schwannoma vestibular: relato de caso","Nascentes, Sérgio Marquez, Paulo, Eduardo Augusto de Oliveira Henrique, Andrade, Eduardo Carvalho de, Silva, Ana Lúcia da, Vassoler, Trissia Maria Farah, Scanavini, Adriana Bernardini Antunes","Revista Brasileira de Otorrinolaringologia; 73(5); 713-716","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500019&lang=pt" 
"S0034-72992007000500020-scl","Necrose lingual em paciente com arterite craniana","Maahs, Gerson Schulz, Fabricio, Daniela Dias","Revista Brasileira de Otorrinolaringologia; 73(5); 717-717","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500020&lang=pt" 
"S0034-72992007000500023-scl","Tuberculose primária de glândula parótida","Caldart, Adriano Ulisses, Adriano, Cíntia Felício, Caldart, Arnoni Ulisses, Mocellin, Marcos","Revista Brasileira de Otorrinolaringologia; 73(5); 720-720","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500023&lang=pt" 
"S0482-50042007000500014-scl","Esclerodermia com múltiplas calcinoses","Bértolo, Manoel Barros","Revista Brasileira de Reumatologia; 47(5); 381-381","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500014&lang=pt" 
"S0482-50042007000500004-scl","Publicações periódicas da Sociedade Brasileira de Reumatologia: uma visão pessoal","Queiroz, Mario Viana de","Revista Brasileira de Reumatologia; 47(5); 321-321","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500004&lang=pt" 
"S0482-50042007000500003-scl","Revista Brasileira de Reumatologia: 50 anos","Seda, Hilton","Revista Brasileira de Reumatologia; 47(5); 319-320","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500003&lang=pt" 
"S0482-50042007000500002-scl","Cinqüenta anos da Revista Brasileira de Reumatologia","Rocha, Francisco Airton Castro da, Xavier, Ricardo Machado","Revista Brasileira de Reumatologia; 47(5); 318-318","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500002&lang=pt" 
"S0482-50042007000500013-scl","Lúpus eritematoso sistêmico: prevenção da doença aterosclerótica coronariana","Menezes, Renata Carneiro de, Menezes, Maria de Fátima Carneiro de","Revista Brasileira de Reumatologia; 47(5); 376-380","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500013&lang=pt" 
"S0482-50042007000500001-scl","RBR: 50 anos. Parabéns e sigamos adiante, sempre","Neubarth, Fernando","Revista Brasileira de Reumatologia; 47(5); 317-317","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500001&lang=pt" 
"S0482-50042007000500007-scl","Freqüência de alterações hepáticas em pacientes com esclerodermia","Paixão, Ariene, Paraná, Raimundo, Santiago, Mittermayer","Revista Brasileira de Reumatologia; 47(5); 330-333","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500007&lang=pt" 
"S0482-50042007000500005-scl","Revista Brasileira de Reumatologia - 2057: caminhos e descaminhos de uma adolescente irrequieta o ovo, a galinha e a formiga","Andrade, Luis Eduardo Coelho","Revista Brasileira de Reumatologia; 47(5); 322-324","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500005&lang=pt" 
"S0482-50042007000500006-scl","Prevalência de alterações no exame citológico do colo do útero em pacientes com lúpus eritematoso sistêmico","Barros, Bernardo Rodi Carvalho, Matschinske, Roberta, Silva, Marília Barreto, Skare, Thelma Larocca","Revista Brasileira de Reumatologia; 47(5); 325-329","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500006&lang=pt" 
"S0482-50042007000500012-scl","Raízes meniscais: anatomia e avaliação por meio da ressonância magnética","Sakamoto, Flávia Aiko, Guimarães, Maria Carolina, Yamaguchi, Claudia Kazue, Gutierre, Robson Campos, Rosenfeld, André, Aihara, André Yui, Zoner, Cristiane Soares, Natour, Jamil, Fernandes, Artur da Rocha Corrêa","Revista Brasileira de Reumatologia; 47(5); 370-375","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500012&lang=pt" 
"S0482-50042007000500011-scl","Instrumentos de medida da atividade da artrite reumatóide: por que e como Empregá-los","Pinheiro, Geraldo da Rocha Castelar","Revista Brasileira de Reumatologia; 47(5); 362-365","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500011&lang=pt" 
"S0482-50042007000500010-scl","Disautonomia: um conceito emergente na síndrome da fibromialgia","Jacomini, Luiza Cristina Lacerda, Silva, Nilzio Antonio da","Revista Brasileira de Reumatologia; 47(5); 354-361","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500010&lang=pt" 
"S0482-50042007000500015-scl","Dor articular na osteoartropatia hipertrófica primária: descrição de caso e revisão de tratamento","Lainetti, Aldo, Novaes, Fernanda Satake, Miranda, Lívia Reis de, Lira, Sílvio Henriques de","Revista Brasileira de Reumatologia; 47(5); 382-386","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500015&lang=pt" 
"S0482-50042007000500016-scl","Poliartrite e nódulos subcutâneos como primeira manifestação de carcinoma de pâncreas","Sá, Raquel Godinho de, Teixeira, Calina Maria Loures de Oliveira, Machado, Luana Gerheim, Bonfante, Herval de Lacerda, Chaves, Ana Maria Coimbra, Chebli, Júlio Maria Fonseca, Oliveira, Ricardo Baesso de","Revista Brasileira de Reumatologia; 47(5); 387-389","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500016&lang=pt" 
"S0482-50042007000500017-scl","Tratamento de estenose de tronco de coronária esquerda na arterite de Takayasu","Gelape, Cláudio Léo, Alvarenga, Flávia Carvalho, Figueroa, Carlos Camilo Smith, Ribeiro, Antônio Luiz Pinho","Revista Brasileira de Reumatologia; 47(5); 390-393","Revista Brasileira de Reumatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042007000500017&lang=pt" 
"S1020-49892007000900002-spa","Tendencias del suicidio en Colombia, 1985-2002","Cendales, Ricardo, Vanegas, Claudia, Fierro, Marco, Córdoba, Rodrigo, Olarte, Ana","Revista Panamericana de Salud Pública; 22(4); 231-238","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900002&lang=pt" 
"S1020-49892007000900005-spa","Injury in the Americas: the relative burden and challenge","Fraade-Blanar, Laura, Concha-Eastman, Alberto, Baker, Timothy","Revista Panamericana de Salud Pública; 22(4); 254-259","Revista Panamericana de Salud Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900005&lang=pt" 
"S1020-49892007000900008-spa","Determinantes individuais e contextuais da prevalência de cárie dentária não tratada no Brasil","Frias, Antônio Carlos, Antunes, José Leopoldo Ferreira, Junqueira, Simone Rennó, Narvai, Paulo Capel","Revista Panamericana de Salud Pública; 22(4); 279-285","Revista Panamericana de Salud Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900008&lang=pt" 
"S1020-49892007000900014-spa","La gripe en Estados Unidos de 2006 a 2007 y la vacuna para 2007 a 2008","","Revista Panamericana de Salud Pública; 22(4); 291-291","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900014&lang=pt" 
"S1020-49892007000900013-spa","Factores de riesgo de la infestación de viviendas con triatominos en Colombia","","Revista Panamericana de Salud Pública; 22(4); 290-291","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900013&lang=pt" 
"S1020-49892007000900012-spa","Eficacia de la vacuna contra la gripe en adultos mayores que viven en la comunidad","","Revista Panamericana de Salud Pública; 22(4); 289-290","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900012&lang=pt" 
"S1020-49892007000900011-spa","Caracterización molecular de aislamientos de Staphylococcus aureus resistentes a la meticilina en Asunción, Paraguay","","Revista Panamericana de Salud Pública; 22(4); 288-289","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900011&lang=pt" 
"S1020-49892007000900010-spa","¿Puede la transmisión de la gripe aviar A subtipo H5N1 de persona a persona provocar una epidemia?","","Revista Panamericana de Salud Pública; 22(4); 287-288","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900010&lang=pt" 
"S1020-49892007000900009-spa","Automonitoreo de la glucemia en pacientes con diabetes tipo 2: la opinión de los pacientes","","Revista Panamericana de Salud Pública; 22(4); 286-287","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900009&lang=pt" 
"S1020-49892007000900016-spa","Philantropic prize to remember that Latin American children&#039;s health is a priority","Arias Nieto, Gloria, Paláu Castaño, Jorge Mauricio, Perez Ramírez, Miguel, Bonati, Maurizio","Revista Panamericana de Salud Pública; 22(4); 294-294","Revista Panamericana de Salud Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000900016&lang=pt" 
"S0034-72992007000500002-scl","Estudo comparativo do padrão de respiração e a porcentagem de ocupação da nasofaringe pela tonsila faríngea em crianças com ou sem história de infecção pelo HIV","Zastrow, Michella Dinah, Grando, Liliane Janete, Carvalho, Aroldo Prohmann de, Rath, Inês Beatriz da Silva, Calvo, Maria Cristina","Revista Brasileira de Otorrinolaringologia; 73(5); 583-591","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500002&lang=pt" 
"S0034-72992007000500003-scl","A eficiência das emissões otoacústicas transientes e audiometria tonal na detecção de mudanças temporárias nos limiares auditivos após exposição a níveis elevados de pressão sonora","Barros, Samanta Marissane da Silva, Frota, Silvana, Atherino, Ciríaco Cristovão Tavares, Osterne, Francisco","Revista Brasileira de Otorrinolaringologia; 73(5); 592-598","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500003&lang=pt" 
"S0034-72992007000500005-scl","A prevalência de perdas auditivas em crianças e adolescentes com câncer","Silva, Aline Medeiros da, Latorre, Maria do Rosário Dias de Oliveira, Cristofani, Lilian Maria, Odone Filho, Vicente","Revista Brasileira de Otorrinolaringologia; 73(5); 608-614","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500005&lang=pt" 
"S0034-72992007000500006-scl","Avaliação da obstrução da via aérea superior através da videonasofaringoscopia: comparação da manobra de Müller com o sono induzido","Gregório, Marcelo Gervilla, Jacomelli, Márcia, Figueiredo, Adelaide C., Cahali, Michel Burihan, Pedreira Junior, Wilson Leite, Lorenzi Filho, Geraldo","Revista Brasileira de Otorrinolaringologia; 73(5); 618-622","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500006&lang=pt" 
"S0034-72992007000500007-scl","Estudo comparativo entre diversas técnicas de confecção de modelo experimental de sinusite inflamatória em coelhos","Costa, Henrique Olival, Luchi, Giulliano Enrico Ruschi e, Augusto, Arthur Guilerme, Castro, Marilia, Souza, Flavia Coelho de","Revista Brasileira de Otorrinolaringologia; 73(5); 627-631","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500007&lang=pt" 
"S0034-72992007000500008-scl","Achados timpanométricos em neonatos com emissões otoacústicas presentes: medidas e interpretações","Silva, Kilza de Arruda Lyra e, Novaes, Beatriz de Albuquerque C. C., Lewis, Dóris Ruthi, Carvallo, Renata Mota Mamede","Revista Brasileira de Otorrinolaringologia; 73(5); 633-639","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500008&lang=pt" 
"S0034-72992007000500009-scl","Esvaziamento radical versus seletivo (supraomohióideo) no tratamento do carcinoma epidermóide do andar inferior da boca","Rapoport, Abrão, Ortellado, Daniel Kanabben, Amar, Ali, Lehn, Carlos Neutzling, Dedivitis, Rogério Aparecido, Perez, Ricardo Salinas, Rodrigues, Helen Mara","Revista Brasileira de Otorrinolaringologia; 73(5); 641-646","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500009&lang=pt" 
"S0034-72992007000500010-scl","Cirurgia do estapédio na residência: experiência do Hospital de Clínicas/UFPR","Caldart, Adriano Ulisses, Terruel, Igor, Enge Júnior, Dair Jocely, Kurogi, Adriana Sayuri, Buschle, Maurício, Mocellin, Marcos","Revista Brasileira de Otorrinolaringologia; 73(5); 647-653","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500010&lang=pt" 
"S0034-72992007000500011-scl","prevalência da perda auditiva em uma população de idosos da cidade do Rio de Janeiro: um estudo seccional","Mattos, Leila Couto, Veras, Renato Peixoto","Revista Brasileira de Otorrinolaringologia; 73(5); 654-659","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500011&lang=pt" 
"S0034-72992007000500012-scl","Processo de adaptação de próteses auditivas em usuários atendidos em uma instituição pública federal: parte II: resultados dos questionários de auto-avaliação","Freitas, Carine Dias de, Costa, Maristela Julio","Revista Brasileira de Otorrinolaringologia; 73(5); 660-670","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500012&lang=pt" 
"S0034-72992007000500013-scl","Perda auditiva sensório-neural na otite média crônica supurativa em pacientes com e sem colesteatoma","Azevedo, Alexandre Fernandes de, Pinto, Daniele Cristine Gomes, Souza, Nicodemos José Alves de, Greco, Dirceu Bartolomeu, Gonçalves, Denise Utsch","Revista Brasileira de Otorrinolaringologia; 73(5); 671-674","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500013&lang=pt" 
"S0034-72992007000500014-scl","Implicações do efeito Lombard sobre a intensidade, freqüência fundamental e estabilidade da voz de indivíduos com doença de Parkinson","Quedas, Araken, Duprat, André de Campos, Gasparini, Gisele","Revista Brasileira de Otorrinolaringologia; 73(5); 675-683","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500014&lang=pt" 
"S0034-72992007000500016-scl","Polipectomia endoscópica com meatotomia média como tratamento de pólipo antrocoanal","Franche, Guilherme Luis da Silva, Granzotto, Eduardo Homrich, Borba, Andresa Thier de, Hermes, Fernando, Saleh, Cátia de Souza, Souza, Person Antunes de","Revista Brasileira de Otorrinolaringologia; 73(5); 689-692","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992007000500016&lang=pt" 
