"S1413-81232008000600036-scl","Humanização dos cuidados em saúde: conceitos, dilemas e práticas","Neves, Claudia Abbês Baeta","Ciência &amp; Saúde Coletiva; 13(6); 1995-1996","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000600036&lang=pt" 
"S1678-77572008000600003-scl","Epidemiological and oral manifestations of HIV-positive patients in a specialized service in Brazil","Pedreira, Erick Nelo, Cardoso, Camila Lopes, Barroso, Éder do Carmo, Santos, Jorge André de Souza, Fonseca, Felipe Paiva, Taveira, Luís Antônio de Assis","Journal of Applied Oral Science; 16(6); 369-375","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000600003&lang=pt" 
"S1519-70772008000300003-scl","Conservadorismo contábil e timeliness: evidências empíricas nas demonstrações contábeis de empresas Brasileiras com ADRs negociados na bolsa de Nova Iorque","Santos, Luis Sérgio Ribeiro dos, Costa, Fábio Moraes da","Revista Contabilidade &amp; Finanças; 19(48); 27-36","Revista Contabilidade &amp; Finanças","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772008000300003&lang=pt" 
"S1519-70772008000300006-scl","Equações estruturais aplicadas à satisfação dos alunos: um estudo no curso de ciências contábeis da Universidade Federal de Santa Maria","Vieira, Kelmara Mendes, Milach, Felipe Tavares, Huppes, Daniela","Revista Contabilidade &amp; Finanças; 19(48); 65-76","Revista Contabilidade &amp; Finanças","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772008000300006&lang=pt" 
"S1519-70772008000300007-scl","A gestão por processos gera melhoria de qualidade e redução de custos: o caso da unidade de ortopedia e traumatologia do hospital das clínicas da Universidade Federal de Pernambuco","Lagioia, Umbelina Cravo Teixeira, Ribeiro Filho, José Francisco, Falk, James Anthony, Libonati, Jeronymo José, Lopes, Jorge Expedito de Gusmão","Revista Contabilidade &amp; Finanças; 19(48); 77-90","Revista Contabilidade &amp; Finanças","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772008000300007&lang=pt" 
"S0101-41612008000400005-scl","O primado do mercado interno: a proeminência do espaço canavieiro de Minas Gerais no último século de hegemonia das atividades agroaçucareiras tradicionais no Brasil","Godoy, Marcelo Magalhães","Estudos Econômicos (São Paulo); 38(4); 815-848","Estudos Econômicos (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400005&lang=pt" 
"S0101-41612008000400002-scl","Aglomerações econômicas no Sul-Sudeste e no Nordeste Brasileiro: estruturas, escalas e diferenciais","Ruiz, Ricardo Machado, Domingues, Edson Paulo","Estudos Econômicos (São Paulo); 38(4); 701-746","Estudos Econômicos (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612008000400002&lang=pt" 
"S0212-16112008000800019-esp","Percepción de la obesidad y cultura","Jáuregui Lobera, I., M. Plasencia, L., Rivas Fernández, M., Rodríguez Marcos, L., Gutiérrez Ferrer, N.","Nutrición Hospitalaria; 23(6); 624-624","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800019&lang=pt" 
"S0212-16112008000800018-esp","Estudio de los hábitos alimentarios de jóvenes deportistas","Sánchez-Benito, J. L., León Izard, P.","Nutrición Hospitalaria; 23(6); 622-623","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800018&lang=pt" 
"S0212-16112008000800009-esp","Nutritional status of patients with gynecologic and breast cancer","Zorlini, R., Akemi Abe Cairo, A., Salete Costa Gurgel, M.","Nutrición Hospitalaria; 23(6); 577-583","Nutrición Hospitalaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800009&lang=pt" 
"S0212-16112008000800003-esp","Documento SENPE-SEDOM sobre la codificación de la desnutrición hospitalaria","Álvarez, J., Río, J. Del, Planas, M., García Peris, P., García de Lorenzo, A., Calvo, V., Olveira, G., Irles, J. A., Piñeiro, G.","Nutrición Hospitalaria; 23(6); 536-540","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800003&lang=pt" 
"S0212-16112008000800020-esp","Factores asociados a desnutrición en las personas mayores que acuden a centros sanitarios y sociosanitarios","Jürschik Giménez, P., Torres Puig-Gros, J., Solá Martí, R., Nuin Órrio, C., Botigué Satorra, T.","Nutrición Hospitalaria; 23(6); 625-625","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800020&lang=pt" 
"S0212-16112008000800015-esp","Estado nutricional y calidad de la dieta en un grupo de bailarinas en edad escolar","Arroyo, M., Serrano, L., Ansotegui, L., Rocandio, A. M.","Nutrición Hospitalaria; 23(6); 619-619","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800015&lang=pt" 
"S0100-15742008000300016-scl","Construindo caminhos para o sucesso escolar","Gatti, Bernardete","Cadernos de Pesquisa; 38(135); 845-845","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300016&lang=pt" 
"S0100-15742008000300001-scl","Editorial","","Cadernos de Pesquisa; 38(135); 581-582","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300001&lang=pt" 
"S0100-15742008000300002-scl","Formação profissional, profissões e crise das identidades na sociedade do conhecimento","Fartes, Vera Lúcia Bueno","Cadernos de Pesquisa; 38(135); 583-585","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300002&lang=pt" 
"S0100-15742008000300011-scl","O Plano de Desenvolvimento da Educação","Krawczyk, Nora Rut","Cadernos de Pesquisa; 38(135); 777-777","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300011&lang=pt" 
"S0100-15742008000300015-scl","Repensar a docência e definições políticas no campo","Duran, Marilia Claret Geraes","Cadernos de Pesquisa; 38(135); 841-844","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300015&lang=pt" 
"S0212-16112008000800002-esp","Aportaciones de la sociología al estudio de la nutrición humana: una perspectiva científica emergente en España","Sanz Porras, J.","Nutrición Hospitalaria; 23(6); 531-535","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800002&lang=pt" 
"S0212-16112008000800014-esp","Validation of predictive equations for weight and height using a metric tape","Rabito, E. I., Mialich, M. S., Martínez, E. Z., García, R. W. D., Jordao, A. A. Jr., Marchini, J. S.","Nutrición Hospitalaria; 23(6); 614-618","Nutrición Hospitalaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800014&lang=pt" 
"S0212-16112008000800013-esp","Effects of soy milk as a dietary complement during the natural aging process","Fontenla, M., Prchal, A., Cena, A. M., Albarracín, A. L., Pintos, S., Benvenuto, S., Sosa, M. L., Fontenla de Petrino, S.","Nutrición Hospitalaria; 23(6); 607-613","Nutrición Hospitalaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800013&lang=pt" 
"S0212-16112008000800001-esp","Codificación de la desnutrición hospitalaria: la vigencia de una frase","Álvarez Hernández, J., García de Lorenzo, A.","Nutrición Hospitalaria; 23(6); 529-530","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800001&lang=pt" 
"S0100-15742008000300004-scl","O que distingue a economia do conhecimento?Implicações para a educação","Guile, David","Cadernos de Pesquisa; 38(135); 611-636","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300004&lang=pt" 
"S0100-15742008000300010-scl","El impacto de las representaciones sociales en la psicología de los conocimientos sociales: problemas y perspectivas","Castorina, José Antonio","Cadernos de Pesquisa; 38(135); 757-776","Cadernos de Pesquisa","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300010&lang=pt" 
"S0212-16112008000800024-esp","","","Nutrición Hospitalaria; 23(6); 632-632","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800024&lang=pt" 
"S0212-16112008000800025-esp","","","Nutrición Hospitalaria; 23(6); 633-633","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800025&lang=pt" 
"S0212-16112008000800016-esp","Soporte nutricional del paciente crítico con terapias continuas de reemplazamiento renal","Santana Cabrera, L., Sánchez-Palacios, M.","Nutrición Hospitalaria; 23(6); 620-620","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800016&lang=pt" 
"S0212-16112008000800022-esp","Comparación entre la valoración global subjetiva y el índice de masa corporal en la evaluación de la desnutrición hospitalaria","Baccaro, F., Sánchez, A.","Nutrición Hospitalaria; 23(6); 628-629","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800022&lang=pt" 
"S0212-16112008000800021-esp","Modelo dietético de los universitarios","Bollat Montenegro, P., Durá Travé, T.","Nutrición Hospitalaria; 23(6); 626-627","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800021&lang=pt" 
"S0212-16112008000800017-esp","Nutritional diagnosis obtained by subjective global assessment in surgical patients and ocurrence of post operative complications","D&#039;Alegría, B., Cohen, C., Medeiros, F., Portari Filho, P. E.","Nutrición Hospitalaria; 23(6); 621-621","Nutrición Hospitalaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800017&lang=pt" 
"S0212-16112008000800004-esp","Estudio bibliométrico de la revista Nutrición Hospitalaria en el periodo 2001 a 2005: parte 2, análisis de consumo; las referencias bibliográficas","Castera, V. T., Sanz Valero, J., Juan-Quilis, V., Wanden-Berghe, C., Culebras, J. M., García de Lorenzo y Mateos, A.","Nutrición Hospitalaria; 23(6); 541-546","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800004&lang=pt" 
"S0100-15742008000300003-scl","Investida contra as profissões e reestruturação das identidades acadêmicas e profissionais","Beck, John, Young, Michael F. D.","Cadernos de Pesquisa; 38(135); 587-609","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300003&lang=pt" 
"S0100-15742008000300005-scl","Sociedade do conhecimento e educação profissional de nível técnico no Brasil","Ferretti, Celso João","Cadernos de Pesquisa; 38(135); 637-656","Cadernos de Pesquisa","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300005&lang=pt" 
"S0100-15742008000300006-scl","Reforma da educação profissional e crise das identidades pedagógicas e institucionais","Fartes, Vera Lúcia Bueno","Cadernos de Pesquisa; 38(135); 657-684","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300006&lang=pt" 
"S0100-15742008000300007-scl","Explicações: modos de regulação de uma atividade globalizada","Neto-Mendes, António, Costa, Jorge Adelino, Ventura, Alexandre","Cadernos de Pesquisa; 38(135); 685-700","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300007&lang=pt" 
"S0100-15742008000300008-scl","Trajetórias escolares prolongadas nas camadas populares","Piotto, Débora Cristina","Cadernos de Pesquisa; 38(135); 701-707","Cadernos de Pesquisa","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300008&lang=pt" 
"S0100-15742008000300009-scl","O auto-respeito na escola","Souza, Vera Lucia Trevisan de, Placco, Vera Maria Nigro de Souza","Cadernos de Pesquisa; 38(135); 729-755","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300009&lang=pt" 
"S0100-15742008000300012-scl","Oferta educativa e responsabilização no PDE: o Plano de Ações Articuladas","Adrião, Theresa, Garcia, Teise","Cadernos de Pesquisa; 38(135); 779-796","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300012&lang=pt" 
"S0100-15742008000300013-scl","O PDE: novo modo de regulação estatal?","Krawczyk, Nora Rut","Cadernos de Pesquisa; 38(135); 797-815","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300013&lang=pt" 
"S0100-15742008000300014-scl","Sobre o financiamento no Plano de Desenvolvimento da Educação","Camargo, Rubens Barbosa de, Pinto, José Marcelino de Rezende, Guimarães, José Luiz","Cadernos de Pesquisa; 38(135); 817-839","Cadernos de Pesquisa","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742008000300014&lang=pt" 
"S0212-16112008000800011-esp","Effects of dietary supplementation with medicinal fungus in fasting glycemia levels of patients with colorectal cancer: a randomized, double-blind, placebo-controlled clinical study","C. Fortes, R., L. Recôva, V., L. Melo, A., C. G. Novaes, M. R.","Nutrición Hospitalaria; 23(6); 591-598","Nutrición Hospitalaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800011&lang=pt" 
"S0212-16112008000800005-esp","Antioxidant capacity of infant fruit beverages: influence of storage and in vitro gastrointestinal digestion","Perales, S., Barberá, R., Lagarda, M. J., Farré, R.","Nutrición Hospitalaria; 23(6); 547-553","Nutrición Hospitalaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800005&lang=pt" 
"S0212-16112008000800008-esp","Contribución de la dieta y la exposición solar al estatus nutricional de vitamina D en españolas de edad avanzada: Estudio de los Cinco Países (Proyecto OPTIFORD)","Rodríguez Sangrador, M., Beltrán de Miguel, B., Quintanilla Murillas, L., Cuadrado Vives, C., Moreiras Tuny, O.","Nutrición Hospitalaria; 23(6); 567-576","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800008&lang=pt" 
"S0212-16112008000800010-esp","Estudio de la influencia de la nutrición y genética maternas sobre la programación del desarrollo del tejido adiposo fetal: Estudio PREOBE","Campoy, C., Martín-Bautista, E., García-Valdés, L., Florido, J., Agil, A., Lorente, J. A., Marcos, A., López-Sabater, M. C., Miranda-León, T., Sanz, Y., Molina-Font, J. A.","Nutrición Hospitalaria; 23(6); 584-590","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000800010&lang=pt" 
"S0870-83122008000200002-prt","The effect of nitride and titanium carbonitride coatings on wearing of cold forming tools","Suski, Cássio Aurélio, Oliveira, Carlos Augusto Silva de","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 2-7","Ciência &amp; Tecnologia dos Materiais","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200002&lang=pt" 
"S0870-83122008000200003-prt","Falhas catastróficas em transformadores provocadas pelo sulfureto de cobre. Causas e Soluções","Martins, M. Augusta G.","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 8-14","Ciência &amp; Tecnologia dos Materiais","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200003&lang=pt" 
"S0870-83122008000200004-prt","Será o óleo vegetal um possível substituto do óleo mineral para transformadores?","Martins, M. Augusta G.","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 15-20","Ciência &amp; Tecnologia dos Materiais","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200004&lang=pt" 
"S0870-83122008000200005-prt","Battery storage","Sequeira, César A.C., Pedro, Mário R.","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 21-30","Ciência &amp; Tecnologia dos Materiais","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200005&lang=pt" 
"S0870-83122008000200006-prt","Potentiometric monitoring of sodium borohydride in aqueous solutions","Santos, Diogo M. F., Sequeira, César A. C.","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 31-34","Ciência &amp; Tecnologia dos Materiais","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200006&lang=pt" 
"S0870-83122008000200007-prt","Quem Tramau ROBERT HOOKE?","Brito, Armando A. de Sousa e","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 35-50","Ciência &amp; Tecnologia dos Materiais","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200007&lang=pt" 
"S0870-83122008000200008-prt","“Flogisto”, “Calórico” &amp; “Éter”","Brito, Armando A. de Sousa e","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 51-63","Ciência &amp; Tecnologia dos Materiais","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200008&lang=pt" 
"S0870-83122008000200009-prt","Processo para a diminuição da massa volúmica em produtos de cortiça natural","Gil, Luis, Silva, Paulo Cortiço","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 64-70","Ciência &amp; Tecnologia dos Materiais","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200009&lang=pt" 
"S0870-83122008000200010-prt","Synergistic inhibition of zinc corrosion by some anions in aqueous media","El-Gaber, A.S., Fouda, A.S., El Desoky, A.M.","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 71-77","Ciência &amp; Tecnologia dos Materiais","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200010&lang=pt" 
"S0870-83122008000200011-prt","Material Selection for Aeronautical Structural Application","Lopes, Julio C. O.","Ciência &amp; Tecnologia dos Materiais; 20(3-4); 78-82","Ciência &amp; Tecnologia dos Materiais","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200011&lang=pt" 
"S0870-83122008000200001-prt","EDITORIAL","","Ciência &amp; Tecnologia dos Materiais; 20(3-4); -","Ciência &amp; Tecnologia dos Materiais","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-83122008000200001&lang=pt" 
"S0104-12902008000400001-scl","Editorial","Moreno, Claudia Roberta de Castro","Saúde e Sociedade; 17(4); 5-5","Saúde e Sociedade","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400001&lang=pt" 
"S0104-12902008000400002-scl","As formas de padecimento no trabalho","Antunes, Ricardo","Saúde e Sociedade; 17(4); 7-8","Saúde e Sociedade","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400002&lang=pt" 
"S0104-12902008000400019-scl","Nota do fórum de coordenadores de Programas de Pós-Graduação em saúde coletiva sobre o novo Qualis periódicos","","Saúde e Sociedade; 17(4); 192-193","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400019&lang=pt" 
"S0104-12902008000400005-scl","Trabalho e saúde em motoristas de caminhão no interior de São Paulo","Penteado, Regina Zanella, Gonçalves, Claudia Giglio de Oliveira, Costa, Daniele Damaris da, Marques, Jair Mendes","Saúde e Sociedade; 17(4); 35-45","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400005&lang=pt" 
"S0104-12902008000400006-scl","Comparação da percepção de fadiga e de capacidade para o trabalho entre trabalhadores têxteis de empresas que se encontram em diferentes estágios de responsabilidade social empresarial no estado de São Paulo, Brasil","Metzner, Ricardo Jorge, Fischer, Frida Marina, Nogueira, Diogo Pupo","Saúde e Sociedade; 17(4); 46-55","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400006&lang=pt" 
"S0104-12902008000400007-scl","Influências das condições e organização do trabalho de uma indústria de transformação de cana-de-açúcar na ocorrência de acidentes de trabalho","Rumin, Cassiano Ricardo, Schmidt, Maria Luiza Gava","Saúde e Sociedade; 17(4); 56-67","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400007&lang=pt" 
"S0104-12902008000400008-scl","O trabalho e a saúde de cuidadores de adolescentes com deficiência: uma aproximação a partir do ponto de vista da atividade","Masson, Letícia Pessoa, Brito, Jussara Cruz de, Sousa, Rejane Nazaré Pimentel de","Saúde e Sociedade; 17(4); 68-80","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400008&lang=pt" 
"S0104-12902008000400010-scl","Adolescência, gravidez e maternidade: a percepção de si e a relação com o trabalho","Oliveira, Régia Cristina","Saúde e Sociedade; 17(4); 93-102","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400010&lang=pt" 
"S0104-12902008000400011-scl","Saúde do trabalhador e a atenção odontológica: entre um novo modelo de atenção e a superespecialização","Lamas, Alex Elias, Blank, Vera Lúcia Guimarães, Calvo, Maria Cristina Marino","Saúde e Sociedade; 17(4); 103-110","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400011&lang=pt" 
"S0104-12902008000400012-scl","A gestão de si na reinvenção das normas: práticas e subjetividade no trabalho","Silva, Cristiane A. Fernandes da","Saúde e Sociedade; 17(4); 111-123","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400012&lang=pt" 
"S0104-12902008000400015-scl","Humanização e ambiente de trabalho na visão de profissionais da saúde","Rios, Izabel Cristina","Saúde e Sociedade; 17(4); 151-160","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400015&lang=pt" 
"S0104-12902008000400016-scl","O processo de trabalho do militar estadual e a saúde mental","Silva, Maurivan Batista da, Vieira, Sarita Brazão","Saúde e Sociedade; 17(4); 161-170","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400016&lang=pt" 
"S0104-12902008000400017-scl","Sintomatologia músculo-esquelética relacionada ao trabalho e sua relação com qualidade de vida em bancários do Meio Oeste Catarinense","Mergener, Cristian Robert, Kehrig, Ruth Terezinha, Traebert, Jefferson","Saúde e Sociedade; 17(4); 171-181","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400017&lang=pt" 
"S0104-12902008000400018-scl","Dor orofacial e absenteísmo em trabalhadores da indústria metalúrgica e mecânica","Lacerda, Josimari Telino de, Traebert, Jefferson, Zambenedetti, Mari Lúcia","Saúde e Sociedade; 17(4); 182-191","Saúde e Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902008000400018&lang=pt" 
"S0034-71672008000600018-scl","Reflexões sobre o aconselhamento em HIV/AIDS em uma perspectiva freireana","Miranda, Karla Corrêa Lima, Barroso, Maria Grasiela Teixeira, Silva, Lucilane Maria Sales da, Silva, Maria Rocineide Ferreira da","Revista Brasileira de Enfermagem; 61(6); 899-903","Revista Brasileira de Enfermagem","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672008000600018&lang=pt" 
"S0034-71672008000600007-scl","Classificações de enfermagem: mapeamento entre termos do foco da prática","Silva, Romana Reis da, Malucelli, Andreia, Cubas, Márcia Regina","Revista Brasileira de Enfermagem; 61(6); 835-840","Revista Brasileira de Enfermagem","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672008000600007&lang=pt" 
"S0021-75572008000700014-scl","Relato de caso: transmissão vertical de dengue","Maroun, Samara L. C., Marliere, Roberta C. C., Barcellus, Rovena C., Barbosa, Claudia N., Ramos, Jose R. M., Moreira, Maria E. L.","Jornal de Pediatria; 84(6); 556-559","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000700014&lang=pt" 
"S0021-75572008000700004-scl","Autismo infantil: tradução e validação da Childhood Autism Rating Scale para uso no Brasil","Pereira, Alessandra, Riesgo, Rudimar S., Wagner, Mario B.","Jornal de Pediatria; 84(6); 487-494","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000700004&lang=pt" 
"S0021-75572008000700005-scl","Fatores de risco para sibilância no primeiro ano de vida","Chong Neto, Herberto José, Rosário, Nelson Augusto","Jornal de Pediatria; 84(6); 495-502","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000700005&lang=pt" 
"S0021-75572008000700006-scl","O uso da fontanela posterior no diagnóstico ultra-sonográfico das hemorragias periintraventriculares","Gauzzi, Luciana D. V., Tavares, Eduardo C., Xavier, César C., Corrêa, Flávia F.","Jornal de Pediatria; 84(6); 503-508","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000700006&lang=pt" 
"S0021-75572008000700007-scl","Análise de variáveis relacionadas à evolução letal do escorpionismo em crianças e adolescentes no estado de Minas Gerais no período de 2001 a 2005","Guerra, Cláudia M. N., Carvalho, Luís F. A., Colosimo, Enrico A., Freire, Heliane B. M.","Jornal de Pediatria; 84(6); 509-515","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000700007&lang=pt" 
"S0021-75572008000700008-scl","Plaqueta e leptina em adolescentes com obesidade","Foschini, Denis, Santos, Ronaldo V. T. dos, Prado, Wagner L., Piano, Aline de, Lofrano, Mara C., Martins, Aniela C., Carnier, June, Caranti, Danielle A., Sanches, Priscila de L., Tock, Lian, Mello, Marco T. de, Tufik, Sérgio, Dâmaso, Ana R.","Jornal de Pediatria; 84(6); 516-521","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000700008&lang=pt" 
"S0021-75572008000700009-scl","Suplementação com ácido ascórbico tem efeito citoprotetor na cirrose biliar secundária: estudo experimental em ratos jovens","Passoni, Cynthia R. Matos Silva, Coelho, Cláudio Antônio Rabello","Jornal de Pediatria; 84(6); 522-528","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000700009&lang=pt" 
"S0021-75572008000700012-scl","Doença respiratória e sazonalidade climática em menores de 15 anos em um município da Amazônia brasileira","Rosa, Antonia Maria, Ignotti, Eliane, Botelho, Clóvis, Castro, Hermano Albuquerque de, Hacon, Sandra de Souza","Jornal de Pediatria; 84(6); 543-549","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000700012&lang=pt" 
