"S1020-49892006000600001-spa","El registro internacional de ensayos clínicos","Cuervo, Luis Gabriel, Valdés, América, Clark, María Luisa","Revista Panamericana de Salud Pública; 19(6); 365-370","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000600001&lang=pt" 
"S0034-89102006000300007-spa","Coorte de nascimentos de Pelotas, 2004: metodologia e descrição","Barros, Aluísio J D, Santos, Iná da Silva dos, Victora, Cesar G, Albernaz, Elaine P, Domingues, Marlos R, Timm, Iândora K, Matijasevich, Alicia, Bertoldi, Andréa D, Barros, Fernando C","Revista de Saúde Pública; 40(3); 402-413","Revista de Saúde Pública","Inglês, Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102006000300007&lang=pt" 
"S1677-55382006000300003-scl","The effect of kidney morcellation on operative time, incision complications, and postoperative analgesia after laparoscopic nephrectomy","Camargo, Affonso H., Rubenstein, Jonathan N., Ershoff, Brent D., Meng, Maxwell V., Kane, Christopher J., Stoller, Marshall L.","International braz j urol; 32(3); 273-280","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000300003&lang=pt" 
"S1677-55382006000300005-scl","The impact of pelvicaliceal anatomical variation between the stone-bearing and normal contralateral kidney on stone formation in adult patients with lower caliceal stones","Kupeli, Bora, Tunc, Lutfi, Acar, Cenk, Gurocak, Serhat, Alkibay, Turgut, Guneri, Cagri, Bozkirli, Ibrahim","International braz j urol; 32(3); 287-294","International braz j urol","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382006000300005&lang=pt" 
"S0376-78922006000200006-esp","El ganglio centinela en el melanoma: nuestra experiencia","Martí Carrera, E., Díaz Gutiérrez, A.J., Martín Díaz, M., González Vecino, M.L., Sánchez Crespo, O., Lagarón Comba, E.J., García Martínez, A.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 117-126","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200006&lang=pt" 
"S0376-78922006000200009-esp","Colgajo bilateral de perforantes lumbares para la reconstrucción de un severo defecto tóracolumbar","Benito Duque, P., Juan Huelves, A. de, Cano Rosás, M., Elena Sorando, E.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 141-144","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200009&lang=pt" 
"S0376-78922006000200010-esp","","","Cirugía Plástica Ibero-Latinoamericana; 32(2); 145-147","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200010&lang=pt" 
"S0376-78922006000200001-esp","Validación de un nuevo método de análisis digital de superficies","Montón Echeverría, J.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 71-82","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200001&lang=pt" 
"S0376-78922006000200003-esp","Reconstrucción mamaria en el Hospital S. Juan de Dios de Costa Rica: un estudio transversal","Fonseca Portilla, G., Vargas Naranjo, S.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 93-98","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200003&lang=pt" 
"S0376-78922006000200007-esp","Utilización de implantes de silicona en la enfermedad de Dupuytren","Ballesta Alcaraz, J., Ros Cantó, V., Liebana Pérez, C., Torres Maczassek, A.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 127-134","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200007&lang=pt" 
"S0376-78922006000200004-esp","Hipertrofia mamaria: ¿una deformidad estética? Cuándo debe sufragarse por la Seguridad Social","Rioja Torrejón, L.F., Pedreño Guerao, F., Deza Rodríguez, P., Benítez Gumá, J., Cabrera, E., Redondo Camacho, A., Haro Padilla, J.M.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 99-106","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200004&lang=pt" 
"S0376-78922006000200008-esp","Condromatosis sinovial de la articulación témporo-mandibular","Moretti, E.A., Gómez García, F., Paesani, D., Sierra, D.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 135-140","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200008&lang=pt" 
"S0376-78922006000200005-esp","Mastopexia y prótesis: Revisión a los 5 años","Moreno Gallent, I., Ribera Pons, M.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 107-116","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200005&lang=pt" 
"S0376-78922006000200002-esp","Reconstrucción mamaria con el colgajo toracodorsal de Holmström: análisis de 6 años de experiencia","Carriquiry, C., Seoane, J., Ayçaguer, O., Londinsky, M.","Cirugía Plástica Ibero-Latinoamericana; 32(2); 83-92","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000200002&lang=pt" 
"S0100-39842006000300002-scl","Qual o seu diagnóstico?","Souza, Felipe Ferreira de, Rodrigues, Marcelo Bordalo","Radiologia Brasileira; 39(3); V-VI","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300002&lang=pt" 
"S0100-39842006000300001-scl","Avaliação morfométrica do tendão de Aquiles por ultra-sonografia","Rodrigues, Marcelo Bordalo","Radiologia Brasileira; 39(3); III-III","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300001&lang=pt" 
"S0100-39842006000300018-scl","","","Radiologia Brasileira; 39(3); 180-180","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300018&lang=pt" 
"S0100-39842006000300009-scl","Cateteres intravenosos fraturados: retirada por técnicas endovasculares","Andrade, Gustavo, Marques, Romero, Brito, Norma, Bomfim, Ângelo, Cavalcanti, Douglas, Abath, Carlos","Radiologia Brasileira; 39(3); 199-202","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300009&lang=pt" 
"S0100-39842006000300021-scl","","","Radiologia Brasileira; 39(3); 226-226","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300021&lang=pt" 
"S0100-39842006000300022-scl","","","Radiologia Brasileira; 39(3); 240-240","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300022&lang=pt" 
"S0100-39842006000300016-scl","Ruptura de aneurisma intracraniano gigante em gestante tratado por embolização endovascular: relato de caso","Vale, Benjamim Pessoa, Albuquerque, Mauro Guimarães, Brito, José Nazareno Pearce de Oliveira, Portela, Antenor Lajes Fortes, Paiva, Jairo Tadeu de","Radiologia Brasileira; 39(3); 237-239","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300016&lang=pt" 
"S0100-39842006000300013-scl","Apresentações incomuns do hemangioma hepático: ensaio iconográfico","D&#039;Ippolito, Giuseppe, Appezzato, Luis Fernando, Ribeiro, Alessandra Caivano R., Abreu Junior, Luiz de, Borri, Maria Lucia, Galvão Filho, Mário de Melo, Hartmann, Luiz Guilherme C., Wolosker, Angela Maria Borri","Radiologia Brasileira; 39(3); 219-225","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300013&lang=pt" 
"S0100-39842006000300015-scl","Anatomia coronária com angiografia por tomografia computadorizada multicorte","Andrade, Joalbo Matos","Radiologia Brasileira; 39(3); 233-236","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300015&lang=pt" 
"S0100-39842006000300017-scl","","","Radiologia Brasileira; 39(3); 166-166","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300017&lang=pt" 
"S0100-39842006000300019-scl","","","Radiologia Brasileira; 39(3); 208-208","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300019&lang=pt" 
"S0100-39842006000300020-scl","","","Radiologia Brasileira; 39(3); 214-214","Radiologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300020&lang=pt" 
"S0100-39842006000300003-scl","Avaliação morfométrica do tendão de Aquiles por ultra-sonografia","Mello, Ricardo Andrade Fernandes de, Marchiori, Edson, Santos, Alair Augusto S.M.D. dos, Torres Neto, Gilberto","Radiologia Brasileira; 39(3); 161-165","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300003&lang=pt" 
"S0100-39842006000300004-scl","Condromalácia de patela: comparação entre os achados em aparelhos de RM de alto e baixo campo magnético","Freire, Maxime Figueiredo de Oliveira, Fernandes, Artur da Rocha Corrêa, Juliano, Yara, Novo, Neil Ferreira, Carneiro Filho, Mario, Freire Filho, Edison de Oliveira, Carvalho, Alex Franco de, Silva, Débora da Costa","Radiologia Brasileira; 39(3); 167-174","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300004&lang=pt" 
"S0100-39842006000300006-scl","Comprometimento pulmonar na esclerose sistêmica: revisão de casos","Santos, Marcel Koenigkam, Faria, Fernando Bortolato, Trad, Clovis Simão","Radiologia Brasileira; 39(3); 181-184","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300006&lang=pt" 
"S0100-39842006000300007-scl","O papel atual da ultra-sonografia transretal da próstata na detecção precoce do câncer prostático","Santos, Viviane Cristine Tavares, Milito, Miguel Angelo, Marchiori, Edson","Radiologia Brasileira; 39(3); 185-192","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300007&lang=pt" 
"S0100-39842006000300008-scl","Comportamento da dose glandular versus contraste do objeto em mamografia: determinação de formalismo semi-empírico para diferentes combinações alvo-filtro","Hoff, Gabriela, Almeida, Carlos Eduardo de, Barnes, Gary T.","Radiologia Brasileira; 39(3); 193-198","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300008&lang=pt" 
"S0100-39842006000300010-scl","Comparação entre fatores de calibração em termos de dose absorvida no ar para uma câmara de ionização de placas paralelas","Bulla, Roseli T., Caldas, Linda V.E.","Radiologia Brasileira; 39(3); 203-207","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300010&lang=pt" 
"S0100-39842006000300011-scl","Calibração das câmaras de ionização para feixes de tomografia computadorizada no Brasil: a realidade atual","Maia, Ana Figueiredo, Caldas, Linda V.E.","Radiologia Brasileira; 39(3); 209-213","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300011&lang=pt" 
"S0100-39842006000300012-scl","Níveis de radioatividade natural decorrente do radônio no complexo rochoso da Serra de São Vicente, SP","Marques, Adilson Lima, Geraldo, Luiz Paulo, Santos, Wlademir dos","Radiologia Brasileira; 39(3); 215-218","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300012&lang=pt" 
"S0100-39842006000300014-scl","O papel das variantes anatômicas do complexo ostiomeatal na rinossinusite crônica","Araújo Neto, Severino Aires de, Martins, Paulo de Sá Leite, Souza, Antônio Soares, Baracat, Emílio Carlos Elias, Nanni, Lívio","Radiologia Brasileira; 39(3); 227-232","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300014&lang=pt" 
"S0100-39842006000300005-scl","Revisão radiológica de 173 casos consecutivos de paracoccidioidomicose","Trad, Henrique Simão, Trad, Clovis Simão, Elias Junior, Jorge, Muglia, Valdair Francisco","Radiologia Brasileira; 39(3); 175-179","Radiologia Brasileira","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842006000300005&lang=pt" 
"S0101-41612006000200001-scl","Tendências da desigualdade salarial para coortes de mulheres brancas e negras no Brasil","Oliveira, Ana Maria Hermeto Camilo de, Rios-Neto, Eduardo Luiz Gonçalves","Estudos Econômicos (São Paulo); 36(2); 205-236","Estudos Econômicos (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000200001&lang=pt" 
"S1516-35982006000400003-scl","Bagaço de cana-de-açúcar tratado com hidróxido de sódio","Pires, Aureliano José Vieira, Reis, Ricardo Andrade, Carvalho, Gleidson Giordano Pinto de, Siqueira, Gustavo Rezende, Bernardes, Thiago Fernandes","Revista Brasileira de Zootecnia; 35(3); 953-957","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400003&lang=pt" 
"S1516-35982006000400018-scl","Alfa-amilase em frangos de corte: efeitos do balanço eletrolítico e do nível protéico da dieta","Monteiro, Marcela Piedade, Moraes, George Henrique Kling de, Fanchiotti, Flavia Escapini, Oliveira, Maria Goreti de Almeida, Rodrigues, Ana Cláudia Peres, Albino, Luiz Fernando Teixeira, Guimarães, Valéria Monteze, Vieites, Flávio Medeiros","Revista Brasileira de Zootecnia; 35(3); 1070-1076","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400018&lang=pt" 
"S1516-35982006000400020-scl","Exigências de aminoácidos sulfurados digestíveis para suínos machos castrados e fêmeas de 15 a 30 kg","Moura, Jaqueline de Oliveira, Brustolini, Paulo César, Silva, Francisco Carlos de Oliveira, Donzele, Juarez Lopes, Ferreira, Aloízio Soares, Paula, Eriane de","Revista Brasileira de Zootecnia; 35(3); 1085-1090","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400020&lang=pt" 
"S1516-35982006000400006-scl","Uso de modelos de regressão aleatória para descrever a variação genética da produção de leite na raça Holandesa","Araújo, Cláudio Vieira de, Torres, Robledo de Almeida, Costa, Claudio Napolis, Torres Filho, Rodolpho de Almeida, Araújo, Simone Inoe, Lopes, Paulo Sávio, Regazzi, Adair José, Pereira, Carmen Silva, Sarmento, José Lindenberg Rocha","Revista Brasileira de Zootecnia; 35(3); 975-981","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400006&lang=pt" 
"S1516-35982006000400039-scl","Variáveis ruminais, concentração de uréia plasmática e excreções urinárias de nitrogênio em vacas leiteiras alimentadas com concentrado processado de diferentes formas","Wernersbach Filho, Humberto Luiz, Campos, José Maurício de Souza, Assis, Anderson Jorge de, Valadares Filho, Sebastião de Campos, Queiroz, Augusto César de, Valadares, Rilene Ferreira Diniz, Lana, Rogério de Paula","Revista Brasileira de Zootecnia; 35(3); 1239-1241","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400039&lang=pt" 
"S1516-35982006000400001-scl","Exigências de lisina digestível para juvenis de tilápia-do-nilo","Furuya, Wilson Massamitu, Santos, Vivian Gomes dos, Silva, Lilian Carolina Rosa, Furuya, Valéria Rossetto Barriviera, Sakaguti, Eduardo Shiguero","Revista Brasileira de Zootecnia; 35(3); 937-942","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400001&lang=pt" 
"S1516-35982006000400002-scl","Adubação fosfatada e níveis críticos de fósforo no solo para manutenção da produtividade do capim-elefante (Pennisetum purpureum cv. Napier)","Moreira, Luciano de Melo, Fonseca, Dilermando Miranda da, Martuscello, Janaina Azevedo, Nóbrega, Elcivan Bento da","Revista Brasileira de Zootecnia; 35(3); 943-952","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400002&lang=pt" 
"S1516-35982006000400004-scl","Estação de nascimento e puberdade em cordeiros Santa Inês","Alves, Jordan Meneses, McManus, Concepta, Lucci, Carolina Madeira, Carneiro, Helena Cristina Rodrigues, Dallago, Bruno Stefano, Cadavid, Verônica González, Marsiaj, Pablo Anibal Pereira, Louvandini, Helder","Revista Brasileira de Zootecnia; 35(3); 958-966","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400004&lang=pt" 
"S1516-35982006000400005-scl","Uso de funções ortogonais para descrever a produção de leite no dia de controle por meio de modelos de regressão aleatória","Araújo, Cláudio Vieira de, Torres, Robledo de Almeida, Costa, Claudio Napolis, Torres Filho, Rodolpho de Almeida, Araújo, Simone Inoe, Lopes, Paulo Sávio, Regazzi, Adair José, Pereira, Carmen Silva, Cobuci, Jaime Araújo, Sarmento, José Lindenberg Rocha","Revista Brasileira de Zootecnia; 35(3); 967-974","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400005&lang=pt" 
"S1516-35982006000400007-scl","Parâmetros genéticos e fenotípicos do desempenho reprodutivo de fêmeas Chianina","Azevêdo, Danielle Maria Machado Ribeiro, Martins Filho, Raimundo, Bozzi, Riccardo, Forabosco, Flavio, Malhado, Carlos Henrique Mendes","Revista Brasileira de Zootecnia; 35(3); 982-987","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400007&lang=pt" 
"S1516-35982006000400008-scl","Desempenho reprodutivo de vacas Nelore no Norte e Nordeste do Brasil","Azevêdo, Danielle Maria Machado Ribeiro, Martins Filho, Raimundo, Lôbo, Raimundo Nonato Braga, Malhado, Carlos Henrique Mendes, Lôbo, Raysildo Barbosa, Moura, Arlindo de Alencar Araripe, Pimenta Filho, Edgard Cavalcanti","Revista Brasileira de Zootecnia; 35(3); 988-996","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400008&lang=pt" 
"S1516-35982006000400009-scl","Estimativa de parâmetros genéticos, componentes de (co)variância e tendências genéticas e fenotípicas para características produtivas pré-desmama em bovinos Devon no Rio Grande do Sul","Corrêa, Marcela Bicca Bragança, Dionello, Nelson José Laurino, Cardoso, Fernando Flores","Revista Brasileira de Zootecnia; 35(3); 997-1004","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400009&lang=pt" 
"S1516-35982006000400010-scl","Influência ambiental sobre características de desempenho pré-desmama de bovinos Devon no Rio Grande do Sul","Corrêa, Marcela Bicca Bragança, Dionello, Nelson José Laurino, Cardoso, Fernando Flores","Revista Brasileira de Zootecnia; 35(3); 1005-1011","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400010&lang=pt" 
"S1516-35982006000400011-scl","Parâmetros genéticos de características estimadas da curva de crescimento de ovinos da raça Santa Inês","Lôbo, Raimundo Nonato Braga, Villela, Luciana Cristine Vasques, Lobo, Ana Maria Bezerra Oliveira, Passos, José Renato de Sousa, Oliveira, Amaury Apolonio de","Revista Brasileira de Zootecnia; 35(3); 1012-1019","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400011&lang=pt" 
"S1516-35982006000400012-scl","Estimativas de efeitos genéticos em bezerros cruzados por diferentes modelos e métodos de estimação","Pimentel, Eduardo da Cruz Gouveia, Queiroz, Sandra Aidar de, Carvalheiro, Roberto, Fries, Luiz Alberto","Revista Brasileira de Zootecnia; 35(3); 1020-1027","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400012&lang=pt" 
"S1516-35982006000400013-scl","Efeitos da transformação de uma variável com distribuição normal em sua inversa sobre os parâmetros de sua distribuição usando técnicas de Monte Carlo","Sirol, Mirella Leme Franco Geraldini, Hadlich, Janaina Conte, Suguisawa, Liliane, Abrahão, André Rodrigues, Haddad, Sâmia Ramos, Oliveira, Henrique Nunes de","Revista Brasileira de Zootecnia; 35(3); 1028-1038","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400013&lang=pt" 
"S1516-35982006000400014-scl","Níveis de lisina digestível em rações, utilizando-se o conceito de proteína ideal, para suínos machos castrados de alto potencial genético dos 15 aos 30 kg","Abreu, Márvio Lobão Teixeira de, Donzele, Juarez Lopes, Oliveira, Rita Flávia Miranda de, Oliveira, Alexandre Luis Siqueira de, Silva, Francisco Carlos de Oliveira, Moita, Antônio Marcos Souto","Revista Brasileira de Zootecnia; 35(3); 1039-1046","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400014&lang=pt" 
"S1516-35982006000400015-scl","Adição de complexo multienzimático em dietas à base de soja extrusada: valores energéticos e digestibilidade de nutrientes em pintos de corte","Brito, Claudson Oliveira, Albino, Luiz Fernando Teixeira, Rostagno, Horacio Santiago, Gomes, Paulo Cezar, Carvalho, Débora Cristine Oliveira, Corassa, Anderson","Revista Brasileira de Zootecnia; 35(3); 1047-1055","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400015&lang=pt" 
"S1516-35982006000400016-scl","Redução da proteína bruta da ração e suplementação de aminoácidos para suínos machos castrados dos 15 aos 30 kg mantidos em ambiente de alta temperatura","Ferreira, Rony Antonio, Oliveira, Rita Flávia Miranda de, Donzele, Juarez Lopes, Araújo, Cláudio Vieira de, Silva, Francisco Carlos de Oliveira, Vaz, Roberta Gomes Marçal Vieira, Rezende, Wilkson Oliveira","Revista Brasileira de Zootecnia; 35(3); 1056-1062","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400016&lang=pt" 
"S1516-35982006000400017-scl","Exigências nutricionais de metionina+cistina para poedeiras semipesadas do início de produção até o pico de postura","Jordão Filho, José, Silva, José Humberto Vilar da, Silva, Edson Lindolfo da, Ribeiro, Marcelo Luis Gomes, Martins, Terezinha Domiciano Dantas, Rabello, Carlos Bôa-Viagem","Revista Brasileira de Zootecnia; 35(3); 1063-1069","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400017&lang=pt" 
"S1516-35982006000400019-scl","Utilização do farelo de algodão, com ou sem a adição de ferro, na alimentação de leitões na fase inicial (15-30 kg)","Moreira, Ivan, Sartori, Iolanda Maria, Paiano, Diovani, Martins, Rafael Mansano, Oliveira, Gisele Cristina de","Revista Brasileira de Zootecnia; 35(3); 1077-1084","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400019&lang=pt" 
"S1516-35982006000400021-scl","Curvas de crescimento e de deposição dos componentes corporais em aves de postura de diferentes linhagens","Neme, Rafael, Sakomura, Nilva Kazue, Fukayama, Ellen Hatsumi, Freitas, Ednardo Rodrigues, Fialho, Flávio Bello, Resende, Kleber Tomás de, Fernandes, João Batista Kochenborger","Revista Brasileira de Zootecnia; 35(3); 1091-1100","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400021&lang=pt" 
"S1516-35982006000400023-scl","Produção de novilhos de corte com suplementação em pastagem de azevém submetida a doses de nitrogênio","Difante, Gelson dos Santos, Marchezan, Enio, Villa, Silvio Carlos Cazarotto, Rocha, Marta Gomes da, Santos, Fernando Machado dos, Camargo, Edinalvo Rabaioli","Revista Brasileira de Zootecnia; 35(3); 1107-1113","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400023&lang=pt" 
"S1516-35982006000400024-scl","Fatores não-nutricionais e concentração de nitrogênio uréico no leite de vacas da raça Holandesa","Meyer, Paula Marques, Machado, Paulo Fernando, Coldebella, Arlei, Cassoli, Laerte Dagher, Coelho, Karyne Oliveira, Rodrigues, Paulo Henrique Mazza","Revista Brasileira de Zootecnia; 35(3); 1114-1121","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400024&lang=pt" 
"S1516-35982006000400026-scl","Fatores ambientais que afetam a produção e a composição do leite em rebanhos assistidos por cooperativas no Rio Grande do Sul","Noro, Giovani, González, Félix Hilario Diaz, Campos, Rómulo, Dürr, João Walter","Revista Brasileira de Zootecnia; 35(3); 1129-1135","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400026&lang=pt" 
"S1516-35982006000400028-scl","Avaliação das respostas fisiológicas de bezerros zebuínos puros e cruzados nascidos em clima subtropical","Ribeiro, Andréa Roberto Bueno, Alencar, Maurício Mello de, Negrão, João Alberto, Costa, Mateus José Rodrigues Paranhos da, Starling, Josiane Maria Cardoso","Revista Brasileira de Zootecnia; 35(3); 1146-1153","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400028&lang=pt" 
"S1516-35982006000400029-scl","Consumo de nutrientes, produção e composição do leite de cabras da raça Alpina alimentadas com dietas contendo diferentes teores de fibra","Carvalho, Sérgio, Rodrigues, Marcelo Teixeira, Branco, Renata Helena, Rodrigues, Carla Aparecida Florentino","Revista Brasileira de Zootecnia; 35(3); 1154-1161","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400029&lang=pt" 
"S1516-35982006000400030-scl","Produção de leite em cabras alimentadas com diferentes níveis de proteína na dieta: consumo e digestibilidade dos nutrientes","Fonseca, Carlos Elysio Moreira da, Valadares, Rilene Ferreira Diniz, Valadares Filho, Sebastião de Campos, Rodrigues, Marcelo Teixeira, Marcondes, Marcos Inácio, Porto, Marlos Oliveira, Pina, Douglas dos Santos, Moraes, Kamila Andreatta Kling de","Revista Brasileira de Zootecnia; 35(3); 1162-1168","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400030&lang=pt" 
"S1516-35982006000400031-scl","Estimativa da produção microbiana em cabras lactantes alimentadas com diferentes teores de proteína na dieta","Fonseca, Carlos Elysio Moreira da, Valadares, Rilene Ferreira Diniz, Valadares Filho, Sebastião de Campos, Leão, Maria Ignez, Cecon, Paulo Roberto, Rodrigues, Marcelo Teixeira, Pina, Douglas dos Santos, Marcondes, Marcos Inácio, Paixão, Mônica Lopes, Araújo, Alexandre Magno","Revista Brasileira de Zootecnia; 35(3); 1169-1177","Revista Brasileira de Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982006000400031&lang=pt" 
