"S0717-92272016000200009-chl","Estado actual de los trastornos somatomorfos y conversivos en niños y adolescentes","Arancibia M, Marcelo, Sepúlveda A, Elisa, Martínez-Aguayo, Juan Carlos, Behar A, Rosa","Revista chilena de neuro-psiquiatría; 54(2); 151-161","Revista chilena de neuro-psiquiatría","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272016000200009&lang=pt" 
"S1886-58872016000200011-esp","Parámetros jurisprudenciales en los casos de gestación por sustitución internacional: los lineamientos del Tribunal Europeo de Derechos Humanos y sus repercusiones en el contexto global","Lamm, Eleonora, Rubaja, Nieve","Revista de Bioética y Derecho; (37); 149-170","Revista de Bioética y Derecho","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872016000200011&lang=pt" 
"S1886-58872016000200007-esp","Renúncia a direitos fundamentais na submissão de seres humanos a estudos clínicos","Baptista Dias Da Silva, Roberto, Pandolfi Cappello, Thamires","Revista de Bioética y Derecho; (37); 85-101","Revista de Bioética y Derecho","Português","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872016000200007&lang=pt" 
"S1889-836X2016000200006-esp","Osteomalacia en un adulto joven","Alonso, G., Varsavsky, M.","Revista de Osteoporosis y Metabolismo Mineral; 8(2); 82-86","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2016000200006&lang=pt" 
"S1886-58872016000200008-esp","O Testamento Vital e a Relação Médico-Paciente na perspectiva da Autonomia Privada e da Dignidade da Pessoa Humana","Martinez, Sergio, Lima, Adaiana","Revista de Bioética y Derecho; (37); 103-120","Revista de Bioética y Derecho","Português","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872016000200008&lang=pt" 
"S0376-78922016000200012-esp","Expansor tisular como solución definitiva en defecto lumbar: caso clínico","Godoy-Herrera, Fernando, Márquez-Cañada, Juan-Manuel, Tejerina-Botella, Carlos, García-Avellana, Roser","Cirugía Plástica Ibero-Latinoamericana; 42(2); 181-185","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922016000200012&lang=pt" 
"S1870-21472016000100033-mex","Razón y cultura: una crítica a la hermenéutica constitucional moderna desde la interpretación dialógica","Storini, Claudia","Revista IUS; 10(37); 33-58","Revista IUS","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472016000100033&lang=pt" 
"S1870-21472016000100009-mex","Interpretación de la Constitución y juez constitucional","Díaz Revorio, Francisco Javier","Revista IUS; 10(37); 9-31","Revista IUS","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472016000100009&lang=pt" 
"S0376-78922016000200011-esp","Primer caso en México y América Latina de linfoma anaplásico de células gigantes en paciente con implantes mamarios","Torres-Rivero, Cesar, Ramos-Gallardo, Guillermo, Nambo-Lucio, M. de Jesús, Vaquero-Pérez, M. Mar","Cirugía Plástica Ibero-Latinoamericana; 42(2); 175-180","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922016000200011&lang=pt" 
"S0376-78922016000200004-esp","Determinación de HLA en pacientes con Síndrome de Parry Romberg atendidos en el Servicio de Cirugía Plástica y Reconstructiva del Hospital General &quot;Dr. Manuel Gea González&quot;","Palafox, Damián, Gutiérrez-Gómez, Claudia, Granados, Julio, Barquera, Rodrigo, Ortega-Hernández, Esteban, Hernández-Zaragoza, Diana I., Pérez-Dosal, Marcia, Pacheco-Ubaldo, Hanna R., Lona-Sánchez, Abraham","Cirugía Plástica Ibero-Latinoamericana; 42(2); 115-120","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922016000200004&lang=pt" 
"S1886-58872016000200006-esp","Filiación por técnicas de reproducción humana asistida, gestación por sustitución y consentimiento informado en Argentina: aportes y cambios introducidos por el Código Civil y Comercial","Krasnow, Adriana","Revista de Bioética y Derecho; (37); 69-84","Revista de Bioética y Derecho","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1886-58872016000200006&lang=pt" 
"S1870-21472016000100129-mex","Problemas actuales sobre la interpretación constitucional de los derechos","Martínez Dalmau, Rubén","Revista IUS; 10(37); 129-151","Revista IUS","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-21472016000100129&lang=pt" 
"S0376-78922016000200007-esp","Efectividad de la simvastatina tópica e inyectable contra hidrocoloide en la epitelización de heridas de espesor parcial en un modelo animal","Murakami-Morishige, Pablo D., Erazo-Franco, Mauricio A., Zozaya-Mininchini, Ximena, López-Silva, Felipe A., Barreda-Gaxiola, Marco A., Bernal-Obana, M. Teresa, Watanabe, Shoko","Cirugía Plástica Ibero-Latinoamericana; 42(2); 141-147","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922016000200007&lang=pt" 
"S0376-78922016000200005-esp","Uso de toxina botulínica paravertebral para detener la progresión de escoliosis en pollos pinealectomizados: la columna vertebral como sistema de tensegridad","González-Miranda, Álvaro, Riquelme-García, Oscar, Moyano-Ortega, Gabriel, Viveros-Montoro, Agustín, Largo-Aramburu, Carlota, Cañizo-López, Juan-Francisco del, García-Barreno, Pedro","Cirugía Plástica Ibero-Latinoamericana; 42(2); 121-130","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922016000200005&lang=pt" 
"S1889-836X2016000200007-esp","Publicaciones médicas: ¿ciencia o negocio?","López Méndez, P., Gómez de Tejada Romero, M.J., Sosa Henríquez, M.","Revista de Osteoporosis y Metabolismo Mineral; 8(2); 87-92","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2016000200007&lang=pt" 
"S0120-04882016000100014-col","Artropofauna en necromasa de dos especies de frailejones en diferentes estados sucesionales de Páramo Andino","Eraso-Puentes, Laura P., Amarillo-Suárez, Ángela R.","Revista Colombiana de Entomología; 42(1); 81-90","Revista Colombiana de Entomología","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-04882016000100014&lang=pt" 
"S0120-04882016000100002-col","Diagnóstico de Leucoptera coffeella (Lepidoptera: Lyonetiidae) y sus parasitoides en el departamento de Antioquia, Colombia","David-Rueda, Gonzalo, Constantino C, Luis Miguel, Cecilia Montoya, Esther, Ortega M, Oscar E., Nancy Gil, Zulma, Benavides-Machado, Pablo","Revista Colombiana de Entomología; 42(1); 4-11","Revista Colombiana de Entomología","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-04882016000100002&lang=pt" 
"S0120-04882016000100006-col","Caracterización de aislamientos nativos de Beauveria bassiana y su patogenicidad hacia Hypothenemus hampei, en Tabasco, México","Gerónimo-Torres, José Del Carmen, Torres-de-la-Cruz, Magdiel, Cruz, Manuel Pérez-de-la, De-la-Cruz-Pérez, Aracely, Ortiz-garcía, Carlos Fredy, Cappello-García, Silvia","Revista Colombiana de Entomología; 42(1); 28-35","Revista Colombiana de Entomología","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-04882016000100006&lang=pt" 
"S0123-46412016000100005-col","Dealing with unknown words in L2 reading: vocabulary discovery and lexical inferencing strategies","Rousoulioti, Thomai, Mouti, Anna","Colombian Applied Linguistics Journal; 18(1); 56-70","Colombian Applied Linguistics Journal","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412016000100005&lang=pt" 
"S0123-46412016000100009-col","&quot;It&#039;s the same world through different eyes&quot;: a content and language integrated learning project for young EFL learners","Korosidou, Eleni, Griva, Eleni","Colombian Applied Linguistics Journal; 18(1); 116-132","Colombian Applied Linguistics Journal","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412016000100009&lang=pt" 
"S0123-46412016000100004-col","Estrategias para la enseñanza de la producción de textos argumentativos en el área de ciencias biológicas","Zambrano-Valencia, Juan David, Orozco-Cardona, Andrés Felipe, Caro-Lopera, Miguel Angel","Colombian Applied Linguistics Journal; 18(1); 43-55","Colombian Applied Linguistics Journal","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-46412016000100004&lang=pt" 
"S1690-31102016000200007-ven","Hiperplasia suprarrenal congénita y mielolipoma: a propósito de un caso","Vélez, Gabriela, Fung, Liliana, García, Franklin, Campos, María","Revista Venezolana de Endocrinología y Metabolismo; 14(2); 144-149","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2016","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102016000200007&lang=pt" 
"S0716-27902016000100001-chl","La música entre escritura y oralidad: la guitarra barroca, el guitarrón chileno y el canto a lo divino","Vera, Alejandro","Revista musical chilena; 70(225); 9-49","Revista musical chilena","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902016000100001&lang=pt" 
"S2011-30802016000100006-col","Realidad, teoría y conmensurabilidad: Reflexiones en torno a las modas intelectuales en psicología*","Manrique Tisnés, Horacio, De Castro Correa, Alberto","CES Psicología; 9(1); 65-88","CES Psicología","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-30802016000100006&lang=pt" 
"S0041-47512016000400009-sza","Die Virtuele Instituut vir Afrikaans (VivA) en markbehoeftes in die Afrikaanse gemeenskap","van Huyssteen, Gerhard B, Botha, M, Antonites, Alex","Tydskrif vir Geesteswetenskappe; 56(2-1); 410-437","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000400009&lang=pt" 
"S0041-47512016000400004-sza","Die ontwikkeling van Afrikaanse vaktaal: Verlede, hede en toekoms","Alberts, Marietta","Tydskrif vir Geesteswetenskappe; 56(2-1); 314-334","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000400004&lang=pt" 
"S0041-47512016000400006-sza","Enkele minder bekende Afrikaanse woordeboek-monumente","Gouws, Rufus H.","Tydskrif vir Geesteswetenskappe; 56(2-1); 355-370","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000400006&lang=pt" 
"S0041-47512016000400011-sza","Die vroegste Khoi-Afrikaans","van Rensburg, Christo","Tydskrif vir Geesteswetenskappe; 56(2-1); 454-476","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000400011&lang=pt" 
"S1659-38202016000100031-cri","El destino y la explotación legitimada en &quot;Tarciso Cantón&quot;, de Tatiana Buch","Rivera, Br. Silvia Solano","Revista Comunicación; 25(1); 31-39","Revista Comunicación","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-38202016000100031&lang=pt" 
"S1659-38202016000100001-cri","El Museo de Cera. Fragmentación, Anacronismo, Fractalidad1","Cid Hidalgo, Juan D, Gutiérrez Muñoz, Óscar","Revista Comunicación; 25(1); 1-14","Revista Comunicación","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-38202016000100001&lang=pt" 
"S1659-38202016000100015-cri","Entre la ferocidad y el aburrimiento: Un acercamiento al cuento &quot;Las Fieras&quot;, de Roberto Arlt","Romero Zúñiga, Mariela","Revista Comunicación; 25(1); 15-30","Revista Comunicación","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-38202016000100015&lang=pt" 
"S1659-38202016000100040-cri","Emerson-Martí: Rupturas (de) Coloniales","Cornejo, Lic. Juan Carlos Flores","Revista Comunicación; 25(1); 40-47","Revista Comunicación","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-38202016000100040&lang=pt" 
"S1405-74252016000200047-mex","Las relaciones intergeneracionales: ¿problema actual o reminiscencia del pasado?","Bonvalet, Catherine","Papeles de población; 22(88); 47-75","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200047&lang=pt" 
"S1405-74252016000200009-mex","Población y territorio en el modelo económico chileno. El caso de la comarca del Aconcagua","Canales, Alejandro I., Canales-Cerón, Manuel","Papeles de población; 22(88); 9-46","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200009&lang=pt" 
"S1405-74252016000200171-mex","Viviendo en las sombras: estrategias de adaptación de familias inmigrantes mexicanas en Arizona, 2007-2015","Torre-Cantalapiedra, Eduardo, Anguiano-Téllez, María Eugenia","Papeles de población; 22(88); 171-207","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200171&lang=pt" 
"S1405-74252016000200237-mex","El mercado español de la vivienda: aspectos demográficos","Muñoz-Fernández, Guzmán Antonio, Santos-Roldán, Luna, Rodríguez-Gutiérrez, Pablo","Papeles de población; 22(88); 237-262","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200237&lang=pt" 
"S1405-74252016000200141-mex","Migrar desde la frontera. Estudiar en México y deseos de trabajar en Estados Unidos","Rocha-Romero, David, Rentería-Pedraza, Victor, Rodríguez-Gutiérrez, José Guadalupe","Papeles de población; 22(88); 141-170","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200141&lang=pt" 
"S1405-74252016000200077-mex","Las esposas de migrantes: conyugalidad a distancia en una región de migración histórica","de León-Torres, María Soledad, Jasso Martínez, Ivy Jacaranda, Lamy, Brigitte","Papeles de población; 22(88); 77-111","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200077&lang=pt" 
"S1405-74252016000200263-mex","Rentabilidad privada de la educación en el Estado de México","Godínez-Montoya, Lucila, Figueroa-Hernández, Esther, Pérez-Soto, Francisco","Papeles de población; 22(88); 263-290","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200263&lang=pt" 
"S1405-74252016000200209-mex","Envejecimiento poblacional en Argentina: ¿qué es ser un adulto mayor en Argentina? Una aproximación desde el enfoque de la vulnerabilidad social","Tisnés, Adela, Salazar-Acosta, Luisa María","Papeles de población; 22(88); 209-236","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200209&lang=pt" 
"S1405-74252016000200113-mex","Aprobabilistic method to forecast the international migration of Mexico by age and sex","García-Guerrero, Víctor Manuel","Papeles de población; 22(88); 113-140","Papeles de población","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200113&lang=pt" 
"S2225-62532016000600001-sza","Copper Cobalt Africa 6-8 July 2015","Sole, K.C.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); iv-v","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600001&lang=pt" 
"S2225-62532016000600007-sza","Optimization of circuits for pressure leaching of sulphide ores and concentrates","Saloojee, F., Crundwell, F.K.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 517-524","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600007&lang=pt" 
"S2225-62532016000600009-sza","Corrosion of lead anodes in base metals electrowinning","Mirza, A., Burr, M., Ellis, T., Evans, D., Kakengela, D., Webb, L., Gagnon, J., Leclercq, F., Johnston, A.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 533-538","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600009&lang=pt" 
"S2225-62532016000600015-sza","A modification of the zeta potential of copper sulphide by the application of a magnetic field in order to improve particle settling","Gqebe, S., Rodriguez-Pascual, M., Lewis, A.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 575-580","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600015&lang=pt" 
"S0041-47512016000200001-sza","","Wolfaardt-Gräbe, Ina","Tydskrif vir Geesteswetenskappe; 56(2); 505-506","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200001&lang=pt" 
"S0041-47512016000200012-sza","Histerie en Perversie (deel I): Enkele teoretiese opmerkings oor slagofferskap binne traumadiskoerse","van den Berg, Cllliers","Tydskrif vir Geesteswetenskappe; 56(2); 693-709","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200012&lang=pt" 
"S0041-47512016000200010-sza","Die ondersteuning van die voorskoolse kind met betrekking tot ontluikende leesvaardigheid - &#039;n looddsstudie","Lessing, Ansie, de Witt, Marike","Tydskrif vir Geesteswetenskappe; 56(2); 660-677","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200010&lang=pt" 
"S0041-47512016000200009-sza","Veranderlikes wat verband hou met swart hoërskool-leerders se prestasie in Afrikaans as &#039;n tweede taal","Bester, Garfield, Noke, Deseré","Tydskrif vir Geesteswetenskappe; 56(2); 641-659","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200009&lang=pt" 
"S2225-62532016000600006-sza","Study of the dissolution of chalcopyrite in solutions of different ammonium salts","Moyo, T., Petersen, J.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 509-516","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600006&lang=pt" 
"S2225-62532016000600012-sza","Copper solvent extraction: Status, operating practices, and challenges in the African Copperbelt","Sole, K.C., Tinkler, O.S.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 553-560","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600012&lang=pt" 
"S0041-47512016000200008-sza","&quot;There can be no freedom without education.&quot; Laying the foundations for black education in South Africa, 1952-1968","Verhoef, Grietjie","Tydskrif vir Geesteswetenskappe; 56(2); 627-640","Tydskrif vir Geesteswetenskappe","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200008&lang=pt" 
"S0041-47512016000200011-sza","Die verband tussen geselekteerde biografiese veranderlikes en Graad R-onderwysers se houding teenoor die ontwikkeling van perseptueel-motoriese vaardighede van Graad R-leerders","Loubser, Annemarie, Pienaar, Anita E, Klopper, Audrey","Tydskrif vir Geesteswetenskappe; 56(2); 678-692","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200011&lang=pt" 
"S2225-62532016000600018-sza","Selenium minerals and the recovery of selenium from copper refinery anode slimes","Wang, C., Li, S., Wang, H., Fu, J.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 593-600","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600018&lang=pt" 
"S0041-47512016000200014-sza","Die dierbare Engels","McLachlan, JD (Tom)","Tydskrif vir Geesteswetenskappe; 56(2); 725-726","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200014&lang=pt" 
"S0041-47512016000200006-sza","Kapasiteitsbou van informele gemeenskapsgebaseerde organisasies in die Suid-Afrikaanse welsynsektor: Die bydrae deur gevestigde maatskaplike diensorganisasies","Boshoff, Shanie, Engelbrecht, Lambert K.","Tydskrif vir Geesteswetenskappe; 56(2); 592-607","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200006&lang=pt" 
"S0041-47512016000200004-sza","Die verband tussen werksbevrediging en die leierskapstyl van bestuurders: &#039;n Gevallestudie uit die banksektor","Booyse, Cornelius, van Niekerk, EJ, Jansen, Cecelia, Muller, Hélène","Tydskrif vir Geesteswetenskappe; 56(2); 555-572","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200004&lang=pt" 
"S0041-47512016000200002-sza","Vetula Hottentota en andere naturalia. Brieven van Hendrik le Sueur, J.A. van Plettenberg en Petrus Camper over de ontdekking van Afrika","Schutte, Gerrit","Tydskrif vir Geesteswetenskappe; 56(2); 507-533","Tydskrif vir Geesteswetenskappe","Holandês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200002&lang=pt" 
"S0041-47512016000200015-sza","Die Sideboard - &#039;n altaar en &#039;n teken van &#039;n regverdige God","le Cordeur, Michael","Tydskrif vir Geesteswetenskappe; 56(2); 727-730","Tydskrif vir Geesteswetenskappe","Africaner","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512016000200015&lang=pt" 
"S2225-62532016000600003-sza","Copper mining in Zambia - history and future","Sikamo, J., Mwanza, A., Mweemba, C.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 491-496","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600003&lang=pt" 
"S2225-62532016000600017-sza","Tiger&#039;s eye in the Northern Cape Province, South Africa - grading, distribution, small-scale mining, and beneficiation potential","Rasmeni, S., Chetty, D., Sebola, P., Seripe, K.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 587-592","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600017&lang=pt" 
"S2225-62532016000600010-sza","Development of a geometallurgical model for a copper concentrator","Valenta, M., Mulcahy, B.","Journal of the Southern African Institute of Mining and Metallurgy; 116(6); 539-545","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532016000600010&lang=pt" 
"S2306-41022016000300138-mex","Tres roturas sucesivas de los vástagos protésicos de cadera implantados en una paciente","Gómez-Robledo, J","Acta ortopédica mexicana; 30(3); 138-143","Acta ortopédica mexicana","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022016000300138&lang=pt" 
"S2306-41022016000300115-mex","Agradecimiento a los revisores 2015 y a nuestro Comité Editorial","Aguilera-Zepeda, JM, Encalada-Díaz, MI","Acta ortopédica mexicana; 30(3); 115-115","Acta ortopédica mexicana","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022016000300115&lang=pt" 
"S2306-41022016000300147-mex","Luxación congénita de rodilla: a propósito de un caso","Arvinius, C, Luque, R, Díaz-Ceacero, C, Marco, F","Acta ortopédica mexicana; 30(3); 147-149","Acta ortopédica mexicana","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022016000300147&lang=pt" 
"S1405-74252016000200005-mex","Presentación","Becerril, Juan Gabino González","Papeles de población; 22(88); 5-8","Papeles de población","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252016000200005&lang=pt" 
"S0100-736X2016001300021-scl","Estudo comparativo da diferenciação osteogênica das células tronco mesenquimais da medula óssea e do tecido adiposo de cães adultos","Alves, Endrigo G.L., Serakides, Rogéria, Boeloni, Jankerle N., Rosado, Isabel R., Ocarino, Natalia M., Oliveira, Humberto P., Góes, Alfredo M., Rezende, Cleuza M.F.","Pesquisa Veterinária Brasileira; 36(); 21-32","Pesquisa Veterinária Brasileira","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300021&lang=pt" 
"S0100-736X2016001300008-scl","Descrição morfológica do coração e dos vasos da base do jacaré-do-pantanal (Caiman yacare Daudin, 1802) proveniente de zoocriadouro","Alves, Ana C., Ribeiro, Daniel B. de C.L., Cotrin, João V., Resende, Henrique R.A. de, Drummond, Cristina D., Almeida, Fernanda R.C.L. de, Vicente Neto, João, Sousa, Raimundo V. de","Pesquisa Veterinária Brasileira; 36(); 8-14","Pesquisa Veterinária Brasileira","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300008&lang=pt" 
"S0028-37462016000200149-mex","Reacciones adversas a los fármacos antituberculosis en pacientes con esquemas mixtos","Díaz Covarrubias-López, Tania María, Laniado-Laborín, Rafael","Neumología y cirugía de tórax; 75(2); 149-154","Neumología y cirugía de tórax","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0028-37462016000200149&lang=pt" 
"S0100-736X2016001300033-scl","Transferência de imunidade passiva e proteinograma sérico em bezerros das raças Crioula Lageana variedade Mocha e Aberdeen Angus (Red Angus) nos primeiros seis meses de vida","Schade, Jackson, Rossi, Renato M., Fonteque, Graziela V., Martins, Edison, Lisbôa, Júlio A.N., Flaiban, Karina K.M.C., Preti, Maria C.P., Fonteque, Joandes H.","Pesquisa Veterinária Brasileira; 36(); 33-40","Pesquisa Veterinária Brasileira","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300033&lang=pt" 
"S0100-736X2016001300101-scl","Starvation and refeeding in rats: effect on some parameters of energy metabolism and electrolytes and changes of hepatic tissue","Namazi, Fatemeh, Omidi, Arash, Abbasi, Sajjad, Afsar, Mina, Honarmand, Masumeh, Nazifi, Saeed","Pesquisa Veterinária Brasileira; 36(); 101-105","Pesquisa Veterinária Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300101&lang=pt" 
"S0028-37462016000200132-mex","Beneficios a la salud debidos a la reducción de la contaminación ambiental","Arroyo-Hernández, Marisol, Monraz-Pérez, Sergio, Pérez-Padilla, Rogelio","Neumología y cirugía de tórax; 75(2); 132-135","Neumología y cirugía de tórax","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0028-37462016000200132&lang=pt" 
"S0100-736X2016001300001-scl","Electrocardiogram assessment using the Einthoven and base-apex lead systems in healthy Holstein cows and neonates","Cedeno, Dario A., Lourenço, Maria L.G., Daza, Carmen A.B., Filho, Plinio Pagnani, Chiacchio, Simone B.","Pesquisa Veterinária Brasileira; 36(); 1-7","Pesquisa Veterinária Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300001&lang=pt" 
