"S0049-34492014000200004-chl","Acercamientos al vocablo λόγος en el Comentario a Juan de Orígenes","Soler, Fernando","Teología y vida; 55(2); 287-299","Teología y vida","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492014000200004&lang=pt" 
"S0718-07642014000300001-chl","Medidas contra la Publicación Fragmentada","","Información tecnológica; 25(3); 1-1","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300001&lang=pt" 
"S0718-07642014000300003-chl","Evaluación de la Actividad Antioxidante del Aceite Esencial Foliar de Myrcianthes leucoxyla de Norte de Santander (Colombia)","Granados, Clemente, Yáñez, Xiomara, Acevedo, Diofanor","Información tecnológica; 25(3); 11-16","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300003&lang=pt" 
"S0718-07642014000300006-chl","Microencapsulación de Antocianinas de Berenjena (Solanum melongena L.) mediante Secado por Aspersión y Evaluación de la Estabilidad de su Color y Capacidad Antioxidante","Arrazola, Guillermo, Herazo, Irina, Alvis, Armando","Información tecnológica; 25(3); 31-42","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300006&lang=pt" 
"S0718-07642014000300015-chl","Procesos y Prácticas de Gestión del Conocimiento en Cadenas Productivas de Colombia","López, Marcelo, Hernández, Albeiro, Marulanda, Carlos E","Información tecnológica; 25(3); 125-134","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300015&lang=pt" 
"S0718-07642014000300014-chl","Una Revisión sobre la Ejecución Simbólica de Programas Computacionales","Vidal, Cristian L, Schmal, Rodolfo F, Rivero, Sabino, Villarroel, Rodolfo H","Información tecnológica; 25(3); 115-124","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300014&lang=pt" 
"S0718-07642014000300017-chl","Pronóstico del Precio del Petróleo mediante Redes Neuronales Artificiales","Villada, Fernando, Arroyave, Daniel, Villada, Melissa","Información tecnológica; 25(3); 145-154","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300017&lang=pt" 
"S0718-07642014000300011-chl","Cuantificación del Contenido de Carbono en una Plantación de Pino Insigne (Pinus radiata) y en Estrato de Páramo de Ozogoche Bajo, Parque Nacional Sangay, Ecuador","Cargua, Franklin E, Rodríguez, Marco V, Recalde, Celso G, Vinueza, Luis M","Información tecnológica; 25(3); 83-92","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300011&lang=pt" 
"S0718-07642014000300010-chl","Tratamiento Fisicoquímico de las Aguas Residuales Generadas en el Proceso de Beneficio de Arcillas y Alternativas de Uso de los Lodos Generados en el Proceso","Llano, Biviana A, Cardona, Jhon F, Ocampo, David, Ríos, Luis A","Información tecnológica; 25(3); 73-82","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300010&lang=pt" 
"S0718-07642014000300002-chl","Caracterización Reológica del Suero Costeño de Turbaco, Arjona, El Carmen de Bolívar y uno Comercial (Colombia)","Acevedo, Diofanor, Granados, Clemente, Torres, Ramiro","Información tecnológica; 25(3); 3-10","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300002&lang=pt" 
"S0718-07642014000300008-chl","Determinación Computacional del Coeficiente de Transferencia de Calor y Propiedades Termofísicas de Alimentos","Tirado, Diego F., Acevedo, Diofanor, Puello, Plinio","Información tecnológica; 25(3); 53-58","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300008&lang=pt" 
"S0718-07642014000300013-chl","Análisis de Vulnerabilidad de Sistemas de Potencia Mediante Programación Binivel","Agudelo, Laura, López-Lezama, Jesús M, Muñoz, Nicolás","Información tecnológica; 25(3); 103-114","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300013&lang=pt" 
"S0718-07642014000300019-chl","Análisis Termodinámico de un Sistema de Absorción Tipo GAX Enfriado por Aire, para Acondicionamiento Térmico de Espacios en Climas Cálidos Extremos","Castro-García, Yair, Velázquez-Limón, Nicolás, Villa-Angulo, Rafael, Sauceda-Carvajal, Daniel","Información tecnológica; 25(3); 167-176","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300019&lang=pt" 
"S0718-07642014000300012-chl","Análisis de Flujos de Potencias Ineficientes Producidos por Convertidores de Potencia","Gallego-Gómez, Juan D, Cano-Quintero, Juan B, Muñoz-Galeano, Nicolás","Información tecnológica; 25(3); 93-102","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300012&lang=pt" 
"S0718-07642014000300018-chl","Procedimientos de Ensayo para Conexiones tipo Clavija en Estructuras de Madera","Domínguez, Manuel, Fueyo, José G, Henares, José L, Cabezas, José A","Información tecnológica; 25(3); 155-166","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300018&lang=pt" 
"S0718-07642014000300009-chl","Diagnóstico de la Gestión de Residuos Sólidos Urbanos en el Municipio de Mexicali, México: Retos para el Logro de una Planeación Sustentable","Calva-Alejo, Crescencio L, Rojas-Caldelas, Rosa I","Información tecnológica; 25(3); 59-72","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300009&lang=pt" 
"S0718-68942014000100004-chl","Entre Cebiles, Cuevas y Pinturas: Una Mirada a la Estética Antropomorfa del Arte Rupestre de La Tunita, Catamarca, Argentina","Nazar, Domingo Carlos, de la Fuente, Guillermo, Gheco, Lucas","Boletín del Museo Chileno de Arte Precolombino; 19(1); 37-51","Boletín del Museo Chileno de Arte Precolombino","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68942014000100004&lang=pt" 
"S1024-06752014000100004-bol","Toxoplasmosis congénita, reporte de casos","Thellaeche Cortez, Cynthia, Cervantes Mederos, Midiala, Miahuchi, Dayna","Revista de la Sociedad Boliviana de Pediatría; 53(1); 12-16","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752014000100004&lang=pt" 
"S1024-06752014000100003-bol","Diagnóstico clínico y molecular de síndrome de Rett. A propósito de un caso","Luna Barrón, Beatriz, Burgos Zuleta, José Liders, Taboada López, Gonzalo, Rada Tarifa, Ana, Lafuente Álvarez, Erika","Revista de la Sociedad Boliviana de Pediatría; 53(1); 8-11","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752014000100003&lang=pt" 
"S1024-06752014000100002-bol","Fiebre sin foco en niños menores de 36 meses tratados en el servicio de emergencias del Hospital del Niño &quot;Dr. Ovidio Aliaga Uría&quot;","Fabiani Hurtado, Nelly Rocío, Mejía Salas, Héctor","Revista de la Sociedad Boliviana de Pediatría; 53(1); 3-7","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752014000100002&lang=pt" 
"S1024-06752014000100011-bol","Diabetes mellitus en pediatria","Hayes Dorado, Juan Pablo","Revista de la Sociedad Boliviana de Pediatría; 53(1); 54-59","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752014000100011&lang=pt" 
"S1024-06752014000100010-bol","Evaluación saturométrica y polisomnográfica de prematuros con y sin displasia broncopulmonar","Scavone, Cristina, Lorenzo, Daniel, Moreira, Isabel, Chiappella, Lilian, Criado, Alexandra, Sastre, Lilian","Revista de la Sociedad Boliviana de Pediatría; 53(1); 47-53","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752014000100010&lang=pt" 
"S0718-07642014000300016-chl","Guía para la evaluación de la Usabilidad en los Entornos Virtuales de Aprendizaje (EVA)","Alarcón-Aldana, Andrea C, Díaz, Edilma L, Callejas-Cuervo, Mauro","Información tecnológica; 25(3); 135-144","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300016&lang=pt" 
"S0717-93082014000100003-chl","Prevaléncia de variantes anatómicas naso-sinusales: Importancia en el informe radiológico y en la cirugía endoscópica funcional","de Grazia K, José A, Miranda G, Gonzalo, Walker J, Katherine, Aguirre V, Sebastián","Revista chilena de radiología; 20(1); 5-12","Revista chilena de radiología","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082014000100003&lang=pt" 
"S0717-93082014000100004-chl","Biopsias mamarias bajo resonancia magnética, experiencia preliminar","Uchida S, Marcela, Pizzolon F, Flavia, Pinochet T, Miguel A, Durán C, María, Galleguillos P, Cecilia, Wenzel K, Heriberto, Horvarth P, Eleonora, Gálvez T, Jocelyn","Revista chilena de radiología; 20(1); 13-18","Revista chilena de radiología","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082014000100004&lang=pt" 
"S0718-07642014000300004-chl","Composición, Análisis Termofísico y Análisis Sensorial de Frutos Colombianos: Parte 1: Almendro (Terminalia Catappa L.)","Arrázola, Guillermo, Páez, Manuel, Alvis, Armando","Información tecnológica; 25(3); 17-22","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300004&lang=pt" 
"S0717-93082014000100007-chl","Infección del tracto genital superior femenino: Revisión pictográfica por tomografía computada según clasificación clínica","Schiappacasse F, Giancarlo, Gana G, Eric, Ríos P, M. Ignacia, Soffia S, Pablo","Revista chilena de radiología; 20(1); 31-37","Revista chilena de radiología","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082014000100007&lang=pt" 
"S1678-91992014000200104-scl","Phyllomedusa bicolor skin secretion and the Kambô ritual","Brave, Paul S den, Bruins, Eugéne, Bronkhorst, Maarten W G A","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 01-03","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200104&lang=pt" 
"S1678-91992014000200507-scl","Importance of the association of molecular and immunological diagnosis in immunocompetent patient with Histoplasma capsulatum and Cryptoccocus neoformans infection: a case report","Dantas, Kátia Cristina, Freitas, Roseli Santos de, Garcia, Roberta Scholz Pinto, Silva, Marcos Vinícius da, Muricy, Edna Cleide Mendes, Kohara, Valdelene Sayuri, Vicentini, Adriana Pardini","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 01-05","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200507&lang=pt" 
"S1678-91992014000200602-scl","Kinetics of rabies antibodies as a strategy for canine active immunization","Babboni, Selene Daniela, Costa, Hení Falcão da, Martorelli, Luzia de Fátima Alves, Kataoka, Ana Paula de Arruda Geraldes, Victoria, Cassiano, Padovani, Carlos Roberto, Modolo, José Rafael","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 01-04","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200602&lang=pt" 
"S1678-91992014000200603-scl","Detection of antibodies to Toxoplasma gondii in wild animals in Brazil","Silva, Rodrigo Costa da, Machado, Gustavo Puglia, Cruvinel, Tatiane Morosini de Andrade, Cruvinel, Ciro Alexandre, Langoni, Helio","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 01-04","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200603&lang=pt" 
"S0211-69952014000400011-esp","Definiendo el síndrome de desgaste proteico energético en la enfermedad renal crónica: prevalencia e implicaciones clínicas","Gracia-Iguacel, Carolina, González-Parra, Emilio, Barril-Cuadrado, Guillermina, Sánchez, Rosa, Egido, Jesús, Ortiz-Arduán, Alberto, Carrero, Juan J.","Nefrología (Madrid); 34(4); 507-519","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400011&lang=pt" 
"S0211-69952014000400003-esp","Tratamiento de la hiponatremia secundaria al síndrome de secreción inadecuada de la hormona antidiurética: algoritmo multidisciplinar","Runkle, Isabelle, Villabona, Carles, Navarro, Andrés, Pose, Antonio, Formiga, Francesc, Tejedor, Alberto, Poch, Esteban","Nefrología (Madrid); 34(4); 439-450","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400003&lang=pt" 
"S0211-69952014000400005-esp","Análisis de costes y perfil sociocultural del enfermo renal: impacto de la modalidad de tratamiento","Lorenzo-Sellares, Víctor, Pedrosa, M. Inmaculada, Santana-Expósito, Balbina, García-González, Zoraida, Barroso-Montesinos, Mónica","Nefrología (Madrid); 34(4); 458-468","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400005&lang=pt" 
"S0211-69952014000400002-esp","Función renal, fibrosis sistémica nefrogénica y otras reacciones adversas asociadas a los medios de contraste basados en el gadolinio","Canga, Ana, Kislikova, Maria, Martínez-Gálvez, María, Arias, Mercedes, Fraga-Rivas, Patricia, Poyatos, Cecilio, Francisco, Ángel L.M. de","Nefrología (Madrid); 34(4); 428-438","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400002&lang=pt" 
"S0211-69952014000400007-esp","Sueroterapia y riesgo de hiponatremia iatrogénica en niños hospitalizados con gastroenteritis aguda: estudio prospectivo","Sánchez-Bayle, Marciano, Martín-Martín, Raquel, Cano-Fernández, Julia, Villalobos-Pinto, Enrique","Nefrología (Madrid); 34(4); 477-482","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400007&lang=pt" 
"S0211-69952014000400015-esp","Hemodiálisis domiciliaria: un derecho y un deber","Pérez-Alba, Alejandro, Pons-Prades, J. Ramón, Tamarit-Antequera, Esther, Sánchez-Canel, Juan J., Cerrillo-García, Vicente, Renau-Ortells, Elena, Salvetti, Laura, Fenollosa-Segarra, M. Ángeles","Nefrología (Madrid); 34(4); 528-529","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400015&lang=pt" 
"S0211-69952014000400008-esp","Soy protein and genistein improves renal antioxidant status in experimental nephrotic syndrome","Javanbakht, Mohammad H., Sadria, Reza, Djalali, Mahmoud, Derakhshanian, Hoda, Hosseinzadeh, Payam, Zarei, Mahnaz, Azizi, Gholamreza, Sedaghat, Reza, Mirshafiey, Abbas","Nefrología (Madrid); 34(4); 483-490","Nefrología (Madrid)","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400008&lang=pt" 
"S0211-69952014000400022-esp","An uncommon cause of linfadenopathy in a kidney transplant patient: cat-scratch disease","Bento, Cláudia, Martins, La Salete, Coelho, André, Almeida, Manuela, Pedroso, Sofia, Dias, Leonídeo, Vizcaíno, Ramon, Castro-Henriques, António, Cabrita, António","Nefrología (Madrid); 34(4); 540-542","Nefrología (Madrid)","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400022&lang=pt" 
"S0211-69952014000400017-esp","Resultados a 5 años de trasplante renal de donante vivo sin inhibidores de calcineurina","Martínez-Mier, Gustavo, Ávila-Pardo, Sandro F., Méndez-López, Marco T., Budar-Fernández, Luis F., Franco-Ahumada, Benjamín, González-Velázquez, Felipe","Nefrología (Madrid); 34(4); 531-534","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400017&lang=pt" 
"S0211-69952014000400021-esp","Aciduria metilmalónica con homocistinuria: una causa muy poco frecuente de fallo renal en el período neonatal","Mesa-Medina, Orlando, Ruiz-Pons, Mónica, García-Nieto, Víctor, León-González, José, López-Mendoza, Santiago, Solís-Reyes, Carlos","Nefrología (Madrid); 34(4); 539-540","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400021&lang=pt" 
"S0211-69952014000400013-esp","Comment on Kaposi´s sarcoma in the early post-transplant period in a kidney transplant recipient","Coronel, Francisco, Macía, Manuel","Nefrología (Madrid); 34(4); 526-526","Nefrología (Madrid)","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400013&lang=pt" 
"S0211-69952014000400001-esp","Inhibición de mTOR, proteínas Akt y enfermedad renal crónica","Márquez, Eva, Pascual, Julio","Nefrología (Madrid); 34(4); 425-427","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400001&lang=pt" 
"S0211-69952014000400019-esp","Neurotoxicidad por baclofeno en paciente con insuficiencia renal crónica terminal","Justo-Ávila, Pablo, Fernández-Antuña, Luciemne, Compte-Jove, M. Teresa, Gállego-Gil, Cristina","Nefrología (Madrid); 34(4); 536-538","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400019&lang=pt" 
"S0211-69952014000400016-esp","Influencia de las soluciones glucosadas en el desarrollo de hiperglucemia en diálisis peritoneal: comportamiento de la hemoglobina glucosilada y el perfil lipídico","Delgado-Córdova, Margarita, Coronel, Francisco, Hadah, Fernando, Cigarrán, Secundino, Herrero-Calvo, J. Antonio","Nefrología (Madrid); 34(4); 530-531","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400016&lang=pt" 
"S0211-69952014000400006-esp","¿Qué intervenciones terapéuticas durante el estadio prediálisis de la enfermedad renal crónica se asocian a una mejor supervivencia en diálisis?","Caravaca, Francisco, Alvarado, Raúl, García-Pino, Guadalupe, Martínez-Gallardo, Rocío, Luna, Enrique","Nefrología (Madrid); 34(4); 469-476","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400006&lang=pt" 
"S0211-69952014000400023-esp","Hipocalcemia e hiperparatiroidismo extremos tras denosumab: ¿es seguro este fármaco en la enfermedad renal crónica?","Sirvent, Ana E., Enríquez, Ricardo, Sánchez, María, González, César, Millán, Isabel, Amorós, Francisco","Nefrología (Madrid); 34(4); 542-543","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400023&lang=pt" 
"S0211-69952014000400009-esp","Evolución del título de anticuerpos contra el receptor tipo M de la fosfolipasa A2 y respuesta clínica en pacientes con nefropatía membranosa idiopática tratados con tacrolimus","Segarra-Medrano, Alfons, Jatem-Escalante, Elias, Carnicer-Cáceres, Clara, Agraz-Pamplona, Irene, Salcedo, M. Teresa, Valtierra, Naiara, Ostos-Roldán, Elena, Arredondo, Karla V., Jaramillo, Juliana","Nefrología (Madrid); 34(4); 491-497","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400009&lang=pt" 
"S0211-69952014000400010-esp","Fuentes ocultas de fósforo: presencia de aditivos con contenido en fósforo en los alimentos procesados","Lou-Arnal, Luis M., Arnaudas-Casanova, Laura, Caverni-Muñoz, Alberto, Vercet-Tormo, Antonio, Caramelo-Gutiérrez, Rocío, Munguía-Navarro, Paula, Campos-Gutiérrez, Belén, García-Mena, Mercedes, Moragrera, Belén, Moreno-López, Rosario, Bielsa-Gracia, Sara, Cuberes-Izquierdo, Marta","Nefrología (Madrid); 34(4); 498-506","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400010&lang=pt" 
"S0211-69952014000400012-esp","Reacciones de hipersensibilidad a membranas sintéticas de hemodiálisis","Sánchez-Villanueva, Rafael J., González, Elena, Quirce, Santiago, Díaz, Raquel, Álvarez, Laura, Menéndez, David, Rodríguez-Gayo, Lucía, Bajo, M. Auxiliadora, Selgas, Rafael","Nefrología (Madrid); 34(4); 520-525","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400012&lang=pt" 
"S0211-69952014000400004-esp","Factores predictivos de daño renal en la infección febril del tracto urinario: utilidad de la procalcitonina","Lucas-Sáez, Elena, Ferrando-Monleón, Susana, Marín-Serra, Juan, Bou-Monterde, Ricardo, Fons-Moreno, Jaime, Peris-Vidal, Amelia, Hervás-Andrés, Aurelio","Nefrología (Madrid); 34(4); 451-457","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400004&lang=pt" 
"S0211-69952014000400018-esp","Infección por virus de la hepatitis C, interferón α y lupus, una curiosa asociación","Auñón-Rubio, Pilar, Hernández-Martínez, Eduardo, Sevillano-Prieto, Ángel, Morales-Ruiz, Enrique","Nefrología (Madrid); 34(4); 534-536","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400018&lang=pt" 
"S0211-69952014000400020-esp","Achromobacter xylosoxidans en dos pacientes en hemodiálisis","Palacios-Gómez, M. Eugenia, Martín-Gómez, Adoración, García-Marcos, Sergio","Nefrología (Madrid); 34(4); 538-539","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400020&lang=pt" 
"S0211-69952014000400014-esp","Aumento de incidencia de colitis isquémica en hemodiálisis","Quiroga, Borja","Nefrología (Madrid); 34(4); 526-527","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000400014&lang=pt" 
"S0718-090X2014000200005-chl","Regímenes Políticos de Conocimiento: Construyendo un nuevo concepto a partir de eventos de cambio seleccionados en políticas públicas del gobierno de Tabaré Vázquez (Uruguay, 2005-2009)","GARCÉ, ADOLFO","Revista de ciencia política (Santiago); 34(2); 439-458","Revista de ciencia política (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2014000200005&lang=pt" 
"S0718-090X2014000200007-chl","","FARÍAS ANTOGNINI, ANA","Revista de ciencia política (Santiago); 34(2); 485-489","Revista de ciencia política (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2014000200007&lang=pt" 
"S0718-090X2014000200006-chl","Teichopolíticas y extranjeridad: El caso del mundo islámico","ARANDA, GILBERTO, SALINAS, SERGIO","Revista de ciencia política (Santiago); 34(2); 459-484","Revista de ciencia política (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2014000200006&lang=pt" 
"S0718-090X2014000200001-chl","The Good, the Bad and the Winner: Good Politicians and Electoral Success in Latin America","MARTÍNEZ ROSÓN, MARÍA DEL MAR","Revista de ciencia política (Santiago); 34(2); 351-372","Revista de ciencia política (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2014000200001&lang=pt" 
"S0718-090X2014000200003-chl","¿Cómo pensar el afecto en la política?: Aproximaciones y debates en torno a la Teoría de la Hegemonía de Ernesto Laclau","BLANCO, ANA BELÉN, SÁNCHEZ, MARÍA SOLEDAD","Revista de ciencia política (Santiago); 34(2); 399-415","Revista de ciencia política (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2014000200003&lang=pt" 
"S0718-090X2014000200002-chl","Porque te quiero te apoyo: Estilo de gobierno y aprobación presidencial en América Latina","ORTIZ AYALA, ALEJANDRA, GARCÍA SÁNCHEZ, MIGUEL","Revista de ciencia política (Santiago); 34(2); 373-398","Revista de ciencia política (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2014000200002&lang=pt" 
"S0718-090X2014000200008-chl","","RUSTOM MORENO, CRISTIÁN","Revista de ciencia política (Santiago); 34(2); 491-495","Revista de ciencia política (Santiago)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2014000200008&lang=pt" 
"S0185-26982014000200013-mex","Ciudadanía y educación: Diálogos con Touraine","Olivo Pérez, Miguel Ángel","Perfiles educativos; 36(144); 208-213","Perfiles educativos","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982014000200013&lang=pt" 
"S0185-26982014000200012-mex","El neoliberalismo como nuevo bloque histórico","Torres, Carlos Alberto","Perfiles educativos; 36(144); 190-206","Perfiles educativos","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982014000200012&lang=pt" 
"S0185-26982014000200011-mex","Creencias y oportunidades de aprendizaje en la práctica educativa en contextos de pobreza","Gómez Nocetti, Viviana, Muñoz Valenzuela, Carla, Silva Peña, Ilich, González, María Paz, Guerra Zamora, Paula, Valenzuela Carreño, Jorge","Perfiles educativos; 36(144); 173-188","Perfiles educativos","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982014000200011&lang=pt" 
"S0185-26982014000200010-mex","La presencia de las actividades musicales en los programas educativos y su influencia en la conciencia fonológica","Galicia Moyeda, Iris Xóchitl, Zarzosa Escobedo, Luis","Perfiles educativos; 36(144); 157-172","Perfiles educativos","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982014000200010&lang=pt" 
"S0185-26982014000200014-mex","Tecnologías de la información y la comunicación para la innovación educativa","Ortega Barba, Claudia F.","Perfiles educativos; 36(144); 214-218","Perfiles educativos","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982014000200014&lang=pt" 
"S0185-26982014000200007-mex","Educación para la salud sexual. Del enamoramiento al aborto: Un estudio cualitativo con adolescentes españoles e inmigrantes","Soriano-Ayala, Encarnación, González-Jiménez, Antonio-José, Soriano-Ferrer, Manuel","Perfiles educativos; 36(144); 105-119","Perfiles educativos","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982014000200007&lang=pt" 
"S0185-26982014000200004-mex","La Reforma Integral de la Educación Básica en el discurso docente: Análisis desde el ángulo de la significación","Treviño Ronzón, Ernesto, Cruz Vadillo, Rodolfo","Perfiles educativos; 36(144); 50-68","Perfiles educativos","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982014000200004&lang=pt" 
"S0185-26982014000200005-mex","Las empresas como espacios para el aprendizaje ocupacional: La experiencia educativa de los técnicos superiores universitarios","Ruiz Larraguivel, Estela","Perfiles educativos; 36(144); 69-84","Perfiles educativos","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982014000200005&lang=pt" 
