"S1519-69842010000100026-scl","Angiogenic activity of Synadenium umbellatum Pax latex","Melo-Reis, PR., Andrade, LS., Silva, CB., Araújo, LMM., Pereira, MS., Mrue, F., Chen-Chen, L.","Brazilian Journal of Biology; 70(1); 189-194","Brazilian Journal of Biology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842010000100026&lang=pt" 
"S1727-897X2010000100005-cub","Seguimiento evolutivo mediante estudio endoscópico-histológico e infección por Helicobacter pylori en pacientes con úlcera gástrica: una preocupación de todos","Osorio Pagola, Marcos, Moré Pérez, Antonio, Álvarez Cáceres, Libán, de Pasos Carrazana, Juan, Ortega Alvelay, Anagalys","MediSur; 8(1); 20-25","MediSur","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2010000100005&lang=pt" 
"S1727-897X2010000100003-cub","Morbilidad de los pacientes hospitalizados en el Servicio de Psiquiatría Infantil y Juvenil de Cienfuegos: una preocupación de todos","Sabina Roméu, Beatriz, Sáez, Zenaida, Fuentes García, María, Hernández Muñoz, Niusha, Sarmiento García, Daimí","MediSur; 8(1); 8-12","MediSur","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2010000100003&lang=pt" 
"S1727-897X2010000100013-cub","Guía de intervención de salud mental en situaciones de desastres. Hospital ?Dr. Gustavo Aldereguía Lima?. Cienfuegos. Cuba: una preocupación de todos","Rodríguez Rodríguez, Teresa, Navarro Machado, Víctor, Santana Castellón, Deysi","MediSur; 8(1); 55-61","MediSur","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2010000100013&lang=pt" 
"S0034-98872010000200001-chl","Apoyo psicológico en desastres: Propuesta de un modelo de atención basado en revisiones sistemáticas y metaanálisis","FIGUEROA, RODRIGO A, MARÍN, HUMBERTO, GONZÁLEZ, MATÍAS","Revista médica de Chile; 138(2); 143-151","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200001&lang=pt" 
"S0034-98872010000200002-chl","Mediciones de adiposidad intraabdominal por ultrasonido y factores asociados con riesgo cardiovascular en niños obesos","REYES, MARCELA, ESPINOZA, ANÍBAL, REBOLLO, M. JESÚS, MORAGA, FRANCISCO, MERICQ, VERÓNICA, CASTILLO-DURÁN, CARLOS","Revista médica de Chile; 138(2); 152-159","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200002&lang=pt" 
"S0034-98872010000200003-chl","Diferencias clínicas entre adolescentes hospitalizados por intento suicida y adolescentes hospitalizados por otra causa psiquiátrica","PACHECO P, BERNARDO, LIZANA C, PAULA, CELHAY S, ISABEL","Revista médica de Chile; 138(2); 160-167","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200003&lang=pt" 
"S0034-98872010000200004-chl","Determinación de los niveles de cortisol salival en una muestra de sujetos de Santiago de Chile","LÉPEZ, MACARENA, CAAMAÑO, EGARDO, ROMERO, CARMEN, FIEDLER, JENNY, ARAYA, VERÓNICA","Revista médica de Chile; 138(2); 168-174","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200004&lang=pt" 
"S0034-98872010000200005-chl","Factores de riesgo de alteraciones citológicas del cuello uterino en mujeres chilenas: Un estudio de casos y controles","SOLIS, MARÍA TERESA, AGUAYO, FRANCISCO, VARGAS, MACARENA, OLCAY, FABIOLA, PUSCHEL, KLAUS, CORVALÁN, ALEJANDRO, FERRECCIO, CATTERINA","Revista médica de Chile; 138(2); 174-180","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200005&lang=pt" 
"S0034-98872010000200006-chl","Estrategia de prevención de obesidad en escolares: Efecto de un programa aplicado a sus profesores (2007-2008)","KAIN, JULIANA, LEYTON, BÁRBARA, CONCHA, FERNANDO, SALAZAR, GABRIELA, LOBOS, LUZ, VIO, FERNANDO","Revista médica de Chile; 138(2); 181-187","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200006&lang=pt" 
"S0034-98872010000200007-chl","Morbilidad en mujeres postmenopáusicas pobres","NAVARRO R, MARY CARMEN, SAAVEDRA S, PEDRO, DE MIGUEL R, EMILIO, CASTRO M, ROSA, BONET DE LA N, MARIO, SOSA H, MANUEL","Revista médica de Chile; 138(2); 188-195","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200007&lang=pt" 
"S0034-98872010000200008-chl","¿Están preparados los residentes e internos para enseñar?: Percepción de estudiantes de medicina de pre y postgrado","REYES, CARLOS, ZÚÑIGA, DENISSE, WRIGHT, ANA CECILIA, OLIVARES, PATRICIA, TORO, LUIS, ARAVENA, CARLOS, VERGARA, LUIS","Revista médica de Chile; 138(2); 196-204","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200008&lang=pt" 
"S0034-98872010000200009-chl","Impacto del asma en escolares de dos centros de salud primaria","VELÁSTEGUI, CLAUDIA, PÉREZ-CANTO, PAULA, ZÁRATE, VÍCTOR, ARENAS, DEIDYLAND, SALINAS, PAMELA, MORENO, GLADYS, PRADO, FRANCISCO","Revista médica de Chile; 138(2); 205-212","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200009&lang=pt" 
"S0034-98872010000200010-chl","Cierre espontáneo de fístula residual post cierre quirúrgico de fístula aorto-ventricular derecha traumática: Caso clínico","GONZÁLEZ L, ROBERTO, SANTANDER A, CARMEN, SEGUEL S, ENRIQUE, STOCKINS L, ALECK, ÁLVAREZ L, RODRIGO, CÁRDENAS M, PATRICIO, CAMPOS M, RODRIGO, ALARCÓN C, EMILIO","Revista médica de Chile; 138(2); 213-216","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200010&lang=pt" 
"S0034-98872010000200011-chl","Ataxia hemiparética en un infarto lacunar lentículo-capsular con evolución favorable: Algunas consideraciones fisiopatológicas","DELEU, DIRK, RUIZ M, FRANCISCO, AL BADRI, MINA, AKHTAR, NAVEED, D&#039;SOUZA, ATLANTIC, MESRAOUA, BOULENOUAR","Revista médica de Chile; 138(2); 217-219","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200011&lang=pt" 
"S0034-98872010000200012-chl","Ulceración perianal: Dos casos de una rara manifestación de tuberculosis extrapulmonar","URREJOLA S, GONZALO, VILLALÓN C, RICARDO, RODRÍGUEZ N, NATALIE","Revista médica de Chile; 138(2); 220-222","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200012&lang=pt" 
"S0034-98872010000200013-chl","Rol de la evaluación preparticipativa en adolescentes, en el diagnóstico de enfermedades cardiovasculares y prevención de muerte súbita","DÍAZ R, FRANCO, MERCADO B, CAROLINA, TRONCOSO B, IVANA, HEUSSER R, FELIPE, CLAVERÍA R, CRISTIÁN","Revista médica de Chile; 138(2); 223-232","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200013&lang=pt" 
"S0034-98872010000200014-chl","Manipulación del transporte y consumo de oxígeno en la sepsis","REGUEIRA, TOMAS, ANDRESEN, MAX","Revista médica de Chile; 138(2); 233-242","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200014&lang=pt" 
"S0034-98872010000200015-chl","¿Puedo conducir un automóvil, doctor?: Evaluación para el manejo de automóviles en personas con discapacidad y su importancia en la rehabilitación","GARCÍA P, DANIELA","Revista médica de Chile; 138(2); 243-250","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200015&lang=pt" 
"S0034-98872010000200016-chl","Origen de los Changos: Análisis de ADNmt antiguo sugiere descendencia de pescadores de la cultura Chinchorro (7.900 - 4.000 A.P.)","ROTHHAMMER, FRANCISCO, MORAGA, MAURICIO, SANTORO, CALOGERO M, ARRIAZA, BERNARDO T","Revista médica de Chile; 138(2); 251-256","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200016&lang=pt" 
"S0034-98872010000200017-chl","Primer Curso Latinoamericano de Cuidados Paliativos en Diálisis y Nefrología","","Revista médica de Chile; 138(2); 257-257","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200017&lang=pt" 
"S0034-98872010000200018-chl","¿Es la medicina hospitalaria una alternativa para nuestros internistas?","Solís, Iván","Revista médica de Chile; 138(2); 258-259","Revista médica de Chile","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872010000200018&lang=pt" 
"S1130-14732010000100010-esp","","","Neurocirugía; 21(1); 67-84","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000100010&lang=pt" 
"S0210-56912010000100009-esp","Escalas de valoración del riesgo para el transporte interhospitalario de pacientes críticos: ¿índices de gravedad o de necesidad de soportes?","Moreno Millán, E., Prieto Valderrey, F.","Medicina Intensiva; 34(1); 79-80","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000100009&lang=pt" 
"S0210-56912010000100011-esp","Síndrome de hiperestimulación ovárica severo: a propósito de un caso","Pérez Ortiz, C., Santana Cabrera, L., Galante Milicua, M., Sánchez-Palacios, M.","Medicina Intensiva; 34(1); 81-82","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000100011&lang=pt" 
"S0100-736X2010000200015-scl","Gato doméstico: futuro desafio para controle da raiva em áreas urbanas?","Genaro, Gelson","Pesquisa Veterinária Brasileira; 30(2); 186-189","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000200015&lang=pt" 
"S1516-18462010000100002-scl","Editorial II: sobre a revisão sistemática e a meta-análise na área da fluência","Pereira, Monica Medeiros de Britto","Revista CEFAC; 12(1); 10-11","Revista CEFAC","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462010000100002&lang=pt" 
"S1516-18462010000100001-scl","Editorial I","Bianchini, Esther Mandelbaum Gonçalves","Revista CEFAC; 12(1); 7-9","Revista CEFAC","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462010000100001&lang=pt" 
"S0102-311X2010000200022-spa","A gripe espanhola na Bahia: saúde, política e medicina em tempos de epidemia","Bertolli Filho, Claudio","Cadernos de Saúde Pública; 26(2); 420-422","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200022&lang=pt" 
"S0102-311X2010000200021-spa","O corpo incerto: corporeidade, tecnologias médicas e cultura contemporânea","Lüdorf, Sílvia Maria Agatti, Vilaça, Murilo Mariano","Cadernos de Saúde Pública; 26(2); 419-420","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200021&lang=pt" 
"S0102-311X2010000200001-spa","Planejamento da Pesquisa Nacional de Saúde (PNS)","Szwarcwald, Célia Landmann, Viacava, Francisco","Cadernos de Saúde Pública; 26(2); 216-217","Cadernos de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200001&lang=pt" 
"S0102-311X2010000200023-spa","The ecosystem approach: complexity, uncertainty, and managing for sustainability","Lawinsky, Maria Luiza de Jesus","Cadernos de Saúde Pública; 26(2); 422-423","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200023&lang=pt" 
"S0102-311X2010000200020-spa","Efeito da duração da amamentação exclusiva e mista sobre os níveis de hemoglobina nos primeiros seis meses de vida: um estudo de seguimento","Oliveira, Andréa Silva de, Silva, Rita de Cássia Ribeiro, Fiaccone, Rosemary Leovigildo, Pinto, Elizabete de Jessus, Assis, Ana Marlúcia Oliveira","Cadernos de Saúde Pública; 26(2); 409-417","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200020&lang=pt" 
"S0102-311X2010000200019-spa","Estrutura e qualidade assistencial dos prestadores de serviços hospitalares à saúde suplementar no Brasil","Portela, Margareth Crisóstomo, Lima, Sheyla Maria Lemos, Ugá, Maria Alícia Dominguez, Gerschman, Silvia, Vasconcellos, Maurício Teixeira Leite de","Cadernos de Saúde Pública; 26(2); 399-408","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200019&lang=pt" 
"S0102-311X2010000200018-spa","Arsenic exposure assessment of children living in a lead mining area in Southeastern Brazil","Sakuma, Alice Momoyo, Capitani, Eduardo Mello De, Figueiredo, Bernardino Ribeiro, Maio, Franca Durante de, Paoliello, Monica Maria Bastos, Cunha, Fernanda Gonçalves da, Duran, Maria Cristina","Cadernos de Saúde Pública; 26(2); 391-398","Cadernos de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200018&lang=pt" 
"S0102-311X2010000200017-spa","Avaliação do rastreamento do câncer do colo do útero na Estratégia Saúde da Família no Município de Amparo, São Paulo, Brasil","Vale, Diama Bhadra Andrade Peixoto do, Morais, Sirlei Siani, Pimenta, Aparecida Linhares, Zeferino, Luiz Carlos","Cadernos de Saúde Pública; 26(2); 383-390","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200017&lang=pt" 
"S0102-311X2010000200016-spa","Conhecimento e uso do Sistema de Informações sobre Orçamentos Públicos em Saúde (SIOPS) pelos gestores municipais, Pernambuco, Brasil","Silva, Keila Silene de Brito e, Bezerra, Adriana Falangola Benjamin, Sousa, Islândia Maria Carvalho de, Gonçalves, Rogério Fabiano","Cadernos de Saúde Pública; 26(2); 373-382","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200016&lang=pt" 
"S0102-311X2010000200015-spa","American visceral leishmaniasis dissociated from Lutzomyia longipalpis (Diptera, Psychodidae) in the State of Espírito Santo, Brazil","Pinto, Israel de Souza, Santos, Claudiney Biral dos, Grimaldi Jr., Gabriel, Ferreira, Adelson Luiz, Falqueto, Aloísio","Cadernos de Saúde Pública; 26(2); 365-372","Cadernos de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200015&lang=pt" 
"S0102-311X2010000200014-spa","Hospitalizações por condições sensíveis à atenção primária nos municípios em gestão plena do sistema no Estado do Rio Grande do Sul, Brasil","Dias-da-Costa, Juvenal Soares, Büttenbender, Dóris Clarita, Hoefel, Ana Lucia, Souza, Leonardo Lemos de","Cadernos de Saúde Pública; 26(2); 358-364","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200014&lang=pt" 
"S0102-311X2010000200013-spa","Violência contra a criança: revelando o perfil dos atendimentos em serviços de emergência, Brasil, 2006 e 2007","Mascarenhas, Márcio Dênis Medeiros, Malta, Deborah Carvalho, Silva, Marta Maria Alves da, Lima, Cheila Marina, Carvalho, Mércia Gomes Oliveira de, Oliveira, Vera Lídia Alves de","Cadernos de Saúde Pública; 26(2); 347-357","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200013&lang=pt" 
"S0102-311X2010000200012-spa","Compulsão alimentar e fatores associados em adolescentes de Cuiabá, Mato Grosso, Brasil","Pivetta, Loreni Augusta, Gonçalves-Silva, Regina M. V.","Cadernos de Saúde Pública; 26(2); 337-346","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200012&lang=pt" 
"S0102-311X2010000200011-spa","Redes de conversação e coordenação de ações de saúde: estudo em um serviço móvel regional de atenção às urgências","Lima, Juliano de Carvalho, Rivera, Francisco Javier Uribe","Cadernos de Saúde Pública; 26(2); 323-336","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200011&lang=pt" 
"S0102-311X2010000200007-spa","Determinantes do estado de saúde de crianças ribeirinhas menores de dois anos de idade do Estado do Pará, Brasil: um estudo transversal","Silva, Sara Araújo da, Moura, Erly Catarina de","Cadernos de Saúde Pública; 26(2); 273-285","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200007&lang=pt" 
"S0102-311X2010000200006-spa","Violence against women: prevalence and associated factors in patients attending a public healthcare service in the Northeast of Brazil","Silva, Maria Arleide da, Falbo Neto, Gilliatt Hanois, Figueiroa, José Natal, Cabral Filho, José Eulálio","Cadernos de Saúde Pública; 26(2); 264-272","Cadernos de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200006&lang=pt" 
"S0102-311X2010000200005-spa","Qualidade de vida, gestão do trabalho e plano de carreira como tecnologista em saúde na atenção básica do Sistema Único de Saúde em São Paulo, Brasil","Lacaz, Francisco Antonio de Castro, Vieira, Nelson Passagem, Cortizo, Carlos Tato, Junqueira, Virgínia, Santos, Ana Paula Lopes dos, Santos, Fabio Souza","Cadernos de Saúde Pública; 26(2); 253-263","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200005&lang=pt" 
"S0102-311X2010000200003-spa","Distribuição espaço-temporal dos candidatos à doação de sangue da Fundação Hemominas, Belo Horizonte, Minas Gerais, Brasil, nos anos de 1994 e 2004","Caram, Camila, Monteiro-de-Castro, Mônica Silva, Caiaffa, Waleska Teixeira, Oliveira, Claudia Di Lorenzo, Proietti, Anna Bárbara de Freitas Carneiro, Almeida, Maria Cristina de Mattos, Brener, Stela, Proietti, Fernando Augusto","Cadernos de Saúde Pública; 26(2); 229-239","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200003&lang=pt" 
"S0102-311X2010000200002-spa","Depressão no período gestacional e baixo peso ao nascer: uma revisão sistemática da literatura","Araujo, Daniele Marano Rocha, Vilarim, Marina Machado, Sabroza, Adriane Reis, Nardi, Antonio Egidio","Cadernos de Saúde Pública; 26(2); 219-227","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200002&lang=pt" 
"S0102-311X2010000200002-scl","Depressão no período gestacional e baixo peso ao nascer: uma revisão sistemática da literatura","Araujo, Daniele Marano Rocha, Vilarim, Marina Machado, Sabroza, Adriane Reis, Nardi, Antonio Egidio","Cadernos de Saúde Pública; 26(2); 219-227","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200002&lang=pt" 
"S0102-311X2010000200003-scl","Distribuição espaço-temporal dos candidatos à doação de sangue da Fundação Hemominas, Belo Horizonte, Minas Gerais, Brasil, nos anos de 1994 e 2004","Caram, Camila, Monteiro-de-Castro, Mônica Silva, Caiaffa, Waleska Teixeira, Oliveira, Claudia Di Lorenzo, Proietti, Anna Bárbara de Freitas Carneiro, Almeida, Maria Cristina de Mattos, Brener, Stela, Proietti, Fernando Augusto","Cadernos de Saúde Pública; 26(2); 229-239","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200003&lang=pt" 
"S0102-311X2010000200005-scl","Qualidade de vida, gestão do trabalho e plano de carreira como tecnologista em saúde na atenção básica do Sistema Único de Saúde em São Paulo, Brasil","Lacaz, Francisco Antonio de Castro, Vieira, Nelson Passagem, Cortizo, Carlos Tato, Junqueira, Virgínia, Santos, Ana Paula Lopes dos, Santos, Fabio Souza","Cadernos de Saúde Pública; 26(2); 253-263","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200005&lang=pt" 
"S0102-311X2010000200007-scl","Determinantes do estado de saúde de crianças ribeirinhas menores de dois anos de idade do Estado do Pará, Brasil: um estudo transversal","Silva, Sara Araújo da, Moura, Erly Catarina de","Cadernos de Saúde Pública; 26(2); 273-285","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200007&lang=pt" 
"S0102-311X2010000200008-scl","Desafios à coordenação dos cuidados em saúde: estratégias de integração entre níveis assistenciais em grandes centros urbanos","Almeida, Patty Fidelis de, Giovanella, Lígia, Mendonça, Maria Helena Magalhães de, Escorel, Sarah","Cadernos de Saúde Pública; 26(2); 286-298","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200008&lang=pt" 
"S0102-311X2010000200009-scl","Consideraciones sobre el programa de detección de diabetes mellitus en población mexicana: el caso del Distrito Federal","Alvear-Galindo, Maria Guadalupe, Laurell, Asa Cristina","Cadernos de Saúde Pública; 26(2); 299-310","Cadernos de Saúde Pública","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200009&lang=pt" 
"S0102-311X2010000200010-scl","As estatísticas de nascimento e os fatores maternos e da criança nas microrregiões do Nordeste brasileiro: uma investigação usando análise fatorial","Paes, Neir Antunes, Santos, Carlos Sérgio Araújo dos","Cadernos de Saúde Pública; 26(2); 311-322","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200010&lang=pt" 
"S0102-311X2010000200012-scl","Compulsão alimentar e fatores associados em adolescentes de Cuiabá, Mato Grosso, Brasil","Pivetta, Loreni Augusta, Gonçalves-Silva, Regina M. V.","Cadernos de Saúde Pública; 26(2); 337-346","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200012&lang=pt" 
"S0102-311X2010000200013-scl","Violência contra a criança: revelando o perfil dos atendimentos em serviços de emergência, Brasil, 2006 e 2007","Mascarenhas, Márcio Dênis Medeiros, Malta, Deborah Carvalho, Silva, Marta Maria Alves da, Lima, Cheila Marina, Carvalho, Mércia Gomes Oliveira de, Oliveira, Vera Lídia Alves de","Cadernos de Saúde Pública; 26(2); 347-357","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200013&lang=pt" 
"S0102-311X2010000200015-scl","American visceral leishmaniasis dissociated from Lutzomyia longipalpis (Diptera, Psychodidae) in the State of Espírito Santo, Brazil","Pinto, Israel de Souza, Santos, Claudiney Biral dos, Grimaldi Jr., Gabriel, Ferreira, Adelson Luiz, Falqueto, Aloísio","Cadernos de Saúde Pública; 26(2); 365-372","Cadernos de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200015&lang=pt" 
"S0102-311X2010000200016-scl","Conhecimento e uso do Sistema de Informações sobre Orçamentos Públicos em Saúde (SIOPS) pelos gestores municipais, Pernambuco, Brasil","Silva, Keila Silene de Brito e, Bezerra, Adriana Falangola Benjamin, Sousa, Islândia Maria Carvalho de, Gonçalves, Rogério Fabiano","Cadernos de Saúde Pública; 26(2); 373-382","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200016&lang=pt" 
"S0102-311X2010000200017-scl","Avaliação do rastreamento do câncer do colo do útero na Estratégia Saúde da Família no Município de Amparo, São Paulo, Brasil","Vale, Diama Bhadra Andrade Peixoto do, Morais, Sirlei Siani, Pimenta, Aparecida Linhares, Zeferino, Luiz Carlos","Cadernos de Saúde Pública; 26(2); 383-390","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200017&lang=pt" 
"S0102-311X2010000200019-scl","Estrutura e qualidade assistencial dos prestadores de serviços hospitalares à saúde suplementar no Brasil","Portela, Margareth Crisóstomo, Lima, Sheyla Maria Lemos, Ugá, Maria Alícia Dominguez, Gerschman, Silvia, Vasconcellos, Maurício Teixeira Leite de","Cadernos de Saúde Pública; 26(2); 399-408","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200019&lang=pt" 
"S0100-736X2010000200002-scl","Avaliação do efeito da clorpromazina sobre a função renal de cães submetidos à isquemia e reperfusão","de Menezes, Liliana B., Fioravanti, Maria Clorinda S., de Brito e Silva, Marcelo S., Franco, Leandro G., Sales, Tatyane Penha, Andrascko, Mariana M., Veado, Julio César C., de Araújo, Eugênio G.","Pesquisa Veterinária Brasileira; 30(2); 108-114","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000200002&lang=pt" 
"S0100-736X2010000200004-scl","A and B mode ultrasonography in preoperative evaluation of lens and posterior segment of dogs eyes with cataract","Martins, Bianca C., Rodrigues Jr, Emilio F., Souza, Ana L.G., Almeida, Denise E., Brito, Fábio L.C., Canola, Júlio C., Brooks, Dennis, Laus, José L.","Pesquisa Veterinária Brasileira; 30(2); 121-126","Pesquisa Veterinária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000200004&lang=pt" 
"S0100-736X2010000200006-scl","Lufenuron no tratamento da dermatofitose em gatos?","Ramadinha, Regina R., Reis, Romeika K., Campos, Sergio G., Ribeiro, Sabrina S., Peixoto, Paulo V.","Pesquisa Veterinária Brasileira; 30(2); 132-138","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000200006&lang=pt" 
"S0100-736X2010000200007-scl","Canine distemper virus detection in asymptomatic and non vaccinated dogs","Del Puerto, Helen L., Vasconcelos, Anilton C., Moro, Luciana, Alves, Fabiana, Braz, Gissandra F., Martins, Almir S.","Pesquisa Veterinária Brasileira; 30(2); 139-144","Pesquisa Veterinária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000200007&lang=pt" 
"S0100-736X2010000200010-scl","Caracterização de sorotipos em linhagens do gênero Salmonella isoladas de diferentes afecções em animais domésticos","Ribeiro, Márcio G., Fernandes, Marta C., Paes, Antonio C., Siqueira, Amanda K., Pinto, José P.A.N., Borges, Alexandre S.","Pesquisa Veterinária Brasileira; 30(2); 155-160","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000200010&lang=pt" 
"S0100-736X2010000200012-scl","Effects of weight loss on the cardiac parameters of obese dogs","Neto, Gláucia B.P., Brunetto, Márcio A., Sousa, Marlos G., Carciofi, Aulus C., Camacho, Aparecido A.","Pesquisa Veterinária Brasileira; 30(2); 167-171","Pesquisa Veterinária Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000200012&lang=pt" 
