"S0103-21002014000600539-scl","Riscos ocupacionais e adoecimento de trabalhadores em saúde mental","Fernandes, Márcia Astrês, Marziale, Maria Helena Palucci","Acta Paulista de Enfermagem; 27(6); 539-547","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000600539&lang=pt" 
"S0103-56652014000200010-scl","A cortina rasgada: o cinema de Alfred Hitchcock e a teoria da imagem em Sigmund Freud","Martins, Karla Patricia Holanda, Oliveira, Débora Passos de, Peixoto, Maria Celina Lima","Psicologia Clínica; 26(2); 161-175","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200010&lang=pt" 
"S0103-56652014000200011-scl","INECO frontal screening: um instrumento para avaliar as funções executivas na depressão","Nunes, Daniela, Monteiro, Luís, Lopes, Emanuela","Psicologia Clínica; 26(2); 177-196","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200011&lang=pt" 
"S0037-86822014000600801-scl","Detection of intestinal parasites on field-grown                     strawberries in the Federal District of Brazil","Silva, Sandra Regina Morais da, Maldonade, Iriani Rodrigues, Ginani, Verônica Cortez, Lima, Sônia Alves, Mendes, Vinícios Silveira, Azevedo, Maria Lidiane Ximendes, Gurgel-Gonçalves, Rodrigo, Machado, Eleuza Rodrigues","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 801-805","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600801&lang=pt" 
"S0036-36342014000600005-spa","Association between perceived mental stress and physical activity in elderly Korean people","Cho, Kang-Ok","Salud Pública de México; 56(6); 576-577","Salud Pública de México","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600005&lang=pt" 
"S0036-36342014000600006-spa","Insatisfacción con la imagen corporal en niños en evaluación psiquiátrica y su relación con el sobrepeso y la obesidad de sus padres","Leija-Esparza, Mauricio, Moreno-Avitia, Crispín","Salud Pública de México; 56(6); 577-578","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600006&lang=pt" 
"S0036-36342014000600001-spa","Experiencia de trabajo con parteras en Jalisco","Laureano-Eugenio, Jorge, Mejía-Mendoza, Martha Leticia, Villaseñor-Farías, Martha, Gil-Hernández, Elisa","Salud Pública de México; 56(6); 571-572","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600001&lang=pt" 
"S0036-36342014000600004-spa","Causes of total and permanent disability in middle-aged adult workers affiliated with the Mexican Social Security Institute in Baja California, Mexico","Zonana-Nacach, Abraham, Acosta-Angulo, Alejandra, Moreno-Cázarez, Marco César, Gómez-Naranjo, Rafael","Salud Pública de México; 56(6); 574-576","Salud Pública de México","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600004&lang=pt" 
"S0036-36342014000600003-spa","Ejercicio físico y riesgo cardiovascular en adolescentes con sobrepeso y obesidad de San Luis Potosí","Zavala Cruz, Gad Gamed, Vidales Rangel, Martha Elena, Rodríguez Pérez, Carlos Vicente, Andrade Rodríguez, Héctor de Jesús, García Hernández, Jorge Alfredo, Nieva, Rafael de Jesús","Salud Pública de México; 56(6); 573-574","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600003&lang=pt" 
"S0004-27302014000900933-scl","Thyroid nodules and thyroid cancer in Graves’ disease","Tam, Abbas Ali, Kaya, Cafer, Kılıç, Fevzi Balkan Mehmet, Ersoy, Reyhan, Çakır, Bekir","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 933-938","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900933&lang=pt" 
"S0004-27302014000900926-scl","The prevalence of the metabolic syndrome increases through the           quartiles of thyroid stimulating hormone in a population-based sample of euthyroid           subjects","Shinkov, Alexander, Borissova, Anna-Maria, Kovatcheva, Roussanka, Atanassova, Iliana, Vlahov, Jordan, Dakovska, Lilia","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 926-932","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900926&lang=pt" 
"S0102-311X2014001302547-spa","Espaço Temático","Tuttman, Malvina Tania","Cadernos de Saúde Pública; 30(12); 2547-2548","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302547&lang=pt" 
"S0102-311X2014001302545-spa","Espaço Temático","Aguiar, Adriana Cavalcanti de","Cadernos de Saúde Pública; 30(12); 2545-2547","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302545&lang=pt" 
"S0102-311X2014001302544-spa","Comentários sobre o artigo de Almeida Filho","Dussault, Gilles","Cadernos de Saúde Pública; 30(12); 2544-2545","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302544&lang=pt" 
"S0102-311X2014001302487-spa","Physical activity and health in Brazil: research, surveillance and policies","Hallal, Pedro C.","Cadernos de Saúde Pública; 30(12); 2487-2489","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302487&lang=pt" 
"S0102-311X2014001300001-spa","The value of peer review","Carvalho, Marilia Sá, Travassos, Claudia, Coeli, Cláudia Medina","Cadernos de Saúde Pública; 30(12); 1-2","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001300001&lang=pt" 
"S0004-27302014000900962-scl","A case of thyroid hormone resistance: a rare mutation","Gonçalves, Ana Pires, Aragüés, José Maria, Nobre, Ema, Barbosa, Ana Paula, Mascarenhas, Mario","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 962-966","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900962&lang=pt" 
"S0004-27302014000900953-scl","Marrow hypoplasia: a rare complication of untreated Grave’s           disease","Garcia, Juliana, França, Larissa de, Ellinger, Vivian, Wolff, Mônica","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 953-957","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900953&lang=pt" 
"S0102-311X2014001302691-spa","Reliability of screening tests for health-related problems among low-income elderly","Lino, Valéria Teresa Saraiva, Portela, Margareth Crisóstomo, Camacho, Luiz Antônio Bastos, Rodrigues, Nádia Cristina Pinheiro","Cadernos de Saúde Pública; 30(12); 2691-2696","Cadernos de Saúde Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302691&lang=pt" 
"S0037-86822014000600814-scl","Diagnosis and management of acute puerperal                     bartholinitis caused by Escherichia coli","Reis, Helena Lucia Barroso dos, Pinho, Carla Renata Petillo de, Ferreira, Dennis de Carvalho","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 814-814","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600814&lang=pt" 
"S0037-86822014000600815-scl","Emergence of antibiotic-resistant bacterial strains,                     methicillin-resistant Staphylococcus aureus, extended spectrum                     beta lactamases, and multi-drug resistance is a problem similar to global                     warming","Bhattacharya, Pranab Kumar","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 815-816","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600815&lang=pt" 
"S0037-86822014000600819-scl","Eduardo Olavo da Rocha e Silva (✶1926                     †2014)","Dias, João Carlos Pinto, Rodrigues, Vera Lúcia Cortiço Corrêa","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 819-820","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600819&lang=pt" 
"S0037-86822014000600817-scl","Authors&#039; reply: Emergence of antibiotic-resistant                     bacterial strains, methicillin-resistant Staphylococcus aureus                     and extended spectrum β-lactamases, and multi-drug resistance are problems                     similar to global warming","Porto, Juliana Pena, Batistão, Deivid Willian da Fonseca, Ribas, Rosineide Marques","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 817-818","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600817&lang=pt" 
"S0037-86822014000600810-scl","Myocarditis associated with Plasmodium                         vivax malaria: a case report","Ventura, Ana Maria Revoredo da Silva, Chaves, Tânia do Socorro Souza, Monteiro, Julius Caesar Mendes, Sequeira, Carina Guilhon, Ohnishi, Maria Deise de Oliveira, Libonati, Rosana Maria Feio, Sousa, Rita Catarina Medeiros, Souza, Jose Maria de","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 810-813","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600810&lang=pt" 
"S0102-37722014000400012-scl","Caixa de atividades diárias para ratos","Costa, Bruno César de Pinho, Costa Filho, Rubens Adair, Costa, Leonardo Marcus de Pinho","Psicologia: Teoria e Pesquisa; 30(4); 471-473","Psicologia: Teoria e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722014000400012&lang=pt" 
"S0004-27302014000900978-scl","PTPN2, a potential therapeutic target for type 1           diabetes?","Liu, Shan-Shan, Ji-Quan, Lou, Ye, Ding","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 978-979","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900978&lang=pt" 
"S0004-27302014000900974-scl","Red cell distribution width in subclinical           hypothyroidism","Balta, Sevket, Aparci, Mustafa, Ozturk, Cengiz, Demirkol, Sait, Celik, Turgay, Iyisoy, Atila","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 974-975","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900974&lang=pt" 
"S0004-27302014000900970-scl","Angiotensin-II induced insulin resistance","Onal, Eda Demir, Isik, Serhat, Berker, Dilek, Guler, Serdar","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 970-971","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900970&lang=pt" 
"S0004-27302014000900972-scl","Response to the letter: Angiotensin-II induced insulin           resistance","Lima-Martínez, Marcos M., López-Mendez, Gabriel, Odreman, Rodolfo, Donis, José H., Paoli, Mariela","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 972-973","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900972&lang=pt" 
"S0036-36342014000600017-spa","La Escuela de Salud Pública de México: innovación educativa y tecnológica en el nuevo milenio","Magaña-Valladares, Laura, Suárez-Conejero, Juana Elvira, Hernández-Ávila, Mauricio, Gudiño-Cejudo, María Rosa","Salud Pública de México; 56(6); 660-665","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600017&lang=pt" 
"S0036-36342014000600010-spa","Direct medical costs of neonatal respiratory distress syndrome in two specialized public hospitals in Mexico","Martínez-Valverde, Silvia, Castro-Ríos, Angélica, Salinas-Escudero, Guillermo, Villasis-Keever, Miguel A, Garduño-Espinosa, Juan, Muñoz-Hernández, Onofre","Salud Pública de México; 56(6); 612-618","Salud Pública de México","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600010&lang=pt" 
"S0004-27302014000900918-scl","The TCF7L2 rs7903146 (C/T) polymorphism is associated with risk to type 2 diabetes mellitus in Southern-Brazil","Assmann, Taís S., Duarte, Guilherme C. K., Rheinheimer, Jakeline, Cruz, Lavínia A., Canani, Luís H., Crispim, Daisy","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 918-925","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900918&lang=pt" 
"S0102-311X2014001302531-spa","Nunca fomos Flexnerianos: Anísio Teixeira e a educação superior em saúde no Brasil","Almeida Filho, Naomar","Cadernos de Saúde Pública; 30(12); 2531-2553","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302531&lang=pt" 
"S0102-311X2014001302555-spa","Saúde na Agenda de Desenvolvimento pós-2015 das Nações Unidas","Buss, Paulo Marchiori, Magalhães, Danielly de Paiva, Setti, Andréia Faraoni Freitas, Gallo, Edmundo, Netto, Francisco de Abreu Franco, Machado, Jorge Mesquita Huet, Buss, Daniel Forsin","Cadernos de Saúde Pública; 30(12); 2555-2570","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302555&lang=pt" 
"S0004-27302014000900939-scl","Evaluation of cytopathological findings in thyroid nodules with           macrocalcification: macrocalcification is not innocent as it seems","Arpaci, Dilek, Ozdemir, Didem, Cuhaci, Neslihan, Dirikoc, Ahmet, Kilicyazgan, Aylin, Guler, Gulnur, Ersoy, Reyhan, Cakir, Bekir","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 939-945","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900939&lang=pt" 
"S0004-27302014000900976-scl","Response to the letter: Red cell distribution width in           subclinical hypothyroidism","Yu, Hea Min, Park, Kang Seo, Lee, Jae Min","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 976-977","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900976&lang=pt" 
"S0103-21002014000600001-scl","Editorial","","Acta Paulista de Enfermagem; 27(6); 1-1","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000600001&lang=pt" 
"S0102-311X2014001202571-scl","Assessing ethical and social issues of transtelephonic electrocardiography (TTEGG) in Chile","Lamas, Eugenia, Miguel, Silvia, Muehlan, Holger, Schmidt, Silke, Salinas, Rodrigo A.","Cadernos de Saúde Pública; 30(12); 2571-2577","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014001202571&lang=pt" 
"S0036-36342014000600015-spa","Comer en tiempos de &quot;crisis&quot;: nuevos contextos alimentarios y de salud en España","Gracia-Arnaiz, Mabel","Salud Pública de México; 56(6); 648-653","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600015&lang=pt" 
"S0102-37722014000400008-scl","A razão do diagnóstico em torno do ideal científico e a ruptura ética da psicanálise","Maesso, Márcia Cristina","Psicologia: Teoria e Pesquisa; 30(4); 433-439","Psicologia: Teoria e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722014000400008&lang=pt" 
"S0102-37722014000400009-scl","A fenomenologia como método de investigação nas filosofias da existência e na psicologia","Feijoo, Ana Maria Lopez Calvo, Mattar, Cristine Monteiro","Psicologia: Teoria e Pesquisa; 30(4); 441-447","Psicologia: Teoria e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722014000400009&lang=pt" 
"S0102-311X2014001202607-scl","Experiências com a atenção primária associadas à saúde, características sociodemográficas e uso de serviços em crianças e adolescentes","Berra, Silvina, Rodríguez-Sanz, Maica, Rajmil, Luis, Pasarín, M. Isabel, Borrell, Carme","Cadernos de Saúde Pública; 30(12); 2607-2618","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014001202607&lang=pt" 
"S0102-37722014000400011-scl","Efeito do treino de composição (cópia) na aprendizagem do conceito de proporção","Santos, Antonio Carlos Godinho, Simonassi, Lorismario Ernesto, Rodrigues, Camila Fernandes, Magri, Maira Ribeiro","Psicologia: Teoria e Pesquisa; 30(4); 459-469","Psicologia: Teoria e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722014000400011&lang=pt" 
"S0103-21002014000600548-scl","O acesso e a dificuldade na resolutividade do cuidado da criança na atenção primária à saúde","Finkler, Anna Luisa, Viera, Cláudia Silveira, Tacla, Mauren Teresa Grubisich Mendes, Toso, Beatriz Rosana Gonçalves de Oliveira","Acta Paulista de Enfermagem; 27(6); 548-553","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000600548&lang=pt" 
"S0036-36342014000600013-spa","Maltrato institucional hacia el adulto mayor: percepciones del prestador de servicios de salud y de los ancianos","Ruelas-González, M Guadalupe, Pelcastre-Villafuerte, Blanca Estela, Reyes-Morales, Hortensia","Salud Pública de México; 56(6); 631-637","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600013&lang=pt" 
"S0102-311X2014001200001-scl","The value of peer review","Carvalho, Marilia Sá, Travassos, Claudia, Coeli, Cláudia Medina","Cadernos de Saúde Pública; 30(12); 1-2","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014001200001&lang=pt" 
"S0103-21002014010700001-scl","Conhecimentos da equipe de enfermagem sobre complicações do diabetes                mellitus em emergência","Hammerchmidt, Karina Silveira de Almeida, Schoeller, Soraia Dornelles","Acta Paulista de Enfermagem; 27(6); 01-01","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014010700001&lang=pt" 
"S0037-86822014000600739-scl","Histological and endoscopic features of the stomachs of                     patients with Chagas disease in the era of Helicobacter                     pylori","Fonseca, Fernanda Machado, Etchebehere, Renata Margarida, Queiroz, Dulciene Maria de Magalhães, Rocha, Andreia Maria Camargos, Junqueira, Iracema Saldanha, Fonseca, Daurin Narciso da, Rodrigues, Aline Libério Braga, Crema, Eduardo, de Oliveira, Adriana Gonçalves","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 739-746","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600739&lang=pt" 
"S0102-311X2014001302697-spa","Suporte para uso de evidências de pesquisa nas Américas através do &quot;one-stop shop&quot; eletrônico: EVIPNet VHL","Moat, K. A., Lavis, J. N.","Cadernos de Saúde Pública; 30(12); 2697-2701","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302697&lang=pt" 
"S0102-311X2014001302619-spa","O uso de uma avaliação por gestores da atenção primária em saúde: um estudo de caso no Sul do Brasil","Nickel, Daniela Alba, Natal, Sonia, Hartz, Zulmira Maria de Araújo, Calvo, Maria Cristina Marino","Cadernos de Saúde Pública; 30(12); 2619-2630","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302619&lang=pt" 
"S0037-86822014000600775-scl","Immature Aedes mosquitoes colonize                         Culex quinquefasciatus breeding sites in neighborhoods in                     the municipality of Olinda, State of Pernambuco","Santos, Suzane Alves dos, Barbosa, Rosângela Maria Rodrigues","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 775-777","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600775&lang=pt" 
"S0037-86822014000600770-scl","Association between allergic responses and                         Schistosoma mansoni infection in residents in a low-endemic                     setting in Brazil","Oliveira, Sara Menezes de, Bezerra, Fernando Schemelzer de Moraes, Carneiro, Teiliane Rodrigues, Pinheiro, Marta Cristhiany Cunha, Queiroz, José Ajax Nogueira","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 770-774","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600770&lang=pt" 
"S0037-86822014000600778-scl","Could hantavirus circulation superpose areas of highly                     endemic vaccinia virus outbreaks? A retrospective seroepidemiological study in                     State of Minas Gerais","Trindade, Giliane de Souza, Fernandes, André Tavares da Silva, Costa, Galileu Barbosa, Figueiredo, Poliana de Oliveira, Abrahão, Jônatas Santos, Kroon, Erna Geessien, Figueiredo, Luiz Tadeu Moraes, Fonseca, Flávio Guimarães da","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 778-782","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600778&lang=pt" 
"S0102-311X2014001202487-scl","Physical activity and health in Brazil: research, surveillance and policies","Hallal, Pedro C.","Cadernos de Saúde Pública; 30(12); 2487-2489","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014001202487&lang=pt" 
"S0004-27302014000900889-scl","Brown adipose tissue: what have we learned since its recent identification in human adults","Halpern, Bruno, Mancini, Marcio Correa, Halpern, Alfredo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 889-899","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900889&lang=pt" 
"S0037-86822014000600675-scl","Where there is no overlap, there is a                     gap","Paola, Nicholas Di, Zanotto, Paolo Marinho de Andrade","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 675-676","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600675&lang=pt" 
"S0102-311X2014001202697-scl","Suporte para uso de evidências de pesquisa nas Américas através do &quot;one-stop shop&quot; eletrônico: EVIPNet VHL","Moat, K. A., Lavis, J. N.","Cadernos de Saúde Pública; 30(12); 2697-2701","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014001202697&lang=pt" 
"S0037-86822014000600798-scl","Leprosy and pregnancy: detection coefficient and                     proposal for a new index","Palácios, Vera Regina da Cunha Menezes, Gonçalves, Nelson Veiga, Bichara, Cléa Nazaré Carneiro, Fontelles, Mauro José Pantoja, Andriolo, Régis Bruni, Silva Junior, Jarbas Barbosa da, Póvoa, Marinete Marins","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 798-800","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600798&lang=pt" 
"S0037-86822014000600791-scl","Seroprevalence and risk factors associated with                     visceral leishmaniasis in dogs in Jaciara, State of Mato Grosso","Lopes, Priscila Marcidelli, Sorte, Eveline da Cruz Boa, Gasparetto, Naiani Domingos, Oliveira, Cenita Maria, Almeida, Arleana do Bom Parto Ferreira de, Sousa, Valéria Régia Franco","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 791-795","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600791&lang=pt" 
"S0037-86822014000600796-scl","Coinfection by Toxoplasma gondii and                         Leishmania spp. in domestic cats (Felis                         catus) in State of Mato Grosso do Sul","Braga, Audrey Rennó Campos, Corrêa, Ana Paula Ferreira Lopes, Camossi, Lucilene Granuzzio, Silva, Rodrigo Costa da, Langoni, Helio, Lucheis, Simone Baldini","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 796-797","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600796&lang=pt" 
"S0004-27302014000900967-scl","Metástase gigante de carcinoma papilífero","Menezes, Marcelo Benedito, Bertelli, Antonio Augusto Tupinambá, Saieg, Mauro Ajaj, Camargo, Tales Maciel de, Gonçalves, Antonio José","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 58(9); 967-969","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302014000900967&lang=pt" 
"S0036-36342014000600011-spa","Seroprevalencia y detección de infección primaria por citomegalovirus mediante prueba de avidez IgG en el primer trimestre de embarazo","González-García, Conne L, Reyes-Méndez, Miguel A, Ortega-Pierres, Luz E, Rodríguez-Sánchez, Adriana P, Sandoval-Guido, Verónica, Sereno-Coló, José A","Salud Pública de México; 56(6); 619-624","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600011&lang=pt" 
"S0036-36342014000600002-spa","Alteraciones metabólicas durante la obesidad","Miguel-Soca, Pedro Enrique","Salud Pública de México; 56(6); 572-573","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600002&lang=pt" 
"S0036-36342014000600014-spa","Calendario de inicio sexual en México: Comparación entre encuestas nacionales y tendencias en el tiempo","Gayet, Cecilia, Gutiérrez, Juan Pablo","Salud Pública de México; 56(6); 638-647","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000600014&lang=pt" 
"S0037-86822014000600806-scl","Immune reconstitution inflammatory syndrome in HIV and                     sporotrichosis coinfection: report of two cases and review of the                     literature","Lyra, Marcelo Rosandiski, Nascimento, Maria Letícia Fernandes Oliveira, Varon, Andréa Gina, Pimentel, Maria Inês Fernandes, Antonio, Liliane de Fátima, Saheki, Maurício Naoto, Bedoya-Pacheco, Sandro Javier, Valle, Antonio Carlos Francesconi do","Revista da Sociedade Brasileira de Medicina Tropical; 47(6); 806-809","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000600806&lang=pt" 
"S0102-311X2014001202547-scl","Espaço Temático","Tuttman, Malvina Tania","Cadernos de Saúde Pública; 30(12); 2547-2548","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014001202547&lang=pt" 
