"S0103-166X2006000200010-scl","Psicologia ambiental: entendendo as relações do homem com seu ambiente","Souza, Luciana Silva Martins de","Estudos de Psicologia (Campinas); 23(2); 203-205","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000200010&lang=pt" 
"S0045-91782006000100013-cub","La Real Expedición Filantrópica de la Vacuna (1803-1806)","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100013&lang=pt" 
"S0045-91782006000100014-cub","Conceptos y metodología de la investigación histórica","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100014&lang=pt" 
"S0045-91782006000100015-cub","Etapas del desarrollo de la Salud Pública revolucionaria cubana: una propuesta de periodicidad","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100015&lang=pt" 
"S0045-91782006000100016-cub","Apuntes sobre la cátedra &quot;Enfermedades de la Laringe, Oídos y Fosas Nasales&quot; de la Universidad de La Habana 1906-1962)","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100016&lang=pt" 
"S0045-91782006000100017-cub","Pabellón “Gutiérrez” del Hospital Clinicoquirúrgico Docente “General Calixto García”: Apuntes históricos","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100017&lang=pt" 
"S0045-91782006000100018-cub","Oponencia a la Tesis del doctor Félix A: Companioni Landín","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100018&lang=pt" 
"S0045-91782006000100019-cub","Presencia de los asturianos en la historia de la medicina cubana","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100019&lang=pt" 
"S0045-91782006000100020-cub","Cuadernos Publicados","Delgado García, Gregorio","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100020&lang=pt" 
"S0213-91112006000300006-esp","La violencia contra la mujer en la pareja: Un estudio en el ámbito de la atención primaria","Ruiz-Pérez, Isabel, Plazaola-Castaño, Juncal, Blanco-Prieto, Pilar, González-Barranco, Juana María, Ayuso-Martín, Pilar, Montero-Piñar, María Isabel","Gaceta Sanitaria; 20(3); 202-208","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300006&lang=pt" 
"S0213-91112006000300009-esp","La opacidad de los acuerdos generales de bienes y servicios en España","Umaña Peña, Román Andrés, Álvarez-Dardet Díaz, Carlos, Vives Cases, Carmen","Gaceta Sanitaria; 20(3); 228-232","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300009&lang=pt" 
"S0213-91112006000300014-esp","Retorno a Vancouver","Sanz-Valero, Javier, Wanden-Berghe Lozano, Carmen, Castiel, Luis D.","Gaceta Sanitaria; 20(3); 251-251","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300014&lang=pt" 
"S0213-91112006000300001-esp","Comercio y salud","Ortún Rubio, Vicente","Gaceta Sanitaria; 20(3); 175-177","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300001&lang=pt" 
"S0213-91112006000300017-esp","El único argumento de la obra","Porta, Miquel","Gaceta Sanitaria; 20(3); 255-255","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300017&lang=pt" 
"S0213-91112006000300005-esp","¿Es factible que los médicos de primaria utilicen CIE-9-MC?: Calidad de la codificación de diagnósticos en las historias clínicas informatizadas","Orueta, Juan F., Urraca, Javier, Berraondo, Iñaki, Darpón, Jon","Gaceta Sanitaria; 20(3); 194-201","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300005&lang=pt" 
"S0213-91112006000300015-esp","Tobacco advertising in Maputo, Mozambique: how will they keep pressing?","Lunet, Nuno, Williams, Lucílio, Govind, Márcia, Silinto, Augusto, Zucua, Inácio, Damasceno, Albertino, Barros, Henrique","Gaceta Sanitaria; 20(3); 251-252","Gaceta Sanitaria","Inglês","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300015&lang=pt" 
"S0187-75852006000200001-mex","Conmemoración del Día Mundial sin Tabaco 2006","Frenk Mora, Julio","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 97-99","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200001&lang=pt" 
"S0187-75852006000200010-mex","El arte del diagnóstico","Laris González, Almudena","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 134-135","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200010&lang=pt" 
"S0187-75852006000200011-mex","Alteración de la actividad inflamatoria regulada por T H1-T H2 en asma","Martínez-Ramírez, Imelda, Aviles-Salas, Alejandro, Nava-Reyes, Hector, Ramos-Godínez, María del Pilar, Carvajal-Sandoval, Guillermo, Zamudio-Cortes, Pedro, Parra-Hernández, Elías","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 136-142","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200011&lang=pt" 
"S0187-75852006000200012-mex","Manejo quirúrgico del cáncer de pulmón. Hechos y algunas reflexiones","Ibarra Pérez, Carlos","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 143-147","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200012&lang=pt" 
"S0187-75852006000200013-mex","Noticias del mundo de las enfermedades respiratorias","","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 148-149","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200013&lang=pt" 
"S0187-75852006000200014-mex","Resúmenes bibliográficos","","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 150-156","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200014&lang=pt" 
"S0187-75852006000200015-mex","Puntos de referencia en la exploración broncoscópica","Cuaya Urceaga, Cristina, Quintanar Altamirano, Adolfo, Guerrero Mariles, Eugenia del Socorro, Flores Hernández, Sergio Salomón, Núñez Pérez-Redondo, Carlos","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 157-159","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200015&lang=pt" 
"S0187-75852006000200002-mex","Conmemoración del Día Mundial sin Tabaco 2006","Cano Valle, Fernando","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 100-101","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200002&lang=pt" 
"S0187-75852006000200003-mex","Prevalencia de dislipidemia en los fumadores que acuden a un programa de ayuda para dejar de fumar","Gorbatchev, Denis, Ramírez-Venegas, Alejandra, Mayar-Maya, María Eugenia, Sansores, Raúl H., Guzmán-Barragán, Abigail, Regalado, Justino","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 102-107","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200003&lang=pt" 
"S0187-75852006000200004-mex","Revisión de veintiún enfermos con hemoptisis estudiados en un año, con énfasis en seis de hemoptisis masiva","Machado Villarreal, Limberth, Trujillo Chávez, Jesús, Perez Romo, Alfredo, Navarro Reynoso, Francisco, Cueto Robledo, Guillermo, Cicero Sabido, Raúl","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 108-112","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200004&lang=pt" 
"S0187-75852006000200005-mex","Supervivencia a los tres años del diagnóstico de 72 casos con tuberculosis y SIDA en la era pre-TARVAE en Cuba","Reyes Corcho, Andrés, Capo de Paz, Virginia, Díaz Jidy, Manuel, Perez Ávila, Jorge, Bouza Jimenez, Yadira","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 113-121","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200005&lang=pt" 
"S0187-75852006000200006-mex","Efecto de las combinaciones salbutamol-ipratropio y salbutamol-tiotropio inhalados y teofilina vía oral en pacientes con EPOC. Análisis de costo/efectividad","Navarro Reynoso, Francisco","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 122-126","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200006&lang=pt" 
"S0187-75852006000200007-mex","Migración de un clavo de Kirschner a mediastino","García Toral, Rene, Ramírez Vargas, Fidel Alberto, Vásquez Fernández, Francisco","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 127-130","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200007&lang=pt" 
"S0187-75852006000200008-mex","Migración de un clavo de Kirschner al mediastino","Ibarra Pérez, Carlos","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 131-131","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200008&lang=pt" 
"S0187-75852006000200009-mex","Las Promotoras Sociales Voluntarias A.C., del Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Riveron de Flores, Ma. Elena","Revista del Instituto Nacional de Enfermedades Respiratorias; 19(2); 132-133","Revista del Instituto Nacional de Enfermedades Respiratorias","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-75852006000200009&lang=pt" 
"S0213-91112006000300010-esp","Concentraciones de compuestos tóxicos persistentes en la población general española: Criterios para un diagnóstico de la situación actual","Porta, Miquel, Ballester, Ferran, Ribas-Fitó, Núria, Puigdomènech, Elisa, Selva, Javier, Llop, Sabrina","Gaceta Sanitaria; 20(3); 233-238","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300010&lang=pt" 
"S0213-91112006000300013-esp","Resultados de un plan de gestión de listas de espera quirúrgica de prótesis articulares","Martí-Valls, Josep, Ballesta, Eudald, González, Rosa, Solé, Marta, Torras, Gloria","Gaceta Sanitaria; 20(3); 248-250","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300013&lang=pt" 
"S0213-91112006000300012-esp","Vacunología en conflictos armados: una intervención puntual frente a poliomielitis en Afganistán","López-González, Juan M., Tuells, José","Gaceta Sanitaria; 20(3); 244-247","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300012&lang=pt" 
"S0213-91112006000300016-esp","Emilia Sánchez, presidenta de la Sociedad de Salud Pública de Cataluña y Baleares (SSPCB)","Hansen, Marcelo","Gaceta Sanitaria; 20(3); 254-254","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300016&lang=pt" 
"S0213-91112006000300003-esp","Comentario: ¿Redistribución de los recursos socioeconómicos sin reducción de las desigualdades en salud? Algunas sorpresas en el viaje a Utopía","Mackenbach, Johan P.","Gaceta Sanitaria; 20(3); 182-183","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300003&lang=pt" 
"S0213-91112006000300011-esp","Las competencias profesionales en Salud Pública","G. Benavides, Fernando, Moya, Carmela, Segura, Andreu, Puente, M. Lluïsa de la, Porta, Miquel, Amela, Carmen","Gaceta Sanitaria; 20(3); 239-243","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300011&lang=pt" 
"S0213-91112006000300004-esp","La mortalidad evitable: lista de consenso para la actualización del indicador en España","Gispert, Rosa, Arán Barés, María de, Puigdefàbregas, Anna","Gaceta Sanitaria; 20(3); 184-193","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300004&lang=pt" 
"S0213-91112006000300008-esp","Determinantes del cumplimiento terapéutico en personas mayores de 60 años en España","Tuesca-Molina, Rafael, Guallar-Castillón, Pilar, Banegas-Banegas, José Ramón, Graciani-Pérez Regadera, Auxiliadora","Gaceta Sanitaria; 20(3); 220-227","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300008&lang=pt" 
"S0213-91112006000300002-esp","Evolución de las desigualdades socioeconómicas y las desigualdades en la percepción de la salud en España","Regidor, Enrique, Martínez, David, Astasio, Paloma, Ortega, Paloma, E. Calle, María, Domínguez, Vicente","Gaceta Sanitaria; 20(3); 178-182","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300002&lang=pt" 
"S0213-91112006000300007-esp","El producto de la atención primaria definido por profesionales y usuarios","Pujol Ribera, Enriqueta, Gené Badia, Joan, Sans Corrales, Mireia, Sampietro-Colom, Laura, Pasarín Rua, María Isabel, Iglesias-Pérez, Begoña, Casajuana-Brunet, Josep, Escaramis-Babiano, Georgia","Gaceta Sanitaria; 20(3); 209-219","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000300007&lang=pt" 
"S0120-338X2006000100011-col","Fracisco Freites Barros, Francisco Javier Pérez, (2004). Las disciplinas lingüísticas en Venezuela [Caracas]: Universidad Católica Andrés Bello","Montes, José Joaquín","Forma y Función; (19); 189-194","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100011&lang=pt" 
"S0120-338X2006000100004-col","Biolingüística y capacidad humana","Noam Abraham, Chomsky","Forma y Función; (19); 57-71","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100004&lang=pt" 
"S0120-338X2006000100007-col","Reflexiones en torno a la aplicación del modelo ‘cambio conceptual’ a la enseñanza del latín","Moreno M, Emilce","Forma y Función; (19); 125-135","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100007&lang=pt" 
"S0120-338X2006000100006-col","Los habitantes del mundo sub-acuático. Ritual y mítica Murui Iye Fia Rafue","Marín S, Pedro, Becerra B, Eudocio","Forma y Función; (19); 103-124","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100006&lang=pt" 
"S0120-338X2006000100001-col","Un capítulo de la historia de las ideas sintácticas en Portugal: en torno a la teoría sintáctica del Ars grammaticae pro lingua lusitana addiscenda (Lyon, 1672) de Bento Pereira (S. I)","Ponce de León Romeo, Rogelio","Forma y Función; (19); 11-30","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100001&lang=pt" 
"S0120-338X2006000100003-col","La metáfora como proceso cognitivo","Fajardo Uribe, Luz Amparo","Forma y Función; (19); 47-56","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100003&lang=pt" 
"S0120-338X2006000100002-col","Relevancia e Inferencia: Procesos cognitivos propios de la comunicación humana","Moya Pardo, Constanza","Forma y Función; (19); 31-46","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100002&lang=pt" 
"S0120-338X2006000100009-col","Aportes de Felipe Pardo al estudio del lenguaje: In Memoriam.","Baquero, Julia","Forma y Función; (19); 165-174","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100009&lang=pt" 
"S0120-338X2006000100008-col","womens&#039;language: a struggle to overcome inequality","Bolaños Cuellar, Sergio","Forma y Función; (19); 137-162","Forma y Función","Inglês","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100008&lang=pt" 
"S0120-338X2006000100012-col","Sádikov, Alexander y Narúmov, Borís. Diccionario español-ruso de uso moderno. (1ª ed. 1996; 5ª ed., 2002). Moscú, Ed. Russkiy Yazyk, 751 págs.: Sádikov, Alexander. Nuevo diccionario español-ruso de uso moderno. Moscú: ‘Russkiy Yazyk’ (en impresión)","Tseplinskaya, Yulia","Forma y Función; (19); 195-199","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100012&lang=pt" 
"S0120-338X2006000100013-col","Dell Hymes, (1996) ‘Report from an Underdeveloped Country: Toward Linguistic Competence in The United States’ En Current Issues in Linguistic Theory (Towards a Critical Sociolinguistics, Vol. 125).: Philadelphia: John Benjamins Publishing Company, pp. 150 - 195.","Ramírez, Héctor","Forma y Función; (19); 201-207","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100013&lang=pt" 
"S0120-338X2006000100010-col","","Mahecha, Miguel Ángel","Forma y Función; (19); 177-188","Forma y Función","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100010&lang=pt" 
"S0120-338X2006000100005-col","La metáfora como factor de textualidad en Ensayo sobre la lucidez, de José Saramago.","Figueiredo, Olívia Maria","Forma y Función; (19); 73-101","Forma y Función","Espanhol, Português","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-338X2006000100005&lang=pt" 
"S0034-77012006000100001-scl","Apresentação","Mentore, George, Santos-Granero, Fernando","Revista de Antropologia; 49(1); 11-16","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100001&lang=pt" 
"S0034-77012006000100009-scl","Funerais entre os Bororo: imagens da refiguração do mundo","Novaes, Sylvia Caiuby","Revista de Antropologia; 49(1); 283-315","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100009&lang=pt" 
"S0103-21002006000200002-scl","O envolvimento do enfermeiro no processo de morrer de bebês internados em Unidade Neonatal","Aguiar, Isabella Rocha, Veloso, Tatiana Maria Coelho, Pinheiro, Ana Karina Bezerra, Ximenes, Lorena Barbosa","Acta Paulista de Enfermagem; 19(2); 131-137","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200002&lang=pt" 
"S0103-21002006000200004-scl","Identificação das fases do processo de morrer pelos profissionais de Enfermagem","Susaki, Tatiana Thaller, Silva, Maria Júlia Paes da, Possari, João Francisco","Acta Paulista de Enfermagem; 19(2); 144-149","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200004&lang=pt" 
"S0103-21002006000200005-scl","Qualidade da assistência em planejamento familiar na opinião de usuárias do Programa Saúde da Família","Moura, Escolástica Rejane Ferreira, Silva, Raimunda Magalhães da","Acta Paulista de Enfermagem; 19(2); 150-156","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200005&lang=pt" 
"S0103-21002006000200007-scl","Depressão em graduandos de Enfermagem","Garro, Igor Moreira Barbosa, Camillo, Simone de Oliveira, Nóbrega, Maria do Perpétuo Socorro de Sousa","Acta Paulista de Enfermagem; 19(2); 162-167","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200007&lang=pt" 
"S0103-21002006000200009-scl","Construção e validação de indicadores de avaliação de práticas de controle e prevenção de infecção do trato urinário associada a cateter","Fernandes, Márcia Vanusa Lima, Lacerda, Rúbia Aparecida, Hallage, Nédia Maria","Acta Paulista de Enfermagem; 19(2); 174-189","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200009&lang=pt" 
"S0103-21002006000200012-scl","Avaliação do grau de dependência nas atividades de vida diária em idosos da cidade de Fortaleza - Ceará","Silva, Maria Josefina da, Lopes, Marcos Venicios de Oliveira, Araújo, Maria Fátima Maciel, Moraes, Gerídice Lorna Andrade de","Acta Paulista de Enfermagem; 19(2); 201-206","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200012&lang=pt" 
"S0103-21002006000200014-scl","Riscos ocupacionais para trabalhadores de Unidades Básicas de Saúde: revisão bibliográfica","Chiodi, Mônica Bonagamba, Marziale, Maria Helena Palucci","Acta Paulista de Enfermagem; 19(2); 212-217","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200014&lang=pt" 
"S0103-21002006000200015-scl","Conjunto de Dados Mínimos de Enfermagem: construindo um modelo em sáude ocupacional","Silveira, Denise Tolfo, Marin, Heimar de Fátima","Acta Paulista de Enfermagem; 19(2); 218-227","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200015&lang=pt" 
"S0034-77012006000100011-scl","A política do xamanismo e os limites do medo","Storrie, Robert","Revista de Antropologia; 49(1); 357-391","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100011&lang=pt" 
"S0034-77012006000100002-scl","O fétido odor da morte e os aromas da vida: poética dos saberes e processo sensorial entre os Piaroa da bacia do Orinoco","Overing, Joanna","Revista de Antropologia; 49(1); 19-54","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100002&lang=pt" 
"S0034-77012006000100003-scl","Rir do poder e o poder do riso nas narrativas e performances Kaxinawa","Lagrou, Els","Revista de Antropologia; 49(1); 55-90","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100003&lang=pt" 
"S0034-77012006000100004-scl","Vitalidades sensuais: modos não corpóreos de sentir e conhecer na Amazônia indígena","Santos-Granero, Fernando","Revista de Antropologia; 49(1); 93-131","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100004&lang=pt" 
"S0034-77012006000100005-scl","Corporeidade Matsigenka: uma realidade não biológica sobre noções de consciência e a constituição da identidade","Rosengren, Dan","Revista de Antropologia; 49(1); 133-163","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100005&lang=pt" 
"S0034-77012006000100006-scl","De corpo e alma","Werlang, Guilherme","Revista de Antropologia; 49(1); 165-201","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100006&lang=pt" 
"S0034-77012006000100007-scl","A força dos pensamentos, o fedor do sangue: hematologia e gênero na Amazônia","Belaunde, Luisa Elvira","Revista de Antropologia; 49(1); 205-243","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100007&lang=pt" 
"S0034-77012006000100008-scl","Do um à metafora: para um entendimento da matemática pa&#039;ikwené (Palikur)","Passes, Alan","Revista de Antropologia; 49(1); 245-281","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100008&lang=pt" 
"S0034-77012006000100010-scl","&quot;Falas&quot; instrumentais, moralidade e agência masculina entre os Muinane (Amazônia colombiana)","Londoño Sulkin, Carlos David","Revista de Antropologia; 49(1); 319-356","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100010&lang=pt" 
"S0034-77012006000100012-scl","&quot;A eficácia simbólica&quot; revisitada: cantos de cura ayoreo","Renshaw, John","Revista de Antropologia; 49(1); 393-427","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100012&lang=pt" 
"S0034-77012006000100013-scl","Canção Purús: nacionalização e tribalização no sudoeste da Amazônia","Gow, Peter","Revista de Antropologia; 49(1); 431-464","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100013&lang=pt" 
"S0034-77012006000100014-scl","O triunfo e a dor da beleza: comparando as estéticas recursiva, contrapontística e celular do ser","Mentore, George","Revista de Antropologia; 49(1); 465-499","Revista de Antropologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-77012006000100014&lang=pt" 
"S1794-61902006000100006-col","APPLICATION OF A HEURISTIC METHOD FOR THE ESTIMATION OF S-WAVE VELOCITY STRUCTURE","Alfaro Castillo, Andrés José","Earth Sciences Research Journal; 10(1); 41-51","Earth Sciences Research Journal","Inglês","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902006000100006&lang=pt" 
"S1794-61902006000100005-col","OIL DECONTAMINATION OF BOTTOM SEDIMENTS EXPERIMENTAL WORK RESULTS",". Lushnikov, Sergey V, Frank, Yulia A, Vorobyov, Danil S","Earth Sciences Research Journal; 10(1); 35-40","Earth Sciences Research Journal","Inglês","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902006000100005&lang=pt" 
"S1794-61902006000100004-col","GROUND SURFACE TEMPERATURE HISTORIES INFERRED FROM 15 BOREHOLES TEMPERATURE PROFILES: COMPARISON OF TWO APPROACHES","Eppelbaum, L.V, Kutasov, I.M, Barak, G","Earth Sciences Research Journal; 10(1); 25-34","Earth Sciences Research Journal","Inglês","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902006000100004&lang=pt" 
