"S1677-55382009000100023-scl","Urological Oncology","Bohle, Andreas","International braz j urol; 35(1); 110-112","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000100023&lang=pt" 
"S1519-566X2009000100011-scl","Tabanidae (Diptera) do Estado do Maranhão, Brasil: IV. Descrição de Dichelacera (Dichelacera) gemmae sp.n.","Limeira-de-Oliveira, Francisco, Gorayeb, Inocêncio de S, Henriques, Augusto L","Neotropical Entomology; 38(1); 104-107","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100011&lang=pt" 
"S1519-566X2009000100010-scl","New species and new records of Microcerella Macquart (Diptera: Sarcophagidae) belonging to the M. spinigena species-group","Mulieri, Pablo R, Mariluis, Juan C","Neotropical Entomology; 38(1); 101-103","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100010&lang=pt" 
"S0004-27492009000100002-scl","Refração e seus componentes em anisometropia","Tayah, David, Dall&#039;coll, Marcelo Weslley Lopes, Alves, Milton Ruiz","Arquivos Brasileiros de Oftalmologia; 72(1); 7-12","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100002&lang=pt" 
"S0004-27492009000100003-scl","Eficácia do latanoprosta x travoprosta avaliada pela curva diária de pressão intraocular","Santos, Hérika Danielle de Miranda, Fernandes, Thatiana Almeida Pereira, Souza, Camila Araújo de, Cronemberger, Sebastião, Calixto, Nassim","Arquivos Brasileiros de Oftalmologia; 72(1); 13-17","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100003&lang=pt" 
"S0004-27492009000100004-scl","Testing intravitreal toxicity of rapamycin in rabbit eyes","Manzano, Roberta Pereira de Almeida, Peyman, Gholam A., Khan, Palwasha, Kivilcim, Muhamet, Chevez-Barrios, Patricia, Takahashi, Walter","Arquivos Brasileiros de Oftalmologia; 72(1); 18-22","Arquivos Brasileiros de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100004&lang=pt" 
"S0004-27492009000100005-scl","Avaliação da função macular por eletrorretinografia focal e por angiofluoresceinografia em pacientes com degeneração macular relacionada à idade neovascular submetidos à terapia fotodinâmica com verteporfina","Oshima, Akiyoshi, Berezovsky, Adriana, Salomão, Solange Rios, Sacai, Paula Yuri, Costa, Rogério Alves, Bordon, Arnaldo Furman, Farah, Michel Eid","Arquivos Brasileiros de Oftalmologia; 72(1); 23-27","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100005&lang=pt" 
"S0004-27492009000100006-scl","Pars plana vitrectomy and silicone oil tamponade for acute endophthalmitis treatment","Siqueira, Rubens Camargo, Gil, Aline Degasperi Cote, Canamary, Fabio, Minari, Mirian, Jorge, Rodrigo","Arquivos Brasileiros de Oftalmologia; 72(1); 28-32","Arquivos Brasileiros de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100006&lang=pt" 
"S0004-27492009000100010-scl","Cirurgia monocular para esotropias de grande ângulo: um novo paradigma","Gigante, Edmilson, Bicas, Harley E. A.","Arquivos Brasileiros de Oftalmologia; 72(1); 47-56","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100010&lang=pt" 
"S0004-27492009000100013-scl","Schirmer test performed with open and closed eyes: variations in normal individuals","Serruya, Leão Gabbay, Nogueira, Daniel Cruz, Hida, Richard Yudi","Arquivos Brasileiros de Oftalmologia; 72(1); 65-67","Arquivos Brasileiros de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100013&lang=pt" 
"S0004-27492009000100014-scl","Avaliação das alterações precoces na coróide e esclera ocorridas em coelhos hipercolesterolêmicos: estudo histológico e histomorfométrico","Torres, Rogil José de Almeida, Maia, Maurício, Noronha, Lucia, Farah, Michel Eid, Luchini, Andréa, Brik, Décio, Muccioli, Cristina, Précoma, Dalton Bertolin","Arquivos Brasileiros de Oftalmologia; 72(1); 68-74","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100014&lang=pt" 
"S0004-27492009000100016-scl","Suspensão ao músculo frontal com politetrafluoretileno para o tratamento da blefaroptose","Silvério, Juliana, Sugano, Débora Mayumi, Lucci, Lúcia Miriam Dumont, Rehder, José Ricardo Carvalho Lima","Arquivos Brasileiros de Oftalmologia; 72(1); 79-83","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100016&lang=pt" 
"S0004-27492009000100017-scl","Processos expansivos orbitoesfenoidais: estudo anatomopatológico de 82 casos","Silva, Leonardo Leiria de Moura da, Barbosa-Coutinho, Ligia Maria","Arquivos Brasileiros de Oftalmologia; 72(1); 84-90","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100017&lang=pt" 
"S0004-27492009000100023-scl","Fibro-histiocitoma maligno da pálpebra: relato de caso","Dias, Ana Carolina Toledo, Pereira, Luciano de Sousa, Sameshima, Lílian Midori, Reis, Frederico Augusto Costa, Vital Filho, José","Arquivos Brasileiros de Oftalmologia; 72(1); 109-112","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100023&lang=pt" 
"S0004-27492009000100011-scl","Fatores associados à qualidade da córnea doada pelo Banco de Olhos do Hospital São Paulo","Hirai, Flavio Eduardo, Adán, Consuelo Bueno Diniz, Sato, Elcio Hideo","Arquivos Brasileiros de Oftalmologia; 72(1); 57-61","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100011&lang=pt" 
"S1519-566X2009000100009-scl","A new species of Crypticerya Cockerell (Hemiptera: Monophlebidae) from Colombia, with a key to species of the tribe iceryini found in South America","Kondo, Takumasa, Unruh, Corinne M","Neotropical Entomology; 38(1); 92-100","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100009&lang=pt" 
"S0034-72802009000100011-scl","Aspectos atuais no diagnóstico do edema macular diabético","Motta, Mário Martins dos Santos, Coblentz, Jacqueline, Melo, Laura Gomes Nunes de","Revista Brasileira de Oftalmologia; 68(1); 59-63","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100011&lang=pt" 
"S0034-72802009000100001-scl","Revista Brasileira de Oftalmologia: novos horizontes","Vianna, Raul N. G.","Revista Brasileira de Oftalmologia; 68(1); 5-6","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100001&lang=pt" 
"S0034-72802009000100002-scl","Comparison of central corneal edema and visual recovery between liquefaction and conventional phacoemulsification in soft cataracts","Nakano, Celso Takashi, Hida, Wilson Takashi, Kara-Jose Junior, Newton, Motta, Antonio Francisco Pimenta, Reis, Alexandre, Pamplona, Mauricio, Fujita, Reinaldo, Yamane, Iris, Holzchuh, Ricardo, Avakian, Amaryllis","Revista Brasileira de Oftalmologia; 68(1); 7-12","Revista Brasileira de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100002&lang=pt" 
"S0034-72802009000100010-scl","Entrópio congênito primário da pálpebra superior","Bernardes, Taliana Freitas, Soares, Ícaro Perez, França, Valenio Perez, Soares, Eduardo Jorge Carneiro","Revista Brasileira de Oftalmologia; 68(1); 53-58","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100010&lang=pt" 
"S0034-72802009000100003-scl","Tendências evolutivas dos cirurgiões de catarata presentes no IV Congresso Brasileiro de Catarata e Cirurgia Refrativa","Santhiago, Marcony Rodrigues de, Gomes, Beatriz de Abreu Fiuza, Gaffree, Fernanda Ferreira Pires, Varandas, Vinicius da Silva, Costa Filho, Adroaldo de Alencar","Revista Brasileira de Oftalmologia; 68(1); 13-17","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100003&lang=pt" 
"S0034-72802009000100004-scl","Alterações na tela de Amsler entre pacientes com catarata senil","Kara-Junior, Newton, Hida, Wilson Takashi, Santhiago, Marcony, Yamane, Iris, Carricondo, Pedro Carlos, Kara-Jose, Newton","Revista Brasileira de Oftalmologia; 68(1); 18-21","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100004&lang=pt" 
"S0034-72802009000100009-scl","Retinal nerve fiber layer loss documented by optical coherence tomography in patients with optic tract lesions","Monteiro, Mário Luiz Ribeiro, Hokazone, Kenzo","Revista Brasileira de Oftalmologia; 68(1); 48-52","Revista Brasileira de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100009&lang=pt" 
"S0034-72802009000100007-scl","Evidências obtidas de um caso de melanoma de íris recidivado","Ferreira, Juliana de Lucena Martins, Rolim, Márjorie Sabino Façanha Barreto, Leite, Cícero Narciso Moreira, Monte, Fernando Queiroz, Memória, Marineuza Rocha","Revista Brasileira de Oftalmologia; 68(1); 37-41","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100007&lang=pt" 
"S0034-72802009000100008-scl","Membrana neovascular sub-retineana justapapilar em paciente com papiledema e hipertensão intracraniana idiopática","Monteiro, Mário Luiz Ribeiro, Jales, Martha de Queiroz Monteiro, Pimentel, Sérgio Luis Gianotti","Revista Brasileira de Oftalmologia; 68(1); 42-47","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100008&lang=pt" 
"S1516-89132009000100003-scl","Polyhydroxybutyrate production using agro-industrial residue as substrate by Bacillus sphaericus NCIM 5149","Ramadas, Nisha V., Singh, Sudheer Kumar, Soccol, Carlos Ricardo, Pandey, Ashok","Brazilian Archives of Biology and Technology; 52(1); 17-23","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100003&lang=pt" 
"S1516-89132009000100004-scl","Prediction of Hevea progeny performance in the presence of genotype-environment interaction","Gonçalves, Paulo de Souza, Moraes, Mário Luiz Teixeira de, Silva, Marcelo de Almeida, Gouvêa, Lígia Regina Lima, Aguiar, Adriano Tosoni da Eira, Costa, Reginaldo Brito da","Brazilian Archives of Biology and Technology; 52(1); 25-33","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100004&lang=pt" 
"S1516-89132009000100006-scl","Effectiveness of Origanum vulgare L. and Origanum majorana L. essential oils in inhibiting the growth of bacterial strains isolated from the patients with conjunctivitis","Oliveira, Jana Luíza Toscano Mendes de, Diniz, Margareth de Fátima Melo, Lima, Edeltrudes de Oliveira, Souza, Evandro Leite de, Trajano, Vinícius Nogueira, Santos, Bernadete Helena Cavalcante","Brazilian Archives of Biology and Technology; 52(1); 45-50","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100006&lang=pt" 
"S1516-89132009000100008-scl","Effect of the dry matter intake level on the sanguine profile of glucose, insulin, urea, estrogen and progesterone and concentration of IGF-I in the follicular liquid of crossbred heifers","Rigolon, Luiz Paulo, Prado, Ivanor Nunes do, Cavalieri, Fábio Luiz Bim, Nascimento, Willian Gonçalves do, Copovila, Luiz Carlos, Ramos, Fabíola dos Santos, Moreira, Fernanda Barros","Brazilian Archives of Biology and Technology; 52(1); 61-68","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100008&lang=pt" 
"S1516-89132009000100011-scl","Metabolic and morphometric alterations inherent to neuromuscular electric stimulation in the antagonist muscle submitted to ankle joint immobilization","Durigan, João Luiz Quagliotti, Cancelliero, Karina Maria, Bosi, Paula Lima, Delfino, Gabriel Borges, Montebelo, Maria Imaculada de Lima, Guirro, Rinaldo Roberto de Jesus, Silva, Carlos Alberto da, Polacow, Maria Luiza Ozores","Brazilian Archives of Biology and Technology; 52(1); 85-91","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100011&lang=pt" 
"S1516-89132009000100015-scl","Evaluation of the effects of pressure gradients on four Brazilian freshwater fish species","Pompeu, Paulo dos Santos, Horta, Luiz Felipe Mascarenhas, Martinez, Carlos Barreira","Brazilian Archives of Biology and Technology; 52(1); 111-118","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100015&lang=pt" 
"S1516-89132009000100018-scl","The effect of temperature and body size on filtration rates of Limnoperna fortunei (Bivalvia, Mytilidae) under laboratory conditions","Pestana, Débora, Ostrensky, Antonio, Boeger, Walter Antonio Pereira, Pie, Marcio Roberto","Brazilian Archives of Biology and Technology; 52(1); 135-144","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100018&lang=pt" 
"S1516-89132009000100019-scl","The influence of techniques of larvae rearing and seed collectors on the survival rate and recovery efficiency of the brown mussel Perna perna (L.) in laboratory","Beduschi, Pedro, Melo, Cláudio Manoel Rodrigues de, Ferreira, Jaime Fernando","Brazilian Archives of Biology and Technology; 52(1); 145-152","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100019&lang=pt" 
"S1516-89132009000100022-scl","Comparison of methods for phenotypic stability analysis of cassava (Manihot esculenta Crantz) genotypes for yield and storage root dry matter content","Kvitschal, Marcus Vinícius, Vidigal Filho, Pedro Soares, Scapim, Carlos Alberto, Gonçalves-Vidigal, Maria Celeste, Sagrilo, Edvaldo, Pequeno, Manoel Genildo, Rimoldi, Fabrício","Brazilian Archives of Biology and Technology; 52(1); 163-175","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100022&lang=pt" 
"S1516-89132009000100024-scl","Impact of the construction of the harbor at pecém (Ceará, Brazil) upon reef fish communities in tide pools","Freitas, Marcelo Carneiro de, Vieira, Regine Helena Silva dos Fernandes, Araújo, Maria Elisabeth de","Brazilian Archives of Biology and Technology; 52(1); 187-195","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100024&lang=pt" 
"S1516-89132009000100030-scl","Short-term leaf responses of Nicotiana tabacum &#039;Bel-W3&#039; to ozone under the environmental conditions of São Paulo, SE - Brazil","Souza, Silvia Ribeiro de, Sant&#039;Anna, Silvia Maria Romano, Rinaldi, Mirian Cilene Spasiani, Domingos, Marisa","Brazilian Archives of Biology and Technology; 52(1); 251-258","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100030&lang=pt" 
"S1413-35552009000100012-scl","Implicações da lipoclasia dermossônica no metabolismo energético e na composição corporal de ratos Wistar saudáveis","Gonçalves, WLS, Cirqueira, JP, Abreu, GR, Moysés, MR","Brazilian Journal of Physical Therapy; 13(1); 24-30","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000100012&lang=pt" 
"S1413-35552009000100010-scl","Confiabilidade de um formulário para diagnóstico da severidade da disfunção temporomandibular","Campos, JADB, Gonçalves, DAG, Camparis, CM, Speciali, JG","Brazilian Journal of Physical Therapy; 13(1); 38-43","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000100010&lang=pt" 
"S1413-35552009000100011-scl","Aspectos relevantes no diagnóstico de dort e fibromialgia","Alencar, JF, Coury, HJCG, Oishi, J","Brazilian Journal of Physical Therapy; 13(1); 52-58","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000100011&lang=pt" 
"S0034-72802009000100005-scl","Prevalência e fatores de risco para a retinopatia da prematuridade: estudo com 450 pré-termos de muito baixo peso","Fortes Filho, João Borges, Eckert, Gabriela Unchalo, Valiatti, Fabiana Borba, Costa, Marlene Coelho da, Bonomo, Pedro Paulo, Procianoy, Renato Soibelmann","Revista Brasileira de Oftalmologia; 68(1); 22-29","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100005&lang=pt" 
"S0034-72802009000100006-scl","Tratamento do lagoftalmo paralítico com a utilização do implante de peso de ouro recoberto pela aponeurose do músculo levantador palpebral","Lessa, Sergio, Nanci, Marcelo, Flores, Eduardo, Sebastiá, Roberto","Revista Brasileira de Oftalmologia; 68(1); 30-36","Revista Brasileira de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802009000100006&lang=pt" 
"S1516-89132009000100001-scl","Jacaratia corumbensis O. Kuntze a new vegetable source for milk-clotting enzymes","Duarte, Ana Rodrigues, Duarte, Débora Maria Rodrigues, Moreira, Keila Aparecida, Cavalcanti, Maria Taciana Holanda, Lima-Filho, José Luiz de, Porto, Ana Lúcia Figueiredo","Brazilian Archives of Biology and Technology; 52(1); 1-9","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100001&lang=pt" 
"S1516-89132009000100005-scl","Screening and enzymatic study of a composite microbial system FH3","Zhang, Yi-Min, Lu, Xue-Bin, Dan, Han-Bin, Sun, Ya-Kai","Brazilian Archives of Biology and Technology; 52(1); 35-43","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100005&lang=pt" 
"S0716-10182009000100001-chl","Utilidad de los hemocultivos en el tratamiento antimicrobiano de la neumonía neumocóccica bacteriémica en el adulto","Mathurin L, Sebastián, Agüero L, Andrés, Jaimet A, Celia, Schälibaum G, Erica, Demergasso S, Mariela, Acuña S, Victoria","Revista chilena de infectología; 26(1); 9-17","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100001&lang=pt" 
"S0716-10182009000100002-chl","Susceptibilidad bacteriana a antimicrobianos. Especies aisladas en pacientes ambulatorios de la Región Metropolitana, Chile, año 2007","Camponovo C, Rossanna","Revista chilena de infectología; 26(1); 18-20","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100002&lang=pt" 
"S0716-10182009000100003-chl","Compromiso renal e infección por VIH/SIDA en pacientes atendidos en un hospital pediátrico chileno","Zambrano O, Pedro, Chávez P, Ana, Chaparro R, Ximena, Castañeda V, Hugo, Rakela R, Silvia, Corta A, Begoña, Pinto S, Viola, Eblen Z, Elizabeth","Revista chilena de infectología; 26(1); 21-25","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100003&lang=pt" 
"S0716-10182009000100004-chl","Vacunación para hepatitis B en pacientes adultos infectados con virus de inmunodeficiencia humana","Ramírez O, Carlos A, Fernández A, Daniel G, Valderrama B, Sandra L, Gómez Q, Carlos H, Támara R, José R, Álvarez M, Carlos A","Revista chilena de infectología; 26(1); 26-33","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100004&lang=pt" 
"S0716-10182009000100005-chl","Tuberculosis en el personal de salud del Servicio de Salud Metropolitano Sur de Santiago, Chile","Fica C, Alberto, Ramonda C, Paulina, Jemenao P, M. Irene, Zambrano G, Alejandra, Cifuentes D, Marcela, Febré V, Naldy, Ajenjo H, M. Cristina, Delpiano M, Luis, Diomedi P, Alexis","Revista chilena de infectología; 26(1); 34-38","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100005&lang=pt" 
"S0716-10182009000100006-chl","Tipificación molecular y fenotípica de Staphylococcus aureus resistentes a meticilina (SAMR) en un hospital universitario","Castellano-González, Maribel J, Perozo-Mena, Armindo J, Vivas-Vega, Rosana L, Ginestre-Pérez, Messaria M, Rincón-Villalobos, Gresleida C","Revista chilena de infectología; 26(1); 39-48","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100006&lang=pt" 
"S0716-10182009000100007-chl","Absceso hepático: Serie de 107 casos y revisión de la literatura","Fantuzzi S, Andrés, Albertz A, Nicolás, Valenzuela V, Antonia, Estuardo A, Nivia, Castro L, Ariel","Revista chilena de infectología; 26(1); 49-53","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100007&lang=pt" 
"S0716-10182009000100008-chl","Rapa Nui y la lepra","Paya G, Ernesto","Revista chilena de infectología; 26(1); 54-54","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100008&lang=pt" 
"S0716-10182009000100009-chl","Asplenia congénita y purpura fulminans neumocóccico en paciente pediátrico: Reporte de caso con necropsia y revisión del tema","Bertrán S, Katalina, Donoso F, Alejandro, Cruces R, Pablo, Díaz R, Franco, Arriagada S, Daniela","Revista chilena de infectología; 26(1); 55-59","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100009&lang=pt" 
"S0716-10182009000100010-chl","Darwin y las bacterias","Ledermann D, Walter","Revista chilena de infectología; 26(1); 60-65","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100010&lang=pt" 
"S0716-10182009000100011-chl","Detección de ADN de Aspergillus fumigatus por RPC en tiempo real","Tapia P, Cecilia","Revista chilena de infectología; 26(1); 66-66","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100011&lang=pt" 
"S0716-10182009000100012-chl","Fiebre tifoidea en Santiago, Chile y su control","Ferreccio R, Catterina","Revista chilena de infectología; 26(1); 67-67","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100012&lang=pt" 
"S0716-10182009000100013-chl","Diagnóstico y manejo del síndrome cardiopulmonar por hantavirus: Chile-2007","","Revista chilena de infectología; 26(1); 68-86","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000100013&lang=pt" 
"S1516-89132009000100007-scl","Effect of naringerin on biochemical parameters in the streptozotocin-induced diabetic rats","Fernandes, Ana Angélica Henrique, Novelli, Ethel Lourenzi Barbosa, Fernandes Junior, Ary, Galhardi, Cristiano Machado","Brazilian Archives of Biology and Technology; 52(1); 51-59","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100007&lang=pt" 
"S1516-89132009000100020-scl","Influence of the accumulation of phosphate and magnesium ions in the yeast cells on the ethanol productivity in batch ethanol fermentation","Villen, Rafael Almud, Borzani, Walter, Netto, Antonio Sacco","Brazilian Archives of Biology and Technology; 52(1); 153-155","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100020&lang=pt" 
"S1516-89132009000100027-scl","Anthropic influence in the water quality of the river basin that supplies the Pato Branco Municipality-PR","Machado, William César Polônio, Becegato, Valter Antonio, Bittencourt, André Virmond Lima","Brazilian Archives of Biology and Technology; 52(1); 221-232","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100027&lang=pt" 
"S1516-89132009000100025-scl","Influence of the frying recipients in the quality of soy and refined nhandiroba vegetable oils","Freitas, Lindeberg Rocha, Ventura, Ana Paula Moraes, Queiroga, Rita de Cássia Ramos do Egypto, Paulo, Marçal de Queiroz","Brazilian Archives of Biology and Technology; 52(1); 197-206","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100025&lang=pt" 
"S1516-89132009000100026-scl","Lipase catalyzed ester synthesis for food processing industries","Rajendran, Aravindan, Palanisamy, Anbumathi, Thangavelu, Viruthagiri","Brazilian Archives of Biology and Technology; 52(1); 207-219","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100026&lang=pt" 
"S1516-89132009000100023-scl","Extraction model of low methoxyl pectin from apple pomace effects of acid concentration and time on the process and the product","Fertonani, Heloísa Cristina Ramos, Scabio, Ardalla, Carneiro, Eliana Beleski Borba, Schemim, Maria Helene Canteri, Nogueira, Alessandro, Wosiacki, Gilvan","Brazilian Archives of Biology and Technology; 52(1); 177-185","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100023&lang=pt" 
"S1516-89132009000100029-scl","Evaluation of trace metals (cadmium, chromium, copper and zinc) in tissues of a commercially important fish (Leporinus obtusidens) from Guaíba Lake, Southern Brazil","Costa, Silene de Carvalho, Hartz, Sandra Maria","Brazilian Archives of Biology and Technology; 52(1); 241-250","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000100029&lang=pt" 
"S0102-36162009000100001-scl","Editorial: uma nova era para a RBO","Camanho, Gilberto Luis","Revista Brasileira de Ortopedia; 44(1); -","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000100001&lang=pt" 
"S0102-36162009000100003-scl","Avaliacão da placa vertebral terminal na coluna cervical em diferentes faixas etárias e sua correlação com a espessura do disco intervertebral","Vieira, Juliano Silveira Luiz, Herrero, Carlos Fernando Pereira da Silva, Porto, Maximiliano Aguiar, Barbosa, Marcello Henrique Nogueira, Garcia, Sérgio Britto, Ramalho, Leandra Náira Zambelli, Defino, Helton Luiz Aparecido","Revista Brasileira de Ortopedia; 44(1); 20-25","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000100003&lang=pt" 
"S0102-36162009000100002-scl","Tratamento medicamentoso da osteoartrose do joelho","Rezende, Márcia Uchôa de, Gobbi, Riccardo Gomes","Revista Brasileira de Ortopedia; 44(1); 14-19","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000100002&lang=pt" 
"S0102-36162009000100009-scl","Dispositivo de proteção após reparação das rupturas do mecanismo extensor do joelho","Frutos, Carlos Francisco Arguello, Camargo, Osmar Pedro Arbix, Severino, Nilson Roberto, Cury, Ricardo de Paula Leite, Oliveira, Victor Marques de, Aihara, Tatsuo, Avakian, Roger","Revista Brasileira de Ortopedia; 44(1); 57-60","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000100009&lang=pt" 
