"S2237-93632016000200091-scl","Therapeutic itinerary of colorectal cancer patients treated in the state of Rio Grande do Sul","Foletto, Eliara Fernanda, Jackisch, Sabine Elisa, Dotto, Marcelo Luis, Severo, Cátia, Pappen, Emelin, de Moura Valim, Andreia Rosane, Renner, Jane Dagmar Pollo, Possuelo, Lia Gonçalves","Journal of Coloproctology (Rio de Janeiro); 36(2); 91-96","Journal of Coloproctology (Rio de Janeiro)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632016000200091&lang=pt" 
"S1984-70332016000200163-scl","BRS Ártico - Common bean cultivar with export-standard white grain","Pereira, Helton Santos, Wendland, Adriane, Souza, Thiago Lívio Pessoa Oliveira de, Faria, Luís Cláudio de, Peloso, Maria José Del, Thung, Michael, Kluthicouski, João, Costa, Joaquim Geraldo Cáprio da, Díaz, José Luis Cabrera, Magaldi, Mariana Cruzick de Souza, Abreu, Ângela de Fátima Barbosa, Martins, Maurício, Filho, Israel Alexandre Pereira, Moreira, José Aloísio Alves, Melo, Leonardo Cunha","Crop Breeding and Applied Biotechnology; 16(2); 163-166","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000200163&lang=pt" 
"S1984-70332016000200095-scl","Flowering traits in tetraploid Brachiaria ruziziensis breeding","Simeão, Rosangela Maria, Silva, Adriane Schio, Valle, Cacilda Borges do","Crop Breeding and Applied Biotechnology; 16(2); 95-101","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000200095&lang=pt" 
"S0717-75262016000300008-chl","Barreras en la comunicación percibidas por un grupo de mujeres histerectomizadas: Un desafío para entregar una educación apropiada","Urrutia, María Teresa, Beoriza, Paloma, Araya, Alejandra","Revista chilena de obstetricia y ginecología; 81(3); 218-222","Revista chilena de obstetricia y ginecología","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262016000300008&lang=pt" 
"S1984-70332016000200123-scl","Effect of recurrent selection on the variability of the UENF-14 popcorn population","Ribeiro, Rodrigo Moreira, Amaral Júnior, Antônio Teixeira do, Pena, Guilherme Ferreira, Vivas, Marcelo, Kurosawa, Railan Nascimento, Gonçalves, Leandro Simões Azeredo","Crop Breeding and Applied Biotechnology; 16(2); 123-131","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000200123&lang=pt" 
"S0034-737X2016000300419-scl","Produtividade e composição mineral do feijão em resposta às adubações com molibdênio e níquel","Lopes, José Francisco, Coelho, Fábio Cunha, Rabello, Wanderson Souza, Rangel, Otacílio José Passos, Gravina, Geraldo de Amaral, Vieira, Henrique Duarte","Revista Ceres; 63(3); 419-426","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000300419&lang=pt" 
"S0034-737X2016000300380-scl","Avaliação do efeito de doses e fontes de nitrogênio sobre variáveis morfológicas, interceptação de radiação e produtividade do girassol","Schwerz, Felipe, Caron, Braulio Otomar, Elli, Elvis Felipe, Oliveira, Douglas Machado de, Monteiro, Gean Charles, Souza, Velci Queiróz de","Revista Ceres; 63(3); 380-386","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000300380&lang=pt" 
"S0034-737X2016000300329-scl","Chemical thinning affects yield and return flowering in &#039;Jubileu&#039; peach","Giovanaz, Marcos Antônio, Amaral, Priscila Alvariza, Pasa, Mateus da Silveira, Lima, Ana Paula Fernandes de, Weber, Diego, Fachinello, José Carlos","Revista Ceres; 63(3); 329-333","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000300329&lang=pt" 
"S1984-70332016000200158-scl","CG FARRAPO: a sudangrass cultivar with high biomass and grain yields","Arenhardt, Emilio Ghisleni, Silva, José Antonio Gonzalez da, Gewehr, Ewerton, Arenhardt, Lorenzo Ghisleni, Arenhardt, Celso Luis, Nonnenmacher, Gilmar","Crop Breeding and Applied Biotechnology; 16(2); 158-162","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000200158&lang=pt" 
"S0717-75182016000200013-chl","Beneficios de los ácidos grasos poliinsaturados de cadena larga n-3 en la enfermedad por hígado graso no alcohólico","Hernandez-Rodas, María Catalina, Morales P, Jessica, Valenzuela B, Rodrigo, Morales I, Gladys, Valenzuela B, Alfonso","Revista chilena de nutrición; 43(2); 196-205","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200013&lang=pt" 
"S1415-790X2016000200294-scl","Osteoporose autorreferida em população idosa: pesquisa de base populacional no município de Campinas, São Paulo","Rodrigues, Iara Guimarães, Barros, Marilisa Berti de Azevedo","Revista Brasileira de Epidemiologia; 19(2); 294-306","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200294&lang=pt" 
"S1415-790X2016000200348-scl","Modificações no consumo de bebidas de adolescentes de escolas públicas na primeira década do século XXI","Monteiro, Luana Silva, Vasconcelos, Thaís Meirelles de, Veiga, Gloria Valéria da, Pereira, Rosângela Alves","Revista Brasileira de Epidemiologia; 19(2); 348-361","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200348&lang=pt" 
"S0717-75182016000200012-chl","Actualización en el uso de antioxidantes naturales derivados de frutas y verduras para prolongar la vida útil de la carne y productos cárneos","Valenzuela V, Carolina, Pérez M, Patricio","Revista chilena de nutrición; 43(2); 188-195","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200012&lang=pt" 
"S0717-75182016000200006-chl","Hábitos alimentarios en estudiantes de medicina de primer y sexto año de una universidad privada de Lima, Perú","Torres-Mallma, Cristina, Trujillo-Valencia, Claudia, Urquiza-Díaz, Ana Lucía, Salazar-Rojas, Ronald, Taype-Rondán, Alvaro","Revista chilena de nutrición; 43(2); 146-154","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200006&lang=pt" 
"S1415-790X2016000200229-spa","Caracterização dos padrões de variação dos cuidados de saúde a partir dos gastos com internações por infarto agudo do miocárdio no Sistema Único de Saúde","Huguenin, Felipe Machado, Pinheiro, Rejane Sobrino, Almeida, Renan Moritz Varnier Rodrigues, Infantosi, Antonio Fernando Catelli","Revista Brasileira de Epidemiologia; 19(2); 229-242","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200229&lang=pt" 
"S1415-790X2016000200464-spa","Programa para registro de recordatório alimentar de 24 horas: aplicação no Estudo de Riscos Cardiovasculares em Adolescentes","Barufaldi, Laura Augusta, Abreu, Gabriela de Azevedo, Veiga, Gloria Valeria da, Sichieri, Rosely, Kuschnir, Maria Cristina Caetano, Cunha, Diana Barbosa, Pereira, Rosângela Alves, Bloch, Katia Vergetti","Revista Brasileira de Epidemiologia; 19(2); 464-468","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200464&lang=pt" 
"S0101-60832016000300037-scl","Confirmatory factor analysis (CFA) of the Crack Use Relapse Scale (CURS)","Pedroso, Rosemeri, Zanetello, Luciana, Guimarães, Luciano, Pettenon, Márcia, Gonçalves, Veralice, Scherer, Juliana, Kessler, Felix, Pechansky, Flavio","Archives of Clinical Psychiatry (São Paulo); 43(3); 37-40","Archives of Clinical Psychiatry (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832016000300037&lang=pt" 
"S1415-790X2016000200225-spa","Zika vírus: desafios da saúde pública no Brasil","","Revista Brasileira de Epidemiologia; 19(2); 225-228","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200225&lang=pt" 
"S1415-790X2016000200326-spa","Mortality in Brazil according to gender perspective, years 2000 and 2010","Moura, Erly Catarina de, Santos, Wallace dos, Neves, Alice Cristina Medeiros das, Schwarz, Eduardo, Gomes, Romeu","Revista Brasileira de Epidemiologia; 19(2); 326-338","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200326&lang=pt" 
"S1415-790X2016000200272-spa","Interexaminer agreement dental caries epidemiological surveys: the importance of disease prevalence in the sample","Tonello, Aline Sampieri, Silva, Renato Pereira da, Assaf, Andréa Videira, Ambrosano, Gláucia Maria Bovi, Peres, Silvia Helena de Carvalho Salles, Pereira, Antonio Carlos, Meneghim, Marcelo de Castro","Revista Brasileira de Epidemiologia; 19(2); 272-279","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200272&lang=pt" 
"S1415-790X2016000200403-spa","Testando o Modelo da Casa da Capacidade para o Trabalho entre profissionais do setor hospitalar","Martinez, Maria Carmen, Latorre, Maria do Rosário Dias de Oliveira, Fischer, Frida Marina","Revista Brasileira de Epidemiologia; 19(2); 403-418","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200403&lang=pt" 
"S1415-790X2016000200317-spa","Incidence and causes of lower-limb amputations in the city of Ribeirão Preto from 1985 to 2008: evaluation of the medical records from 3,274 cases","Barbosa, Bruna Maria Bueno, Monteiro, Rosane Aparecida, Sparano, Lucas Françolin, Bareiro, Rodolfo Fabiano Niz, Passos, Afonso Dinis Costa, Engel, Edgard Eduard","Revista Brasileira de Epidemiologia; 19(2); 317-325","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200317&lang=pt" 
"S1415-790X2016000200433-spa","O efeito da vulnerabilidade social sobre indicadores antropométricos de obesidade: resultados de estudo epidemiológico de base populacional","Freitas, Isabel Cristina Martins de, Moraes, Suzana Alves de","Revista Brasileira de Epidemiologia; 19(2); 433-450","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200433&lang=pt" 
"S1415-790X2016000200307-spa","Active aging is associated with low prevalence of depressive symptoms among Brazilian older adults","Galli, Rosangela, Moriguchi, Emílio Hideyuki, Bruscato, Neide Maria, Horta, Rogerio Lessa, Pattussi, Marcos Pascoal","Revista Brasileira de Epidemiologia; 19(2); 307-316","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200307&lang=pt" 
"S1415-790X2016000200375-spa","Avaliação das ações de controle da esquistossomose na Estratégia de Saúde da Família em municípios do Vale do Jequitinhonha em Minas Gerais","Quites, Humberto Ferreira de Oliveira, Abreu, Mery Natali Silva, Matoso, Leonardo Ferreira, Gazzinelli, Andrea","Revista Brasileira de Epidemiologia; 19(2); 375-389","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200375&lang=pt" 
"S0101-60832016000300056-scl","Deconstructing the myth of Pasewalk: Why Adolf Hitler’s psychiatric treatment at the end of World War I bears no relevance","Armbruster, Jan, Theiss-Abendroth, Peter","Archives of Clinical Psychiatry (São Paulo); 43(3); 56-59","Archives of Clinical Psychiatry (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832016000300056&lang=pt" 
"S0101-60832016000300051-scl","Level of paranormal beliefs and its relationship with explanatory models, treatment adherence and satisfaction","Ram, Dushad, Patil, Shwetha, H, Basavana Gowdappa","Archives of Clinical Psychiatry (São Paulo); 43(3); 51-55","Archives of Clinical Psychiatry (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832016000300051&lang=pt" 
"S1415-790X2016000200243-spa","Violência física pelo parceiro íntimo e uso inadequado do pré-natal entre mulheres do Nordeste do Brasil","Carneiro, Jackelyne Faierstein, Valongueiro, Sandra, Ludermir, Ana Bernarda, Araújo, Thália Velho Barreto de","Revista Brasileira de Epidemiologia; 19(2); 243-255","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200243&lang=pt" 
"S1415-790X2016000200280-spa","Qualidade de vida relacionada à saúde em idosos residentes em região de alta vulnerabilidade para saúde de Belo Horizonte, Minas Gerais","Camelo, Lidyane do Valle, Giatti, Luana, Barreto, Sandhi Maria","Revista Brasileira de Epidemiologia; 19(2); 280-293","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200280&lang=pt" 
"S1415-790X2016000200362-spa","Fatores de risco peridomiciliares e conhecimento sobre leishmaniose visceral da população de Formiga, Minas Gerais","Menezes, Júlia Alves, Luz, Tatiana Chama Borges, Sousa, Fabrizio Furtado de, Verne, Rafael Negreiros, Lima, Fernanda Pinheiro, Margonari, Carina","Revista Brasileira de Epidemiologia; 19(2); 362-374","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200362&lang=pt" 
"S1415-790X2016000200390-spa","Avaliação da assistência oftalmológica na perspectiva dos usuários","Martins, Andréa Maria Eleutério de Barros Lima, Muniz, Ariadna Borges, Silveira, Marise Fagundes, Carreiro, Danilo Lima, Souza, João Gabriel Silva, Ferreira, Efigênia Ferreira e","Revista Brasileira de Epidemiologia; 19(2); 390-402","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200390&lang=pt" 
"S1415-790X2016000200419-spa","Desenho de um questionário de frequência alimentar digital autoaplicado para avaliar o consumo alimentar de adolescentes e adultos jovens: coortes de nascimentos de Pelotas, Rio Grande do Sul","Schneider, Bruna Celestino, Motta, Janaína Vieira dos Santos, Muniz, Ludmila Correa, Bielemann, Renata Moraes, Madruga, Samanta Winck, Orlandi, Silvana Paiva, Gigante, Denise Petrucci, Assunção, Maria Cecília Formoso","Revista Brasileira de Epidemiologia; 19(2); 419-432","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200419&lang=pt" 
"S1415-790X2016000200451-spa","Crescimento linear das crianças assistidas em creches públicas do município de Campina Grande, Paraíba","Pedraza, Dixis Figueroa","Revista Brasileira de Epidemiologia; 19(2); 451-463","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200451&lang=pt" 
"S1415-790X2016000200294-spa","Osteoporose autorreferida em população idosa: pesquisa de base populacional no município de Campinas, São Paulo","Rodrigues, Iara Guimarães, Barros, Marilisa Berti de Azevedo","Revista Brasileira de Epidemiologia; 19(2); 294-306","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200294&lang=pt" 
"S1415-790X2016000200469-spa","ERRATA","","Revista Brasileira de Epidemiologia; 19(2); 469-470","Revista Brasileira de Epidemiologia","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200469&lang=pt" 
"S0101-60832016000300047-scl","Posttraumatic growth measures: translation and adaptation of three self-report instruments to Brazilian Portuguese","Silva, Thiago Loreto Garcia da, Donat, Júlia Candia, Gauer, Gustavo, Kristensen, Christian Haag","Archives of Clinical Psychiatry (São Paulo); 43(3); 47-50","Archives of Clinical Psychiatry (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832016000300047&lang=pt" 
"S1415-790X2016000200256-spa","Fatores associados a infecção por HIV numa amostra respondent-driven sampling de homens que fazem sexo com homens, Salvador","Brignol, Sandra, Kerr, Ligia, Amorim, Leila Denise, Dourado, Inês","Revista Brasileira de Epidemiologia; 19(2); 256-271","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200256&lang=pt" 
"S1415-790X2016000200348-spa","Modificações no consumo de bebidas de adolescentes de escolas públicas na primeira década do século XXI","Monteiro, Luana Silva, Vasconcelos, Thaís Meirelles de, Veiga, Gloria Valéria da, Pereira, Rosângela Alves","Revista Brasileira de Epidemiologia; 19(2); 348-361","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200348&lang=pt" 
"S1415-790X2016000200339-spa","Comparison between self-reported sleep duration and actigraphy among adolescents: gender differences","Guedes, Luciane Gaspar, Abreu, Gabriela de Azevedo, Rodrigues, Daniel Frossard, Teixeira, Liliane Reis, Luiz, Ronir Raggio, Bloch, Katia Vergetti","Revista Brasileira de Epidemiologia; 19(2); 339-347","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2016000200339&lang=pt" 
"S0101-60832016000300041-scl","Early emotional trauma in alcohol-dependent men: prevalence, associations and predictive value","Donadon, Mariana Fortunata, Osório, Flávia De Lima","Archives of Clinical Psychiatry (São Paulo); 43(3); 41-46","Archives of Clinical Psychiatry (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832016000300041&lang=pt" 
"S0101-60832016000300060-scl","Ten years after the FDA black box warning for antidepressant drugs: a critical narrative review","Martínez-Aguayo, Juan Carlos, Arancibia, Marcelo, Concha, Sebastián, Madrid, Eva","Archives of Clinical Psychiatry (São Paulo); 43(3); 60-66","Archives of Clinical Psychiatry (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832016000300060&lang=pt" 
"S1415-790X2016000200317-scl","Incidence and causes of lower-limb amputations in the city of Ribeirão Preto from 1985 to 2008: evaluation of the medical records from 3,274 cases","Barbosa, Bruna Maria Bueno, Monteiro, Rosane Aparecida, Sparano, Lucas Françolin, Bareiro, Rodolfo Fabiano Niz, Passos, Afonso Dinis Costa, Engel, Edgard Eduard","Revista Brasileira de Epidemiologia; 19(2); 317-325","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200317&lang=pt" 
"S0717-75182016000200007-chl","Estado nutricional en niños menores de 5 años del distrito de San Marcos, Ancash, Perú","Arrunátegui-Correa, Víctor","Revista chilena de nutrición; 43(2); 155-158","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200007&lang=pt" 
"S1415-790X2016000200272-scl","Interexaminer agreement dental caries epidemiological surveys: the importance of disease prevalence in the sample","Tonello, Aline Sampieri, Silva, Renato Pereira da, Assaf, Andréa Videira, Ambrosano, Gláucia Maria Bovi, Peres, Silvia Helena de Carvalho Salles, Pereira, Antonio Carlos, Meneghim, Marcelo de Castro","Revista Brasileira de Epidemiologia; 19(2); 272-279","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200272&lang=pt" 
"S1415-790X2016000200225-scl","Zika vírus: desafios da saúde pública no Brasil","","Revista Brasileira de Epidemiologia; 19(2); 225-228","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200225&lang=pt" 
"S0103-73312016000200691-scl","Da organização do sistema à fragmentação do cuidado: a percepção de usuários, médicos e farmacêuticos sobre o Componente Especializado da Assistência Farmacêutica","Rover, Marina Raijche Mattozo, Vargas-Peláez, Claudia Marcela, Farias, Mareni Rocha, Leite, Silvana Nair","Physis: Revista de Saúde Coletiva; 26(2); 691-711","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200691&lang=pt" 
"S0103-73312016000200435-scl","&quot;Entre vidas e mortes, entre máscaras e fugas&quot;: um estudo sobre a prática médica hospitalar","Aredes, Janaína Souza, Modesto, Ana Lúcia","Physis: Revista de Saúde Coletiva; 26(2); 435-453","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200435&lang=pt" 
"S0103-73312016000200633-scl","Regulação da formação de especialistas: inter-relações com o Programa Mais Médicos","Alessio, Maria Martins, Sousa, Maria Fátima de","Physis: Revista de Saúde Coletiva; 26(2); 633-667","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200633&lang=pt" 
"S0103-73312016000200417-scl","Análise de estudos qualitativos conduzidos por médicos publicados em periódicos científicos brasileiros entre 2004 e 2013","Taquette, Stella Regina, Minayo, Maria Cecília","Physis: Revista de Saúde Coletiva; 26(2); 417-434","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200417&lang=pt" 
"S0717-75182016000200002-chl","Factores socioeconómicos asociados a retraso en talla en preescolares asistentes a una institución educativa de Floridablanca, Colombia","Angarita, Adriana, Prada, Gloria E, Mendoza, Gloria L, Hernández, María N","Revista chilena de nutrición; 43(2); 116-123","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200002&lang=pt" 
"S0717-75182016000200015-chl","Revisión de las tablas de composición de alimentos usadas para estimar la ingesta de nutrientes en Ecuador","Ortiz-Moncada, Rocío, Rocha G, Karina, Domenech A, Gloria","Revista chilena de nutrición; 43(2); 209-216","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200015&lang=pt" 
"S1415-790X2016000200403-scl","Testando o Modelo da Casa da Capacidade para o Trabalho entre profissionais do setor hospitalar","Martinez, Maria Carmen, Latorre, Maria do Rosário Dias de Oliveira, Fischer, Frida Marina","Revista Brasileira de Epidemiologia; 19(2); 403-418","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200403&lang=pt" 
"S1415-790X2016000200451-scl","Crescimento linear das crianças assistidas em creches públicas do município de Campina Grande, Paraíba","Pedraza, Dixis Figueroa","Revista Brasileira de Epidemiologia; 19(2); 451-463","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200451&lang=pt" 
"S0717-75182016000200003-chl","Horarios de alimentación y sueño en adolescentes chilenos de San Antonio, V Región: su asociación con obesidad y distribución de adiposidad corporal","Pontigo Lues, Karen, Castillo-Durán, Carlos","Revista chilena de nutrición; 43(2); 124-130","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200003&lang=pt" 
"S0717-75182016000200010-chl","Inocuidad microbiológica de quesillos comerciales y artesanales expendidos en Chillán","Costa, Moira, Retamal, Jasna, Rodríguez, Alejandra, Chavarría, Pamela, Parra F, Julio, Contreras, Alejandra, Forsythe, Stephen","Revista chilena de nutrición; 43(2); 172-179","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200010&lang=pt" 
"S1415-790X2016000200280-scl","Qualidade de vida relacionada à saúde em idosos residentes em região de alta vulnerabilidade para saúde de Belo Horizonte, Minas Gerais","Camelo, Lidyane do Valle, Giatti, Luana, Barreto, Sandhi Maria","Revista Brasileira de Epidemiologia; 19(2); 280-293","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200280&lang=pt" 
"S1415-790X2016000200326-scl","Mortality in Brazil according to gender perspective, years 2000 and 2010","Moura, Erly Catarina de, Santos, Wallace dos, Neves, Alice Cristina Medeiros das, Schwarz, Eduardo, Gomes, Romeu","Revista Brasileira de Epidemiologia; 19(2); 326-338","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200326&lang=pt" 
"S1415-790X2016000200419-scl","Desenho de um questionário de frequência alimentar digital autoaplicado para avaliar o consumo alimentar de adolescentes e adultos jovens: coortes de nascimentos de Pelotas, Rio Grande do Sul","Schneider, Bruna Celestino, Motta, Janaína Vieira dos Santos, Muniz, Ludmila Correa, Bielemann, Renata Moraes, Madruga, Samanta Winck, Orlandi, Silvana Paiva, Gigante, Denise Petrucci, Assunção, Maria Cecília Formoso","Revista Brasileira de Epidemiologia; 19(2); 419-432","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200419&lang=pt" 
"S0717-75182016000200001-chl","Evaluación nutricional y adherencia a la dieta mediterránea de adolescentes chilenos que residen en hogares de familias hospedadoras","Zapata F, Dámaris, Granfeldt M, Gislaine, Mosso C, Constanza, Sáez C, Katia, Muñoz R, Sara","Revista chilena de nutrición; 43(2); 110-115","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200001&lang=pt" 
"S1415-790X2016000200375-scl","Avaliação das ações de controle da esquistossomose na Estratégia de Saúde da Família em municípios do Vale do Jequitinhonha em Minas Gerais","Quites, Humberto Ferreira de Oliveira, Abreu, Mery Natali Silva, Matoso, Leonardo Ferreira, Gazzinelli, Andrea","Revista Brasileira de Epidemiologia; 19(2); 375-389","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200375&lang=pt" 
"S1415-790X2016000200307-scl","Active aging is associated with low prevalence of depressive symptoms among Brazilian older adults","Galli, Rosangela, Moriguchi, Emílio Hideyuki, Bruscato, Neide Maria, Horta, Rogerio Lessa, Pattussi, Marcos Pascoal","Revista Brasileira de Epidemiologia; 19(2); 307-316","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200307&lang=pt" 
"S0717-75182016000200011-chl","Efectividad de la administración oral versus intramuscular de vitamina B12 en pacientes con deficiencia: revisión sistemática","Araya Q, Felipe, Arias S, Helga, Hernández, Miguel, Inostroza, Úrsula, Urzúa, María José","Revista chilena de nutrición; 43(2); 180-187","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200011&lang=pt" 
"S0717-75182016000200004-chl","Descanso postnatal parental: experiencia en lactancia materna de madres trabajadoras usuarias del sistema público de salud en la Región de la Araucanía, de Chile","Baeza W, Bernardita, Henríquez K, Fabiola, Prieto G, Ruth","Revista chilena de nutrición; 43(2); 131-137","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200004&lang=pt" 
