"S2222-34362012000300007-sza","Towards inflation targeting in Egypt: The relationship between exchange rate and inflation","Khodeir, Aliaa Nabil","South African Journal of Economic and Management Sciences; 15(3); 325-332","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000300007&lang=pt" 
"S0100-40422012000800028-scl","Estimativa da incerteza de medição: estudo de caso no ensaio de migração de ε-caprolactama com determinação por CG-DIC","Bazilio, Fabio Silvestre, Bomfim, Marcus Vinícius Justo, Almeida, Rodrigo Justo de, Abrantes, Shirley de Mello Pereira","Química Nova; 35(8); 1664-1667","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800028&lang=pt" 
"S0100-40422012000800023-scl","A química da vida como nós não conhecemos","Rampelotto, Pabulo Henrique","Química Nova; 35(8); 1619-1627","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800023&lang=pt" 
"S0100-40422012000800029-scl","Indirect spectrophotometric method for determination of captopril using Cr(VI) and diphenylcarbazide","Moldovan, Zenovia, Badea, Irinel Adriana, Bunaciu, Andrei A., Aboul-Enein, Hassan Y.","Química Nova; 35(8); 1668-1672","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800029&lang=pt" 
"S0100-40422012000800027-scl","Implementação de método analítico para determinação de resíduos de organofosforados em leite por cromatografia a gás com detector fotométrico de chama","Bastos, Lucia Helena Pinto, Gouvêa, Adherlene Vieira, Málaga, Fabíola, Cardoso, Maria Helena Wohlers Morelli, Jacob, Silvana do Couto, Nóbrega, Armi Wanderley da","Química Nova; 35(8); 1657-1663","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800027&lang=pt" 
"S0100-40422012000800033-scl","Sintonização de estados quânticos: um estudo numérico do oscilador harmônico quântico","Abreu, Leandro de, López-Castillo, Alejandro","Química Nova; 35(8); 1692-1695","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800033&lang=pt" 
"S1516-31802012000400012-scl","Drugs available through the Farmácia Dose Certa program and Beers criteria: a further analysis","Oliveira, Márcio Galvão, Amorim, Welma Wildes, Passos, Luiz Carlos","Sao Paulo Medical Journal; 130(4); 267-267","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400012&lang=pt" 
"S1516-31802012000400015-scl","Antiemetics for reducing vomiting related to acute gastroenteritis in children and adolescents","Fedorowicz, Zbys, Jagannath, Vanitha A., Carter, Ben","Sao Paulo Medical Journal; 130(4); 270-270","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400015&lang=pt" 
"S1516-31802012000400011-scl","Leukocyte adhesion deficiency syndrome: report on the first case in Chile and South America","Vásquez-De Kartzow, Rodrigo, Jesam, Cristian, Nehgme, Valentina, Várgas, Francisco, Sepúlveda, Carolina","Sao Paulo Medical Journal; 130(4); 263-266","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400011&lang=pt" 
"S1516-31802012000400013-scl","&quot;Farmácia Dose Certa&quot; program and Beers-Fick criteria: general versus specific analysis","Lucchetti, Giancarlo, Lucchetti, Alessandra Lamas Granero, Pires, Sueli Luciano, Gorzoni, Milton Luiz","Sao Paulo Medical Journal; 130(4); 268-268","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400013&lang=pt" 
"S1516-31802012000400014-scl","Disposable surgical face masks for preventing surgical wound infection in clean surgery","Lipp, Allyson, Edwards, Peggy","Sao Paulo Medical Journal; 130(4); 269-269","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400014&lang=pt" 
"S1678-31662012000200001-scl","Editorial","Mariconda, Pablo Rubén","Scientiae Studia; 10(2); 215-217","Scientiae Studia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-31662012000200001&lang=pt" 
"S0036-36342012000700013-spa","Sociodemographic characteristics of SMNG affiliates","Hebrero-Martínez, Mirna, Velázquez Lerma, Rita, Trollé, Clara Mantilla, Pérez-Cuevas, Ricardo, Muñoz, Onofre","Salud Pública de México; 54(); s98-s103","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700013&lang=pt" 
"S0036-36342012000700001-spa","The Medical Insurance for a New Generation: another step towards universal health coverage in Mexico","Woldenberg, Salomón Chertorivski","Salud Pública de México; 54(); s1-s2","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700001&lang=pt" 
"S0036-36342012000700002-spa","The Medical Insurance for a New Generation: a viable answer for the health needs of Mexican children","Muñoz-Hernández, Onofre, Chertorivski-Woldenberg, Salomón, Cortés-Gallo, Gabriel, Pérez-Cuevas, Ricardo","Salud Pública de México; 54(); s3-s10","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700002&lang=pt" 
"S0036-36342012000700012-spa","Lessons learned from the first evaluation of the Medical Insurance for a New Generation: bridging research and policy","Pérez-Cuevas, Ricardo, Chertorivski, Salomón, Cortés-Gallo, Gabriel, Rodríguez-Ortega, Evelyne, Caballero, Francisco, Muñoz-Hernández, Onofre","Salud Pública de México; 54(); s90-s97","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700012&lang=pt" 
"S0036-36342012000700011-spa","Physical growth and nutritional status of Mexican infants from newborn to two years of age","Flores-Huerta, Samuel, Klünder-Klünder, Miguel, Muñoz-Hernández, Onofre","Salud Pública de México; 54(); s82-s89","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700011&lang=pt" 
"S0036-36342012000700010-spa","Economic evaluation of the use of exogenous pulmonary surfactants in preterm newborns in a Mexican population","Salinas-Escudero, Guillermo, Reyes-López, Alfonso, Garduño-Espinosa, Juan, Villasís-Keever, Miguel Angel, Martínez-Valverde, Silvia, Muñoz-Hernández, Onofre","Salud Pública de México; 54(); s73-s81","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700010&lang=pt" 
"S0036-36342012000700009-spa","Family healthcare expenditure on children affiliated to the Medical Insurance for a New Generation","Rodríguez-Ortega, Evelyne Eugenia, Pasillas-Torres, Elvira Mireya","Salud Pública de México; 54(); s65-s72","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700009&lang=pt" 
"S0036-36342012000700008-spa","Recommendations to improve healthcare of neonates with respiratory insufficiency beneficiaries of Seguro Popular","Jasso-Gutiérrez, Luis, Durán-Arenas, Luis, Flores-Huerta, Samuel, Cortés-Gallo, Gabriel","Salud Pública de México; 54(); s57-s64","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700008&lang=pt" 
"S0036-36342012000700007-spa","The use of the tracer methodology to assess the quality of care for patients enrolled in Medical Insurance for a New Generation","Durán-Arenas, Luis, Muñoz-Hernández, Onofre, Hernández-Ramírez, Luz del Carmen, Jasso-Gutiérrez, Luis, Flores, Samuel, Aldaz-Rodríguez, Vanessa, Zurita, Juan Manuel","Salud Pública de México; 54(); s50-s56","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700007&lang=pt" 
"S0036-36342012000700006-spa","Quality of health care of the medical units that provide services for Medical Insurance for a New Generation enrollees","Durán-Arenas, Luis, Aldaz-Rodríguez, Vanessa, Jasso-Gutiérrez, Luis, Flores-Huerta, Samuel, Hernández-Ramírez, Luz del Carmen, Zurita, Juan Manuel","Salud Pública de México; 54(); s42-s49","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700006&lang=pt" 
"S0036-36342012000700005-spa","Utilization of healthcare services among children members of Medical Insurance for a New Generation","Pérez-Cuevas, Ricardo, Doubova, Svetlana V, Flores-Hernández, Sergio, Muñoz-Hernández, Onofre","Salud Pública de México; 54(); s28-s41","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700005&lang=pt" 
"S0036-36342012000700004-spa","Feeding practices and nutritional status of Mexican children affiliated to the Medical Insurance for a New Generation","Flores-Huerta, Samuel, Klünder-Klünder, Miguel, Muñoz-Hernández, Onofre","Salud Pública de México; 54(); s20-s27","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700004&lang=pt" 
"S0036-36342012000700003-spa","Design of the 2009 evaluation of the Medical Insurance for a New Generation program","Pérez-Cuevas, Ricardo, Muñoz-Hernández, Onofre, Rodríguez-Ortega, Evelyne, Jasso-Gutiérrez, Luis, Flores-Huerta, Samuel, Durán-Arenas, Luis, Pasillas-Torres, Mireya, Garduño-Espinosa, Juan, Cortés-Gallo, Gabriel","Salud Pública de México; 54(); s11-s19","Salud Pública de México","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342012000700003&lang=pt" 
"S0100-40422012000800003-scl","Efeito do teor de umidade sobre o pré-tratamento a vapor e a hidrólise enzimática do bagaço de cana-de-açúcar","Pitarelo, Ana Paula, Silva, Thiago Alessandre da, Peralta-Zamora, Patricio Guillermo, Ramos, Luiz Pereira","Química Nova; 35(8); 1502-1509","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800003&lang=pt" 
"S0100-40422012000800004-scl","Alkaline earth layered benzoates as reusable heterogeneous catalysts for the methyl esterification of benzoic acid","Maruyama, Swamy Arêa, Lisboa, Fabio da Silva, Ramos, Luiz Pereira, Wypych, Fernando","Química Nova; 35(8); 1510-1516","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800004&lang=pt" 
"S0100-40422012000800009-scl","Epoxidação do óleo de soja com o sistema catalítico [MoO2(acac)2]/TBHP EM [bmim][PF6]","Farias, Maritana, Martinelli, Márcia","Química Nova; 35(8); 1538-1541","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800009&lang=pt" 
"S0100-40422012000800010-scl","Isolamento e análise química parcial de exopolissacarídeos da diatomácea marinha cultivada Coscinodiscus wailesii (Coscinodiscales, Bacillariophyta)","Marson-Ascêncio, Poliana G., Ascêncio, Sérgio Donizeti, Baggio, Selma Faria Zawadzki","Química Nova; 35(8); 1542-1548","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800010&lang=pt" 
"S0100-40422012000800011-scl","Fluxos de óxido nitroso em solos com cobertura de Floresta Ombrófila Densa Montana na Serra dos Órgãos, Rio de Janeiro","Rodrigues, Renato de Aragão Ribeiro, Mello, William Zamboni de","Química Nova; 35(8); 1549-1553","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800011&lang=pt" 
"S0100-40422012000800012-scl","Geração de mesoporos em zeólitas ZSM-5 e seus efeitos na conversão do etanol em olefinas","Alves, Ingryd Carvalho, Nascimento, Tâmara Lucia Pacheco de Mattos do, Veloso, Cláudia de Oliveira, Zotin, Fátima Maria Zanon, Henriques, Cristiane Assumpção","Química Nova; 35(8); 1554-1559","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800012&lang=pt" 
"S0100-40422012000800013-scl","Nanotubos de TiO2 dopados com nitrogênio: comparação das atividades fotocatalíticas de materiais obtidos através de diferentes técnicas","Moro, Celso Camilo, Lansarin, Marla Azário, Bagnara, Mônica","Química Nova; 35(8); 1560-1565","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800013&lang=pt" 
"S0100-40422012000800015-scl","Ent-kaurane diterpenoids and other constituents from the stem of Xylopia laevigata (Annonaceae)","Silva, Dayanne Meneses, Costa, Emmanoel Vilaça, Nogueira, Paulo Cesar de Lima, Moraes, Valéria Regina de Souza, Cavalcanti, Sócrates Cabral de Holanda, Salvador, Marcos José, Ribeiro, Luis Henrique Gonzaga, Gadelha, Fernanda Ramos, Barison, Andersson, Ferreira, Antonio Gilberto","Química Nova; 35(8); 1570-1576","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800015&lang=pt" 
"S0100-40422012000800016-scl","Extração de ácido trans-trans mucônico urinário com polímeros de impressão molecular e análise por cromatografia gasosa: espectrometria de massas","Franqui, Lidiane Silva, Vieira, André Coutinho, Maia, Patrícia Penido, Figueiredo, Eduardo Costa","Química Nova; 35(8); 1577-1581","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800016&lang=pt" 
"S0100-40422012000800018-scl","Enzymatic activity of catechol 1,2-dioxygenase and catechol 2,3-dioxygenase produced by Gordonia polyisoprenivorans","Silva, Andréa Scaramal, Camargo, Flávio Anastácio de Oliveira, Andreazza, Robson, Jacques, Rodrigo Josemar Seminoti, Baldoni, Daiana Bortoluzzi, Bento, Fátima M.","Química Nova; 35(8); 1587-1592","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800018&lang=pt" 
"S0100-40422012000800019-scl","Estudo por espectrometria de massas de soluções de hidróxi(tosilóxi)iodobenzeno: propostas para mecanismos de desproporção","Vasconcelos, Ramon S., Silva Jr, Luiz F., Lopes, Norberto P.","Química Nova; 35(8); 1593-1599","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800019&lang=pt" 
"S0100-40422012000800020-scl","Extração/pré-concentração de íons cobre no ponto nuvem explorando a formação de complexos com DMIT [4,5-dimercapto-1,3-ditiol-2-tionato]","Somera, Bruna Fabrin, Oliveira, Fernanda Midori de, Barreto, Wagner José, Barreto, Sônia Regina Giancoli, Tarley, César Ricardo Teixeira","Química Nova; 35(8); 1600-1605","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800020&lang=pt" 
"S0100-40422012000800021-scl","Highly improved chromium (III) uptake capacity in modified sugarcane bagasse using different chemical treatments","Santos, Vanessa Cristina Gonçalves Dos, Salvado, Antonio de Pádua Andrade, Dragunski, Douglas Cardoso, Peraro, Débora Nobile Clausen, Tarley, César Ricardo Teixeira, Caetano, Josiane","Química Nova; 35(8); 1606-1611","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800021&lang=pt" 
"S0100-40422012000800022-scl","Composição química de aguardentes de cana-de-açúcar fermentadas por diferentes cepas de levedura Saccharomyces cerevisiae","Alcarde, André Ricardo, Monteiro, Bruno Miguel dos Santos, Belluco, André Eduardo de Souza","Química Nova; 35(8); 1612-1618","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800022&lang=pt" 
"S0100-40422012000800024-scl","Processos naturais de biodegradação do petróleo em reservatórios","Cruz, Georgiana Feitosa da, Marsaioli, Anita Jocelyne","Química Nova; 35(8); 1628-1634","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800024&lang=pt" 
"S0100-40422012000800025-scl","A utilização de etanol em célula a combustível de óxido sólido","Fiuza, Raigenis da Paz, Silva, Marcos Aurélio da, Pontes, Luiz Antônio Magalhães, Teixeira, Leonardo Sena Gomes, Boaventura, Jaime Soares","Química Nova; 35(8); 1635-1643","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800025&lang=pt" 
"S0100-40422012000800026-scl","Determinação de compostos carbonilados e carboxilados em derivados de petróleo","Vieira, Fernanda S. V., Rebouças, Márcio V., Andrade, Jailson B. de","Química Nova; 35(8); 1644-1656","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800026&lang=pt" 
"S0100-40422012000800031-scl","Resolução do ibuprofeno: um projeto para disciplina de química orgânica experimental","Romero, Adriano L., Baptistella, Lúcia H. B., Coelho, Fernando, Imamura, Paulo M.","Química Nova; 35(8); 1680-1685","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800031&lang=pt" 
"S0100-40422012000800032-scl","Miniprojeto para ensino de química geral experimental baseado na fermentação do caldo de cana-de-açúcar","Peixoto, Carlos Roberto de Menezes, Rosa, Gilber Ricardo, Silva, Camila Nunes da, Santos, Bianca Trevizan dos, Engelmann, Tamiris Lima","Química Nova; 35(8); 1686-1691","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800032&lang=pt" 
"S0100-40422012000800035-scl","Desmistificando a proteção por patentes nas universidades","Speziali, Marcelo Gomes, Guimarães, Pedro Pires Goulart, Sinisterra, Rubén Dario","Química Nova; 35(8); 1700-1705","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800035&lang=pt" 
"S1516-31802012000400003-scl","Association between human leukocyte antigens and graft-versus-host disease occurrence after allogenic hematopoietic stem cell transplantation","Cardozo, Daniela Máira, Lieber, Sofia Rocha, Marques, Silvia Barbosa Dutra, Aranha, Francisco José, Vigorito, Afonso Celso, Souza, Cármino Antonio de, Visentainer, Jeane Eliete Laguila","Sao Paulo Medical Journal; 130(4); 219-224","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400003&lang=pt" 
"S1516-31802012000400004-scl","Prevalence of overweight preschool children in public day care centers: a cross-sectional study","Nascimento, Viviane Gabriela, Silva, Janaína Paula Costa da, Bertoli, Ciro João, Abreu, Luiz Carlos, Valenti, Vitor Engrácia, Leone, Claudio","Sao Paulo Medical Journal; 130(4); 225-229","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400004&lang=pt" 
"S1516-31802012000400005-scl","Epidemiological and serological aspects of hepatitis A among children and teenagers in the city of Santos: a cross-sectional study","Ciaccia, Maria Célia Cunha, Moreira, Regina Célia, Ferraro, Alexandre Archanjo, Lemos, Marcílio Figueiredo, Oba, Isabel Takano, Porta, Gilda","Sao Paulo Medical Journal; 130(4); 230-235","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400005&lang=pt" 
"S1516-31802012000400006-scl","Cephalometric evaluation of the airway space and hyoid bone in children with normal and atypical deglutition: correlation study","Machado Júnior, Almiro José, Crespo, Agrício Nubiato","Sao Paulo Medical Journal; 130(4); 236-241","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400006&lang=pt" 
"S1516-31802012000400007-scl","Association between maternal and fetal weight gain: cohort study","Costa, Bárbara Miranda Ferreira, Paulinelli, Régis Resende, Barbosa, Maria Alves","Sao Paulo Medical Journal; 130(4); 242-247","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400007&lang=pt" 
"S0006-87052012010200001-scl","CaracterizaÃ§Ã£o de AC1: um cafÃ© naturalmente descafeinado","Mazzafera, Paulo","Bragantia; 71(2); -","Bragantia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0006-87052012010200001&lang=pt" 
"S1516-84842012000400017-scl","Heterozygosis for hemoglobin Porto Alegre identified by a combination of laboratory diagnostic methodologies","Cataldo, Marcos José, Bonini-Domingos, Ana Carolina, Bonini-Domingos, Claudia Regina","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 305-306","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400017&lang=pt" 
"S1516-84842012000400008-scl","Animal models of human nutritional diseases: a short overview","Vasconcelos, Carlos Augusto Carvalho de","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 264-264","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400008&lang=pt" 
"S1516-84842012000400004-scl","Comment on &quot;The burden and quality of life of caregivers of sickle cell anemia patients taking hydroxyurea versus those not taking hydroxyurea&quot;","Souza, José Carlos, Silveira, Jucimara Zacarias M.","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 256-257","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400004&lang=pt" 
"S1516-84842012000400003-scl","Nitric oxide status in sickle cell anemia","Gonçalves, Romélia Pinheiro","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 255-255","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400003&lang=pt" 
"S1516-84842012000400002-scl","Evaluation of respiratory conditions in early phase of hematopoietic stem cell transplantation","Carvalho, Celso Ricardo Fernandes de","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 254-254","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400002&lang=pt" 
"S1516-84842012000400001-scl","Anemia: winning elbow room in the field of hematology and hemotherapy","Cançado, Rodolfo Delfini","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 251-253","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400001&lang=pt" 
"S1516-84842012000400016-scl","Prothrombin complex concentrates in warfarin anticoagulation reversal","Costa-Lima, Carolina, Fiusa, Maiara Marx Luz, Annichino-Bizzacchi, Joyce M, Paula, Erich Vinicius de","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 302-304","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400016&lang=pt" 
"S1516-84842012000400007-scl","Plasminogen and fibrinogen plasma levels in coronary artery disease","Kazmi, Rashid S., Lwaleed, Bashir A.","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 262-263","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400007&lang=pt" 
"S1516-84842012000400020-scl","Comet assay in myelodysplastic syndromes","Teixeira Neto, Paulo Florentino, Pinheiro, Ronald Feitosa, Gonçalves, Romélia Pinheiro","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 317-317","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400020&lang=pt" 
"S1516-84842012000400005-scl","Immunity against hepatitis B and measles vaccination after chemotherapy for acute lymphoblastic leukaemia in children: revaccination policy","Fioredda, Francesca","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 258-259","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400005&lang=pt" 
"S1516-84842012000400006-scl","Anti-Trypanosoma cruzi inconclusive results in blood donor screening","Otani, Márcia Mitiko","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 260-261","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400006&lang=pt" 
"S0006-87052012000200001-scl","Characterisation of AC1: a naturally decaffeinated coffee","Benatti, Luciana Benjamim, Silvarolla, Maria Bernadete, Mazzafera, Paulo","Bragantia; 71(2); 143-154","Bragantia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0006-87052012000200001&lang=pt" 
"S1516-84842012000400009-scl","Correlation of low levels of nitrite and high levels of fetal hemoglobin in patients with sickle cell disease at baseline","Elias, Darcielle Bruna Dias, Rocha, Lilianne Brito da Silva, Cavalcante, Maritza Barbosa, Pedrosa, Alano Martins, Justino, Izabel Cristina Bandeira, Gonçalves, Romélia Pinheiro","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 265-269","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400009&lang=pt" 
"S1516-84842012000400010-scl","The burden and quality of life of caregivers of sickle cell anemia patients taking hydroxyurea versus those not taking hydroxyurea","Silva, Luiz Bernardino Lima da, Ivo, Maria Lúcia, Souza, Albert Schiaveto de, Pontes, Elenir Rose Jardim Cury, Pinto, Alexandra Maria Almeida Carvalho, Araujo, Olinda Maria Rodrigues de","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 270-274","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400010&lang=pt" 
"S1516-84842012000400011-scl","Antibody responses to Hepatitis B and measles-mumps-rubella vaccines in children who received chemotherapy for acute lymphoblastic leukemia","Viana, Simone Santana, Araujo, Gustavo Santos, Faro, Gustavo Baptista de Almeida, Cruz-Silva, Lana Luíza da, Araújo-Melo, Carlos André, Cipolotti, Rosana","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 275-279","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400011&lang=pt" 
"S1516-84842012000400012-scl","Association of HLA antigens and BCR-ABL transcripts in leukemia patients with the Philadelphia chromosome","Carvalho, Daiana Landenberger de, Barbosa, Cristian Dias, Carvalho, André Luiz de, Beck, Sandra Trevisan","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 280-284","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400012&lang=pt" 
"S1516-84842012000400013-scl","Leukocyte, red blood cell and morphological adaptation to moderate physical training in rats undernourished in the neonatal period","Viana, Marcelo Tavares, Perez, Manuella Cavalcanti, Ribas, Valdenilson Ribeiro, Martins, Gilberto de Freire, Castro, Célia Maria Machado Barbosa de","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 285-291","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400013&lang=pt" 
"S1516-84842012000400014-scl","Performance of six diagnostic tests to screen for Chagas disease in blood banks and prevalence of Trypanosoma cruzi infection among donors with inconclusive serology screening based on the analysis of epidemiological variables","Pereira, Gilberto de Araujo, Louzada-Neto, Francisco, Barbosa, Valdirene de Fátima, Ferreira-Silva, Márcia Maria, Moraes-Souza, Helio de","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 292-297","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400014&lang=pt" 
"S1516-84842012000400015-scl","Plasminogen and fibrinogen plasma levels in coronary artery disease","Lima, Luciana Moreira, Carvalho, Maria das Graças, Sousa, Marinez de Oliveira","Revista Brasileira de Hematologia e Hemoterapia; 34(4); 298-301","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842012000400015&lang=pt" 
