"S1659-13212016000100159-cri","Crecimiento del ganado caprino en una finca del Valle Central de Costa Rica","Chacón-Hernández, Pablo, Boschini-Figueroa, Carlos","Agronomía Mesoamericana; 27(1); 159-165","Agronomía Mesoamericana","Espanhol","2016","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1659-13212016000100159&lang=pt" 
"S0100-55022016000200295-scl","O Papel Transformador do Estudante de Medicina no Cenário da Endemia de Hanseníase no Brasil: Relato de Experiência","Rodrigues, Milena Marchini, Diniz, Ianê Cardoso, Barbieri, Ana Rita, Cazola, Luiza Helena de Oliveira, Longo, Joaquim Dias Mota, Lima, Alexandre Moretti de","Revista Brasileira de Educação Médica; 40(2); 295-300","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200295&lang=pt" 
"S0100-55022016000200314-scl","A Avaliação Global da Pessoa Idosa como Instrumento de Educação Médica: Relato de Experiência","Pereira, Rodrigo Pastor Alves, Savassi, Leonardo Cançado Monteiro, Santos, Álisson Oliveira dos, Barbosa, Estevão Ferreira, Salomão, Camila Abrão Borges, Ciarlariello, Vinícius Boaratti, Mendes, Luiz Felipe Miranda","Revista Brasileira de Educação Médica; 40(2); 314-320","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200314&lang=pt" 
"S0100-55022016000200183-scl","Avaliação do Conhecimento de Médicos Professores, Residentes e Estudantes de Medicina acerca da Declaração de Óbito","Silva, Pedro Henrique Alcântara da, Lima, Amanda Samara Davi de, Medeiros, Ana Cláudia Moraes, Bento, Beatriz Moraes, Silva, Rômulo Jerônimo Souza da, Freire, Fernanda Dionisio, Morais, Kleyton César Lima de, Frederico, Teolinda Judite Gomes, Correia, Lucianna Pereira da Motta Pires, Melo, Maria do Carmo Lopes de","Revista Brasileira de Educação Médica; 40(2); 183-188","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200183&lang=pt" 
"S1983-40632016000200123-scl","Selectivity and efficiency of herbicides in weed control on sweet sorghum","Galon, Leandro, Fernandes, Franciele Fátima, Andres, André, Silva, Alexandre Ferreira da, Forte, César Tiago","Pesquisa Agropecuária Tropical; 46(2); 123-131","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200123&lang=pt" 
"S1983-40632016000200132-scl","Mycorrhizal fungi increase coffee plants competitiveness against Bidens pilosa interference","França, André Cabral, Freitas, Ana Flávia de, Santos, Edson Aparecido dos, Grazziotti, Paulo Henrique, Andrade Júnior, Valter Carvalho de","Pesquisa Agropecuária Tropical; 46(2); 132-139","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200132&lang=pt" 
"S1983-40632016000200177-scl","Salvia officinalis essential oil in bean weevil control","Scariot, Maurício Albertoni, Reichert Júnior, Francisco Wilson, Radünz, Lauri Lourenço, Barro, Jhonatan Paulo, Mossi, Altemir José","Pesquisa Agropecuária Tropical; 46(2); 177-182","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200177&lang=pt" 
"S1983-40632016000200206-scl","Pyricularia pennisetigena and P. zingibericola from invasive grasses infect signal grass, barley and wheat","Reges, Juliana Teodora de Assis, Negrisoli, Matheus Mereb, Dorigan, Adriano Francis, Castroagudín, Vanina Lilián, Maciel, João Leodato Nunes, Ceresini, Paulo Cezar","Pesquisa Agropecuária Tropical; 46(2); 206-214","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200206&lang=pt" 
"S1983-40632016000200159-scl","Nitrogen fertilization on palisadegrass: phytomass decomposition and nutrients release","Costa, Claudio Hideo Martins da, Crusciol, Carlos Alexandre Costa, Soratto, Rogério Peres, Ferrari Neto, Jayme, Moro, Edemar","Pesquisa Agropecuária Tropical; 46(2); 159-168","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200159&lang=pt" 
"S1983-40632016000200169-scl","Growth and nutrients uptake in Euterpe edulis Martius inoculated with arbuscular mycorrhizal fungi","Moreira, Sandro Lucio Silva, Prates Júnior, Paulo, Fernandes, Raphael Bragança Alves, Cunha, Ana Catarina Monteiro Mori da, Campos, André Narvaes da Rocha","Pesquisa Agropecuária Tropical; 46(2); 169-176","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200169&lang=pt" 
"S0100-55022016000200268-scl","Prevalência de Transtornos Mentais Comuns e Fatores Associados em Estudantes de Medicina: um Estudo Comparativo","Ferreira, Carlos Magno Guimarães, Kluthcovsky, Ana Claudia Garabeli Cavalli, Cordeiro, Tatiana Menezes Garcia","Revista Brasileira de Educação Médica; 40(2); 268-277","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200268&lang=pt" 
"S1983-40632016000200116-scl","Ecophysiological and biochemical responses of saltbush subjected to salinity","Oliveira Junior, Luiz Fernando Ganassali de, Reis, Fabrício de Oliveira, Fagundes, Jailson Lara, Gagliardi, Paulo Roberto, Oliveira, Lucas Fonseca Menezes","Pesquisa Agropecuária Tropical; 46(2); 116-122","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200116&lang=pt" 
"S0100-55022016000200301-scl","Roda de Conversa: uma Articulação Solidária entre Ensino, Serviço e Comunidade","Melo, Ricardo Henrique Vieira de, Felipe, Magna Celi Pereira, Cunha, Andrea Taborda Ribas da, Vilar, Rosana Lúcia Alves de, Pereira, Eduardo Judene da Silva, Carneiro, Naiara Estefânia Alves, Freitas, Nathália Gabrielle Henrique Bezerra de, Diniz Júnior, José","Revista Brasileira de Educação Médica; 40(2); 301-309","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200301&lang=pt" 
"S0100-55022016000200234-scl","Portfólio Reflexivo Eletrônico: Resultados de um Projeto Piloto","Forte, Marcos, Souza, Wanderley Lopes de, Silva, Roseli Ferreira da, Prado, Antonio Francisco do","Revista Brasileira de Educação Médica; 40(2); 234-244","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200234&lang=pt" 
"S0100-55022016000200197-scl","Inserção do Conteúdo Fitoterapia em Cursos da Área de Saúde","Feitosa, Maria Helena Alves, Soares, Letícia Lopes, Borges, Guilherme Almeida, Andrade, Marina Magalhães, Costa, Simone de Melo","Revista Brasileira de Educação Médica; 40(2); 197-203","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200197&lang=pt" 
"S1405-66662016000200349-mex","Prerrequisitos deficientes con software matemático en conceptos nuevos: Transformada de Laplace","Ruiz Moreno, Leonsio, Camarena Gallardo, Patricia, Del Rivero Jiménez, Socorro","Revista mexicana de investigación educativa; 21(69); 349-383","Revista mexicana de investigación educativa","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662016000200349&lang=pt" 
"S0100-55022016000200164-scl","Competência Cultural na Graduação de Medicina e de Enfermagem","Moreira, Glaucia de Oliveira, Motta, Luciana Branco","Revista Brasileira de Educação Médica; 40(2); 164-171","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200164&lang=pt" 
"S0100-55022016000200278-scl","Reflexões sobre a Inserção da Temática Gestão da Clínica na Formação Profissional em Saúde","Sena, Tais Soares, Costa, Mariana Lisboa","Revista Brasileira de Educação Médica; 40(2); 278-285","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200278&lang=pt" 
"S1405-66662016000200557-mex","Aprendizaje Basado en Problemas en química y el pensamiento crítico en secundaria","Villalobos Delgado, Violeta, Ávila Palet, José Enrique, Olivares O., Silvia Lizett","Revista mexicana de investigación educativa; 21(69); 557-581","Revista mexicana de investigación educativa","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662016000200557&lang=pt" 
"S1983-40632016000200197-scl","Attenuation of low-temperature stress in rice seedlings","Grohs, Mara, Marchesan, Enio, Roso, Rodrigo, Moraes, Bibiana Silveira","Pesquisa Agropecuária Tropical; 46(2); 197-205","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200197&lang=pt" 
"S1405-66662016000200583-mex","Concepciones de estudiantes de profesorado de educación primaria sobre la naturaleza de la ciencia: Una evaluación diagnóstica a partir de reflexiones en equipo","García-Carmona, Antonio, Acevedo Díaz, José Antonio","Revista mexicana de investigación educativa; 21(69); 583-610","Revista mexicana de investigación educativa","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662016000200583&lang=pt" 
"S1405-66662016000200411-mex","Sistemas para el apoyo, seguimiento y evaluación de las competencias comunicativas","Calderón Arévalo, Edith, Tapia Ladino, Mónica","Revista mexicana de investigación educativa; 21(69); 411-435","Revista mexicana de investigación educativa","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662016000200411&lang=pt" 
"S1405-66662016000200527-mex","Certificación de la competencia TIC del profesorado universitario: Diseño y validación de un instrumento","Durán Cuartero, Marta, Gutiérrez Porlán, Isabel, Prendes Espinosa, María Paz","Revista mexicana de investigación educativa; 21(69); 527-556","Revista mexicana de investigación educativa","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662016000200527&lang=pt" 
"S0049-34492016000200003-chl","Demonología en la apocalíptica y Qumrán","Carbullanca, César","Teología y vida; 57(2); 211-233","Teología y vida","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492016000200003&lang=pt" 
"S0104-59702016000200453-scl","Comunicação e saúde mental: análise discursiva de cartazes do Movimento Nacional de Luta Antimanicomial do Brasil","Espirito Santo, Wanda, Araujo, Inesita Soares de, Amarante, Paulo","História, Ciências, Saúde-Manguinhos; 23(2); 453-471","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200453&lang=pt" 
"S0104-59702016000200551-scl","Entre imagens e textos: os manuais como práxis de saber","Schiavinatto, Iara Lis, Pataca, Ermelinda Moutinho","História, Ciências, Saúde-Manguinhos; 23(2); 551-566","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200551&lang=pt" 
"S0104-59702016000200301-scl","A emergência da Aids no Amazonas","Kadri, Michele Rocha, Schweickardt, Júlio César","História, Ciências, Saúde-Manguinhos; 23(2); 301-319","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200301&lang=pt" 
"S0104-59702016000200477-scl","A inclusão dos migrantes internacionais nas políticas do sistema de saúde brasileiro: o caso dos haitianos no Amazonas","Santos, Fabiane Vinente dos","História, Ciências, Saúde-Manguinhos; 23(2); 477-494","História, Ciências, Saúde-Manguinhos","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200477&lang=pt" 
"S0104-59702016000200267-scl","Cooperação internacional em saúde: o caso da Fiocruz","Ferreira, José Roberto, Hoirisch, Claudia, Fonseca, Luiz Eduardo, Buss, Paulo Marchiori","História, Ciências, Saúde-Manguinhos; 23(2); 267-276","História, Ciências, Saúde-Manguinhos","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200267&lang=pt" 
"S0104-59702016000200523-scl","“Tèt asanm pou la sante”: apontamentos etnográficos sobre a cooperação internacional para a saúde no Haiti","Esteves, Uliana","História, Ciências, Saúde-Manguinhos; 23(2); 523-541","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200523&lang=pt" 
"S0104-59702016000200341-scl","Um imenso campo mórbido: controvérsias médico-científicas sobre a epidemia de cólera-morbo de 1855","Santos, Luciana dos","História, Ciências, Saúde-Manguinhos; 23(2); 341-357","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200341&lang=pt" 
"S0104-59702016000200249-scl","Los estudios farmacéuticos en el Segundo Imperio a través de la Gaceta Médica de México","Vega y Ortega, Rodrigo","História, Ciências, Saúde-Manguinhos; 23(2); 249-265","História, Ciências, Saúde-Manguinhos","Inglês, Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200249&lang=pt" 
"S0104-59702016000200543-scl","Sociabilidades, redes y circulación de saberes en la conformación de un “ámbito psi” en la Argentina de entreguerras (Santa Fe, 1919-1943)","Allevi, José Ignacio","História, Ciências, Saúde-Manguinhos; 23(2); 543-550","História, Ciências, Saúde-Manguinhos","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200543&lang=pt" 
"S0104-59702016000200495-scl","Formação em epidemiologia e vigilância da saúde: Cooperação Tripartite Brasil-Cuba-Haiti","Meneghel, Stela Nazareth, Schramm, Joyce Mendes de Andrade, Ferla, Alcindo Antônio, Ceccim, Ricardo Burg","História, Ciências, Saúde-Manguinhos; 23(2); 495-508","História, Ciências, Saúde-Manguinhos","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200495&lang=pt" 
"S0104-59702016000200509-scl","A translação do conhecimento no âmbito da cooperação internacional: a experiência da Fiocruz em incorporação de tecnologias em saúde no Haiti","Pessoa, Luisa Regina, Kastrup, Erica, Linger, Pedro","História, Ciências, Saúde-Manguinhos; 23(2); 509-522","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200509&lang=pt" 
"S0104-59702016000200431-scl","Arte, saúde mental e atenção pública: traços de uma cultura de cuidado na história da cidade de São Paulo","Galvanese, Ana Tereza Costa, D’Oliveira, Ana Flávia Pires Lucas, Lima, Elizabeth Maria Freire de Araújo, Pereira, Lygia Maria de França, Nascimento, Ana Paula, Nascimento, Andréia de Fátima","História, Ciências, Saúde-Manguinhos; 23(2); 431-452","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200431&lang=pt" 
"S0104-59702016000200379-scl","O “drama” da hanseníase: Governador Valadares, as políticas públicas de saúde e suas implicações territoriais na década de 1980","Genovez, Patrícia Falco, Pereira, Flávia Rodrigues","História, Ciências, Saúde-Manguinhos; 23(2); 379-396","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200379&lang=pt" 
"S1405-66662016000200385-mex","La enseñanza del inglés en la educación básica de personas jóvenes y adultas","Ricoy, María-Carmen, Álvarez-Pérez, Sabela","Revista mexicana de investigación educativa; 21(69); 385-409","Revista mexicana de investigación educativa","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662016000200385&lang=pt" 
"S0104-59702016000200411-scl","Introdução a uma cartografia sociológica: a Revista de Saúde Pública, 1967 a 1977","Santos, Maurici Tadeu Ferreira dos, Gomes, Mara Helena de Andréa, Silveira, Cássio","História, Ciências, Saúde-Manguinhos; 23(2); 411-430","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200411&lang=pt" 
"S0104-59702016000200397-scl","O sertão remediado: o embate entre a elite goiana e o pensamento sanitarista, 1910-1920","Sandes, Noé Freire, Caixeta, Vera Lúcia","História, Ciências, Saúde-Manguinhos; 23(2); 397-410","História, Ciências, Saúde-Manguinhos","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702016000200397&lang=pt" 
"S1405-66662016000200611-mex","Tiempo de aprender: El aprovechamiento de los periodos en el aula","Razo Pérez, Ana Elizabeth","Revista mexicana de investigación educativa; 21(69); 611-639","Revista mexicana de investigación educativa","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662016000200611&lang=pt" 
"S0049-34492016000200010-chl","","Fernández, Samuel","Teología y vida; 57(2); 297-303","Teología y vida","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492016000200010&lang=pt" 
"S0049-34492016000200007-chl","Un equipo interdisciplinario al servicio de la comprensión del fenómeno religioso","Imbarack, Patricia","Teología y vida; 57(2); 285-288","Teología y vida","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492016000200007&lang=pt" 
"S0049-34492016000200008-chl","ORÍGENES, Sobre los principios. Introducción, texto crítico, traducción y notas de Samuel Fernández","Polanco, Rodrigo","Teología y vida; 57(2); 289-292","Teología y vida","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492016000200008&lang=pt" 
"S0049-34492016000200009-chl","Contribución de Chile al Concilio Vaticano II","Arenas, Sandra","Teología y vida; 57(2); 293-296","Teología y vida","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492016000200009&lang=pt" 
"S0049-34492016000200006-chl","1er Coloquio Michel de Certeau","Álvarez, Carlos","Teología y vida; 57(2); 281-284","Teología y vida","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492016000200006&lang=pt" 
"S0049-34492016000200005-chl","La pertinence théologique da la pensée de Michel de Certeau: L&#039;indiscipline de l&#039;interdisciplinarité","Gisel, Pierre","Teología y vida; 57(2); 257-280","Teología y vida","Francês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492016000200005&lang=pt" 
"S1678-53202016000100008-scl","Ensaio Gráfico","Salgado, Cristina","ARS (São Paulo); 14(27); 8-16","ARS (São Paulo)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-53202016000100008&lang=pt" 
"S0100-55022016000200163-scl","Editorial","Ferreira Filho, Olavo Franco","Revista Brasileira de Educação Médica; 40(2); 163-163","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200163&lang=pt" 
"S0100-55022016000200216-scl","Competências Profissionais Essenciais para o Trabalho no Núcleo de Apoio à Saúde da Família","Shimizu, Helena Eri, Fragelli, Thais Branquinho Oliveira","Revista Brasileira de Educação Médica; 40(2); 216-225","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200216&lang=pt" 
"S1983-40632016000200191-scl","Total alcoholic acidity and pH tests as quality parameters in stored soybean grains","Araujo, Maicon Marinho Vieira, Caneppele, Maria Aparecida Braga, Bianchini, Maria das Graças Assis","Pesquisa Agropecuária Tropical; 46(2); 191-196","Pesquisa Agropecuária Tropical","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632016000200191&lang=pt" 
"S0100-55022016000200245-scl","Ensino e Aprendizagem da Prática Profissional: Perspectiva de Estudantes de Medicina","Costa, Maria Cristina Guimarães da, Tonhom, Silvia Franco da Rocha, Fleur, Lucas Noda","Revista Brasileira de Educação Médica; 40(2); 245-253","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200245&lang=pt" 
"S0100-55022016000200204-scl","Preceptoria Médica em Serviço de Emergência e Urgência Hospitalar na Perspectiva de Médicos","Sant’Ana, Elisete Regina Rubin de Bortoli, Pereira, Edna Regina Silva","Revista Brasileira de Educação Médica; 40(2); 204-215","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200204&lang=pt" 
"S0100-55022016000200172-scl","Matrizes para a Aquisição de Competências no Ensino de Urgências Clínicas / Ensino de Urgências Orientado por Competências","Senger, Maria Helena, Campos, Maria Celeste Gonçalves","Revista Brasileira de Educação Médica; 40(2); 172-182","Revista Brasileira de Educação Médica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022016000200172&lang=pt" 
"S2174-51452016000200010-esp","Ítems de referencia para publicar Protocolos de Revisiones Sistemáticas y Metaanálisis: declaración PRISMA-P 2015","Moher, David, Shamseer, Larissa, Clarke, Mike, Ghersi, Davina, Liberati, Alessandro, Petticrew, Mark, Shekelle, Paul, Stewart, Lesley A","Revista Española de Nutrición Humana y Dietética; 20(2); 148-160","Revista Española de Nutrición Humana y Dietética","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2174-51452016000200010&lang=pt" 
"S0100-69162016000300558-scl","Homogeneous Pinus sp. particle boards reinforced with laminated composite materials","Christoforo, André L., Nascimento, Maria F. do, Panzera, Tulio H., Ribeiro Filho, Sérgio L. M, Lahr, Francisco A. R.","Engenharia Agrícola; 36(3); 558-565","Engenharia Agrícola","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300558&lang=pt" 
"S0100-69162016000300408-scl","Diagnóstico energético de rotas de escoamento do etanol da região Centro-Oeste do Brasil para exportação","Bovolenta, Fábio C., Biaggioni, Marco A. M.","Engenharia Agrícola; 36(3); 408-419","Engenharia Agrícola","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300408&lang=pt" 
"S0100-69162016000300503-scl","Corn yield under various simulated irrigation depths","Parizi, Ana R. C., Robaina, Adroaldo D., Gomes, Ana C. dos S., Peiter, Marcia X., Soares, Fátima C.","Engenharia Agrícola; 36(3); 503-514","Engenharia Agrícola","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300503&lang=pt" 
"S0100-69162016000300566-scl","Elasticity moduli in round wooden beams of Pinus caribaea","Zangiácomo, André L., Christoforo, André L., Lahr, Francisco A. R.","Engenharia Agrícola; 36(3); 566-570","Engenharia Agrícola","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300566&lang=pt" 
"S0100-69162016000300469-scl","Produtividade e qualidade da brachiaria irrigada no outono/inverno","Dantas, Geffson de F., Faria, Rogério T. de, Santos, Gilmar O., Dalri, Alexandre B., Palaretti, Luiz F.","Engenharia Agrícola; 36(3); 469-481","Engenharia Agrícola","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300469&lang=pt" 
"S0100-69162016000300460-scl","Economic feasibility of irrigation systems in broccoli crop","Oliveira, Fabricio C. de, Geisenhoff, Luciano O., Almeida, Alexsandro C. dos S, Lima Junior, Joaquim A. de, Lavanholi, Rogério","Engenharia Agrícola; 36(3); 460-468","Engenharia Agrícola","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300460&lang=pt" 
"S0100-69162016000300449-scl","Modeling and correction of soil penetration resistance for variations in soil moisture and soil bulk density","Silva, Wininton M. da, Bianchini, Aloísio, Cunha, Cesar A. da","Engenharia Agrícola; 36(3); 449-459","Engenharia Agrícola","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300449&lang=pt" 
"S0100-69162016000300387-scl","The effects of irrigation management on floral induction of ‘Tommy Atkins&#039; mango in bahia semiarid","Faria, Leandro N., Soares In memoriam, Antônio A., Donato, Sérgio L. R., Santos, Marcelo R. dos, Castro, Luciana G.","Engenharia Agrícola; 36(3); 387-398","Engenharia Agrícola","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300387&lang=pt" 
"S0100-69162016000300546-scl","Uso de geossintéticos como reforço em estradas não pavimentadas","Oliveira, Lorena A., Viana, Paulo M. F., Santos, Divina C. R., Reis, Elton F.","Engenharia Agrícola; 36(3); 546-557","Engenharia Agrícola","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300546&lang=pt" 
"S0100-69162016000300482-scl","Geometry and head loss in Venturi injectors through computational fluid dynamics","Manzano, Juan, Palau, Carmen V., Benito, M. de Azevedo, Guilherme, V. do Bomfim, Vasconcelos, Denise V.","Engenharia Agrícola; 36(3); 482-491","Engenharia Agrícola","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300482&lang=pt" 
"S0100-69162016000300399-scl","Anaerobic biodigestion of manure from finishing pig supplemented with ractopamine over different periods","Santos, Tânia M. B. dos, Trevizan, Paula S. F., Xavier, Cristiane A. N., Kiefer, Charles, Ferraz, André L. J.","Engenharia Agrícola; 36(3); 399-407","Engenharia Agrícola","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300399&lang=pt" 
"S0100-69162016000300525-scl","Indicadores de produção e qualidade da fibra do algodoeiro fertirrigado com água residuária sanitária","Santos, Silvânio R. dos, Soares, Antônio A., Kondo, Marcos K., Matos, Antonio T., Maia, Victor M.","Engenharia Agrícola; 36(3); 525-536","Engenharia Agrícola","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300525&lang=pt" 
"S0100-69162016000300537-scl","Codigestão anaeróbia dos dejetos de bovinos leiteiros e óleo de descarte","Orrico, Ana C. A., Lopes, Walter R. T., Manarelli, Débora M., Orrico Junior, Marco A. P, Sunada, Natália da S","Engenharia Agrícola; 36(3); 537-545","Engenharia Agrícola","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300537&lang=pt" 
"S0100-69162016000300433-scl","Estimativa da evaporação nos reservatórios de Sobradinho e Três Marias usando diferentes modelos","Vieira, Nayara P. A., Pereira, Silvio B., Martinez, Mauro A., Silva, Demetrius D. da, Silva, Felipe B.","Engenharia Agrícola; 36(3); 433-448","Engenharia Agrícola","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300433&lang=pt" 
"S0100-69162016000300571-scl","ERRATA","","Engenharia Agrícola; 36(3); 571-572","Engenharia Agrícola","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162016000300571&lang=pt" 
"S2179-10742016000200081-scl","The Smart Grid Concept in Oil &amp; Gas Industries by a Field Trial of Data Communication in MV Power Lines","Castor, Leonardo R. M., Natale, Ricardo, Favero, João P., Silva, Jair A. L., Segatto, Marcelo E. V.","Journal of Microwaves, Optoelectronics and Electromagnetic Applications; 15(2); 81-92","Journal of Microwaves, Optoelectronics and Electromagnetic Applications","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-10742016000200081&lang=pt" 
"S1020-49892016000600341-spa","Estrategia para determinar la línea base en áreas de interrupción vectorial de la enfermedad de Chagas","Montenegro, Diego, Vera, Mauricio, Zuleta, Liliana, Llanos, Violeta, Junqueira, Angela","Revista Panamericana de Salud Pública; 39(6); 341-351","Revista Panamericana de Salud Pública","Espanhol","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892016000600341&lang=pt" 
