"S0185-30822008000100002-mex","Odiseo y el divino porquero: un entretenimiento retórico de Homero (Odisea, XIV)","Tapia Zúñiga, Pedro C.","Acta poética; 29(1); 17-48","Acta poética","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822008000100002&lang=pt" 
"S0102-311X2008000500018-spa","A relação entre a iniciação do uso de drogas e o primeiro ato infracional entre os adolescentes em conflito com a lei","Martins, Mayra Costa, Pillon, Sandra Cristina","Cadernos de Saúde Pública; 24(5); 1112-1120","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500018&lang=pt" 
"S0102-311X2008000500017-spa","Utilização de serviços de reabilitação pelas crianças e adolescentes dependentes de tecnologia de um hospital materno-infantil no Rio de Janeiro, Brasil","Gavazza, Cláudia Zornoff, Fonseca, Vânia Matos, Silva, Kátia Silveira da, Cunha, Sueli Rezende","Cadernos de Saúde Pública; 24(5); 1103-1111","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500017&lang=pt" 
"S0102-311X2008000500015-spa","Prevalence of childhood stress and associated factors: a study of schoolchildren in a city in Rio Grande do Sul State, Brazil","Sbaraini, Cláudia Rosi, Schermann, Lígia Braun","Cadernos de Saúde Pública; 24(5); 1082-1088","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500015&lang=pt" 
"S0102-311X2008000500014-spa","Análise do impacto econômico-assistencial de duas abordagens para redução de custos em um plano odontológico de autogestão","Costa Filho, Luiz Cesar da, Duncan, Bruce Bartholow, Polanczyk, Carisi Anne, Sória, Marina Lara, Habekost, Ana Paula, Costa, Carolina Covolo da","Cadernos de Saúde Pública; 24(5); 1071-1081","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500014&lang=pt" 
"S0102-311X2008000500013-spa","Impacto da internação na prática do aleitamento materno em hospital pediátrico de Salvador, Bahia, Brasil","Souza, Edna Lúcia, Silva, Luciana Rodrigues, Sá, Ana Carolina Souza, Bastos, Clara Maia, Diniz, Andrea Borges, Mendes, Carlos Maurício Cardeal","Cadernos de Saúde Pública; 24(5); 1062-1070","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500013&lang=pt" 
"S0102-311X2008000500010-spa","Vigilância pós-alta das infecções de sítio cirúrgico em crianças e adolescentes em um hospital universitário de Belo Horizonte, Minas Gerais, Brasil","Martins, Maria A., França, Elisabeth, Matos, José C., Goulart, Eugenio M. A.","Cadernos de Saúde Pública; 24(5); 1033-1041","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500010&lang=pt" 
"S0102-311X2008000500009-spa","Prematuridade e fatores associados no Estado de Santa Catarina, Brasil, no ano de 2005: análise dos dados do Sistema de Informações sobre Nascidos Vivos","Cascaes, Andreia Morales, Gauche, Heide, Baramarchi, Fabiana Martin, Borges, Carolina Marques, Peres, Karen Glazer","Cadernos de Saúde Pública; 24(5); 1024-1032","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500009&lang=pt" 
"S0102-311X2008000500007-spa","Mortalidade por causas mal definidas, Brasil, 1979-2002, e um modelo preditivo para idade","Costa, Marli Ramos da, Marcopito, Luiz Francisco","Cadernos de Saúde Pública; 24(5); 1001-1012","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500007&lang=pt" 
"S0102-311X2008000500006-spa","Prevalência da hemoglobina S no Estado do Paraná, Brasil, obtida pela triagem neonatal","Watanabe, Alexandra M., Pianovski, Mara Albonei D., Zanis Neto, José, Lichtvan, Leniza C. L., Chautard-Freire-Maia, Eleidi A., Domingos, Mouseline T., Wittig, Ehrenfried O.","Cadernos de Saúde Pública; 24(5); 993-1000","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500006&lang=pt" 
"S0102-311X2008000500005-spa","Identification of confounders in the association between self-reported diseases and symptoms and self-rated health in a group of factory workers","Höfelmann, Doroteia Aparecida, Blank, Nelson","Cadernos de Saúde Pública; 24(5); 983-992","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500005&lang=pt" 
"S0102-311X2008000500004-spa","Elaboração e validação da Escala de Depressão para Idosos","Giavoni, Adriana, Melo, Gislane Ferreira de, Parente, Isabela, Dantas, Gabriela","Cadernos de Saúde Pública; 24(5); 975-982","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500004&lang=pt" 
"S0102-311X2008000500003-spa","Multiple infections and associated risk factors among non-injecting cocaine users in Argentina","Rossi, Diana, Radulich, Graciela, Muzzio, Estela, Naveira, Jorge, Sosa-Estani, Sergio, Rey, Jorge, Griemberg, Gloria, Friedman, Samuel R., Martínez-Peralta, Liliana, Weissenbacher, Mercedes","Cadernos de Saúde Pública; 24(5); 965-974","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500003&lang=pt" 
"S0102-311X2008000500003-scl","Multiple infections and associated risk factors among non-injecting cocaine users in Argentina","Rossi, Diana, Radulich, Graciela, Muzzio, Estela, Naveira, Jorge, Sosa-Estani, Sergio, Rey, Jorge, Griemberg, Gloria, Friedman, Samuel R., Martínez-Peralta, Liliana, Weissenbacher, Mercedes","Cadernos de Saúde Pública; 24(5); 965-974","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500003&lang=pt" 
"S0102-311X2008000500004-scl","Elaboração e validação da Escala de Depressão para Idosos","Giavoni, Adriana, Melo, Gislane Ferreira de, Parente, Isabela, Dantas, Gabriela","Cadernos de Saúde Pública; 24(5); 975-982","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500004&lang=pt" 
"S0102-311X2008000500005-scl","Identification of confounders in the association between self-reported diseases and symptoms and self-rated health in a group of factory workers","Höfelmann, Doroteia Aparecida, Blank, Nelson","Cadernos de Saúde Pública; 24(5); 983-992","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500005&lang=pt" 
"S0102-311X2008000500007-scl","Mortalidade por causas mal definidas, Brasil, 1979-2002, e um modelo preditivo para idade","Costa, Marli Ramos da, Marcopito, Luiz Francisco","Cadernos de Saúde Pública; 24(5); 1001-1012","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500007&lang=pt" 
"S0102-311X2008000500009-scl","Prematuridade e fatores associados no Estado de Santa Catarina, Brasil, no ano de 2005: análise dos dados do Sistema de Informações sobre Nascidos Vivos","Cascaes, Andreia Morales, Gauche, Heide, Baramarchi, Fabiana Martin, Borges, Carolina Marques, Peres, Karen Glazer","Cadernos de Saúde Pública; 24(5); 1024-1032","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500009&lang=pt" 
"S0102-311X2008000500010-scl","Vigilância pós-alta das infecções de sítio cirúrgico em crianças e adolescentes em um hospital universitário de Belo Horizonte, Minas Gerais, Brasil","Martins, Maria A., França, Elisabeth, Matos, José C., Goulart, Eugenio M. A.","Cadernos de Saúde Pública; 24(5); 1033-1041","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500010&lang=pt" 
"S0102-311X2008000500011-scl","Identidad y riesgos para la salud mental de jóvenes gays en México: recreando la experiencia homosexual","Granados-Cosme, José Arturo, Delgado-Sánchez, Guadalupe","Cadernos de Saúde Pública; 24(5); 1042-1050","Cadernos de Saúde Pública","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500011&lang=pt" 
"S0102-311X2008000500012-scl","Fatores médicos e não-médicos associados às taxas de cesariana em um hospital universitário no Sul do Brasil","Freitas, Paulo Fontoura, Sakae, Thiago Mamôru, Jacomino, ; Maria Eduarda M. Lebarbechon Polli","Cadernos de Saúde Pública; 24(5); 1051-1061","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500012&lang=pt" 
"S0102-311X2008000500013-scl","Impacto da internação na prática do aleitamento materno em hospital pediátrico de Salvador, Bahia, Brasil","Souza, Edna Lúcia, Silva, Luciana Rodrigues, Sá, Ana Carolina Souza, Bastos, Clara Maia, Diniz, Andrea Borges, Mendes, Carlos Maurício Cardeal","Cadernos de Saúde Pública; 24(5); 1062-1070","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500013&lang=pt" 
"S0102-311X2008000500014-scl","Análise do impacto econômico-assistencial de duas abordagens para redução de custos em um plano odontológico de autogestão","Costa Filho, Luiz Cesar da, Duncan, Bruce Bartholow, Polanczyk, Carisi Anne, Sória, Marina Lara, Habekost, Ana Paula, Costa, Carolina Covolo da","Cadernos de Saúde Pública; 24(5); 1071-1081","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500014&lang=pt" 
"S0102-311X2008000500015-scl","Prevalence of childhood stress and associated factors: a study of schoolchildren in a city in Rio Grande do Sul State, Brazil","Sbaraini, Cláudia Rosi, Schermann, Lígia Braun","Cadernos de Saúde Pública; 24(5); 1082-1088","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500015&lang=pt" 
"S0102-311X2008000500016-scl","Efeitos das condições climáticas no trimestre de nascimento sobre asma e pneumonia na infância e na vida adulta em uma coorte no Sul do Brasil","González, David Alejandro, Victora, Cesar G., Gonçalves, Helen","Cadernos de Saúde Pública; 24(5); 1089-1102","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500016&lang=pt" 
"S0102-311X2008000500018-scl","A relação entre a iniciação do uso de drogas e o primeiro ato infracional entre os adolescentes em conflito com a lei","Martins, Mayra Costa, Pillon, Sandra Cristina","Cadernos de Saúde Pública; 24(5); 1112-1120","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500018&lang=pt" 
"S0102-311X2008000500019-scl","Atendimentos de emergência por lesões decorrentes de causas externas: características das vítimas e local de ocorrência, Estado de São Paulo, Brasil, 2005","Gawryszewski, Vilma Pinheiro, Scarpelini, Sandro, Dib, Jorge Adalberto, Jorge, Maria Helena Prado de Mello, Pereira Junior, Gerson Alves, Morita, Mitsuyoshi","Cadernos de Saúde Pública; 24(5); 1121-1129","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500019&lang=pt" 
"S0102-311X2008000500020-scl","Vacinação contra a hepatite B entre trabalhadores da atenção básica à saúde","Garcia, Leila Posenato, Facchini, Luiz Augusto","Cadernos de Saúde Pública; 24(5); 1130-1140","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500020&lang=pt" 
"S0102-311X2008000500021-scl","Aspectos climáticos em áreas de transmissão de hantavirose no Estado de São Paulo, Brasil","Donalisio, Maria Rita, Vasconcelos, Cíntia Honório, Pereira, Luiz Eloy, Ávila, Ana Maria H., Katz, Giselda","Cadernos de Saúde Pública; 24(5); 1141-1150","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500021&lang=pt" 
"S0102-311X2008000500025-scl","Information, communication and equitable access to health care: a conceptual note","Thiede, Michael, McIntyre, Di","Cadernos de Saúde Pública; 24(5); 1168-1173","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000500025&lang=pt" 
"S0102-311X2008000500002-spa","A incorporação de novas tecnologias nos serviços de saúde: o desafio da análise dos fatores em jogo","Trindade, Evelinda","Cadernos de Saúde Pública; 24(5); 951-964","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500002&lang=pt" 
"S0102-311X2008000500008-spa","Associação entre carência social e causas de morte entre idosos residentes no Município de Recife, Pernambuco, Brasil","Silva, Vanessa de Lima, Leal, Márcia Carréra Campos, Marino, Jacira Guiro, Marques, Ana Paula de Oliveira","Cadernos de Saúde Pública; 24(5); 1013-1023","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500008&lang=pt" 
"S0102-311X2008000500011-spa","Identidad y riesgos para la salud mental de jóvenes gays en México: recreando la experiencia homosexual","Granados-Cosme, José Arturo, Delgado-Sánchez, Guadalupe","Cadernos de Saúde Pública; 24(5); 1042-1050","Cadernos de Saúde Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500011&lang=pt" 
"S0102-311X2008000500016-spa","Efeitos das condições climáticas no trimestre de nascimento sobre asma e pneumonia na infância e na vida adulta em uma coorte no Sul do Brasil","González, David Alejandro, Victora, Cesar G., Gonçalves, Helen","Cadernos de Saúde Pública; 24(5); 1089-1102","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000500016&lang=pt" 
"S0004-06142008000400015-esp","Angiomiolipoma epitelioide renal","Azurmendi Arin, Igor, Llarena Ibarguren, Roberto, García-Olaverri Rodríguez, Jorge, Olano Grasa, Ivan, Cantón Aller, Emilio, Pertusa Peña, Carlos","Archivos Españoles de Urología (Ed. impresa); 61(4); 540-543","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400015&lang=pt" 
"S0004-06142008000400009-esp","Nefroureterectomía simplificada y oncológicamente segura: combinación con sección-ligadura ureteral percutánea","Gelabert Mas, Antoni, Hernández del Pozo, Héctor, Placer Santos, José","Archivos Españoles de Urología (Ed. impresa); 61(4); 521-523","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400009&lang=pt" 
"S0004-06142008000400002-esp","Evaluación de la capacidad de irrigación y drenaje de tres sondas de lavado vesical","Diz Rodríguez, Ramón, Pulido Díaz, Monfragüe, Vírseda Chamorro, Miguel, Arance Gil, Ignacio, Paños Facundo, Eva, Cabrera Cabrera, José Andrés","Archivos Españoles de Urología (Ed. impresa); 61(4); 468-472","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400002&lang=pt" 
"S0717-68212008000100001-chl","Optimal Bidding in the Mexican Treasury Securities Primary Auctions: Results of a Structural Econometric Approach","CASTELLANOS, SARA, OVIEDO, MARCO","Cuadernos de economía; 45(131); 3-28","Cuadernos de economía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212008000100001&lang=pt" 
"S0717-68212008000100002-chl","Interest Rate Pass-Through in Colombia: a Micro-Banking Perspective","BETANCOURT, ROCÍO, VARGAS, HERNANDO, RODRÍGUEZ, NORBERTO","Cuadernos de economía; 45(131); 28-58","Cuadernos de economía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212008000100002&lang=pt" 
"S0717-68212008000100003-chl","Economic Reforms, Financial Development and Growth: Lessons from the Chilean Experience","HERNÁNDEZ, LEONARDO, PARRO, FERNANDO","Cuadernos de economía; 45(131); 59-103","Cuadernos de economía","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212008000100003&lang=pt" 
"S0717-68212008000100004-chl","Capitalización Heterogénea de un Bien Semipúblico: El Metro de Santiago","AGOSTINI, CLAUDIO A, PALMUCCI, GASTÓN","Cuadernos de economía; 45(131); 105-128","Cuadernos de economía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212008000100004&lang=pt" 
"S0717-68212008000100005-chl","Metodología para Estimar un Índice Regional de Costo de Vivienda en Chile","PAREDES, DUSAN, AROCA, PATRICIO","Cuadernos de economía; 45(131); 129-143","Cuadernos de economía","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212008000100005&lang=pt" 
"S1020-49892008000500005-spa","Factores de riesgo de síntomas de rinitis alérgica en adolescentes de Castellón, España","Pac-Sa, María Rosario, Museros-Recatala, Lidón, Arnedo-Pena, Alberto, Bellido-Blasco, Juan B., Puig-Barberà, Joan, Artero-Sivera, Adrián, Campos-Cruañes, Joan-Baptista, Aguinaga-Ontoso, Inés","Revista Panamericana de Salud Pública; 23(5); 333-340","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000500005&lang=pt" 
"S1020-49892008000500008-spa","Trypanosoma cruzi I: único tipo del parásito tripanosómico circulante en Panamá","","Revista Panamericana de Salud Pública; 23(5); 357-357","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000500008&lang=pt" 
"S1020-49892008000500002-spa","Universal vaccination of children against hepatitis a in Chile: a cost-effectiveness study","Quezada, Arnoldo, Baron-Papillon, Florence, Coudeville, Laurent, Maggi, Leonardo","Revista Panamericana de Salud Pública; 23(5); 303-312","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000500002&lang=pt" 
"S0124-00642008000200011-spa","Instrumentos para Evaluar Conocimientos, Actitudes y Prácticas en Salud Oral para Padres/Cuidadores de Niños Menores","Martignon, Stefania, Bautista-Mendoza, Gloria, González-Carrera, María, Lafaurie-Villamil, Gloria, Morales, Veicy, Santamaría, Ruth","Revista de Salud Pública; 10(2); 308-314","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200011&lang=pt" 
"S0124-00642008000200012-spa","Reacciones Adversas a Medicamentos como Motivo de Consulta en un Servicio de Atención Prioritaria","Calderón-Ospina, Carlos, Orozco- Díaz, José","Revista de Salud Pública; 10(2); 315-321","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200012&lang=pt" 
"S0124-00642008000200010-spa","Dengue-yellow fever sera cross-reactivity; challenges for diagnosis","Houghton-Triviño, Natalia, Montaña, Diana, Castellanos, Jaime","Revista de Salud Pública; 10(2); 299-307","Revista de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200010&lang=pt" 
"S0124-00642008000200004-spa","Síndrome Metabólico y otros Factores de Riesgo Cardiovascular en Trabajadores de una Planta de Policloruro de Vinilo","Sirit, Yadira, Acero, Carlos, Bellorin, Monika, Portillo, Ricardo","Revista de Salud Pública; 10(2); 239-249","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200004&lang=pt" 
"S0124-00642008000200002-spa","Incidencia y Evitabilidad de Eventos Adversos en Pacientes Hospitalizados en tres Instituciones Hospitalarias en Colombia, 2006","Gaitán-Duarte, Hernando, Eslava-Schmalbach, Javier, Rodríguez-Malagon, Nelcy, Forero-Supelano, Víctor, Santofimio-Sierra, Dagoberto, Altahona, Hernando","Revista de Salud Pública; 10(2); 215-226","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200002&lang=pt" 
"S0124-00642008000200003-spa","Inactividad Física y Ausentismo en el Ámbito Laboral","Martínez-López, Elkin, Saldarriaga-Franco, Juan","Revista de Salud Pública; 10(2); 227-238","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200003&lang=pt" 
"S0124-00642008000200001-spa","Programa de Atención Personalizada y Nominal de la Salud-PANDELAS Buenos Aires, Argentina, 2006","Marín, Gustavo, Silberman, Martin, Etchegoyen, Graciela","Revista de Salud Pública; 10(2); 203-214","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200001&lang=pt" 
"S0124-00642008000200015-spa","Planeación Local para enfrentar el Desafío de las Enfermedades Crónicas en Pasto, Colombia","Lucumí, Diego, Gutiérrez, Alejandra, Moreno, José, Gómez, Luis, Lagos, Nancy, Rosero, Martha, Betancourt, Carmen","Revista de Salud Pública; 10(2); 343-351","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200015&lang=pt" 
"S0124-00642008000200014-spa","Revisión sobre la Utilización de Servicios de Salud, 1996-2006","Ruiz-Rodríguez, Myriam, Valdez-Santiago, Rosario","Revista de Salud Pública; 10(2); 332-342","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200014&lang=pt" 
"S0124-00642008000200013-spa","Intervenciones Preventivas para el Manejo de la Hipertensión Arterial en Colombia 1998-2005","Ortega-Bolaños, Jesús","Revista de Salud Pública; 10(2); 322-331","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200013&lang=pt" 
"S0124-00642008000200009-spa","Leishmaniasis Visceral Canina: pruebas diagnósticas no identifican Estados Reales de la infección","Romero, Marlyn, López, Myriam, Echeverry, María, Rivas, Favio","Revista de Salud Pública; 10(2); 290-298","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200009&lang=pt" 
"S0124-00642008000200008-spa","Búsqueda Activa de Individuos con Tuberculosis Pulmonar y Extrapulmonar en Calarcá-Quindío, Colombia-2005","Arenas, Nelson, Torres, Elizabeth, Durango, Clara, Cuervo, Laura, Coronado, Sandra, Gómez, Arley","Revista de Salud Pública; 10(2); 279-289","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200008&lang=pt" 
"S0124-00642008000200007-spa","Seroprevalencia de Leptospira spp . en Grupos de Población de Villavicencio,Colombia","Góngora, Agustín, Parra, Jorge, Aponte, Luz, Gómez, Luz","Revista de Salud Pública; 10(2); 269-278","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200007&lang=pt" 
"S0124-00642008000200006-spa","Modelo Matemático para Levantamento Epidemiológico da Aptidão Física Cardiorrespiratória sem Teste de Esforço","Policarpo-Barbosa, Fernando, Fernandes-Filho, Jose, Roquetti-Fernandes, Paula, Irany-Knackfuss, Maria","Revista de Salud Pública; 10(2); 260-268","Revista de Salud Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200006&lang=pt" 
"S0124-00642008000200005-spa","Pluviosidad como Predictor de Consulta por Síndrome Febril Agudo en un Área Endémica de Dengue","Díaz-Quijano, Fredi, González-Rangel, Andrés, Gómez-Capacho, Andrea, Espíndola-Gómez, Reinaldo, Martínez -Vega, Ruth, Villar-Centeno, Luis","Revista de Salud Pública; 10(2); 250-259","Revista de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642008000200005&lang=pt" 
"S0121-49932008000100010-col","Efectos derivados del cambio del factor calidad por el factor precio en la contratación de ingeniería de consulta","Silva Fajardo, Germán","Revista de Ingeniería; (27); 77-85","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100010&lang=pt" 
"S0121-49932008000100011-col","Aprendizaje, práctica inicial y consultoría en la ingeniería civil colombiana","Sarria Molina, Alberto","Revista de Ingeniería; (27); 86-92","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100011&lang=pt" 
"S0121-49932008000100012-col","La consultoría en el país: ¿Deben o no participar las universidades en esos procesos?","Torres Cadena, Gonzalo","Revista de Ingeniería; (27); 93-99","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100012&lang=pt" 
"S0121-49932008000100014-col","La regulación del proceso de selección del consultor: ¿fuente de inseguridad jurídica?","de Vivero, Felipe","Revista de Ingeniería; (27); 105-112","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100014&lang=pt" 
"S0121-49932008000100015-col","Los inicios de la Ingeniería de Consulta en Colombia","","Revista de Ingeniería; (27); 122-130","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100015&lang=pt" 
"S0121-49932008000100016-col","","","Revista de Ingeniería; (27); 118-127","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100016&lang=pt" 
"S0121-49932008000100003-col","Control de Copitarsia decolora en cultivos de flores mediante la emisión de frecuencias","Paz, Hernán, Rodríguez, Marcela, González, Diana, Galarza, Cesar, Torrado-León, Edison","Revista de Ingeniería; (27); 17-26","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100003&lang=pt" 
"S0121-49932008000100002-col","Caracterización superficial en fase gas y líquida de carbones activados","Giraldo, Liliana, García, Vanessa, Moreno, Juan Carlos","Revista de Ingeniería; (27); 07-16","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100002&lang=pt" 
"S0121-49932008000100001-col","","","Revista de Ingeniería; (27); 03-03","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100001&lang=pt" 
"S0121-49932008000100007-col","Caracterización morfológica del granulo de almidón nativo: Apariencia, forma, tamaño y su distribución","Medina, Jorge Alberto, Salas, Juan Camilo","Revista de Ingeniería; (27); 56-62","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100007&lang=pt" 
"S0121-49932008000100006-col","Desarrollo de una bomba reciprocante de doble efecto para desalinización de agua por medio de ósmosis inversa","Ospina, Carlos, Pinilla, Álvaro","Revista de Ingeniería; (27); 49-55","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100006&lang=pt" 
"S0121-49932008000100005-col","Reproducible Fabrication of Scanning Tunneling Microscope Tips","Bernal, Rodrigo, Ávila, Alba","Revista de Ingeniería; (27); 43-48","Revista de Ingeniería","Inglês","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100005&lang=pt" 
"S0121-49932008000100004-col","Propuesta y aplicación de una metodología para estimar la e-preparación de municipios colombianos","Chavarro, Diego, Orozco, Luis, García, Marisol, Lucio, Diana, Lucio, Jorge, Avendaño, Carolina, Suárez, Elizabeth","Revista de Ingeniería; (27); 27-42","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100004&lang=pt" 
