"S0036-36342007000400002-spa","Niveles de control de la presión arterial en pacientes ambulatorios ancianos","Cárdenas-Ibarr, Lilia, Salinas-Martínez, Ricardo, Villarreal Pérez, Jesús Zacarías","Salud Pública de México; 49(4); 246-247","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000400002&lang=pt" 
"S1413-86702007000400003-scl","Genotype testing and antiretroviral resistance profiles from HIV-1 patients experiencing therapeutic failure in northeast Brazil","Medeiros, Melissa Soares, Arruda, Érico Antônio Gomes, Guerrant, Richard Littleton, Brown, Christopher, Hammarskjold, Marie-Louise, Rekosh, David, Lima, Aldo Ângelo Moreira","Brazilian Journal of Infectious Diseases; 11(4); 390-394","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400003&lang=pt" 
"S1413-86702007000400001-scl","Transmission of scabies in a rural community","Jackson, Anne, Heukelbach, Jorg, Feldmeier, Hermann","Brazilian Journal of Infectious Diseases; 11(4); 386-387","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400001&lang=pt" 
"S1413-86702007000400002-scl","Donovanosis treated with thiamphenicol","Belda Junior, Walter, Velho, Paulo Eduardo Neves Ferreira, Arnone, Marcelo, Romitti, Ricardo","Brazilian Journal of Infectious Diseases; 11(4); 388-389","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400002&lang=pt" 
"S1413-86702007000400010-scl","Control of multi-resistant bacteria and ventilator-associated pneumonia: is it possible with changes in antibiotics?","Jukemura, Elisa M., Burattini, Marcelo N., Pereira, Carlos A.P., Braga, Alfésio L.F., Medeiros, Eduardo A.S.","Brazilian Journal of Infectious Diseases; 11(4); 418-422","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400010&lang=pt" 
"S1413-86702007000400014-scl","Pseudotumoral form of neuroschistosomiasis: report of three cases","Andrade Filho, Antonio S., Queiroz, Aristidez C., Freire, Antonio C.C., Lima, Leonardo Conrado S., S. Filho, Celso A., Amado, Isolda N., Reis, Mittermeyer G., Magalhães, Isis Fernandes, Carmo, Theomira M.A.","Brazilian Journal of Infectious Diseases; 11(4); 435-438","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400014&lang=pt" 
"S1413-86702007000400015-scl","Vancomycin-resistant van a phenotype Enterococcus faecalis: first case in Minas Gerais state and epidemiological considerations","Ribas, Rosineide Marques, Darini, Ana Lúcia da Costa, Moreira, Tomaz Aquino, Freitas, Claudete, Gontijo Filho, Paulo P.","Brazilian Journal of Infectious Diseases; 11(4); 439-440","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400015&lang=pt" 
"S1413-86702007000400013-scl","Emerging and reemerging diseases in Brazil: data of a recent history of risks and uncertainties","Cardoso, Telma Abdalla de Oliveira, Navarro, Marli B.M. de Albuquerque","Brazilian Journal of Infectious Diseases; 11(4); 430-434","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400013&lang=pt" 
"S1413-86702007000400012-scl","Osteoarticular complications related to HIV infection and highly active antiretroviral therapy","Lima, Ana Lúcia Lei Munhoz, Zumiotti, Arnaldo Valdir, Camanho, Gilberto Luis, Benegas, Eduardo, Santos, Alexandre Leme Godoy dos, D&#039;Elia, Caio Oliveira, Oliveira, Priscila Rosalba Domingos","Brazilian Journal of Infectious Diseases; 11(4); 426-429","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400012&lang=pt" 
"S1413-86702007000400006-scl","RT-PCR for confirmation of echovirus 30 isolated in Belém, Brazil","Gomes, Maria de Lourdes C., Ferreira, Lauze Lee A., Gomes, Rodrigo Henryque, Lamarão, Letícia M., Silveira, Edna da, Rodrigues, Lílian da Silva, Silva, Cláudio Ferreira da, Almeida, Eduardo Ribeiro de","Brazilian Journal of Infectious Diseases; 11(4); 403-406","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400006&lang=pt" 
"S1413-86702007000400011-scl","Salmonella enterica serovar typhi: molecular analysis of strains with decreased susceptibility and resistant to ciprofloxacin in india from 2001-2003","Capoor, Malini R., Nair, Deepthi, Aggarwal, Pushpa, Mathys, Vanessa, Dehem, Marie, Bifani, Pablo Juan","Brazilian Journal of Infectious Diseases; 11(4); 423-425","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400011&lang=pt" 
"S1413-86702007000400004-scl","Clinical and laboratory profile of HIV-positive patients at the moment of diagnosis in Bahia, Brazil","Sá, Márcia Sampaio, Sampaio, Julio, Haguihara, Thiago, Ventin, Fernando Oak, Brites, Carlos","Brazilian Journal of Infectious Diseases; 11(4); 395-398","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400004&lang=pt" 
"S1413-86702007000400009-scl","Detection of methicillin resistance in Staphylococcus aureus isolated from pediatric patients: is the cefoxitin disk diffusion test accurate enough?","Mimica, M.J., Berezin, E.N., Carvalho, R.L.B., Mimica, I.M., Mimica, L.M.J., Sáfadi, M.A.P., Schneider, E., Caiaffa-Filho, H.H.","Brazilian Journal of Infectious Diseases; 11(4); 415-417","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400009&lang=pt" 
"S0100-204X2007000800019-scl","Mitochondrial DNA of Nellore and European x Nellore crossing cattle of high performance","Curi, Rogério Abdallah, Mota, Lígia Souza Lima Silveira da, Silveira, Antônio Carlos","Pesquisa Agropecuária Brasileira; 42(8); 1203-1205","Pesquisa Agropecuária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007000800019&lang=pt" 
"S1676-24442007000400013-scl","Errata","","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(4); -","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000400013&lang=pt" 
"S0037-86822007000400005-scl","Risky behavior regarding drug use and HIV infection: an Internet questionnaire coupled with short education texts for Portuguese speakers","Strazza, Leila, Azevedo, Raymundo S., Carvalho, Heráclito B.","Revista da Sociedade Brasileira de Medicina Tropical; 40(4); 400-404","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822007000400005&lang=pt" 
"S1413-70542007000400023-scl","Efeito do tipo de corte nas características físico-químicas e microbiológicas do melão &#039;cantaloupe&#039; (Cucumis melo L. Híbrido hy-Mark) minimamente processado","Oliveira, Ariane Cordeiro de, Figueiredo, Raimundo Wilane de, Maia, Geraldo Arraes, Alves, Ricardo Elesbão, Souza Filho, Men de Sá Moreira de, Sousa, Paulo Henrique Machado de","Ciência e Agrotecnologia; 31(4); 1095-1101","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000400023&lang=pt" 
"S1413-70542007000400003-scl","Caracterização das áreas de cultivo da bananeira &#039;maçã&#039; na região de Ribeirão do Sul/SP","Leonel, Sarita, Damatto Junior, Erval Rafael","Ciência e Agrotecnologia; 31(4); 958-965","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000400003&lang=pt" 
"S1413-70542007000400027-scl","Qualidade de mangas &#039;Tommy Atkins&#039; armazenadas sob atmosfera modificada","Jeronimo, Elisangela Marques, Brunini, Maria Amália, Arruda, Maria Cecília de, Cruz, Juliana Cristina Sodário, Gava, Glauber José de Castro, Silva, Marcelo de Almeida","Ciência e Agrotecnologia; 31(4); 1122-1130","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000400027&lang=pt" 
"S1413-70542007000400001-scl","Adubação do cafeeiro com nitrato de potássio via solo e folha, no outono-inverno e primavera-verão: efeitos na atividade da redutase do nitrato, no crescimento das plantas e na produção","Freitas, Rupert Barros de, Alves, José Donizeti, Magalhães, Marcelo Murad, Goulart, Patrícia de Fátima Pereira, Nascimento, Marilza Neves do, Fries, Daniela Deitos","Ciência e Agrotecnologia; 31(4); 945-952","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000400001&lang=pt" 
"S1413-70542007000400004-scl","Comunidades de parasitóides de Leucoptera coffeella (Guérin-Mèneville &amp; Perrottet, 1842) (Lepidoptera: Lyonetiidae) em cafeeiros nas regiões Oeste e Sudoeste da Bahia","Melo, Thiago Lima, Castellani, Maria Aparecida, Nascimento, Maria de Lordes do, Menezes Junior, Ayres de Oliveira, Ferreira, Gabriel Fernandes Pinto, Lemos, Odair Lacerda","Ciência e Agrotecnologia; 31(4); 966-972","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000400004&lang=pt" 
"S1413-70542007000400005-scl","Concentração foliar de nutrientes em cultivares de Coffea arabica L. sob espaçamentos adensados","Augusto, Humberto Silva, Martinez, Herminia Emilia Prieto, Sampaio, Nélson Ferreira, Cruz, Cosme Damião, Pedrosa, Adriene Woods","Ciência e Agrotecnologia; 31(4); 973-981","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000400005&lang=pt" 
"S1413-70542007000400018-scl","Produção de pimentão com vibração das plantas","Cardoso, Antonio Ismael Inácio","Ciência e Agrotecnologia; 31(4); 1061-1066","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000400018&lang=pt" 
"S0004-27492007000400001-scl","A produção científica no Brasil","Muccioli, Cristina, Campos, Mauro, Goldchmit, Mauro, Dantas, Paulo E.C., Bechara, Samir J., Costa, Vital Paulino","Arquivos Brasileiros de Oftalmologia; 70(4); 571-571","Arquivos Brasileiros de Oftalmologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000400001&lang=pt" 
"S0100-55022007000200003-scl","Residência Médica em Clínica Médica no Ceará em 2003: oferta de vagas e perfil da concorrência","Silva, Marcelo Gurgel Carlos da, Rocha Filho, Fernando dos Santos","Revista Brasileira de Educação Médica; 31(2); 127-136","Revista Brasileira de Educação Médica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022007000200003&lang=pt" 
"S0100-55022007000200004-scl","Síndrome de Burnout em residentes da Universidade Federal de Uberlândia - 2004","Lima, Flávia Dutra, Buunk, Abraham Pieter, Araújo, Maria Bernadete Jeha, Chaves, Johsie Gomide Magalhães, Muniz, Denise Lara Oliveira, Queiroz, Luana Benedetti de","Revista Brasileira de Educação Médica; 31(2); 137-146","Revista Brasileira de Educação Médica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022007000200004&lang=pt" 
"S0100-55022007000200005-scl","A interdisciplinaridade necessária à educação médica","Garcia, Maria Alice Amorim, Pinto, Anna Thereza B. C e Souza, Odoni, Ana Paula de Carvalho, Longhi, Bárbara Sugui, Machado, Larissa Iluska, Linek, Marina Del Sarto, Costa, Natália Amaral","Revista Brasileira de Educação Médica; 31(2); 147-155","Revista Brasileira de Educação Médica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022007000200005&lang=pt" 
"S0100-55022007000200006-scl","Implantação das Diretrizes Curriculares Nacionais na graduação em Medicina no Paraná","Almeida, Márcio José de, Campos, João José Batista de, Turini, Barbara, Nicoletto, Sônia C. S., Pereira, Luciana Alves, Rezende, Lazara R., Mello, Polyana L. de","Revista Brasileira de Educação Médica; 31(2); 156-165","Revista Brasileira de Educação Médica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022007000200006&lang=pt" 
"S1413-86702007000400018-scl","Mycotic thoracoabdominal aortic aneurysm caused by Salmonella cholerasuis","Jalali, Ziba, Madariaga, Miguel, Khoynezhad, Ali","Brazilian Journal of Infectious Diseases; 11(4); 445-445","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400018&lang=pt" 
"S1413-86702007000400008-scl","Clinical and nutritional profile of individuals with chagas disease","Geraix, Juliana, Ardisson, Lidiane Paula, Marcondes-Machado, Jussara, Pereira, Paulo Câmara Marques","Brazilian Journal of Infectious Diseases; 11(4); 411-414","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400008&lang=pt" 
"S1413-86702007000400016-scl","Sepsis by Chromobacterium violaceum: first case report from Colombia","Díaz Pérez, Julio Alexander, García, Jorge, Rodriguez Villamizar, Laura Andrea","Brazilian Journal of Infectious Diseases; 11(4); 441-442","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400016&lang=pt" 
"S1413-86702007000400007-scl","The impact of dengue on liver function as evaluated by aminotransferase levels","Souza, Luiz José de, Nogueira, Rita Maria Ribeiro, Soares, Leandro Cordeiro, Soares, Carlos Eduardo Cordeiro, Ribas, Bruno Fernandes, Alves, Felipe Pinto, Vieira, Fabíola Rodrigues, Pessanha, Felipe Eulálio Baldi","Brazilian Journal of Infectious Diseases; 11(4); 407-410","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400007&lang=pt" 
"S1413-86702007000400005-scl","Patterns of influenza infections among different risk groups in Brazil","Bellei, Nancy, Carraro, Emerson, Perosa, Ana, Granato, Celso","Brazilian Journal of Infectious Diseases; 11(4); 399-402","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000400005&lang=pt" 
"S0717-69962007000200020-chl","Proyectos de la Facultad: La representación de la ciudad en un sistema de información de viajes","Ramírez, Sergio","ARQ (Santiago); (66); 98-99","ARQ (Santiago)","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000200020&lang=pt" 
"S0717-69962007000200021-chl","Noticias e-mail cartas","","ARQ (Santiago); (66); 100-100","ARQ (Santiago)","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000200021&lang=pt" 
"S0717-69962007000200009-chl","Espacios de innovación y transformación: el caso de IDEO","García, Cristóbal","ARQ (Santiago); (66); 54-59","ARQ (Santiago)","Inglês, Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000200009&lang=pt" 
"S0717-69962007000200013-chl","Trabajando en China","Sarovic, Marcelo","ARQ (Santiago); (66); 74-75","ARQ (Santiago)","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000200013&lang=pt" 
"S0717-69962007000200016-chl","A pie de foto","Quintanilla, José","ARQ (Santiago); (66); 86-87","ARQ (Santiago)","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000200016&lang=pt" 
"S0864-02892007000200003-cub","Relación entre la anemia ferropénica y la infección por Helicobacter pylori","Cruz Tamayo, Fernando, Ortiz Arzuaga, Elia, León Ambruster, Rafael","Revista Cubana de Hematología, Inmunología y Hemoterapia; 23(2); -","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892007000200003&lang=pt" 
"S0864-02892007000200006-cub","Niveles séricos de interleucina 2 antes y después de la donación de sangre 1","González Rincón, Maczy, Ruiz Medina, Ana, Gómez, Yustin, Villasmil, Ruthmelania, Villasmil Anselmi, Jessica, Arteaga de Vizcaíno, Melvis, Quintero de Troconis, Maribel","Revista Cubana de Hematología, Inmunología y Hemoterapia; 23(2); -","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892007000200006&lang=pt" 
"S0375-07602007000200001-cub","VIII Congreso Centroamericano y del Caribe de Parasitología y Medicina Tropical, VII Congreso Cubano de Microbiología y Parasitología, IV Congreso Nacional de Medicina Tropical y Congreso 70 Aniversario de la fundación del Instituto de Medicina Tropical &quot;Pedro Kourí&quot;","","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200001&lang=pt" 
"S0375-07602007000200002-cub","Consideraciones sobre la implementación de nuevas herramientas diagnósticas en las redes de laboratorios de tuberculosis de Latinoamérica","Barrera, Lucía, Montoro, Ernesto","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200002&lang=pt" 
"S0375-07602007000200003-cub","Dinámica de adquisición del VIH en su dimensión social, ambiental y cultural","Gala González, Ángela, Berdasquera Corcho, Denis, Pérez Avila, Jorge, Pinto Valluerca, Jaime, Suárez Valdéz, Jesús, Joanes Fiol, José, Sánchez, Lizet, Aragonés López, Carlos, Díaz González, Manuel","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200003&lang=pt" 
"S0375-07602007000200004-cub","Evidencia para multiplicación de enterovirus nopoliovirus en células L20B","Sarmiento Pérez, Luis, Más Lago, Pedro, Palomera Puentes, Rosa, Morier Díaz, Luis, Fonseca Quintana, Magile, Resik Aguirre, Sonia","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200004&lang=pt" 
"S0375-07602007000200005-cub","Estudio de marcadores fenotípicos y de susceptibilidad antimicrobiana en cepas de Escherichia coli entéricas","Águila, Adalberto, Bernedo, Robert, Llop, Alina, Ramírez, Margarita, Bravo, Laura, Fernandez, Anabel, Ledo, Yudith","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200005&lang=pt" 
"S0375-07602007000200006-cub","Diagnóstico de Mycoplasma hominis, Ureaplasma parvum y Ureaplasma urealyticum en pacientes con vaginosis bacteriana","Fernández Molina, Carmen, Zamora Martínez, Yarelys, Rodríguez Preval, Nadia, Rodríguez González, Islay, Berdasquera Corcho, Denis, Ortega González, Lilia María","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200006&lang=pt" 
"S0375-07602007000200007-cub","Sensibilidad in vitro de cepas de Candida frente a fluconazol y anfotericina B","Fernández Andreu, Carlos M., Martínez Machín, Gerardo, Illnait Zaragozí, María T., Perurena Lancha, Mayda R., Águila Sánchez, Adalberto, Brito Galloso, Miguel","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200007&lang=pt" 
"S0375-07602007000200008-cub","Histoplasmosis con manifestaciones cutáneas en pacientes VIH/SIDA","Pérez Molina, Anelys D., Gala González, Ángela, Rodríguez Barreras, María E., Capó de Paz, Virginia, Collazo Caballero, Sonia, Fernández Andreu, Carlos","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200008&lang=pt" 
"S0375-07602007000200009-cub","Debut clínico de SIDA en Cuba","Oropesa González, Lisset, Sánchez Valdez, Lizet, Berdasquera Corcho, Denis, Gala González, Ángela, Pérez Ávila, Jorge Lorenzo, Isela Lantero, María","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200009&lang=pt" 
"S0375-07602007000200010-cub","Fluido oral y orina como muestras alternativas en el diagnóstico confirmatorio de la infección por VIH-1","Cruz Sui, Otto, Pérez Guevara, . María Teresa, Lubián Caballero, Ana Luisa, Montano Tamayo, Lucy, Silva Cabrera, Eladio","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200010&lang=pt" 
"S0375-07602007000200011-cub","Impacto de la terapia antirretroviral de alta eficacia en la respuesta clínica e inmunovirológica en enfermos SIDA","Reyes Corcho, Andrés, Mosquera Fernández, Miguel A., Bouza Jiménez, Yanelka, Pérez Avila, Jorge, Hernández, Vivian, Jam Morales, Blas, Álvarez Amador, Gustavo, Bouza Jiménez, Yadira","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200011&lang=pt" 
"S0375-07602007000200012-cub","Ecología de moluscos fluviales de importancia médica y veterinaria en 3 localidades de La Habana","Vázquez Perera, Antonio Alejandro, Gutiérrez Amador, Alfredo","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200012&lang=pt" 
"S0375-07602007000200013-cub","Composición química y efecto letal del aceite esencial de Pimenta racemosa (Myrtales: Myrtaceae) sobre Blattella germanica (Dictyoptera: Blattellidae)","Leyva, Maureen, Tacoronte, Juan E., Marquetti, María del Carmen","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200013&lang=pt" 
"S0375-07602007000200014-cub","Determinación de la resistencia a insecticidas y mecanismos de resistencia en cepas de Blattella germanica (Dictyoptera: Blattellidae)","Díaz Pantoja, Cristina, Álvarez Gavilán, Yudelmis, de Armas Rodríguez, Yaxsier, Bisset Lazcano, Juan A.","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200014&lang=pt" 
"S0375-07602007000200015-cub","Identificación de los sitios de cría de Anopheles sp. durante parte de la estación seca en el estado de Jigawa, Nigeria","Marquetti, María del Carmen, Rojas, Lázara, Mohd Birniwa, Muktar, Sulaiman, Haruna U., Adamu, Hassana H.","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200015&lang=pt" 
"S0375-07602007000200016-cub","Criptococosis en pacientes con trasplante renal","Paneque Rodríguez, Ileana, Valdivia, Julio, Aguiar Agramante, Aily, Castillo Castillo, Idania, Martínez Arroyo, Margot, Delgado Almora, Ernesto","Revista Cubana de Medicina Tropical; 59(2); -","Revista Cubana de Medicina Tropical","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602007000200016&lang=pt" 
"S1519-69842007000300010-scl","The feeding activity of Colossoma macropomum larvae (tambaqui) in fishponds with water hyacinth (Eichhornia crassipes) fertilizer","Sipaúba-Tavares, LH., Braga, FMS.","Brazilian Journal of Biology; 67(3); 459-466","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300010&lang=pt" 
"S1519-69842007000300029-scl","Occurrence of Pseudodiaptomus gracilis (F. Dahl, 1894), Copepoda, Calanoida in amazonian fresh waters","Matsumura-Tundisi, T., Tundisi, J.G.","Brazilian Journal of Biology; 67(3); 585-586","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300029&lang=pt" 
"S1519-69842007000300026-scl","The first record of amphibians as paratenic hosts of Serpinema larvae (Nematoda; Camallanidae)","González, CE., Hamann, MI.","Brazilian Journal of Biology; 67(3); 579-580","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300026&lang=pt" 
"S1519-69842007000300001-scl","Editorial note","","Brazilian Journal of Biology; 67(3); -","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300001&lang=pt" 
"S1519-69842007000300003-scl","Benthic Bacillariophyta of the Paripe River estuary in Pernambuco state, Brazil","Moura, AN., Bittencourt-Oliveira, MC., Nascimento, EC.","Brazilian Journal of Biology; 67(3); 393-401","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300003&lang=pt" 
"S1519-69842007000300005-scl","Description of two new sympatric species of the genus Hisonotus Eigenmann and Eigenmann, 1889, from upper Rio Tapajós, Mato Grosso state, Brazil (Pisces: Ostariophysi: Loricariidae)","Britski, HA., Garavello, JC.","Brazilian Journal of Biology; 67(3); 413-420","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300005&lang=pt" 
"S1519-69842007000300009-scl","Edaphic and arboricolous oribatid mites (Acari; Oribatida) in tropical environments: changes in the distribution of higher level taxonomic groups in the communities of species","Franklin, E., Santos, EMR., Albuquerque, MIC.","Brazilian Journal of Biology; 67(3); 447-458","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300009&lang=pt" 
"S1519-69842007000300007-scl","Study of the social hierarchy and territoriality of Calomys callosus Rengger, 1830 (Rodentia: Cricetidae)","Póvoa, CP., Brandeburgo, MAM.","Brazilian Journal of Biology; 67(3); 429-432","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300007&lang=pt" 
"S1519-69842007000300028-scl","Treefrog Dendropsophus elegans (Wied-Neuwied, 1824) (Anura: Hylidae) as a meal to Otostigmus tibialis Brölemann, 1902 (Chilopoda: Scolopendridae) in the Tropical Rainforest in southeastern Brazil","Forti, LR., Fischer, HZ., Encarnação, LC.","Brazilian Journal of Biology; 67(3); 583-584","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300028&lang=pt" 
"S1519-69842007000300011-scl","Spatial distribution by Canistropsis microps (E. Morren ex Mez) Leme (Bromeliaceae: Bromelioideae) in the Atlantic rain forest in Ilha Grande, Southeastern Brazil","Nunes-Freitas, AF., Rocha, CFD.","Brazilian Journal of Biology; 67(3); 467-474","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000300011&lang=pt" 
