"S1699-65852011000200004-esp","Influencia de la aspirina sobre el sangrado al sondaje","Ardila Medina, C.M.","Avances en Periodoncia e Implantología Oral; 23(2); 109-112","Avances en Periodoncia e Implantología Oral","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852011000200004&lang=pt" 
"S0074-02762011000900005-scl","Antibodies against the Plasmodium falciparum glutamate-rich protein from naturally exposed individuals living in a Brazilian malaria-endemic area can inhibit in vitro parasite growth","Pratt-Riccio, Lilian Rose, Bianco-Junior, Cesare, Totino, Paulo Renato Rivas, Perce-Da-Silva, Daiana De Souza, Silva, Luciene Aquino, Riccio, Evelyn Kety Pratt, Ennes-Vidal, Vítor, Neves-Ferreira, Ana Gisele Costa, Perales, Jonas, Rocha, Surza Lucia Gonçalves Da, Dias-Da-Silva, Fabrício, Ferreira-da-Cruz, Maria de Fátima, Daniel-Ribeiro, Cláudio Tadeu, Oliveira-Ferreira, Joseli De, Theisen, Michael, Carvalho, Leonardo José De Moura, Banic, Dalma Maria","Memórias do Instituto Oswaldo Cruz; 106(); 34-43","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900005&lang=pt" 
"S0074-02762011000900004-scl","Analysis of the genetic variability of PvMSP-3α among Plasmodium vivax in Brazilian field isolates","Ribeiro, Ricardo Souza, Ladeira, Luisa, Rezende, Antonio Mauro, Fontes, Cor Jesus Fernandes, Carvalho, Luzia Helena, Brito, Cristiana Ferreira Alves de","Memórias do Instituto Oswaldo Cruz; 106(); 27-33","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900004&lang=pt" 
"S0074-02762011000900021-scl","TLR5-dependent immunogenicity of a recombinant fusion protein containing an immunodominant epitope of malarial circumsporozoite protein and the FliC flagellin of Salmonella Typhimurium","Camacho, Ariane Guglielmi Ariza, Teixeira, Laís Helena, Bargieri, Daniel Youssef, Boscardin, Silvia Beatriz, Soares, Irene da Silva, Nussenzweig, Ruth Sonntag, Nussenzweig, Victor, Rodrigues, Mauricio Martins","Memórias do Instituto Oswaldo Cruz; 106(); 167-171","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900021&lang=pt" 
"S0074-02762011000900008-scl","Pregnancy malaria: cryptic disease, apparent solution","Duffy, Patrick Emmet, Fried, Michal","Memórias do Instituto Oswaldo Cruz; 106(); 64-69","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900008&lang=pt" 
"S0074-02762011000900007-scl","Thrombocytopenia in malaria: who cares?","Lacerda, Marcus Vinícius Guimarães, Mourão, Maria Paula Gomes, Coelho, Helena Cristina Cardoso, Santos, João Barberino","Memórias do Instituto Oswaldo Cruz; 106(); 52-63","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900007&lang=pt" 
"S0074-02762011000900009-scl","Biomarkers for susceptibility to infection and disease severity in human malaria","Andrade, Bruno Bezerril, Barral-Netto, Manoel","Memórias do Instituto Oswaldo Cruz; 106(); 70-78","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900009&lang=pt" 
"S0074-02762011000900014-scl","Predictors of local malaria outbreaks: an approach to the development of an early warning system in Colombia","Mateus, Julio César, Carrasquilla, Gabriel","Memórias do Instituto Oswaldo Cruz; 106(); 107-113","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900014&lang=pt" 
"S0074-02762011000900011-scl","Surface-expressed enolases of Plasmodium and other pathogens","Ghosh, Anil Kumar, Jacobs-Lorena, Marcelo","Memórias do Instituto Oswaldo Cruz; 106(); 85-90","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900011&lang=pt" 
"S0074-02762011000900012-scl","Malaria-related anaemia: a Latin American perspective","Quintero, Juan Pablo, Siqueira, André Machado, Tobón, Alberto, Blair, Silvia, Moreno, Alberto, Arévalo-Herrera, Myriam, Lacerda, Marcus Vinícius Guimarães, Valencia, Sócrates Herrera","Memórias do Instituto Oswaldo Cruz; 106(); 91-104","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900012&lang=pt" 
"S0074-02762011000900013-scl","The prospect of eliminating malaria transmission in some regions of Brazil","Tauil, Pedro Luiz","Memórias do Instituto Oswaldo Cruz; 106(); 105-106","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900013&lang=pt" 
"S0074-02762011000900017-scl","Change in mutation patterns of Plasmodium vivax dihydrofolate reductase (Pvdhfr) and dihydropteroate synthase (Pvdhps) in P. vivax isolates from malaria endemic areas of Thailand","Kuesap, Jiraporn, Rungsrihirunrat, Kanchana, Thongdee, Pimwan, Ruangweerayut, Ronnatrai, Na-Bangchang, Kesara","Memórias do Instituto Oswaldo Cruz; 106(); 130-133","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900017&lang=pt" 
"S0074-02762011000900016-scl","Sentinel network for monitoring in vitro susceptibility of Plasmodium falciparum to antimalarial drugs in Colombia: a proof of concept","Aponte, Samanda L, Díaz, Gustavo, Pava, Zuleima, Echeverry, Diego F, Ibarguen, Darío, Rios, Melissa, Murcia, Luz M, Quelal, Claudia, Murillo, Claribel, Gil, Pedro, Björkman, Anders, Osorio, Lyda","Memórias do Instituto Oswaldo Cruz; 106(); 123-129","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900016&lang=pt" 
"S0074-02762011000900018-scl","Isoprenoid biosynthesis in the erythrocytic stages of Plasmodium falciparum","Jordão, Fabiana Morandi, Kimura, Emília Akemi, Katzin, Alejandro Miguel","Memórias do Instituto Oswaldo Cruz; 106(); 134-141","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900018&lang=pt" 
"S0074-02762011000900026-scl","Can Wolbachia be used to control malaria?","Walker, Thomas, Moreira, Luciano Andrade","Memórias do Instituto Oswaldo Cruz; 106(); 212-217","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900026&lang=pt" 
"S0074-02762011000900020-scl","Chemoresistance of Plasmodium falciparum and Plasmodium vivax parasites in Brazil: consequences on disease morbidity and control","Gama, Bianca Ervatti, Lacerda, Marcus Vinicius Guimarães, Daniel-Ribeiro, Cláudio Tadeu, Ferreira-da-Cruz, Maria de Fátima","Memórias do Instituto Oswaldo Cruz; 106(); 159-166","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900020&lang=pt" 
"S0074-02762011000900022-scl","Induction and maintenance of protective CD8+ T cells against malaria liver stages: implications for vaccine development","Tse, Sze-Wah, Radtke, Andrea J, Zavala, Fidel","Memórias do Instituto Oswaldo Cruz; 106(); 172-178","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900022&lang=pt" 
"S0074-02762011000900023-scl","Platform for Plasmodium vivax vaccine discovery and development","Valencia, Sócrates Herrera, Rodríguez, Diana Carolina, Acero, Diana Lucía, Ocampo, Vanessa, Arévalo-Herrera, Myriam","Memórias do Instituto Oswaldo Cruz; 106(); 179-192","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900023&lang=pt" 
"S0074-02762011000900024-scl","Synergism/complementarity of recombinant adenoviral vectors and other vaccination platforms during induction of protective immunity against malaria","Almeida, Ana Paula Morais Martins, Bruna-Romero, Oscar","Memórias do Instituto Oswaldo Cruz; 106(); 193-201","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900024&lang=pt" 
"S0074-02762011000900025-scl","Malaria transmission blocking immunity and sexual stage vaccines for interrupting malaria transmission in Latin America","Arévalo-Herrera, Myriam, Solarte, Yezid, Marin, Catherin, Santos, Mariana, Castellanos, Jenniffer, Beier, John C, Valencia, Sócrates Herrera","Memórias do Instituto Oswaldo Cruz; 106(); 202-211","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900025&lang=pt" 
"S0074-02762011000900027-scl","Molecular divergence in the timeless and cpr genes among three sympatric cryptic species of the Anopheles triannulatus complex","Silva-do-Nascimento, Teresa Fernandes, Pitaluga, Luisa Damazio Rona, Peixoto, Alexandre Afranio, Lourenço-de-Oliveira, Ricardo","Memórias do Instituto Oswaldo Cruz; 106(); 218-222","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900027&lang=pt" 
"S0074-02762011000900028-scl","Malaria vector species in Colombia: a review","Montoya-Lerma, James, Solarte, Yezid A, Giraldo-Calderón, Gloria Isabel, Quiñones, Martha L, Ruiz-López, Freddy, Wilkerson, Richard C, González, Ranulfo","Memórias do Instituto Oswaldo Cruz; 106(); 223-238","Memórias do Instituto Oswaldo Cruz","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762011000900028&lang=pt" 
"S0042-96862011000800005-spa","End of a century-long scourge?","","Bulletin of the World Health Organization; 89(8); 550-551","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000800005&lang=pt" 
"S0042-96862011000800007-spa","Foodborne outbreaks: managing the risks","","Bulletin of the World Health Organization; 89(8); 554-555","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000800007&lang=pt" 
"S0042-96862011000800006-spa","Malaria volunteers fight to protect the best weapon","","Bulletin of the World Health Organization; 89(8); 552-553","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000800006&lang=pt" 
"S0042-96862011000800004-spa","Public health round-up","","Bulletin of the World Health Organization; 89(8); 548-549","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000800004&lang=pt" 
"S1806-37132011000400004-scl","Características clínicas e prognóstico em pacientes com asma quase fatal em Salvador, Bahia","Ponte, Eduardo Vieira, Souza-Machado, Adelmir, Souza-Machado, Carolina, Franco, Rosana, Cruz, Álvaro Augusto","Jornal Brasileiro de Pneumologia; 37(4); 431-437","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000400004&lang=pt" 
"S1806-37132011000400005-scl","Características epidemiológicas de pacientes com sarcoidose na cidade do Rio de Janeiro","Lemos-Silva, Vinicius, Araújo, Paula Barroso, Lopes, Christiane, Rufino, Rogério, Costa, Cláudia Henrique da","Jornal Brasileiro de Pneumologia; 37(4); 438-445","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000400005&lang=pt" 
"S1806-37132011000400007-scl","Uso de descritores de dispneia traduzidos da língua inglesa em pacientes com doenças cardiorrespiratórias ou obesidade","Teixeira, Christiane Aires, Rodrigues Júnior, Antonio Luiz, Straccia, Luciana Cristina, Vianna, Élcio dos Santos Oliveira, Silva, Geruza Alves da, Martinez, José Antônio Baddini","Jornal Brasileiro de Pneumologia; 37(4); 455-463","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000400007&lang=pt" 
"S1806-37132011000400008-scl","Efeito da terminação precoce da expiração nos parâmetros espirométricos em crianças pré-escolares saudáveis","Burity, Edjane Figueiredo, Pereira, Carlos Alberto de Castro, Rizzo, José Ângelo, Sarinho, Emanuel Sávio Cavalcanti, Jones, Marcus Herbert","Jornal Brasileiro de Pneumologia; 37(4); 464-470","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000400008&lang=pt" 
"S1984-64872011000300008-scl","Eróticas de la disidencia en América Latina","Manus, Fabrizzio Guerrero Mc","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 149-154","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300008&lang=pt" 
"S1984-64872011000300001-scl","EDITORIAL","","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 5-6","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300001&lang=pt" 
"S1984-64872011000300005-scl","&quot;Se pudesse ressurgir, viria como o vento&quot;. Narrativas da dor: corporalidade e emoções na experiência da travestilidade","Figueiredo, Adrianna","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 90-112","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300005&lang=pt" 
"S1984-64872011000300009-scl","","Sívori, Horacio F.","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 155-164","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300009&lang=pt" 
"S1808-86942011000400007-scl","Histomorphometric evaluation of calcium phosphate bone grafts on bone repair","Guimarães, Karis Barbosa, Vasconcelos, Belmiro Cavalcanti do Egito, Limeira Júnior, Francisco de Assis, Sousa, Frederico Barbosa de, Andrade, Emanuel Sávio de Souza, Vasconcellos, Ricardo José de Holanda","Brazilian Journal of Otorhinolaryngology; 77(4); 447-454","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400007&lang=pt" 
"S1984-64872011000300002-scl","Opiniones y representaciones sociales de varones sobre aborto en Buenos Aires, Argentina","Petracci, Mónica","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 10-35","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300002&lang=pt" 
"S1984-64872011000300003-scl","A (im)possível pureza: medicalização e militância na experiência de travestis e transexuais","Carvalho, Mario Felipe de Lima","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 36-62","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300003&lang=pt" 
"S1984-64872011000300006-scl","A construção social da &quot;branquidade&quot; em homossexuais masculinos do Brasil e da Argentina","Lopes, Moisés","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 113-130","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300006&lang=pt" 
"S1984-64872011000300004-scl","Sobre performances y efectos performativos: género, juventud y seducción femenina","Bianciotti, María Celeste","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 63-89","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300004&lang=pt" 
"S1984-64872011000300007-scl","La sociedad de los espejos rotos: apuntes para una sociología de la gaycidad","Meccia, Ernesto","Sexualidad, Salud y Sociedad (Rio de Janeiro); (8); 131-148","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872011000300007&lang=pt" 
"S1519-69842011010400003-scl","","Machado, Nadja Gomes","Brazilian Journal of Biology; 71(3); -","Brazilian Journal of Biology","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011010400003&lang=pt" 
"S1519-69842011010400002-scl","","Affonso, Adriana","Brazilian Journal of Biology; 71(3); -","Brazilian Journal of Biology","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011010400002&lang=pt" 
"S1519-69842011010400001-scl","","Rodrigues, Licléia da Cruz","Brazilian Journal of Biology; 71(3); -","Brazilian Journal of Biology","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011010400001&lang=pt" 
"S0104-42302011000400002-scl","Prof. Luiz Francisco &quot;Poli&quot; de Figueiredo","Caramelli, Bruno","Revista da Associação Médica Brasileira; 57(4); 360-360","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400002&lang=pt" 
"S0104-42302011000400001-scl","O título: arauto da comunicação científica","Caramelli, Bruno","Revista da Associação Médica Brasileira; 57(4); 359-359","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400001&lang=pt" 
"S0104-42302011000400003-scl","E agora, José? como ficam os riscos do câncer de mama e do infarto do miocárdio nas usuárias da terapia hormonal após a menopausa?","Oliveira, Vilmar Marques de, Aldrighi, José Mendes, Gebara, Otavio C.E","Revista da Associação Médica Brasileira; 57(4); 361-364","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400003&lang=pt" 
"S0104-42302011000400005-scl","A colecistectomia laparoscópica é segura em pacientes com cirrose hepática?","Bernardo, Wanderley Marques, Aires, Felipe Toyama","Revista da Associação Médica Brasileira; 57(4); 367-368","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400005&lang=pt" 
"S0104-42302011000400004-scl","Quais as complicações mais frequentes da gastroplastia a Fobi-Capella? como tratá-las?","Ilias, Elias Jirjoss","Revista da Associação Médica Brasileira; 57(4); 365-366","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400004&lang=pt" 
"S0104-42302011000400008-scl","Atualização em infecção urinária não complicada na mulher: diagnóstico","Rossi, Patrícia de, Bernardo, Wanderley Marques","Revista da Associação Médica Brasileira; 57(4); 378-378","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400008&lang=pt" 
"S0104-42302011000400009-scl","Well-being and help-seeking: an exploratory study among final-year medical students","Leão, Paula Bertozzi de Oliveira e Sousa, Martins, Luiz Antonio Nogueira, Menezes, Paulo Rossi, Bellodi, Patrícia Lacerda","Revista da Associação Médica Brasileira; 57(4); 379-386","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400009&lang=pt" 
"S0104-42302011000400007-scl","Embolic pulmonary complication of a cerebral arteriovenous malformation treatment","Albuquerque, Lucas Alverne Freitas de, Almeida, João Paulo Cavalcante de","Revista da Associação Médica Brasileira; 57(4); 377-377","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400007&lang=pt" 
"S0104-42302011000400011-scl","Safety of a training program for ultrasound-guided internal jugular vein catheterization in critically ill patients","Dexheimer Neto, Felippe Leopoldo, Roehrig, Cíntia, Morandi, Paola, Oliveira, Roselaine Pinheiro de, Teixeira, Cassiano, Maccari, Juçara Gasparetto, Alencastro, Andre Luiz da Silva, Albuquerque, Régis Bueno, Oliveira, Eubrando Silvestre","Revista da Associação Médica Brasileira; 57(4); 394-397","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400011&lang=pt" 
"S0104-42302011000400026-scl","Errata","","Revista da Associação Médica Brasileira; 57(4); 487-487","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000400026&lang=pt" 
"S1808-86942011000400001-scl","Otolaryngologists in facial plastic surgery, yes","Dolci, José Eduardo Lutaif","Brazilian Journal of Otorhinolaryngology; 77(4); 408-408","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400001&lang=pt" 
"S1808-86942011000400004-scl","Clinic-epidemiological analysis of an otorhinolaryngology emergency unit care in a tertiary hospital","Furtado, Paula Lobo, Nakanishi, Marcio, Rezende, Gustavo Lara, Granjeiro, Ronaldo Campos, Oliveira, Taciana Sarmento de","Brazilian Journal of Otorhinolaryngology; 77(4); 426-431","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400004&lang=pt" 
"S1808-86942011000400013-scl","Computerized analysis of snoring in sleep apnea syndrome","Shiomi, Fabio Koiti, Pisa, Ivan Torres, Campos, Carlos José Reis de","Brazilian Journal of Otorhinolaryngology; 77(4); 488-498","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400013&lang=pt" 
"S1808-86942011000400024-scl","Anterior laryngeal membrane and 22q11 deletion syndrome","Rosa, Rafael Fabiano Machado, Rosa, Rosana Cardoso Manique, Krumenauer, Rita Carolina Pozzer, Varella-Garcia, Marileila, Paskulin, Giorgio Adriano","Brazilian Journal of Otorhinolaryngology; 77(4); 540-540","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400024&lang=pt" 
"S1808-86942011000400023-scl","Bilateral antrochoanal polyps in an adult","Sousa, David Weber Sampaio, Pinheiro, Sebastião Diógenes, Silva, Viviane Carvalho da, Bastos, João Paulo Catunda","Brazilian Journal of Otorhinolaryngology; 77(4); 539-539","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400023&lang=pt" 
"S1808-86942011000400022-scl","Cochlear implant in type 2 neurofibromatosis: an option for better hearing rehabilitation","Cruz, Oswaldo Laércio M, Vellutini, Eduardo A. S","Brazilian Journal of Otorhinolaryngology; 77(4); 538-538","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400022&lang=pt" 
"S1808-86942011000400021-scl","Obstructive sleep apnea: clinical results of a case treated with an oral appliance","Domingos, Rafael Golghetto, Dolci, José Eduardo Lutaif, Harashima, Tomomi","Brazilian Journal of Otorhinolaryngology; 77(4); 537-537","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400021&lang=pt" 
"S1413-81232011000900001-scl","Saúde, trabalho e ambiente em pauta permanente","","Ciência &amp; Saúde Coletiva; 16(8); 3358-3358","Ciência &amp; Saúde Coletiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900001&lang=pt" 
"S1413-81232011000900009-scl","Silicose em ex-mineiros de extração de cobre","Luz, Fernanda de Freitas, Stüker, Volmar Carlos, Trevisan, Marcelo Bradelli, Cirino, Silvia Letícia Merceo Bacchi","Ciência &amp; Saúde Coletiva; 16(8); 3421-3426","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900009&lang=pt" 
"S1413-81232011000900011-scl","Os coletores de lixo urbano no município de Dourados (MS) e sua percepção sobre os riscos biológicos em seu processo de trabalho","Lazzari, Michelly Angelina, Reis, Cássia Barbosa","Ciência &amp; Saúde Coletiva; 16(8); 3437-3442","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900011&lang=pt" 
"S1413-81232011000900016-scl","Estudo da associação entre fatores socioambientais e prevalência de parasitose intestinal em área periférica da cidade de Manaus (AM, Brasil)","Visser, Silvia, Giatti, Leandro Luiz, Carvalho, Ricardo Augusto Chaves de, Guerreiro, Jose Camilo Hurtado","Ciência &amp; Saúde Coletiva; 16(8); 3481-3492","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900016&lang=pt" 
"S1413-81232011000900028-scl","Saúde mental e trabalho interdisciplinar: a experiência do &quot;Cândido Ferreira&quot;em Campinas","Queiroz, Marcos de Souza, Delamuta, Leny Aparecida","Ciência &amp; Saúde Coletiva; 16(8); 3603-3612","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900028&lang=pt" 
"S1413-81232011000900030-scl","Padronização das informações toxicológicas no Brasil","Galvão, Taís Freire, Pereira, Maurício Gomes","Ciência &amp; Saúde Coletiva; 16(8); 3633-33634","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900030&lang=pt" 
"S1413-81232011000900028-spa","Saúde mental e trabalho interdisciplinar: a experiência do &quot;Cândido Ferreira&quot;em Campinas","Queiroz, Marcos de Souza, Delamuta, Leny Aparecida","Ciência &amp; Saúde Coletiva; 16(8); 3603-3612","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900028&lang=pt" 
"S1413-81232011000900026-spa","A poluição do ar em ambientes internos e a síndrome dos edifícios doentes","Schirmer, Waldir Nagel, Pian, Lucas Bischof, Szymanski, Mariani Sílvia Ester, Gauer, Mayara Ananda","Ciência &amp; Saúde Coletiva; 16(8); 3583-3590","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900026&lang=pt" 
"S1413-81232011000900030-spa","Padronização das informações toxicológicas no Brasil","Galvão, Taís Freire, Pereira, Maurício Gomes","Ciência &amp; Saúde Coletiva; 16(8); 3633-33634","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900030&lang=pt" 
"S1413-81232011000900001-spa","Saúde, trabalho e ambiente em pauta permanente","","Ciência &amp; Saúde Coletiva; 16(8); 3358-3358","Ciência &amp; Saúde Coletiva","Inglês, Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900001&lang=pt" 
"S1413-81232011000900023-spa","Vulnerabilidade no manejo dos resíduos de serviços de saúde de João Pessoa (PB, Brasil)","Ramos, Yoly Souza, Pessoa, Yldry Souza Ramos Queiroz, Ramos, Yluska de Souza, Netto, Fernando de Barros Araújo, Pessoa, Carlos Eduardo Queiroz","Ciência &amp; Saúde Coletiva; 16(8); 3553-3560","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900023&lang=pt" 
