"S0718-65682015000200022-chl","La exclusión del otro desde la elite y el Estado","Boitano G., Angela","Polis (Santiago); 14(41); 353-372","Polis (Santiago)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682015000200022&lang=pt" 
"S2014-98322015000500004-esp","Adaptación y aplicación del cuestionario CLASS (Colorado Learning Attitudes about Science Survey) para la valoración de actitudes y creencias científicas en alumnos de enseñanza secundaria y universitaria","Argüelles, Juan, Perillán, Carmen, Núñez, Paula","FEM: Revista de la Fundación Educación Médica; 18(4); 239-245","FEM: Revista de la Fundación Educación Médica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322015000500004&lang=pt" 
"S1815-59362015000200010-cub","Capacidad dinámica de aprendizaje organizacional en empresas biotecnologicas cubanas de alta tecnología","Pérez-de Armas, Marle, Hernández-Pérez, Gilberto, Filgueiras-Sainz de Roza, Miriam, Caballero-Torres, Idania","Ingeniería Industrial; 36(2); 212-223","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200010&lang=pt" 
"S1815-59362015000200011-cub","Procedimiento para la gestión de los residuos sólidos generados en instalaciones hoteleras cubanas","Broche-Fernández, Yaleny, Ramos-Gómez, Rafael","Ingeniería Industrial; 36(2); 224-235","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200011&lang=pt" 
"S1815-59362015000200009-cub","Retrospectiva y prospectiva: gestión de investigación en el instituto de investigaciones industriales","Yucra Rojas, Miguel","Ingeniería Industrial; 36(2); 202-211","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200009&lang=pt" 
"S1815-59362015000200008-cub","Interfaces Inteligentes en el aprendizaje de la Modelación","Garay-Garcell, Miguel","Ingeniería Industrial; 36(2); 187-201","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200008&lang=pt" 
"S1815-59362015000200007-cub","Proceso de Gestión de Recursos Humanos en un ámbito universitario","Hernández-González, Anaisa, Gómez-González, Reynier","Ingeniería Industrial; 36(2); 175-186","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200007&lang=pt" 
"S1815-59362015000200006-cub","Valor óptimo de eficiencia de la gestión. Caso proceso de calzado","Ramírez-Betancourt, Francisco David, Viteri-Moya, Jorge René, García-Rodríguez, Eimy, Carrión-Palacios, Víctor Manuel","Ingeniería Industrial; 36(2); 163-174","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200006&lang=pt" 
"S1815-59362015000200005-cub","Auditoría de gestión de procesos sustantivos universitarios","González-Cruz, Ebir, Hernández-Pérez, Gilberto, Fernández-Clúa, Margarita de Jesús, Padrón-Soroa, Sergio Félix","Ingeniería Industrial; 36(2); 151-162","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200005&lang=pt" 
"S1815-59362015000200004-cub","Perspectivas del Cuadro de Mando Integral personalizadas para laboratorios de pruebas de software","Capote-García, Tayché, Pérez-Moreno, Yudisbel, Yzquierdo-Herrera, Raykenler, Febles-Estrada, Ailyn, Estrada-Sentí, Vivian","Ingeniería Industrial; 36(2); 138-150","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200004&lang=pt" 
"S1815-59362015000200003-cub","Procedimiento para el diagnóstico de la organización del trabajo en la carrera agroindustrias","Ormaza-Murillo, María Piedad, Félix-López, Miryam, Real-Pérez, Grether Lucía, Parra-Ferié, Cecilia","Ingeniería Industrial; 36(2); 126-137","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200003&lang=pt" 
"S1815-59362015000200002-cub","Diseño de ayudas al trabajador del conocimiento","Rodríguez-Hernández, Aida G., Casares-Li, Reicelis, Viña -Brito, Silvio Juan, Rodríguez-Abril, Olivia","Ingeniería Industrial; 36(2); 118-125","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200002&lang=pt" 
"S1405-92742015000200012-mex","II Encuentro Mexicano-Brasileño de Antropología: Ciudadanía, derechos y diversidad","Oliveira, Luís Roberto Cardoso de","Desacatos; (48); 168-191","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200012&lang=pt" 
"S1405-92742015000200016-mex","La globalización como deus ex machina: el desarrollo del Estado benefactor en clave norteamericana","Gómez Arciniega, Luis Alfonso","Desacatos; (48); 200-204","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200016&lang=pt" 
"S0100-67622015000400769-scl","RESFRIAMENTO ARTIFICIAL EM FORNOS RETANGULARES PARA A PRODUÇÃO DE CARVÃO VEGETAL","Oliveira, Aylson Costa, Carneiro, Angélica de Cássia Oliveira, Barcellos, Daniel Camara, Rodriguez, Augusto Valencia, Amaral, Bartholomeu Machado Nogueira, Pereira, Bárbara Luísa Corradi","Revista Árvore; 39(4); 769-778","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400769&lang=pt" 
"S0100-67622015000400635-scl","PARÂMETROS CARACTERÍSTICOS DA PULVERIZAÇÃO PNEUMÁTICA EM COPAS DE ÁRVORES DE EUCALIPTO","Mewes, Walter Luiz Castro, Teixeira, Mauri Martins, Fernandes, Haroldo Carlos, Zanuncio, José Cola, Tiburcio, Rafael Augusto Soares","Revista Árvore; 39(4); 635-640","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400635&lang=pt" 
"S1409-42582015000200023-cri","La mirada estudiantil acerca del proceso de práctica supervisada en las carreras de Pedagogía de la Universidad Nacional","Camacho-Oviedo, Maureen, Castillo-Cedeño, Rocío, León-Arce, Heidy, Miranda-Calderón, Luis Alfredo, Pereira-Pérez, Zulay, Vásquez-Salazar, Erika","Revista Electrónica Educare; 19(2); 429-465","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200023&lang=pt" 
"S1409-42582015000200001-cri","La enseñanza de la nutrición a nivel de secundaria utilizando el tema transversal “educación para la salud” desde un enfoque útil para la vida","Quirós-Rojas, José Francisco, Torres-Salas, María Isabel, Villalobos-Sandí, Narcy","Revista Electrónica Educare; 19(2); 1-20","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200001&lang=pt" 
"S1409-42582015000200017-cri","Propuesta de un nuevo enfoque para reducir el abandono escolar en secundaria","Portillo-Torres, Mauricio Cristhian","Revista Electrónica Educare; 19(2); 303-316","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200017&lang=pt" 
"S1409-42582015000200009-cri","Desafíos de la educación para la paz hacia la construcción de una cultura de paz","Cerdas-Agüero, Evelyn","Revista Electrónica Educare; 19(2); 135-154","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200009&lang=pt" 
"S1409-42582015000200002-cri","El proceso de evaluación en educación no formal: Un camino para su construcción","Chacón-Ortiz, Manuel","Revista Electrónica Educare; 19(2); 21-35","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200002&lang=pt" 
"S1409-42582015000200015-cri","Nuevas propuestas para una educación de calidad en Chile, el programa Acciona y sus alcances: The Acciona Program and its Scope","Burgos-Videla, Carmen Gloria","Revista Electrónica Educare; 19(2); 257-283","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200015&lang=pt" 
"S1409-42582015000200016-cri","La cultura escolar: Aproximación a un concepto complejo","Elías, María Esther","Revista Electrónica Educare; 19(2); 285-301","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200016&lang=pt" 
"S1409-42582015000200024-cri","Educar en la justicia social por ella y para esta: Una lucha ineludiblemente ética","Castillo-Cedeño, Ileana","Revista Electrónica Educare; 19(2); 467-478","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200024&lang=pt" 
"S1409-42582015000200007-cri","Multimodalidad y discurso educativo","Santamaría, Dulce María","Revista Electrónica Educare; 19(2); 105-118","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200007&lang=pt" 
"S1409-42582015000200022-cri","Evaluación, medición o verificación de los aprendizajes en el aula: Un estudio de caso en el Colegio Humanístico Costarricense de Heredia","Pereira-Chaves, José","Revista Electrónica Educare; 19(2); 405-428","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200022&lang=pt" 
"S1409-42582015000200020-cri","Multidialectismo: Un reto para la enseñanza de una segunda lengua","Pizarro-Chacón, Ginneth","Revista Electrónica Educare; 19(2); 359-381","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200020&lang=pt" 
"S1409-42582015000200013-cri","Movilidad de mujeres académicas en puestos de decisión: El caso de la Universidad Nacional de Costa Rica","Fernández-Carvajal, Doris, Sequeira-Rovira, Paula","Revista Electrónica Educare; 19(2); 213-230","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200013&lang=pt" 
"S1409-42582015000200006-cri","Crisis de la poliomielitis en Costa Rica: Logros y polioenseñanzas para hoy","Vargas-Morúa, Gioconda, Vargas-Morúa, Elizarda","Revista Electrónica Educare; 19(2); 93-103","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200006&lang=pt" 
"S1409-42582015000200021-cri","Trayectoria de las prácticas investigativas en la División de Educación Básica de la Universidad Nacional: Ruptura, innovación y cambio de paradigmas","Dobles-Trejos, Cecilia, Jiménez-Corrales, Rafael Esteban, Ruiz-Guevara, Lillian Susana, Vargas-Dengo, Marie Claire","Revista Electrónica Educare; 19(2); 383-404","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200021&lang=pt" 
"S1409-42582015000200012-cri","El papel de la familia de la persona adulta con discapacidad en los procesos de inclusión laboral: Un reto para la educación especial en Costa Rica","Madrigal-Lizano, Ana Magaly","Revista Electrónica Educare; 19(2); 197-211","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200012&lang=pt" 
"S0035-001X2015000400008-mex","Contributions to the defocusing effect on pole figure measurements by X-ray diffraction","Palacios Gómez, J., Salat Figols, R.S., Jiménez Jiménez, A., Kryshtab, T.","Revista mexicana de física; 61(4); 296-300","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000400008&lang=pt" 
"S0035-001X2015000400001-mex","Refractive index expressions for Ga1-xlnxAs, GaAs1-xNx and Ga1-xlnxNyAs1-y alloys","Martín, J.A., Sánchez, M.","Revista mexicana de física; 61(4); 245-253","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000400001&lang=pt" 
"S0035-001X2015000400007-mex","Anomalous photon emission from a solid","Ivlev, Boris I.","Revista mexicana de física; 61(4); 287-295","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000400007&lang=pt" 
"S0035-001X2015000400004-mex","The Liouville theorem as a problem of common eigenfunctions","Torres del Castillo, G.F.","Revista mexicana de física; 61(4); 268-271","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000400004&lang=pt" 
"S0035-001X2015000400011-mex","Método de lente térmica resuelta en frecuencia para medir coeficientes de difusión térmica en muestras líquidas","Rodriguez, L. G., Cantini, L. P., Granizo, E., Guanga, D. P., Díaz-Barrios, A., Debut, A., Paz, J. L., Costa Vera, C.","Revista mexicana de física; 61(4); 301-306","Revista mexicana de física","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000400011&lang=pt" 
"S0035-001X2015000400012-mex","Evaluación de la resolución frecuencial en osciloscopios comerciales","Stern Forgach, C., Alvarado Reyes, J.M.","Revista mexicana de física; 61(4); 307-311","Revista mexicana de física","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000400012&lang=pt" 
"S1409-42582015000200008-cri","Necesidades de formación docente y desarrollo profesional en el área de la lectoescritura: Implicaciones del nuevo programa de español para I Ciclo de la Educación General Básica, en Costa Rica","Hernández-Segura, Ana María, Flores-Davis, Luz Emilia","Revista Electrónica Educare; 19(2); 119-134","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200008&lang=pt" 
"S0370-41062015000400011-chl","Ectasia ductal mamaria en niños, a propósito de un caso clínico: A case report","Zegpi, María Soledad, Downey, Camila, Vial-Letelier, Verónica","Revista chilena de pediatría; 86(4); 287-290","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000400011&lang=pt" 
"S0370-41062015000400009-chl","Rabdomiólisis grave secundaria a deshidratación hipernatrémica","Mastro-Martínez, Ignacio, Montes-Arjona, Ana María, Escudero-Lirio, Margarita, Hernández-García, Bárbara, Fernández-Cantalejo Padial, José","Revista chilena de pediatría; 86(4); 279-282","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000400009&lang=pt" 
"S0370-41062015000400001-chl","Riesgo cardiometabólico en pediatría: obesidad infantil y condición física","Weisstaub, Gerardo","Revista chilena de pediatría; 86(4); 221-223","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000400001&lang=pt" 
"S1665-27382015000200011-mex","Changes in microstructure of Salmonella Typhimurium and Listeria monocytogenes exposed to hydroxycinnamic salts","Martínez-Arámburu, D., González-Quijano, G.K., Dorantes-Alvarez, L., Aparicio-Ozores, G., López-Villegas, E.O.","Revista mexicana de ingeniería química; 14(2); 347-354","Revista mexicana de ingeniería química","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382015000200011&lang=pt" 
"S1665-27382015000200017-mex","Estudio numérico del tratamiento termoquímico de carburizado y temple de una flecha de transmisión empleando diseño de experimentos","Rodríguez-Morales, E., Montes-Rodríguez, J.J., Luna-Bustamante, A.G., Balderas-Puga, D., Luna-González, C.","Revista mexicana de ingeniería química; 14(2); 405-413","Revista mexicana de ingeniería química","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382015000200017&lang=pt" 
"S1665-27382015000200024-mex","Casos de análisis estadístico en ciencia de materiales: dificultades y soluciones","Lara-Rodríguez, Y., Sánchez-Peña, M., Cedeño Mattei, Y., Perales, O., Calderón, H.E., Marcelo Suárez, O., Chacón, O., Cabrera-Ríos, M.","Revista mexicana de ingeniería química; 14(2); 489-496","Revista mexicana de ingeniería química","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382015000200024&lang=pt" 
"S1409-42582015000200014-cri","Visión del trabajo docente en el ámbito de la evaluación, que comienza a construir el profesorado en formación, a partir del uso de incidentes críticos en los procesos de formación práctica","Sánchez-Sánchez, Gerardo Ignacio, Jara-Amigo, Ximena Elizabeth","Revista Electrónica Educare; 19(2); 231-255","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200014&lang=pt" 
"S1409-42582015000200003-cri","Enfoques de aprendizaje en estudiantes universitarios y su relación con el rendimiento académico","Fernández-Castillo, Evelyn, Nieves-Achón, Zaida Irene","Revista Electrónica Educare; 19(2); 37-51","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200003&lang=pt" 
"S1409-42582015000200011-cri","Posibilidades para el uso del modelo de aceptación de la tecnología (TAM) y de la teoría de los marcos tecnológicos para evaluar la aceptación de nuevas tecnologías para el aseguramiento de la calidad en la educación superior chilena","González-Bravo, Luis, Valdivia-Peralta, Maruzzella","Revista Electrónica Educare; 19(2); 181-196","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200011&lang=pt" 
"S1665-27382015000200026-mex","Rheological characterization and thermal stability of triblock copolymers-modified asphalt reinforced with montmorillonite nanoparticles in physical mixing","Vargas-Hernández, M.A., Vázquez-Torres, H.","Revista mexicana de ingeniería química; 14(2); 503-512","Revista mexicana de ingeniería química","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382015000200026&lang=pt" 
"S1665-27382015000200027-mex","Comportamiento térmico de películas de almidón de plátano con poli(etileno tereftalato) degradado","Ramírez-Hernández, A., Valera-Zaragoza, M., Aparicio-Saguilán, A., Conde-Acevedo, J.C.","Revista mexicana de ingeniería química; 14(2); 513-521","Revista mexicana de ingeniería química","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382015000200027&lang=pt" 
"S1409-42582015000200018-cri","Los docentes de lengua y cultura: Una mirada reflexiva y crítica de la educación indígena costarricense","Guevara-Víquez, Federico, Nercis-Sánchez, Ignolio, Ovares-Barquero, Sandra","Revista Electrónica Educare; 19(2); 317-332","Revista Electrónica Educare","Espanhol","2015","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-42582015000200018&lang=pt" 
"S0370-41062015000400008-chl","Lactantes menores de 3 meses hospitalizados por síndrome febril agudo: Experiencia clínica de 5 años","Méndez Espinola, Benigno Miguel, Herrera Labarca, Patricio","Revista chilena de pediatría; 86(4); 270-278","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000400008&lang=pt" 
"S1815-59362015000200001-cub","Nota Editorial","Cuesta-Santos, Armando","Ingeniería Industrial; 36(2); 117-117","Ingeniería Industrial","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362015000200001&lang=pt" 
"S0100-67622015000400623-scl","INFLUÊNCIA DOS FATORES EDÁFICOS NA VARIAÇÃO FLORÍSTICA DE FLORESTA ESTACIONAL SEMIDECIDUAL, EM VIÇOSA, MG","Braga, Antonio Jorge Tourinho, Borges, Eduardo Euclydes de Lima e, Martins, Sebastião Venâncio","Revista Árvore; 39(4); 623-633","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400623&lang=pt" 
"S0100-67622015000400713-scl","METAS DE PRODUÇÃO PARA TRABALHADORES DE CORTE FLORESTAL","Souza, Amaury Paulo de, Dutra, Ricardo Brandão Cabral, Minette, Luciano José, Marzano, Felipe Leitão da Cunha, Schettino, Stanley","Revista Árvore; 39(4); 713-722","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400713&lang=pt" 
"S1405-92742015000200010-mex","Entrenar hasta que duela: Significaciones culturales asociadas al dolor y el cansancio en la ejercitación en gimnasios","Sossa Rojas, Alexis","Desacatos; (48); 140-155","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200010&lang=pt" 
"S0100-67622015000400641-scl","AJUSTAMENTO OSMÓTICO EM MUDAS DE JATOBÁ SUBMETIDAS À SALINIDADE EM MEIO HIDROPÔNICO","Nascimento, Hugo Henrique Costa do, Santos, Cibele Alves dos, Freire, Clarissa Soares, Silva, Marcelle Almeida da, Nogueira, Rejane Jurema Mansur Custódio","Revista Árvore; 39(4); 641-653","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400641&lang=pt" 
"S1405-92742015000200009-mex","México: una transición fallida","Bizberg, Ilán","Desacatos; (48); 122-139","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200009&lang=pt" 
"S1405-92742015000200008-mex","Kino en Europa y en la ciudad de México (1661-1681)","Gómez Padilla, Gabriel","Desacatos; (48); 108-121","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200008&lang=pt" 
"S1405-92742015000200007-mex","Psiquiatría, antropología e interdisciplinariedad: encuentros en el abordaje del padecimiento en la diversidad cultural","Muñoz, Rubén","Desacatos; (48); 92-107","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200007&lang=pt" 
"S1405-92742015000200006-mex","El rostro actual de las movilizaciones en la sociedad civil global","Arteaga Botello, Nelson, Arzuaga Magnoni, Javier","Desacatos; (48); 74-91","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200006&lang=pt" 
"S1405-92742015000200004-mex","Experiencias de investigación educativa intercultural en la formación de maestros indígenas en Roraima, Brasil","Repetto, Maxim, Carvalho, Fabiola","Desacatos; (48); 50-65","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200004&lang=pt" 
"S1405-92742015000200003-mex","Vigilancia, cuidado y control étnico-político: Red de Educación Inductiva Intercultural","Bertely Busquets, María, Sartorello, Stefano Claudio, Arcos Vázquez, Francisco","Desacatos; (48); 32-49","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200003&lang=pt" 
"S1405-92742015000200002-mex","Procesos de acompañamiento por medio de la investigación-acción participativa en una escuela autónoma de Zinacantán, Chiapas","Martínez Torres, María Elena, Muñoz Martínez, Rubén, Gutiérrez Narváez, Raúl, Ramos Zamora, Sandra","Desacatos; (48); 14-31","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200002&lang=pt" 
"S1405-92742015000200001-mex","Autonomía, territorio y educación intercultural: Actores locales y experiencias comunitarias latinoamericanas","Bertely Busquets, María, Martínez Torres, María Elena, Muñoz Martínez, Rubén","Desacatos; (48); 06-11","Desacatos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742015000200001&lang=pt" 
"S0100-67622015000400671-scl","SERAPILHEIRA ACUMULADA EM COMPLEXO RUPESTRE DE GRANITO, MIMOSO DO SUL, ES","Freitas, Carlos Antônio Araújo de, Caldeira, Marcos Vinicius Winckler, Horn, Sustanis Kunz, Castro, Kallil Chaves, Viera, Márcio","Revista Árvore; 39(4); 671-681","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400671&lang=pt" 
"S0100-67622015000400663-scl","PLANT GROWTH-PROMOTING MICROBIAL INOCULANT FOR Schizolobium parahyba pv. parahyba","Gonçalves, Priscila Jane Romano de Oliveira, Oliveira, Admilton Gonçalves, Freitas, Vanessa Fogaça, Chiari, Nathaly Andreoli, Navarro, Miguel Perez, Cely, Martha Torres, Leal, Alex Carneiro, Andrade, Galdino","Revista Árvore; 39(4); 663-670","Revista Árvore","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400663&lang=pt" 
"S0100-67622015000400743-scl","INFLUÊNCIA DA POSIÇÃO DOS INSTRUMENTOS DE MEDIDA NA DETERMINAÇÃO DO MÓDULO DE ELASTICIDADE DA MADEIRA NA COMPRESSÃO PARALELA ÀS FIBRAS (EC0)","Ferro, Fabiane Salles, Icimoto, Felipe Hideyoshi, Almeida, Diego Henrique, Christoforo, André Luís, Lahr, Francisco Antonio Rocco","Revista Árvore; 39(4); 743-749","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400743&lang=pt" 
"S0100-67622015000400603-scl","ASSESSMENT OF A 5-YEAR-OLD REHABILITATED RIPARIAN FOREST: IS IT ALREADY SUSTAINABLE?","Londe, Vinícius, Sousa, Hildeberto Caldas de, Kozovits, Alessandra Rodrigues","Revista Árvore; 39(4); 603-610","Revista Árvore","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400603&lang=pt" 
"S0100-67622015000400595-scl","USO DE GEOTECNOLOGIAS PARA O ESTABELECIMENTO DE ÁREAS PARA CORREDORES DE BIODIVERSIDADE","Oliveira, Ana Paula Garcia, Mioto, Camila Leonardo, Paranhos Filho, Antonio Conceição, Gamarra, Roberto Macedo, Ribeiro, Alisson André, Melotto, Alex Marcel","Revista Árvore; 39(4); 595-602","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400595&lang=pt" 
"S0100-67622015000400751-scl","VARIATION OF MICROFIBRIL ANGLE OF Pinus radiata D. Don IN RELATION TO TREE SPACING IN CHILEAN PLANTATIONS","Alteyrac, Jerome","Revista Árvore; 39(4); 751-758","Revista Árvore","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400751&lang=pt" 
"S0100-67622015000400759-scl","AVALIAÇÃO DAS PROPRIEDADES DE PAINÉIS COMPENSADOS DE Melia azedarach L. PRODUZIDOS COM DIFERENTES GRAMATURAS E TEMPOS DE PRENSAGEM","Trianoski, Rosilani, Iwakiri, Setsuo, Matos, Jorge Luis Monteiro de, Higa, Antonio Rioyei, Braz, Rafael Leite","Revista Árvore; 39(4); 759-768","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400759&lang=pt" 
"S0100-67622015000400697-scl","EFEITO DE ALTAS TEMPERATURAS NA GERMINAÇÃO DE SEMENTES DE Plathymenia reticulata Benth. E Dalbergia miscolobium Benth.","Bouchardet, Daniel de Alencastro, Ribeiro, Isadora Matos, Sousa, Nayara de Almeida de, Aires, Stefano Salvo, Miranda, Heloisa Sinatora","Revista Árvore; 39(4); 697-705","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400697&lang=pt" 
"S0100-67622015000400733-scl","DETERMINAÇÃO DO RENDIMENTO DE MATÉRIA-PRIMA DE Eucalyptus benthamii Maiden &amp; Cambage POR MEIO DE DIFERENTES MÉTODOS DE DESDOBRO","Cunha, Alexsandro Bayestorff da, Brand, Martha Andreia, Simão, Romullo Luiz, Martins, Sabrina Andrade, Anjos, Rui André Maggi dos, Surdi, Paula Gabriella, Schimalski, Marcos Benedito","Revista Árvore; 39(4); 733-741","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000400733&lang=pt" 
