"S0718-40262012000400002-chl","Lesiones intraorales de glándulas salivales menores","MATAMALA S, MARÍA ANGÉLICA, GONZÁLEZ P, MIGUEL, ROSSEL D, GONZALO, NIEME S, CONSTANZA","Revista chilena de cirugía; 64(4); 335-340","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000400002&lang=pt" 
"S1561-29532012000200007-cub","Disfunción endotelial y diabetes mellitus","Cruz Hernández, Jeddú, Licea Puig, Manuel Emiliano, Hernández García, Pilar, Yanes Quesada, Marelys, Salvato Dueñas, Alena","Revista Cubana de Endocrinología; 23(2); 166-185","Revista Cubana de Endocrinología","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532012000200007&lang=pt" 
"S1561-29532012000200008-cub","Aspectos más recientes en relación con la diabetes mellitus tipo MODY","Conesa González, Ana Ibis, González Calero, Teresa Margarita","Revista Cubana de Endocrinología; 23(2); 186-194","Revista Cubana de Endocrinología","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532012000200008&lang=pt" 
"S0482-50042012000400013-scl","Síndrome antifosfolípide e dermatomiosite/polimiosite: uma rara associação","Souza, Fernando Henrique Carlos de, Levy-Neto, Maurício, Shinjo, Samuel Katsuyuki","Revista Brasileira de Reumatologia; 52(4); 642-644","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400013&lang=pt" 
"S0482-50042012000400001-scl","Artrite reumatoide: por que tratar apenas a artrite, sabendo que comorbidades são comuns e determinam morbidade e mortalidade?","Pereira, Ivânio Alves","Revista Brasileira de Reumatologia; 52(4); 472-473","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400001&lang=pt" 
"S0482-50042012000400007-scl","Frequência elevada de calcinose em dermatomiosite juvenil: estudo de fatores de risco","Clemente, Gleice, Piotto, Daniela Gerent Petry, Barbosa, Cássia, Peracchi, Octávio Augusto, Len, Claudio Arnaldo, Hilário, Maria Odete Esteves, Terreri, Maria Teresa R. A.","Revista Brasileira de Reumatologia; 52(4); 549-553","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400007&lang=pt" 
"S0482-50042012000400015-scl","Uso de infliximabe em paciente com artrite reumatoide e hepatite B crônica","Doubrawa, Eloisa, Ricca, Renê Augusto de Mattos, Malucelli, Tiago Osternack, Dal Pizzol, Vanessa Irusta, Barros, Danilo Hamilko de, Paiva, Eduardo Santos","Revista Brasileira de Reumatologia; 52(4); 653-655","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400015&lang=pt" 
"S0482-50042012000400010-scl","Manifestações musculoesqueléticas em diabetes mellitus","Silva, Marilia Barreto Gameiro, Skare, Thelma Larocca","Revista Brasileira de Reumatologia; 52(4); 601-609","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400010&lang=pt" 
"S0482-50042012000400016-scl","Malondialdeído e grupo sulfidrila como biomarcadores do estresse oxidativo em pacientes com lúpus eritematoso sistêmico","Pérez, Yenly G., Pérez, Lissett Caridad González, Netto, Rita de Cássia M., Lima, Domingos S. N. de, Lima, Emerson S.","Revista Brasileira de Reumatologia; 52(4); 658-660","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400016&lang=pt" 
"S0482-50042012000400014-scl","Retocolite ulcerativa e artrite reumatoide: uma rara associação - relato de caso","Cruz, Vitor Alves, Yamaguchi, Lúcio, Ribeiro, Carolina Nazeozeno, Magalhães, Vanessa de Oliveira, Rego, Jozelia, Silva, Nilzio Antonio da","Revista Brasileira de Reumatologia; 52(4); 648-650","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400014&lang=pt" 
"S0034-89102012000400016-scl","Cause-specific mortality and income inequality in São Paulo, Brazil","Chiavegatto Filho, Alexandre Dias Porto, Gotlieb, Sabina Léa Davidson, Kawachi, Ichiro","Revista de Saúde Pública; 46(4); 712-718","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400016&lang=pt" 
"S0034-89102012000400007-scl","Oportunidades do ambiente domiciliar para o desenvolvimento motor","Defilipo, Érica Cesário, Frônio, Jaqueline da Silva, Teixeira, Maria Teresa Bustamante, Leite, Isabel Cristina Gonçalves, Bastos, Ronaldo Rocha, Vieira, Marcel de Toledo, Ribeiro, Luiz Cláudio","Revista de Saúde Pública; 46(4); 633-641","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400007&lang=pt" 
"S0034-89102012000400018-scl","Utilização da imprensa escrita na qualificação das causas externas de morte","Villela, Lenice de Castro Mendes, Rezende, Edna Maria, Drumond, Eliane de Freitas, Ishitani, Lenice Harumi, Carvalho, Gustavo Malta Ladeira","Revista de Saúde Pública; 46(4); 730-736","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400018&lang=pt" 
"S0034-89102012000400017-scl","Rastreamento de resultados adversos nas internações do Sistema Único de Saúde","Dias, Monica Aguilar Estevam, Martins, Monica, Navarro, Nair","Revista de Saúde Pública; 46(4); 719-729","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400017&lang=pt" 
"S0034-89102012000400009-scl","Magnitude, tendência temporal e fatores associados à anemia em crianças do Estado da Paraíba","Gondim, Sheila Sherezaide Rocha, Diniz, Alcides da Silva, Souto, Rafaela Alves de, Bezerra, Roberta Gouveia da Silva, Albuquerque, Emídio Cavalcanti de, Paiva, Adriana de Azevedo","Revista de Saúde Pública; 46(4); 649-656","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400009&lang=pt" 
"S0718-09342012000200004-chl","La ‘queja’ como Acción Verbal en la conversación","París, Luis","Revista signos; 45(79); 176-197","Revista signos","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342012000200004&lang=pt" 
"S0718-09342012000200005-chl","Reformulación y uso del pronombre demostrativo neutro ‘esto’ en la elaboración de síntesis escritas por parte de estudiantes universitarios","Torres, Carmen, Boces, Graciela","Revista signos; 45(79); 198-225","Revista signos","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342012000200005&lang=pt" 
"S0718-09342012000200006-chl","Ramírez, R. (2010) Didácticas de la lengua y de la argumentación escrita","Cisneros, Mireya","Revista signos; 45(79); 226-236","Revista signos","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342012000200006&lang=pt" 
"S1517-45222012000200002-scl","Participação, cultura política e cidades","Fedozzi, Luciano, Martins, André Luis Borges, Nogueira, Fernando, Corrêa, Gilson Pianta César, Pontes, João, Cruz, Milton, Borba, Sheila","Sociologias; 14(30); 14-44","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200002&lang=pt" 
"S1517-45222012000200004-scl","Modelos transnacionais de participação cidadã: o caso do orçamento participativo","Sintomer, Yves, Herzberg, Carsten, Röcke, Anja","Sociologias; 14(30); 70-116","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200004&lang=pt" 
"S1517-45222012000200006-scl","Cultura política, cidadania e representação na urbs sem civitas: a metrópole do Rio de Janeiro","Ribeiro, Luiz Cesar de Queiroz, Corrêa, Filipe Souza","Sociologias; 14(30); 156-193","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200006&lang=pt" 
"S1517-45222012000200007-scl","Militarização do social como estratégia de integração: o caso da UPP do Santa Marta","Fleury, Sonia","Sociologias; 14(30); 194-222","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200007&lang=pt" 
"S1517-45222012000200009-scl","Agricultura e biodiversidade nas Ciências Sociais brasileiras: alimentando a comunicação entre ciência e políticas públicas","Carneiro, Maria José, Danton, Thais","Sociologias; 14(30); 252-289","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200009&lang=pt" 
"S1517-45222012000200010-scl","Da escola de Chicago ao nacional-desenvolvimentismo: saúde e nação no pensamento de Alberto Guerreiro Ramos (1940 - 1950)","Maio, Marcos Chor, Lopes, Thiago da Costa","Sociologias; 14(30); 290-329","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200010&lang=pt" 
"S1517-45222012000200011-scl","Características distintivas del desarrollo de las nanotecnologías en América Latina","Foladori, Guilllerno, Figueroa, Santiago, Edgard, Záyago-Lau, Invernizzi, Noela","Sociologias; 14(30); 330-363","Sociologias","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200011&lang=pt" 
"S1517-45222012000200008-scl","As articulações entre intimidade e trabalho: a construção social de um mercado de trabalho livre no oeste paulista cafeeiro","Palma, Rogério da, Truzzi, Oswaldo Mário Serra","Sociologias; 14(30); 224-251","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200008&lang=pt" 
"S1517-45222012000200005-scl","Pobreza urbana, segregación residencial y mejoramiento del espacio público en la Ciudad de México","Mier y Terán, Arturo, Vázquez, Isabel, Ziccardi, Alicia","Sociologias; 14(30); 118-155","Sociologias","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200005&lang=pt" 
"S0102-695X2012000400001-scl","New insights on algal products and bioprospection in Brazil: pharmaceutical, cosmetic and public health applications","Marinho-Soriano, Eliane, Pinto, Ernani, Yokoya, Nair S., Colepicolo, Pio, Teixeira, Valeria Laneuville, Yoneshigue-Valentin, Yocie","Revista Brasileira de Farmacognosia; 22(4); -","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400001&lang=pt" 
"S1517-45222012000200001-scl","Editorial","Cattani, Antonio David, Baumgarten, Maíra","Sociologias; 14(30); 9-11","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200001&lang=pt" 
"S1517-45222012000200003-scl","Entre o reflexo e a proposição: dilemas sobre o encerramento dos fóruns deliberativos","Bobbio, Luigi","Sociologias; 14(30); 46-69","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200003&lang=pt" 
"S1517-45222012000200012-scl","Choque antropológico e o sujeito contemporâneo: Ulrich Beck entre a ecologia, a sociologia e a política","Ianni, Aurea Maria Zöllner","Sociologias; 14(30); 364-380","Sociologias","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222012000200012&lang=pt" 
"S1415-65552012000400004-scl","A influência da apresentação do preço sobre as avaliações dos clientes","Vieira, Valter Afonso, Matos, Celso Augusto de","Revista de Administração Contemporânea; 16(4); 544-565","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000400004&lang=pt" 
"S1415-65552012000400005-scl","Políticas de gestão de pessoas, confiança e bem-estar: estudo em uma multinacional","Horta, Priscila, Demo, Gisela, Roure, Patricia","Revista de Administração Contemporânea; 16(4); 566-585","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000400005&lang=pt" 
"S1806-83242012000400003-scl","The effect of iron on Streptococcus mutans biofilm and on enamel demineralization","Ribeiro, Cecília Cláudia Costa, Ccahuana-Vásquez, Renzo Alberto, Carmo, Cadidja Dayane Sousa do, Alves, Cláudia Maria Coêlho, Leitão, Tarcísio Jorge, Vidotti, Lisandra Rocha, Cury, Jaime Aparecido","Brazilian Oral Research; 26(4); 300-305","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400003&lang=pt" 
"S1806-83242012000400014-scl","Effect of non-surgical periodontal treatment on the subgingival microbiota of patients with chronic kidney disease","Artese, Hilana Paula Carillo, Sousa, Celso Oliveira de, Torres, Maria Cynésia Medeiros de Barros, Silva-Boghossian, Carina Maciel, Colombo, Ana Paula Vieira","Brazilian Oral Research; 26(4); 366-372","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400014&lang=pt" 
"S1806-83242012000400011-scl","Effects of temporal muscle detachment and coronoidotomy on facial growth in young rats","Gomes, Fernanda Engelberg Fernandes, Moraes, Rogério Bonfante, Luz, João Gualberto de Cerqueira","Brazilian Oral Research; 26(4); 348-354","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400011&lang=pt" 
"S1806-83242012000400010-scl","Detection of simulated incipient furcation involvement by CBCT: an in vitro study using pig mandibles","Umetsubo, Otavio Shoiti, Gaia, Bruno Felipe, Costa, Felipe Ferreira, Cavalcanti, Marcelo Gusmão Paraiso","Brazilian Oral Research; 26(4); 341-347","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400010&lang=pt" 
"S1806-83242012000400016-scl","Influence of core-finishing intervals on tensile strength of cast posts-and-cores luted with zinc phosphate cement","Iglesias, Michele Andrea Lopes, Mesquita, Gabriela Campos, Pereira, Analice Giovani, Dantas, Lucas Costa de Medeiros, Raposo, Luís Henrique Araújo, Soares, Carlos José, Mota, Adérito Soares da","Brazilian Oral Research; 26(4); 378-383","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400016&lang=pt" 
"S1806-83242012000400004-scl","Eroded dentin does not jeopardize the bond strength of adhesive restorative materials","Cruz, Janaina Barros, Lenzi, Tathiane Larissa, Tedesco, Tamara Kerber, Guglielmi, Camila de Almeida Brandão, Raggio, Daniela Prócida","Brazilian Oral Research; 26(4); 306-312","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400004&lang=pt" 
"S1806-83242012000400015-scl","Stromal myofibroblasts in focal reactive overgrowths of the gingiva","Damasceno, Leonardo Silveira, Gonçalves, Fernanda da Silva, Silva, Edson Costa e, Zenóbio, Elton Gonçalves, Souza, Paulo Eduardo Alencar, Horta, Martinho Campolina Rebello","Brazilian Oral Research; 26(4); 373-377","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400015&lang=pt" 
"S1806-83242012000400005-scl","In vitro analysis of the influence of surface treatment of dental implants on primary stability","Mazzo, Carla Rodrigues, Reis, Andréa Cândido dos, Shimano, Antonio Carlos, Valente, Mariana Lima da Costa","Brazilian Oral Research; 26(4); 313-317","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400005&lang=pt" 
"S1806-83242012000400007-scl","Influence of prior 810-nm-diode intracanal laser irradiation on hydrophilic resin-based sealer obturation","Moura-Netto, Cacio, Palo, Renato Miotto, Camargo, Samira Esteves Afonso, Jent, Carol, Leonardo, Renato de Toledo, Marques, Marcia Martins","Brazilian Oral Research; 26(4); 323-329","Brazilian Oral Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242012000400007&lang=pt" 
"S1413-23112012000200007-scl","Gestão e estratégia ambiental: um estudo bibliométrico sobre o interesse do tema nos periódicos acadêmicos brasileiros","Sehnem, Simone, Oliveira, Murilo de Alencar Souza, Ferreira, Elaine, Rossetto, Adriana Marques","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 468-493","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200007&lang=pt" 
"S1413-23112012000200004-scl","Uso e efetividade de práticas de gestão da produção e do trabalho: um survey da indústria brasileira","Peixoto, Adriano de Lemos Alves, Bastos, Antônio Virgílio Bittencour","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 372-399","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200004&lang=pt" 
"S1413-23112012000200010-scl","Redes de promoção internacional e suas contribuições no processo de internacionalização: o caso do psi wines from Brazil","Dalmoro, Marlon","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 552-580","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200010&lang=pt" 
"S1413-23112012000200006-scl","A construção de um modelo sobre a retenção de clientes e seus antecedentes em um ambiente de serviços","Milan, Gabriel Sperandio, Toni, Deonir De","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 433-467","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200006&lang=pt" 
"S0186-03482012000200010-mex","Imprevisibles historias: En torno a la obra y el legado de Edmundo O&#039;Gorman","Narváez, Roberto","Secuencia; (83); 229-233","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200010&lang=pt" 
"S0186-03482012000200001-mex","Sobre la centralización de la república: estructura militar y sistema político en Guanajuato, 1835-1847","Serrano Ortega, José Antonio","Secuencia; (83); 13-42","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200001&lang=pt" 
"S0186-03482012000200011-mex","El hilo y las huellas: Lo verdadero, lo falso, lo ficticio","Golcman, Aída Alejandra","Secuencia; (83); 233-235","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200011&lang=pt" 
"S0186-03482012000200002-mex","Gregorio y Francisco Esparza: hermanos enfrentados ante la independencia de Texas, 1835-1836","Emmerich, Gustavo Ernesto","Secuencia; (83); 43-71","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200002&lang=pt" 
"S0186-03482012000200003-mex","Cómo convertir una empresa en una caricatura: El Ferrocarril de Tlalpan, 1865-1873","Aguayo Hernández, Fernando","Secuencia; (83); 73-118","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200003&lang=pt" 
"S0186-03482012000200004-mex","Cartas de un general porfirista: Correspondencia familiar de Ignacio Bravo, 1889-1918","Ramos Díaz, Martín, Vázquez Barke, Gabriela","Secuencia; (83); 119-144","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200004&lang=pt" 
"S0186-03482012000200005-mex","Cuencas internacionales y usos sociales del agua: Formación de espacios de cooperación y conflicto: norte de México y oeste de Estados Unidos","Samaniego López, Marco Antonio","Secuencia; (83); 145-177","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200005&lang=pt" 
"S0186-03482012000200006-mex","Las evaluaciones internas del SNI: coherencias o coincidencias","Reyes R., Gerardo, Suriñach, Jordi","Secuencia; (83); 179-217","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200006&lang=pt" 
"S0186-03482012000200007-mex","Comercio y avío en el mineral de Bolaños, 1748-1806","Flores Clair, Eduardo","Secuencia; (83); 219-222","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200007&lang=pt" 
"S0186-03482012000200008-mex","De provincia a entidad federativa: Zacatecas, 1786-1835","Jacobo Bernal, José Eduardo","Secuencia; (83); 222-223","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200008&lang=pt" 
"S0186-03482012000200009-mex","Historia regional e independencia del Uruguay: proceso histórico y revisión crítica de sus relatos","Buriano, Ana","Secuencia; (83); 223-229","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200009&lang=pt" 
"S0186-03482012000200012-mex","Para que se queden los que sirven: La importancia de la reelección inmediata de los legisladores y alcaldes","Estrada Rodríguez, José Luis","Secuencia; (83); 235-238","Secuencia","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482012000200012&lang=pt" 
"S1726-22162012000200004-per","Estructura social del delfín naríz de botella Tursiops truncatus (CETACEA: DELPHINIDAE) en la costa suroeste de la Isla de Tenerife (Islas Canarias), España","Verme, Valeria, Iannacone, José","Ecología Aplicada; 11(2); 67-76","Ecología Aplicada","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162012000200004&lang=pt" 
"S1726-22162012000200001-per","Evaluación comparativa de la diversidad de flora silvestre entre la isla Taquile y el cerro Chiani en relación a la altitud, Puno, Perú","Gutiérrez Flores, Ivon Rocío, Canales Gutiérrez, Ángel","Ecología Aplicada; 11(2); 39-46","Ecología Aplicada","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162012000200001&lang=pt" 
"S1726-22162012000200005-per","La fauna chaqueña de Córdoba (Argentina) afectada por la transformación agrícola","Cebollada Pütz, Cintia, Basso, Mariana, Ruiz de los Llanos, Estefanía, Kufner, Maura","Ecología Aplicada; 11(2); 77-87","Ecología Aplicada","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162012000200005&lang=pt" 
"S1726-22162012000200006-per","Aislamiento, caracterización e identificación de bacterias diazotróficas de la rizósfera del cultivo de Olea europea &quot;olivo&quot; en Tacna Perú","Clavijo, Claudia, Chipana, Virginia, Centeno, Jhon, Zúñiga, Doris, Guillén, Carlos","Ecología Aplicada; 11(2); 89-102","Ecología Aplicada","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162012000200006&lang=pt" 
"S1726-22162012000200007-per","Variación interanual de la dieta de la merluza Merluccius gayi peruanus (GUITCHENOT) en la costa peruana","Orrego, Henry, Mendo, Jaime","Ecología Aplicada; 11(2); 103-116","Ecología Aplicada","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162012000200007&lang=pt" 
"S1726-22162012000200002-per","Aportes a la conservación de Sternula lorata, &quot;Gaviotín Peruano&quot;, en la Reserva Nacional de Paracas (RNP), Ica - Perú","Amorós, Samuel, Saravia, Patricia","Ecología Aplicada; 11(2); 47-57","Ecología Aplicada","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162012000200002&lang=pt" 
"S1726-22162012000200003-per","Cuantificación del carbono almacenado en formaciones vegetales amazónicas en &quot;CICRA&quot;, Madre de Dios (Perú)","Martel, Carlos, Cairampoma, Lianka","Ecología Aplicada; 11(2); 59-65","Ecología Aplicada","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162012000200003&lang=pt" 
"S1679-78252012000400004-scl","An effective thickness proposal for strength evaluation of one-side pitted steel plates under uniaxial compression","Nouri, Zorareh Hadj Mohammad Esmaeil, Khedmati, Mohammad Reza, Sadeghifard, Shokoufeh","Latin American Journal of Solids and Structures; 9(4); 475-496","Latin American Journal of Solids and Structures","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252012000400004&lang=pt" 
"S1679-78252012000400006-scl","Experimental investigation on the yield behavior of Nomex honeycombs under combined shear-compression","Zhou, Zhiwei, Wang, Zhihua, Zhao, Longmao, Shu, Xuefeng","Latin American Journal of Solids and Structures; 9(4); 515-530","Latin American Journal of Solids and Structures","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252012000400006&lang=pt" 
"S0123-885X2012000200011-col","Biopolítica y filosofía feminista","Amalia, Boyer","Revista de Estudios Sociales; (43); 131-138","Revista de Estudios Sociales","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2012000200011&lang=pt" 
"S1815-59282012000200001-cub","Determinación de consonantes fricativas mediante indicadores de densidad de cruces por cero y de energía de las sílabas","Pérez Peñate, Yoandy, Ferrer Riesgo, Carlos, Mujica Faife, Yadisley","Ingeniería Electrónica, Automática y Comunicaciones; 33(2); 1-8","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282012000200001&lang=pt" 
"S1815-59282012000200003-cub","Diseño FPGA de un modulador DTMB para canalización de 6MHz","García Rodríguez, Nelson, Rey Domínguez, Addis, Raymond Rodríguez, Luis Giraldo","Ingeniería Electrónica, Automática y Comunicaciones; 33(2); 17-28","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282012000200003&lang=pt" 
"S1815-59282012000200004-cub","Estudios de Resonancia Magnética en Anemia de Hematies Falciformes","Lores Guevara, Manuel Arsenio, Bruce John, Balcom, Cabal Mirabal, Carlos, Cabrales Fontela, Yunior, Falcón Diéguez, José, Fernández García, Adolfo, García Naranjo, Juan Carlos, López Ríos, Nivaldo, Álvarez Guerra, Eloy","Ingeniería Electrónica, Automática y Comunicaciones; 33(2); 29-33","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282012000200004&lang=pt" 
"S1815-59282012000200005-cub","Experiencias en la implementación de las operaciones morfológicas de erosión y dilatación para imágenes binarias empleando vecindades adaptativas","Morales Olivera, Yosbel, García Parrado, Josué, Reyes Fernández, Pablo E., Lorenzo Ginori, Juan V.","Ingeniería Electrónica, Automática y Comunicaciones; 33(2); 34-41","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282012000200005&lang=pt" 
"S1815-59282012000200006-cub","Modelo de Sistema de Control de Prótesis de Rodilla Transfemoral para un Ciclo de Marcha","Floriano Batista, Rayanne, Abreu García, José Rafael, Fernández Castañeda, Feliberto","Ingeniería Electrónica, Automática y Comunicaciones; 33(2); 42-49","Ingeniería Electrónica, Automática y Comunicaciones","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282012000200006&lang=pt" 
"S1815-59282012000200007-cub","New Missing Features Mask Estimation Method for Speaker Recognition in Noisy Environments","Ribas González, Dayana, Calvo de Lara, José R.","Ingeniería Electrónica, Automática y Comunicaciones; 33(2); 50-56","Ingeniería Electrónica, Automática y Comunicaciones","Inglês","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59282012000200007&lang=pt" 
