"S0102-311X2015001202469-scl","Chegou a hora de dizer adeus","Carvalho, Marilia Sá, Coeli, Cláudia Medina, Lima, Luciana Dias de","Cadernos de Saúde Pública; 31(12); 2469-2470","Cadernos de Saúde Pública","Inglês, Espanhol, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001202469&lang=pt" 
"S2237-96222015000400721-spa","Morbimortalidade por doenças diarreicas agudas em crianças menores de 10 anos no Distrito Federal, Brasil, 2003 a 2012","Meneguessi, Geila Marcia, Mossri, Rosa Maria, Segatto, Teresa Cristina Vieira, Reis, Priscilleyne Ouverney","Epidemiologia e Serviços de Saúde; 24(4); 721-730","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400721&lang=pt" 
"S2237-96222015000400629-spa","Avaliação do Sistema de Informações sobre Nascidos Vivos. Brasil, 2006 a 2010","Oliveira, Max Moura de, Andrade, Silvânia Suely Caribé de Araújo, Dimech, George Santiago, Oliveira, João Carlos Guedes de, Malta, Deborah Carvalho, Rabello Neto, Dácio de Lyra, Moura, Lenildo de","Epidemiologia e Serviços de Saúde; 24(4); 629-640","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400629&lang=pt" 
"S1517-45222015000300326-scl","Trayectorias del Sur: Desplazamientos y conformaciones de las naciones diversas de Ecuador y Etiopía","Cielo, Cristina, Vásquez, Jorge Daniel, Haynes, Carlos, Habtu, Hailu","Sociologias; 17(40); 326-357","Sociologias","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222015000300326&lang=pt" 
"S0021-25712015000400017-spa","Do you agree with the doctor&#039;s decision to continue treatment?: A scenario-based study of hospital nurses in Italy","Ingravallo, Francesca, Sandroni, Sara, D&#039;Addio, Laura, Miccinesi, Guido","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 352-357","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400017&lang=pt" 
"S2237-96222015000400681-spa","Sífilis na gestação e fatores associados à sífilis congênita em Belo Horizonte-MG, 2010-2013","Nonato, Solange Maria, Melo, Ana Paula Souto, Guimarães, Mark Drew Crosland","Epidemiologia e Serviços de Saúde; 24(4); 681-694","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400681&lang=pt" 
"S0021-25712015000400020-spa","Dietary habits among children aged 8-9 years in Italy","Lauria, Laura, Spinelli, Angela, Cairella, Giulia, Censi, Laura, Nardone, Paola, Buoncristiano, Marta","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 371-381","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400020&lang=pt" 
"S0103-11042015000400984-scl","Avaliação do desempenho da Atenção Básica nos municípios brasileiros com indicador sintético","Miclos, Paula Vitali, Calvo, Maria Cristina Marino, Colussi, Claudia Flemming","Saúde em Debate; 39(107); 984-996","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000400984&lang=pt" 
"S0021-25712015000400009-spa","Atmospheric depositions of persistent pollutants: methodological aspects and values from case studies","Settimo, Gaetano, Viviano, Giuseppe","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 298-304","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400009&lang=pt" 
"S0021-25712015000400007-spa","Characterization of spotted fever group Rickettsiae in ticks from a city park of Rome, Italy","Mancini, Fabiola, Ciccozzi, Massimo, Lo Presti, Alessandra, Cella, Eleonora, Giovanetti, Marta, Di Luca, Marco, Toma, Luciano, Bianchi, Riccardo, Khoury, Cristina, Rezza, Giovanni, Ciervo, Alessandra","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 284-290","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400007&lang=pt" 
"S2237-96222015000400617-spa","Magnitude das doenças de notificação compulsória e avaliação dos indicadores de vigilância epidemiológica em municípios da linha de fronteira do Brasil, 2007 a 2009","Cerroni, Matheus de Paula, Carmo, Eduardo Hage","Epidemiologia e Serviços de Saúde; 24(4); 617-628","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400617&lang=pt" 
"S0103-11042015000401105-scl","Características dos serviços públicos de saúde mental (Capsi, Capsad, Caps III) do estado de Santa Catarina","Bernardi, Aline Batista, Kanan, Lilia Aparecida","Saúde em Debate; 39(107); 1105-1116","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000401105&lang=pt" 
"S2237-96222015000400711-spa","Mortalidade infantil: principais causas evitáveis na região Centro de Minas Gerais, Brasil, 1999-2011","Lisboa, Luiza, Abreu, Daisy Maria Xavier de, Lana, Ângela Maria Quintão, França, Elisabeth Barboza","Epidemiologia e Serviços de Saúde; 24(4); 711-720","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400711&lang=pt" 
"S2237-96222015000400739-spa","Prevalência de insegurança alimentar domiciliar e fatores associados em famílias com pré-escolares, beneficiárias do Programa Bolsa Família de Viçosa, Minas Gerais, Brasil","Sperandio, Naiara, Priore, Silvia Eloiza","Epidemiologia e Serviços de Saúde; 24(4); 739-748","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400739&lang=pt" 
"S0103-11042015000401008-scl","Perfil das Internações por Condições Sensíveis à Atenção Primária subsidiando ações de saúde nas regiões brasileiras","Pereira, Francilene Jane Rodrigues, Silva, César Cavalcanti da, Lima Neto, Eufrásio de Andrade","Saúde em Debate; 39(107); 1008-1017","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000401008&lang=pt" 
"S1517-45222015000300176-scl","Discriminação e Racismo na União Europeia: diagnóstico de uma ameaça negligenciada e da investigação científica correspondente","Pries, Ludger, Bekassow, Natalia","Sociologias; 17(40); 176-211","Sociologias","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222015000300176&lang=pt" 
"S2237-96222015000400595-spa","Mortalidade de jovens brasileiros: perfil e tendências no período 2000-2012","Neves, Alice Cristina Medeiros das, Garcia, Leila Posenato","Epidemiologia e Serviços de Saúde; 24(4); 595-606","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400595&lang=pt" 
"S0103-11042015000400997-scl","Institucionalização da Vigilância em Saúde de Campinas (SP) na perspectiva da Análise Institucional sócio-histórica","Garcia, Rosana Aparecida, L&#039;Abbate, Solange","Saúde em Debate; 39(107); 997-1007","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000400997&lang=pt" 
"S0103-11042015000401138-scl","Bacillus anthracis como ameaça terrorista","Cardoso, Telma Abdalla de Oliveira, Vieira, Duarte Nuno","Saúde em Debate; 39(107); 1138-1148","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000401138&lang=pt" 
"S0021-25712015000400014-spa","Community exposure to asbestos in Casale Monferrato: from research on psychological impact to a community needs-centered healthcare organization","Granieri, Antonella","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 336-341","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400014&lang=pt" 
"S2237-96222015000400695-scl","Avaliação do atendimento laboratorial a sintomáticos respiratórios para tuberculose que procuraram serviços de saúde em Canoas, Rio Grande do Sul, Brasil, 2012","Sidegum, Daniele Susana Volkart, Gonzales, Roxana Isabel Cardozo, Harter, Jenifer, Scherer, Luciene Cardoso, Pilecco, Flávia Bulegon","Epidemiologia e Serviços de Saúde; 24(4); 695-700","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400695&lang=pt" 
"S2237-96222015000400721-scl","Morbimortalidade por doenças diarreicas agudas em crianças menores de 10 anos no Distrito Federal, Brasil, 2003 a 2012","Meneguessi, Geila Marcia, Mossri, Rosa Maria, Segatto, Teresa Cristina Vieira, Reis, Priscilleyne Ouverney","Epidemiologia e Serviços de Saúde; 24(4); 721-730","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400721&lang=pt" 
"S2237-96222015000400617-scl","Magnitude das doenças de notificação compulsória e avaliação dos indicadores de vigilância epidemiológica em municípios da linha de fronteira do Brasil, 2007 a 2009","Cerroni, Matheus de Paula, Carmo, Eduardo Hage","Epidemiologia e Serviços de Saúde; 24(4); 617-628","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400617&lang=pt" 
"S2237-96222015000400731-scl","Recidivas de hanseníase em Centros de Referência de Teresina, Piauí, 2001-2008","Bona, Sebastião Honório, Silva, Lara Oliveira Bona do Vale e, Costa, Uylma Assunção, Holanda, Aldenora Oliveira do Nascimento, Campelo, Viriato","Epidemiologia e Serviços de Saúde; 24(4); 731-738","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400731&lang=pt" 
"S2237-96222015000400739-scl","Prevalência de insegurança alimentar domiciliar e fatores associados em famílias com pré-escolares, beneficiárias do Programa Bolsa Família de Viçosa, Minas Gerais, Brasil","Sperandio, Naiara, Priore, Silvia Eloiza","Epidemiologia e Serviços de Saúde; 24(4); 739-748","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400739&lang=pt" 
"S2237-96222015000400681-scl","Sífilis na gestação e fatores associados à sífilis congênita em Belo Horizonte-MG, 2010-2013","Nonato, Solange Maria, Melo, Ana Paula Souto, Guimarães, Mark Drew Crosland","Epidemiologia e Serviços de Saúde; 24(4); 681-694","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400681&lang=pt" 
"S2237-96222015000400661-scl","Estimativa de custos diretos do Programa Municipal de Controle da Dengue de Goiânia-GO","Santos, Sandra Maria dos, Amorim, Flúvia, Ferreira, Izaías de Araújo, Coelho, Giovanini Evelim, Itria, Alexander, Siqueira Junior, João Bosco, Toscano, Cristiana Maria","Epidemiologia e Serviços de Saúde; 24(4); 661-670","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400661&lang=pt" 
"S2237-96222015000400607-scl","Homicídios, álcool e drogas em Belo Horizonte, Minas Gerais, Brasil, 2000-2009","Drumond, Eliane de Freitas, Souza, Hercília Najara Ferreira de, Hang-Costa, Talline Arêdes","Epidemiologia e Serviços de Saúde; 24(4); 607-616","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400607&lang=pt" 
"S2237-96222015000400711-scl","Mortalidade infantil: principais causas evitáveis na região Centro de Minas Gerais, Brasil, 1999-2011","Lisboa, Luiza, Abreu, Daisy Maria Xavier de, Lana, Ângela Maria Quintão, França, Elisabeth Barboza","Epidemiologia e Serviços de Saúde; 24(4); 711-720","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400711&lang=pt" 
"S2237-96222015000400795-scl","Conquistas e desafios para o emprego das técnicas de record linkage na pesquisa e avaliação em saúde no Brasil","Coeli, Cláudia Medina, Pinheiro, Rejane Sobrino, Camargo Jr, Kenneth Rochel de","Epidemiologia e Serviços de Saúde; 24(4); 795-802","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400795&lang=pt" 
"S2237-96222015000400595-scl","Mortalidade de jovens brasileiros: perfil e tendências no período 2000-2012","Neves, Alice Cristina Medeiros das, Garcia, Leila Posenato","Epidemiologia e Serviços de Saúde; 24(4); 595-606","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400595&lang=pt" 
"S2237-96222015000400759-scl","Experiência de cárie e utilização do serviço público odontológico por escolares: estudo descritivo em Arroio do Padre, Rio Grande do Sul, 2013","Müller, Ida Beatriz, Castilhos, Eduardo Dickie de, Camargo, Maria Beatriz Junqueira, Gonçalves, Helen","Epidemiologia e Serviços de Saúde; 24(4); 759-770","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400759&lang=pt" 
"S2237-96222015000400731-spa","Recidivas de hanseníase em Centros de Referência de Teresina, Piauí, 2001-2008","Bona, Sebastião Honório, Silva, Lara Oliveira Bona do Vale e, Costa, Uylma Assunção, Holanda, Aldenora Oliveira do Nascimento, Campelo, Viriato","Epidemiologia e Serviços de Saúde; 24(4); 731-738","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400731&lang=pt" 
"S2237-96222015000400641-scl","Estratégia Saúde da Família e notificações de acidentes de trabalho, Brasil, 2007-2011","Bastos-Ramos, Tereza Pompílio, Santana, Vilma Sousa, Ferrite, Silvia","Epidemiologia e Serviços de Saúde; 24(4); 641-650","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400641&lang=pt" 
"S2237-96222015000400671-scl","Fatores associados à reincidência de gravidez após gestação na adolescência no Piauí, Brasil","Nery, Inez Sampaio, Gomes, Keila Rejane Oliveira, Barros, Idna de Carvalho, Gomes, Ivanilda Sepúlveda, Fernandes, Ana Catharina Nunes, Viana, Lívia Maria Mello","Epidemiologia e Serviços de Saúde; 24(4); 671-680","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400671&lang=pt" 
"S2237-96222015000400629-scl","Avaliação do Sistema de Informações sobre Nascidos Vivos. Brasil, 2006 a 2010","Oliveira, Max Moura de, Andrade, Silvânia Suely Caribé de Araújo, Dimech, George Santiago, Oliveira, João Carlos Guedes de, Malta, Deborah Carvalho, Rabello Neto, Dácio de Lyra, Moura, Lenildo de","Epidemiologia e Serviços de Saúde; 24(4); 629-640","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400629&lang=pt" 
"S2237-96222015000400651-scl","Incompletude dos registros de óbitos por causas externas no Sistema de Informações sobre Mortalidade em Pernambuco, Brasil, 2000-2002 e 2008-2010","Melo, Gabriela Bardelini Tavares, Valongueiro, Sandra","Epidemiologia e Serviços de Saúde; 24(4); 651-660","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400651&lang=pt" 
"S1415-47572015000400433-scl","ADRB2 polymorphisms predict the risk of myocardial infarction and coronary artery disease","Wang, Dong-Wei, Liu, Min, Wang, Ping, Zhan, Xiang, Liu, Yu-Qing, Zhao, Luo-Sha","Genetics and Molecular Biology; 38(4); 433-443","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400433&lang=pt" 
"S1415-47572015000400507-scl","Genotoxic evaluation of the River Paranaíba hydrographic basin in Monte Carmelo, MG, Brazil, by the Tradescantia micronucleus","Campos, Carlos F., Pereira, Boscolli B., Campos-Junior, Edimar O. de, Sousa, Eduardo F., Souto, Henrique N., Morelli, Sandra","Genetics and Molecular Biology; 38(4); 507-512","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400507&lang=pt" 
"S1415-47572015000400527-scl","Valproic acid inhibits the invasion of PC3 prostate cancer cells by upregulating the metastasis suppressor protein NDRG1","Lee, Jae Eun, Kim, Jung Hwa","Genetics and Molecular Biology; 38(4); 527-533","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400527&lang=pt" 
"S1415-47572015000400513-scl","Evolution of satellite DNA sequences in two tribes of Bovidae: A cautionary tale","Nieddu, Mariella, Mezzanotte, Roberto, Pichiri, Giuseppina, Coni, Pier Paolo, Dedola, Gian Luca, Dettori, Maria Luisa, Pazzola, Michele, Vacca, Giuseppe Massimo, Robledo, Renato","Genetics and Molecular Biology; 38(4); 513-518","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400513&lang=pt" 
"S1415-47572015000400470-scl","Acetosyringone, pH and temperature effects on transient genetic transformation of immature embryos of Brazilian wheat genotypes by Agrobacterium tumefaciens","Manfroi, Ernandes, Yamazaki-Lau, Elene, Grando, Magali F., Roesler, Eduardo A.","Genetics and Molecular Biology; 38(4); 470-476","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400470&lang=pt" 
"S1415-47572015000400444-scl","Association of XRCC1 Arg399GIn and Tp53 Arg72Pro polymorphisms and increased risk of uterine leiomyoma - A case-control study","Yaghmaei, Minoo, Salimi, Saeedeh, Namazi, Lida, Farajian-Mashhadi, Farzaneh","Genetics and Molecular Biology; 38(4); 444-449","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400444&lang=pt" 
"S1415-47572015000400484-scl","Characterization of the core microbiota of the drainage and surrounding soil of a Brazilian copper mine","Pereira, Letícia Bianca, Vicentini, Renato, Ottoboni, Laura M.M.","Genetics and Molecular Biology; 38(4); 484-489","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400484&lang=pt" 
"S1415-47572015000400450-scl","NCAPG is differentially expressed during longissimus muscle development and is associated with growth traits in Chinese Qinchuan beef cattle","Liu, Yu, Duan, Xiaoyan, Chen, Si, He, Hua, Liu, Xiaolin","Genetics and Molecular Biology; 38(4); 450-456","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400450&lang=pt" 
"S1415-47572015000400519-scl","Gene variation and genetic differentiation among populations of the solitary mud dauber wasp Trypoxylon (Trypargilum) albitarse Fabricius 1804 (Hymenoptera, Crabronidae)","Bergamaschi, Antonio C.B., Lama, Marco A. Del","Genetics and Molecular Biology; 38(4); 519-526","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400519&lang=pt" 
"S2237-96222015000400701-scl","Perda de oportunidade de vacinação: aspectos relacionados à atuação da atenção primária em Recife, Pernambuco, 2012","Barros, Marla Geórgia Monteiro, Santos, Michelle Caroline da Silva, Bertolini, Raphaella Patrícia Torres, Netto, Valderlane Bezerra Pontes, Andrade, Maria Sandra","Epidemiologia e Serviços de Saúde; 24(4); 701-710","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400701&lang=pt" 
"S0021-25712015000400011-spa","A desk review on institutional and non-institutional organizations active in the field of migrant&#039;s health in the WHO European Region","Ingrosso, Loredana, Schmidt, Tanja, Sherally, Jamila, Dembech, Matteo, Montes, Sara Barragan, Machado, Rita Sa, Annunziata, Giuseppe, Rezza, Giovanni, Severoni, Santino","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 313-320","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400011&lang=pt" 
"S2237-96222015000400785-spa","Febre pelo vírus Zika","Luz, Kleber Giovanni, Santos, Glauco Igor Viana dos, Vieira, Renata de Magalhães","Epidemiologia e Serviços de Saúde; 24(4); 785-788","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400785&lang=pt" 
"S1517-45222015000300416-scl","Felicidad: lecciones de una nueva ciencia","Molina, Fernando Tula","Sociologias; 17(40); 416-425","Sociologias","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222015000300416&lang=pt" 
"S2237-96222015000400805-scl","Errata","","Epidemiologia e Serviços de Saúde; 24(4); 805-806","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400805&lang=pt" 
"S0718-22442015000300001-chl","Chaitén: Aprendizajes de una experiencia de desastre socionatural en la Patagonia chilena","Espinoza, Adriana","Magallania (Punta Arenas); 43(3); 5-6","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000300001&lang=pt" 
"S1415-47572015000400534-scl","Erratum","","Genetics and Molecular Biology; 38(4); 534-534","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400534&lang=pt" 
"S1517-45222015000300009-scl","EDITORIAL","Cattani, Antonio, Baumgarten, Maira","Sociologias; 17(40); 9-12","Sociologias","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222015000300009&lang=pt" 
"S1517-45222015000300014-scl","Racismo e Antirracismo: Ampliando o Debate","Monsma, Karl","Sociologias; 17(40); 14-32","Sociologias","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222015000300014&lang=pt" 
"S2237-96222015000400593-spa","Segurança no trânsito: tempo de resultados","Nardi, Antônio Carlos Figueiredo, Malta, Deborah Carvalho, Duarte, Elisete, Garcia, Leila Posenato","Epidemiologia e Serviços de Saúde; 24(4); 593-594","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400593&lang=pt" 
"S0716-27902015000200005-chl","León Schidlowsky en la mirada de un especialista: Diálogo con Juan Pablo Izquierdo","Gallegos, Álvaro","Revista musical chilena; 69(224); 86-90","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000200005&lang=pt" 
"S2176-94512015010400001-scl","Study reveals that apnea is related to facial morphology","Capistrano, Anderson","Dental Press Journal of Orthodontics; 20(6); 1-1","Dental Press Journal of Orthodontics","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015010400001&lang=pt" 
"S1991-38772015000400001-sza","SACQ: Progress towards publishing excellence","Gould, Chandré","SA Crime Quarterly; (54); 3-4","SA Crime Quarterly","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1991-38772015000400001&lang=pt" 
"S0038-23612015000300002-sza","A response to &quot;Concepts in malignant transformation&quot; - a pathologists perspective","Morse, N","South African Journal of Surgery; 53(3-4); 5-7","South African Journal of Surgery","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612015000300002&lang=pt" 
"S1132-12962015000300008-esp","Desafíos y oportunidades de las situaciones de contacto cultural en el ámbito sanitario","Rodríguez-Martín, Beatriz","Index de Enfermería; 24(4); 227-231","Index de Enfermería","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962015000300008&lang=pt" 
"S1578-908X2015000200001-esp","Relaciones de la resiliencia con el autoconcepto y el Apoyo Social Percibido en una muestra de adolescentes","Rodríguez-Fernández, Arantzazu, Ramos-Díaz, Estibaliz, Ros, Iker, Fernández-Zabala, Arantza","Acción Psicológica; 12(2); 1-14","Acción Psicológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-908X2015000200001&lang=pt" 
"S1132-12962015000300014-esp","Cuando no nos entendemos","Celorrio González, Delia","Index de Enfermería; 24(4); 255-256","Index de Enfermería","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962015000300014&lang=pt" 
"S1132-12962015000300017-esp","¿Podemos evitar conductas poco éticas en investigación?","Camaño Puig, Ramón","Index de Enfermería; 24(4); 263-263","Index de Enfermería","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962015000300017&lang=pt" 
"S1889-836X2015000400009-esp","Resumen del Congreso Anual de la American Society for Bone and Mineral Research 2015: una visión general subjetiva","Sosa Henríquez, M.","Revista de Osteoporosis y Metabolismo Mineral; 7(4); 133-136","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000400009&lang=pt" 
"S0038-23612015000300004-sza","International medical graduates in South Africa and the implications of addressing the current surgical workforce shortage","Kong, V Y, Odendaal, J J, Sartorius, B, Clarke, D L","South African Journal of Surgery; 53(3-4); 11-13","South African Journal of Surgery","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612015000300004&lang=pt" 
"S0716-27902015000200018-chl","Silvia Herrera Ortega. La canción política en Sergio Ortega. Ética y estética en la construcción de identidades narrativas (1960-1980)","Herrera Ortega, Silvia","Revista musical chilena; 69(224); 161-161","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000200018&lang=pt" 
"S2176-94512015000600011-scl","The rope","Normando, David","Dental Press Journal of Orthodontics; 20(6); 11-12","Dental Press Journal of Orthodontics","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000600011&lang=pt" 
"S0213-91112015000600009-esp","Evolución de la cirugía mayor ambulatoria en Cataluña, 2001-2011","Vergara, Francesca, Freitas Ramírez, Adriana, Gispert, Rosa, Coll, José J., Saltó, Esteve, Trilla, Antoni","Gaceta Sanitaria; 29(6); 451-453","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000600009&lang=pt" 
"S1132-12962015000300015-esp","El Trabajo fin de Grado en Enfermería: conocimientos integrados y aprendizaje guiado","Rodrígurez García, Marta, Olivares Corral, Javier, López Martín, Inmaculada","Index de Enfermería; 24(4); 257-261","Index de Enfermería","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962015000300015&lang=pt" 
"S1132-12962015000300010-esp","En torno al concepto de necesidad","Moreno Cámara, Sara, Palomino Moral, Pedro Ángel, Frías Osuna, Antonio, Pino Casado, Rafael del","Index de Enfermería; 24(4); 236-239","Index de Enfermería","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962015000300010&lang=pt" 
"S1132-12962015000300016-esp","Prejuicios profesionales ante las dolencias físicas de los enfermos mentales","Gelabert Binimelis, Antonia","Index de Enfermería; 24(4); 262-262","Index de Enfermería","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962015000300016&lang=pt" 
