"S0718-18762011000100010-chl","Integration of Government Services using Semantic Technologies","Hreño, Ján, Bednár, Peter, Furdik, Karol, Sabol, Tomáš","Journal of theoretical and applied electronic commerce research; 6(1); 143-154","Journal of theoretical and applied electronic commerce research","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762011000100010&lang=pt" 
"S1677-55382011000200004-scl","Early experience with targeted therapy and dendritic cell vaccine in metastatic renal cell carcinoma after nephrectomy","Dall&#039;Oglio, Marcos F., Sousa-Canavez, Juliana M., Tanno, Fabio Y., Tiseo, Bruno C., Crippa, Alexandre, Reis, Sabrina T. dos, Leite, Katia R. M., Srougi, Miguel","International braz j urol; 37(2); 180-186","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200004&lang=pt" 
"S0103-863X2011000100006-scl","Atribuição de estados mentais e compreensão conversacional: estudo com pré-escolares","Maluf, Maria Regina, Gallo-Penna, Eliana Cristina, Santos, Maria José dos","Paidéia (Ribeirão Preto); 21(48); 41-50","Paidéia (Ribeirão Preto)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2011000100006&lang=pt" 
"S0103-863X2011000100007-scl","Análise de instrumentos para triagem do desenvolvimento infantil","Sigolo, Ana Regina Lucato, Aiello, Ana Lúcia Rossito","Paidéia (Ribeirão Preto); 21(48); 51-60","Paidéia (Ribeirão Preto)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2011000100007&lang=pt" 
"S0100-06832011000200003-scl","Classificação de horizontes diagnósticos em níveis hierárquicos inferiores com base nas frações húmicas","Fontana, Ademir, Pereira, Marcos Gervasio, Anjos, Lúcia Helena Cunha dos, Benites, Vinicius de Melo","Revista Brasileira de Ciência do Solo; 35(2); 313-324","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200003&lang=pt" 
"S0100-06832011000200004-scl","Atributos químicos, carbono orgânico e substâncias húmicas em Organossolos háplicos de várias regiões do Brasil","Ebeling, Adierson Gilvani, Anjos, Lúcia Helena Cunha dos, Perez, Daniel Vidal, Pereira, Marcos Gervasio, Gomes, Francisco Wagner de Freitas","Revista Brasileira de Ciência do Solo; 35(2); 325-336","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200004&lang=pt" 
"S0100-06832011000200005-scl","Critérios morfológicos e taxonômicos de Latossolo e Nitossolo validados por propriedades físicas mensuráveis analisadas em parte pela geoestatística","Grego, Célia Regina, Coelho, Ricardo Marques, Vieira, Sidney Rosa","Revista Brasileira de Ciência do Solo; 35(2); 337-350","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200005&lang=pt" 
"S0100-06832011000200008-scl","Improvement of a testing apparatus for dynamometry: procedures for penetrometry and influence of strain rate to quantify the tensile strength of soil aggregates","Figueiredo, Getulio Coutinho, Silva, Alvaro Pires da, Tormena, Cássio Antonio, Giarola, Neyde Fabíola Balarezo, Moraes, Sergio Oliveira, Almeida, Brivaldo Gomes de","Revista Brasileira de Ciência do Solo; 35(2); 373-387","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200008&lang=pt" 
"S0100-06832011000200009-scl","Desenvolvimento de um consolidômetro pneumático: modelagem da compactação, penetrometria e resistência tênsil de agregados de solo","Figueiredo, Getulio Coutinho, Silva, Alvaro Pires da, Tormena, Cássio Antonio, Giarola, Neyde Fabíola Balarezo, Moraes, Sergio Oliveira, Almeida, Brivaldo Gomes de","Revista Brasileira de Ciência do Solo; 35(2); 389-402","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200009&lang=pt" 
"S0100-06832011000200016-scl","Dinâmica da emissão de metano em solos sob cultivo de arroz irrigado no sul do Brasil","Silva, Leandro Souza da, Griebeler, Gustavo, Moterle, Diovane Freire, Bayer, Cimélio, Zschornack, Tiago, Pocojeski, Elisandra","Revista Brasileira de Ciência do Solo; 35(2); 473-781","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200016&lang=pt" 
"S0100-06832011000200017-scl","Frações de fósforo no solo em resposta à adubação fosfatada em um Latossolo com diferentes históricos de uso","Carneiro, Leandro Flávio, Resende, Álvaro Vilela de, Furtini Neto, Antônio Eduardo, Santos, José Zilton Lopes, Curi, Nilton, Reis, Thiago Henrique Pereira, Valle, Lucas Albert Ribeiro do","Revista Brasileira de Ciência do Solo; 35(2); 483-491","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200017&lang=pt" 
"S0100-06832011000200018-scl","Volatilização de amônia do solo após a aplicação de ureia convencional ou com inibidor de urease","Tasca, Francis Alex, Ernani, Paulo Roberto, Rogeri, Douglas Antonio, Gatiboni, Luciano Colpo, Cassol, Paulo Cézar","Revista Brasileira de Ciência do Solo; 35(2); 493-502","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200018&lang=pt" 
"S0100-06832011000200019-scl","Soil phosphorus dynamics and availability and irrigated coffee yield","Reis, Thiago Henrique Pereira, Guimarães, Paulo Tácito Gontijo, Furtini Neto, Antônio Eduardo, Guerra, Antônio Fernando, Curi, Nilton","Revista Brasileira de Ciência do Solo; 35(2); 503-515","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200019&lang=pt" 
"S0100-06832011000200020-scl","Water-soluble nutrients in aerial plant parts of peanut and white oat as affected by lime and gypsum application","Marques, Rúbia Renata, Crusciol, Carlos Alexandre Costa, Castro, Gustavo Spadotti Amaral, Perim, Lucas","Revista Brasileira de Ciência do Solo; 35(2); 513-522","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200020&lang=pt" 
"S0100-06832011000200022-scl","Atributos do solo e crescimento do milho decorrentes da adição de lodo anaeróbio da estação de tratamento de efluentes da parboilização do arroz","Vieira, Giúlia D&#039;Avila, Castilhos, Danilo Dufech, Castilhos, Rosa Maria Vargas","Revista Brasileira de Ciência do Solo; 35(2); 535-542","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200022&lang=pt" 
"S0100-06832011000200023-scl","Atributos microbianos do solo após a adição de lodo anaeróbio da estação de tratamento de efluentes de parboilização do arroz","Vieira, Giúlia D&#039;Avila, Castilhos, Danilo Dufech, Castilhos, Rosa Maria Vargas","Revista Brasileira de Ciência do Solo; 35(2); 543-550","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200023&lang=pt" 
"S0100-06832011000200025-scl","NPK fertilization on initial growth of physic nut seedlings in Quartzarenic Neossol","Souza, Patrícia Teixeira de, Silva, Enilson de Barros, Grazziotti, Paulo Henrique, Fernandes, Luiz Arnaldo","Revista Brasileira de Ciência do Solo; 35(2); 559-566","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200025&lang=pt" 
"S0100-06832011000200026-scl","Atributos físicos, químicos e biológicos do solo em ambientes de voçorocas no município de Lavras - MG","Gomide, Plínio Henrique Oliveira, Silva, Marx Leandro Naves, Soares, Cláudio Roberto Fonsêca Sousa","Revista Brasileira de Ciência do Solo; 35(2); 567-577","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200026&lang=pt" 
"S0100-06832011000200027-scl","Densidade, agregação e frações de carbono de um Argissolo sob pastagem natural submetida a níveis de ofertas de forragem por longo tempo","Conte, Osmar, Wesp, Cristiane de Lima, Anghinoni, Ibanor, Carvalho, Paulo César de Faccio, Levien, Renato, Nabinger, Carlos","Revista Brasileira de Ciência do Solo; 35(2); 579-587","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200027&lang=pt" 
"S0100-06832011000200028-scl","Sistemas de preparo do solo e culturas de cobertura na produção orgânica de feijão e milho: I - atributos físicos do solo","Cunha, Eurâimi de Queiroz, Stone, Luís Fernando, Moreira, José Aloísio Alves, Ferreira, Enderson Petrônio de Brito, Didonet, Agostinho Dirceu, Leandro, Wilson Mozena","Revista Brasileira de Ciência do Solo; 35(2); 589-602","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200028&lang=pt" 
"S0100-06832011000200030-scl","Qualidade química e física do solo sob vegetação arbórea nativa e pastagens no Pantanal Sul-Mato-Grossense","Cardoso, Evaldo Luis, Silva, Marx Leandro Naves, Curi, Nilton, Ferreira, Mozart Martins, Freitas, Diego Antônio França de","Revista Brasileira de Ciência do Solo; 35(2); 613-622","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200030&lang=pt" 
"S0100-06832011000200032-scl","Aspectos agronômicos de leguminosas para adubação verde no Cerrado do Alto Vale do Jequitinhonha","Teodoro, Ricardo Borges, Oliveira, Fábio Luiz de, Silva, Diego Mathias Natal da, Fávero, Claudenir, Quaresma, Mateus Augusto Lima","Revista Brasileira de Ciência do Solo; 35(2); 635-640","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200032&lang=pt" 
"S0100-06832011000200033-scl","Cadmium availability and accumulation by lettuce and rice","Pereira, Bruno Fernando Faria, Rozane, Danilo Eduardo, Araújo, Suzana Romeiro, Barth, Gabriel, Queiroz, Rafaela Josemara Barbosa, Nogueira, Thiago Assis Rodrigues, Moraes, Milton Ferreira, Cabral, Cleusa Pereira, Boaretto, Antonio Enedi, Malavolta, Eurípedes","Revista Brasileira de Ciência do Solo; 35(2); 645-654","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200033&lang=pt" 
"S0104-42302011000200003-scl","Fratura transtrocantérica","","Revista da Associação Médica Brasileira; 57(2); 123-127","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200003&lang=pt" 
"S0104-42302011000200010-scl","Informação ao paciente com câncer: o olhar do oncologista","Albuquerque, Paula Danielle Santa Maria de, Araújo, Laís Záu Serpa de","Revista da Associação Médica Brasileira; 57(2); 144-152","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200010&lang=pt" 
"S0104-42302011000200011-scl","Composição química de alimentos: implicações na prevenção da aterosclerose","Scherr, Carlos, Ribeiro, Jorge Pinto","Revista da Associação Médica Brasileira; 57(2); 153-157","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200011&lang=pt" 
"S0104-42302011000200013-scl","Tempo decorrido desde a última consulta: análise de um modelo estatístico aplicado ao caso das mulheres na Espanha","Mourão, Paulo Reis","Revista da Associação Médica Brasileira; 57(2); 164-170","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200013&lang=pt" 
"S0104-42302011000200014-scl","Manutenção do tabagismo e etilismo em pacientes tratados por câncer de cabeça e pescoço: influência do tipo de tratamento oncológico empregado","Pinto, Fábio Roberto, Matos, Leandro Luongo de, Gumz Segundo, Wagner, Vanni, Christiana Maria Ribeiro Salles, Rosa, Denise Santos, Kanda, Jossi Ledo","Revista da Associação Médica Brasileira; 57(2); 171-176","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200014&lang=pt" 
"S0104-42302011000200015-scl","Histomorfometria da mama de ratas tratadas com estrogênio e/ou progestagênio","Torres, Sueli Maria Preda dos Santos, Simões, Ricardo Santos, Baracat, Maria Cândida Pinheiro, Gomes, Regina Célia Teixeira, Soares Júnior, José Maria, Carbonel, Adriana Aparecida Ferraz, Baracat, Edmund Chada","Revista da Associação Médica Brasileira; 57(2); 177-181","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200015&lang=pt" 
"S0104-42302011000200016-scl","Síndrome metabólica e seus componentes em portadores do HIV","Lauda, Laiz Guedes, Mariath, Aline Brandão, Grillo, Luciane Peter","Revista da Associação Médica Brasileira; 57(2); 182-186","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200016&lang=pt" 
"S0104-42302011000200017-scl","Estenose do enxerto de veia safena magna reversa em revascularização arterial infrainguinal","Botelho, Francesco Evangelista, Nunes, Tarcizo Afonso, Navarro, Túlio Pinho, Castro, Bruno Lima de, Pinheiro, Daniel Lopes, Leite, Jose Oyama Moura, Thomaz, Petronio Generoso, Assad, Renato Samy","Revista da Associação Médica Brasileira; 57(2); 187-193","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200017&lang=pt" 
"S0104-42302011000200018-scl","Carcinogênese de cabeça e pescoço: impacto do polimorfismo MTHFD1 G1958A","Silva, Lidia Maria Rebolho Batista da, Silva, Jéssika Nunes Gomes da, Galbiatti, Ana Lívia Silva, Succi, Maysa, Ruiz, Mariangela Torreglosa, Raposo, Luiz Sérgio, Maniglia, José Víctor, Pavarino-Bertelli, Érika Cristina, Goloni-Bertollo, Eny Maria","Revista da Associação Médica Brasileira; 57(2); 194-199","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200018&lang=pt" 
"S0104-42302011000200019-scl","Perfil e evolução dos pacientes com diabetesmellitus submetidos à cirurgia de revascularização miocárdica em serviço de referência no sul do Brasil","Ledur, Priscila, Almeida, Lúcia, Pellanda, Lucia Campos, Schaan, Beatriz D&#039;Agord","Revista da Associação Médica Brasileira; 57(2); 200-204","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200019&lang=pt" 
"S0104-42302011000200020-scl","Gêmeos unidos e autorização judicial para o aborto","Nomura, Roseli Mieko Yamamoto, Brizot, Maria de Lourdes, Liao, Adolfo Wenjaw, Hernandez, Wagner Rodrigues, Zugaib, Marcelo","Revista da Associação Médica Brasileira; 57(2); 205-210","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200020&lang=pt" 
"S0104-42302011000200021-scl","Fadiga relacionada ao câncer: uma revisão","Campos, Maira Paschoin de Oliveira, Hassan, Benjamin Joseph, Riechelmann, Rachel, del Giglio, Auro","Revista da Associação Médica Brasileira; 57(2); 211-219","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200021&lang=pt" 
"S0104-42302011000200024-scl","Células glandulares atípicas e câncer de colo uterino: revisão sistemática","Marques, Juliana Pedrosa de Holanda, Costa, Lívia Bandeira, Pinto, Ana Paula de Souza e, Lima, Anacássia Fonseca de, Duarte, Maria Eugênia Leite, Barbosa, Ana Paula Fernandes, Medeiros, Paloma Lys de","Revista da Associação Médica Brasileira; 57(2); 234-238","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200024&lang=pt" 
"S0104-42302011000200025-scl","Acreditação ou acreditações? Um estudo comparativo entre a acreditação na França, no Reino Unido e na Catalunha","Fortes, Maria Thereza, Mattos, Ruben Araujo de, Baptista, Tatiana Wargas de Faria","Revista da Associação Médica Brasileira; 57(2); 239-246","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200025&lang=pt" 
"S0034-76122011000200002-scl","Uma metodologia para diagnóstico de clima organizacional: integrando motivos sociais e cultura brasileira com fatores do ambiente de trabalho do Poder Judiciário","Villardi, Beatriz Quiroz, Ferraz, Viviane Narducci, Dubeux, Veranise Jacubowski Correia","Revista de Administração Pública; 45(2); 304-329","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200002&lang=pt" 
"S0034-76122011000200003-scl","Saneamento básico no Brasil: considerações sobre investimentos e sustentabilidade para o século XXI","Leoneti, Alexandre Bevilacqua, Prado, Eliana Leão do, Oliveira, Sonia Valle Walter Borges de","Revista de Administração Pública; 45(2); 331-348","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200003&lang=pt" 
"S0034-76122011000200004-scl","Os Acordos de Basiléia e bancos de desenvolvimento no Brasil: uma avaliação do BNDES e do BNB","Sobreira, Rogério, Martins, Norberto Montani","Revista de Administração Pública; 45(2); 349-376","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200004&lang=pt" 
"S0034-76122011000200006-scl","Gestão da cadeia de suprimento do setor público: uma alternativa para controle de gastos correntes no Brasil","Tridapalli, Juarez Paulo, Fernandes, Elton, Machado, Waltair Vieira","Revista de Administração Pública; 45(2); 401-433","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200006&lang=pt" 
"S0034-76122011000200007-scl","Estratégias de responsabilidade social e esfera pública: um debate sobre stakeholders e dimensões sociopolíticas de ações empresariais","Sauerbronn, Fernanda Filgueiras, Sauerbronn, João Felipe Rammelt","Revista de Administração Pública; 45(2); 435-458","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200007&lang=pt" 
"S0034-76122011000200009-scl","A expectativa em relação ao treinamento influencia o impacto das ações de capacitação?","Gonçalves, Arquiléia, Mourão, Luciana","Revista de Administração Pública; 45(2); 483-513","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200009&lang=pt" 
"S0034-76122011000200010-scl","Análise do desenvolvimento de Arranjos Produtivos Locais (APLs): um estudo de caso do município de Paraty (RJ)","Ferreira, Maria Tatiana da Silva, Meireles, Sheila Santos de, Macedo, Marcelo Álvaro da Silva, Barone, Francisco Marcelo, Sant&#039;anna, Paulo Roberto de, Zotes, Luiz Pérez","Revista de Administração Pública; 45(2); 517-539","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200010&lang=pt" 
"S1984-46702011000200001-scl","The influence of thymol+DMSO on survival, growth and reproduction of Bradybaena similaris (Mollusca: Bradybaenidae)","Ferreira, Paula, Soares, Geraldo L. G., D&#039;ávila, Sthefane, Bessa, Elisabeth C. de Almeida","Zoologia (Curitiba); 28(2); 145-150","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000200001&lang=pt" 
"S0100-06832011000200021-scl","Eficiência nutricional de clones de eucalipto na fase de mudas cultivados em solução nutritiva","Pinto, Sheila Isabel do Carmo, Furtini Neto, Antonio Eduardo, Neves, Júlio César Lima, Faquin, Valdemar, Moretti, Bruno da Silva","Revista Brasileira de Ciência do Solo; 35(2); 523-533","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200021&lang=pt" 
"S0100-06832011000200031-scl","Mitigation of methane and nitrous oxide emissions from flood-irrigated rice by no incorporation of winter crop residues into the soil","Zschornack, Tiago, Bayer, Cimélio, Zanatta, Josiléia Acordi, Vieira, Frederico Costa Beber, Anghinoni, Ibanor","Revista Brasileira de Ciência do Solo; 35(2); 623-634","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200031&lang=pt" 
"S0213-12852011000200006-esp","Eficacia del uso odontológico de la anestesia tópica previa a la punción anestésica infiltrativa: Estudio doble ciego","Cabo Valle, M., Delgado Ruíz, R., Cabo Díez, J.","Avances en Odontoestomatología; 27(2); 99-105","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000200006&lang=pt" 
"S0213-12852011000200005-esp","Mineral trióxido agregado en pulpotomías de dientes primarios: Revisión de la literatura","Simancas Pallares, M., Luna Ricardo, L., Díaz Caballero, A.","Avances en Odontoestomatología; 27(2); 91-98","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000200005&lang=pt" 
"S0213-12852011000200003-esp","Evaluación de la maloclusión, alteraciones funcionales y hábitos orales en una población escolar: Tarragona y Barcelona","García García, V.J., Ustrell Torrent, J.M., Sentís Vilalta, J.","Avances en Odontoestomatología; 27(2); 75-84","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000200003&lang=pt" 
"S0213-12852011000200004-esp","Canal mandibular accesorio: análisis de su prevalencia y aspecto imagenológico","Suazo Galdames, I., Zavando Matamala, D., Cantín López, M.","Avances en Odontoestomatología; 27(2); 85-90","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000200004&lang=pt" 
"S0213-12852011000200002-esp","Aftas de la mucosa oral","Rioboo Crespo, M., Bascones Martínez, A.","Avances en Odontoestomatología; 27(2); 63-74","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000200002&lang=pt" 
"S0210-56912011000300007-esp","Infecciones virales graves en pacientes inmunocompetentes","Díaz, A., Zaragoza, R., Granada, R., Salavert, M.","Medicina Intensiva; 35(3); 179-185","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000300007&lang=pt" 
"S1699-65852011000100002-esp","Implantología oral guiada asistida por ordenador en el tratamiento del paciente edéntulo mandibular","Velasco Ortega, E., Pato Mourelo, J., García Méndez, A., Segura Egea, J.J., Jiménez Guerra, A.","Avances en Periodoncia e Implantología Oral; 23(1); 11-19","Avances en Periodoncia e Implantología Oral","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852011000100002&lang=pt" 
"S1699-65852011000100003-esp","Alteraciones hematológicas en el paciente periodontal: Alteraciones de la hemostasia","Escudero-Castaño, N., Perea-García, M.A., Bascones-Ilundain, J., Bascones-Martínez, A.","Avances en Periodoncia e Implantología Oral; 23(1); 21-28","Avances en Periodoncia e Implantología Oral","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852011000100003&lang=pt" 
"S0210-56912011000300009-esp","Síndrome hemofagocítico asociado a infección viral por citomegalovirus","Núñez Bacarreza, J.J., Montiel López, L., Núñez del Prado Alcoreza, J.R.","Medicina Intensiva; 35(3); 189-192","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000300009&lang=pt" 
"S0210-56912011000300001-esp","El ritual de la falta de camas","Colmenero, M.","Medicina Intensiva; 35(3); 139-142","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000300001&lang=pt" 
"S0210-56912011000300005-esp","¿Mejora la craniectomía descompresiva otros parámetros además de la PIC?: Efectos de la craniectomía descompresiva en la presión tisular","Lubillo, S., Blanco, J., López, P., Domínguez, J., Ruiz, C., Molina, I., Morera, J.","Medicina Intensiva; 35(3); 166-169","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000300005&lang=pt" 
"S0213-12852011000200001-esp","","","Avances en Odontoestomatología; 27(2); 61-61","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000200001&lang=pt" 
"S1981-81222011010200001-scl","Cultura material em debate","Sanjad, Nelson","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 6(1); -","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222011010200001&lang=pt" 
"S0066-782X2011000400015-scl","Em referência à modificação de antigo método (Vineberg) na era das células tronco","Quigley, Robert L.","Arquivos Brasileiros de Cardiologia; 96(4); 343-344","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000400015&lang=pt" 
"S0066-782X2011000400020-scl","Abordagem otimizada na ressuscitação cardiocerebral","Kern, Karl B., Timerman, Sergio, Gonzalez, Maria Margarita, Ramires, José Antônio","Arquivos Brasileiros de Cardiologia; 96(4); e77-e80","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000400020&lang=pt" 
"S0066-782X2011000400018-scl","Endocardite marântica e adenocarcinoma de sítio primário oculto","Schlittler, Luis Alberto, Dallagasperina, Viviane Weiller, Schavinski, Claudia, Baggio, Ana Paula, Lazaretti, Nícolas Silva, Villaroel, Rodrigo Ughini","Arquivos Brasileiros de Cardiologia; 96(4); e73-e75","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000400018&lang=pt" 
"S0066-782X2011000400014-scl","Origem anômala do tronco da coronária esquerda: avaliação do curso através de tomografia computadorizada","Andreou, Andreas Yiangou","Arquivos Brasileiros de Cardiologia; 96(4); 342-342","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000400014&lang=pt" 
"S0066-782X2011000400017-scl","Dificuldade técnica no implante de stent Supralimus em enxerto de artéria radial","Meireles, George César Ximenes, Kreimer, Sergio, Galon, Micheli Zanotti, Marchiori, Gilberto Guilherme Ajjar","Arquivos Brasileiros de Cardiologia; 96(4); e69-e72","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000400017&lang=pt" 
"S0066-782X2011000400013-scl","Teste cardiorrespiratório em crianças saudáveis e cardiopatas","Guimarães, Guilherme Veiga, Carvalho, Vitor Oliveira","Arquivos Brasileiros de Cardiologia; 96(4); 340-341","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000400013&lang=pt" 
"S0066-782X2011000400016-scl","Caso 2/2011 - Paciente jovem, masculino, com quadro de dor torácica tipo pleurítica, hipotensão, sudorese profusa, com ECG sem alterações isquêmicas agudas e marcadores de lesão miocárdica negativos","Rezende, Paulo Cury, Viana, Vitor Borges, Benvenuti, Luiz Alberto","Arquivos Brasileiros de Cardiologia; 96(4); e62-e68","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000400016&lang=pt" 
