"S0188-252X2010000100002-mex","Observación de la ficción televisiva en ocho países iberoamericanos","Orozco Gómez, Guillermo, Vassallo de Lopes, María Immacolata","Comunicación y sociedad; (13); 13-42","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100002&lang=pt" 
"S0717-73562010000100025-chl","JOHN V. MURRA, BIBLIOGRAFÍA","Block, David","Chungará (Arica); 42(1); 141-145","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100025&lang=pt" 
"S0717-73562010000100026-chl","APUNTES PARA UNA HISTORIA DE LOS HIMNOS QUECHUAS DEL CUSCO","Durston, Alan","Chungará (Arica); 42(1); 147-155","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100026&lang=pt" 
"S0717-73562010000100027-chl","&quot;MANDO PINTAR DOS AVES...&quot;: RELATOS ORALES Y REPRESENTACIONES VISUALES ANDINAS","Martínez C, José Luis","Chungará (Arica); 42(1); 157-167","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100027&lang=pt" 
"S0717-73562010000100028-chl","EL CERRO DE POTOSÍ Y EL DIOS PACHACÁMAC","Gisbert, Teresa","Chungará (Arica); 42(1); 169-180","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100028&lang=pt" 
"S0717-73562010000100029-chl","SEMIOLOGÍA DE LOS TEXTILES ANDINOS: LAS TALEGAS DE ISLUGA","Cereceda, Verónica","Chungará (Arica); 42(1); 181-198","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100029&lang=pt" 
"S0717-73562010000100030-chl","LOS TESOROS DE LOS MALLKU DE POCONA Y TOTORA EN EL SIGLO XVI","del Rio, Mercedes","Chungará (Arica); 42(1); 199-220","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100030&lang=pt" 
"S0717-73562010000100031-chl","&quot;TROCABAN EL TRABAJO EN FIESTA Y REGOCIJO&quot;: ACERCA DEL VALOR DEL TRABAJO EN LOS ANDES HISTÓRICOS Y CONTEMPORÁNEOS","Harris, Olivia","Chungará (Arica); 42(1); 221-233","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100031&lang=pt" 
"S0717-73562010000100032-chl","PARIA, THE SOUTHERN INKA CAPITAL REDISCOVERED","Pärssinen, Martti, Kesseli, Risto, Faldín, Juan","Chungará (Arica); 42(1); 235-246","Chungará (Arica)","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100032&lang=pt" 
"S0717-73562010000100033-chl","TEJIENDO RECIPROCIDADES: JOHN MURRA Y EL CONTEXTUALIZAR ENTRE LOS AYMARA CONTEMPORÁNEOS","De Munter, Koen","Chungará (Arica); 42(1); 247-255","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100033&lang=pt" 
"S0717-73562010000100034-chl","LA JUNTA DE ADELANTO DE ARICA Y JOHN V. MURRA: DOS LECTURAS SOBRE EL DESARROLLO ANDINO EN EL NORTE DE CHILE","Galdames Rosas, Luis A, Ruz Zagal, Rodrigo D","Chungará (Arica); 42(1); 257-270","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100034&lang=pt" 
"S0717-73562010000100035-chl","LOS ESTUDIOS ANDINOS Y LA ETNOHISTORIA EN LA UNIVERSIDAD DE BUENOS AIRES","Lorandi, Ana María","Chungará (Arica); 42(1); 271-281","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100035&lang=pt" 
"S0717-73562010000100036-chl","RETOMANDO LOS LÍMITES Y LAS LIMITACIONES DEL &quot;ARCHIPIÉLAGO VERTICAL&quot;","Llagostera, Agustín","Chungará (Arica); 42(1); 283-295","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100036&lang=pt" 
"S0717-73562010000100037-chl","DESDE LA PERSPECTIVA DE LA ISLA: GUERRA Y TRANSFORMACIÓN EN UN ARCHIPIÉLAGO VERTICAL ANDINO: MACHA (NORTE DE POTOSÍ, BOLIVIA)","Platt, Tristan","Chungará (Arica); 42(1); 297-324","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100037&lang=pt" 
"S0717-73562010000100038-chl","REVISITA AL TERCER CASO DE VERTICALIDAD DE JOHN MURRA EN LAS COSTAS DE LOS ANDES CENTRALES Y CENTRO SUR","Santoro, Calogero M, Dillehay, Tom D, Hidalgo, Jorge, Valenzuela R, Daniela, Romero G, Álvaro L, Rothhammer, Francisco, Standen, Vivien G","Chungará (Arica); 42(1); 325-340","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100038&lang=pt" 
"S0717-73562010000100039-chl","LOS ATACAMAS Y EL PESCADO DE COBIJA EN HOMENAJE AL MAESTRO JOHN VÍCTOR MURRA","Aldunate, Carlos, Castro, Victoria, Várela, Varinia","Chungará (Arica); 42(1); 341-347","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100039&lang=pt" 
"S0370-41062010000300001-chl","Concesiones en Salud, un Modelo Válido para la Reconstrucción y Transformación de la Red Hospitalaria en Chile","TAPIA H, ROBERTO","Revista chilena de pediatría; 81(3); 201-203","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300001&lang=pt" 
"S0370-41062010000300002-chl","Tratamientos Biológicos del Autismo y Dietas de Eliminación","HIGUERA C, MIGUEL","Revista chilena de pediatría; 81(3); 204-214","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300002&lang=pt" 
"S0370-41062010000300003-chl","Evolución de la Desigualdad en la Mortalidad Infantil","FLORES F, MARIANA, CERDA L, JAIME","Revista chilena de pediatría; 81(3); 215-220","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300003&lang=pt" 
"S0370-41062010000300004-chl","Ventilación de Alta Frecuencia en Infección Respiratoria Grave por VRS","YÁNEZ P, LETICIA, LAPADULA A, MICHELANGELO, BENAVENTE R, CARMEN, VON DESSAUER G, BETTINA, EMILFORK S, MARCOS","Revista chilena de pediatría; 81(3); 221-227","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300004&lang=pt" 
"S0370-41062010000300005-chl","Nivel de Educación Parental y Mortalidad Infantil","MEDINA L, MARIANA, CERDA L, JAIME","Revista chilena de pediatría; 81(3); 228-233","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300005&lang=pt" 
"S0370-41062010000300006-chl","Estrés Postraumático en Niños y Adolescentes Abusados Sexualmente","RINCÓN G, PAULINA, COVA S, FÉLIX, BUSTOS T, PATRICIA, AEDO S, JAIME, VALDIVIA P, MARIO","Revista chilena de pediatría; 81(3); 234-240","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300006&lang=pt" 
"S0370-41062010000300007-chl","Cutis Marmorata Telangiectático Congénito: A Propósito de Cuatro Casos","KRÄMER H, DANIELA, ALFARO C, PATRICIA, MUÑOZ M, PAULA","Revista chilena de pediatría; 81(3); 241-245","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300007&lang=pt" 
"S0370-41062010000300008-chl","Nefritis Aguda Focal: Caso Clínico","CANO SCH, FRANCISCO, STRODTHOFF R, PABLO, MUÑOZ A, OSCAR","Revista chilena de pediatría; 81(3); 247-252","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300008&lang=pt" 
"S0370-41062010000300009-chl","Estudio de 258 Prematuros en el Primer Año de Vida","SCHONHAUT B, LUISA, PÉREZ R, MARCELA","Revista chilena de pediatría; 81(3); 253-260","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300009&lang=pt" 
"S0370-41062010000300010-chl","Caso Clínico-Radiológico","ESPINOZA G, ANÍBAL, TARSETTI C, FABIOLA, CORTES C, PAMINA","Revista chilena de pediatría; 81(3); 261-263","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300010&lang=pt" 
"S0370-41062010000300011-chl","Recomendación sobre Curvas de Crecimiento Intrauterino","MILAD A, MARCELA, NOVOA P, JOSÉ M, FABRES B, JORGE, SAMAMÉ M, Mª MARGARITA, ASPILLAGA M, CARLOS","Revista chilena de pediatría; 81(3); 264-274","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300011&lang=pt" 
"S0370-41062010000300012-chl","Trasplante de Progenitores Hematopoyéticos en Pediatría: 10 Años de Experiencia","DUFORT Y ÁLVAREZ, GUSTAVO, CASTIGLIONI, MARIELA, PAGÉS, CAROLINA, DABEZIES, AGUSTÍN, DECARO, JORGE, CASTILLO, LUIS","Revista chilena de pediatría; 81(3); 275-276","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300012&lang=pt" 
"S0370-41062010000300013-chl","Capítulo Iberoamericano de Investigadores de Calidad de Vida ISOQOL","Urzúa, Alfonso","Revista chilena de pediatría; 81(3); 277-277","Revista chilena de pediatría","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062010000300013&lang=pt" 
"S0188-45572010000100001-mex","Una Matriz de Contabilidad Social de México y un análisis estructural de la economía mexicana","Núñez, Gaspar, Polo, Clemente","Estudios sociales (Hermosillo, Son.); 18(35); 11-52","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100001&lang=pt" 
"S0188-45572010000100002-mex","¿Es redistributivo el sistema fiscal en México? La experiencia de 1984-2002","Vargas Téllez, César Octavio","Estudios sociales (Hermosillo, Son.); 18(35); 53-99","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100002&lang=pt" 
"S0188-45572010000100003-mex","Los múltiples rostros de la pobreza en una comunidad maya de la Península de Yucatán","Robles-Zavala, Edgar","Estudios sociales (Hermosillo, Son.); 18(35); 99-133","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100003&lang=pt" 
"S0188-45572010000100004-mex","Pesquerías globalizadas: revisitando a la comunidad marítima en el Alto Golfo de California","Valdéz-Gardea, Gloria Ciria","Estudios sociales (Hermosillo, Son.); 18(35); 135-163","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100004&lang=pt" 
"S0188-45572010000100005-mex","Análisis de competitividad de cuatro sistema-producto estatales de tilapia en México","Vivanco Aranda, Miroslava, Martínez Cordero, Francisco Javier, Taddei Bringas, Isabel Cristina","Estudios sociales (Hermosillo, Son.); 18(35); 165-207","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100005&lang=pt" 
"S0188-45572010000100006-mex","Sequía agropecuaria y vulnerabilidad en el centro oriente de Sonora: Un caso de estudio enfocado a la actividad ganadera de producción y exportación de becerros","Bravo Peña, Luis Carlos, Castellanos Villegas, Alejandro E., Doode Matsumoto, Olga Shoko","Estudios sociales (Hermosillo, Son.); 18(35); 209-241","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100006&lang=pt" 
"S0188-45572010000100007-mex","La apropiación del saber en los espacios de trabajo: de las prácticas coercitivas a la concreción hegemónica","Delfini, Marcelo, Drolas, Ana, Picchetti, Valentina, Otero, Sebastián","Estudios sociales (Hermosillo, Son.); 18(35); 243-273","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100007&lang=pt" 
"S0188-45572010000100008-mex","Programas de Salud y Género: Mujeres con VIH/SIDA","Enria, Graciela, Fleitas, Mirta, Staffolani, Claudio","Estudios sociales (Hermosillo, Son.); 18(35); 275-292","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100008&lang=pt" 
"S0188-45572010000100009-mex","Itinerarios y sociedades intelectuales","Freibrun, Nicolás","Estudios sociales (Hermosillo, Son.); 18(35); 293-299","Estudios sociales (Hermosillo, Son.)","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572010000100009&lang=pt" 
"S0016-71692010000200001-mex","Multi-scale analysis of well-logging data in petrophysical and stratigraphic correlation","Coconi-Morales, E., Ronquillo-Jarillo, G., Campos-Enríquez, J. O.","Geofísica internacional; 49(2); 55-67","Geofísica internacional","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692010000200001&lang=pt" 
"S0016-71692010000200002-mex","Onset and end of the rainy season and corn yields in São Paulo State, Brazil","Franchito, S. H., Brahmananda Rao, V., Gan, M. A., Santo, C. M. E.","Geofísica internacional; 49(2); 69-76","Geofísica internacional","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692010000200002&lang=pt" 
"S0016-71692010000200003-mex","A generalized equation of state with an application to the Earth&#039;s mantle","Robles-Gutiérrez, J. A., Robles-Domínguez, J. M. A., Lomnitz, C.","Geofísica internacional; 49(2); 77-82","Geofísica internacional","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692010000200003&lang=pt" 
"S0016-71692010000200004-mex","The 1998-1999 eruption of Volcán de Colima, Mexico: an application of Maeda&#039;s viscoelastic model","Cabrera-Gutiérrez, R., Espíndola, J. M.","Geofísica internacional; 49(2); 83-96","Geofísica internacional","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692010000200004&lang=pt" 
"S0016-71692010000200005-mex","Chicxulub crater post-impact hydrothermal activity - evidence from Paleocene carbonates in the Santa Elena borehole","Escobar-Sanchez, J. E., Urrutia-Fucugauchi, J.","Geofísica internacional; 49(2); 97-106","Geofísica internacional","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692010000200005&lang=pt" 
"S0016-71692010000200006-mex","Early estimation of epicenter seismic intensities according to co-seismic deformation","Weidong, Li, Chaojun, Zhang, Dahui, Li, Jiayong, He, Huizhong, Chen, Lomnitz, Cinna","Geofísica internacional; 49(2); 107-112","Geofísica internacional","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692010000200006&lang=pt" 
"S0034-76122010000300010-scl","Estratégias de valorização simbólica dos propósitos organizacionais: o caso do programa Crediamigo","Andrade, Raphael de Jesus Campos de, Lima, Rosa Cristina Ribeiro, Ipiranga, Ana Sílvia Rocha","Revista de Administração Pública; 44(3); 735-757","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000300010&lang=pt" 
"S0034-76122010000300011-scl","Sobre limitações analíticas e redefinição das regras do jogo","Monteiro, Jorge Vianna","Revista de Administração Pública; 44(3); 759-773","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000300011&lang=pt" 
"S0104-92242010000200003-scl","Análise da resistência ao desgaste de revestimento duro aplicado por soldagem em facas picadoras de cana-de-açúcar","Lima, Aldemi Coelho, Ferraresi, Valtair Antonio","Soldagem &amp; Inspeção; 15(2); 94-102","Soldagem &amp; Inspeção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242010000200003&lang=pt" 
"S0104-92242010000200006-scl","Resistência à erosão por cavitação de aços inoxidáveis austeníticos CrMnSiN depositados por PTA","Ribeiro, Hélio Ormeu, Buschinelli, Augusto José de Almeida, Dutra, Jair Carlos, D´Oliveira, Ana Sofia Clímaco Monteiro","Soldagem &amp; Inspeção; 15(2); 121-129","Soldagem &amp; Inspeção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242010000200006&lang=pt" 
"S0104-92242010000200008-scl","Influencia de la forma de los granos del fundente fundido CIS-F10 en la morfología y propiedades del metal depositado","Valdez, Marilene Álvarez, Pérez, Daniel Pérez, Gómez Pérez, Carlos R., Oria, Víctor Miguel, Quintana Puchol, Rafael, Perdomo González, Lorenzo, Crespo, Amado Cruz","Soldagem &amp; Inspeção; 15(2); 141-149","Soldagem &amp; Inspeção","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242010000200008&lang=pt" 
"S0035-001X2010000300001-mex","Ab initio calculation of structural and electronic properties of &lt;img src=&quot;../../../../../img/revistas/rmf/v56n3/a1s1.jpg&quot;&gt;alloys","López-Apreza, E., Arriaga, J., Olguín, D.","Revista mexicana de física; 56(3); 183-194","Revista mexicana de física","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300001&lang=pt" 
"S0035-001X2010000300010-mex","Constructal complex-objective optimization of electromagnet based on magnetic induction and maximum temperature difference","Wei, Shuhuan, Chen, Lingen, Sun, Fengrui","Revista mexicana de física; 56(3); 245-250","Revista mexicana de física","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300010&lang=pt" 
"S0035-001X2010000300011-mex","Structural study of colombian coal by fourier transform infrared spectroscopy coupled to attenuated total reflectance (FTIR-ATR)","Orrego, J.A., Cabanzo Hernández, R., Mejía-Ospino, E.","Revista mexicana de física; 56(3); 251-254","Revista mexicana de física","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300011&lang=pt" 
"S0035-001X2010000300012-mex","Instrumentación y diseño de una fuente de alto voltaje para fabricar rejillas de fibra óptica mediante la técnica de arco eléctrico","Hernández-García, J.C., Estudillo-Ayala, J.M., Rojas-Laguna, R., Mata Chávez, R.I., Martínez-Ríos, A., Gutiérrez, J.G., Trejo-Durán, M., Vargas-Rodríguez, E., Andrade-Lucio, J.A., Alvarado-Méndez, E.","Revista mexicana de física; 56(3); 255-261","Revista mexicana de física","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300012&lang=pt" 
"S0035-001X2010000300013-mex","Medición de la evolución temporal de los campos dinámicos de desplazamiento mediante interferometría de moteado para una probeta de latón","Martínez, A., Rayas, J.A., Madrid Garay, J.C.","Revista mexicana de física; 56(3); 262-267","Revista mexicana de física","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300013&lang=pt" 
"S0035-001X2010000300002-mex","New coordinates for the four-body problem","Piña, E.","Revista mexicana de física; 56(3); 195-203","Revista mexicana de física","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300002&lang=pt" 
"S0035-001X2010000300003-mex","Analytical study of the obsidian hydration process","Kudriavtsev, Y., Gallardo, S., Villegas, A., Ramirez, G., Luna, M., Aguilar, M., Asomoza, R.","Revista mexicana de física; 56(3); 204-207","Revista mexicana de física","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300003&lang=pt" 
"S0035-001X2010000300004-mex","Fiber optic sensing of relative humidity using a twin low coherence interferometer","Khomenko, A.V., Tapia-Mercado, J., García-Zarate, M.A.","Revista mexicana de física; 56(3); 208-210","Revista mexicana de física","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300004&lang=pt" 
"S0035-001X2010000300005-mex","Carrier heating effects on transport phenomena in intrinsic semiconductor thin films","Gonzalez de la Cruz, G., Gurevich, Yu G.","Revista mexicana de física; 56(3); 211-216","Revista mexicana de física","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300005&lang=pt" 
"S0035-001X2010000300006-mex","Absorción óptica a altas presiones del TLGaSe2","Power, Ch., Molina, I., Chacón, L., González, J., Pérez-Kuroki, A. Jagui, Chervin, J.C.","Revista mexicana de física; 56(3); 217-222","Revista mexicana de física","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300006&lang=pt" 
"S0035-001X2010000300007-mex","BEC transition of a weakly interacting ultracold Bose gas in a linear quadrupolar trap","Sandoval-Figueroa, N., Romero-Rochín, V.","Revista mexicana de física; 56(3); 223-230","Revista mexicana de física","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2010000300007&lang=pt" 
"S0100-204X2010000600001-scl","Qualidade de maçãs &#039;Fuji&#039; armazenadas em atmosfera controlada e influência do clima na degenerescência da polpa","Corrêa, Thais Roseli, Steffens, Cristiano André, Amarante, Cassandro Vidal Talamini do, Brackmann, Auri, Silveira, João Paulo Generoso, Tanaka, Hélio, Both, Vanderlei","Pesquisa Agropecuária Brasileira; 45(6); 531-538","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000600001&lang=pt" 
"S0100-204X2010000600002-scl","Potencial para o biocontrole de Botrytis cinerea por leveduras em sistema integrado de cultivo de lírio","Machado, Maria Augusta de Camargo Ferraz, Bettiol, Wagner","Pesquisa Agropecuária Brasileira; 45(6); 539-545","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000600002&lang=pt" 
"S0102-86502010000300010-scl","Flaxseed, olive and fish oil influence plasmatic lipids, lymphocyte migration and morphometry of the intestinal of Wistar rats","Rosa, Damiana Diniz, Sales, Regiane Lopes de, Moraes, Luis Fernando de Sousa, Lourenço, Fabíola Cesário, Neves, Clóvis Andrade, Sabarense, Céphora Maria, Ribeiro, Sônia Machado Rocha, Peluzio, Maria do Carmo Gouveia","Acta Cirurgica Brasileira; 25(3); 275-280","Acta Cirurgica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502010000300010&lang=pt" 
"S0102-86502010000300011-scl","The review of the methods to obtain non-neuronal cells to study glial influence on Amyotrophic Lateral Sclerosis pathophysiology at molecular level in vitro","Scorisa, Juliana Milani, Duobles, Tatiana, de Oliveira, Gabriela Pintar, Maximino, Jessica Ruivo, Chadi, Gerson","Acta Cirurgica Brasileira; 25(3); 281-289","Acta Cirurgica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502010000300011&lang=pt" 
"S0102-86502010000300014-scl","Evaluation of two regional anesthetic methods on the front limb of dogs using hyperbaric bupivacaine","Macedo, Gustavo Guerino, DeRossi, Rafael, Frazílio, Fabrício Oliveira","Acta Cirurgica Brasileira; 25(3); 298-303","Acta Cirurgica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502010000300014&lang=pt" 
"S0101-31572010000200002-scl","China: estabilidade e crescimento econômico","Nonnenberg, Marcelo José Braga","Revista de Economia Política; 30(2); 201-218","Revista de Economia Política","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572010000200002&lang=pt" 
"S0101-31572010000200003-scl","Desindustrialização: conceituação, causas, efeitos e o caso brasileiro","Oreiro, José Luis, Feijó, Carmem A.","Revista de Economia Política; 30(2); 219-232","Revista de Economia Política","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572010000200003&lang=pt" 
"S0101-31572010000200004-scl","Crescimento econômico e liquidez externa no Brasil após 1970","Vieira, Fabrício de Assis C., Holland, Márcio","Revista de Economia Política; 30(2); 233-253","Revista de Economia Política","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572010000200004&lang=pt" 
"S0101-31572010000200005-scl","Weber e Schumpeter: a ação econômica do empreendedor","Martes, Ana Cristina Braga","Revista de Economia Política; 30(2); 254-270","Revista de Economia Política","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572010000200005&lang=pt" 
"S0101-31572010000200007-scl","Tariff discrimination on Brazil&#039;s soluble coffee: an economic analysis","Nishijima, Marislei, Saes, Maria Sylvia Macchione","Revista de Economia Política; 30(2); 293-309","Revista de Economia Política","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572010000200007&lang=pt" 
"S0101-31572010000200010-scl","A teoria da perspectiva e as mudanças de preferência no mainstream: um prospecto Lakatoseano","Berger, Bruno, Pessali, Huáscar Fialho","Revista de Economia Política; 30(2); 340-356","Revista de Economia Política","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572010000200010&lang=pt" 
"S0101-31572010000200008-scl","Persistência inflacionária e curva de Phillips novo-keynesiana para o Brasil","Fonseca Neto, Fernando de Aquino","Revista de Economia Política; 30(2); 310-328","Revista de Economia Política","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572010000200008&lang=pt" 
"S0101-31572010000200006-scl","Marshall e os críticos à economia política clássica","Mattos, Laura Valladão de","Revista de Economia Política; 30(2); 271-292","Revista de Economia Política","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572010000200006&lang=pt" 
"S0102-86502010000300001-scl","A Acta Cirúrgica Brasileira e o Journal Citation Reports","Caló, Lilian N.","Acta Cirurgica Brasileira; 25(3); 217-217","Acta Cirurgica Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502010000300001&lang=pt" 
"S0102-86502010000300004-scl","Quantification by computerized morphometry of tissue levels of sulfomucins and sialomucins in diversion colitis in rats","Martinez, Carlos Augusto Real, Nonose, Ronaldo, Spadari, Ana Paula Pimentel, Máximo, Felipe Rodrigues, Priolli, Denise Gonçalves, Pereira, José Aires, Margarido, Nelson Fontana","Acta Cirurgica Brasileira; 25(3); 231-240","Acta Cirurgica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502010000300004&lang=pt" 
"S0102-86502010000300006-scl","Evaluation of the efficacy and reproducibility of cholangiopancreatography by magnetic resonance for detecting biliary complications following orthotopic liver transplantation","Linhares, Marcelo Moura, Coelho, Rafael Darahen de Souza, Szejnfeld, Jacob, Goldman, Susan Menasce, Gonzalez, Adriano Miziara, Szejnfeld, Denis, Matos, Carla, Salzedas, Alcides, Goldenberg, Alberto, Lopes-Filho, Gaspar Jesus, Matos, Delcio","Acta Cirurgica Brasileira; 25(3); 249-256","Acta Cirurgica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502010000300006&lang=pt" 
