"S0104-44782011000100004-scl","Capital social e democracia: a confiança realmente importa?","Santos, Manoel Leonardo, Rocha, Enivaldo Carvalho da","Revista de Sociologia e Política; 19(38); 43-64","Revista de Sociologia e Política","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782011000100004&lang=pt" 
"S1025-02552011000100015-cub","Papiloma invertido: presentación de un caso","Griñón Portillo, Luis, García García, Eneida Guarina, del Pino, Guillermo","Revista Archivo Médico de Camagüey; 15(1); 1-6","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000100015&lang=pt" 
"S1025-02552011000100016-cub","Dolor radicular como forma de presentación de un hematoma epidural espontáneo","Olazábal Armas, Isael","Revista Archivo Médico de Camagüey; 15(1); 1-6","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000100016&lang=pt" 
"S1025-02552011000100017-cub","Síndrome confusional agudo como forma de presentación de un absceso espinal","Pereira Jiménez, Katia","Revista Archivo Médico de Camagüey; 15(1); 1-7","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000100017&lang=pt" 
"S1025-02552011000100018-cub","Ántrax cutáneo: reporte de un caso","Pedroso Delgado, Jorge Cesar, Zaldívar Infante, Araís","Revista Archivo Médico de Camagüey; 15(1); 1-7","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000100018&lang=pt" 
"S1025-02552011000100019-cub","Fibromatosis pseudosarcomatosa de mandíbula: presentación de un caso","Vila Martinez, Lisandro, Larquin Comet, José Ignacio, Morgado Molina, Michel J, Tagarro Peláez, Rosa María","Revista Archivo Médico de Camagüey; 15(1); 1-9","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000100019&lang=pt" 
"S1684-18242011000100001-cub","Craniectomía descompresiva ante la hipertensión endocraneana refractaria a tratamiento médico. Experiencia en Matanzas. 2005-2009","Rodríguez Ramos, Eglys, Pérez Ortiz, Letier, Rangel Sousa, Maurice","Revista Médica Electrónica; 33(1); 1-7","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100001&lang=pt" 
"S1684-18242011000100002-cub","Comportamiento y resultados del tratamiento quirúrgico de las hernias inguinales en el Centro Diagnóstico Integral Celia Sánchez Manduley. Caricuao, Caracas. Enero 2007 a diciembre 2008","González López, Sabino Alexis, López Florián, Yamila","Revista Médica Electrónica; 33(1); 8-16","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100002&lang=pt" 
"S1684-18242011000100003-cub","Factores asociados al parasitismo intestinal en círculos infantiles del municipio Matanzas. Segundo semestre, 2008","Domínguez León, Silvia Isabel, Cañete Villafranca, Roberto, Martínez Morejón, Amancio, González Enríquez, Magalys, Fuentes Gutiérrez, Zenaida","Revista Médica Electrónica; 33(1); 17-22","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100003&lang=pt" 
"S1684-18242011000100004-cub","Factores de riesgo asociados a la tuberculosis pulmonar. Municipio Guacara. Estado Carabobo. Venezuela. Enero 2004 mayo 2007","Díaz Hernández, Odalys, Torres Sánchez, Ernesto, Fernández Alfonso, Jana, Gómez Murcia, Pedro","Revista Médica Electrónica; 33(1); 23-29","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100004&lang=pt" 
"S1684-18242011000100005-cub","Estudio de un brote de enfermedades trasmitidas por alimentos en una instalación hotelera. Municipio Varadero. 2009","Morales Cardona, Milvian, Núñez González, Dayami, Guerra González, Beatriz, Parra Rodríguez, Tamara, Morales Hernández, Osvaldo","Revista Médica Electrónica; 33(1); 30-38","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100005&lang=pt" 
"S1684-18242011000100006-cub","El estrés como factor de riesgo de la estomatitis aftosa recurrente","Sánchez Cepero, Zunay de Jesús, Martínez Brito, Isabel, Hidalgo Gato Fuentes, Iliana","Revista Médica Electrónica; 33(1); 39-44","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100006&lang=pt" 
"S1684-18242011000100007-cub","Influencia de la lactancia materna en el micrognatismo transversal y los hábitos bucales deformantes","Rodríguez González, Arianna, Martínez Brito, Isabel","Revista Médica Electrónica; 33(1); 45-51","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100007&lang=pt" 
"S1684-18242011000100008-cub","Intervención educativa sobre salud bucal en maestros de enseñanza primaria","Díaz Martell, Yensi, Hidalgo Gato Fuentes, Ileana","Revista Médica Electrónica; 33(1); 52-59","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100008&lang=pt" 
"S1684-18242011000100009-cub","Morbilidad por urgencias estomatológicas: Clínica Docente Estomatológica 27 de Noviembre. Municipio Colón. 2007-2008","Soto Caballero, Doris del Rosario, Troya Borges, Eddy, Padilla Suárez, Ernesto, Rodríguez Ramos, Sadys Lázara","Revista Médica Electrónica; 33(1); 60-67","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100009&lang=pt" 
"S1684-18242011000100010-cub","Terapia combinada con magneto, láser y ejercicios en la tendinitis de hombro: Servicio de Rehabilitación Integral José Jacinto Milanés. Junio 2007-junio 2008","Solís de la Paz, Dayma, Peñate Brito, Jayne Bárbara","Revista Médica Electrónica; 33(1); 68-74","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100010&lang=pt" 
"S1684-18242011000100011-cub","Aplicación del OLEOZÓN® en el tratamiento de las pericoronaritis","Mayor Hernández, Félix, Martínez Abreu, Judit, Moure Ibarra, Miriam Dolores, García Valdés, Marlene Rosa","Revista Médica Electrónica; 33(1); 75-80","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100011&lang=pt" 
"S1684-18242011000100012-cub","Homeopatía y dolor lumbar","Castro Morillo, Eva María, Ramos Marrero, Osmany, Lozano Tarifa, Maritza Catalina, Perdomo Delgado, Johann, González Plá, Evelyn Annie","Revista Médica Electrónica; 33(1); 81-88","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100012&lang=pt" 
"S1684-18242011000100013-cub","Prioridades en la formación ético-profesional para alcanzar una adecuada comunicación médico paciente (segunda parte)","Alonso González, Maritza, Ruiz Hernández, Ihosvany, Ricardo Alonso, Orayne","Revista Médica Electrónica; 33(1); 89-95","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100013&lang=pt" 
"S1684-18242011000100014-cub","Máscara laríngea en la emergencia pediátrica. Presentación de un caso","González del Pino Ruz, Israel, López Torres, Orlando, García Cárdenas, Antonio J, Valladares Milián, Jorge L, Dávila Ramírez, Ramón, Reboredo Rodríguez, Yamilet","Revista Médica Electrónica; 33(1); 96-103","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100014&lang=pt" 
"S1684-18242011000100015-cub","Hemorragia intraventricular. Presentación de caso","Primelles Cruz, Dulvis, Lima Guerra, , Molina Pérez, Jorge, Calcines Sánchez, Eloy, Olivera Cárdenas, Mercedes","Revista Médica Electrónica; 33(1); 104-110","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100015&lang=pt" 
"S1684-18242011000100016-cub","Tuberculosis pulmonar en un paciente con lepra lepromatosa. Presentación de un caso","Acosta Piedra, Yanet, Piedra Herrera, Blanca, Bandera Rodríguez, Omara, Suárez Díaz, Teresa","Revista Médica Electrónica; 33(1); 111-114","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100016&lang=pt" 
"S1684-18242011000100017-cub","Luxación tarso-metatarsiana de Lisfranc. A propósito de un caso","Pérez Quintero, Mayra, Álvarez Núñez, Rudbelckia","Revista Médica Electrónica; 33(1); 155-119","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100017&lang=pt" 
"S1684-18242011000100018-cub","Conventos hospitales de Santa Fe, en México y Michoacán (siglo XVI). Apuntes biográficos de Don Vasco de Quiroga","Madrigal Lomba, Ramón","Revista Médica Electrónica; 33(1); 120-122","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100018&lang=pt" 
"S1684-18242011000100019-cub","EcuRed: la enciclopedia cubana en la red","Vega Díaz, Yoel","Revista Médica Electrónica; 33(1); 123-125","Revista Médica Electrónica","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242011000100019&lang=pt" 
"S1519-69842011010200002-scl","Algae-bacteria interaction in blooms: a dynamic equilibrium under adverse conditions","Moreira, Ingritt Caroline","Brazilian Journal of Biology; 71(1); -","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011010200002&lang=pt" 
"S1519-69842011010200001-scl","Oxygen consumption owing decomposition of aquatic macrophytes","Bianchini Jr, Irineu","Brazilian Journal of Biology; 71(1); -","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011010200001&lang=pt" 
"S1519-69842011000100009-scl","Decomposition of dissolved organic matter released by an isolate of Microcystis aeruginosa and morphological profile of the associated bacterial community","Moreira, IC., Bianchini Jr., I., Vieira, AAH.","Brazilian Journal of Biology; 71(1); 57-63","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000100009&lang=pt" 
"S1851-17322011000100001-arg","La demanda turística real de la ciudad de Diamantina - MG, Brasil","Silveira, Carlos Eduardo, Silveira, Juliana Medaglia","Estudios y perspectivas en turismo; 20(1); 1-20","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100001&lang=pt" 
"S1851-17322011000100002-arg","Aplicación del escalamiento multidimensional al marketing turístico","Lopes, Sérgio Dominique Ferreira, Deus, Eulogio Real, Boubeta, Antonio Rial","Estudios y perspectivas en turismo; 20(1); 21-33","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100002&lang=pt" 
"S1851-17322011000100003-arg","Satisfacción y valoración del consumidor en relación al turismo de compras en la ciudad de Rivera - Uruguay","Junior, Paulo Cassanego, Fagundes, Tayra Maria, Rossi, Caren","Estudios y perspectivas en turismo; 20(1); 34-56","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100003&lang=pt" 
"S1851-17322011000100004-arg","Formación profesional en turismo e inserción en el mercado laboral: Un estudio de caso del Polo Turístico Salvador/Bahía, Brasil, y su Entorno","Fernandes de Araújo, Domira","Estudios y perspectivas en turismo; 20(1); 57-74","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100004&lang=pt" 
"S1851-17322011000100005-arg","El diagnóstico estratégico participativo y ponderado - DEPP: Estudios de cuatro casos de aplicación en proyectos de turismo comunitario en Brasil","Mielke, Eduardo Jorge Costa, Mielke, Denise do Nascimento","Estudios y perspectivas en turismo; 20(1); 75-89","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100005&lang=pt" 
"S1851-17322011000100006-arg","En busca de una teoría para el desarrollo de circuitos turísticos: Estudio aplicado a los Circuitos Turísticos Terras Altas da Mantiqueira y das Águas (Minas Gerais - Brasil)","Tavares, Jean Max, Junior, Jonas Antônio Vieira","Estudios y perspectivas en turismo; 20(1); 90-109","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100006&lang=pt" 
"S1851-17322011000100007-arg","Calidad percibida por los huéspedes después de una falla en el servicio: Un estudio sobre la reparación del servicio en el segmento de hospedaje","Santos, Aline Regina, Mondo, Tiago Savi, da Costa, Jane Iara Pereira","Estudios y perspectivas en turismo; 20(1); 110-126","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100007&lang=pt" 
"S1851-17322011000100008-arg","La temática del ocio según los docentes de las carreras de turismo. Minas Gerais, Brasil","Gomes, Christianne, de Souza, Tatiana Roberta","Estudios y perspectivas en turismo; 20(1); 127-148","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100008&lang=pt" 
"S1851-17322011000100009-arg","Avances en la construccion del conocimiento del turismo: Pensando la disciplina del turismo desde una perspectiva integral","Wallingre, Noemí","Estudios y perspectivas en turismo; 20(1); 149-170","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100009&lang=pt" 
"S1851-17322011000100010-arg","Los eventos deportivos y el desarrollo turístico en Ilhéus-Bahia -Brasil","Bahia, Cristiano de Santanna, Ávila, Marco Aurélio","Estudios y perspectivas en turismo; 20(1); 171-189","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100010&lang=pt" 
"S1851-17322011000100011-arg","Narrativas e imágenes del turismo en Petrópolis, Brasil, a principios del siglo XX","Daibert, André Barcelos Damasceno","Estudios y perspectivas en turismo; 20(1); 190-212","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100011&lang=pt" 
"S1851-17322011000100012-arg","Las condiciones de saneamiento básico como factor decisivo en la elección del destino turístico: Un estudio basado en la información brindada por los huéspedes","De Conto, Suzana Maria, Alves, Thiago José Costa, Zaro, Marcelo, Pistorello, Josiane, Pereira, Gisele Silva, Pessin, Rafaela","Estudios y perspectivas en turismo; 20(1); 213-228","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100012&lang=pt" 
"S1851-17322011000100013-arg","Determinantes de la satisfacción del turista: Un estudio en la ciudad de Guarujá-Brasil","Oliveira, Braulio","Estudios y perspectivas en turismo; 20(1); 229-242","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100013&lang=pt" 
"S1851-17322011000100014-arg","Políticas públicas de preservación del patrimonio en São Luís do Maranhão (Brasil): Turismo cultural y desafíos de la sustentabilidad urbana","Carvalho, Karoliny Diniz, Simões, Maria de Lourdes Netto","Estudios y perspectivas en turismo; 20(1); 243-258","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100014&lang=pt" 
"S1851-17322011000100015-arg","Cambio climático: Realidad y ficción","Norrild, Juana A","Estudios y perspectivas en turismo; 20(1); 259-265","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000100015&lang=pt" 
"S1415-52732011010200003-scl","Estudo mostra que o consumo de proteína de soja reduz o colesterol total em mulheres adultas e não altera os níveis de LDL-colesterol, HDL-colesterol e triglicerídios","Prediger, Clarice Cardozo da Costa","Revista de Nutrição; 24(1); -","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011010200003&lang=pt" 
"S1415-52732011010200001-scl","The impact of serum prealbumin in the assessment of nutritional status in hospitals","SAKA, Bulent","Revista de Nutrição; 24(1); -","Revista de Nutrição","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011010200001&lang=pt" 
"S1415-52732011010200002-scl","Pesquisa aponta que pacientes em tratamento de HIV/AIDS tem mais chances de desenvolver doenças cardiovasculares","Leite, Luísa Helena Maia","Revista de Nutrição; 24(1); -","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011010200002&lang=pt" 
"S1415-52732011000100016-scl","Effects of soy protein containing isoflavones on women&#039;s lipid profile: a meta-analysis","Prediger, Clarice Cardozo da Costa, Olinto, Maria Teresa Anselmo, Nácul, Luís Carlos, Ziegler, Denize Rigetto, Pattussi, Marcos Pascoal","Revista de Nutrição; 24(1); 161-172","Revista de Nutrição","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000100016&lang=pt" 
"S1415-52732011000100009-scl","Nutritional risk in hospitalized patients: impact of nutritional status on serum prealbumin","Saka, Bulent, Ozturk, Gulistan Bahat, Uzun, Sami, Erten, Nilgun, Genc, Sema, Karan, Mehmet Akif, Tascioglu, Cemil, Kaysi, Abdulkadir","Revista de Nutrição; 24(1); 89-98","Revista de Nutrição","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000100009&lang=pt" 
"S1415-52732011000100008-scl","Risco cardiovascular: marcadores antropométricos, clínicos e dietéticos em indivíduos infectados pelo vírus HIV","Leite, Luísa Helena Maia, Sampaio, Ana Beatriz de Mattos Marinho","Revista de Nutrição; 24(1); 79-88","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000100008&lang=pt" 
"S1806-37132011000100020-scl","Exacerbação da asma por hipersensibilidade imediata ao consumo de manga","Sareen, Richa, Gupta, Ayush, Shah, Ashok","Jornal Brasileiro de Pneumologia; 37(1); 135-138","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000100020&lang=pt" 
"S1806-37132011000100007-scl","Sintomas respiratórios como indicadores de estado de saúde em trabalhadores de indústrias de cerâmicas","Rondon, Edilaura Nunes, Silva, Regina Maria Veras Gonçalves da, Botelho, Clovis","Jornal Brasileiro de Pneumologia; 37(1); 36-45","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000100007&lang=pt" 
"S1806-37132011000100010-scl","Uma nova abordagem na determinação da resistência das vias aéreas: técnica do interruptor vs. pletismografia","Gritti, Leandro Antônio, Barreto, Sérgio Saldanha Menna","Jornal Brasileiro de Pneumologia; 37(1); 61-68","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000100010&lang=pt" 
"S1806-37132011000100016-scl","Teste de caminhada de seis minutos: uma ferramenta valiosa na avaliação do comprometimento pulmonar","Morales-Blanhir, Jaime Eduardo, Palafox Vidal, Carlos Damián, Rosas Romero, María de Jesús, García Castro, Mauro Marcos, Londoño Villegas, Alejandro, Zamboni, Mauro","Jornal Brasileiro de Pneumologia; 37(1); 110-117","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000100016&lang=pt" 
"S1806-37132011000100009-scl","Três protocolos fisioterapêuticos: efeitos sobre os volumes pulmonares após cirurgia cardíaca","Dias, Cristina Márcia, Vieira, Raquel de Oliveira, Oliveira, Juliana Flávia, Lopes, Agnaldo José, Menezes, Sara Lúcia Silveira de, Guimarães, Fernando Silva","Jornal Brasileiro de Pneumologia; 37(1); 54-60","Jornal Brasileiro de Pneumologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132011000100009&lang=pt" 
"S1806-83242011000100013-scl","Supernumerary teeth vary depending on gender","Küchler, Erika Calvano, Costa, Adriana Gomes da, Costa, Marcelo de Castro, Vieira, Alexandre Rezende, Granjeiro, José Mauro","Brazilian Oral Research; 25(1); 76-79","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000100013&lang=pt" 
"S1516-18462011000100001-scl","Fonoaudiologia e empreendedorismo","Weinstein, Monica Cristina Andrade","Revista CEFAC; 13(1); 07-07","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000100001&lang=pt" 
"S1516-18462011000100019-scl","Alterações sialoquímicas e sialométricas de pacientes com paralisia cerebral: uma revisão de literatura","Matsui, Miriam Yumi, Ferraz, Maria Julia Pereira Coelho, Gomes, Mônica Fernandes, Hiraoka, Cybelle Mori","Revista CEFAC; 13(1); 159-164","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000100019&lang=pt" 
"S1516-18462011000100011-scl","Estratégias de comunicação utilizada por indivíduos com neuropatia/dessincronia auditiva","Oliveira, Jerusa Roberta Massola de, Kuchar, Jéssica, Valarelli, Talissa Palloni","Revista CEFAC; 13(1); 85-91","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000100011&lang=pt" 
"S1516-18462011000100012-scl","Ruído e equilíbrio: aplicação da posturografia dinâmica em indústria gráfica","Teixeira, Clarissa Stefani, Körbes, Daiane, Rossi, Angela Garcia","Revista CEFAC; 13(1); 92-101","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000100012&lang=pt" 
"S1516-18462011000100013-scl","Processo de construção de indicadores em saúde auditiva","Rossi-Barbosa, Luiza Augusta Rosa, Vieira, Sandra Maria de Freitas Villela, Manzoni, Cláudia Regina Taccolini, Caldeira, Antônio Prates, Honorato-Marques, Rodrigo, Ribeiro, Jeniffer Araújo, Silva, Reila Freitas","Revista CEFAC; 13(1); 102-111","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000100013&lang=pt" 
"S1516-18462011000100006-scl","Análise da produção científica fonoaudiológica nacional sobre gagueira","Damasceno, Wladimir Alberti Pascoal de Lima, Friedman, Silvia","Revista CEFAC; 13(1); 41-47","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000100006&lang=pt" 
"S0104-42302011000100004-scl","Evidências da ação dos bisfosfonatos na prevenção do câncer de mama","Oliveira, Vilmar Marques de, Aldrighi, José Mendes, Bagnoli, Fabio","Revista da Associação Médica Brasileira; 57(1); 7-8","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100004&lang=pt" 
"S0104-42302011000100002-scl","Autism in Brazil: perspectives from science and society","Paula, Cristiane S, Fombonne, Eric, Gadia, Carlos, Tuchman, Robert, Rosanoff, Michael","Revista da Associação Médica Brasileira; 57(1); 2-5","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100002&lang=pt" 
"S0104-42302011000100001-scl","Importância da análise dos níveis de evidência publicados","Bernardo, Wanderley Marques","Revista da Associação Médica Brasileira; 57(1); 1-1","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100001&lang=pt" 
"S0104-42302011000100008-scl","Síndrome das unhas amarelas","Félix, Ricardo Humberto de Miranda, Oliveira, Honorato Marins da Nóbrega, Sousa, Cinthia Lorena de Almeida e, Fonseca, Ana Rita Brito Medeiros da, Albuquerque, Paulo Roberto de, Lima, Suzianne Ruth Hosanah","Revista da Associação Médica Brasileira; 57(1); 15-15","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100008&lang=pt" 
"S0104-42302011000100003-scl","Síndrome metabólica após cirurgia bariátrica: resultado depende da técnica realizada","Ilias, Elias Jirjoss","Revista da Associação Médica Brasileira; 57(1); 6-6","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100003&lang=pt" 
"S0104-42302011000100005-scl","Qual o papel da gastrectomia no tratamento da úlcera péptica na atualidade?","Ilias, Elias Jirjoss","Revista da Associação Médica Brasileira; 57(1); 9-9","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100005&lang=pt" 
"S0104-42302011000100007-scl","Atualização em doadores limítrofes no transplante de fígado","Castro, Maria Cristina Ribeiro de, Ferraz Neto, Ben-Hur, Bernardo, Wanderley Marques","Revista da Associação Médica Brasileira; 57(1); 14-14","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100007&lang=pt" 
"S0104-42302011000100010-scl","Histomorphometric analysis of a rat bladder after electrical stimulation","Franco, Gisela Rosa, Oliveira, Emerson de, Baracat, Edmund Chada, Simões, Manoel de Jesus, Sartoria, Marair Gracio Ferreira, Girão, Manuel João Batista Castello, Castro, Rodrigo Aquino","Revista da Associação Médica Brasileira; 57(1); 20-24","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100010&lang=pt" 
"S0104-42302011000100013-scl","Critical analysis of the use of statistical tests in Brazilian publications related to digestive tract surgery","Orso, Ivan Roberto Bonotto, Pereira, Julio C R, D&#039;Albuquerque, Luiz A C, Cecconello, Ivan, Jukemura, José","Revista da Associação Médica Brasileira; 57(1); 35-41","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100013&lang=pt" 
"S0104-42302011000100015-scl","Vitamin B12 in metformin-treated diabetic patients: a cross-sectional study in Brazil","Nervo, Monique, Lubini, Adriano, Raimundo, Fabiana Viegas, Faulhaber, Gustavo Adolpho Moreira, Leite, Carine, Fischer, Leonardo Moura, Furlanetto, Tania Weber","Revista da Associação Médica Brasileira; 57(1); 46-49","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100015&lang=pt" 
"S0104-42302011000100023-scl","Transplante renal em pacientes infectados pelo HIV","Moreno, Carina Nilsen, Siqueira, Raquel Cruzeiro de, Noronha, Irene L","Revista da Associação Médica Brasileira; 57(1); 100-106","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100023&lang=pt" 
"S0104-42302011000100018-scl","Síndrome de deleção 22q11 e cardiopatias congênitas complexas","Rosa, Rafael Fabiano Machado, Trevisan, Patrícia, Koshiyama, Dayane Bohn, Pilla, Carlo Benatti, Zen, Paulo Ricardo Gazzola, Varella-Garcia, Marileila, Paskulin, Giorgio Adriano","Revista da Associação Médica Brasileira; 57(1); 62-65","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000100018&lang=pt" 
