"S0365-05962007000500005-scl","Tumor glômico subungueal: estudo epidemiológico e retrospectivo, no período de 1991 a 2003","Vanti, Adriana Amorim, Cucé, Luiz Carlos, Di Chiacchio, Nilton","Anais Brasileiros de Dermatologia; 82(5); 425-431","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000500005&lang=pt" 
"S0102-09352007000500019-scl","Camallanus maculatus n. sp. (Nematoda: Camallanidae) in an ornamental fish Xiphophorus maculatus (Osteichthyes: Poeciliidae) cultivated in São Paulo State, Brazil","Martins, M.L., Garcia, F., Piazza, R.S., Ghiraldelli, L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1224-1230","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500019&lang=pt" 
"S0102-09352007000500023-scl","Desenvolvimento do software DRLinhagem para detecção de linhagens citoplasmáticas e avaliação de seu efeito sobre os pesos à desmama e ao ano de idade de animais Nelore no Centro-Oeste brasileiro","Ventura, R.V., Silva, M.A., Dionello, N.L., Magalhães, D.F.D., Pereira, J.C.C., Penna, V.M., Bergmann, J.A.G., Madalena, F.E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1250-1256","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500023&lang=pt" 
"S0102-09352007000500025-scl","Desempenho produtivo de bovinos de diferentes grupos raciais, castrados e não-castrados, em fase de terminação","Vittori, A., Gesualdi Júnior, A., Queiroz, A.C., Resende, F.D., Alleoni, G.F., Razook, A.G., Figueiredo, L.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1263-1269","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500025&lang=pt" 
"S0102-09352007000500021-scl","Effects of experimental amitraz intoxication in cats","Andrade, S.F., Sakate, M., Laposy, C.B., Valente, S.F., Bettanim, V.M., Rodrigues, L.T., Marcicano, J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1236-1244","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500021&lang=pt" 
"S0102-09352007000500024-scl","Diversidade genética e eficiência de DNA microssatélites para o controle genealógico da raça Nelore","Carneiro, T.X., Gonçalves, E.C., Schneider, M.P.C., Silva, A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1257-1262","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500024&lang=pt" 
"S0102-09352007000500026-scl","Ácido fumárico e sua combinação com os ácidos butírico ou fórmico em dietas de leitões recém desmamados","Gomes, F.E., Fontes, D.O., Saliba, E.O.S., Ferreira, W.M., Fialho, E.T., Silva, F.C.O., Silva, M.A., Corrêa, G.S.S., Salum, G.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1270-1277","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500026&lang=pt" 
"S0102-09352007000500029-scl","Feed transition in larval rearing of bocudo, Steindachneridion scripta (Pisces, Pimelodidae), using Artemia spp. nauplii and artificial diet","Adamante, W.B., Weingartner, M., Nuñer, A.P.O.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1294-1300","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500029&lang=pt" 
"S0102-09352007000500030-scl","The significance of cortisol on acclimation to salinity in pejerrey Odontesthes bonariensis","Tsuzuki, M.Y., Ogawa, K., Strüssmann, C.A., Maita, M., Takashima, F., Melo, C.M.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1301-1307","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500030&lang=pt" 
"S0100-41582007000500001-scl","PCR amplification and sequence analyses of reverse transcriptase-like genes in Crinipellis perniciosa isolates","Pereira, Jorge F., Ignacchiti, Mariana D.C., Araújo, Elza F., Brommonschenkel, Sérgio H., Cascardo, Júlio C.M., Pereira, Gonçalo A. G., Queiroz, Marisa V.","Fitopatologia Brasileira; 32(5); 373-380","Fitopatologia Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500001&lang=pt" 
"S0100-41582007000500002-scl","Controle biológico da queima-das-bainhas em arroz pela microbiolização de sementes com bactérias antagonistas","Ludwig, Juliane, Moura, Andréa B.","Fitopatologia Brasileira; 32(5); 381-386","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500002&lang=pt" 
"S0100-41582007000500003-scl","Indução de resistência à brusone em folhas de arroz por isolado avirulento de Magnaporthe oryzae","Filippi, Marta C.C., Silva, Gisele B., Prabhu, Anne S.","Fitopatologia Brasileira; 32(5); 387-392","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500003&lang=pt" 
"S0100-41582007000500004-scl","Efeito da irradiação UV-C no controle da podridão parda (Monilinia fructicola) e da podridão mole (Rhizopus stolonifer) em pós-colheita de pêssegos","Bassetto, Eliane, Amorim, Lilian, Benato, Eliane A., Gonçalves, Fabrício P., Lourenço, Silvia A.","Fitopatologia Brasileira; 32(5); 393-399","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500004&lang=pt" 
"S0100-41582007000500005-scl","Condições de ambiente favoráveis à germinação e à infecção de Puccinia substriata var. penicillariae em diferentes cultivares de milheto pérola","Costa, Antonio Carlos T., Carvalho, Aldir O., Soares, Dartanhã J., Carmo, Margarida Goréte F., Pimentel, Carlos","Fitopatologia Brasileira; 32(5); 400-407","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500005&lang=pt" 
"S0100-72032007001000002-scl","Avaliação ultra-sonográfica, ecocardiográfica fetal e resultados perinatais em gestantes portadoras do HIV em uso de terapia anti-retroviral","Lopes, Marco Antonio Borges, Bunduki, Victor, Ruocco, Rosa Maria de Souza Aveiro, Lopes, Lílian Maria, Tavarez, Gláucia, Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 497-505","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000002&lang=pt" 
"S0100-72032007001000004-scl","Associação entre o estado nutricional pré-gestacional e a predição do risco de intercorrências gestacionais","Padilha, Patricia de Carvalho, Saunders, Cláudia, Machado, Raphaela Côrrea Monteiro, Silva, Cristina Lúcia da, Bull, Aline, Sally, Enilce de Oliveira Fonseca, Accioly, Elizabeth","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 511-518","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000004&lang=pt" 
"S0100-72032007001000006-scl","Efeito do raloxifeno sobre a densidade mamográfica em mulheres na pós-menopausa","Silverio, Cristiane Donida, Nahas-Neto, Jorge, Nahas, Eliana Aguiar Petri, Guazeelli, Marcos Maurício de Oliveira, Gomes, Marina Ayabe, Dias, Rogerio","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 525-531","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000006&lang=pt" 
"S0100-72032007001000008-scl","Hormônios femininos e hemostasia","Vieira, Carolina Sales, Oliveira, Luciana Correa Oliveira de, Sá, Marcos Felipe Silva de","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 538-547","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000008&lang=pt" 
"S1135-57272007000500008-esp","El conocimiento nutricional apenas altera las prácticas de alimentación: el caso de las madres de clases populares en Andalucía","Martín Criado, Enrique","Revista Española de Salud Pública; 81(5); 519-528","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500008&lang=pt" 
"S1135-57272007000500009-esp","Cuerpo y subjetividad: acerca de la anorexia","Pereña García, Francisco","Revista Española de Salud Pública; 81(5); 529-542","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500009&lang=pt" 
"S1135-57272007000500002-esp","La estrategia para la nutrición, actividad física y prevención de la obesidad: estrategia NAOS","Ballesteros Arribas, Juan Manuel, Dal-Re Saavedra, Marián, Pérez-Farinós, Napoleón, Villar Villalba, Carmen","Revista Española de Salud Pública; 81(5); 443-449","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500002&lang=pt" 
"S1135-57272007000500003-esp","Antecedentes históricos de la nutrición comunitaria en España: los trabajos de la Escuela Nacional de Sanidad, 1930-36","Bernabeu-Mestre, Josep, Esplugues Pellicer, Josep Xavier, Galiana Sánchez, María Eugenia","Revista Española de Salud Pública; 81(5); 451-459","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500003&lang=pt" 
"S1135-57272007000500013-esp","El libro blanco de la alimentación escolar","Martínez Álvarez, Jesús Román, Polanco Allúe, Isabel","Revista Española de Salud Pública; 81(5); 573-573","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500013&lang=pt" 
"S1135-57272007000500004-esp","Empleo de la espectrometría de masas como herramienta para la determinación de tóxicos en alimentos: hacia la seguridad alimentaria","Romero González, Roberto, Fernández Moreno, José Luis, Plaza Bolaños, Patricia, Garrido Frenich, Antonia, Martínez Vidal, José Luis","Revista Española de Salud Pública; 81(5); 461-474","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500004&lang=pt" 
"S1135-57272007000500011-esp","Tendencias del estado nutricional de la población española: resultados del sistema de monitorización nutricional de Cataluña (1992-2003)","Serra Majem, Lluís, Ribas Barba, Lourdes, Salvador Castell, Gemma, Román Viñas, Blanca, Castell Abat, Conxa, Cabezas Peña, Carmen, Pastor Ferrer, Mari Cruz, Raidó Quintana, Blanca, Ngo de la Cruz, Joy, García Álvarez, Alicia, Serra Farró, Jaume, Salleras Sanmartí, Luis, Plasencia Taradach, Antoni","Revista Española de Salud Pública; 81(5); 559-570","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500011&lang=pt" 
"S1135-57272007000500010-esp","Ingesta de alimentos, energía y nutrientes en la población de 5 a 12 años de la Comunidad de Madrid: resultados de la encuesta de nutrición infantil 2001-2002","Díez-Gañán, Lucía, Galán Labaca, Iñaki, León Domínguez, Carmen María, Gandarillas Grande, Ana, Zorrilla Torras, Belén, Alcaraz Cebrián, Francisca","Revista Española de Salud Pública; 81(5); 543-558","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500010&lang=pt" 
"S1135-57272007000500005-esp","Nutrigenómica, obesidad y salud pública","Silveira Rodríguez, Manuela-Belén, Martínez-Piñeiro Muñoz, Lourdes, Carraro Casieri, Raffaele","Revista Española de Salud Pública; 81(5); 475-487","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500005&lang=pt" 
"S0102-69092007000300007-scl","Ethos emergente: notas etnográficas sobre o &quot;sucesso&quot;","Lima, Diana Nogueira de Oliveira","Revista Brasileira de Ciências Sociais; 22(65); 73-83","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300007&lang=pt" 
"S1135-57272007000500001-esp","Políticas públicas para la promoción de la alimentación saludable y la prevención de la obesidad","Lobo, Félix","Revista Española de Salud Pública; 81(5); 437-441","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500001&lang=pt" 
"S0104-93132007000200017-scl","Um copo de cultura: os Huni Kuin (Kaxinawá) do rio Humaitá e a escola","McCallum, Cecilia","Mana; 13(2); 586-588","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200017&lang=pt" 
"S0104-93132007000200016-scl","Poetica delle emozioni: I Bjijagó della Guinea Bissau","Surralles, Alexandre","Mana; 13(2); 584-585","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200016&lang=pt" 
"S0104-93132007000200014-scl","Carnaval carioca: dos bastidores ao desfile","Gonçalves, Renata de Sá","Mana; 13(2); 579-582","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200014&lang=pt" 
"S0104-93132007000200011-scl","O privilégio da periferia","Mafra, Clara","Mana; 13(2); 551-557","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200011&lang=pt" 
"S0104-93132007000200010-scl","Homenagem a Otávio Velho","","Mana; 13(2); 549-550","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200010&lang=pt" 
"S0104-93132007000200012-scl","Tributo a um amigo","Laraia, Roque de Barros","Mana; 13(2); 559-563","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200012&lang=pt" 
"S0104-93132007000200015-scl","As lanças do crepúsculo: relações jivaro na Alta Amazônia","Cesarino, Pedro de Niemeyer","Mana; 13(2); 582-584","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200015&lang=pt" 
"S0102-69092007000300008-scl","Entre a plutocracia e a legitimação da dominação financeira","Grün, Roberto","Revista Brasileira de Ciências Sociais; 22(65); 85-107","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300008&lang=pt" 
"S1135-57272007000500012-esp","Nutrición y salud pública","Royo Bordonada, Miguel Ángel","Revista Española de Salud Pública; 81(5); 571-571","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500012&lang=pt" 
"S1726-46342007000400001-per","Es posible eliminar la hepatitis B?","Vildózola, Herman","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 323-324","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400001&lang=pt" 
"S1726-46342007000400002-per","Curva de referencia peruana del peso de nacimiento para la edad gestacional y su aplicación para la identificación de una nueva población neonatal de alto riesgo","Ticona-Rendón, Manuel, Huanco-Apaza, Diana","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 325-335","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400002&lang=pt" 
"S1726-46342007000400003-per","Salud ocupacional del trabajo de estiba: los trabajadores de mercados mayoristas de Huancayo, 2006","Vigil, Liliana, Gutiérrez, Rita, Cácere, Walter, Collantes, Héctor, Beas, Julio","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 336-342","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400003&lang=pt" 
"S1726-46342007000400004-per","Prevalencia de anticuerpos contra Leptospira en personas asintomáticos y en perros de Chancay, Lima 2001","Céspedes, Manuel, Chu, Magali, Cano, Edith, Huaranca, Ivonne, Atoche, Hidalgo, Ortiz, Hugo, Valentín, Mirtha, Balda, Lourdes, Huamán, Teresa","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 343-349","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400004&lang=pt" 
"S1726-46342007000400005-per","Gravedad de la gastroenteritis causada por vibrio parahaemolyticus del grupo pandémico en el Perú","Gil, Ana I., Lanata, Claudio F., Miranda, Hernán, Prada, Ana, Seas, Carlos, Hall, Eric R., Meza, Rina, Barreno, Carmen M., Maúrtua, Dora, Nair, G. Balakrish","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 350-355","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400005&lang=pt" 
"S1726-46342007000400006-per","Estudio de bioequivalencia del ibuprofeno genérico 400mg tabletas","Villalva-Rojas, Ofelia, Grande-Ortíz, Miguel, Ortiz, Juan, Isasi, Jacqueline, Yantas, Dula, Fiestas, Víctor","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 356-362","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400006&lang=pt" 
"S1726-46342007000400007-per","Discrepancias en el registro de la mortalidad perinatal en Lima y Callao, según fuente de información","Espíritu, Nora, Sacieta, Luisa, Pantoja, Lilian","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 363-369","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400007&lang=pt" 
"S1726-46342007000400008-per","Factores de riesgo asociados a infección aguda por hepatitis B en población militar destacada al departamento de Amazonas, Perú","Cabezas, César, Miranda, J. Jaime, Romero, Giovana, Suáre, Magna, Samalvides, Frine, Echevarría, Juan, Valdivia, Juan D., Valdivia, Walter A.","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 370-377","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400008&lang=pt" 
"S1726-46342007000400009-per","Hepatitis viral B y Delta en el Perú: epidemiología y bases para su control","Cabezas, César","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 378-397","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400009&lang=pt" 
"S1726-46342007000400011-per","Decisiones en reacciones adversas a medicamentos, intoxicaciones y respuestas inesperadas de productos naturales como problema de salud pública","Álvarez-Falconí, Pedro P.","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 405-426","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400011&lang=pt" 
"S1726-46342007000400014-per","Dr. Raúl Schmidt Pinedo (1924 - 1999)","Neyra Ramírez, José","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 435-436","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400014&lang=pt" 
"S1726-46342007000400015-per","MICROFILARIA Mansonella ozzardi","Zerpa, Rito, Chuquicaña, Alberto","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 437-439","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400015&lang=pt" 
"S1726-46342007000400016-per","La responsabilidad del Estado y las instituciones académicas en la investigación en Salud pública","Falconí, Eduardo","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 440-441","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400016&lang=pt" 
"S1726-46342007000400017-per","Necesidad de la actualización de la cátedra de enfermedades infecciosas, tropicales y Parasitarias en el currículo médico actual","Neyra Ramírez, José","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 442-443","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400017&lang=pt" 
"S1726-46342007000400018-per","Producción científica estudiantil: análisis y expectativas","Huamaní, Charles, Chávez-Solís, Patricia, Domínguez-Haro, Williams, Solano-Aldana, Mirko","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 44-446","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400018&lang=pt" 
"S1726-46342007000400019-per","Brote de carbunco y problemas en la comunicación masiva: sus repercusiones económicas","Peña-Oscuvilca, Américo, Peña-Ayudante, William R.","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 447-448","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400019&lang=pt" 
"S1726-46342007000400020-per","Lista de revisores durante el año 2007","","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 449-450","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400020&lang=pt" 
"S1726-46342007000400012-per","Genotipificación del virus de la hepatitis B de pacientes de áreas endémicas del Perú","Hijar, Gisely, Suárez, Magna, Padilla, Carlos, Cabezas, César","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 427-430","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400012&lang=pt" 
"S1726-46342007000400013-per","Prevalencia de anticuerpos contra Brucella sp. En donantes del banco de sangre de un hospital de Lima","Ortega, Abel, Paredes, José, Guillén, Alfredo","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 431-434","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400013&lang=pt" 
"S1726-46342007000400010-per","Manejo de la coinfección por virus de la hepatitis B y VIH en el Perú","Levy, Vivian, Grant, Robert M., Cabezas, César","Revista Peruana de Medicina Experimental y Salud Publica; 24(4); 398-404","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342007000400010&lang=pt" 
"S0798-22592007000500009-ven","Estudio Genético de la Raza Bovina Criolla Casanare de Colombia y su Relación con Otras Razas","Sastre, Héctor, Rodero, Evangelina, Rodero, Antonio, Azor, Pedro, Sepúlveda, Néstor, Herrera, Mariano, Molina, Antonio","Revista Científica; 17(5); 490-498","Revista Científica","Inglês","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592007000500009&lang=pt" 
"S0798-22592007000500008-ven","Necesidades de Extensión Agrícola en Sistemas de Ganadería Bovina Doble Propósito en el Municipio Rosario de Perijá del Estado Zulia, Venezuela.","Morales, Humberto, Rincón, Norberto, Urdaneta, Fátima, Huerta, Isneira","Revista Científica; 17(5); 480-489","Revista Científica","Inglês","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592007000500008&lang=pt" 
"S0872-96622007000200001-prt","Nota de Abertura","GOMES, JORGE F. S.","Comportamento Organizacional e Gestão; 13(2); 151-152","Comportamento Organizacional e Gestão","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-96622007000200001&lang=pt" 
"S0872-96622007000200002-prt","Obstáculos à gestão do conhecimento nas escolas de gestão e economia do ensino superior público em Portugal","Eiriz, Vasco, Simões, Jorge, Gonçalves, Miguel","Comportamento Organizacional e Gestão; 13(2); 153-167","Comportamento Organizacional e Gestão","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-96622007000200002&lang=pt" 
"S0872-96622007000200003-prt","Um estudo de caso sobre as organizações que aprendem","Franco, Mário José Batista, Ferreira, Tânia Sofia da Costa","Comportamento Organizacional e Gestão; 13(2); 169-189","Comportamento Organizacional e Gestão","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-96622007000200003&lang=pt" 
"S0872-96622007000200004-prt","Gestão do conhecimento e competitividade organizacional: Um modelo estrutural","Cardoso, Leonor","Comportamento Organizacional e Gestão; 13(2); 191-211","Comportamento Organizacional e Gestão","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-96622007000200004&lang=pt" 
"S0872-96622007000200005-prt","Ambigüidades identitárias na &quot;Feira Hippie&quot;/Brasil","Pimentel, Thiago Duarte, Carrieri, Alexandre de Pádua, Leite-da-Silva, Alfredo Rodrigues","Comportamento Organizacional e Gestão; 13(2); 213-236","Comportamento Organizacional e Gestão","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-96622007000200005&lang=pt" 
"S0872-96622007000200006-prt","Beyond human and intellectual capital: Profiling the value of knowledge, skills and experience","Oliveira, Teresa Carla, Holland, Stuart","Comportamento Organizacional e Gestão; 13(2); 237-260","Comportamento Organizacional e Gestão","Inglês","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-96622007000200006&lang=pt" 
"S0872-96622007000200007-prt","Insatisfação com sistemas organizacionais e repercussão no atendimento a clientes","Pinto, Éder Paschoal","Comportamento Organizacional e Gestão; 13(2); 261-281","Comportamento Organizacional e Gestão","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-96622007000200007&lang=pt" 
"S0872-96622007000200008-prt","O plano de marketing: Um estudo discursivo","Toledo, Luciano Augusto, Prado, Karen Perrotta Lopes de Almeida, Petraglia, José","Comportamento Organizacional e Gestão; 13(2); 285-300","Comportamento Organizacional e Gestão","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-96622007000200008&lang=pt" 
"S0870-82312007000400001-prt","Psicoterapia na idade adulta avançada","Rebelo, Helder","Análise Psicológica; 25(4); 543-557","Análise Psicológica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312007000400001&lang=pt" 
"S0870-82312007000400003-prt","Promover a mudança em personalidades anti-sociais: Punir, tratar e controlar","Gonçalves, Rui Abrunhosa","Análise Psicológica; 25(4); 571-583","Análise Psicológica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312007000400003&lang=pt" 
"S0870-82312007000400004-prt","Propostas estratégicas da Psicologia Positiva para a prevenção e regulação do stress","Neto, Luís Miguel, Marujo, Helena Águeda","Análise Psicológica; 25(4); 585-593","Análise Psicológica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312007000400004&lang=pt" 
"S0870-82312007000400005-prt","Profiling: Uma técnica auxiliar de investigação criminal","Correia, Elisabete, Lucas, Susana, Lamia, Alicia","Análise Psicológica; 25(4); 595-601","Análise Psicológica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312007000400005&lang=pt" 
