"S0011-52581996000300005-scl","Teses Equivocadas sobre a Ordem Mundial Pós-Guerra Fria","Lima, Maria Regina Soares de","Dados; 39(3); -","Dados","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52581996000300005&lang=pt" 
"S0100-84551996000400016-scl","Use of RAPD-PCR to identify true hybrid plants from crosses between closely related progenitors","Alzate-Marin, Ana Lilia, Baía, Gilson Soares, Martins Filho, Sebastião, Paula Júnior, Trazilbo José de, Sediyama, Carlos Sigueyuki, Barros, Everaldo Gonçalves de, Moreira, Maurilio Alves","Brazilian Journal of Genetics; 19(4); 621-623","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400016&lang=pt" 
"S0100-84551996000400020-scl","Maternal age and Down syndrome in Southeastern Brazil","Beiguelman, Bernardo, Krieger, Henrique, Silva, Luciana Marques da","Brazilian Journal of Genetics; 19(4); 637-640","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400020&lang=pt" 
"S0100-84551996000400014-scl","Alternative procedures for parent choice in a breeding program for the common bean (Phaseolus vulgaris L.)","Oliveira, L.B., Ramalho, M.A.P., Abreu, A. de F.B., Ferreira, D.F.","Brazilian Journal of Genetics; 19(4); 611-615","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400014&lang=pt" 
"S0100-84551996000400003-scl","The polytene chromosomes of the mosquito Anopheles bellator compared with those of Anopheles cruzii","Ramirez, Corolla C.L., Dessen, Eliana M.B.","Brazilian Journal of Genetics; 19(4); 555-558","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400003&lang=pt" 
"S0100-84551996000400004-scl","Transferrin polymorphism in Amazon turtle (Podocnemis expansa) stocks","Teixeira, Aylton Saturnino, Jamieson, Alan, Raposo, José Carlos Paula, Vieira, Alvaro Alves","Brazilian Journal of Genetics; 19(4); 559-564","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400004&lang=pt" 
"S0100-84551996000400008-scl","k-Casein gene frequencies support subdivision and historical origin of Argentine Creole cattle","Golijow, C.D., Giovambattista, G., Poli, M., Dulout, F.N., Lojo, M.M.","Brazilian Journal of Genetics; 19(4); 583-586","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400008&lang=pt" 
"S0100-84551996000400011-scl","Cytogenetics of six Brazilian species of Psocoptera","Zefa, Edison, Fontanetti, Carmem Silvia, Mesa, Alejo","Brazilian Journal of Genetics; 19(4); 597-598","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400011&lang=pt" 
"S0100-84551996000400010-scl","Karyotype of a termitophilic species of Diplopoda (Polydesmida, Chelodesmidae)","Fontanetti, Carmem Silvia","Brazilian Journal of Genetics; 19(4); 593-595","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400010&lang=pt" 
"S0100-84551996000400012-scl","Inheritance of blast resistance in rice to two Pyricularia grisea races, IB-1 and IB-9","Filippi, Marta C. de, Prabhu, A.S.","Brazilian Journal of Genetics; 19(4); 599-604","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400012&lang=pt" 
"S0100-84551996000400013-scl","Chromosome studies in some Stevia. Cav. (Compositae) species from Southern Brazil","Frederico, Adriana P., Ruas, Paulo M., Marin-Morales, Maria A., Ruas, Claudete F., Nakajima, Jimi N.","Brazilian Journal of Genetics; 19(4); 605-609","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400013&lang=pt" 
"S0100-84551996000400019-scl","Odonto-ungueal dysplasia: an apparently new autosomal dominant ectodermal dysplasia","Pinheiro, Marta, Freire-Maia, Newton","Brazilian Journal of Genetics; 19(4); 633-636","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400019&lang=pt" 
"S0100-84551996000400015-scl","Overcoming crossing barriers between cassava, Manihot esculenta Crantz and a wild relative, M. pohlii Warwa","Nassar, Nagib M.A., Carvalho, Claudio G., Vieira, Clibas","Brazilian Journal of Genetics; 19(4); 617-620","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400015&lang=pt" 
"S0100-84551996000400017-scl","Delleman syndrome in a Brazilian boy","Guion-Almeida, M.L., Kokitsu-Nakata, N. M.","Brazilian Journal of Genetics; 19(4); 625-627","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400017&lang=pt" 
"S0100-84551996000400018-scl","Townes-Brocks syndrome or hemifacial microsomia-VACTERL phenotype?","Roth, Maria da Graça Martino, Garcias, Gilberto de Lima, Ferreira, Fátima Lassalete Soares","Brazilian Journal of Genetics; 19(4); 629-632","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400018&lang=pt" 
"S0100-84551996000400021-scl","Chromosome damage in underground coal miners: detection by conventional cytogenetic techniques and by submitting lymphocytes of unexposed individuals to plasma from at-risk groups","Agostini, J.M.S., Otto, P.A., Wajntal, A.","Brazilian Journal of Genetics; 19(4); 641-646","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400021&lang=pt" 
"S0100-84551996000400022-scl","TP53 mutations and loss of heterozygosity of chromosome 17 in colorectal tumors","Yamamoto, Lidia, Lopes, Ademar A., Harb-Gama, Angelito, Nagai, Maria A.","Brazilian Journal of Genetics; 19(4); 647-653","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400022&lang=pt" 
"S0100-84551996000400023-scl","Trisomy 13 mosaicism demonstrated only in skin fibroblasts in a patient presenting psychomotor retardation, pigmentary dysplasia and some dysmorphic features","Ferreira, A.P.S., Mazzucatto, L.F., Ramos, E.S., Pina-Neto, J.M.","Brazilian Journal of Genetics; 19(4); 655-657","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400023&lang=pt" 
"S0100-84551996000400001-scl","Effect of sigma factor S (sigmaS) on the stability of penicillin-binding protein 3 (PBP3) of Escherichia colt K12","Machado, Rosane S., Camelo, Douglas C., Almeida, Darcy F. de, Ferreira, Luis C.S.","Brazilian Journal of Genetics; 19(4); 545-549","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400001&lang=pt" 
"S0100-84551996000400002-scl","Copper accumulation in Xanthomonas campestris pv. vesicatoria","Ramos, Georgia Barros de A., Rosato, Yoko B.","Brazilian Journal of Genetics; 19(4); 551-554","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400002&lang=pt" 
"S0100-84551996000400005-scl","Occurrence of Akodon cursor (Rodentia, Cricetidae) with 14, 15 and 16 chromosome cytotypes in the same geographic area in Southern Brazil","Sbalqueiro, Ives José, Nascimento, André Paulo","Brazilian Journal of Genetics; 19(4); 565-569","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400005&lang=pt" 
"S0100-84551996000400007-scl","Microphotometric scanning of chromatid gaps and breaks induced by AluI and BamHI in Chinese hamster ovary cells","Martínez-López, Wilner, Bonomi, Rossana, Folle, Gustavo A., Drets, Máximo E.","Brazilian Journal of Genetics; 19(4); 577-582","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400007&lang=pt" 
"S0100-84551996000400025-scl","Reading the human Y chromosome: the emerging DNA markers and human genetic history","Santos, Fabrício R., Tyler-Smith, Chris","Brazilian Journal of Genetics; 19(4); 665-670","Brazilian Journal of Genetics","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84551996000400025&lang=pt" 
"S0102-311X1996000600009-spa","Reliability of medical audit in quality assessment of medical care","Camacho, Luiz Antonio Bastos, Rubin, Haya Rahel","Cadernos de Saúde Pública; 12(); S85-S93","Cadernos de Saúde Pública","Inglês","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600009&lang=pt" 
"S0102-311X1996000600005-spa","Avaliação da atenção à saúde através da investigação de óbitos infantis","Formigli, Vera L. Almeida, Silva, Lígia Maria Vieira da, Cerdeira, Alfonso J. P., Pinto, Cristiane M. F., Oliveira, Renata S. A., Caldas, Alessandra C., Vilas Boas, Maria José B., Fonseca, Anderson C., Souza, Leda Solano F., Silva, Luciana R., Paes, Maria do Socorro F.","Cadernos de Saúde Pública; 12(); S33-S41","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600005&lang=pt" 
"S0102-311X1996000600003-spa","Formação de recursos humanos em epidemiologia e avaliação dos programas de saúde","Hartz, Zulmira Maria de Araújo, Camacho, Luiz Antonio Bastos","Cadernos de Saúde Pública; 12(); S13-S20","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600003&lang=pt" 
"S0102-311X1996000600002-spa","Epidemiologia e avaliação em serviços de atenção médica: novas tendências na pesquisa","Novaes, H. Maria Dutilh","Cadernos de Saúde Pública; 12(); S7-S12","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600002&lang=pt" 
"S0102-311X1996000600007-spa","Inquérito domiciliar como instrumento de avaliação de serviços de saúde: um estudo de caso na região sudoeste da área metropolitana de São Paulo, 1989-1990","Cesar, Chester Luiz Galvão, Tanaka, Oswaldo Yoshimi","Cadernos de Saúde Pública; 12(); S59-S70","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600007&lang=pt" 
"S0102-311X1996000500013-spa","Saúde materno-infantil em Pelotas, Rio Grande do Sul, Brasil: principais conclusões da comparação dos estudos das coortes de 1982 e 1993","Barros, Fernando C., Victora, Cesar G., Tomasi, Elaine, Horta, Bernardo, Menezes, Ana Maria, Cesar, Juraci A., Halpern, Ricardo, Olinto, Maria Teresa, Post, Cora Luiza, Costa, Juvenal S. D., Menezes, Flávio S., Garcia, Maria del Mar, Vaughan, J. Patrick","Cadernos de Saúde Pública; 12(); S87-S92","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500013&lang=pt" 
"S0102-311X1996000500012-spa","Mortalidade infantil em duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Menezes, Ana M. B., Victora, Cesar G., Barros, Fernando C., Albernaz, Elaine, Menezes, Flávio S., Jannke, Heitor A., Alves, Clarita, Rocha, Cristina","Cadernos de Saúde Pública; 12(); S79-S86","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500012&lang=pt" 
"S0102-311X1996000500011-spa","Desenvolvimento neuropsicomotor aos 12 meses de idade em uma coorte de base populacional no Sul do Brasil: diferenciais conforme peso ao nascer e renda familiar","Halpern, Ricardo, Barros, Fernando C., Horta, Bernardo L., Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S73-S78","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500011&lang=pt" 
"S0102-311X1996000500010-spa","Hospitalizações em menores de um ano pertencentes a duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","César, Juraci A., Victora, Cesar G., Barros, Fernando C., Ramos, Fernando A., Albernaz, Elaine P., Oliveira, Luciani M., Halpern, Ricardo, Breitenbach, Adelar, Stone, Mônica H., Fracalossi, Vânia","Cadernos de Saúde Pública; 12(); S67-S71","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500010&lang=pt" 
"S0102-311X1996000500009-spa","Assistência médica materno-infantil em duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Costa, Juvenal S. Dias da, Victora, Cesar G., Barros, Fernando C., Halpern, Ricardo, Horta, Bernardo L., Manzolli, Patricia","Cadernos de Saúde Pública; 12(); S59-S66","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500009&lang=pt" 
"S0102-311X1996000500008-spa","Desnutrição e obesidade infantis em duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Post, Cora L., Victora, Cesar G., Barros, Fernando C., Horta, Bernardo L., Guimarães, Paula R. V.","Cadernos de Saúde Pública; 12(); S49-S57","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500008&lang=pt" 
"S0102-311X1996000500007-spa","Amamentação e padrões alimentares em crianças de duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Horta, Bernardo L., Olinto, Maria Teresa A., Victora, Cesar G., Barros, Fernando C., Guimarães, Paula R. V.","Cadernos de Saúde Pública; 12(); S43-S48","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500007&lang=pt" 
"S0102-311X1996000500006-spa","Mortalidade perinatal em duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Menezes, Ana M. B., Barros, Fernando C., Victora, Cesar G., Alves, Clarita, Rocha, Cristina, Albernaz, Elaine, Menezes, Flávio S., Jannke, Heitor A.","Cadernos de Saúde Pública; 12(); S33-S41","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500006&lang=pt" 
"S0102-311X1996000500005-spa","Baixo peso ao nascer em duas coortes de base populacional no Sul do Brasil","Horta, Bernardo L., Barros, Fernando C., Halpern, Ricardo, Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S27-S31","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500005&lang=pt" 
"S0102-311X1996000500002-spa","Tendências e diferenciais na saúde materno-infantil: delineamento e metodologia das coortes de 1982 e 1993 de mães e crianças de Pelotas, Rio Grande do Sul","Victora, Cesar G., Barros, Fernando C., Tomasi, Elaine, Menezes, Ana Maria, Horta, Bernardo L., Weiderpass, Elizabeth, Cesar, Juraci A., Costa, Juvenal S. D., Olinto, Maria Teresa, Halpern, Ricardo, Garcia, Maria del Mar, Vaughan, J. Patrick","Cadernos de Saúde Pública; 12(); S7-S14","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500002&lang=pt" 
"S0102-311X1996000600012-spa","Teses","","Cadernos de Saúde Pública; 12(); S102-S104","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600012&lang=pt" 
"S0102-311X1996000600011-spa","Resenhas","","Cadernos de Saúde Pública; 12(); S99-S111","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600011&lang=pt" 
"S0102-311X1996000600010-spa","Epidemiologia e serviços de saúde","Goldbaum, Moisés","Cadernos de Saúde Pública; 12(); S95-S98","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600010&lang=pt" 
"S0102-311X1996000500004-spa","As mães e suas gestações: comparação de duas coortes de base populacional no Sul do Brasil","Tomasi, Elaine, Barros, Fernando C., Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S21-S25","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500004&lang=pt" 
"S0102-311X1996000500003-spa","Situação sócio-econômica e condições de vida: comparação de duas coortes de base populacional no Sul do Brasil","Tomasi, Elaine, Barros, Fernando C., Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S15-S19","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500003&lang=pt" 
"S0102-311X1996000600001-spa","Editorial","Camacho, Luiz A. B., Hartz, Zulmira M. A., Goldbaum, Moisés, Novaes, H. Maria Dutilh","Cadernos de Saúde Pública; 12(); S4-S5","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600001&lang=pt" 
"S0102-311X1996000500001-spa","Editorial","Barros, Fernando C., Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S4-S5","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000500001&lang=pt" 
"S0102-311X1996000600001-scl","Editorial","Camacho, Luiz A. B., Hartz, Zulmira M. A., Goldbaum, Moisés, Novaes, H. Maria Dutilh","Cadernos de Saúde Pública; 12(); S4-S5","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600001&lang=pt" 
"S0102-311X1996000500001-scl","Editorial","Barros, Fernando C., Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S4-S5","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500001&lang=pt" 
"S0102-311X1996000500002-scl","Tendências e diferenciais na saúde materno-infantil: delineamento e metodologia das coortes de 1982 e 1993 de mães e crianças de Pelotas, Rio Grande do Sul","Victora, Cesar G., Barros, Fernando C., Tomasi, Elaine, Menezes, Ana Maria, Horta, Bernardo L., Weiderpass, Elizabeth, Cesar, Juraci A., Costa, Juvenal S. D., Olinto, Maria Teresa, Halpern, Ricardo, Garcia, Maria del Mar, Vaughan, J. Patrick","Cadernos de Saúde Pública; 12(); S7-S14","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500002&lang=pt" 
"S0102-311X1996000500007-scl","Amamentação e padrões alimentares em crianças de duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Horta, Bernardo L., Olinto, Maria Teresa A., Victora, Cesar G., Barros, Fernando C., Guimarães, Paula R. V.","Cadernos de Saúde Pública; 12(); S43-S48","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500007&lang=pt" 
"S0102-311X1996000500008-scl","Desnutrição e obesidade infantis em duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Post, Cora L., Victora, Cesar G., Barros, Fernando C., Horta, Bernardo L., Guimarães, Paula R. V.","Cadernos de Saúde Pública; 12(); S49-S57","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500008&lang=pt" 
"S0102-311X1996000500011-scl","Desenvolvimento neuropsicomotor aos 12 meses de idade em uma coorte de base populacional no Sul do Brasil: diferenciais conforme peso ao nascer e renda familiar","Halpern, Ricardo, Barros, Fernando C., Horta, Bernardo L., Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S73-S78","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500011&lang=pt" 
"S0102-311X1996000500012-scl","Mortalidade infantil em duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Menezes, Ana M. B., Victora, Cesar G., Barros, Fernando C., Albernaz, Elaine, Menezes, Flávio S., Jannke, Heitor A., Alves, Clarita, Rocha, Cristina","Cadernos de Saúde Pública; 12(); S79-S86","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500012&lang=pt" 
"S0102-311X1996000600002-scl","Epidemiologia e avaliação em serviços de atenção médica: novas tendências na pesquisa","Novaes, H. Maria Dutilh","Cadernos de Saúde Pública; 12(); S7-S12","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600002&lang=pt" 
"S0102-311X1996000600003-scl","Formação de recursos humanos em epidemiologia e avaliação dos programas de saúde","Hartz, Zulmira Maria de Araújo, Camacho, Luiz Antonio Bastos","Cadernos de Saúde Pública; 12(); S13-S20","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600003&lang=pt" 
"S0102-311X1996000600004-scl","A epidemiologia na avaliação da qualidade: uma proposta","Rattner, Daphne","Cadernos de Saúde Pública; 12(); S21-S32","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600004&lang=pt" 
"S0102-311X1996000600005-scl","Avaliação da atenção à saúde através da investigação de óbitos infantis","Formigli, Vera L. Almeida, Silva, Lígia Maria Vieira da, Cerdeira, Alfonso J. P., Pinto, Cristiane M. F., Oliveira, Renata S. A., Caldas, Alessandra C., Vilas Boas, Maria José B., Fonseca, Anderson C., Souza, Leda Solano F., Silva, Luciana R., Paes, Maria do Socorro F.","Cadernos de Saúde Pública; 12(); S33-S41","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600005&lang=pt" 
"S0102-311X1996000600006-scl","Proposta de indicadores e padrões para a avaliação de qualidade da atenção hospitalar: o caso da asma brônquica","Noronha, Marina Ferreira de, Machado, Cristiani Vieira, Lima, Luciana Dias de","Cadernos de Saúde Pública; 12(); S43-S58","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600006&lang=pt" 
"S0102-311X1996000600008-scl","Metodologia para a estimativa de padrões de qualidade: o caso do infarto agudo do miocárdio","Silva, Letícia Krauss da, Escosteguy, Claudia Caminha, Machado, Cristiani Vieira","Cadernos de Saúde Pública; 12(); S71-S83","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600008&lang=pt" 
"S0102-311X1996000500006-scl","Mortalidade perinatal em duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Menezes, Ana M. B., Barros, Fernando C., Victora, Cesar G., Alves, Clarita, Rocha, Cristina, Albernaz, Elaine, Menezes, Flávio S., Jannke, Heitor A.","Cadernos de Saúde Pública; 12(); S33-S41","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500006&lang=pt" 
"S0102-311X1996000500005-scl","Baixo peso ao nascer em duas coortes de base populacional no Sul do Brasil","Horta, Bernardo L., Barros, Fernando C., Halpern, Ricardo, Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S27-S31","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500005&lang=pt" 
"S0102-311X1996000500004-scl","As mães e suas gestações: comparação de duas coortes de base populacional no Sul do Brasil","Tomasi, Elaine, Barros, Fernando C., Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S21-S25","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500004&lang=pt" 
"S0102-311X1996000500003-scl","Situação sócio-econômica e condições de vida: comparação de duas coortes de base populacional no Sul do Brasil","Tomasi, Elaine, Barros, Fernando C., Victora, Cesar G.","Cadernos de Saúde Pública; 12(); S15-S19","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500003&lang=pt" 
"S0102-311X1996000600004-spa","A epidemiologia na avaliação da qualidade: uma proposta","Rattner, Daphne","Cadernos de Saúde Pública; 12(); S21-S32","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600004&lang=pt" 
"S0102-311X1996000600006-spa","Proposta de indicadores e padrões para a avaliação de qualidade da atenção hospitalar: o caso da asma brônquica","Noronha, Marina Ferreira de, Machado, Cristiani Vieira, Lima, Luciana Dias de","Cadernos de Saúde Pública; 12(); S43-S58","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600006&lang=pt" 
"S0102-311X1996000600008-spa","Metodologia para a estimativa de padrões de qualidade: o caso do infarto agudo do miocárdio","Silva, Letícia Krauss da, Escosteguy, Claudia Caminha, Machado, Cristiani Vieira","Cadernos de Saúde Pública; 12(); S71-S83","Cadernos de Saúde Pública","Português","1996","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1996000600008&lang=pt" 
"S0102-311X1996000500013-scl","Saúde materno-infantil em Pelotas, Rio Grande do Sul, Brasil: principais conclusões da comparação dos estudos das coortes de 1982 e 1993","Barros, Fernando C., Victora, Cesar G., Tomasi, Elaine, Horta, Bernardo, Menezes, Ana Maria, Cesar, Juraci A., Halpern, Ricardo, Olinto, Maria Teresa, Post, Cora Luiza, Costa, Juvenal S. D., Menezes, Flávio S., Garcia, Maria del Mar, Vaughan, J. Patrick","Cadernos de Saúde Pública; 12(); S87-S92","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500013&lang=pt" 
"S0102-311X1996000600012-scl","Teses","","Cadernos de Saúde Pública; 12(); S102-S104","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600012&lang=pt" 
"S0102-311X1996000600011-scl","Resenhas","","Cadernos de Saúde Pública; 12(); S99-S111","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600011&lang=pt" 
"S0102-311X1996000600007-scl","Inquérito domiciliar como instrumento de avaliação de serviços de saúde: um estudo de caso na região sudoeste da área metropolitana de São Paulo, 1989-1990","Cesar, Chester Luiz Galvão, Tanaka, Oswaldo Yoshimi","Cadernos de Saúde Pública; 12(); S59-S70","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600007&lang=pt" 
"S0102-311X1996000600010-scl","Epidemiologia e serviços de saúde","Goldbaum, Moisés","Cadernos de Saúde Pública; 12(); S95-S98","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600010&lang=pt" 
"S0102-311X1996000600009-scl","Reliability of medical audit in quality assessment of medical care","Camacho, Luiz Antonio Bastos, Rubin, Haya Rahel","Cadernos de Saúde Pública; 12(); S85-S93","Cadernos de Saúde Pública","Inglês","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000600009&lang=pt" 
"S0102-311X1996000500009-scl","Assistência médica materno-infantil em duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","Costa, Juvenal S. Dias da, Victora, Cesar G., Barros, Fernando C., Halpern, Ricardo, Horta, Bernardo L., Manzolli, Patricia","Cadernos de Saúde Pública; 12(); S59-S66","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500009&lang=pt" 
