"S0124-00642015000400012-spa","La Comisión de Regulación en Salud: crónica de un final anunciado","Martínez, Alberto","Revista de Salud Pública; 17(4); 626-635","Revista de Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642015000400012&lang=pt" 
"S2007-09342015000500003-mex","Análisis de crecimiento del cultivo de tomate en invernadero","Juárez-Maldonado, Antonio, de Alba Romenus, Karim, Zermeño González, Alejandro, Ramírez, Homero, Benavides Mendoza, Adalberto","Revista mexicana de ciencias agrícolas; 6(5); 943-954","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000500003&lang=pt" 
"S2007-09342015000500006-mex","Evaluación de la relación de adsorción de sodio de las aguas de la red hidrográfica del Valle del Mezquital, Hidalgo","Cuellar Carrasco, Edwin, Ortega Esccobar, Manuel, Ramírez Ayala, Carlos, Sánchez Bernal, Edgar Iván","Revista mexicana de ciencias agrícolas; 6(5); 977-989","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000500006&lang=pt" 
"S2007-09342015000500011-mex","Bromatología de Brachiaria decumbens Stapf y Cynodon nlemfuensis Vanderyst en suelos sulfatados ácidos en Córdoba, Colombia","Combatt Caballero, Enrique, Jarma Orozco, Alfredo, Paternina Durango, Elisa","Revista mexicana de ciencias agrícolas; 6(5); 1035-1049","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000500011&lang=pt" 
"S2007-09342015000500012-mex","Productividad y rentabilidad potencial del cacao (Theobroma cacao L.) en el trópico mexicano","Espinosa-García, José Antonio, Uresti-Gil, Jesús, Vélez-Izquierdo, Alejandra, Moctezuma-López, Georgel, Inurreta-Aguirre, Héctor Daniel, Góngora-González, Sergio Fernando","Revista mexicana de ciencias agrícolas; 6(5); 1051-1063","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000500012&lang=pt" 
"S2007-09342015000500008-mex","Identificación, daños y fluctuación poblacional de Gonodonta pyrgo (Lepidoptera: Noctuidae) en Annona muricata","Hernández Fuentes, Luis Martín, Valdez Carrasco, Jorge Manuel, Urías López, Mario Alfonso, Gómez Jaimes, Rafael","Revista mexicana de ciencias agrícolas; 6(5); 1001-1012","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000500008&lang=pt" 
"S2007-09342015000500007-mex","La elongación de brotes adventicios de frambuesa (Rubus ideaus L.) es influenciada por brasinosteroides","Robres-Torres, Emmanuel, López-Medina, José, Rocha-Granados, Ma. del Carmen","Revista mexicana de ciencias agrícolas; 6(5); 991-999","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000500007&lang=pt" 
"S2007-09342015000500002-mex","Aislamiento, caracterización molecular y evaluación de cepas fijadoras de nitrógeno en la promoción del crecimiento de frijol","Angeles-Núñez, Juan Gabriel, Cruz-Acosta, Teresa","Revista mexicana de ciencias agrícolas; 6(5); 929-942","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000500002&lang=pt" 
"S0100-60452015000200039-scl","DISAGREEING OVER EVALUATIVES: PREFERENCE, NORMATIVE AND MORAL DISCOURSE","DIAZ LEGASPE, JUSTINA","Manuscrito; 38(2); 39-63","Manuscrito","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452015000200039&lang=pt" 
"S2007-09342015000500017-mex","Características eloteras y de grano de variedades nativas de maíz de Chiapas","Coutiño Estrada, Bulmaro, Vidal Martínez, Víctor Antonio, Cruz Vázquez, Carolina, Gómez González, Manuel","Revista mexicana de ciencias agrícolas; 6(5); 1119-1127","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000500017&lang=pt" 
"S0102-311X2015000801583-scl","A proposta de regulamentação ética da pesquisa clínica apresentada ao Senado Brasileiro não interessa aos participantes de pesquisa","Palácios, Marisa, Rego, Sergio","Cadernos de Saúde Pública; 31(8); 1583-1585","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801583&lang=pt" 
"S0102-311X2015000801798-scl","SAÚDE INDÍGENA EM PERSPECTIVA: EXPLORANDO SUAS MATRIZES HISTÓRICAS E IDEOLÓGICAS. Teixeira CC, Garnelo L, organizadoras. Rio de Janeiro: Editora Fiocruz; 2014. 262 p. (Coleção Saúde dos Povos Indígenas). ISBN: 978-85-7541-449-1","Pontes, Ana Lucia de M.","Cadernos de Saúde Pública; 31(8); 1798-1800","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801798&lang=pt" 
"S0102-311X2015000801583-spa","A proposta de regulamentação ética da pesquisa clínica apresentada ao Senado Brasileiro não interessa aos participantes de pesquisa","Palácios, Marisa, Rego, Sergio","Cadernos de Saúde Pública; 31(8); 1583-1585","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801583&lang=pt" 
"S0102-311X2015000801797-spa","FOUNDATIONS OF PALEOPARASITOLOGY. Ferreira LF, Reinhard KJ, Araújo A, organizadores. Rio de Janeiro: Editora Fiocruz; 2014. 484 p. ISBN: 978-85-7541-440-8","Rodrigues-Carvalho, Claudia","Cadernos de Saúde Pública; 31(8); 1797-1798","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801797&lang=pt" 
"S0102-311X2015000801797-scl","FOUNDATIONS OF PALEOPARASITOLOGY. Ferreira LF, Reinhard KJ, Araújo A, organizadores. Rio de Janeiro: Editora Fiocruz; 2014. 484 p. ISBN: 978-85-7541-440-8","Rodrigues-Carvalho, Claudia","Cadernos de Saúde Pública; 31(8); 1797-1798","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801797&lang=pt" 
"S0102-311X2015000801798-spa","SAÚDE INDÍGENA EM PERSPECTIVA: EXPLORANDO SUAS MATRIZES HISTÓRICAS E IDEOLÓGICAS. Teixeira CC, Garnelo L, organizadoras. Rio de Janeiro: Editora Fiocruz; 2014. 262 p. (Coleção Saúde dos Povos Indígenas). ISBN: 978-85-7541-449-1","Pontes, Ana Lucia de M.","Cadernos de Saúde Pública; 31(8); 1798-1800","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801798&lang=pt" 
"S0102-311X2015000801581-scl","A Saúde Coletiva brasileira no Abrascão 2015: Goiânia, Capital do Cerrado","Rassi Neto, Elias","Cadernos de Saúde Pública; 31(8); 1581-1582","Cadernos de Saúde Pública","Inglês, Espanhol, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801581&lang=pt" 
"S0102-311X2015000801581-spa","A Saúde Coletiva brasileira no Abrascão 2015: Goiânia, Capital do Cerrado","Rassi Neto, Elias","Cadernos de Saúde Pública; 31(8); 1581-1582","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801581&lang=pt" 
"S0102-311X2015000801789-spa","The evolution of the socioeconomic gap in fertility among adolescents in Chile, 1990-2011","Castro, Ruben","Cadernos de Saúde Pública; 31(8); 1789-1793","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801789&lang=pt" 
"S0102-311X2015000801789-scl","The evolution of the socioeconomic gap in fertility among adolescents in Chile, 1990-2011","Castro, Ruben","Cadernos de Saúde Pública; 31(8); 1789-1793","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801789&lang=pt" 
"S0102-311X2015000801603-scl","Fatores associados à procura de serviços de saúde entre escolares brasileiros: uma análise da Pesquisa Nacional de Saúde do Escolar (PeNSE), 2012","Oliveira, Max Moura de, Andrade, Silvânia Suely Caribé de Araújo, Campos, Maryane Oliveira, Malta, Deborah Carvalho","Cadernos de Saúde Pública; 31(8); 1603-1614","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801603&lang=pt" 
"S0102-311X2015000801663-scl","Dental caries in Uruguayan adults and elders: findings from the first Uruguayan National Oral Health Survey","Álvarez, Licet, Liberman, Judith, Abreu, Soledad, Mangarelli, Carolina, Correa, Marcos B., Demarco, Flávio Fernando, Lorenzo, Susana, Nascimento, Gustavo G.","Cadernos de Saúde Pública; 31(8); 1663-1672","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801663&lang=pt" 
"S0102-311X2015000801685-scl","Obesidade e excesso de peso em adultos indígenas Xukuru do Ororubá, Pernambuco, Brasil: magnitude, fatores socioeconômicos e demográficos associados","Fávaro, Thatiana Regina, Santos, Ricardo Ventura, Cunha, Geraldo Marcelo da, Leite, Iuri da Costa, Coimbra Jr., Carlos E. A.","Cadernos de Saúde Pública; 31(8); 1685-1697","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801685&lang=pt" 
"S0102-311X2015000801756-scl","Budget impact analysis of the percutaneous septal occluder for treatment of ostium secundum atrial septal defects in the Brazilian Unified National Health System","Senna, Kátia Marie Simões e, Sarti, Flavia Mori, Costa, Márcia Gisele Santos da, Nita, Marcelo Eidi, Santos, Marisa da Silva, Tura, Bernardo Rangel, Correia, Marcelo Goulart","Cadernos de Saúde Pública; 31(8); 1756-1764","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801756&lang=pt" 
"S0102-311X2015000801673-scl","Sobrevida por câncer de mama e iniquidade em saúde","Guerra, Maximiliano Ribeiro, Silva, Gulnar Azevedo e, Nogueira, Mário Círio, Leite, Isabel Cristina Gonçalves, Oliveira, Raquel de Vasconcellos Carvalhaes de, Cintra, Jane Rocha Duarte, Bustamante-Teixeira, Maria Teresa","Cadernos de Saúde Pública; 31(8); 1673-1684","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801673&lang=pt" 
"S0102-311X2015000801587-scl","Perfil de pacientes submetidos à cirurgia bariátrica, assistidos pelo Sistema Único de Saúde do Brasil: revisão sistemática","Kelles, Silvana Marcia Bruschi, Diniz, Maria de Fátima Haueisen Sander, Machado, Carla Jorge, Barreto, Sandhi Maria","Cadernos de Saúde Pública; 31(8); 1587-1601","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801587&lang=pt" 
"S0102-311X2015000801615-scl","HIV-testing among female sex workers on the border between Brazil and French Guiana: the need for targeted interventions","Parriault, Marie-Claire, van Melle, Astrid, Basurko, Célia, Gaubert-Marechal, Emilie, Macena, Raimunda Hermelinda Maia, Rogier, Stéphanie, Kerr, Ligia Regina Franco Sansigolo, Nacher, Mathieu","Cadernos de Saúde Pública; 31(8); 1615-1622","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801615&lang=pt" 
"S0102-311X2015000801623-scl","Atividades avançadas de vida diária e incidência de declínio cognitivo em idosos: Estudo SABE","Dias, Eliane Golfieri, Andrade, Fabíola Bof de, Duarte, Yeda Aparecida de Oliveira, Santos, Jair Lício Ferreira, Lebrão, Maria Lúcia","Cadernos de Saúde Pública; 31(8); 1623-1635","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801623&lang=pt" 
"S0102-311X2015000801636-scl","Relationship between social capital indicators and lifestyle in Brazilian adults","Loch, Mathias Roberto, Souza, Regina Kazue Tanno de, Mesas, Arthur Eumann, Martinez-Gómez, David, Rodríguez-Artalejo, Fernando","Cadernos de Saúde Pública; 31(8); 1636-1647","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801636&lang=pt" 
"S0102-311X2015000801648-scl","Elenco de medicamentos do Programa Farmácia Popular do Brasil e a Política de Nacional Assistência Farmacêutica","Yamauti, Sueli Miyuki, Barberato-Filho, Silvio, Lopes, Luciane Cruz","Cadernos de Saúde Pública; 31(8); 1648-1662","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801648&lang=pt" 
"S0102-311X2015000801698-scl","A saúde dos trabalhadores da atividade rural no Brasil","Moreira, Jessica Pronestino de Lima, Oliveira, Bruno Luciano Carneiro Alves de, Muzi, Camila Drumond, Cunha, Carlos Leonardo Figueiredo, Brito, Alexandre dos Santos, Luiz, Ronir Raggio","Cadernos de Saúde Pública; 31(8); 1698-1708","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801698&lang=pt" 
"S0102-311X2015000801709-scl","Proposição de um índice do enfrentamento governamental à violência intrafamiliar contra crianças e adolescentes","Deslandes, Suely, Mendes, Corina Helena Figueira, Pinto, Liana Wernersbach","Cadernos de Saúde Pública; 31(8); 1709-1720","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801709&lang=pt" 
"S0102-311X2015000801721-scl","Spatial dynamics of AIDS incidence in the elderly in Rio de Janeiro, Brazil, 1997-2011","Rodrigues, Nádia Cristina Pinheiro, Almeida, Andrea Sobral de, Braga, José Ueleres, O&#039;Dwyer, Gisele, Apratto Junior, Paulo Cavalcante, Daumas, Regina Paiva, Lino, Valéria Teresa Saraiva, Andrade, Mônica Kramer de Noronha, Monteiro, Denise Leite Maia, Barros, Mônica Bastos de Lima","Cadernos de Saúde Pública; 31(8); 1721-1731","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801721&lang=pt" 
"S0102-311X2015000801732-scl","Association between age and survival in a cohort of Brazilian patients with operable breast cancer","Balabram, Débora, Turra, Cassio M., Gobbi, Helenice","Cadernos de Saúde Pública; 31(8); 1732-1742","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801732&lang=pt" 
"S0102-311X2015000801743-scl","Domínios de atividade física e escolaridade em São Paulo, Brasil: estudo transversal seriado, 2003 e 2008","Nunes, Ana Paula de Oliveira Barbosa, Luiz, Olinda do Carmo, Barros, Marilisa Berti Azevedo, Cesar, Chester Luis Galvão, Goldbaum, Moisés","Cadernos de Saúde Pública; 31(8); 1743-1755","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801743&lang=pt" 
"S0102-311X2015000801765-scl","Validade e utilidade da autopercepção de necessidade de tratamento odontológico por adultos e idosos","Nascimento, Alex Rodrigues do, Andrade, Fabíola Bof de, César, Cibele Comini","Cadernos de Saúde Pública; 31(8); 1765-1774","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801765&lang=pt" 
"S0102-311X2015000801775-scl","Aspectos sociodemográficos e de saúde associados ao trabalho remunerado em adultos (50-69 anos) na Região Metropolitana de Belo Horizonte, Minas Gerais, Brasil","Castro, Camila Menezes Sabino de, Mambrini, Juliana Vaz de Melo, Sampaio, Rosana Ferreira, Macinko, James, Lima-Costa, Maria Fernanda","Cadernos de Saúde Pública; 31(8); 1775-1787","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000801775&lang=pt" 
"S0102-311X2015000801756-spa","Budget impact analysis of the percutaneous septal occluder for treatment of ostium secundum atrial septal defects in the Brazilian Unified National Health System","Senna, Kátia Marie Simões e, Sarti, Flavia Mori, Costa, Márcia Gisele Santos da, Nita, Marcelo Eidi, Santos, Marisa da Silva, Tura, Bernardo Rangel, Correia, Marcelo Goulart","Cadernos de Saúde Pública; 31(8); 1756-1764","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801756&lang=pt" 
"S0102-311X2015000801775-spa","Aspectos sociodemográficos e de saúde associados ao trabalho remunerado em adultos (50-69 anos) na Região Metropolitana de Belo Horizonte, Minas Gerais, Brasil","Castro, Camila Menezes Sabino de, Mambrini, Juliana Vaz de Melo, Sampaio, Rosana Ferreira, Macinko, James, Lima-Costa, Maria Fernanda","Cadernos de Saúde Pública; 31(8); 1775-1787","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801775&lang=pt" 
"S0102-311X2015000801743-spa","Domínios de atividade física e escolaridade em São Paulo, Brasil: estudo transversal seriado, 2003 e 2008","Nunes, Ana Paula de Oliveira Barbosa, Luiz, Olinda do Carmo, Barros, Marilisa Berti Azevedo, Cesar, Chester Luis Galvão, Goldbaum, Moisés","Cadernos de Saúde Pública; 31(8); 1743-1755","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801743&lang=pt" 
"S0102-311X2015000801721-spa","Spatial dynamics of AIDS incidence in the elderly in Rio de Janeiro, Brazil, 1997-2011","Rodrigues, Nádia Cristina Pinheiro, Almeida, Andrea Sobral de, Braga, José Ueleres, O&#039;Dwyer, Gisele, Apratto Junior, Paulo Cavalcante, Daumas, Regina Paiva, Lino, Valéria Teresa Saraiva, Andrade, Mônica Kramer de Noronha, Monteiro, Denise Leite Maia, Barros, Mônica Bastos de Lima","Cadernos de Saúde Pública; 31(8); 1721-1731","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801721&lang=pt" 
"S0102-311X2015000801636-spa","Relationship between social capital indicators and lifestyle in Brazilian adults","Loch, Mathias Roberto, Souza, Regina Kazue Tanno de, Mesas, Arthur Eumann, Martinez-Gómez, David, Rodríguez-Artalejo, Fernando","Cadernos de Saúde Pública; 31(8); 1636-1647","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801636&lang=pt" 
"S0102-311X2015000801673-spa","Sobrevida por câncer de mama e iniquidade em saúde","Guerra, Maximiliano Ribeiro, Silva, Gulnar Azevedo e, Nogueira, Mário Círio, Leite, Isabel Cristina Gonçalves, Oliveira, Raquel de Vasconcellos Carvalhaes de, Cintra, Jane Rocha Duarte, Bustamante-Teixeira, Maria Teresa","Cadernos de Saúde Pública; 31(8); 1673-1684","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801673&lang=pt" 
"S0102-311X2015000801732-spa","Association between age and survival in a cohort of Brazilian patients with operable breast cancer","Balabram, Débora, Turra, Cassio M., Gobbi, Helenice","Cadernos de Saúde Pública; 31(8); 1732-1742","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801732&lang=pt" 
"S0102-311X2015000801698-spa","A saúde dos trabalhadores da atividade rural no Brasil","Moreira, Jessica Pronestino de Lima, Oliveira, Bruno Luciano Carneiro Alves de, Muzi, Camila Drumond, Cunha, Carlos Leonardo Figueiredo, Brito, Alexandre dos Santos, Luiz, Ronir Raggio","Cadernos de Saúde Pública; 31(8); 1698-1708","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801698&lang=pt" 
"S0102-311X2015000801765-spa","Validade e utilidade da autopercepção de necessidade de tratamento odontológico por adultos e idosos","Nascimento, Alex Rodrigues do, Andrade, Fabíola Bof de, César, Cibele Comini","Cadernos de Saúde Pública; 31(8); 1765-1774","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801765&lang=pt" 
"S0102-311X2015000801615-spa","HIV-testing among female sex workers on the border between Brazil and French Guiana: the need for targeted interventions","Parriault, Marie-Claire, van Melle, Astrid, Basurko, Célia, Gaubert-Marechal, Emilie, Macena, Raimunda Hermelinda Maia, Rogier, Stéphanie, Kerr, Ligia Regina Franco Sansigolo, Nacher, Mathieu","Cadernos de Saúde Pública; 31(8); 1615-1622","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801615&lang=pt" 
"S0102-311X2015000801587-spa","Perfil de pacientes submetidos à cirurgia bariátrica, assistidos pelo Sistema Único de Saúde do Brasil: revisão sistemática","Kelles, Silvana Marcia Bruschi, Diniz, Maria de Fátima Haueisen Sander, Machado, Carla Jorge, Barreto, Sandhi Maria","Cadernos de Saúde Pública; 31(8); 1587-1601","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801587&lang=pt" 
"S0102-311X2015000801623-spa","Atividades avançadas de vida diária e incidência de declínio cognitivo em idosos: Estudo SABE","Dias, Eliane Golfieri, Andrade, Fabíola Bof de, Duarte, Yeda Aparecida de Oliveira, Santos, Jair Lício Ferreira, Lebrão, Maria Lúcia","Cadernos de Saúde Pública; 31(8); 1623-1635","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801623&lang=pt" 
"S0102-311X2015000801685-spa","Obesidade e excesso de peso em adultos indígenas Xukuru do Ororubá, Pernambuco, Brasil: magnitude, fatores socioeconômicos e demográficos associados","Fávaro, Thatiana Regina, Santos, Ricardo Ventura, Cunha, Geraldo Marcelo da, Leite, Iuri da Costa, Coimbra Jr., Carlos E. A.","Cadernos de Saúde Pública; 31(8); 1685-1697","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801685&lang=pt" 
"S0102-311X2015000801709-spa","Proposição de um índice do enfrentamento governamental à violência intrafamiliar contra crianças e adolescentes","Deslandes, Suely, Mendes, Corina Helena Figueira, Pinto, Liana Wernersbach","Cadernos de Saúde Pública; 31(8); 1709-1720","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801709&lang=pt" 
"S0102-311X2015000801663-spa","Dental caries in Uruguayan adults and elders: findings from the first Uruguayan National Oral Health Survey","Álvarez, Licet, Liberman, Judith, Abreu, Soledad, Mangarelli, Carolina, Correa, Marcos B., Demarco, Flávio Fernando, Lorenzo, Susana, Nascimento, Gustavo G.","Cadernos de Saúde Pública; 31(8); 1663-1672","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801663&lang=pt" 
"S0102-311X2015000801603-spa","Fatores associados à procura de serviços de saúde entre escolares brasileiros: uma análise da Pesquisa Nacional de Saúde do Escolar (PeNSE), 2012","Oliveira, Max Moura de, Andrade, Silvânia Suely Caribé de Araújo, Campos, Maryane Oliveira, Malta, Deborah Carvalho","Cadernos de Saúde Pública; 31(8); 1603-1614","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801603&lang=pt" 
"S0102-311X2015000801648-spa","Elenco de medicamentos do Programa Farmácia Popular do Brasil e a Política de Nacional Assistência Farmacêutica","Yamauti, Sueli Miyuki, Barberato-Filho, Silvio, Lopes, Luciane Cruz","Cadernos de Saúde Pública; 31(8); 1648-1662","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000801648&lang=pt" 
"S0717-69962015000200020-chl","Arquitecturas de circulación y acumulación: El remontaje de los pabellones de la Serpentine Gallery","Otero, Marina","ARQ (Santiago); (90); 100-109","ARQ (Santiago)","Inglês, Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962015000200020&lang=pt" 
"S0717-69962015000200021-chl","XIX Bienal de Arquitectura de Chile: Entrevista a los curadores Fernando Marín, Francisca Pulido, Gabriela de la Piedra y Joaquín González","","ARQ (Santiago); (90); 113-113","ARQ (Santiago)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962015000200021&lang=pt" 
"S0717-69962015000200017-chl","Humanidade 2012","Juaçaba, Carla","ARQ (Santiago); (90); 80-85","ARQ (Santiago)","Inglês, Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962015000200017&lang=pt" 
"S0717-69962015000200018-chl","Pabellón 120/Valparaíso","Irarrázaval, Sebastián","ARQ (Santiago); (90); 86-91","ARQ (Santiago)","Inglês, Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962015000200018&lang=pt" 
"S0717-69962015000200011-chl","Operaciones microurbanas: Un escenario en Panquehue. Panquehue, Chile, 2015","Torres, Claudio","ARQ (Santiago); (90); 66-67","ARQ (Santiago)","Inglês, Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962015000200011&lang=pt" 
"S0717-69962015000200022-chl","Prisioneros involuntarios de la arquitectura chilena","Gallegos, Benjamín, Labarca, Agustina","ARQ (Santiago); (90); 114-114","ARQ (Santiago)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962015000200022&lang=pt" 
"S0100-60452015000200155-scl","TOWARDS A PHILOSOPHICAL UNDERSTANDING OF THE LOGICS OF FORMAL INCONSISTENCY","CARNIELLI, WALTER, RODRIGUES, ABÍLIO","Manuscrito; 38(2); 155-184","Manuscrito","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452015000200155&lang=pt" 
"S0102-85292015000200727-scl","A Deslegitimação do Programa Nuclear Iraniano no Discurso de Benjamin Netanyahu","Souza, Bruno Mendelski de","Contexto Internacional; 37(2); 727-761","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200727&lang=pt" 
"S0102-85292015000200403-scl","Padrões Privados e a Atuação ou Omissão do Estado: Protecionismo Público-Privado?","Amaral, Manuela","Contexto Internacional; 37(2); 403-434","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200403&lang=pt" 
"S0102-85292015000200693-scl","Da Discrição ao Ativismo: O Novo Papel da China no Conselho de Segurança da ONU","Valente, Leonardo, Albuquerque, Marianna","Contexto Internacional; 37(2); 693-726","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200693&lang=pt" 
"S0102-85292015000200347-scl","O Papel da ONU e do Banco Mundial na Consolidação do Campo Internacional de Desenvolvimento","Salles, Fernanda Cimini","Contexto Internacional; 37(2); 347-373","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200347&lang=pt" 
