"S0104-66322004000400007-scl","Use of grape must as a binder to obtain activated carbon briquettes","Deiana, A. C., Granados, D. L., Petkovic, L. M., Sardella, M. F., Silva, H. S.","Brazilian Journal of Chemical Engineering; 21(4); 585-591","Brazilian Journal of Chemical Engineering","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322004000400007&lang=pt" 
"S0037-86822004000600013-scl","Highly aggressive squamous cell carcinoma in an HIV-infected patient","Neves-Motta, Rogerio, Ferry, Fernando Raphael de Almeida, Basílio-de-Oliveira, Carlos Alberto, Carvalho, Ricardo de Souza, Martins, Carlos José, Eyer-Silva, Walter A., Morais-de-Sá, Carlos Alberto","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 496-498","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600013&lang=pt" 
"S0037-86822004000600019-scl","Sociedade Brasileira de Infectologia","Marzochi, Keyla Belízia Feldman","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 512-512","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600019&lang=pt" 
"S0037-86822004000600020-scl","Pott&#039;s disease and tuberculous psoas abscesses in a patient with acquired immunodeficiency syndrome","Lacerda, Marcus Vinícius Guimarães de, Mourão, Maria Paula Gomes, Silveira, Celeste Aída Nogueira","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 512-512","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600020&lang=pt" 
"S0037-86822004000600017-scl","Comparação de dois antígenos para intradermorreação de Montenegro","Romero, Héctor Dardo, Prata, Aluízio, Silva-Vergara, Mário León, Silva, Luciana de Almeida","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 508-509","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600017&lang=pt" 
"S0037-86822004000600016-scl","Ecologia da paisagem da hantavirose no Estado do Rio Grande do Sul","Henkes, Waldir E., Barcellos, Christovam","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 505-507","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600016&lang=pt" 
"S0037-86822004000600018-scl","Infectologia velha e infectologia nova: concepção extravagante","Amato Neto, Vicente","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 510-511","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600018&lang=pt" 
"S0034-89102004000700006-scl","Effects of the length and timing of nighttime naps on task performance and physiological function","Takeyama, Hidemaro, Matsumoto, Shun, Murata, Kensaburo, Ebara, Takeshi, Kubo, Tomohide, Tachi, Norihide, Itani, Toru","Revista de Saúde Pública; 38(); 32-37","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700006&lang=pt" 
"S0034-89102004000700005-scl","The impact of night work on subjective reports of well-being: an exploratory study of health care workers from five nations","Tepas, Donald I, Barnes-Farrell, Janet L, Bobko, Natalia, Fischer, Frida M, Iskra-Golec, Irena, Kaliterna, Ljiljana","Revista de Saúde Pública; 38(); 26-31","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700005&lang=pt" 
"S0034-89102004000700009-scl","BASS 4: a software system for ergonomic design and evaluation of working hours","Schomann, Carsten, Stapel, Wolfgang, Nickel, Peter, Eden, Jens, Nachreiner, Friedhelm","Revista de Saúde Pública; 38(); 56-64","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700009&lang=pt" 
"S0034-89102004000700012-scl","Diversity and equity: dealing with biological and social differences","Nachreiner, Friedhelm","Revista de Saúde Pública; 38(); 80-85","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700012&lang=pt" 
"S0034-89102004000700010-scl","Conflicts between employee preferences and ergonomic recommendations in shift scheduling: regulation based on consent is not sufficient","Gärtner, Johannes","Revista de Saúde Pública; 38(); 65-71","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700010&lang=pt" 
"S0102-311X2004000600036-spa","Childhood tuberculosis incidence in Southeast Brazil, 1996","Nascimento, Luiz Fernando C.","Cadernos de Saúde Pública; 20(6); 1749-1752","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600036&lang=pt" 
"S0102-311X2004000600025-spa","Bambuí Project: a qualitative approach to self-medication","Loyola Filho, Antônio I. de, Lima-Costa, Maria Fernanda, Uchôa, Elizabeth","Cadernos de Saúde Pública; 20(6); 1661-1669","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600025&lang=pt" 
"S0034-89102004000700013-spa","Multidimensional aspects related to shiftworkers&#039; health and well-being","Costa, Giovanni","Revista de Saúde Pública; 38(); 86-91","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700013&lang=pt" 
"S0034-89102004000700012-spa","Diversity and equity: dealing with biological and social differences","Nachreiner, Friedhelm","Revista de Saúde Pública; 38(); 80-85","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700012&lang=pt" 
"S0034-89102004000700011-spa","Linking better shiftwork arrangements with safety and health management systems","Kogi, Kazutaka","Revista de Saúde Pública; 38(); 72-79","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700011&lang=pt" 
"S0034-89102004000700010-spa","Conflicts between employee preferences and ergonomic recommendations in shift scheduling: regulation based on consent is not sufficient","Gärtner, Johannes","Revista de Saúde Pública; 38(); 65-71","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700010&lang=pt" 
"S0034-89102004000700009-spa","BASS 4: a software system for ergonomic design and evaluation of working hours","Schomann, Carsten, Stapel, Wolfgang, Nickel, Peter, Eden, Jens, Nachreiner, Friedhelm","Revista de Saúde Pública; 38(); 56-64","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700009&lang=pt" 
"S0034-89102004000700006-spa","Effects of the length and timing of nighttime naps on task performance and physiological function","Takeyama, Hidemaro, Matsumoto, Shun, Murata, Kensaburo, Ebara, Takeshi, Kubo, Tomohide, Tachi, Norihide, Itani, Toru","Revista de Saúde Pública; 38(); 32-37","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700006&lang=pt" 
"S0034-89102004000700005-spa","The impact of night work on subjective reports of well-being: an exploratory study of health care workers from five nations","Tepas, Donald I, Barnes-Farrell, Janet L, Bobko, Natalia, Fischer, Frida M, Iskra-Golec, Irena, Kaliterna, Ljiljana","Revista de Saúde Pública; 38(); 26-31","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700005&lang=pt" 
"S0034-89102004000700004-spa","Working hours, work-life conflict and health in precarious and &quot;permanent&quot; employment","Bohle, Philip, Quinlan, Michael, Kennedy, David, Williamson, Ann","Revista de Saúde Pública; 38(); 19-25","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700004&lang=pt" 
"S0034-89102004000700003-spa","Health and psychosocial effects of flexible working hours","Janssen, Daniela, Nachreiner, Friedhelm","Revista de Saúde Pública; 38(); 11-18","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700003&lang=pt" 
"S0102-311X2004000600025-scl","Bambuí Project: a qualitative approach to self-medication","Loyola Filho, Antônio I. de, Lima-Costa, Maria Fernanda, Uchôa, Elizabeth","Cadernos de Saúde Pública; 20(6); 1661-1669","Cadernos de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600025&lang=pt" 
"S0037-86822004000600001-scl","Evaluation of a commercial test based on ligase chain reaction for direct detection of Mycobacterium tuberculosis in respiratory specimens","Ribeiro, Fabíola Karla Corrêa, Dettoni, Valdério do Valle, Peres, Renata Lyrio, Vinhas, Solange Alves, Có, Tatiana Resende, Dietze, Reynaldo, Palaci, Moisés","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 431-435","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600001&lang=pt" 
"S0037-86822004000600002-scl","Características clinicoepidemiológicas de um grupo de mulheres com HIV/AIDS em Salvador-Bahia","Nunes, Ceuci de Lima Xavier, Gonçalves, Lívia A., Silva, Patrícia T., Bina, José Carlos","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 436-440","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600002&lang=pt" 
"S0037-86822004000600003-scl","Padronização da técnica imunoenzimática do ELISA de captura, no sistema avidina-biotina para a identificação de sangue ingerido por Lutzomyia (Lutzomyia) longipalpis (Lutz &amp; Neiva, 1912)","Marassá, Ana Maria, Consales, Cleide Aschenbrenner, Galati, Eunice Aparecida Bianchi","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 441-446","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600003&lang=pt" 
"S0037-86822004000600005-scl","Immunoblotting analyses using two-dimensional gel electrophoresis of Trypanosoma cruzi excreted-secreted antigens","Silva, Adriano Gomes, Silveira-Lacerda, Elisangela Paula, Cunha-Júnior, Jair Pereira, Souza, Maria Aparecida de, Favoreto Junior, Silvio","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 454-459","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600005&lang=pt" 
"S0037-86822004000600007-scl","Histoplasmose disseminada no Rio Grande do Sul","Unis, Gisela, Oliveira, Flávio de Mattos, Severo, Luiz Carlos","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 463-468","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600007&lang=pt" 
"S0037-86822004000600008-scl","Avaliação do polimorfismo no gene da metilenotetrahidrofolato redutase e concentração de folato e vitamina B12 em pacientes portadores do HIV-1 em tratamento com anti-retrovirais","Malavazi, Iran, Abrão, Emiliana Pereira, Mikawa, Angela Yumico, Tagliavini, Sandra Antônia, Costa, Paulo Inácio da","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 469-475","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600008&lang=pt" 
"S0037-86822004000600010-scl","Evaluation of intrathecal synthesis of specific IgG antibodies against Toxoplasma gondii in the diagnosis assessment of presumptive toxoplasma encephalitis in aids patients","Borges, Aercio Sebastião, Figueiredo, José Fernando de Castro","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 480-484","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600010&lang=pt" 
"S0037-86822004000600011-scl","Busca retrospectiva da transmissão maternal da infecção chagásica em pacientes na fase crônica","Rassi, Anis, Amato Neto, Vicente, Rassi, Gustavo Gabriel, Amato, Valdir Sabbaga, Rassi Júnior, Anis, Luquetti, Alejandro O., Rassi, Sérgio Gabriel","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 485-489","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600011&lang=pt" 
"S0037-86822004000600012-scl","Transplante de células da medula óssea no tratamento da cardiopatia chagásica crônica","Santos, Ricardo Ribeiro dos, Soares, Milena Botelho Pereira, Carvalho, Antônio Carlos Campos de","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 490-495","Revista da Sociedade Brasileira de Medicina Tropical","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600012&lang=pt" 
"S0034-89102004000700003-scl","Health and psychosocial effects of flexible working hours","Janssen, Daniela, Nachreiner, Friedhelm","Revista de Saúde Pública; 38(); 11-18","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700003&lang=pt" 
"S0034-89102004000700004-scl","Working hours, work-life conflict and health in precarious and &quot;permanent&quot; employment","Bohle, Philip, Quinlan, Michael, Kennedy, David, Williamson, Ann","Revista de Saúde Pública; 38(); 19-25","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700004&lang=pt" 
"S0034-89102004000700011-scl","Linking better shiftwork arrangements with safety and health management systems","Kogi, Kazutaka","Revista de Saúde Pública; 38(); 72-79","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700011&lang=pt" 
"S0034-89102004000700013-scl","Multidimensional aspects related to shiftworkers&#039; health and well-being","Costa, Giovanni","Revista de Saúde Pública; 38(); 86-91","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700013&lang=pt" 
"S0037-86822004000600004-scl","Differing phagocytic function of monocytes and neutrophils in Chagas&#039; cardiopathy according to the presence or absence of congestive heart failure","Muniz-Junqueira, Maria Imaculada, Mota, Lícia Maria, Aires, Rodrigo Barbosa, Junqueira Júnior, Luiz Fernando","Revista da Sociedade Brasileira de Medicina Tropical; 37(6); 447-453","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822004000600004&lang=pt" 
"S0034-89102004000600015-scl","Programa de controle da tuberculose e implantação do tratamento supervisionado: município de Jacareí, SP, Brasil","","Revista de Saúde Pública; 38(6); 846-847","Revista de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600015&lang=pt" 
"S0034-89102004000600014-scl","Diarréia e rotavírus","","Revista de Saúde Pública; 38(6); 844-845","Revista de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600014&lang=pt" 
"S0034-89102004000600013-scl","Susceptibilidade de Aedes aegypti aos inseticidas temephos e cipermetrina, Brasil","Luna, Jonny E Duque, Martins, Marcos Ferrer, Anjos, Adriana Felix dos, Kuwabara, Eduardo Fumio, Navarro-Silva, Mário Antônio","Revista de Saúde Pública; 38(6); 842-843","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600013&lang=pt" 
"S0034-89102004000600016-scl","Errata","","Revista de Saúde Pública; 38(6); 890-890","Revista de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600016&lang=pt" 
"S0034-89102004000600015-spa","Programa de controle da tuberculose e implantação do tratamento supervisionado: município de Jacareí, SP, Brasil","","Revista de Saúde Pública; 38(6); 846-847","Revista de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600015&lang=pt" 
"S0034-89102004000600014-spa","Diarréia e rotavírus","","Revista de Saúde Pública; 38(6); 844-845","Revista de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600014&lang=pt" 
"S0034-89102004000600013-spa","Susceptibilidade de Aedes aegypti aos inseticidas temephos e cipermetrina, Brasil","Luna, Jonny E Duque, Martins, Marcos Ferrer, Anjos, Adriana Felix dos, Kuwabara, Eduardo Fumio, Navarro-Silva, Mário Antônio","Revista de Saúde Pública; 38(6); 842-843","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600013&lang=pt" 
"S0034-89102004000600016-spa","Errata","","Revista de Saúde Pública; 38(6); 890-890","Revista de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600016&lang=pt" 
"S0034-89102004000600012-spa","Impacto em cuidadores de idosos com demência atendidos em um serviço psicogeriátrico","Garrido, Regiane, Menezes, Paulo R","Revista de Saúde Pública; 38(6); 835-841","Revista de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600012&lang=pt" 
"S0034-89102004000600004-spa","Infant mortality: comparison between two birth cohorts from Southeast and Northeast, Brazil","Ribeiro, Valdinar S, Silva, Antônio A M, Barbieri, Marco A, Bettiol, Heloisa, Aragão, Vânia M F, Coimbra, Liberata C, Alves, Maria T S S B","Revista de Saúde Pública; 38(6); 773-779","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600004&lang=pt" 
"S0034-89102004000600003-spa","Infecção pelo HIV durante a gestação: estudo-Sentinela Parturiente, Brasil, 2002","Souza Júnior, Paulo Roberto Borges de, Szwarcwald, Célia Landmann, Barbosa Júnior, Aristides, Carvalho, Marcelo Felga de, Castilho, Euclides Ayres de","Revista de Saúde Pública; 38(6); 764-772","Revista de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600003&lang=pt" 
"S0034-89102004000600002-spa","Dermatoses em pacientes infectados pelo HIV com a contagem de linfócitos CD4","Michelim, Lessandra, Atti, José Luiz, Panarotto, Daniel, Lovatto, Louise, Boniatti, Márcio Manozzo","Revista de Saúde Pública; 38(6); 758-763","Revista de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600002&lang=pt" 
"S0034-89102004000600001-spa","Internações e óbitos e sua relação com a poluição atmosférica em São Paulo, 1993 a 1997","Freitas, Clarice, Bremner, Stephen A, Gouveia, Nelson, Pereira, Luiz A A, Saldiva, Paulo H N","Revista de Saúde Pública; 38(6); 751-757","Revista de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600001&lang=pt" 
"S0034-89102004000600001-scl","Internações e óbitos e sua relação com a poluição atmosférica em São Paulo, 1993 a 1997","Freitas, Clarice, Bremner, Stephen A, Gouveia, Nelson, Pereira, Luiz A A, Saldiva, Paulo H N","Revista de Saúde Pública; 38(6); 751-757","Revista de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600001&lang=pt" 
"S0034-89102004000600003-scl","Infecção pelo HIV durante a gestação: estudo-Sentinela Parturiente, Brasil, 2002","Souza Júnior, Paulo Roberto Borges de, Szwarcwald, Célia Landmann, Barbosa Júnior, Aristides, Carvalho, Marcelo Felga de, Castilho, Euclides Ayres de","Revista de Saúde Pública; 38(6); 764-772","Revista de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600003&lang=pt" 
"S0034-89102004000600004-scl","Infant mortality: comparison between two birth cohorts from Southeast and Northeast, Brazil","Ribeiro, Valdinar S, Silva, Antônio A M, Barbieri, Marco A, Bettiol, Heloisa, Aragão, Vânia M F, Coimbra, Liberata C, Alves, Maria T S S B","Revista de Saúde Pública; 38(6); 773-779","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600004&lang=pt" 
"S0034-89102004000600005-scl","Estudo da desigualdade na mortalidade hospitalar pelo índice de comorbidade de Charlson","Iucif Jr, Nelson, Rocha, Juan S Yazlle","Revista de Saúde Pública; 38(6); 780-786","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600005&lang=pt" 
"S0034-89102004000600006-scl","Fatores associados ao uso de drogas entre adolescentes escolares","Tavares, Beatriz Franck, Béria, Jorge Umberto, Lima, Maurício Silva de","Revista de Saúde Pública; 38(6); 787-796","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600006&lang=pt" 
"S0034-89102004000600007-scl","Consumo de leite de vaca e anemia na infância no Município de São Paulo","Levy-Costa, Renata Bertazzi, Monteiro, Carlos Augusto","Revista de Saúde Pública; 38(6); 797-803","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600007&lang=pt" 
"S0034-89102004000600008-scl","Características epidemiológicas do suicídio no Rio Grande do Sul","Meneghel, Stela Nazareth, Victora, Cesar Gomes, Faria, Neice Müller Xavier, Carvalho, Lenine Alves de, Falk, João Werner","Revista de Saúde Pública; 38(6); 804-810","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600008&lang=pt" 
"S0034-89102004000600009-scl","Caracterização assistencial de hospitais filantrópicos no Brasil","Portela, Margareth C, Lima, Sheyla M L, Barbosa, Pedro R, Vasconcellos, Miguel M, Ugá, Maria Alícia D, Gerschman, Silvia","Revista de Saúde Pública; 38(6); 811-818","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600009&lang=pt" 
"S0034-89102004000600010-scl","Indicadores do uso de medicamentos prescritos e de assistência ao paciente de serviços de saúde","Santos, Vania dos, Nitrini, Sandra M Ottati Oliveira","Revista de Saúde Pública; 38(6); 819-834","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600010&lang=pt" 
"S0034-89102004000600011-scl","A estrutura da auto-avaliação da saúde entre idosos: projeto Bambuí","Lima-Costa, Maria Fernanda, Firmo, Josélia O A, Uchôa, Elizabeth","Revista de Saúde Pública; 38(6); 827-834","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600011&lang=pt" 
"S0034-89102004000600012-scl","Impacto em cuidadores de idosos com demência atendidos em um serviço psicogeriátrico","Garrido, Regiane, Menezes, Paulo R","Revista de Saúde Pública; 38(6); 835-841","Revista de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600012&lang=pt" 
"S0034-89102004000600002-scl","Dermatoses em pacientes infectados pelo HIV com a contagem de linfócitos CD4","Michelim, Lessandra, Atti, José Luiz, Panarotto, Daniel, Lovatto, Louise, Boniatti, Márcio Manozzo","Revista de Saúde Pública; 38(6); 758-763","Revista de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000600002&lang=pt" 
"S0034-89102004000600005-spa","Estudo da desigualdade na mortalidade hospitalar pelo índice de comorbidade de Charlson","Iucif Jr, Nelson, Rocha, Juan S Yazlle","Revista de Saúde Pública; 38(6); 780-786","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600005&lang=pt" 
"S0034-89102004000600006-spa","Fatores associados ao uso de drogas entre adolescentes escolares","Tavares, Beatriz Franck, Béria, Jorge Umberto, Lima, Maurício Silva de","Revista de Saúde Pública; 38(6); 787-796","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600006&lang=pt" 
"S0034-89102004000600007-spa","Consumo de leite de vaca e anemia na infância no Município de São Paulo","Levy-Costa, Renata Bertazzi, Monteiro, Carlos Augusto","Revista de Saúde Pública; 38(6); 797-803","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600007&lang=pt" 
"S0034-89102004000600008-spa","Características epidemiológicas do suicídio no Rio Grande do Sul","Meneghel, Stela Nazareth, Victora, Cesar Gomes, Faria, Neice Müller Xavier, Carvalho, Lenine Alves de, Falk, João Werner","Revista de Saúde Pública; 38(6); 804-810","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600008&lang=pt" 
"S0034-89102004000600009-spa","Caracterização assistencial de hospitais filantrópicos no Brasil","Portela, Margareth C, Lima, Sheyla M L, Barbosa, Pedro R, Vasconcellos, Miguel M, Ugá, Maria Alícia D, Gerschman, Silvia","Revista de Saúde Pública; 38(6); 811-818","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600009&lang=pt" 
"S0034-89102004000600010-spa","Indicadores do uso de medicamentos prescritos e de assistência ao paciente de serviços de saúde","Santos, Vania dos, Nitrini, Sandra M Ottati Oliveira","Revista de Saúde Pública; 38(6); 819-834","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600010&lang=pt" 
"S0034-89102004000600011-spa","A estrutura da auto-avaliação da saúde entre idosos: projeto Bambuí","Lima-Costa, Maria Fernanda, Firmo, Josélia O A, Uchôa, Elizabeth","Revista de Saúde Pública; 38(6); 827-834","Revista de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000600011&lang=pt" 
"S0103-40142004000300003-scl","&quot;Bye bye, Brasil&quot;: o declínio das religiões tradicionais no Censo 2000","Pierucci, Antônio Flávio","Estudos Avançados; 18(52); 17-28","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300003&lang=pt" 
"S0103-40142004000300001-scl","Editorial","","Estudos Avançados; 18(52); -","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300001&lang=pt" 
"S0103-40142004000300006-scl","Dimensões básicas da religiosidade belo-horizontina","Cardoso, Alexandre","Estudos Avançados; 18(52); 63-75","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300006&lang=pt" 
"S0103-40142004000300008-scl","A Renovação Carismática Católica: algumas observações","Valle, Edênio","Estudos Avançados; 18(52); 97-107","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300008&lang=pt" 
"S0103-40142004000300022-scl","A paz e as religiões","Evaristo, Paulo","Estudos Avançados; 18(52); 341-350","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300022&lang=pt" 
"S0103-40142004000300018-scl","Pajés e feiticeiros","Junqueira, Carmen","Estudos Avançados; 18(52); 289-302","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300018&lang=pt" 
"S0103-40142004000300020-scl","Os jovens &quot;sem religião&quot;: ventos secularizantes, &quot;espírito de época&quot; e novos sincretismos. Notas preliminares","Novaes, Regina","Estudos Avançados; 18(52); 321-330","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300020&lang=pt" 
