"S0102-69092014000300006-scl","O suicídio como forma de ação política e social no ceticismo de Montaigne e Hume","Kiraly, Cesar","Revista Brasileira de Ciências Sociais; 29(86); 79-90","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300006&lang=pt" 
"S0066-782X2014002200005-scl","An Equation for the Prediction of Oxygen Consumption in a Brazilian Population","Almeida, Antonio Eduardo Monteiro de, Stefani, Charles de Moraes, Nascimento, João Agnaldo do, Almeida, Narla Miranda de, Santos, Amilton da Cruz, Ribeiro (in memoriam), Jorge Pinto, Stein, Ricardo","Arquivos Brasileiros de Cardiologia; 103(4); 299-307","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200005&lang=pt" 
"S0066-782X2014002200011-scl","Stratification of the Risk of Sudden Death in Nonischemic Heart Failure","Pimentel, Maurício, Zimerman, Leandro Ioschpe, Rohde, Luis Eduardo","Arquivos Brasileiros de Cardiologia; 103(4); 348-357","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200011&lang=pt" 
"S1020-49892014000900001-spa","Encuestas nacionales de ceguera y deficiencia visual evitables en Argentina, El Salvador, Honduras, Panamá, Perú y Uruguay","Silva, Juan Carlos","Revista Panamericana de Salud Pública; 36(4); 209-213","Revista Panamericana de Salud Pública","Inglês, Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892014000900001&lang=pt" 
"S1020-49892014000900002-spa","Rapid assessment of avoidable blindness in Uruguay: results of a nationwide survey","Gallarreta, Marcelo, Furtado, João M., Lansingh, Van C., Silva, Juan Carlos, Limburg, Hans","Revista Panamericana de Salud Pública; 36(4); 219-224","Revista Panamericana de Salud Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892014000900002&lang=pt" 
"S1020-49892014000900003-spa","Depression among diabetic women in urban centers in Mexico and the United States of America: a comparative study","Lara Muñoz, María del Carmen, Jacobs, Elizabeth A., Escamilla, Marco Antonio, Mendenhall, Emily","Revista Panamericana de Salud Pública; 36(4); 225-231","Revista Panamericana de Salud Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892014000900003&lang=pt" 
"S1020-49892014000900005-spa","Patient attrition from the HIV antiretroviral therapy program at two hospitals in Haiti","Puttkammer, Nancy H., Zeliadt, Steven B., Baseman, Janet G., Destiné, Rodney, Domerçant, Jean Wysler, Coq, Nancy Rachel Labbé, Raphael, Nernst Atwood, Sherr, Kenneth, Tegger, Mary, Yuhas, Krista, Barnhart, Scott","Revista Panamericana de Salud Pública; 36(4); 238-247","Revista Panamericana de Salud Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892014000900005&lang=pt" 
"S1020-49892014000900006-spa","Disparities in pediatric leukemia early survival in Argentina: a population-based study","Garibotti, Gilda, Moreno, Florencia, Dussel, Veronica, Orellana, Liliana","Revista Panamericana de Salud Pública; 36(4); 248-256","Revista Panamericana de Salud Pública","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892014000900006&lang=pt" 
"S1020-49892014000900007-spa","Intervenções de segurança viária e seus efeitos nas lesões causadas pelo trânsito: uma revisão sistemática","Aguilera, Sandra Lúcia Vieira Ulinski, Moysés, Simone Tetú, Moysés, Samuel Jorge","Revista Panamericana de Salud Pública; 36(4); 257-265","Revista Panamericana de Salud Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892014000900007&lang=pt" 
"S0102-69092014000300003-scl","A letra e o mito contribuições de pau Brasil para a consagração bandeirante nos anos de 1920","Teixeira, Ana Lúcia","Revista Brasileira de Ciências Sociais; 29(86); 29-44","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300003&lang=pt" 
"S0102-69092014000300007-scl","Cobertura da imprensa e eleições presidenciais de 2006 efeitos realmente limitados?","Mundim, Pedro Santos","Revista Brasileira de Ciências Sociais; 29(86); 91-107","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300007&lang=pt" 
"S0035-001X2014000500010-mex","Heat engines and the Curzon-Ahlborn efficiency","Calvo Hernández, A., Roco, J.M.M., Medina, A., Sánchez-Salas, N.","Revista mexicana de física; 60(5); 384-389","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500010&lang=pt" 
"S1678-77572014000500442-scl","Development of a novel resin with antimicrobial properties for dental application","CASTRO, Denise Tornavoi de, HOLTZ, Raphael Dias, ALVES, Oswaldo Luiz, WATANABE, Evandro, VALENTE, Mariana Lima da Costa, SILVA, Cláudia Helena Lovato da, REIS, Andréa Cândido dos","Journal of Applied Oral Science; 22(5); 442-449","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500442&lang=pt" 
"S1678-77572014000500459-scl","The combined use of Er,Cr:YSGG laser and fluoride to prevent root dentin demineralization","GERALDO-MARTINS, Vinícius Rangel, LEPRI, Cesar Penazzo, FARAONI-ROMANO, Juliana Jendiroba, PALMA-DIBB, Regina Guenka","Journal of Applied Oral Science; 22(5); 459-464","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500459&lang=pt" 
"S1678-77572014000500450-scl","Influence of periodontal ligament simulation on bond strength and fracture resistance of roots restored with fiber posts","MARCHIONATTI, Ana Maria Estivalete, WANDSCHER, Vinícius Felipe, BROCH, Juliana, BERGOLI, César Dalmolin, MAIER, Juliana, VALANDRO, Luiz Felipe, KAIZER, Osvaldo Bazzan","Journal of Applied Oral Science; 22(5); 450-458","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500450&lang=pt" 
"S1678-77572014000500409-scl","Postretention stability after orthodontic closure of maxillary interincisor diastemas","MORAIS, Juliana Fernandes de, FREITAS, Marcos Roberto de, FREITAS, Karina Maria Salvatore de, JANSON, Guilherme, CASTELLO BRANCO, Nuria","Journal of Applied Oral Science; 22(5); 409-415","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500409&lang=pt" 
"S1678-77572014000500403-scl","Does the number of implants have any relation with peri-implant disease?","PASSONI, Bernardo Born, DALAGO, Haline Renata, SCHULDT FILHO, Guenther, OLIVEIRA DE SOUZA, João Gustavo, BENFATTI, César Augusto Magalhães, MAGINI, Ricardo de Souza, BIANCHINI, Marco Aurélio","Journal of Applied Oral Science; 22(5); 403-408","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500403&lang=pt" 
"S1678-77572014000500416-scl","Estimates of self-reported dietary behavior related to oral health among adolescents according to the type of food","AMARAL, Regiane Cristina do, SCABAR, Luiz Felipe, SLATER, Betzabeth, FRAZÃO, Paulo","Journal of Applied Oral Science; 22(5); 416-425","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500416&lang=pt" 
"S1678-77572014000500355-scl","2013 JCR Science Edition: Impact factors for the Journal of Applied Oral Science and Brazilian Oral Research","Santos, Carlos F.","Journal of Applied Oral Science; 22(5); 355-355","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500355&lang=pt" 
"S1678-77572014000500373-scl","Micro-sized erosions in a nanofilled composite after repeated acidic beverage exposures: consequences of clusters dislodgments","SVIZERO, Nádia da Rocha, GÓES, Adriana Regina Cruz Grando de, BUENO, Tamires de Luccas, DI HIPÓLITO, Vinicius, WANG, Linda, D&#039;ALPINO, Paulo Henrique Perlatti","Journal of Applied Oral Science; 22(5); 373-381","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500373&lang=pt" 
"S1678-77572014000500390-scl","Push-out bond strength of fiber posts to root dentin using glass ionomer and resin modified glass ionomer cements","PEREIRA, Jefferson Ricardo, ROSA, Ricardo Abreu da, SÓ, Marcus Vinícius Reis, AFONSO, Daniele, KUGA, Milton Carlos, HONÓRIO, Heitor Marques, VALLE, Accácio Lins do, VIDOTTI, Hugo Alberto","Journal of Applied Oral Science; 22(5); 390-396","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500390&lang=pt" 
"S1020-49892014000900009-spa","Programas de monitoreo de medicamentos de prescripción en los Estados Unidos de América","El Burai Félix, Sausan, Mack, Karin","Revista Panamericana de Salud Pública; 36(4); 270-276","Revista Panamericana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892014000900009&lang=pt" 
"S1678-77572014000500366-scl","The influence of Brazilian plant extracts on Streptococcus mutans biofilm","BARNABÉ, Michele, SARACENI, Cíntia Helena Coury, DUTRA-CORREA, Maristela, SUFFREDINI, Ivana Barbosa","Journal of Applied Oral Science; 22(5); 366-372","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500366&lang=pt" 
"S1678-77572014000500382-scl","Perceptions of brachyfacial, mesofacial and dolichofacial individuals with regard to the buccal corridor in different facial types","PITHON, Matheus Melo, MATA, Kayure Rocha da, ROCHA, Karina Silva, COSTA, Brenda do Nascimento, NEVES, Fernando, BARBOSA, George Caique Gouveia, COQUEIRO, Raildo da Silva","Journal of Applied Oral Science; 22(5); 382-389","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500382&lang=pt" 
"S1678-77572014000500465-scl","A multidisciplinary treatment of congenitally missing maxillary lateral incisors: a 14-year follow-up case report","ALMEIDA, Renato Rodrigues de, MORANDINI, Ana Carolina Faria, ALMEIDA-PEDRIN, Renata Rodrigues de, ALMEIDA, Marcio Rodrigues de, CASTRO, Renata Cristina Faria Ribeiro, INSABRALDE, Natalia Martins","Journal of Applied Oral Science; 22(5); 465-471","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500465&lang=pt" 
"S1678-77572014000500426-scl","Overexpression of S100A4 as a biomarker of metastasis and recurrence in oral squamous cell carcinoma","NATARAJAN, Jayalakshmi, HUNTER, Keith, MUTALIK, Vimi S, RADHAKRISHNAN, Raghu","Journal of Applied Oral Science; 22(5); 426-433","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500426&lang=pt" 
"S1678-77572014000500434-scl","Erosive cola-based drinks affect the bonding to enamel surface: an in vitro study","CASAS-APAYCO, Leslie Caroll, DREIBI, Vanessa Manzini, HIPÓLITO, Ana Carolina, GRAEFF, Márcia Sirlene Zardin, RIOS, Daniela, MAGALHÃES, Ana Carolina, BUZALAF, Marília Afonso Rabelo, WANG, Linda","Journal of Applied Oral Science; 22(5); 434-441","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500434&lang=pt" 
"S1678-77572014000500356-scl","Antibacterial effect of calcium hydroxide combined with chlorhexidine on Enterococcus faecalis: a systematic review and meta-analysis","SAATCHI, Masoud, SHOKRANEH, Ali, NAVAEI, Hooman, MARACY, Mohammad Reza, SHOJAEI, Hasan","Journal of Applied Oral Science; 22(5); 356-365","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500356&lang=pt" 
"S1678-77572014000500397-scl","Caries risk assessment in schoolchildren - a form based on Cariogram® software","CABRAL, Renata Nunes, HILGERT, Leandro Augusto, FABER, Jorge, LEAL, Soraya Coelho","Journal of Applied Oral Science; 22(5); 397-422","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000500397&lang=pt" 
"S0102-69092014000300009-scl","Unidade partidária e política externa na América Latina","Feliú, Pedro, Onuki, Janina","Revista Brasileira de Ciências Sociais; 29(86); 125-142","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300009&lang=pt" 
"S0102-69092014000300008-scl","Novos rumos do sindicalismo no Brasil","Ferraz, Alexandre Sampaio","Revista Brasileira de Ciências Sociais; 29(86); 109-123","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300008&lang=pt" 
"S0102-69092014000300005-scl","Entre o pig e o mensalão mitologia política e realidade contemporânea","Grün, Roberto","Revista Brasileira de Ciências Sociais; 29(86); 57-78","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300005&lang=pt" 
"S0102-69092014000300002-scl","Risco e modernidade uma nova teoria social?","Motta, Renata","Revista Brasileira de Ciências Sociais; 29(86); 15-27","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300002&lang=pt" 
"S1025-55832014000400010-per","Endotelio e hipertensión arterial","Cobos S, Leonardo","Anales de la Facultad de Medicina; 75(4); 345-350","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400010&lang=pt" 
"S1025-55832014000400017-per","La antigüedad de las referencias bibliográficas en publicaciones científicas","Oyola-García, Alfredo Enrique, Soto-Cabezas, Mirtha Gabriela, Quispe-Ilanzo, Melisa Pamela","Anales de la Facultad de Medicina; 75(4); 381-382","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400017&lang=pt" 
"S0034-737X2014000500016-scl","Omissão de nutrientes em plantas de pinhão-manso cultivadas em solução nutritiva","Maia, Janini Tatiane Lima Souza, Bonfim, Filipe Pereira Giardini, Guanabens, Rafael Eugenio Maia, Trentin, Roberto, Martinez, Herminia Emilia Prieto, Pereira, Paulo Roberto Gomes, Fontes, Paulo Cézar Rezende","Revista Ceres; 61(5); 723-731","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500016&lang=pt" 
"S0034-737X2014000500011-scl","Qualidade fisiológica, sanitária e enzimática de sementes de arroz irrigado recobertas com silício","Tunes, Lilian Vanussa Madruga de, Fonseca, Daniel Ândrei Robe, Meneghello, Géri Eduardo, Reis, Bruna Barreto dos, Brasil, Veronica Duarte, Rufino, Cassyo de Araújo, Vilella, Francisco Amaral","Revista Ceres; 61(5); 675-685","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500011&lang=pt" 
"S0034-737X2014000500020-scl","Desempenho de cultivares nacionais de batata para produtividade de tubérculos","Silva, Giovani Olegario da, Bortoletto, Antonio César, Ponijaleki, Rubens, Mogor, Atila Francisco, Pereira, Arione da Silva","Revista Ceres; 61(5); 752-752","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500020&lang=pt" 
"S0034-737X2014000500008-scl","Indirect effect of neem oil on Podisus nigrispinus (Hemiptera, Pentatomidae): biology and predatory capacity","Campos, Aniele Pianoscki de, Boiça Junior, Arlindo Leal, Ribeiro, Zulene Antonio","Revista Ceres; 61(5); 652-659","Revista Ceres","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500008&lang=pt" 
"S0034-737X2014000500009-scl","Resistência de biótipos de arroz-vermelho aos herbicidas imazapyr + imazapic e alternativas de controle","Rubin, Rafael Salles, Agostinetto, Dirceu, Manica-Berto, Roberta, Fraga, Diego Severo, Tarouco, Camila Peligrinotti","Revista Ceres; 61(5); 660-667","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500009&lang=pt" 
"S0034-737X2014000500001-scl","Identification of &#039;Ubá&#039; mango tree zygotic and nucellar seedlings using ISSR markers","Rocha, Aline, Salomão, Tânia Maria Fernandes, Siqueira, Dalmo Lopes de, Cruz, Cosme Damião, Salomão, Luiz Carlos Chamhum","Revista Ceres; 61(5); 597-604","Revista Ceres","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500001&lang=pt" 
"S0034-737X2014000500002-scl","Resposta morfogênica de embriões zigóticos de Erythrina velutina Willd: (Leguminosae) cultivados in vitro","Fonseca, Priscila Tavares, Nepomuceno, Cristina Ferreira, Alvim, Bruno Freitas Matos, Santana, José Raniere Ferreira de","Revista Ceres; 61(5); 605-611","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500002&lang=pt" 
"S0034-737X2014000500003-scl","Impacto econômico da implantação das boas práticas agropecuárias relacionadas com a qualidade do leite","Paixão, Marcel Gomes, Lopes, Marcos Aurélio, Pinto, Sandra Maria, Abreu, Luiz Ronaldo de","Revista Ceres; 61(5); 612-621","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500003&lang=pt" 
"S0034-737X2014000500004-scl","Influência da densidade do solo no desenvolvimento inicial do pinhão-manso cultivado em Latossolo Vermelho eutroférrico","Ohland, Tatiane, Lana, Maria do Carmo, Frandoloso, Jucenei Fernando, Rampim, Leandro, Bergmann, Jaqueline Regina, Cabreira, Danielle Tesche","Revista Ceres; 61(5); 622-630","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500004&lang=pt" 
"S0034-737X2014000500006-scl","Danos de moscas-das-frutas (Diptera, Tephritidae) em citros, manejados no sistema orgânico de produção","Silva, Fernando Felisberto da, Redaelli, Luíza Rodrigues, Meirelles, Rafael Narciso, Dal Soglio, Fábio Kessler","Revista Ceres; 61(5); 637-642","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500006&lang=pt" 
"S0034-737X2014000500007-scl","Fitossociologia de plantas daninhas em monocultivo de milho e em consórcio com diferentes Fabaceae","Oliveira, Anna Christina Sanazário de, Coelho, Fábio Cunha, Crevelari, Jocarla Ambrosim, Fernandes, Ivana da Silva, Rubim, Raquel Fialho","Revista Ceres; 61(5); 643-651","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500007&lang=pt" 
"S0034-737X2014000500019-scl","Caracterização de frutos, sementes, plântulas e germinação de Jeniparana","Silva, Rejane Maria da, Ribeiro, Rayane de Tasso Moreira, Coutinho, Diógenes José Gusmão, Silva, Suzene Izídio da, Gallão, Maria Izabel","Revista Ceres; 61(5); 746-751","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500019&lang=pt" 
"S0034-737X2014000500018-scl","Solubilization of diabase and phonolite dust by filamentous fungus","Brandão, Juliana Andréia Vrba, Lopes-Assad, Maria Leonor Ribeiro Casimiro, Ceccato-Antonini, Sandra Regina","Revista Ceres; 61(5); 740-745","Revista Ceres","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500018&lang=pt" 
"S0034-737X2014000500017-scl","Phytomass production and nutrient accumulation by green manure species","Mangaravite, José Carlos Soares, Passos, Renato Ribeiro, Andrade, Felipe Vaz, Burak, Diego Lang, Mendonça, Eduardo de Sá","Revista Ceres; 61(5); 732-739","Revista Ceres","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500017&lang=pt" 
"S0034-737X2014000500015-scl","Hydraulic conductivity in response to exchangeable sodium percentage and solution salt concentration","Paes, Jefferson Luiz de Aguiar, Ruiz, Hugo Alberto, Fernandes, Raphael Bragança Alves, Freire, Maria Betânia Galvão dos Santos, Barros, Maria de Fatima Cavalcanti, Rocha, Genelício Crusóe","Revista Ceres; 61(5); 715-722","Revista Ceres","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500015&lang=pt" 
"S0034-737X2014000500014-scl","Desenvolvimento inicial de mudas de Butia odorata (Barb. Rodr.) Noblick cultivadas em recipientes","Fior, Claudimar Sidnei, Pezzi, Amanda, Schwarz, Sergio Francisco","Revista Ceres; 61(5); 706-714","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500014&lang=pt" 
"S0034-737X2014000500013-scl","Consórcio sorgo e braquiária na entrelinha para produção de grãos, forragem e palhada na entressafra","Silva, Alessandro Guerra da, Moraes, Luiz Eduardo de, Horvathy Neto, Adalbert, Teixeira, Itamar Rosa, Simon, Gustavo André","Revista Ceres; 61(5); 697-705","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500013&lang=pt" 
"S0034-737X2014000500012-scl","Biomassa seca acumulada, partições e rendimento industrial da cana-de-açúcar irrigada no Semiárido brasileiro","Silva, Thieres George Freire da, Moura, Magna Soelma Beserra de, Zolnier, Sérgio, Souza, Luciana Sandra Bastos de","Revista Ceres; 61(5); 686-696","Revista Ceres","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500012&lang=pt" 
"S0034-737X2014000500010-scl","Effect of hay on performance of Holstein calves at suckling and post-weaning","Ueno, Robson Kyoshi, Neumann, Mikael, Marafon, Fabiano, Ambrogi, Marcela, Daros, Balduino Adriano, Pletz, Eduardo","Revista Ceres; 61(5); 668-674","Revista Ceres","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2014000500010&lang=pt" 
"S0042-96862014001000704-spa","Glimmers of hope on the Ebola front","","Bulletin of the World Health Organization; 92(10); 704-705","Bulletin of the World Health Organization","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862014001000704&lang=pt" 
"S0042-96862014001000702-spa","Taking mental health into the community","","Bulletin of the World Health Organization; 92(10); 702-703","Bulletin of the World Health Organization","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862014001000702&lang=pt" 
"S0042-96862014001000700-spa","Public health round-up","","Bulletin of the World Health Organization; 92(10); 700-701","Bulletin of the World Health Organization","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862014001000700&lang=pt" 
"S0042-96862014001000699-spa","Sustainable health: the need for new developmental models","Borowy, Iris","Bulletin of the World Health Organization; 92(10); 699-699","Bulletin of the World Health Organization","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862014001000699&lang=pt" 
"S0042-96862014001000698-spa","The need for data in the world’s most violent country","B-Lajoie, Marie-Renée, D’Andrea, Shawn, Rodriguez, Cristina, Greenough, Gregg, Rodriguez, Cristina, Patel, Ronak","Bulletin of the World Health Organization; 92(10); 698-698","Bulletin of the World Health Organization","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862014001000698&lang=pt" 
"S0042-96862014001000697-spa","In this month’s Bulletin","","Bulletin of the World Health Organization; 92(10); 697-697","Bulletin of the World Health Organization","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862014001000697&lang=pt" 
"S0256-95742014001000014-sza","Varicose veins: Look before you strip - the occluded inferior vena cava and other lurking pathologies","Mokoena, T","SAMJ: South African Medical Journal; 104(10); 668-670","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000014&lang=pt" 
"S0256-95742014001000011-sza","Preventing diabetic blindness: A priority for South Africa","Hofman, K J, Cook, C, Levitt, N","SAMJ: South African Medical Journal; 104(10); 661-662","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000011&lang=pt" 
"S0256-95742014001000010-sza","BHF and Government: &#039;I&#039;ll change if you&#039;ll change&#039;","Bateman, Chris","SAMJ: South African Medical Journal; 104(10); 659-660","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000010&lang=pt" 
"S0256-95742014001000013-sza","Low levels of physical activity in female adolescents cause overweight and obesity: Are our schools failing our children?","Mokabane, M N, Mashao, M M, van Staden, M, Potgieter, M J, Potgieter, A","SAMJ: South African Medical Journal; 104(10); 665-667","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000013&lang=pt" 
"S0256-95742014001000012-sza","Healthy migration: A public health and development imperative for south(ern) Africa","Vearey, J","SAMJ: South African Medical Journal; 104(10); 663-664","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000012&lang=pt" 
"S0256-95742014001000018-sza","Orphans, HIVE and HAND: Who are the watch-keepers?","Walker, Kathie, Inglis, Mandy, Rebecca, Gwen Norton, Zieff, Sher Dayle, McCann, Taryn, Roux, Paul","SAMJ: South African Medical Journal; 104(10); 678-679","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000018&lang=pt" 
"S1816-79502014000400005-sza","Human health risk assessment for silver catfish Schilbe intermedius Rüppell, 1832, from two impoundments in the Olifants River, Limpopo, South Africa","Addo-Bediako, A, Marr, SM, Jooste, A, Luus-Powell, WJ","Water SA; 40(4); 607-614","Water SA","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502014000400005&lang=pt" 
"S0256-95742014001000028-sza","Education and specialist referral of patients with atopic dermatitis","Green, R J, Pentz, A, Jordaan, H F","SAMJ: South African Medical Journal; 104(10); 714-715","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000028&lang=pt" 
"S0256-95742014001000029-sza","Non-pharmacological treatment modalities for atopic dermatitis","Todd, G, Manjra, A, Sinclair, W, Levin, M, Green, R J","SAMJ: South African Medical Journal; 104(10); 716-718","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000029&lang=pt" 
"S0256-95742014001000020-sza","Meeting the sexual and reproductive health needs of high-school students in South Africa: Experiences from rural KwaZulu-Natal","Frohlich, J A, Mkhize, N, Dellar, R C, Mahlase, G, Montague, C T, Karim, Q Abdool","SAMJ: South African Medical Journal; 104(10); -","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000020&lang=pt" 
"S0256-95742014001000021-sza","Comparability of total cardiovascular disease risk estimates using laboratory and non-laboratory based assessments in urban-dwelling South Africans: The CRIBSA study","Peer, N, Lombard, C, Steyn, K, Gaziano, T, Levitt, N","SAMJ: South African Medical Journal; 104(10); 621-696","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000021&lang=pt" 
"S0256-95742014001000022-sza","Detecting virological failure in HIV-infected Tanzanian children","Mgelea, E M, Kisenge, R, Aboud, S","SAMJ: South African Medical Journal; 104(10); 696-699","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014001000022&lang=pt" 
