"S0256-95742009000500008-sza","No pay, no cure: can our hospitals be salvaged?","Bateman, Chris","SAMJ: South African Medical Journal; 99(5); 288-292","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000500008&lang=pt" 
"S0100-72032009000500011-scl","Toxicidade ao tratamento quimioterápico em mulheres com câncer de mama","Gozzo, Thais de Oliveira","Revista Brasileira de Ginecologia e Obstetrícia; 31(5); 262-262","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009000500011&lang=pt" 
"S0100-72032009000500001-scl","Epidemiologia do câncer de mama","Tiezzi, Daniel Guimarães","Revista Brasileira de Ginecologia e Obstetrícia; 31(5); 213-215","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009000500001&lang=pt" 
"S0100-72032009000500002-scl","Rastreamento para câncer de mama e estadiamento","Gebrim, Luiz Henrique","Revista Brasileira de Ginecologia e Obstetrícia; 31(5); 216-218","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009000500002&lang=pt" 
"S0100-72032009000500010-scl","Avaliação da qualidade de vida e aspectos psicológicos em pacientes com doença trofoblástica gestacional","Ferreira, Érika Goulart Veloso","Revista Brasileira de Ginecologia e Obstetrícia; 31(5); 262-262","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009000500010&lang=pt" 
"S0100-72032009000500007-scl","Fatores de risco para macrossomia em recém-nascidos de uma maternidade-escola no nordeste do Brasil","Amorim, Melania Maria Ramos de, Leite, Debora Farias Batista, Gadelha, Tarcísia Gonçalves Nóbrega, Muniz, Anna Gabriella Viana, Melo, Adriana Suely de Oliveira, Rocha, Aline da Mota","Revista Brasileira de Ginecologia e Obstetrícia; 31(5); 241-248","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009000500007&lang=pt" 
"S0100-72032009000500009-scl","Exercício físico e menopausa","Zanesco, Angelina, Zaros, Pedro Renato","Revista Brasileira de Ginecologia e Obstetrícia; 31(5); 254-261","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009000500009&lang=pt" 
"S0100-736X2009000500005-scl","Compactação primária do abomaso em 14 bovinos no estado de Pernambuco","Câmara, Antônio Carlos Lopes, Afonso, José Augusto Bastos, Costa, Nivaldo de Azevêdo, Mendonça, Carla Lopes de, Souza, Maria Isabel de","Pesquisa Veterinária Brasileira; 29(5); 387-394","Pesquisa Veterinária Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009000500005&lang=pt" 
"S0717-68212009000100001-chl","GRAVITY, BILATERAL AGREEMENTS, AND TRADE DIVERSION IN THE AMERICAS","Robertson, Raymond, Estevadeordal, Antoni","Cuadernos de economía; 46(133); 3-31","Cuadernos de economía","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212009000100001&lang=pt" 
"S0717-68212009000100002-chl","EVIDENCE OF NON-MARKOVIAN BEHAVIOR IN THE PROCESS OF BANK RATING MIGRATIONS","GÓMEZ-GONZÁLEZ, JOSÉ E, KIEFER, NICHOLAS M","Cuadernos de economía; 46(133); 33-50","Cuadernos de economía","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212009000100002&lang=pt" 
"S0717-68212009000100003-chl","IS IT RISK?: AN AUTOMATED APPROACH TO EXPLAIN THE EX ANTE UIP DEVIATIONS OF BRAZIL","LUIZ FERREIRA, ALEX","Cuadernos de economía; 46(133); 52-66","Cuadernos de economía","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212009000100003&lang=pt" 
"S0717-68212009000100004-chl","CHINA, PRECIOS DE COMMODITIES Y DESEMPEÑO DE AMÉRICA LATINA: ALGUNOS HECHOS ESTILIZADOS","JARAMILLO, PATRICIO, LEHMANN, SERGIO, MORENO, DAVID","Cuadernos de economía; 46(133); 67-105","Cuadernos de economía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212009000100004&lang=pt" 
"S0717-68212009000100005-chl","TRANSMISIÓN DE TASAS DE INTERÉS BAJO EL ESQUEMA DE METAS DE INFLACIÓN: EVIDENCIA PARA COLOMBIA","Becerra, Óscar Reinaldo, Melo Velandia, Luis Fernando","Cuadernos de economía; 46(133); 103-134","Cuadernos de economía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212009000100005&lang=pt" 
"S0718-34022009000100001-chl","Migración internacional, remesas y cambios en la estructura territorial de la economía en el municipio de Cerritos, San Luis Potosí, México","Cuevas Ochoa, Areli, Vázquez Solís, Valente","Revista de geografía Norte Grande; (42); 5-20","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100001&lang=pt" 
"S0718-34022009000100002-chl","La transición entre dos ciclos y sus efectos sociales en un territorio argentino: Conflictos de convivencia en el Chaco ante una nueva etapa colonizadora (1920-1940)","Mari, Óscar Ernesto","Revista de geografía Norte Grande; (42); 21-40","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100002&lang=pt" 
"S0718-34022009000100003-chl","La dimensión territorial del espacio religioso chilote: fusión ejemplar del patrimonio tangible con el intangible","Sahady Villanueva, Antonio, Gallardo Gastelo, Felipe, Bravo Sánchez, José","Revista de geografía Norte Grande; (42); 41-57","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100003&lang=pt" 
"S0718-34022009000100004-chl","La evolución del uso del suelo y del agua en la cuenca del arroyo Piçarrão (Araguari-MG-Brasil): un estudio de caso","Melo, Elizabete Oliveira, Fehr, Manfred","Revista de geografía Norte Grande; (42); 59-69","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100004&lang=pt" 
"S0718-34022009000100005-chl","Carta hidrogeomorfológica de la cuenca superior de los arroyos Pillahuincó Grande y Pillahuincó Chico, Buenos Aires, Argentina","Marini, Mario Fabián, Schillizi, Roberto, Piccolo, María Cintia","Revista de geografía Norte Grande; (42); 71-80","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100005&lang=pt" 
"S0718-34022009000100006-chl","Impacto en la geodinámica actual del valle de Nantoco, cuenca del río Copiapó, asociado a la reconversión productiva","Castro Correa, Carmen Paz, Soto Bäuerle, María Victoria, Fernández Torres, Roberto, Märker, Michael, Rodolfi, Giuliano","Revista de geografía Norte Grande; (42); 81-99","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100006&lang=pt" 
"S0718-34022009000100007-chl","Dirección de Obras Municipales, Ilustre Municipalidad de Santiago. El catastro urbano de Santiago. Orígenes, desarrollo y aplicaciones","Monsalve, Rafaella","Revista de geografía Norte Grande; (42); 101-102","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100007&lang=pt" 
"S0718-34022009000100008-chl","Milka Castro Lucić y Lucas Fernández Reyes (Editores). Gestión Sostenible de Humedales","Olivares, Valentina","Revista de geografía Norte Grande; (42); 103-104","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100008&lang=pt" 
"S0718-34022009000100009-chl","","Paulsen, Abraham","Revista de geografía Norte Grande; (42); 105-108","Revista de geografía Norte Grande","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022009000100009&lang=pt" 
"S1024-94352009000500001-cub","Lo que hoy es noticia, será mañana historia","López Espinosa, José Antonio","ACIMED; 19(5); -","ACIMED","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352009000500001&lang=pt" 
"S1024-94352009000500002-cub","La gestión documental, de información y el conocimiento en la empresa: El caso de Cuba","Artiles Visbal, Sara M","ACIMED; 19(5); -","ACIMED","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352009000500002&lang=pt" 
"S1024-94352009000500003-cub","Tendencias actuales del sector empleador en ciencias de la información y su influencia en el imaginario social del profesional","Rodríguez Roche, Sulema","ACIMED; 19(5); -","ACIMED","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352009000500003&lang=pt" 
"S1024-94352009000500004-cub","Propuesta de cuadro de clasificación funcional para el sistema de archivos de la Universidad de las Ciencias Informáticas de Cuba","Ungo López, Lizany, Mena Mugica, Mayra M","ACIMED; 19(5); -","ACIMED","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352009000500004&lang=pt" 
"S1024-94352009000500005-cub","Elementos teóricos generales de la política nacional de información en Cuba","Hernández Galán, Ingrid","ACIMED; 19(5); -","ACIMED","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352009000500005&lang=pt" 
"S1024-94352009000500007-cub","Reflexiones en torno a la publicación de resultados de ensayos clínicos realizados en la provincia Villa Clara","Pérez Machín, Maykel, Cañedo Andalia, Rubén","ACIMED; 19(5); -","ACIMED","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352009000500007&lang=pt" 
"S1024-94352009000500008-cub","Varios especialistas cubanos entre los autores más productivos en el Índice mexicano de revistas biomédicas latinoamericanas (Imbiomed)","Santovenia Díaz, Javier, Linares Herrera, Manuel","ACIMED; 19(5); -","ACIMED","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352009000500008&lang=pt" 
"S1024-94352009000500006-cub","Evolución y estado actual de la alfabetización en información en Cuba","Meneses Placeres, Grizly","ACIMED; 19(5); -","ACIMED","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352009000500006&lang=pt" 
"S0074-02762009000300003-scl","Evaluation of an enzyme-linked immunoelectrotransfer blot test for the confirmatory serodiagnosis of human toxocariasis","Roldán, William H, Espinoza, Yrma A","Memórias do Instituto Oswaldo Cruz; 104(3); 411-418","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300003&lang=pt" 
"S0074-02762009000300004-scl","The Pneumocystis life cycle","Aliouat-Denis, Cécile-Marie, Martinez, Anna, Aliouat, El Moukhtar, Pottier, Muriel, Gantois, Nausicaa, Dei-Cas, Eduardo","Memórias do Instituto Oswaldo Cruz; 104(3); 419-426","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300004&lang=pt" 
"S0074-02762009000300010-scl","A simple approach improving the performance of urine reagent strips for rapid diagnosis of urinary schistosomiasis in Nigerian schoolchildren","Ugbomoiko, Uade Samuel, Dalumo, Victor, Ariza, Liana, Bezerra, Fernando Schemelzer Moraes, Heukelbach, Jorg","Memórias do Instituto Oswaldo Cruz; 104(3); 456-461","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300010&lang=pt" 
"S0074-02762009000300011-scl","Effectiveness and safety of isoniazid chemoprophylaxis for HIV-1 infected patients from Rio de Janeiro","Souza, Claudia Teresa Vieira de, Hökerberg, Yara Hahr Marques, Pacheco, Sandro Javier Bedoya, Rolla, Valéria Cavalcanti, Passos, Sonia Regina Lambert","Memórias do Instituto Oswaldo Cruz; 104(3); 462-467","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300011&lang=pt" 
"S0074-02762009000300012-scl","Mutations in rpoB and katG genes in Mycobacterium isolates from the Southeast of Mexico","Zenteno-Cuevas, R, Zenteno, JC, Cuellar, A, Cuevas, B, Sampieri, CL, Riviera, JE, Parissi, A","Memórias do Instituto Oswaldo Cruz; 104(3); 468-472","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300012&lang=pt" 
"S0074-02762009000300014-scl","Response of Triatoma infestans to pour-on cypermethrin applied to chickens under laboratory conditions","Amelotti, Ivana, Catalá, Silvia S, Gorla, David E","Memórias do Instituto Oswaldo Cruz; 104(3); 481-485","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300014&lang=pt" 
"S0074-02762009000300017-scl","Inteins in pathogenic fungi: a phylogenetic tool and perspectives for therapeutic applications","Theodoro, Raquel Cordeiro, Bagagli, Eduardo","Memórias do Instituto Oswaldo Cruz; 104(3); 497-504","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300017&lang=pt" 
"S0074-02762009000300001-scl","Celebrating the 100th anniversary of Memórias do Instituto Oswaldo Cruz","Lourenço-de-Oliveira, Ricardo, Zein, Hikmat","Memórias do Instituto Oswaldo Cruz; 104(3); 397-397","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300001&lang=pt" 
"S0074-02762009000300008-scl","Echovirus 30 associated with cases of aseptic meningitis in state of Pará, Northern Brazil","Castro, Ceyla Maria Oeiras de, Oliveira, Darleise S, Macedo, Olinda, Lima, Maria José L, Santana, Marquete B, Wanzeller, Ana Lucia Monteiro, Silveira, Edna da, Gomes, Maria de Lourdes Contente","Memórias do Instituto Oswaldo Cruz; 104(3); 444-450","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300008&lang=pt" 
"S0074-02762009000300005-scl","Population structure and diversity of the pathogenic fungus Aspergillus fumigatus isolated from different sources and geographic origins","Duarte-Escalante, Esperanza, Zúñiga, Gerardo, Nava Ramírez, Oscar, Córdoba, Susana, Refojo, Nicolás, Arenas, Roberto, Delhaes, Laurence, Reyes-Montes, María del Rocío","Memórias do Instituto Oswaldo Cruz; 104(3); 427-433","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300005&lang=pt" 
"S0074-02762009000300007-scl","RFLP clusters of Mycobacterium tuberculosis strains from the Indian Ocean Region: local and South Asian characteristics","Razanamparany, Voahangy Rasolofo, Ramarokoto, Herimanana H, Vololonirina, Elie J, Rasolonavalona, Tiana, Michault, Alain, Pyndiah, Naidu, Seenundun, Rajbunsing, Sandven, Per, Chanteau, Suzanne","Memórias do Instituto Oswaldo Cruz; 104(3); 441-443","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300007&lang=pt" 
"S0074-02762009000300013-scl","Cl gene cluster encoding several small nucleolar RNAs: a comparison amongst trypanosomatids","Nocua, Paola, Gómez, Carolina, Cuervo, Claudia, Puerta, Concepción","Memórias do Instituto Oswaldo Cruz; 104(3); 473-480","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300013&lang=pt" 
"S0074-02762009000300019-scl","Mortality due to systemic mycoses as a primary cause of death or in association with AIDS in Brazil: a review from 1996 to 2006","Prado, Marli, Silva, Marcelo Barbosa da, Laurenti, Ruy, Travassos, Luiz R, Taborda, Carlos P","Memórias do Instituto Oswaldo Cruz; 104(3); 513-521","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300019&lang=pt" 
"S0074-02762009000300016-scl","The interaction between Histoplasma capsulatum cell wall carbohydrates and host components: relevance in the immunomodulatory role of histoplasmosis","Gorocica, Patricia, Taylor, Maria Lucia, Alvarado-Vásquez, Noé, Pérez-Torres, Armando, Lascurain, Ricardo, Zenteno, Edgar","Memórias do Instituto Oswaldo Cruz; 104(3); 492-496","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300016&lang=pt" 
"S0074-02762009000300015-scl","Preferential transcription of Paracoccidioides brasiliensis genes: host niche and time-dependent expression","Pereira, Maristela, Bailão, Alexandre Melo, Parente, Juliana Alves, Borges, Clayton Luiz, Salem-Izacc, Silvia Maria, Soares, Célia Maria de Almeida","Memórias do Instituto Oswaldo Cruz; 104(3); 486-491","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300015&lang=pt" 
"S0074-02762009000300020-scl","Prevalence of antiretroviral drug resistance among treatment-naive and treated HIV-infected patients in Venezuela","Rangel, Héctor Rafael, Garzaro, Domingo José, Torres, Jaime Rafael, Castro, Julio, Suarez, Jose Antonio, Naranjo, Laura, Ossenkopp, John, Martinez, Nahír, Gutierrez, Cristina, Pujol, Flor Helene","Memórias do Instituto Oswaldo Cruz; 104(3); 522-525","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300020&lang=pt" 
"S0074-02762009000300021-scl","Dengue virus type 3 in Brazil: a phylogenetic perspective","Araújo, Josélio Maria Galvão de, Bello, Gonzalo, Schatzmayr, Hermann Gonçalves, Santos, Flávia Barreto dos, Nogueira, Rita Maria Ribeiro","Memórias do Instituto Oswaldo Cruz; 104(3); 526-529","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300021&lang=pt" 
"S0074-02762009000300002-scl","HSV-1-derived amplicon vectors: recent technological improvements and remaining difficulties - a review","Epstein, Alberto Luis","Memórias do Instituto Oswaldo Cruz; 104(3); 399-410","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300002&lang=pt" 
"S0074-02762009000300009-scl","The IFN-³+874T/A gene polymorphism is associated with retinochoroiditis toxoplasmosis susceptibility","Albuquerque, Maíra Cavalcanti de, Aleixo, Ana Luisa Quintella do Couto, Benchimol, Eliezer Israel, Leandro, Ana Cristina Câmara S, Neves, Leandro Batista das, Vicente, Regiane Trigueiro, Bonecini-Almeida, Maria da Glória, Amendoeira, Maria Regina Reis","Memórias do Instituto Oswaldo Cruz; 104(3); 451-455","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300009&lang=pt" 
"S0074-02762009000300018-scl","Phylogeny and evolution of the aspartyl protease family from clinically relevant Candida species","Parra-Ortega, B, Cruz-Torres, H, Villa-Tanaca, L, Hernández-Rodríguez, C","Memórias do Instituto Oswaldo Cruz; 104(3); 505-512","Memórias do Instituto Oswaldo Cruz","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762009000300018&lang=pt" 
"S1806-37132009000500002-scl","Avaliação da capacidade de exercício na hipertensão pulmonar","Barreto, Sérgio Saldanha Menna","Jornal Brasileiro de Pneumologia; 35(5); 401-403","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500002&lang=pt" 
"S1806-37132009000500001-scl","Influenza e publicações científicas","Martinez, José Antônio Baddini","Jornal Brasileiro de Pneumologia; 35(5); 349-400","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500001&lang=pt" 
"S1806-37132009000500016-scl","Forma pseudoneoplásica de esquistossomose pulmonar crônica sem hipertensão pulmonar","Rodrigues, Gisane Cavalcanti, Lacerda, Domício Carvalho, Gusmão, Edson da Silva, Colares, Fernando Antônio, Mota, Vinícius Turano","Jornal Brasileiro de Pneumologia; 35(5); 484-488","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500016&lang=pt" 
"S1806-37132009000500012-scl","Guided sputum sample collection and culture contamination rates in the diagnosis of pulmonary TB","Maciel, Ethel Leonor Noia, Prado, Thiago Nascimento do, Peres, Renata Lyrio, Palaci, Moises, Johnson, John L., Dietze, Reynaldo","Jornal Brasileiro de Pneumologia; 35(5); 460-463","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500012&lang=pt" 
"S1806-37132009000500018-scl","Controle ambiental e prevenção de alergia respiratória: evidências e obstáculos","Rosário, Nelson","Jornal Brasileiro de Pneumologia; 35(5); 495-496","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500018&lang=pt" 
"S1806-37132009000500003-scl","Acurácia do exame clínico no diagnóstico da DPOC","Mattos, Waldo Luís Leite Dias de, Signori, Leonardo Gilberto Haas, Borges, Fernando Kessler, Bergamin, Jorge Augusto, Machado, Vivian","Jornal Brasileiro de Pneumologia; 35(5); 404-408","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500003&lang=pt" 
"S1806-37132009000500004-scl","Associação entre medidas do estado nutricional e a função pulmonar de crianças e adolescentes com fibrose cística","Chaves, Célia Regina Moutinho de Miranda, Britto, José Augusto Alves de, Oliveira, Cristiano Queiroz de, Gomes, Miriam Martins, Cunha, Ana Lúcia Pereira da","Jornal Brasileiro de Pneumologia; 35(5); 409-414","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500004&lang=pt" 
"S1806-37132009000500005-scl","Comparação entre três equações de referência para a espirometria em crianças e adolescentes com diferentes índices de massa corpórea","Drumond, Sarah Costa, Fontes, Maria Jussara Fernandes, Assis, Irmgard de, Duarte, Marco Antônio","Jornal Brasileiro de Pneumologia; 35(5); 415-422","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500005&lang=pt" 
"S1806-37132009000500006-scl","Validação de um protocolo para o teste de caminhada de seis minutos em esteira para avaliação de pacientes com hipertensão arterial pulmonar","Camargo, Viviane Moreira de, Martins, Barbara do Carmo dos Santos, Jardim, Carlos, Fernandes, Caio Julio Cesar, Hovnanian, Andre, Souza, Rogério","Jornal Brasileiro de Pneumologia; 35(5); 423-430","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500006&lang=pt" 
"S1806-37132009000500007-scl","Bacterial pneumonia following bone marrow transplantation: HRCT findings","Coelho, Luiz Otávio de Mattos, Gasparetto, Taísa Davaus, Escuissato, Dante Luiz","Jornal Brasileiro de Pneumologia; 35(5); 431-435","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500007&lang=pt" 
"S1806-37132009000500008-scl","The impact of smoking cessation on patient quality of life","Sales, Maria Penha Uchoa, Oliveira, Maria Irenilza, Mattos, Isabela Melo, Viana, Cyntia Maria Sampaio, Pereira, Eanes Delgado Barros","Jornal Brasileiro de Pneumologia; 35(5); 436-441","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500008&lang=pt" 
"S1806-37132009000500009-scl","Prevalência e fatores associados ao tabagismo em estudantes de medicina de uma universidade em Passo Fundo (RS)","Stramari, Leandro Mazzoleni, Kurtz, Munique, Silva, Luiz Carlos Corrêa da","Jornal Brasileiro de Pneumologia; 35(5); 442-448","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500009&lang=pt" 
"S1806-37132009000500010-scl","Treinamento da equipe de saúde e busca ativa na comunidade: estratégias para a detecção de casos de TB","Façanha, Mônica Cardoso, Melo, Marina Alves, Vasconcelos, Francisca de Fátima, Sousa, José Roberto Pereira de, Pinheiro, Adivania de Souza, Porto, Ivna Aguiar, Parente, Julianne Martins","Jornal Brasileiro de Pneumologia; 35(5); 449-454","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500010&lang=pt" 
"S1806-37132009000500013-scl","Infecção pelo vírus Influenza A (H1N1) de origem suína: como reconhecer, diagnosticar e prevenir","Machado, Alcyone Artioli","Jornal Brasileiro de Pneumologia; 35(5); 464-469","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500013&lang=pt" 
"S1806-37132009000500015-scl","Aspergilloma formation in cavitary sarcoidosis","Panjabi, Chandramani, Sahay, Sandeep, Shah, Ashok","Jornal Brasileiro de Pneumologia; 35(5); 480-483","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500015&lang=pt" 
"S1806-37132009000500017-scl","Hiperplasia de células neuroendócrinas pulmonares difusas com obstrução ao fluxo aéreo","Coletta, Ester Nei Aparecida Martins, Voss, Larissa Rêgo, Lima, Mariana Silva, Arakaki, Jaquelina Sonoe Ota, Câmara, Juvêncio, D&#039;Andretta Neto, Carlos, Pereira, Carlos Alberto de Castro","Jornal Brasileiro de Pneumologia; 35(5); 489-494","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500017&lang=pt" 
"S1806-37132009000500014-scl","Gripe aviária: a ameaça do século XXI","Andrade, Cláudia Ribeiro de, Ibiapina, Cássio da Cunha, Champs, Natália Silva, Toledo Junior, Antonio Carlos Castro de, Picinin, Isabela Furtado de Mendonça","Jornal Brasileiro de Pneumologia; 35(5); 470-479","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000500014&lang=pt" 
"S0716-09172009000100001-chl","ON ĝ-HOMEOMORPHISMS IN TOPOLOGICAL SPACES","CALDAS, M, JAFARI, S, RAJESH, N, THIVAGAR, M. L","Proyecciones (Antofagasta); 28(1); 1-19","Proyecciones (Antofagasta)","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172009000100001&lang=pt" 
"S0716-09172009000100002-chl","ARENS REGULARITY OF SOME BILINEAR MAPS","GORDJI, M. ESHAGHI","Proyecciones (Antofagasta); 28(1); 21-26","Proyecciones (Antofagasta)","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172009000100002&lang=pt" 
"S0716-09172009000100003-chl","SOME REMARKS ON GENERALIZED MITTAG-LEFFLER FUNCTION","SHUKLA, AJAY K, PRAJAPATI, JYOTINDRA C","Proyecciones (Antofagasta); 28(1); 27-34","Proyecciones (Antofagasta)","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172009000100003&lang=pt" 
