"S0102-37722005000300011-scl","Abuso sexual infantil e dinâmica familiar: aspectos observados em processos jurídicos","Habigzang, Luísa F., Koller, Sílvia H., Azevedo, Gabriela Azen, Machado, Paula Xavier","Psicologia: Teoria e Pesquisa; 21(3); 341-348","Psicologia: Teoria e Pesquisa","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722005000300011&lang=pt" 
"S0717-69962005006100022-chl","Enseñanza y profesión: Encuesta a titulados de la Escuela de Arquitectura U.C.","Rioseco, Carmen","ARQ (Santiago); (61); 90-91","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100022&lang=pt" 
"S0717-69962005006100023-chl","Libros y Revistas Recibidos","","ARQ (Santiago); (61); 92-92","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100023&lang=pt" 
"S0103-50532005000700006-scl","Studies on the experimental variables effects on rhodium catalyzed hydroformylation of unsaturated fatty esters and comparison of [RhH(CO)(PPh3)3] and [RhCl3.3H2O] as starting catalytic precursors","Mendes, Ana N. F., Gregório, José R., Rosa, Ricardo G. da","Journal of the Brazilian Chemical Society; 16(6a); 1124-1129","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700006&lang=pt" 
"S0103-50532005000700027-scl","Use of factorial design for optimization of microwave-assisted digestion of lubricating oil","Costa, Letícia M., Ferreira, Sérgio L. C., Nogueira, Ana Rita A., Nóbrega, Joaquim A.","Journal of the Brazilian Chemical Society; 16(6a); 1269-1274","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700027&lang=pt" 
"S0103-50532005000700017-scl","Electron transfer reactivity and the catalytic activity of hemoglobin incorporated in dimethylaminoethyl methacrylate film","Zhou, Hui, Yang, Rongwu, Shang, Libin, Zhu, Zhiqiang, Li, Genxi","Journal of the Brazilian Chemical Society; 16(6a); 1195-1199","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700017&lang=pt" 
"S0103-50532005000700016-scl","Pure cerium dioxide preparation for use as spectrochemical standard and analysed by inductively coupled plasma mass spectrometry (SF ICP-MS)","Queiroz, Carlos A. da S., Pedreira, Walter R., Abrão, Alcídio, Rocha, Soraya M. R. da, Vasconcellos, Mari E. de, Seneda, José A., Forbicini, Christina A. L. G. de O., Boaventura, Geraldo R., Pimentel, Márcio M.","Journal of the Brazilian Chemical Society; 16(6a); 1191-1194","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700016&lang=pt" 
"S0103-50532005000700011-scl","Study on the determination of lead, cadmium, mercury, nickel and zinc by a rapid column high-performance liquid chromatography","Yang, Guangyu, Hu, Qiufen, Huang, Zhangjie, Yin, Jiayuan","Journal of the Brazilian Chemical Society; 16(6a); 1154-1159","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700011&lang=pt" 
"S0103-50532005000700008-scl","Determination of anions, cations, and sugars in coconut water by capillary electrophoresis","Richter, Eduardo M., Jesus, Dosil P. de, Muñoz, Rodrigo A. A., Lago, Claudimir L. do, Angnes, Lúcio","Journal of the Brazilian Chemical Society; 16(6a); 1134-1139","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700008&lang=pt" 
"S0103-50532005000700004-scl","Characterization of Buriti (Mauritia flexuosa L.) oil by absorption and emission spectroscopies","Albuquerque, Marcos L. S., Guedes, Ilde, Alcantara Jr., Petrus, Moreira, Sanclayton G. C., Barbosa Neto, Newton M., Correa, Daniel S., Zilio, Sergio C.","Journal of the Brazilian Chemical Society; 16(6a); 1113-1117","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700004&lang=pt" 
"S0103-50532005000700002-scl","Electrochemical reduction potentials of 1-nitropyrene, 9-nitroanthracene, 6-nitrochrysene and 3-nitrofluoranthene and their correlation with direct-acting mutagenicities","Lopes, Wilson Araújo, Pereira, Pedro Afonso de Paula, Viertler, Hans, Andrade, Jailson B. de","Journal of the Brazilian Chemical Society; 16(6a); 1099-1103","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700002&lang=pt" 
"S0103-50532005000700007-scl","Antifungal activity of the extracts and neolignans from Piper regnellii (Miq.) C. DC. var. pallescens (C. DC.) Yunck","Pessini, Greisiele Lorena, Dias Filho, Benedito Prado, Nakamura, Celso Vataru, Cortez, Diógenes Aparício Garcia","Journal of the Brazilian Chemical Society; 16(6a); 1130-1133","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700007&lang=pt" 
"S0103-50532005000700010-scl","Nitrile hydratase activity of Nocardia corallina B-276","Pérez, Herminia I., Manjarrez, Norberto, Luna, Héctor, Solís, Aída, Ramírez, Concepción","Journal of the Brazilian Chemical Society; 16(6a); 1150-1153","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700010&lang=pt" 
"S0103-50532005000700014-scl","Platinum complexes with non-symmetric fluorodithioethers: Molecular structures of cis-[PtCl2(CH3SCH2CH 2SRf)] (Rf = C6F5, C6H4F-3) and trans-[PtCl2(CH3SCH2CH 2SC6F5)2]","Ramírez, Amaranta, Alvarado, José G., Berns, Sylvain, Ortiz-Frade, Luís, Huipe, Ezequiel, Torrens, Hugo","Journal of the Brazilian Chemical Society; 16(6a); 1179-1185","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700014&lang=pt" 
"S0103-50532005000700019-scl","Volatile organic compounds inside urban tunnels of São Paulo City, Brazil","Vasconcellos, Pérola C., Carvalho, Lilian R. F., Pool, Cristina S.","Journal of the Brazilian Chemical Society; 16(6a); 1210-1216","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700019&lang=pt" 
"S0103-50532005000700021-scl","An enzymatic flow-injection procedure with chemiluminescence detection for on-site determination of L-alanine in synthesis process","Borges, Eduardo P., Reis, Boaventura F.","Journal of the Brazilian Chemical Society; 16(6a); 1226-1232","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700021&lang=pt" 
"S0103-50532005000700020-scl","Synthesis and biological evaluation of new salicylate macrolactones from anacardic acids","Logrado, Lúcio P. L., Silveira, Dâmaris, Romeiro, Luiz A. S., Moraes, Manoel O. de, Cavalcanti, Bruno C., Costa-Lotufo, Letícia V., Pessoa, Cláudia do Ó, Santos, Maria Lucilia dos","Journal of the Brazilian Chemical Society; 16(6a); 1217-1225","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700020&lang=pt" 
"S0037-86822005000600017-scl","Inquérito epidemiológico sobre teníase em população do programa saúde da família no município de Uberaba, MG","Esteves, Flavia Maria, Silva-Vergara, Mario León, Carvalho, Ângela C.F. Banzatto de","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 530-531","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600017&lang=pt" 
"S0037-86822005000600001-scl","Nitric oxide levels are not changed in saliva of patients infected with hepatitis C virus","Tavares, Fernando N., Gonçalves, Patricia L., Porto, Simone A.C., Pereira, Fausto E.L., Ribeiro-Rodrigues, Rodrigo","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 453-455","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600001&lang=pt" 
"S0037-86822005000600003-scl","Significance of bile-duct changes in schistosomiasis","Oliveira, Ludmila, Andrade, Zilton A.","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 464-468","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600003&lang=pt" 
"S0037-86822005000600018-scl","Monitoramento de gestantes com toxoplasmose em serviços públicos de saúde","Castilho-Pelloso, Marcela Peres, Falavigna, Dina Lúcia Morais, Araújo, Silvana Marques de, Falavigna-Guilherme, Ana Lúcia","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 532-533","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600018&lang=pt" 
"S0037-86822005000600006-scl","Epidemiologia dos acidentes por Thalassophryne nattereri (niquim) no Estado do Ceará (1992-2002)","Facó, Patrícia Emília, Bezerra, Glaydcianne Pinheiro, Barbosa, Paulo Sergio Ferreira, Martins, Alice Maria Costa, Guimarães, José Ambrósio, Ferreira, Mônica Lopes, Monteiro, Helena Serra Azul","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 479-482","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600006&lang=pt" 
"S0037-86822005000600021-scl","Consulta Técnica Regional OPS/MSF sobre Organização e Estrutura da Atenção Médica do Doente e Infectado por Trypanosoma cruzi/Doença de Chagas","","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 538-541","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600021&lang=pt" 
"S0037-86822005000600009-scl","Diagnóstico laboratorial da raiva na região oeste do Estado de São Paulo","Albas, Avelino, Zoccolaro, Paulo Tadeu, Rosa, Talita Zacarias, Cunha, Elenice Maria Sequetin","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 493-495","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600009&lang=pt" 
"S0037-86822005000600015-scl","Prevalência de enteroparasitoses em manipuladores de alimentos, Florianópolis, SC","Nolla, Alexandre Costa, Cantos, Geny Aparecida","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 524-525","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600015&lang=pt" 
"S0037-86822005000600011-scl","Cromobacteriose em Ilhéus, Bahia: investigação epidemiológica clínica e laboratorial","Dias, Juarez P., Silvany, Célia, Saraiva, Maria M., Ruf, Hilda R., Guzmán, Julio D., Carmo, Eduardo H.","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 503-506","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600011&lang=pt" 
"S0037-86822005000600016-scl","Avaliação do sinal de dor à compressão do globo ocular nas síndromes meníngeas infecciosas","Costa-Matos, André, Costa-Matos, Eduardo, Farias, Alessandro H.T., Oliveira, Claudionor S., Tavares-Neto, José","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 526-529","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600016&lang=pt" 
"S0037-86822005000600014-scl","Colelitíase associada ao uso de ceftriaxona","Costa, Dorcas Lamounier, Barbosa, Marcílio Diogo de O., Barbosa, Márcio Tiago de O.","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 521-523","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600014&lang=pt" 
"S0037-86822005000600020-scl","Solitary pulmonary nodule caused by Schistosoma mansoni in a patient with medullary thyroid carcinoma","Lambertucci, José Roberto, Moreira, Ricardo Fontes, Barbosa, Alfredo José Afonso","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 536-537","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600020&lang=pt" 
"S0103-50532005000700003-scl","A chemometric study on the accumulation of heavy metals along the Mogi Guaçu river basin","Silva, Maria R. C. da, Honório, Káthia M., Brigante, Janete, Espíndola, Evaldo L.G., Vieira, Eny M., Gambardella, Maria T. P., Silva, Albérico B. F. da","Journal of the Brazilian Chemical Society; 16(6a); 1104-1112","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700003&lang=pt" 
"S0103-50532005000700005-scl","A new application of PC-ANN in spectrophotometric determination of acidity constants of PAR","Khayamian, T., Kardanpour, Z., Ghasemi, J.","Journal of the Brazilian Chemical Society; 16(6a); 1118-1123","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700005&lang=pt" 
"S0103-50532005000700009-scl","Evaluation of mercury contamination in sediments from Santos - São Vicente Estuarine System, São Paulo State, Brazil","Hortellani, Marcos Antonio, Sarkis, Jorge Eduardo Souza, Bonetti, Jarbas, Bonetti, Carla","Journal of the Brazilian Chemical Society; 16(6a); 1140-1149","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700009&lang=pt" 
"S0103-50532005000700012-scl","Thallium trinitrate-mediated ring contraction of 1,2-dihydronaphthalenes: the effect of electron-donating and electron-withdrawing groups","Silva Jr., Luiz F., Sousa, Raquel M. F., Ferraz, Helena M. C., Aguilar, Andrea M.","Journal of the Brazilian Chemical Society; 16(6a); 1160-1173","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700012&lang=pt" 
"S0103-50532005000700018-scl","Fast and efficient method for reduction of carbonyl compounds with NaBH4 /wet SiO2 under solvent free condition","Zeynizadeh, Behzad, Behyar, Tarifeh","Journal of the Brazilian Chemical Society; 16(6a); 1200-1209","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700018&lang=pt" 
"S0103-50532005000700022-scl","Nanostructure-coated diclofenac-loaded microparticles: preparation, morphological characterization, in vitro release and in vivo gastrointestinal tolerance","Beck, Ruy C. R., Pohlmann, Adriana R., Benvenutti, Edilson V., Dalla Costa, Teresa, Guterres, Sílvia S.","Journal of the Brazilian Chemical Society; 16(6a); 1233-1240","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700022&lang=pt" 
"S0103-50532005000700023-scl","Solid sampling analysis by flame atomic absorption spectrometry for lead determination in seawater samples after pre-concentration using cocrystallized alizarin red - naphthalene","Korn, Maria das Graças Andrade, Bispo, Márcia Sousa, Korn, Mauro, Costa, Adilson Ben da, Mattos, Julio Cezar Paz de, Paniz, José Neri Gottfried, Flores, Érico Marlon de Moraes","Journal of the Brazilian Chemical Society; 16(6a); 1241-1247","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700023&lang=pt" 
"S0103-50532005000700024-scl","Dual catalyst system composed by nickel and vanadium complexes containing nitrogen ligands for ethylene polymerization","Furlan, Luciano G., Casagrande Jr., Osvaldo L.","Journal of the Brazilian Chemical Society; 16(6a); 1248-1254","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700024&lang=pt" 
"S0103-50532005000700025-scl","Synthesis of N-substituted 6-trifluoromethyl-1,3-oxazinanes","Zanatta, Nilo, Squizani, Adriana M. C., Fantinel, Leonardo, Nachtigall, Fabiane M., Borchhardt, Deise M., Bonacorso, Helio G., Martins, Marcos A. P.","Journal of the Brazilian Chemical Society; 16(6a); 1255-1261","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700025&lang=pt" 
"S0103-50532005000700026-scl","Electrocatalytic oxidation of thiosulfate at glassy carbon electrode chemically modified with cobalt pentacyanonitrosylferrate","Sabzi, Reza E.","Journal of the Brazilian Chemical Society; 16(6a); 1262-1268","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700026&lang=pt" 
"S0103-50532005000700029-scl","Titanium and vanadium ethylene polymerization catalysts containing tris(pyrazolyl)borate ligand: Effects of polymerization parameters on activity and polymer properties","Casagrande, Adriana C. A., Gil, Marcelo P., Casagrande Jr., Osvaldo L.","Journal of the Brazilian Chemical Society; 16(6a); 1283-1289","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700029&lang=pt" 
"S0103-50532005000700030-scl","Preparation of phenazine N5,N10-dioxides: Effects of benzofuroxan substituents in the outcome of their expansion reaction with phenolates","Cerecetto, Hugo, González, Mercedes, Lavaggi, M. Laura, Porcal, Williams","Journal of the Brazilian Chemical Society; 16(6a); 1290-1296","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700030&lang=pt" 
"S0103-50532005000700028-scl","Simultaneous monitoring of toxic metals on white poplar (populus) by SWASV","Silva, Nelson A. F., Lopes, Maria I., Leitão, Ruben A. E., Silva, Hugo F. A., Matos, Manuel J.","Journal of the Brazilian Chemical Society; 16(6a); 1275-1282","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700028&lang=pt" 
"S0037-86822005000600002-scl","Risk factors for Leishmania chagasi infection in an urban area of Minas Gerais State","Moreno, Elizabeth Castro, Melo, Maria Norma, Genaro, Odair, Lambertucci, José Roberto, Serufo, José Carlos, Andrade, Antero Silva Ribeiro, Antunes, Carlos Mauricio Figueiredo, Carneiro, Mariângela","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 456-463","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600002&lang=pt" 
"S0037-86822005000600005-scl","Aspectos epidemiológicos, clínicos e parasitológicos da doença de Chagas em Mato Grosso do Sul","Pompilio, Maurício Antonio, Dorval, Maria Elizabeth Moraes Cavalheiros, Cunha, Rivaldo Venâncio da, Britto, Constança, Borges-Pereira, José","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 473-478","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600005&lang=pt" 
"S0037-86822005000600007-scl","Cytokine serum levels in patients infected by human immunodeficiency virus with and without Trypanosoma cruzi coinfection","Rodrigues, Denise Bertulucci Rocha, Correia, Dalmo, Marra, Mônica Dias, Giraldo, Luis Eduardo Ramirez, Lages-Silva, Eliane, Silva-Vergara, Mario León, Barata, Cristina Hueb, Rodrigues Junior, Virmondes","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 483-487","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600007&lang=pt" 
"S0037-86822005000600008-scl","Marcadores sorológicos das hepatites B e C em doadores de sangue do Hemocentro de Ribeirão Preto, SP","Valente, Vanderléia Bárbaro, Covas, Dimas Tadeu, Passos, Afonso Dinis Costa","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 488-492","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600008&lang=pt" 
"S0037-86822005000600012-scl","Febre de origem indeterminada em adultos","Lambertucci, José Roberto, Ávila, Renata Eliane de, Voieta, Izabela","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 507-513","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600012&lang=pt" 
"S0037-86822005000600004-scl","Prevalence and incidence of Mycobacterium tuberculosis infection in nursing students in Vitória, Espírito Santo","Maciel, Ethel Leonor Noia, Viana, Maria Carmen, Zeitoune, Regina Célia Gomes, Ferreira, Ilce, Fregona, Geisa, Dietze, Reynaldo","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 469-472","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600004&lang=pt" 
"S0037-86822005000600010-scl","Prevalence of hepatitis C virus infection and HCV genotypes among hemophiliacs in the State of Bahia, Northeastern Brazil: analysis of serological and virological parameters","Silva, Luciano Kalabric, Silva, Maria Betânia Souza da, Lopes, Gisele Barreto, Rodart, Itatiana Ferreira, Costa, Fernando Quadros, Santana, Nelma P., Paraná, Raymundo, Santana, Aurelino, Reis, Mitermayer Galvão dos","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 496-502","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600010&lang=pt" 
"S0037-86822005000600013-scl","Regressão da fibrose hepática","Andrade, Zilton A.","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 514-520","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600013&lang=pt" 
"S0103-50532005000700013-scl","Chromatographic determination of riboflavin in the presence of tetracyclines in skimmed and full cream milk using fluorescence detection","Silva Jr., Luiz Severo, Trevisan, Marcello G., Rath, Susanne, Poppi, Ronei J., Reyes, Felix G. R.","Journal of the Brazilian Chemical Society; 16(6a); 1174-1178","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700013&lang=pt" 
"S0103-50532005000700015-scl","Reduction of evaporation of natural water samples by monomolecular films","Gugliotti, Marcos, Baptista, Mauricio S., Politi, Mario J.","Journal of the Brazilian Chemical Society; 16(6a); 1186-1190","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700015&lang=pt" 
"S0103-50532005000700001-scl","Henry Taube e sua herança para a Química no Brasil","Toma, Henrique E.","Journal of the Brazilian Chemical Society; 16(6a); -","Journal of the Brazilian Chemical Society","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000700001&lang=pt" 
"S0037-86822005000600019-scl","Observações sobre o TESA blot no diagnóstico sorológico da doença de Chagas","Amato Neto, Vicente, De Marchi, Cláudia Regina, Ferreira, Cláudio Santos, Ferreira, Antonio Walter","Revista da Sociedade Brasileira de Medicina Tropical; 38(6); 534-535","Revista da Sociedade Brasileira de Medicina Tropical","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822005000600019&lang=pt" 
"S0036-46652005000600012-scl","Phenotypic characterization of Histoplasma capsulatum var. capsulatum isolates and antigenic standardization for histoplasmosis diagnosis","Freitas, Roseli Santos de","Revista do Instituto de Medicina Tropical de São Paulo; 47(6); -","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652005000600012&lang=pt" 
"S0036-46652005000600011-scl","Molecular diagnosis of congenital toxoplasmosis: expression of parasite stage-specific genes in amniotic fluid samples","Okay, Thelma Suely","Revista do Instituto de Medicina Tropical de São Paulo; 47(6); -","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652005000600011&lang=pt" 
"S0036-46652005000600002-scl","Renal involvement in human rabies: clinical manifestations and autopsy findings of nine cases from northeast of Brazil","Daher, Elizabeth De Francesco, Silva Júnior, Geraldo Bezerra da, Ferreira, Marúsia Thomaz, Barros, Fernando Antonio de Sousa, Gurgel, Tiago Magalhães, Patrocínio, Régia Maria do Socorro Vidal","Revista do Instituto de Medicina Tropical de São Paulo; 47(6); 315-320","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652005000600002&lang=pt" 
"S0036-46652005000600005-scl","Susceptibility of two karyotypic forms of Anopheles aconitus (Diptera: Culicidae) to Plasmodium falciparum and P. vivax","Junkum, Anuluck, Jitpakdi, Atchariya, Jariyapan, Narissara, Komalamisra, Narumon, Somboon, Pradya, Suwonkerd, Wannapa, Saejeng, Aungkana, Bates, Paul A., Choochote, Wej","Revista do Instituto de Medicina Tropical de São Paulo; 47(6); 333-338","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652005000600005&lang=pt" 
"S0036-46652005000600007-scl","Refractive index matching applied to fecal smear clearing","Ferreira, Cláudio S.","Revista do Instituto de Medicina Tropical de São Paulo; 47(6); 347-350","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652005000600007&lang=pt" 
"S0036-46652005000600008-scl","Onychomycosis by Scytalidium dimidiatum: report of two cases in Santa Catarina, Brazil","Pontarelli, Lucíola Nascimento, Hasse, Jackie, Galindo, Caroline do Carmo, Coelho, Moema Pfeilsticker Pereira, Nappi, Berenice Pagani, Ivo-dos-Santos, Jairo","Revista do Instituto de Medicina Tropical de São Paulo; 47(6); 351-353","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652005000600008&lang=pt" 
"S0036-46652005000600009-scl","Disseminated nocardiosis due to Nocardia farcinica: diagnosis by thyroid abscess culture","Severo, Cecília Bittencourt, Oliveira, Flávio de Mattos, Cunha, Lenine, Cantarelli, Vlademir, Severo, Luiz Carlos","Revista do Instituto de Medicina Tropical de São Paulo; 47(6); 355-358","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652005000600009&lang=pt" 
"S0036-46652005000600010-scl","Abdominal angiostrongyliasis: a case with severe evolution","Santos, José Wellington Alves dos, Zambenedetti, Ricardo Morgental, Mann, Keli Cristina, Rocha, Marta Pires da, Morais, Ewerton Nunes, Graeff-Teixeira, Carlos","Revista do Instituto de Medicina Tropical de São Paulo; 47(6); 359-361","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652005000600010&lang=pt" 
"S0004-282X2005000600006-scl","Headaches during pregnancy in women with a prior history of menstrual headaches","Melhado, Eliana, Maciel Jr, Jayme A., Guerreiro, Carlos A.M.","Arquivos de Neuro-Psiquiatria; 63(4); 934-940","Arquivos de Neuro-Psiquiatria","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2005000600006&lang=pt" 
