"S0034-71671999000100003-scl","Assistência de enfermagem a crianças prematuras: uma revisão da literatura sobre o seguimento","Mello, Débora Falleiros de, Rocha, Semiramis Melani Melo","Revista Brasileira de Enfermagem; 52(1); 14-21","Revista Brasileira de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671999000100003&lang=pt" 
"S1135-57271999000200006-spa","El proyecto EMECAM: estudio multicéntrico español sobre la relación entre la contaminación atmosférica y la mortalidad. Antecedentes, participantes, objetivos y métodología","Ballester Díez, Ferran, Sáez Zafra, Marc, Alonso Fustel, Mª Eva, Taracido Trunk, Margarita, Ordóñez Iriarte, José Mª, Aguinaga Ontoso, Inés, Daponte Codina, Antonio, Bellido Blasco, Juan, Guillén Pérez, José Jesús, Pérez Boíllos, Mª José, Cañada Martínez, Álvaro, Arribas Monzón, Federico, Pérez-Hoyos, Santiago","Revista Española de Salud Pública; 73(2); 165-175","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200006&lang=pt" 
"S1135-57271999000200007-spa","Protocolo EMECAM: análisis del efecto a corto plazo de la contaminación atmosférica sobre la mortalidad","Pérez-Hoyos, Santiago, Sáez Zafra, Marc, Barceló, Mª Antonia, Cambra, Coldo, Figueiras Guzmán, Adolfo, Ordóñez, José Mª, Guillén Grima, Francisco, Ocaña, Ricardo, Bellido, Juan, Cirera Suárez, Lluis, Alonso López, Andrés, Rodríguez, Valentín, Alcalá Nalvaiz, Tomás, Ballester Díez, Ferran","Revista Española de Salud Pública; 73(2); 177-185","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200007&lang=pt" 
"S1135-57271999000200008-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en dos ciudades de Asturias","Cañada Martínez, Alvaro, García González, Jesús Vicente, Rodríguez Suárez, Valentín, Fernández Noval, Federico, Fernández Rodríguez, Carmen, Huerta González, Ismael","Revista Española de Salud Pública; 73(2); 187-197","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200008&lang=pt" 
"S1135-57271999000200011-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Cartagena, 1992-96","Guillén Pérez, José Jesús, Cirera Suárez, Lluís, García-Marcos Álvarez, Luis, Jiménez Torres, Enrique, Barber Vallès, Xavier, Martínez García, María José, Moreno Grau, Stella","Revista Española de Salud Pública; 73(2); 215-224","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200011&lang=pt" 
"S1135-57271999000200013-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Huelva, 1993-96","Daponte Codina, Antonio, Gutiérrez-Cuadra, Pilar, Ocaña Riola, Ricardo, Gurucelain Raposo, José Luis, Maldonado Pérez, José Antonio, Garrido de la Sierra, Rosario, Serrano Aguilar, Javier, Mayoral Cortes, José María","Revista Española de Salud Pública; 73(2); 233-242","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200013&lang=pt" 
"S1135-57271999000200014-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Madrid, 1992-1995","Galán Labaca, Iñaki, Aránguez Ruiz, Emiliano, Gandarillas Grande, Ana, Ordóñez Iriarte, José María, Aragonés Sanz, Nuria","Revista Española de Salud Pública; 73(2); 243-252","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200014&lang=pt" 
"S1135-57271999000200020-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Zaragoza, 1991-1995","Arribas Monzón, Federico, Alcalá Nalvaiz, Tomás, Abad Díez, José Mª, Navarro Elipe, Mercedes, Martos Jiménez, María del Carmen, Rabanaque Hernández, Mª José, Zapatero Molinera, Sara, Muniesa Casamayor, Enrique","Revista Española de Salud Pública; 73(2); 293-302","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200020&lang=pt" 
"S1135-57271999000200021-spa","El proyecto EMECAM: discusión de los resultados en las ciudades participantes","Ballester Díez, Ferran, Sáez Zafra, Marc, Pérez-Hoyos, Santiago, Daponte Codina, Antonio, Bellido Blasco, Juan, Cañada Martínez, Álvaro, Abad Díez, José Mª, Pérez Boíllos, Mª José, Alonso Fustel, Mª Eva, Taracido Trunk, Margarita, Aguinaga Ontoso, Inés, Jesús Guillén Pérez, José, Ordóñez Iriarte, José Mª, Saurina Canals, Carme, Tenías Burillo, José Mª","Revista Española de Salud Pública; 73(2); 303-314","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200021&lang=pt" 
"S1135-57271999000200021-esp","El proyecto EMECAM: discusión de los resultados en las ciudades participantes","Ballester Díez, Ferran, Sáez Zafra, Marc, Pérez-Hoyos, Santiago, Daponte Codina, Antonio, Bellido Blasco, Juan, Cañada Martínez, Álvaro, Abad Díez, José Mª, Pérez Boíllos, Mª José, Alonso Fustel, Mª Eva, Taracido Trunk, Margarita, Aguinaga Ontoso, Inés, Jesús Guillén Pérez, José, Ordóñez Iriarte, José Mª, Saurina Canals, Carme, Tenías Burillo, José Mª","Revista Española de Salud Pública; 73(2); 303-314","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200021&lang=pt" 
"S1135-57271999000200005-esp","Revisión de los trabajos originales que analizan el impacto de la contaminación atmosférica sobre la mortalidad, 1994-1998","Tenías Burillo, José Mª, Ballester Díez, Ferran, Medina, Sylvia, Daponte Codina, Antonio","Revista Española de Salud Pública; 73(2); 145-164","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200005&lang=pt" 
"S1135-57271999000200002-esp","Efectos de la contaminación atmosférica sobre la salud: una introducción","Ballester Díez, Ferran, Tenías, José María, Pérez-Hoyos, Santiago","Revista Española de Salud Pública; 73(2); 109-121","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200002&lang=pt" 
"S0066-782X1999000300005-scl","Therapeutic approach to patients complaining of high blood pressure in a cardiological emergency room","Gus, Miguel, Andrighetto, André G., Balle, Vanessa R., Pilla, Marco B.","Arquivos Brasileiros de Cardiologia; 72(3); 321-326","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300005&lang=pt" 
"S0066-782X1999000300002-scl","Why do we need randomized and epidemiological studies on cardiovascular disease? Evidence-based cardiology VII","Avezum, Álvaro, Rossi Neto, João Manoel, Piegas, Leopoldo","Arquivos Brasileiros de Cardiologia; 72(3); 281-296","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300002&lang=pt" 
"S0066-782X1999000300001-scl","Chagas&#039; heart disease","Marin-Neto, José Antonio, Simões, Marcus Vinícius, Sarabanda, Álvaro V. Lima","Arquivos Brasileiros de Cardiologia; 72(3); 247-280","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300001&lang=pt" 
"S0066-782X1999000300003-scl","Cholinergic stimulation with pyridostigmine, hemodynamic and echocardiographic analysis in healthy subjects","Pontes, Paulo Vasconcellos de, Bastos, Bianca Gouveia, Romêo F°, Luiz José Martins, Mesquita, Evandro Tinoco, Nóbrega, Antonio Claudio Lucas da","Arquivos Brasileiros de Cardiologia; 72(3); 297-306","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300003&lang=pt" 
"S0066-782X1999000300004-scl","Anomalous origin of the left coronary artery from the pulmonary trunk. Clinical features and midterm results after surgical treatment","Amaral, Fernando, Carvalho, Julene S., Granzotti, João A., Shinebourne, Elliot A.","Arquivos Brasileiros de Cardiologia; 72(3); 307-320","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300004&lang=pt" 
"S0066-782X1999000300006-scl","Mitral valve disease with rheumatic appearance in the presence of left ventricular endomyocardial fibrosis","Saraiva, Lurildo R., Carneiro, Regina W., Arruda, Mauro B., Brindeiro F°, Djair, Lira, Vital","Arquivos Brasileiros de Cardiologia; 72(3); 327-332","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300006&lang=pt" 
"S0066-782X1999000300007-scl","Atrial infarction is a unique and often unrecognized clinical entity","Mendes, Rosana G. G., Evora, Paulo Roberto B.","Arquivos Brasileiros de Cardiologia; 72(3); 333-342","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300007&lang=pt" 
"S0066-782X1999000300009-scl","Cardiopulmonary resuscitation: update, controversies and new advances","Zago, Alexandre C., Nunes, Cristine E., Cunha, Viviane R. da, Manenti, Euler, Bodanese, Luís Carlos","Arquivos Brasileiros de Cardiologia; 72(3); 363-386","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300009&lang=pt" 
"S0066-782X1999000300011-scl","Preliminary sketch of medical residency in cardiology. Committee of medical residency and training in cardiology SBC/FUNCOR","Luna Fº, Bráulio, Lima, Valter C., Ferreira Fº, Celso, Gun, Carlos, Campos Fº, Orlando, Póvoa, Rui, Paola, Ângelo A. V. de, Ferreira, Celso","Arquivos Brasileiros de Cardiologia; 72(3); 393-398","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300011&lang=pt" 
"S0066-782X1999000300012-scl","","Cavalini, José Fernando","Arquivos Brasileiros de Cardiologia; 72(3); 400-400","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300012&lang=pt" 
"S0066-782X1999000300008-scl","Prognostic factors in patients with congestive heart failure","Villacorta, Humberto, Mesquita, Evandro Tinoco","Arquivos Brasileiros de Cardiologia; 72(3); 343-362","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300008&lang=pt" 
"S0066-782X1999000300010-scl","Continuing medical education in cardiology. Proposal for a national program. Committee of medical residency and training in cardiology - SBC/FUNCOR","Luna Fº, Bráulio, Lima, Valter C., Ferreira Fº, Celso, Gun, Carlos, Campos Fº, Orlando, Póvoa, Rui, Paola, Ângelo A. V. de, Ferreira, Celso","Arquivos Brasileiros de Cardiologia; 72(3); 387-392","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000300010&lang=pt" 
"S1135-57271999000200015-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Pamplona, (1991-95)","Aguinaga Ontoso, Inés, Guillén Grima, Francisco, Oviedo de Sola, Pedro José, Floristan Floristan, Mª Yugo, Laborda Santesteban, Mª Sagrario, Martínez Ramírez, Mª Teresa, Martínez González, Miguel Angel","Revista Española de Salud Pública; 73(2); 253-258","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200015&lang=pt" 
"S1135-57271999000200014-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Madrid, 1992-1995","Galán Labaca, Iñaki, Aránguez Ruiz, Emiliano, Gandarillas Grande, Ana, Ordóñez Iriarte, José María, Aragonés Sanz, Nuria","Revista Española de Salud Pública; 73(2); 243-252","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200014&lang=pt" 
"S1135-57271999000200012-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Castellón, 1991-95","Bellido Blasco, Juan B, Felis Daudí, Carlos, Arnedo Pena, Alberto, González Morán, Francisco, Herrero Carot, Concha, Safont Adsuara, Lourdes","Revista Española de Salud Pública; 73(2); 225-231","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200012&lang=pt" 
"S1135-57271999000200011-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Cartagena, 1992-96","Guillén Pérez, José Jesús, Cirera Suárez, Lluís, García-Marcos Álvarez, Luis, Jiménez Torres, Enrique, Barber Vallès, Xavier, Martínez García, María José, Moreno Grau, Stella","Revista Española de Salud Pública; 73(2); 215-224","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200011&lang=pt" 
"S1135-57271999000200008-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en dos ciudades de Asturias","Cañada Martínez, Alvaro, García González, Jesús Vicente, Rodríguez Suárez, Valentín, Fernández Noval, Federico, Fernández Rodríguez, Carmen, Huerta González, Ismael","Revista Española de Salud Pública; 73(2); 187-197","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200008&lang=pt" 
"S1135-57271999000200003-esp","Contaminantes atmosféricos y su vigilancia","Aránguez, Emiliano, Ordóñez, José María, Serrano, Javier, Aragonés, Nuria, Fernández-Patier, Rosalía, Gandarillas, Ana, Galán, Iñaki","Revista Española de Salud Pública; 73(2); 123-132","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200003&lang=pt" 
"S1135-57271999000200018-esp","Efecto a corto plazo de la contaminación atmosférica sobre la mortalidad. Resultados del proyecto ENECAM en la ciudad de Vigo, 1991-1994","Taracido Trunk, Margarita, Figueiras, Adolfo, Castro Lareo, Isabel","Revista Española de Salud Pública; 73(2); 275-282","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200018&lang=pt" 
"S1135-57271999000200020-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Zaragoza, 1991-1995","Arribas Monzón, Federico, Alcalá Nalvaiz, Tomás, Abad Díez, José Mª, Navarro Elipe, Mercedes, Martos Jiménez, María del Carmen, Rabanaque Hernández, Mª José, Zapatero Molinera, Sara, Muniesa Casamayor, Enrique","Revista Española de Salud Pública; 73(2); 293-302","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200020&lang=pt" 
"S1135-57271999000200007-esp","Protocolo EMECAM: análisis del efecto a corto plazo de la contaminación atmosférica sobre la mortalidad","Pérez-Hoyos, Santiago, Sáez Zafra, Marc, Barceló, Mª Antonia, Cambra, Coldo, Figueiras Guzmán, Adolfo, Ordóñez, José Mª, Guillén Grima, Francisco, Ocaña, Ricardo, Bellido, Juan, Cirera Suárez, Lluis, Alonso López, Andrés, Rodríguez, Valentín, Alcalá Nalvaiz, Tomás, Ballester Díez, Ferran","Revista Española de Salud Pública; 73(2); 177-185","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200007&lang=pt" 
"S1135-57271999000200009-esp","Efectos a corto plazo de la contaminación atmosférica sobre la motalidad. Resultados del proyecto EMECAM en la ciudad de Barcelona, 1991-95","Saurina, Carme, Barceló, María Antònia, Saez, Marc, Tobias, Aureli","Revista Española de Salud Pública; 73(2); 199-207","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200009&lang=pt" 
"S1135-57271999000200013-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Huelva, 1993-96","Daponte Codina, Antonio, Gutiérrez-Cuadra, Pilar, Ocaña Riola, Ricardo, Gurucelain Raposo, José Luis, Maldonado Pérez, José Antonio, Garrido de la Sierra, Rosario, Serrano Aguilar, Javier, Mayoral Cortes, José María","Revista Española de Salud Pública; 73(2); 233-242","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200013&lang=pt" 
"S1135-57271999000200016-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad. Resultados del proyecto EMECAM en la ciudad de Sevilla, 1992-1996","Ocaña-Riola, Ricardo, Daponte-Codina, Antonio, Gutiérrez-Cuadra, Pilar, Mayoral-Cortes, José María, Gurucelain-Raposo, José Luis, Maldonado-Pérez, José Antonio, Serrano-Aguilar, Javier, Garrido-de la Sierra, Rosario","Revista Española de Salud Pública; 73(2); 259-265","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200016&lang=pt" 
"S1135-57271999000200019-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Vitoria-Gasteiz, 1990-94","Pérez Boillos, María José, Alonso López, Andrés, Estibalez González, Juan José, García Calabuig, Miguel ángel","Revista Española de Salud Pública; 73(2); 283-292","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200019&lang=pt" 
"S1135-57271999000200006-esp","El proyecto EMECAM: estudio multicéntrico español sobre la relación entre la contaminación atmosférica y la mortalidad. Antecedentes, participantes, objetivos y métodología","Ballester Díez, Ferran, Sáez Zafra, Marc, Alonso Fustel, Mª Eva, Taracido Trunk, Margarita, Ordóñez Iriarte, José Mª, Aguinaga Ontoso, Inés, Daponte Codina, Antonio, Bellido Blasco, Juan, Guillén Pérez, José Jesús, Pérez Boíllos, Mª José, Cañada Martínez, Álvaro, Arribas Monzón, Federico, Pérez-Hoyos, Santiago","Revista Española de Salud Pública; 73(2); 165-175","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200006&lang=pt" 
"S1135-57271999000200004-esp","Métodos de series temporales en los estudios epidemiológicos sobre contaminación atmosférica","Saez, Marc, Pérez-Hoyos, Santiago, Tobias, Aurelio, Saurina, Carme, Barceló, Mª Antònia, Ballester, Ferran","Revista Española de Salud Pública; 73(2); 133-143","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200004&lang=pt" 
"S1135-57271999000200017-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Valencia, 1994-96","Tenías Burillo, José María, Pérez-Hoyos, Santiago, Molina Quilis, Rosa, González-Aracil, Julián, Ballester Díez, Ferran","Revista Española de Salud Pública; 73(2); 267-274","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200017&lang=pt" 
"S1135-57271999000200001-esp","El estudio EMECAM sobre los efectos de la contaminación atmosférica","Sunyer, Jordi","Revista Española de Salud Pública; 73(2); 105-107","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200001&lang=pt" 
"S1135-57271999000200001-spa","El estudio EMECAM sobre los efectos de la contaminación atmosférica","Sunyer, Jordi","Revista Española de Salud Pública; 73(2); 105-107","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200001&lang=pt" 
"S1135-57271999000200010-esp","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en el gran Bilbao","Cambra Contín, Koldo, Alonso Fustel, Eva","Revista Española de Salud Pública; 73(2); 209-214","Revista Española de Salud Pública","Espanhol","1999","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271999000200010&lang=pt" 
"S1135-57271999000200017-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Valencia, 1994-96","Tenías Burillo, José María, Pérez-Hoyos, Santiago, Molina Quilis, Rosa, González-Aracil, Julián, Ballester Díez, Ferran","Revista Española de Salud Pública; 73(2); 267-274","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200017&lang=pt" 
"S1135-57271999000200016-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad. Resultados del proyecto EMECAM en la ciudad de Sevilla, 1992-1996","Ocaña-Riola, Ricardo, Daponte-Codina, Antonio, Gutiérrez-Cuadra, Pilar, Mayoral-Cortes, José María, Gurucelain-Raposo, José Luis, Maldonado-Pérez, José Antonio, Serrano-Aguilar, Javier, Garrido-de la Sierra, Rosario","Revista Española de Salud Pública; 73(2); 259-265","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200016&lang=pt" 
"S1135-57271999000200019-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Vitoria-Gasteiz, 1990-94","Pérez Boillos, María José, Alonso López, Andrés, Estibalez González, Juan José, García Calabuig, Miguel ángel","Revista Española de Salud Pública; 73(2); 283-292","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200019&lang=pt" 
"S1135-57271999000200018-spa","Efecto a corto plazo de la contaminación atmosférica sobre la mortalidad. Resultados del proyecto ENECAM en la ciudad de Vigo, 1991-1994","Taracido Trunk, Margarita, Figueiras, Adolfo, Castro Lareo, Isabel","Revista Española de Salud Pública; 73(2); 275-282","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200018&lang=pt" 
"S1135-57271999000200015-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Pamplona, (1991-95)","Aguinaga Ontoso, Inés, Guillén Grima, Francisco, Oviedo de Sola, Pedro José, Floristan Floristan, Mª Yugo, Laborda Santesteban, Mª Sagrario, Martínez Ramírez, Mª Teresa, Martínez González, Miguel Angel","Revista Española de Salud Pública; 73(2); 253-258","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200015&lang=pt" 
"S1135-57271999000200010-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en el gran Bilbao","Cambra Contín, Koldo, Alonso Fustel, Eva","Revista Española de Salud Pública; 73(2); 209-214","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200010&lang=pt" 
"S1135-57271999000200009-spa","Efectos a corto plazo de la contaminación atmosférica sobre la motalidad. Resultados del proyecto EMECAM en la ciudad de Barcelona, 1991-95","Saurina, Carme, Barceló, María Antònia, Saez, Marc, Tobias, Aureli","Revista Española de Salud Pública; 73(2); 199-207","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200009&lang=pt" 
"S1135-57271999000200004-spa","Métodos de series temporales en los estudios epidemiológicos sobre contaminación atmosférica","Saez, Marc, Pérez-Hoyos, Santiago, Tobias, Aurelio, Saurina, Carme, Barceló, Mª Antònia, Ballester, Ferran","Revista Española de Salud Pública; 73(2); 133-143","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200004&lang=pt" 
"S1135-57271999000200012-spa","Efectos a corto plazo de la contaminación atmosférica sobre la mortalidad: resultados del proyecto EMECAM en Castellón, 1991-95","Bellido Blasco, Juan B, Felis Daudí, Carlos, Arnedo Pena, Alberto, González Morán, Francisco, Herrero Carot, Concha, Safont Adsuara, Lourdes","Revista Española de Salud Pública; 73(2); 225-231","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200012&lang=pt" 
"S1020-49891999000300001-spa","Community participation in international health: practical recommendations for donor and recipient organizations","Akukwe, Chinua","Revista Panamericana de Salud Pública; 5(3); 137-143","Revista Panamericana de Salud Pública","Inglês","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300001&lang=pt" 
"S1020-49891999000300016-spa","Uso racional","","Revista Panamericana de Salud Pública; 5(3); 186-189","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300016&lang=pt" 
"S1020-49891999000300003-spa","Barriers to early detection of breast cancer among women in a Caribbean population","Modeste, Naomi N, Caleb-Drayton, Vonna Lou, Montgomery, Suzanne","Revista Panamericana de Salud Pública; 5(3); 152-156","Revista Panamericana de Salud Pública","Inglês","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300003&lang=pt" 
"S1020-49891999000300015-spa","Retiros del mercado","","Revista Panamericana de Salud Pública; 5(3); 183-186","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300015&lang=pt" 
"S1020-49891999000300005-spa","Nutrition of Honduran mothers/caretakers","Nestel, Penelope, Mellara, Alejandro, Rosado, Jorge, Mora, Jose O.","Revista Panamericana de Salud Pública; 5(3); 164-171","Revista Panamericana de Salud Pública","Inglês","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300005&lang=pt" 
"S1020-49891999000300014-spa","Reacciones adversas","","Revista Panamericana de Salud Pública; 5(3); 179-183","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300014&lang=pt" 
"S1020-49891999000300021-spa","Vacunación contra Haemophilus influenzae tipo b en el Uruguay: experiencia e impacto","Ruocco, Gloria, Curto, Sergio, Savio, María, Laurani, Hilda, Frocht, Rosa","Revista Panamericana de Salud Pública; 5(3); 197-199","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300021&lang=pt" 
"S1020-49891999000300023-spa","HIV/AIDS research priorities among aboriginal people in Canada","","Revista Panamericana de Salud Pública; 5(3); 207-209","Revista Panamericana de Salud Pública","Inglês","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300023&lang=pt" 
"S0104-42301999000100006-scl","Hipocalcemia e síndrome convulsiva em alcoólatras - uma associação freqüentemente não diagnosticada","Kayath, M.J., Argentoni, M., Vieira, J.G.H.","Revista da Associação Médica Brasileira; 45(1); 24-26","Revista da Associação Médica Brasileira","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42301999000100006&lang=pt" 
"S0104-42301999000100001-scl","Diarréia 3/4 fatores de risco associados ao óbito em crianças","Vaz, Flávio Adolfo Costa","Revista da Associação Médica Brasileira; 45(1); 01-01","Revista da Associação Médica Brasileira","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42301999000100001&lang=pt" 
