"S1515-59942014000100008-arg","El grado de ruralidad del empleo agrario pampeano a comienzos del siglo XXI: Un análisis espacial","Pellegrini, José Luis","Mundo agrario; 15(28); -","Mundo agrario","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1515-59942014000100008&lang=pt" 
"S1678-91992014000200600-scl","Seroprevalence of flaviviruses antibodies in water buffaloes (Bubalus bubalis) in Brazilian Amazon","Casseb, Alexandre R, Cruz, Andrea V, Jesus, Iroleide S, Chiang, Jannifer O, Martins, Lívia C, Silva, Sandro P, Henriques, Daniele F, Casseb, Livia MN, Vasconcelos, Pedro Fernando C","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 1-3","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200600&lang=pt" 
"S0874-02832014000100008-prt","Estudo do ponto de corte da Escala de Quedas de Morse (MFS)","Dias, Maria José Martins da Costa, Martins, Teresa, Araújo, Fátima","Revista de Enfermagem Referência; serIV(1); 65-74","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100008&lang=pt" 
"S0874-02832014000100006-prt","Criança em ambiente doméstico/ familiar: consenso quanto aos fatores de risco de lesão não intencional","Ramos, Ana Lúcia Caeiro, Nunes, Lucília Rosa Mateus","Revista de Enfermagem Referência; serIV(1); 45-54","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100006&lang=pt" 
"S0874-02832014000100007-prt","Cuidados de enfermagem ao utente sob ventilação mecânica internado em unidade de terapia intensiva","Melo, Elizabeth Mesquita, Teixeira, Carlos Santos, Oliveira, Rogéria Terto de, Almeida, Diva Teixeira de, Veras, Joelna Eline Gomes Lacerda de Freitas, Frota, Natasha Marques, Studart, Rita Mônica Borges","Revista de Enfermagem Referência; serIV(1); 55-63","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100007&lang=pt" 
"S0874-02832014000100004-prt","A pessoa dependente no autocuidado: implicações para a Enfermagem","Ribeiro, Olga Maria Pimenta Lopes, Pinto, Cândida Assunção Santos, Regadas, Susana Carla Ribeiro de Sousa","Revista de Enfermagem Referência; serIV(1); 25-36","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100004&lang=pt" 
"S0874-02832014000100005-prt","Classificação de risco: retrato de população atendida num serviço de urgência brasileiro","Guedes, Helisamara Mota, Almeida, Áglidy Gomes Pena, Ferreira, Fernanda de Oliveira, Vieira Júnior, Geraldo, Chianca, Tânia Couto Machado","Revista de Enfermagem Referência; serIV(1); 37-44","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100005&lang=pt" 
"S0874-02832014000100002-prt","Estado nutricional e hábitos alimentares em crianças de idade pré-escolar","Lourenço, Margarida, Santos, Célia, Carmo, Isabel do","Revista de Enfermagem Referência; serIV(1); 7-14","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100002&lang=pt" 
"S0874-02832014000100003-prt","Ajustamento emocional de doentes com Hemorragia Subaracnóidea (HSA) aneurismática tratada cirurgicamente","Gonçalves, Pedro Ricardo Coelho, Frias, Ana Carolina, Fonseca, Ana Dias da","Revista de Enfermagem Referência; serIV(1); 15-23","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100003&lang=pt" 
"S0874-02832014000100001-prt","Editorial","Rodrigues, Manuel Alves","Revista de Enfermagem Referência; serIV(1); 3-4","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100001&lang=pt" 
"S0874-02832014000100018-prt","Documento ad usum et beneficium: Revista O Enfermeiro Português - 1929-1930","Rodrigues, Manuel Alves, Louçano, Cristina","Revista de Enfermagem Referência; serIV(1); 163-169","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100018&lang=pt" 
"S0874-02832014000100015-prt","Simulação de Alta-Fidelidade no Curso de Enfermagem: ganhos percebidos pelos estudantes","Baptista, Rui Carlos Negrão, Martins, José Carlos Amado, Pereira, Maria Fátima Carneiro Ribeiro, Mazzo, Alessandra","Revista de Enfermagem Referência; serIV(1); 135-144","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100015&lang=pt" 
"S0874-02832014000100014-prt","Saúde Oral, Literacia e Qualidade de Vida em Idosos: Revisão Sistemática da Literatura","Cunha, Madalena, Santos, Eduardo, Costa, Anabela, Pereira, Marta, Varanda, Ricardo, Loureiro, Sara","Revista de Enfermagem Referência; serIV(1); 125-134","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100014&lang=pt" 
"S0874-02832014000100017-prt","Pé diabético e avaliação do risco de ulceração","Silva, Carlos Alberto Marques da, Pereira, Débora de Sousa, Almeida, Diogo Silvino da Costa, Venâncio, Marisa Isabel Lucas","Revista de Enfermagem Referência; serIV(1); 153-161","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100017&lang=pt" 
"S0874-02832014000100016-prt","A utilização da Classificação Internacional de Funcionalidade, Incapacidade e Saúde no cuidado aos idosos","Quintana, Julia de Moura, Ferreira, Elisabete Zimmer, Santos, Silvana Sidney Costa, Pelzer, Marlene Teda, Lopes, Manuel José, Barros, Edaiane Joana Lima","Revista de Enfermagem Referência; serIV(1); 145-152","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100016&lang=pt" 
"S0874-02832014000100011-prt","Tradução, adaptação cultural e validação para português da Control Attitudes Scale-Revised(CAS-R) em pessoas com doença cardíaca","Pacheco, Artur Jorge Câmara, Santos, Célia Samarina Vilaça de Brito","Revista de Enfermagem Referência; serIV(1); 93-101","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100011&lang=pt" 
"S0874-02832014000100010-prt","Sistemas de Informação de Enfermagem: exploração da informação partilhada com os médicos","Mota, Liliana Andreia Neves da, Pereira, Filipe Miguel Soares, Sousa, Paulino Artur Ferreira de","Revista de Enfermagem Referência; serIV(1); 85-91","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100010&lang=pt" 
"S0874-02832014000100013-prt","Vivências do dia-a-dia de pais com filhos deficientes","Martins, Manuela, Couto, Ana Paula","Revista de Enfermagem Referência; serIV(1); 117-124","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100013&lang=pt" 
"S0874-02832014000100012-prt","Validação do International Resident Assessment Instrument: Acute Care(InterRAI-AC) para a população portuguesa","Amaral, António Fernando Salgueiro, Ferreira, Pedro Lopes, Gray, Leonard C.","Revista de Enfermagem Referência; serIV(1); 103-115","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100012&lang=pt" 
"S0874-02832014000100009-prt","Perceção da qualidade de vida de um grupo de idosos","Marques, Ermelinda Maria Bernardo Gonçalves, Serdio Sánchez, Carmen, Palacios Vicario, Beatriz","Revista de Enfermagem Referência; serIV(1); 75-84","Revista de Enfermagem Referência","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832014000100009&lang=pt" 
"S0717-34582014000200008-chl","Assessment of somaclonal variation in somatic embryo-derived plants of yacon [Smallanthus sonchifolius (Poepp. and Endl.) H. Robinson] using inter simple sequence repeat analysis and flow cytometry","Viehmannova, Iva, Bortlova, Zuzana, Vitamvas, Jan, Cepkova, Petra Hlasna, Eliasova, Katerina, Svobodova, Eva, Travnickova, Martina","Electronic Journal of Biotechnology; 17(2); 102-106","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000200008&lang=pt" 
"S0717-34582014000200007-chl","One-step, codominant detection of imidazolinone resistance mutations in weedy rice (Oryza sativa L.)","Rosas, Juan E, Bonnecarrère, Victoria, Pérez de Vida, Fernando","Electronic Journal of Biotechnology; 17(2); 95-101","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000200007&lang=pt" 
"S0717-34582014000200006-chl","Purification and characterization of an aspartic protease from the Rhizopus oryzae protease extract, Peptidase R","Hsiao, Nai-Wan, Chen, Yeh, Kuan, Yi-Chia, Lee, Yen-Chung, Lee, Shuo-Kang, Chan, Hsin-Hua, Kao, Chao-Hung","Electronic Journal of Biotechnology; 17(2); 89-94","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000200006&lang=pt" 
"S0717-34582014000200005-chl","Enhancement of biodegradation potential of catechol 1,2-dioxygenase through its immobilization in calcium alginate gel","Guzik, Urszula, Hupert-Kocurek, Katarzyna, Marchlewicz, Ariel, Wojcieszynska, Danuta","Electronic Journal of Biotechnology; 17(2); 83-88","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000200005&lang=pt" 
"S0717-34582014000200003-chl","An increasing of the efficiency of microbiological synthesis of 1,3-propanediol from crude glycerol by the concentration of biomass","Szymanowska-Powalowska, Daria, Leja, Katarzyna","Electronic Journal of Biotechnology; 17(2); 72-78","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000200003&lang=pt" 
"S0717-34582014000200002-chl","Efficiency of RAPD, ISSR, AFLP and ISTR markers for the detection of polymorphisms and genetic relationships in camote de cerro (Dioscorea spp.)","Velasco-Ramírez, Ana Paulina, Torres-Morán, Martha Isabel, Molina-Moret, Sandy, Sánchez-González, José de Jesús, Santacruz-Ruvalcaba, Fernando","Electronic Journal of Biotechnology; 17(2); 65-71","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000200002&lang=pt" 
"S0717-34582014000200001-chl","Cyclodextrin glucanotransferase immobilization onto functionalized magnetic double mesoporous core-shell silica nanospheres","Ibrahim, Abdelnasser S.S., Al-Salamah, Ali A, El-Toni, Ahmed Mohamed, El-Tayeb, Mohamed A, Elbadawi, Yahya B","Electronic Journal of Biotechnology; 17(2); 55-64","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000200001&lang=pt" 
"S0717-34582014000200004-chl","Data mining and influential analysis of gene expression data for plant resistance gene identification in tomato (Solanum lycopersicum)","Torres-Avilés, Francisco, Romeo, José S, López-Kleine, Liliana","Electronic Journal of Biotechnology; 17(2); 79-82","Electronic Journal of Biotechnology","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582014000200004&lang=pt" 
"S2305-08532014000200004-sza","Jesus healing the leper and the Purity Law in the Gospel of Matthew","Viljoen, Francois P.","In die Skriflig; 48(2); 01-07","In die Skriflig","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-08532014000200004&lang=pt" 
"S2305-08532014000200006-sza","A literary-aesthetic approach of homiletic in a changing culture","Vos, Cas J.A.","In die Skriflig; 48(2); 01-12","In die Skriflig","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-08532014000200006&lang=pt" 
"S2305-08532014000200003-sza","Is God (in)konsekwent? Heerskappy, oorweging en aanspreeklikheid in die Dawidsgeskiedenis in die boeke van Samuel","Helberg, Jaap L.","In die Skriflig; 48(2); 01-10","In die Skriflig","Africaner","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-08532014000200003&lang=pt" 
"S2305-08532014000200002-sza","Etiese perspektiewe op haatspraak in die lig van die derde gebod","Vorster, Jakobus M. (Koos)","In die Skriflig; 48(2); 01-08","In die Skriflig","Africaner","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-08532014000200002&lang=pt" 
"S2305-08532014000200001-sza","The power of praise psalms to encourage awareness of ecological issues amongst worshippers","de Klerk, Barend J.","In die Skriflig; 48(2); 01-09","In die Skriflig","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-08532014000200001&lang=pt" 
"S2305-08532014000200005-sza","Calvinism, atheism and freedom of religion: A South African perspective","van Wyk, J.H. (Amie)","In die Skriflig; 48(2); 01-12","In die Skriflig","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-08532014000200005&lang=pt" 
"S1678-91992014000200204-scl","A historical approach to scorpion studies with special reference to the 20 th and 21st centuries","Lourenço, Wilson R","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 1-9","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200204&lang=pt" 
"S1678-91992014000200203-scl","Current challenges for confronting the public health problem of snakebite envenoming in Central America","Gutiérrez, José María","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 1-9","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200203&lang=pt" 
"S1678-91992014000200317-scl","Comparative analysis of the venom proteome of four important Malaysian snake species","Vejayan, Jaya, Khoon, Too Lay, Ibrahim, Halijah","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 1-9","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200317&lang=pt" 
"S1646-107X2014000100010-prt","A necessidade de parâmetros referenciais de cortisol em atletas: Uma revisão sistemática","Santos, Priscilla Bertoldo dos, Machado, Thais do Amaral, Osiecki, Ana Cláudia Vecchi, Góes, Suelen Meira, Leite, Neiva, Stefanello, Joice Mara Facco","Motricidade; 10(1); 107-125","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100010&lang=pt" 
"S1646-107X2014000100005-prt","Validação de conteúdo de ações tático-técnicas do Teste de Conhecimento Tático Processual: Orientação Esportiva","Greco, Pablo Juan, Aburachid, Layla Maria Campos, Silva, Schelyne Ribas da, Morales, Juan Carlos Perez","Motricidade; 10(1); 38-48","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100005&lang=pt" 
"S1646-107X2014000100004-prt","Caraterização da transição defesa-ataque de uma equipa de Futebol","Malta, Pedro, Travassos, Bruno","Motricidade; 10(1); 27-37","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100004&lang=pt" 
"S1646-107X2014000100007-prt","Valores normativos do desempenho motor: Construção de cartas percentílicas baseadas no método LMS de Cole &amp; Green","Chaves, Raquel Nichele de, Baxter-Jones, Adam, Maia, José António Ribeiro","Motricidade; 10(1); 60-76","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100007&lang=pt" 
"S1646-107X2014000100006-prt","Associação entre níveis de atividade física e transtorno mental comum em estudantes universitários","Silva, Adenice de Omena, Cavalcante Neto, Jorge Lopes","Motricidade; 10(1); 49-59","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100006&lang=pt" 
"S1646-107X2014000100001-prt","O compromisso com a divulgação do conhecimento científico","Marinho, Daniel Almeida","Motricidade; 10(1); 01-02","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100001&lang=pt" 
"S1646-107X2014000100003-prt","Análise de jogo no Futebol: Métricas de avaliação do comportamento coletivo","Clemente, Filipe Manuel, Couceiro, Micael Santos, Martins, Fernando Manuel, Figueiredo, António José, Mendes, Rui Sousa","Motricidade; 10(1); 14-26","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100003&lang=pt" 
"S1646-107X2014000100002-prt","Prevalência e fatores sociodemográficos e ambientais associados à atividade física no tempo livre e no deslocamento em adultos","Pitanga, Francisco Godim, Beck, Carmem Cristina, Pitanga, Cristiano Penas Seara, Freitas, Marcela Mota, Almeida, Luiz Alberto Bastos","Motricidade; 10(1); 03-13","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100002&lang=pt" 
"S1646-107X2014000100009-prt","Efeitos da vibração do corpo todo sobre a força e potência muscular de idosos: Uma revisão sistemática","Campos, Monique Opuszcka, Gomes, Paulo Sergio Chagas","Motricidade; 10(1); 88-106","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100009&lang=pt" 
"S1646-107X2014000100008-prt","Validação e desenvolvimento de um sistema de observação da comunicação cinésica do instrutor de fitness","Alves, Susana Mendes, Rodrigues, José Fernandes, Balcells, Marta Castañer, Foguet, Oleguer Camerino, Sequeira, Pedro Jorge, Carvalhinho, Luís Alberto, Simões, Vera Alexandra, Franco, Susana Alves","Motricidade; 10(1); 77-87","Motricidade","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2014000100008&lang=pt" 
"S2317-64312014000100001-scl","Editorial","","Audiology - Communication Research; 19(1); v-vi","Audiology - Communication Research","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-64312014000100001&lang=pt" 
"S2317-64312014000100015-scl","Verificação dos efeitos da Levodopa na deglutição de pacientes com doença de Parkinson","Monteiro, Douglas, Coriolano, Maria das Graças Wanderley de Sales, Belo, Luciana Rodrigues, Cabral, Etenildo Dantas, Asano, Amdore Guescel, Lins, Otávio Gomes","Audiology - Communication Research; 19(1); 88-94","Audiology - Communication Research","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-64312014000100015&lang=pt" 
"S2317-64312014000100016-scl","Intervenção fonoaudiológica na transição alimentar de sonda para peito em recém-nascidos do Método Canguru","Medeiros, Andréa Monteiro Correia, Sá, Thalyta Prata Leite de, Alvelos, Conceição Lima, Novais, Deborah Sabina Farias","Audiology - Communication Research; 19(1); 95-103","Audiology - Communication Research","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-64312014000100016&lang=pt" 
"S0370-39082014000100005-col","Notas sobre la vegetación desértica del Parque Eólico Jepírachi, Alta Guajira, Colombia","Pinilla-Agudelo, Gabriel, Zuluaga-Ramírez, Silvio","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 43-52","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100005&lang=pt" 
"S0370-39082014000100008-col","Primer registro de Munidopsis cubensis Chace, 1942 (Crustacea: Anomura: Munidopsidae) para el mar Caribe sur, Colombia","Herrera-Medina, Yeison, Bermúdez-Tobón, Adriana, Navas-Suárez, Gabriel R.","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 88-92","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100008&lang=pt" 
"S0370-39082014000100009-col","Óxidos mixtos del tipo Co x Oy/ MgO-Al2O3 y su promoción con rutenio como catalizadores para la síntesis Fischer-Tropsch","López, Mónica, Forgionny, Angélica, López, Diana, Moreno, Andrés","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 93-103","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100009&lang=pt" 
"S0370-39082014000100002-col","Inflación vectorial en el marco de las teorías de gauge no abelianas","Nieto, Carlos, Rodríguez, Yeinzon","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 7-16","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100002&lang=pt" 
"S0370-39082014000100003-col","Estado del conocimiento de la fauna de anfibios y reptiles del departamento de Casanare, Colombia","Pedroza-Banda, Raúl, Ospina-Sarria, Jhon Jairo, Angarita-Sierra, Teddy, Anganoy-Criollo, Marvin, Lynch, John D.","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 17-34","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100003&lang=pt" 
"S0370-39082014000100001-col","Los tiempos cambian, la Revista cambia","Duque, Carmenza","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 5-6","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100001&lang=pt" 
"S0370-39082014000100006-col","Diagnosis del estado de conservación del ensamble de anfibios y reptiles presentes en los ecosistemas de sabanas inundables de la cuenca del río Pauto, Casanare, Colombia","Angarita-Sierra, Teddy","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 53-78","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100006&lang=pt" 
"S0370-39082014000100007-col","Resultados preliminares del cultivo experimental de Gracilaria verrucosa (Hudson) Papenfuss (=G. caudata J. Agardh) (Rhodophyta: Gracilariaceae) en la Costa Caribe de Colombia","Molina-Vargas, Jairo Napoleón, Álvarez-León, Ricardo","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 79-87","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100007&lang=pt" 
"S0370-39082014000100004-col","Obtención de escopolamina en biorreactor a partir de cultivos de raíces de Brugmansia candida","Otálvaro-Álvarez, Ángela María, Velásquez-Lozano, Mario Enrique","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 35-42","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100004&lang=pt" 
"S0370-39082014000100010-col","Solvatación preferencial de algunas sulfonamidas en mezclas cosolventes 1,4-dioxano + agua a 298,15 K según el método de las integrales inversas de Kirkwood-Buff","Delgado, Daniel Ricardo, Peña, María Ángeles, Martínez, Fleming","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 38(146); 104-114","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082014000100010&lang=pt" 
"S2317-64312014000100011-scl","Caracterização das inovações do telejornalismo e a expressividade dos apresentadores","Silva, Eliane Caires da, Penteado, Regina Zanella","Audiology - Communication Research; 19(1); 61-68","Audiology - Communication Research","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-64312014000100011&lang=pt" 
"S2317-64312014000100006-scl","Maturação auditiva periférica: análise das amplitudes das emissões otoacústicas produto de distorção em neonatos pré-termo e a termo","Ferreira, Daniele Barreto da Cunha, Araújo, Nádja Ísis Campos e, Marques, Suzana Raquel Lopes, Miranda, Isabela Assunção, Resende, Fernanda Alves Botelho de, Resende, Luciana Macedo de, Carvalho, Sirley Alves da Silva","Audiology - Communication Research; 19(1); 25-32","Audiology - Communication Research","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-64312014000100006&lang=pt" 
"S2317-64312014000100004-scl","Potenciais evocados auditivos de longa latência em escolares com transtornos específicos de aprendizagem","Regaçone, Simone Fiuza, Gução, Ana Cláudia Bianco, Giacheti, Célia Maria, Romero, Ana Carla Leite, Frizzo, Ana Cláudia Figueiredo","Audiology - Communication Research; 19(1); 13-18","Audiology - Communication Research","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-64312014000100004&lang=pt" 
"S0101-31572014000100003-scl","Estado, bloco no poder e acumulação capitalista: uma abordagem teórica","Pinto, Eduardo Costa, Balanco, Paulo","Revista de Economia Política; 34(1); 39-60","Revista de Economia Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000100003&lang=pt" 
"S1517-97022014000100010-scl","Interações comunicativas entre uma professora e um aluno com autismo na escola comum: uma proposta de intervenção","Gomes, Rosana Carvalho, Nunes, Débora R. P.","Educação e Pesquisa; 40(1); 143-161","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100010&lang=pt" 
"S1517-97022014000100002-scl","Os gestores educacionais e a recepção dos sistemas externos de avaliação no cotidiano escolar","Rosistolato, Rodrigo, Viana, Guilherme","Educação e Pesquisa; 40(1); 13-28","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100002&lang=pt" 
"S2179-80872014000100004-scl","Estabelecimento de mudas de Eucalyptus spp. e Corymbia citriodora em diferentes substratos","Oliveira, Karina Fernandes, Souza, Anderson Marcos de, Sousa, Glauce Taís de Oliveira, Costa, Ana Luiza Moreira da, Freitas, Miguel Luiz Menezes","Floresta e Ambiente; 21(1); 30-36","Floresta e Ambiente","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872014000100004&lang=pt" 
"S2179-80872014000100010-scl","Témitas associados à degradação de cinco espécies florestais em campo de apodrecimento","Corassa, Janaína de Nadai, Pires, Evaldo Martins, Andrade Neto, Valmir Rodrigues de, Tariga, Tamara Cristina","Floresta e Ambiente; 21(1); 78-84","Floresta e Ambiente","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872014000100010&lang=pt" 
"S1517-97022014000100013-scl","Expresiones de lo sensible: lecturas en clave pedagógica","Gallo, Luz Elena","Educação e Pesquisa; 40(1); 197-214","Educação e Pesquisa","Inglês, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100013&lang=pt" 
"S1517-97022014000100012-scl","Nos interstícios da cidadania: a inevitabilidade e urgência da dimensão da virtude cívica na educação","Fonseca, Eduardo Nuno","Educação e Pesquisa; 40(1); 181-196","Educação e Pesquisa","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100012&lang=pt" 
"S1517-97022014000100011-scl","Conceitos matemáticos iniciais e linguagem: um estudo comparativo entre crianças surdas e ouvintes","Barbosa, Heloiza H.","Educação e Pesquisa; 40(1); 163-179","Educação e Pesquisa","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100011&lang=pt" 
