"S0034-75902004000500008-scl","Os bens de informação e o problema da primeira cópia","Carvalho, Selma","Revista de Administração de Empresas; 44(spe); 97-107","Revista de Administração de Empresas","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902004000500008&lang=pt" 
"S0185-26202004000200225-mex","Paolo Riguzzi, ¿Reciprocidad imposible? La política del comercio entre México y Estados Unidos, 1857-1938","Doody, William E.","Estudios de historia moderna y contemporánea de México; (28); 225-227","Estudios de historia moderna y contemporánea de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202004000200225&lang=pt" 
"S0185-26202004000200259-mex","Fabiola García Rubio, La entrada de las tropas estadounidenses a la Ciudad de México: la mirada de Karl Nebel","Martínez Figueroa, Paulina","Estudios de historia moderna y contemporánea de México; (28); 259-261","Estudios de historia moderna y contemporánea de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202004000200259&lang=pt" 
"S0185-26202004000200276-mex","La Revolución Mexicana. Crónicas, documentos, planes y testimonios","Yankelevich, Pablo","Estudios de historia moderna y contemporánea de México; (28); 276-280","Estudios de historia moderna y contemporánea de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202004000200276&lang=pt" 
"S0185-26202004000200280-mex","Siglo XX. Revoluciones, sueños y pendientes","Salmerón Sanginés, Pedro","Estudios de historia moderna y contemporánea de México; (28); 280-284","Estudios de historia moderna y contemporánea de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202004000200280&lang=pt" 
"S0185-26202004000200252-mex","Enrique Cárdenas Sánchez, Cuando se originó el atraso económico de México. La economía mexicana en el largo siglo XIX, 1780-1921","Silva Riquer, Jorge","Estudios de historia moderna y contemporánea de México; (28); 252-258","Estudios de historia moderna y contemporánea de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202004000200252&lang=pt" 
"S0185-26202004000200261-mex","Gerardo Gurza Lavalle, Una vecindad efímera. Los Estados Confederados de América y su política exterior hacia México, 1861-1865","Villavicencio Navarro, Víctor Alberto","Estudios de historia moderna y contemporánea de México; (28); 261-264","Estudios de historia moderna y contemporánea de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202004000200261&lang=pt" 
"S1405-74252004000400001-mex","Presentación","Castillo F., Dídimo","Papeles de población; 10(42); 5-8","Papeles de población","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252004000400001&lang=pt" 
"S1405-74252004000400009-mex","Pronóstico de las defunciones por medio de los modelos autorregresivos integrados de promedios móviles","Ordorica Mellado, Manuel","Papeles de población; 10(42); 249-264","Papeles de población","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252004000400009&lang=pt" 
"S1405-74252004000400004-mex","Mobilidade espacial da população no Mercosul: Métropoles e Fronteiras","Lopes Patarra, Neide, Baeninger, Rosana","Papeles de población; 10(42); 73-100","Papeles de población","Português","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252004000400004&lang=pt" 
"S1405-74252004000400006-mex","Periferia poblana: la desigualdad del crecimiento","Patiño Tovar, Elsa","Papeles de población; 10(42); 125-151","Papeles de población","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-74252004000400006&lang=pt" 
"S1579-699X2004000400007-esp","","","The European journal of psychiatry (edición en español); 18(4); 259-259","The European journal of psychiatry (edición en español)","Espanhol","2004","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1579-699X2004000400007&lang=pt" 
"S0583-76932004000400013-mex","Spectroscopic Characterization of the Thermal Unfolding of Wheat Germ Agglutinin","Chavelas, Eneas A., Beltrán, Andrea P., Pérez-Hernández, Gerardo, García-Hernández, Enrique","Revista de la Sociedad Química de México; 48(4); 279-282","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400013&lang=pt" 
"S0583-76932004000400009-mex","Confirmation of the C-17 Stereochemistry of Pentolame by Single Crystal X-ray Analysis of its Monohydrate","Lemini, Cristina, Jaimez, Ruth, Toscano, Rubén A.","Revista de la Sociedad Química de México; 48(4); 256-259","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400009&lang=pt" 
"S0583-76932004000400017-mex","The Equilibrium Unfolding of Triosephosphate Isomerase from T. cruzi in Guanidinium Hydrochloride is a four State Process: Intrinsic Fluorescence Studies","Vázquez-Contreras, Edgar, Sánchez-Rebollar, Brenda Guadalupe, Chánez-Cárdenas, María Elena","Revista de la Sociedad Química de México; 48(4); 296-299","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400017&lang=pt" 
"S0583-76932004000400014-mex","Intramolecular Radical Addition to the 2-Pyridone Nucleus","Osornio, Yazmín M., Miranda, Luis D., Muchowski, Joseph. M.","Revista de la Sociedad Química de México; 48(4); 283-287","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400014&lang=pt" 
"S0583-76932004000400002-mex","Nos vemos, Ray","Negrón Silva, Guillermo","Revista de la Sociedad Química de México; 48(4); 227-228","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400002&lang=pt" 
"S0583-76932004000400007-mex","An Unexpected Condensation Reaction Involving 2-Aminopyridine, DMF and Barbituric Acids","Salgado-Zamora, Héctor, Campos, Ma. Elena, Jiménez, Rogelio, Cervantes, Humberto","Revista de la Sociedad Química de México; 48(4); 246-249","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400007&lang=pt" 
"S0583-76932004000400022-mex","Simultaneous Spectrophotometric Determination of Isoperoxisomicine A1 and Peroxisomicine A1 Using Partial Least Square Regression Type 1 (PLS-1)","Salazar, Ma. de la Luz, López de Alba, Pedro Luis, Piñeyro López, Alfredo, Waksman de Torres, Noemí","Revista de la Sociedad Química de México; 48(4); 321-325","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400022&lang=pt" 
"S0583-76932004000400001-mex","Editorial","Delgado Lamas, Guillermo","Revista de la Sociedad Química de México; 48(4); 225-226","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400001&lang=pt" 
"S0583-76932004000400008-mex","Estudio Sintético de Furanoeremofilanos: Síntesis de la 13-Nor-9-oxoeuryopsina","Guzmán, José Agustín, García, Esther, Mendoza, Virgilio, de Jesús, Damaristelma, Maldonado, Luis Ángel","Revista de la Sociedad Química de México; 48(4); 250-255","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400008&lang=pt" 
"S0583-76932004000400003-mex","Sobre el doctor Raymundo Cruz Almanza","Cabrera Ortiz, Armando","Revista de la Sociedad Química de México; 48(4); 229-229","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400003&lang=pt" 
"S0583-76932004000400026-mex","XXXIX Congreso Mexicano de Química y XXIII Congreso Nacional de Educación Química","Loyola Vargas, Víctor M.","Revista de la Sociedad Química de México; 48(4); 347-348","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400026&lang=pt" 
"S0583-76932004000400012-mex","Preparation of N-Acylbenzotriazole Derivatives of Dicarboxylic Acids","Katritzky, Alan R., Meher, Nabin K., Cai, Chunming, Singh, Sandeep K.","Revista de la Sociedad Química de México; 48(4); 275-278","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400012&lang=pt" 
"S0583-76932004000400018-mex","Efecto del grupo protector en la especificidad de sustrato de la lipasa de Candida antarctica en la aminólisis de amino ésteres en disolvente orgánico","Gallardo Rivera, Raquel, Rojas Cruz, Araceli, Valerio-Alfaro, Gerardo","Revista de la Sociedad Química de México; 48(4); 300-304","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400018&lang=pt" 
"S0583-76932004000400025-mex","Pincer Complexes: Applications in Catalysis","Morales-Morales, David","Revista de la Sociedad Química de México; 48(4); 338-346","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400025&lang=pt" 
"S0583-76932004000400005-mex","Crystal and Molecular Structure of N-2-Pyridylethyl-N&#039;-3-Tolylthiourea","Valdés-Martínez, Jesús, Li, Dung T., Swearingen, John K., Kaminsky, Werner, Kelman, Diantha R., West, Douglas X.","Revista de la Sociedad Química de México; 48(4); 235-238","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400005&lang=pt" 
"S0583-76932004000400011-mex","Síntesis y evaluación fotocromática de compuestos espirobenzopiránicos","García, Aída E., Elizalde, Luis E., Guillén, Lourdes, de los Santos, Gladys, Medellín, Diana I.","Revista de la Sociedad Química de México; 48(4); 269-274","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400011&lang=pt" 
"S0583-76932004000400021-mex","Mejora del proceso de cianuración de oro y plata, mediante la preoxidación de minerales sulfurosos con ozono","Salinas, Eleazar, Rivera, Isauro, Carrillo, F. Raúl, Patiño, Francisco, Hernández, Juan, Hernández, Leticia E.","Revista de la Sociedad Química de México; 48(4); 315-320","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400021&lang=pt" 
"S0583-76932004000400004-mex","Synthesis of Potential Anti-inflammatory Compounds, Selective Inhibitors of Cyclooxygenase-2 (COX-2)","Guzmán, Angel, Díaz, Eduardo, Trejo, Blanca E., López-Muñoz, Francisco J.","Revista de la Sociedad Química de México; 48(4); 230-234","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400004&lang=pt" 
"S0583-76932004000400024-mex","Preparación de copolímeros fotoactivos por polimerización radicálica por transferencia de átomo (ATRP)","de los Santos, Gladys, Elizalde, Luis E., Castro, Benjamín, García, Aída E., Medellín, Diana I.","Revista de la Sociedad Química de México; 48(4); 332-337","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400024&lang=pt" 
"S0583-76932004000400019-mex","Synthesis and Multinuclear (¹H, 13C, 31P, 119Sn) NMR Study of Trimethyl- and Triphenyl-tin (IV) with Cyclic Dithiophosphate Ligands","García y García, Patricia, López-Cardoso, Marcela, Pérez-Redondo, María del Carmen, Martínez-Salas, Patricia, Cotero-Villegas, Ave María, Cea-Olivares, Raymundo","Revista de la Sociedad Química de México; 48(4); 305-309","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400019&lang=pt" 
"S0583-76932004000400023-mex","Effect of Formulation Variables on Verapamil Hydrochloride Release from Hydrated HPMC Matrices","Ramírez-Campos, Marcela, Villafuerte-Robles, Leopoldo","Revista de la Sociedad Química de México; 48(4); 326-331","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400023&lang=pt" 
"S0583-76932004000400016-mex","Anti-inflammatory Activity of Some Extracts and Isolates from Leonotis nepetaefolia on TPA-induced Edema Model","Parra-Delgado, Hortensia, García Ruiz, Gabriela, Nieto Camacho, Antonio, Martínez-Vázquez, Mariano","Revista de la Sociedad Química de México; 48(4); 293-295","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400016&lang=pt" 
"S0583-76932004000400015-mex","Formal Synthesis of (±)-γ-Lycorane","Osornio, Yazmín M., Miranda, Luis D.","Revista de la Sociedad Química de México; 48(4); 288-292","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400015&lang=pt" 
"S0583-76932004000400006-mex","Simultaneous Separation and Assignment of Absolute Configuration of γ-Amino-β-Hydroxyphosphonates by NMR Using (S)-Methoxyphenylacetic Acid (MPA)","González-Morales, Angelina, Fernández-Zertuche, Mario, Ordóñez, Mario","Revista de la Sociedad Química de México; 48(4); 239-245","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400006&lang=pt" 
"S0583-76932004000400020-mex","Síntesis en paralelo de decapéptidos en fase sólida y sus afinidades a cationes de interés biológico","Rivero, Ignacio A., González, Tania, Basterrechea, Mario","Revista de la Sociedad Química de México; 48(4); 310-314","Revista de la Sociedad Química de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400020&lang=pt" 
"S0583-76932004000400010-mex","Synthesis and Characterization of Simultaneously-Impregnated Co-Mo-P on Al-MCM41: Effect of Support Precursors","Hernández, Agileo, Escobar, José, Pacheco, José G., de los Reyes, José A., Barrera, María C.","Revista de la Sociedad Química de México; 48(4); 260-268","Revista de la Sociedad Química de México","Inglês","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932004000400010&lang=pt" 
"S1852-73292004000200001-arg","Germinación de semillas de Zizyphus Mistol Grisebach III: Correlaciones paramétricas del tamaño y peso de drupas, endocarpos y semillas con la germinación y el vigor","Aráoz, Susana, del Longo, Olga, Karlin, Ola","Multequina; 13(2); 51-56","Multequina","Espanhol","2004","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73292004000200001&lang=pt" 
"S1852-73292004000200002-arg","Una nueva especie del género Phymaturus (Iguania: Tropiduridae: Liolaemini) del centro-sur de Chile","Pincheira-Donoso, Daniel","Multequina; 13(2); 57-70","Multequina","Espanhol","2004","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73292004000200002&lang=pt" 
"S1852-73292004000200003-arg","Artrópodos epígeos que viven bajo la copa del algarrobo (Prosopis flexuosa) en la reserva Telteca (Mendoza, Argentina)","Flores, Gustavo E., Lagos, Susana J., Roig-Juñent, Sergio","Multequina; 13(2); 71-90","Multequina","Espanhol","2004","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73292004000200003&lang=pt" 
"S1852-73292004000200004-arg","A cincuenta años de una despedida: adiós a la Quinta Agronómica","Roig, Fidel A.","Multequina; 13(2); 91-94","Multequina","Espanhol","2004","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73292004000200004&lang=pt" 
"S0104-12902004000300001-scl","Editorial","","Saúde e Sociedade; 13(3); 3-3","Saúde e Sociedade","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902004000300001&lang=pt" 
"S0104-12902004000300005-scl","A humanização na saúde como instância libertadora","Reis, Alberto Olavo Advincula, Marazina, Isabel Victoria, Gallo, Paulo Rogério","Saúde e Sociedade; 13(3); 36-43","Saúde e Sociedade","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902004000300005&lang=pt" 
"S0104-12902004000300002-scl","Integralidade na atenção e no cuidado a saúde","Costa, Ana Maria","Saúde e Sociedade; 13(3); 5-15","Saúde e Sociedade","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902004000300002&lang=pt" 
"S0104-12902004000300006-scl","Considerações sobre a metodologia qualitativa como recurso para o estudo das ações de humanização em saúde","Nogueira-Martins, Maria Cezira Fantini, Bógus, Cláudia Maria","Saúde e Sociedade; 13(3); 44-57","Saúde e Sociedade","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902004000300006&lang=pt" 
"S0104-12902004000300007-scl","Corpo e cultura e corpo e saúde: análise do suplemento semanal de um jornal paulista","Andrade, Cleide Lugarini de, Wiik, Cristiano Braune, Vasconcellos, Maria da Penha Costa","Saúde e Sociedade; 13(3); 58-67","Saúde e Sociedade","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902004000300007&lang=pt" 
"S0104-12902004000300008-scl","A instituição asilar segundo o cuidador familiar do idoso","Mazza, Márcia Maria Porto Rossetto, Lefèvre, Fernando","Saúde e Sociedade; 13(3); 68-77","Saúde e Sociedade","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902004000300008&lang=pt" 
"S0103-166X2004000300007-scl","Avaliação preliminar da escala de desempenho em informática educacional com professores","Joly, Maria Cristina Rodrigues Azevedo, Franco, Gisele de Sousa, Nicolau, Adriana Ferreira","Estudos de Psicologia (Campinas); 21(3); 227-235","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300007&lang=pt" 
"S0103-166X2004000300009-scl","Envolvimento dos pais: incentivo à habilidade de estudo em crianças","Soares, Maria Rita Zoéga, Souza, Sílvia Regina de, Marinho, Maria Luiza","Estudos de Psicologia (Campinas); 21(3); 253-260","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300009&lang=pt" 
"S0103-166X2004000300005-scl","Avaliação psicológica de pacientes em reconstrução de mama: um estudo piloto","Vianna, Ana Márcia Sanches de Almeida","Estudos de Psicologia (Campinas); 21(3); 203-210","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300005&lang=pt" 
"S0103-166X2004000300010-scl","Vencendo as dificuldades no ensino da escrita","Witter, Geraldina Porto","Estudos de Psicologia (Campinas); 21(3); 261-262","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300010&lang=pt" 
"S0103-166X2004000300001-scl","Competência social de psicóticos: o comportamento de alternância da fala em situações de fazer e receber críticas","Bandeira, Marina, Barroso, Sabrina Martins, Reis, Fernanda Vale, Gaspar, Tais Ribeiro, Silva, Magali Milene","Estudos de Psicologia (Campinas); 21(3); 143-159","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300001&lang=pt" 
"S0103-166X2004000300002-scl","O &quot;menino de rua&quot; entre o sombrio e a aberrância da exclusão social","Nóbrega, Sheva Maia da, Lucena, Taciana Alves de","Estudos de Psicologia (Campinas); 21(3); 161-172","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300002&lang=pt" 
"S0103-166X2004000300003-scl","Plantão psicológico, universidade pública e política de saúde mental","Schmidt, Maria Luisa Sandoval","Estudos de Psicologia (Campinas); 21(3); 173-192","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300003&lang=pt" 
"S0103-166X2004000300004-scl","Câncer infantil: uma proposta de avaliação as estratégias de enfrentamento da hospitalização","Motta, Alessandra Brunoro, Enumo, Sônia Regina Fiorim","Estudos de Psicologia (Campinas); 21(3); 193-202","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300004&lang=pt" 
"S0103-166X2004000300006-scl","Os efeitos do abandono para o desenvolvimento psicológico de bebês e a maternagem como fator de proteção","Böing, Elisângela, Crepaldi, Maria Aparecida","Estudos de Psicologia (Campinas); 21(3); 211-226","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300006&lang=pt" 
"S0103-166X2004000300008-scl","A Instituição total como agência de produção de subjetividade na sociedade disciplinar","Benelli, Sílvio José","Estudos de Psicologia (Campinas); 21(3); 237-252","Estudos de Psicologia (Campinas)","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2004000300008&lang=pt" 
"S0080-62342004000400003-scl","Infecção de sítio cirúrgico no seguimento pós-alta: impacto na incidência e avaliação dos métodos utilizados","Oliveira, Adriana Cristina, Ciosak, Suely Itsuko","Revista da Escola de Enfermagem da USP; 38(4); 379-385","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400003&lang=pt" 
"S0080-62342004000400001-scl","O que podemos fazer pelo conhecimento em saúde?","Miyadahira, Ana Maria Kazue, Ângelo, Margareth, Silva, Maria Júlia Paes da","Revista da Escola de Enfermagem da USP; 38(4); 365-366","Revista da Escola de Enfermagem da USP","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400001&lang=pt" 
"S0080-62342004000400012-scl","Programa de Pós-Graduação em Enfermagem na Saúde do Adulto da Escola de Enfermagem da USP","Pimenta, Cibele Andrucioli de Mattos, Cruz, Diná de Almeida Lopes Monteiro da, Padilha, Katia Grillo","Revista da Escola de Enfermagem da USP; 38(4); 458-466","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400012&lang=pt" 
"S0080-62342004000400014-scl","","Rocha, Semiramis Melani Melo, Ogata, Márcia Niituma","Revista da Escola de Enfermagem da USP; 38(4); 475-477","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400014&lang=pt" 
"S0080-62342004000400004-scl","Essências florais: intervenção vibracional de possibilidades diagnósticas e terapêuticas","Gimenes, Olympia Maria Piedade, Silva, Maria Júlia Paes da, Benko, Maria Antonieta","Revista da Escola de Enfermagem da USP; 38(4); 386-395","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400004&lang=pt" 
"S0080-62342004000400005-scl","Ouvindo outras vozes: relato de familiares sobre o convívio com o paciente psiquiátrico","Reinaldo, Amanda Márcia dos Santos, Saeki, Toyoko","Revista da Escola de Enfermagem da USP; 38(4); 396-405","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400005&lang=pt" 
"S0080-62342004000400006-scl","Riscos ocupacionais entre trabalhadores de enfermagem de uma unidade de terapia intensiva","Nishide, Vera Médice, Benatti, Maria Cecília Cardoso","Revista da Escola de Enfermagem da USP; 38(4); 406-414","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400006&lang=pt" 
"S0080-62342004000400007-scl","Aspectos cronobiológicos do ciclo vigília-sono e níveis de ansiedade dos enfermeiros nos diferentes turnos de trabalho","Campos, Maria Luiza Pesse, De Martino, Milva Maria Figueiredo","Revista da Escola de Enfermagem da USP; 38(4); 415-421","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400007&lang=pt" 
"S0080-62342004000400008-scl","Representações de uma equipe de saúde acerca de planejamento familiar e esterilização feminina","Marcolino, Clarice","Revista da Escola de Enfermagem da USP; 38(4); 422-428","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400008&lang=pt" 
"S0080-62342004000400009-scl","A equipe de saúde mental numa aproximação sociopoética: das relações interpessoais à produção de subjetividade","Silveira, Lia Carneiro, Braga, Violante Augusta Batista","Revista da Escola de Enfermagem da USP; 38(4); 429-437","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400009&lang=pt" 
"S0080-62342004000400011-scl","A sexualidade, a saúde reprodutiva e a violência contra a mulher negra: aspectos de interesse para assistência de enfermagem","Cruz, Isabel Cristina Fonseca da","Revista da Escola de Enfermagem da USP; 38(4); 448-457","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400011&lang=pt" 
"S0080-62342004000400002-scl","Ações de enfermagem identificadas no Projeto CIPESC(a) e utilizadas no cuidado de pacientes com AIDS","Santos, Sônia Maria Josino dos, Nóbrega, Maria Miriam Lima da","Revista da Escola de Enfermagem da USP; 38(4); 369-378","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400002&lang=pt" 
"S0080-62342004000400010-scl","Avaliação de alunos e professores acerca do software &quot;Sinais Vitais&quot;","Lopes, Marcos Venícios de Oliveira, Araujo, Thelma Leite de","Revista da Escola de Enfermagem da USP; 38(4); 438-447","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400010&lang=pt" 
"S0080-62342004000400013-scl","Educação de Enfermagem sem distâncias: uma ruptura espaço/temporal","Dias, Denise Costa, Cassiani, Silvia Helena de Bortoli","Revista da Escola de Enfermagem da USP; 38(4); 467-474","Revista da Escola de Enfermagem da USP","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342004000400013&lang=pt" 
"S2011-75822004000400002-col","Oración maestros de la cirugía colombiana: Avances quirúrgicos en los conflictos armados","Reyes, Rafael","Revista Colombiana de Cirugía; 19(4); 201-210","Revista Colombiana de Cirugía","Espanhol","2004","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822004000400002&lang=pt" 
"S2011-75822004000400003-col","Conferencia &quot;Rafael Casas Morales&quot;: Visión evolutiva de la infección en cirugía","Lerma Agudelo, Carlos","Revista Colombiana de Cirugía; 19(4); 211-220","Revista Colombiana de Cirugía","Espanhol","2004","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822004000400003&lang=pt" 
"S2011-75822004000400001-col","¿Rentabilidad o seguridad social? El verdadero dilema de la salud en Colombia","Contreras, Martiniano Jaime","Revista Colombiana de Cirugía; 19(4); 198-200","Revista Colombiana de Cirugía","Espanhol","2004","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822004000400001&lang=pt" 
"S2011-75822004000400007-col","El nódulo de la hermana Mary Joseph: Presentación de un caso","Mogollón Torres, Jorge","Revista Colombiana de Cirugía; 19(4); 243-245","Revista Colombiana de Cirugía","Espanhol","2004","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822004000400007&lang=pt" 
"S2011-75822004000400006-col","Terapia de remplazo hormonal y cáncer mamario","González Mariño, Mario Arturo","Revista Colombiana de Cirugía; 19(4); 238-242","Revista Colombiana de Cirugía","Espanhol","2004","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822004000400006&lang=pt" 
"S2011-75822004000400005-col","Evaluación de factores asociados con el desarrollo de complicaciones en el cierre de ostomías","Bejarano, Mónica, González, Adolfo, García P, Herney Andrés","Revista Colombiana de Cirugía; 19(4); 231-237","Revista Colombiana de Cirugía","Espanhol","2004","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822004000400005&lang=pt" 
