"S0045-91782004000200009-cub","Cuadernos publicados","","Cuadernos de Historia de la Salud Pública; (96); -","Cuadernos de Historia de la Salud Pública","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782004000200009&lang=pt" 
"S0100-69162004000300030-scl","Sistema de monitoramento de perdas visíveis de cana-de-açúcar em colhedora de cana picada","Neves, Jorge L. M., Magalhães, Paulo S. G., Ota, Walter M.","Engenharia Agrícola; 24(3); 764-770","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300030&lang=pt" 
"S0100-69162004000300032-scl","Desempenho de um trator operando em solo com diferentes tipos de cobertura vegetal","Gabriel Filho, Antonio, Silva, Suedêmio de L., Modolo, Alcir J., Silveira, João C. M. da","Engenharia Agrícola; 24(3); 781-789","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300032&lang=pt" 
"S0100-69162004000300036-scl","Errata: volume 24, número 1","","Engenharia Agrícola; 24(3); -","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300036&lang=pt" 
"S0100-69162004000300010-scl","Níveis de irrigação e de composto de lixo orgânico na formação de mudas cítricas em casa de vegetação","Fachini, Emerson, Galbiatti, João A., Pavani, Luiz C.","Engenharia Agrícola; 24(3); 578-588","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300010&lang=pt" 
"S0102-44502004000200016-scl","O texto na alfabetização: coesão e coerência","Dantas, Carla Tereza P. R.","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 368-369","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200016&lang=pt" 
"S0102-44502004000200015-scl","Dicionários: uma pequena introdução à Lexicografia","Matos, Francisco Gomes de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 366-367","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200015&lang=pt" 
"S0102-44502004000200014-scl","Lingüística de Corpus","Matos, Francisco Gomes de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 364-365","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200014&lang=pt" 
"S0102-44502004000200013-scl","Language and Creativity: the art of common talk","Matos, Francisco Gomes de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 361-363","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200013&lang=pt" 
"S0102-44502004000200012-scl","Linearization of Chains and Sideward Movement","Kato, Mary Aizawa","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 360-360","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200012&lang=pt" 
"S0102-44502004000200011-scl","Dialog zwischen den Schulen","Kato, Mary Aizawa","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 358-359","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200011&lang=pt" 
"S0102-44502004000200009-scl","A formação do professor: perspectiva da lingüística aplicada","Alves, Maria Cristina C. Lavrador","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 351-353","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200009&lang=pt" 
"S0102-44502004000200010-scl","Conversas com tradutores","Kayano, Letícia","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 354-357","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200010&lang=pt" 
"S0102-44502004000200008-scl","A Aventura das Línguas: uma história dos idiomas do mundo","Perini, Mário A.","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 341-349","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200008&lang=pt" 
"S0102-44502004000200007-scl","O Desejo da Teoria e A Contingência da Prática: discursos sobre e na sala de aula (língua materna e língua estrangeira)","Schmitz, John Robert","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 329-339","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200007&lang=pt" 
"S0102-44502004000200006-scl","Entrevista com Jean-Paul Bronckart","Machado, Anna Rachel","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 311-328","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200006&lang=pt" 
"S0102-44502004000200001-scl","Grab That Mike: communicative issues in French Talk Show","Van Son, Ludwina","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 197-210","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200001&lang=pt" 
"S0102-44502004000200002-scl","&quot;… It&#039;s Really Ultimately Very Cruel …&quot;: contrasting English intensifier collocations across EFL writing and academic spoken discourse","Recski, Leonardo Juliano","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 211-234","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200002&lang=pt" 
"S0102-44502004000200004-scl","What kind of training is required to help language students use metaphor-based strategies to work out the meaning of new vocabulary?","Littlemore, Jeannette","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 265-279","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200004&lang=pt" 
"S0102-44502004000200005-scl","Uma leitura enunciativa da língua brasileira de sinais: o gênero contos de fadas","Lodi, Ana Claudia Balieiro","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 281-310","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200005&lang=pt" 
"S0102-44502004000200003-scl","Mulheres emocionalmente descontroladas: identidades generificadas na mídia contemporânea","Fabrício, Branca Falabella","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 20(2); 235-263","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502004000200003&lang=pt" 
"S0100-69162004000300023-scl","Desempenho de um pulverizador pneumático costal motorizado sob diferentes condições","Gadanha Júnior, Casimiro D., Costa, Marco A. F. da, Milan, Marcos","Engenharia Agrícola; 24(3); 712-719","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300023&lang=pt" 
"S1807-03022004000200004-scl","Stochastic analysis of two-phase immiscible flow in stratified porous media","Artus, Vincent, Furtado, Frederico, Noetinger, Benoît, Pereira, Felipe","Computational &amp; Applied Mathematics; 23(2-3); 153-172","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200004&lang=pt" 
"S1807-03022004000200001-scl","Foreword","Murad, Márcio A., Pereira, Felipe","Computational &amp; Applied Mathematics; 23(2-3); 107-108","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200001&lang=pt" 
"S1807-03022004000200002-scl","Sources of uncertainty and error in the simulation of flow in porous media","Glimm, James, Hou, Shuling, Lee, Yoon-Ha, Sharp, David H., Ye, Kenny","Computational &amp; Applied Mathematics; 23(2-3); 109-120","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200002&lang=pt" 
"S1807-03022004000200003-scl","On stochastic modeling of groundwater flow and solute transport in multi-scale heterogeneous formations","Hu, Bill X., Wu, Jichun, He, Changming","Computational &amp; Applied Mathematics; 23(2-3); 121-152","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200003&lang=pt" 
"S1807-03022004000200005-scl","Core-scale description of porous media dissolution during acid injection - Part I: theoretical development","Golfier, F., Bazin, B., Lenormand, R., Quintard, M.","Computational &amp; Applied Mathematics; 23(2-3); 173-194","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200005&lang=pt" 
"S1807-03022004000200006-scl","Modeling solute transport through unsaturated porous media using homogenization I","Mikelic, Andro, Rosier, Carole","Computational &amp; Applied Mathematics; 23(2-3); 195-211","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200006&lang=pt" 
"S1807-03022004000200008-scl","Fluid-solid mixtures and electrochemomechanics: the simplicity of Lagrangian mixture theory","Huyghe, Jacques M., Van Loon, R., Baaijens, F.T.P.","Computational &amp; Applied Mathematics; 23(2-3); 235-258","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200008&lang=pt" 
"S1807-03022004000200010-scl","Homogenisation of magneto-elastic behaviour: from the grain to the macro scale","Daniel, Laurent, Hubert, Olivier, Billardon, René","Computational &amp; Applied Mathematics; 23(2-3); 285-308","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200010&lang=pt" 
"S1807-03022004000200011-scl","Numerical homogenization of nonlinear viscoplastic two-dimensional polycrystals","Legoll, Frédéric","Computational &amp; Applied Mathematics; 23(2-3); 309-325","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200011&lang=pt" 
"S1807-03022004000200013-scl","Modeling solid-solid phase transformations: from single crystal to polycrystal behavior","Albers, R.C., Ahluwalia, R., Lookman, T., Saxena, A.","Computational &amp; Applied Mathematics; 23(2-3); 345-361","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200013&lang=pt" 
"S1807-03022004000200014-scl","Finite element-based model for crack propagation in polycrystalline materials","Sukumar, N., Srolovitz, D.J.","Computational &amp; Applied Mathematics; 23(2-3); 363-380","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200014&lang=pt" 
"S1807-03022004000200015-scl","Macroscopic modeling of columnar dendritic solidification","Goyeau, B., Bousquet-Melou, P., Gobin, D., Quintard, M., Fichot, F.","Computational &amp; Applied Mathematics; 23(2-3); 381-400","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200015&lang=pt" 
"S1807-03022004000200016-scl","Modeling and simulation of multi-component aerosol dynamics","Efendiev, Yalchin","Computational &amp; Applied Mathematics; 23(2-3); 401-423","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200016&lang=pt" 
"S1807-03022004000200007-scl","Upscaled modeling in multiphase flow applications","Ginting, V., Ewing, R., Efendiev, Y., Lazarov, R.","Computational &amp; Applied Mathematics; 23(2-3); 213-233","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200007&lang=pt" 
"S1807-03022004000200012-scl","On a continuum theory of brittle materials with microstructure","Duda, Fernando Pereira, Souza, Angela Cristina Cardoso de","Computational &amp; Applied Mathematics; 23(2-3); 327-343","Computational &amp; Applied Mathematics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022004000200012&lang=pt" 
"S0100-69162004000300034-scl","Modelos matemáticos para ajuste das isotermas de dessorção da polpa de banana da variedade prata","Gouveia, Josivanda P. G. de, Nascimento, Jucilene do, Almeida, Francisco de A. C., Silva, Manassés M. da, Farias, Eliana da S., Silva, Flávio L.H. da","Engenharia Agrícola; 24(3); 799-806","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300034&lang=pt" 
"S0100-69162004000300033-scl","Classificação e padronização dos tomates cv. Carmem e Débora dentro da CEAGESP - SP","Andreuccetti, Caroline, Ferreira, Marcos D., Gutierrez, Anita S. D., Tavares, Marcelo","Engenharia Agrícola; 24(3); 790-798","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300033&lang=pt" 
"S0100-69162004000300029-scl","Dessecação da aveia-preta (Avena strigosa Schreb) com herbicida de contato, em presença ou não de assistência de ar junto à barra do pulverizador, em diferentes volumes de calda","Garcia, Luiz C., Raetano, Carlos G., Justino, Altair, Puríssimo, Cláudio","Engenharia Agrícola; 24(3); 758-763","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300029&lang=pt" 
"S0100-69162004000300028-scl","Avaliação do contato pneu-solo em três modelos de pneus agrícolas","Mazetto, Flávio R., Lanças, Kléber P., Nagaoka, Alberto K., Castro Neto, Pedro, Guerra, Saulo P. S.","Engenharia Agrícola; 24(3); 750-757","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300028&lang=pt" 
"S0100-69162004000300027-scl","Níveis de ruído emitidos por uma recolhedora-trilhadora de feijão","Souza, Luiz H., Vieira, Luciano B., Fernandes, Haroldo C., Lima, Julião S. S.","Engenharia Agrícola; 24(3); 745-749","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300027&lang=pt" 
"S0100-69162004000300026-scl","Comportamento de um motor de ignição por compressão trabalhando com óleo Diesel e gás natural","Schlosser, José F., Camargo, Miguel N., Machado, Paulo R. M.","Engenharia Agrícola; 24(3); 736-744","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300026&lang=pt" 
"S0100-69162004000300025-scl","Desenvolvimento do coeficiente parcial de ergonomia e segurança em tratores agrícolas","Debiasi, Henrique, Schlosser, José F., Pinheiro, Eder D.","Engenharia Agrícola; 24(3); 727-735","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300025&lang=pt" 
"S0100-69162004000300024-scl","Desempenho de três teorias de simulação do comportamento de um trator agrícola em tração","Schlosser, José F., Linares, Pilar, Sousa Filho, Eduardo G. de","Engenharia Agrícola; 24(3); 720-726","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300024&lang=pt" 
"S0100-69162004000300021-scl","Uso de fotografias aéreas coloridas 35 mm na avaliação de produtividade de grãos","Araújo, João C. de, Molin, José P., Vettorazzi, Carlos A.","Engenharia Agrícola; 24(3); 695-703","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300021&lang=pt" 
"S0100-69162004000300020-scl","Avaliação de características ergonômicas no posto do operador em colhedoras combinadas","Fontana, Gustavo, Silva, Rouverson P. da, Lopes, Afonso, Furlani, Carlos E. A.","Engenharia Agrícola; 24(3); 684-694","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300020&lang=pt" 
"S0100-69162004000300014-scl","Parcelamento da adubação e da fertirrigação na produção de palmito pupunha no Noroeste Paulista","Alves Júnior, José, Hernandez, Fernando B. T., Santos, Ronaldo A., Lopes, Adriano S.","Engenharia Agrícola; 24(3); 625-631","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300014&lang=pt" 
"S0100-69162004000300013-scl","Regionalização de vazões com base em modelo digital de elevação para a bacia do Rio Paraíba do Sul","Baena, Luiz G. N., Silva, Demetrius D. da, Pruski, Fernando F., Calijuri, Maria L.","Engenharia Agrícola; 24(3); 612-624","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300013&lang=pt" 
"S0100-69162004000300006-scl","Avaliação do tensiômetro eletrônico no monitoramento do potencial matricial de água no solo","Coelho, Silvana L., Teixeira, Adunias dos S.","Engenharia Agrícola; 24(3); 536-545","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300006&lang=pt" 
"S0100-69162004000300005-scl","Análise operacional de um sistema fotovoltaico de bombeamento de água","Kolling, Evandro M., Souza, Samuel N. M. de, Ricieri, Reinaldo P., Sampaio, Silvio C., Dallacort, Rivanildo","Engenharia Agrícola; 24(3); 527-535","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300005&lang=pt" 
"S0100-69162004000300001-scl","Características físicas e mecânicas de misturas de solo, cimento e cinzas de bagaço de cana-de-açúcar","Valenciano, Martha Del C. Mesa, Freire, Wesley J.","Engenharia Agrícola; 24(3); 484-492","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300001&lang=pt" 
"S0100-69162004000300002-scl","Temperatura da água em bebedouros utilizados em instalações para aves de postura","Klosowski, Elcio S., Campos, Alessandro T., Gasparino, Eliane, Campos, Aloíso T. de, Amaral, Daniele F.","Engenharia Agrícola; 24(3); 493-500","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300002&lang=pt" 
"S0100-69162004000300019-scl","Análise econômica baseada em funções de resposta da produtividade versus lâminas de água para o mamoeiro no Norte Fluminense","Almeida, Frederico T. de, Bernardo, Salassier, Sousa, Elias F. de, Marin, Sérgio L. D., Grippa, Sidney","Engenharia Agrícola; 24(3); 675-683","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300019&lang=pt" 
"S0301-732X2004000200011-chl","Presencia de anticuerpos sericos contra Neospora caninum en equinos en Chile","Patitucci, A.N., Pérez, M.J., Cárcamo, C.M., Baeza, L.","Archivos de medicina veterinaria; 36(2); 203-206","Archivos de medicina veterinaria","Espanhol","2004","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2004000200011&lang=pt" 
"S0100-67622004000600019-scl","Momentos-L: teoria e aplicação em hidrologia","Valverde, Ana Esmeria Lacerda, Leite, Helio Garcia, Silva, Demétrius David da, Pruski, Fernando Falco","Revista Árvore; 28(6); 927-933","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600019&lang=pt" 
"S0100-67622004000600017-scl","Utilização de surfactantes, na polpação kraft de madeira de eucalipto, como auxiliar na remoção de extrativos lipofílicos","Silva, Deusanilde de Jesus, Gomide, José Lívio, Colodette, Jorge Luiz","Revista Árvore; 28(6); 911-917","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600017&lang=pt" 
"S0100-67622004000600016-scl","Influência da densidade básica da madeira na qualidade da polpa kraft de clones hibrídos de Eucalyptus grandis W. Hill ex Maiden X Eucalyptus urophylla S. T. Blake","Queiroz, Simone Cristina Setúbal, Gomide, José Lívio, Colodette, Jorge Luiz, Oliveira, Rubens Chaves de","Revista Árvore; 28(6); 901-909","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600016&lang=pt" 
"S0100-67622004000600015-scl","Classificação de clones de Eucalyptus sp visando à produção de polpa celulósica","Trugilho, Paulo Fernando, Bianchi, Maria Lucia, Gomide, José Lívio, Schuchardt, Ulf","Revista Árvore; 28(6); 895-899","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600015&lang=pt" 
"S0100-67622004000600014-scl","Caracterização das propriedades físico-mecânicas da madeira de eucalipto com diferentes densidades","Lobão, Moisés Silveira, Della Lúcia, Ricardo Marius, Moreira, Márcio Sampaio Sarmet, Gomes, Adriana","Revista Árvore; 28(6); 889-894","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600014&lang=pt" 
"S0100-67622004000600013-scl","Produção de painéis de madeira aglomerada de Grevillea robusta A. Cunn. ex R. Br.","Iwakiri, Setsuo, Shimizu, Jarbas, Silva, José de Castro, Del Menezzi, Cláudio Henrique Soares, Puehringher, Carlos Augusto, Venson, Ivan, Larroca, Christine","Revista Árvore; 28(6); 883-887","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600013&lang=pt" 
"S0100-67622004000600012-scl","Um modelo alternativo para a quantificação de multiprodutos em árvores individuais","Soares, Thelma Shirlen, Leite, Helio Garcia, Vale, Antônio Bartolomeu do","Revista Árvore; 28(6); 875-882","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600012&lang=pt" 
"S0100-67622004000600011-scl","Uso do método da altura relativa em inventário florestal de um povoamento de pinus","Leite, Helio Garcia, Andrade, Valdir Carlos Lima de","Revista Árvore; 28(6); 865-873","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600011&lang=pt" 
"S0100-67622004000600010-scl","Estudo comparativo envolvendo três métodos de cálculo de custo operacional do caminhão bitrem","Freitas, Luís Carlos de, Marques, Gláucio Marcelino, Silva, Márcio Lopes da, Machado, Raiane Ribeiro, Machado, Carlos Cardoso","Revista Árvore; 28(6); 855-863","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600010&lang=pt" 
"S0100-67622004000600009-scl","Uso de diferentes alternativas para viabilizar a relação hipsométrica no povoamento florestal","Soares, Thelma Shirlen, Scolforo, José Roberto Soares, Ferreira, Sebastião Oswaldo, Mello, José Márcio de","Revista Árvore; 28(6); 845-854","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600009&lang=pt" 
"S0100-67622004000600002-scl","Avaliação do plantio homogêneo de mogno, Swietenia macrophylla King, em comparação com o plantio consorciado com Eucalyptus urophylla S. T. Blake, após 40 meses de idade","Guimarães Neto, Assis Brasil, Felfili, Jeanine Maria, Silva, Gilson Fernandes da, Mazzei, Lucas, Fagg, Christopher William, Nogueira, Paulo Ernane","Revista Árvore; 28(6); 775-784","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600002&lang=pt" 
"S0100-67622004000600001-scl","Avaliação do comportamento de espécies de Eucalyptus spp. na Zona da Mata Pernambucana. I: Resultados do primeiro ano - 2001","Coutinho, João Luis Barboza, Santos, Venézio Felipe dos, Ferreira, Rinaldo Luiz Caraciolo, Nascimento, José Carlos Barboza","Revista Árvore; 28(6); 771-775","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600001&lang=pt" 
"S0100-67622004000600008-scl","Estimativa das estabilidades longitudinal e transversal de tratores florestais utilizados na colheita de madeira","Lima, Julião Soares de Souza, Souza, Amaury Paulo de, Machado, Carlos Cardoso, Pezzopane, José Eduardo Macedo, Areas, Mário Luis","Revista Árvore; 28(6); 839-844","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600008&lang=pt" 
"S0100-67622004000600005-scl","Sucessão vegetal em uma encosta reflorestada com leguminosas arbóreas em Angra dos Reis, RJ","Chada, Sylvia de Souza, Campello, Eduardo Francia Carneiro, Faria, Sérgio Miana de","Revista Árvore; 28(6); 801-809","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600005&lang=pt" 
"S0100-67622004000600007-scl","Especificação de um modelo de crescimento e produção florestal","Soares, Carlos Pedro Boechat, Leite, Helio Garcia, Oliveira, Marcio Leles Romarco de, Carvalho, Andrelino","Revista Árvore; 28(6); 831-837","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600007&lang=pt" 
"S0100-67622004000600018-scl","Abundância de insetos herbívoros associados ao pequizeiro (Caryocar brasiliense Cambess.)","Fernandes, Laine Cristina, Fagundes, Marcílio, Santos, Glêison Augusto dos, Silva, Graciele Madureira","Revista Árvore; 28(6); 919-924","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600018&lang=pt" 
"S0100-67622004000600003-scl","Influência da saturação por bases e do fósforo no crescimento de mudas de angico-branco","Gomes, Keli Cristina de Oliveira, Paiva, Haroldo Nogueira de, Neves, Júlio César Lima, Barros, Nairam Félix de, Silva, Sérgio Ricardo","Revista Árvore; 28(6); 785-792","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600003&lang=pt" 
"S0100-67622004000600006-scl","Dinâmica da estrutura fitossociológica da regeneração natural em sub-bosque de Mimosa scabrella Bentham em área minerada, em Poços de Caldas, MG","Nappo, Mauro Eloi, Griffith, James Jackson, Martins, Sebastião Venâncio, De Marco Júnior, Paulo, Souza, Agostinho Lopes de, Oliveira Filho, Ary Teixeira de","Revista Árvore; 28(6); 811-829","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600006&lang=pt" 
"S0100-67622004000600004-scl","Produção de serapilheira e ciclagem de nutrientes de uma floresta estacional semidecidual em zona ripária","Vital, Ana Rosa Tundis, Guerrini, Iraê Amaral, Franken, Wolfram Karl, Fonseca, Renata Cristina Batista","Revista Árvore; 28(6); 793-800","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000600004&lang=pt" 
"S0104-026X2004000300001-scl","Feminismos e publicações: pulsações de teorias e movimentos","Minella, Luzinete Simões, Grossi, Miriam Pillar, Ramos, Carmem Vera Gonçalves Vieira, Losso, Juliana Cavilha Mendes","Revista Estudos Feministas; 12(spe); 7-13","Revista Estudos Feministas","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2004000300001&lang=pt" 
"S0104-026X2004000300022-scl","Revista Estudos Feministas: primeira fase, locação Rio de Janeiro","Costa, Albertina de Oliveira","Revista Estudos Feministas; 12(spe); 205-210","Revista Estudos Feministas","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2004000300022&lang=pt" 
"S0104-026X2004000300021-scl","Publicaciones electrónicas: experiencias y desafíos en Perú","Mogollón, Maria Esther","Revista Estudos Feministas; 12(spe); 193-201","Revista Estudos Feministas","Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2004000300021&lang=pt" 
